,Concept_ID,ml,ga
1195,schützen::V,പരിരക്ഷിക്കുക,cosain
1196,verteidigen::V,പ്രതിരോധിക്കുക,cosain
1197,sich schlagen::V,കലഹിക്കുക,tá ag bruíon
1198,schießen::V,വെടിവെക്കുക,caith
1199,schießen::V,വെടിവെക്കുക,scaoil
1200,siegen::V,വിജയിക്കുക,bain
1201,siegen::V,വിജയിക്കുക,buaigh
1202,ärgern::V,വിഷമിപ്പിക്കുക,cuir isteach ar
1203,schlagen::V,അടിക്കുക,buail
1204,treten::V,തൊഴിക്കുക,ciceáil
1205,stechen::V,കുത്തുക,sáigh
1206,stoßen::V,തള്ളുക,brúigh
1207,stoßen::V,തള്ളുക,soncáil
1208,stehlen::V,മോഷ്ടിക്കുക,goid
1209,stören::V,ശല്യപ്പെടുത്തുക,cuir isteach ar
1210,belästigen::V,മെനക്കെടുക,cuir as do
1211,verbergen::V,മറയ്ക്കുക,ceil
1212,verbergen::V,ഒളിക്കുക,ceil
1213,täuschen::V,കബളിപ്പിക്കുക,cuir dallamullóg ar
1214,betrügen::V,ചതിക്കുക,déan calaois ar
1215,töten::V,കൊല്ലുക,maraigh
1216,wohnen::V,താമസിക്കുക,cuir faoi
1217,wohnen::V,താമസിക്കുക,tá ina chónaí
1218,arbeiten::V,ജോലിചെയ്യുക,oibrigh
1219,sammeln::V,സഞ്ചയിക്കുക,bailigh
1220,sammeln::V,സഞ്ചയിക്കുക,cruinnigh
1221,pflücken::V,പറിച്ചെടുക്കുക,pioc
1222,jagen::V,വേട്ടയാടുക,seilg
1223,fischen::V,മീൻ പിടിക്കുക,iasc
1224,fassen::V,പിടിക്കുക,beir ar
1225,hüten::V,ചേർക്കുക,aoirigh
1226,treiben::V,വാഹനം_ഓടിക്കുക,seol
1227,treiben::V,വാഹനം_ഓടിക്കുക,tiomáin
1228,anbinden::V,കെട്ടിയിടുക,ceangail
1229,füttern::V,തീറ്റുക,cothaigh
1230,füttern::V,തീറ്റുക,beathaigh
1231,melken::V,പാലുകറക്കുക,bligh
1232,melken::V,പാലുകറക്കുക,crúigh
1233,hacken::V,വെട്ടിമുറിക്കുക,gearr
1234,gießen::V,നനയ്ക്കുക,uiscigh
1235,reifen::V,പാകമാകുക,aibigh
1236,zubereiten::V,പാചകം_ചെയ്യുക,cócaráil
1237,kochen::V,വേവിക്കുക,bruith
1238,kochen::V,വേവിക്കുക,beirigh
1239,backen::V,ബേക്ക് ചെയ്യുക,bácáil
1240,braten::V,പോരിക്കുക,róst
1241,braten::V,പോരിക്കുക,frioch
1242,umrühren::V,ഇളക്കുക,measc
1243,stricken::V,മെടയുക,cniotáil
1244,nähen::V,തുന്നുക,fuaigh
1245,färben::V,ചായം പൂശുക,dathaigh
1246,reinigen::V,വൃത്തിയാക്കുക,glan
1247,waschen::V,കഴുകുക,nigh
1248,abwischen::V,തുടയ്ക്കുക,glan
1249,spülen::V,കഴുകുക,sruthlaigh
1250,fegen::V,അടിച്ചുവാരുക,scuab
1251,kehren::V,അടിച്ചുവാരുക,scuab
1252,baden::V,നീന്തിത്തുടിക്കുക,folc
1253,sich waschen::V,കഴുകുക,nigh é féin
1254,ausziehen::V,ഇഴുക്കുക,bain de
1255,anziehen::V,ഉടുക്കുക,cuir ar
1256,sich anziehen::V,ധരിച്ച നേടുകയുക,gléas é féin
1257,kämmen::V,മുടിചീകുക,cíor
1258,schmücken::V,അലങ്കരിക്കുക,maisigh
1259,sagen::V,പറയുക,abair
1260,sprechen::V,സംസാരിക്കുക,labhair
1261,reden::V,സംസാരിക്കുക,caintigh
1262,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,caintigh
1263,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,tá ag comhrá
1264,fragen::V,ചോദിക്കുക,fiafraigh
1265,fragen::V,ചോദിക്കുക,cuir ceist
1266,bitten::V,അപേക്ഷിക്കുക,iarr
1267,erzählen::V,പറയുക,inis
1268,erzählen::V,പറയുക,eachtraigh
1269,mitteilen::V,അറിയിക്കുക,aithris
1270,mitteilen::V,അറിയിക്കുക,cuir in iúl
1271,nennen::V,പേരിടുക,ainmnigh
1272,rufen::V,വിളിക്കുക,glaoigh
1273,prahlen::V,പൊങ്ങച്ചം പറയുക,maígh
1274,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,aistrigh
1275,denken::V,ചിന്തിക്കുക,síl
1276,denken::V,ചിന്തിക്കുക,ceap
1277,glauben::V,വിശ്വസിക്കുക,creid
1278,bemerken::V,ശ്രദ്ധിക്കുക,tabhair faoi deara
1279,erkennen::V,തിരിചറിയുക,aithin
1280,begreifen::V,കൈപ്പിടിയിലാക്കുക,tuig
1281,verstehen::V,മനസ്സിലാക്കുക,tuig
1282,lernen::V,പഠിക്കുക,foghlaim
1283,wissen::V,അറിയുക,tá a fhios ag
1284,sich erinnern an::V,ഓർമിക്കുക,cuimhnigh ar
1285,sich erinnern an::V,ഓർമിക്കുക,is cuimhne ar
1286,vergessen::V,മറക്കുക,dearmad
1287,messen::V,അളക്കുക,tomhais
1288,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,cuntais
1289,rechnen::V,ഗണിക്കുക,ríomh
1290,rechnen::V,ഗണിക്കുക,áirigh
1291,lesen::V,വായിക്കുക,léigh
1292,malen::V,ചിത്രം വരയ്ക്കുക,péinteáil
1293,zeichnen::V,വരയ്ക്കുക,línigh
1294,zeichnen::V,വരയ്ക്കുക,tarraing
1295,schreiben::V,എഴുതുക,scríobh
1296,besitzen::V,സ്വന്തമാക്കുക,is le
1297,kaufen::V,വാങ്ങുക,ceannaigh
1298,verkaufen::V,വിൽക്കുക,díol
1299,bezahlen::V,പരിഹാരം ചെയ്യുക,íoc as
1300,zahlen::V,പണം അടയ്ക്കുക,íoc
1301,beherrschen::V,ഭരിക്കുക,rialaigh
1302,ertragen::V,താങ്ങുക,seas
1303,ertragen::V,താങ്ങുക,fulaing
1304,ertragen::V,താങ്ങുക,foighnigh
