,Concept_ID,sv,bg
879,wieviel::FNUM,hur mycket,колко
880,eins::NUM,en,един
881,eins::NUM,ett,един
882,zwei::NUM,två,два
883,drei::NUM,tre,три
884,vier::NUM,fyra,четири
885,fünf::NUM,fem,пет
886,sechs::NUM,sex,шест
887,sieben::NUM,sju,седем
888,acht::NUM,åtta,осем
889,neun::NUM,nio,девет
890,zehn::NUM,tio,десет
891,elf::NUM,elva,единайсет
892,elf::NUM,elva,единадесет
893,zwölf::NUM,tolv,дванайсет
894,zwölf::NUM,tolv,дванадесет
895,zwanzig::NUM,tjugo,двайсет
896,zwanzig::NUM,tjugo,двадесет
897,dreißig::NUM,trettio,тридесет
898,vierzig::NUM,fyrtio,четиридесет
899,fünfzig::NUM,femtio,петдесет
900,sechzig::NUM,sextio,шестдесет
901,siebzig::NUM,sjuttio,седемдесет
902,achtzig::NUM,åttio,осемдесет
903,neunzig::NUM,nittio,деветдесет
904,hundert::NUM,hundra,сто
905,tausend::NUM,tusen,хиляда
906,und::CNJ,och,а
907,und::CNJ,och,та
908,oder::CNJ,eller,или
909,stehen::V,stå,стоя
910,sitzen::V,sitta,седя
911,liegen::V,ligga,лежа
912,hängen::V,hänga,вися
913,werden::V,bli,бъда
914,werden::V,bli,стана
915,passieren::V,ske,случа се
916,passieren::V,hända,случа се
917,beginnen::V,börja,започна
918,enden::V,ända,свърша
919,wechseln::V,växla,променям
920,aufgehen[Sonne]::V,gå upp,изгрея
921,untergehen[Sonne]::V,gå ned,заляза
922,scheinen[Sonne]::V,skina,грея
923,scheinen[Sonne]::V,skina,светя
924,donnern::V,dundra,гърмя
925,wehen::V,blåsa,вея
926,wehen::V,blåsa,духам
927,strömen::V,forsa,тека
928,strömen::V,forsa,лея се
929,strömen::V,strömma,тека
930,strömen::V,strömma,лея се
931,fließen::V,flyta,тека
932,sich drehen::V,snurra,въртя се
933,schwanken::V,vackla,клатя се
934,schwingen::V,svinga,трептя
935,fallen::V,falla,падам
936,brennen::V,brinna,горя
937,rauchen::V,ryka,димя
938,regnen::V,regna,вали дъжд
939,gefrieren::V,frysa,замръзна
940,tauen::V,töa,топя се
941,schmelzen::V,smälta,разтопя се
942,trocknen::V,torka,съхна
943,sieden::V,koka,вря
944,sieden::V,koka,кипя
945,sieden::V,sjuda,вря
946,sieden::V,sjuda,кипя
947,faulen::V,ruttna,гния
948,verfaulen::V,ruttna,изгния
949,reißen::V,brista,напукам се
950,versinken::V,sjunka,потъна
951,vergehen::V,förgå,минавам
952,erscheinen::V,synas,явя се
953,erscheinen::V,visa sig,явя се
954,verschwinden::V,försvinna,изчезна
955,sinken::V,sjunka,падна
956,abnehmen::V,avta,отслабна
957,abnehmen::V,minskas,отслабна
958,zunehmen::V,tilltaga,нарасна
959,steigen::V,stiga,увелича се
960,steigen::V,stiga,покачвам се
961,wachsen::V,växa,раста
962,glänzen::V,glimma,лъщя
963,glänzen::V,glimma,блестя
964,funkeln::V,tindra,искря
965,funkeln::V,gnistra,искря
966,lärmen::V,bråka,шумя
967,lärmen::V,väsnas,шумя
968,läuten::V,ringa,звъня
969,klingeln::V,ringa,звъня
970,klirren::V,klirra,звънтя
971,klirren::V,klirra,дрънкам
972,brausen::V,brusa,буча
973,rauschen::V,susa,шумя
974,klingen::V,låta,звуча
975,klingen::V,klinga,звуча
976,bellen::V,skälla,лая
977,heulen::V,yla,вия
978,heulen::V,yla,рева
979,heulen::V,tjuta,вия
980,heulen::V,tjuta,рева
981,blasen::V,blåsa,духна
982,pfeifen::V,vissla,свиря
983,schreien::V,skrika,крещя
984,stöhnen::V,stöna,стена
985,stöhnen::V,stöna,пъшкам
986,zittern::V,darra,треперя
987,zittern::V,skälva,треперя
988,leben::V,leva,живея
989,geboren werden::V,födas,родя се
990,atmen::V,andas,дишам
991,trinken::V,dricka,пия
992,essen::V,äta,ям
993,schlucken::V,svälja,гълтам
994,müde werden::V,tröttna,уморя се
995,einschlafen::V,somna,заспя
996,schlafen::V,sova,спя
997,aufwachen::V,vakna,събудя се
998,aufstehen::V,stiga upp,стана
999,sich erholen::V,repa sig,отдъхвам си
1000,sich erholen::V,hämta sig,отдъхвам си
1001,krank werden::V,insjukna,заболея
1002,krank sein::V,vara sjuk,боледувам
1003,schmerzen::V,smärta,боля
1004,schmerzen::V,göra ont,боля
1005,husten::V,hosta,кашлям
1006,genesen::V,tillfriskna,оздравея
1007,sterben::V,dö,умра
1008,umkommen::V,omkomma,загина
1009,sich bewegen::V,röra sig,движа се
1010,sich bewegen::V,röra sig,мърдам се
1011,sich rühren::V,röra på sig,движа се
1012,sich erheben::V,resa sig,стана
1013,sich setzen::V,sätta sig,седна
1014,hinfallen::V,falla omkull,падна
1015,laufen::V,löpa,ходя
1016,schreiten::V,skrida,крача
1017,spazierengehen::V,promenera,разхождам се
1018,eilen::V,ila,бързам
1019,sich beeilen::V,skynda sig,побързам
1020,sausen::V,susa,тичам
1021,rennen::V,löpa,бягам
1022,rennen::V,springa,бягам
1023,springen::V,hoppa,скачам
1024,klettern::V,klättra,катеря се
1025,schaukeln::V,gunga,люлея се
1026,kriechen::V,kräla,лазя
1027,kriechen::V,kräla,пълзя
1028,schwimmen::V,simma,плувам
1029,tauchen::V,dyka,гмуркам се
1030,rudern::V,ro,греба
1031,fahren::V,köra,пътувам
1032,fliegen::V,flyga,летя
1033,fliegen::V,flyga,хвърча
1034,gehen::V,gå,ида
1035,gehen::V,gå,вървя
1036,weggehen::V,gå bort,отида си
1037,abfahren::V,resa,отпътувам
1038,abfahren::V,avresa,отпътувам
1039,anhalten::V,stanna,спра се
1040,hineingehen::V,gå in,влизам
1041,eintreten::V,träda in,вляза
1042,kommen::V,komma,ида
1043,kommen::V,komma,дойда
1044,ankommen::V,ankomma,пристигна
1045,zurückkommen::V,återkomma,върна се
1046,bleiben::V,bli,остана
1047,bleiben::V,förbli,остана
1048,warten::V,vänta,чакам
1049,erwarten::V,vänta,очаквам
1050,suchen::V,leta,търся
1051,finden::V,finna,намеря
1052,versuchen::V,försöka,опитам
1053,vorbereiten::V,förbereda,подготвя
1054,lieben::V,älska,любя
1055,mögen::V,tycka om,обичам
1056,lachen::V,skratta,смея се
1057,rühren::V,röra,трогна
1058,weinen::V,gråta,плача
1059,schimpfen::V,skälla,ругая
1060,schimpfen::V,skälla,псувам
1061,sich ärgern::V,förargas,ядосам се
1062,sich fürchten::V,vara rädd,боя се
1063,sich fürchten::V,vara rädd,страхувам се
1064,fürchten::V,frukta,боя се от
1065,fürchten::V,frukta,страхувам се от
1066,fliehen::V,fly,бягам
1067,fliehen::V,rymma,бягам
1068,flüchten::V,fly,бягам
1069,flüchten::V,fly,избягам
1070,sehen::V,se,видя
1071,anschauen::V,se på,гледам
1072,anschauen::V,betrakta,гледам
1073,ansehen::V,åse,поглеждам
1074,hören::V,höra,чувам
1075,zuhören::V,höra på,слушам
1076,zuhören::V,lyssna till,слушам
1077,probieren::V,smaka,опитам
1078,probieren::V,smaka på,опитам
1079,riechen::V,lukta,подуша
1080,fühlen::V,känna,усещам
1081,fühlen::V,känna,чувствувам
1082,scheinen::V,verka,изглеждам
1083,scheinen::V,tyckas,изглеждам
1084,zu sehen sein::V,synas,виждам се
1085,zu sehen sein::V,kunna ses,виждам се
1086,vernehmen::V,få veta,доловя
1087,vernehmen::V,förnimma,доловя
1088,frieren::V,frysa,мръзна
1089,tun::V,göra,правя
1090,können::V,kunna,мога
1091,wollen::V,vilja,ща
1092,wollen::V,vilja,искам
1093,anfangen::V,börja,започна
1094,beenden::V,avsluta,свърша
1095,beenden::V,avsluta,завърша
1096,aufhören::V,sluta,престана
1097,aufhören::V,upphöra,престана
1098,gelingen::V,lyckas,успея
1099,gelingen::V,lyckas,сполуча
1100,geraten::V,bli,удам се
1101,öffnen::V,öppna,отворя
1102,schließen::V,låsa,затворя
1103,schließen::V,stänga,затворя
1104,stellen::V,ställa,поставя
1105,setzen::V,sätta,туря
1106,legen::V,lägga,сложа
1107,legen::V,lägga,слагам
1108,berühren::V,beröra,докосна
1109,verbinden::V,förbinda,свържа
1110,bedecken::V,täcka,покрия
1111,bedecken::V,betäcka,покрия
1112,aufhängen::V,hänga,закача
1113,aufhängen::V,hänga upp,закача
1114,anzünden::V,tända,запаля
1115,anzünden::V,antända,запаля
1116,anzünden::V,tända på,запаля
1117,aufheben::V,lyfta,вдигна
1118,aufheben::V,lyfta,повдигна
1119,zurücklassen::V,lämna,оставя
1120,zurücklassen::V,efterlämna,оставя
1121,verlieren::V,mista,загубя
1122,verlieren::V,förlora,загубя
1123,fallen lassen::V,tappa,изпусна
1124,fallen lassen::V,släppa,изпусна
1125,machen::V,göra,направя
1126,herstellen::V,tillverka,произведа
1127,herstellen::V,framställa,произведа
1128,bauen::V,bygga,строя
1129,reparieren::V,reparera,поправя
1130,verbessern::V,rätta,подобря
1131,verbessern::V,förbättra,подобря
1132,ändern::V,ändra,променя
1133,ändern::V,förändra,променя
1134,graben::V,gräva,копая
1135,beugen::V,böja,прегъна
1136,biegen::V,böja,прегъна
1137,biegen::V,kröka,прегъна
1138,drehen::V,vrida,въртя
1139,wenden::V,vända,обърна
1140,umdrehen::V,vrida om,обърна
1141,heben::V,häva,вдигам
1142,hochheben::V,lyfta,издигна
1143,ergreifen::V,gripa,хвана
1144,ergreifen::V,gripa,обхвана
1145,halten::V,hålla,държа
1146,drücken::V,trycka,натискам
1147,drücken::V,trycka,притискам
1148,schieben::V,skjuta,тикам
1149,kratzen::V,riva,одраскам
1150,kratzen::V,skrapa,одраскам
1151,lecken::V,slicka,лижа
1152,lecken::V,slicka,ближа
1153,beißen::V,bita,хапя
1154,beißen::V,bita,ухапя
1155,abreißen::V,slita_av,откъсна
1156,abreißen::V,riva_av,откъсна
1157,abschneiden::V,skära av,отрежа
1158,binden::V,binda,вържа
1159,stecken::V,sticka,пъхна
1160,brechen::V,bryta,троша
1161,brechen::V,brista,троша
1162,klopfen::V,banka,чукам
1163,klopfen::V,klappa,чукам
1164,hauen::V,hugga,бия
1165,kleben::V,klistra,лепя
1166,kleben::V,klistra,залепя
1167,reiben::V,gnida,трия
1168,reiben::V,gnida,търкам
1169,streichen::V,smörja,намажа
1170,schleifen::V,slipa,остря
1171,schneiden::V,skära,режа
1172,schneiden::V,klippa,режа
1173,rütteln::V,skaka,разтърсвам
1174,schütteln::V,rista,клатя
1175,schütteln::V,rista,друсам
1176,schwenken::V,svänga,размахам
1177,schütten::V,hälla,сипя
1178,füllen::V,fylla,напълня
1179,einwickeln::V,slå in,увия
1180,einwickeln::V,slå in,завия
1181,einwickeln::V,veckla in,увия
1182,einwickeln::V,veckla in,завия
1183,tragen::V,bära,нося
1184,schleppen::V,släpa,влача
1185,ziehen::V,dra,тегля
1186,ziehen::V,dra,дръпна
1187,aufbewahren::V,förvara,съхраня
1188,aufbewahren::V,ta vara på,съхраня
1189,werfen::V,kasta,хвърля
1190,fangen::V,fånga,ловя
1191,fangen::V,fånga,уловя
1192,packen::V,gripa,хвана
1193,packen::V,gripa tag,хвана
1194,verstecken::V,gömma,крия
1195,verstecken::V,gömma,скрия
1196,teilen::V,dela,разделя
1197,schicken::V,skicka,изпращам
1198,bringen::V,bringa,донеса
1199,hinzufügen::V,tillägga,прибавя
1200,bekommen::V,få,сдобия се
1201,bekommen::V,erhålla,сдобия се
1202,erhalten::V,få,получа
1203,erhalten::V,erhålla,получа
1204,nehmen::V,ta,взема
1205,nehmen::V,taga,взема
1206,wählen::V,välja,избирам
1207,auswählen::V,utvälja,избера
1208,bewahren::V,bevara,пазя
1209,behindern::V,hindra,преча
1210,behindern::V,hindra,спъвам
1211,behindern::V,förhindra,преча
1212,behindern::V,förhindra,спъвам
1213,verderben::V,förstöra,разваля
1214,beschädigen::V,skada,повредя
1215,zerbrechen::V,bryta isär,счупя
1216,zerbrechen::V,bryta sönder,счупя
1217,zerreißen::V,riva sönder,скъсам
1218,zerreißen::V,slita sönder,скъсам
1219,zerstören::V,förstöra,разруша
1220,verbrennen::V,bränna,изгоря
1221,verbrennen::V,bränna upp,изгоря
1222,geben::V,ge,дам
1223,reichen::V,räcka,подам
1224,schenken::V,skänka,подаря
1225,versprechen::V,lova,обещая
1226,wünschen::V,önska,желая
1227,loben::V,lova,хваля
1228,loben::V,beröma,хваля
1229,küssen::V,pussa,целувам
1230,wiegen::V,vagga,люлея
1231,zudecken::V,täcka,покрия
1232,wecken::V,väcka,събудя
1233,zeigen::V,visa,покажа
1234,führen::V,föra,водя
1235,führen::V,föra,заведа
1236,lehren::V,lära,уча
1237,unterrichten::V,undervisa,преподавам
1238,aufziehen::V,uppfostra,отгледам
1239,leiten::V,leda,ръководя
1240,leiten::V,leda,управлявам
1241,antreiben::V,driva på,подкарвам
1242,lassen::V,få att,накарам
1243,einladen::V,bjuda,поканя
1244,einladen::V,inbjuda,поканя
1245,vereinigen::V,förena,съединя
1246,besuchen::V,besöka,посетя
1247,treffen::V,möta,срещна
1248,treffen::V,träffa,срещна
1249,sich versammeln::V,församla sig,събера се
1250,spielen::V,leka,играя
1251,spielen::V,spela,играя
1252,singen::V,sjunga,пея
1253,tanzen::V,dansa,танцувам
1254,sich trennen::V,skiljas,разделя се
1255,verlassen::V,lämna,напусна
1256,verlassen::V,överge,напусна
1257,retten::V,rädda,спася
1258,bewachen::V,bevaka,охранявам
1259,schützen::V,skydda,запазя
1260,schützen::V,beskydda,запазя
1261,verteidigen::V,försvara,защитя
1262,sich schlagen::V,slåss,бия се
1263,schießen::V,skjuta,стрелям
1264,siegen::V,segra,победя
1265,ärgern::V,förarga,ядосам
1266,schlagen::V,slå,бия
1267,schlagen::V,slå,ударя
1268,treten::V,sparka,ритам
1269,stechen::V,sticka,бодна
1270,stoßen::V,stöta,бутна
1271,stoßen::V,stöta,блъсна
1272,stehlen::V,stjäla,
1273,stören::V,störa,смутя
1274,belästigen::V,genera,отегча
1275,belästigen::V,genera,безпокоя
1276,belästigen::V,besvära,отегча
1277,belästigen::V,besvära,безпокоя
1278,verbergen::V,dölja,скрия
1279,täuschen::V,vilseleda,измамя
1280,betrügen::V,bedra,измамя
1281,töten::V,döda,убия
1282,töten::V,döda,умъртвя
1283,wohnen::V,bo,живея
1284,arbeiten::V,arbeta,работя
1285,sammeln::V,samla,събера
1286,pflücken::V,plocka,бера
1287,pflücken::V,plocka,откъсна
1288,jagen::V,jaga,ловувам
1289,fischen::V,fiska,ловя риба
1290,fassen::V,fånga,хвана
1291,hüten::V,vakta,пазя
1292,treiben::V,driva,карам
1293,anbinden::V,binda fast,завържа
1294,füttern::V,fodra,храня
1295,melken::V,mjölka,доя
1296,hacken::V,hacka,сека
1297,gießen::V,hälla,полея
1298,gießen::V,vattna,полея
1299,reifen::V,mogna,узрея
1300,zubereiten::V,tillaga,приготвя
1301,zubereiten::V,tillreda,приготвя
1302,kochen::V,koka,варя
1303,backen::V,baka,пека
1304,braten::V,steka,пържа
1305,umrühren::V,röra om,разбъркам
1306,stricken::V,sticka,плета
1307,nähen::V,sy,шия
1308,färben::V,färga,боядисам
1309,reinigen::V,rensa,почистя
1310,reinigen::V,rengöra,почистя
1311,waschen::V,tvätta,мия
1312,waschen::V,tvätta,пера
1313,abwischen::V,torka av,избърша
1314,spülen::V,spola,плакна
1315,spülen::V,skölja,плакна
1316,fegen::V,feja,измета
1317,kehren::V,sopa,мета
1318,baden::V,bada,къпя се
1319,sich waschen::V,tvätta sig,мия се
1320,ausziehen::V,ta av,съблека
1321,anziehen::V,ta på,облека
1322,sich anziehen::V,klä på sig,облека се
1323,kämmen::V,kamma,реша
1324,kämmen::V,kamma,вчеша
1325,schmücken::V,pynta,накича
1326,schmücken::V,smycka,накича
1327,sagen::V,säga,кажа
1328,sprechen::V,tala,говоря
1329,reden::V,tala,говоря
1330,reden::V,prata,говоря
1331,sich unterhalten::V,prata,разговарям
1332,fragen::V,fråga,запитам
1333,fragen::V,spörja,запитам
1334,bitten::V,be,моля
1335,erzählen::V,berätta,разкажа
1336,mitteilen::V,meddela,съобщя
1337,nennen::V,kalla,нарека
1338,rufen::V,ropa,викам
1339,rufen::V,ropa,повикам
1340,prahlen::V,pråla,хваля се
1341,prahlen::V,skryta,хваля се
1342,übersetzen::V,tolka,преведа
1343,übersetzen::V,översätta,преведа
1344,denken::V,tänka,мисля
1345,glauben::V,tro,вярвам
1346,bemerken::V,uppmärksamma,забележа
1347,bemerken::V,lägga märke till,забележа
1348,erkennen::V,känna igen,позная
1349,begreifen::V,begripa,схвана
1350,verstehen::V,förstå,разбера
1351,lernen::V,lära sig,уча се
1352,wissen::V,veta,зная
1353,sich erinnern an::V,minnas,спомня си за
1354,sich erinnern an::V,komma ihåg,спомня си за
1355,vergessen::V,glömma,забравя
1356,messen::V,mäta,меря
1357,zählen::V,räkna,броя
1358,rechnen::V,räkna,сметна
1359,lesen::V,läsa,чета
1360,malen::V,måla,рисувам
1361,zeichnen::V,teckna,рисувам
1362,schreiben::V,skriva,пиша
1363,besitzen::V,äga,имам
1364,besitzen::V,äga,притежавам
1365,besitzen::V,besitta,имам
1366,besitzen::V,besitta,притежавам
1367,kaufen::V,köpa,купя
1368,kaufen::V,köpa,купувам
1369,verkaufen::V,sälja,продам
1370,bezahlen::V,betala,заплатя
1371,zahlen::V,betala,платя
1372,beherrschen::V,behärska,владея
1373,ertragen::V,tåla,понеса
1374,ertragen::V,uthärda,понеса
