,Concept_ID,hr,os
761,sauber::A,čist,сыгъдæг
762,schmutzig::A,nečist,чъиллон
763,schmutzig::A,blatan,чъиллон
764,roh::A,sirov,хом
765,reif::A,zreo,рӕгъӕд
766,lecker::A,tečan,хӕрзад
767,lecker::A,ukusan,хӕрзад
768,süß::A,sladak,адджын
769,bitter::A,gorak,судзаг
770,sauer::A,kiseo,туаг
771,hell::A,vedar,рухс
772,hell::A,svijetao,рухс
773,dunkel::A,taman,талынг
774,schwarz::A,crn,сау
775,weiß::A,bio,урс
776,weiß::A,bijel,урс
777,rot::A,crven,сырх
778,gelb::A,žut,бур
779,blau::A,plav,цъӕх
780,blau::A,modar,цъӕх
781,grün::A,zelen,цъӕх
782,grün::A,zelen,кӕрдӕгхуыз
783,grau::A,siv,цъӕх
784,grau::A,siv,фӕныкхуыз
785,bunt::A,šaren,хъулон
786,bunt::A,šaren,гæрæм
787,billig::A,jeftin,аслам
788,teuer::A,skup,зынаргъ
789,wertvoll::A,vrijedan,зынаргъ
790,wertvoll::A,dragocjen,зынаргъ
791,blind::A,slijep,куырм
792,taub::A,gluh,къуырма
793,kräftig::A,snažan,домбай
794,kräftig::A,snažan,тыхджын
795,stark::A,jak,тыхджын
796,stark::A,snažan,тыхджын
797,schwach::A,slab,ӕнӕбон
798,fett::A,pretio,нард
799,schlank::A,vitak,гуырвидыц
800,schlank::A,vitak,хæрзконд
801,schlank::A,vitak,рæхснæг
802,schlank::A,vitak,сагамад
803,hübsch::A,zgodan,аив
804,hübsch::A,zgodan,рӕсугъд
805,böse::A,zao,фыдзӕрдӕ
806,böse::A,opak,фыдзӕрдӕ
807,dumm::A,glup,ӕдылы
808,faul::A,lijen,зивӕг
809,faul::A,lijen,зивӕггӕнаг
810,fleißig::A,radin,æнæзивæг
811,fleißig::A,radin,æнувыд
812,fleißig::A,marljiv,æнæзивæг
813,fleißig::A,marljiv,æнувыд
814,geizig::A,škrt,чъынды
815,geizig::A,škrt,æлгъин
816,geizig::A,škrt,мæрддзæст
817,klug::A,razborit,зондджын
818,geschickt::A,vješt,хӕрзарӕхст
819,lieb::A,drag,уарзон
820,lustig::A,veseo,хъӕлдзӕг
821,sanft::A,blag,мынчын
822,hungrig::A,gladan,ӕххормаг
823,krank::A,bolestan,нӕфӕразгӕ
824,nackt::A,nag,бӕгънӕг
825,traurig::A,tužan,ӕрхӕндӕг
826,traurig::A,žalostan,ӕрхӕндӕг
827,lebendig::A,živ,цардӕгас
828,gut::A,dobar,хорз
829,schlecht::A,loš,цауд
830,schlecht::A,rđav,цауд
831,richtig::A,tačan,раст
832,richtig::A,ispravan,раст
833,schlimm::A,zao,ӕвзӕр
834,schlimm::A,zločest,ӕвзӕр
835,wahr::A,istinit,ӕцӕг
836,alt::A,star,зӕронд
837,neu::A,nov,ног
838,ehemalig::A,bivši,раздӕры
839,alt[Lebewesen]::A,star,ацӕргӕ
840,jung::A,mlad,ӕрыгон
841,arm::A,ubog,мӕгуыр
842,arm::A,siromašan,мӕгуыр
843,reich::A,bogat,хъӕздыг
844,bekannt::A,poznat,зонгӕ
845,berühmt::A,čuven,номдзыд
846,berühmt::A,slavan,номдзыд
847,fremd::A,tuđ,æцæгæлон
848,fremd::A,stran,æцæгæлон
849,verschieden::A,razan,æндæр æмæ æндæр
850,verschieden::A,razan,алы
851,verschieden::A,razan,алыхуызон
852,verschieden::A,različan,æндæр æмæ æндæр
853,verschieden::A,različan,алы
854,verschieden::A,različan,алыхуызон
855,nah::A,blizak,хӕстӕг
856,fern::A,dalek,дард
857,fern::A,dalek,дӕрддаг
858,fern::A,daljnji,дард
859,fern::A,daljnji,дӕрддаг
860,linker::A,lijevi,галиу
861,rechter::A,desni,рахиз
862,anderer::A,drugi,иннӕ
863,anderer::A,drugi,ӕндӕр
864,anderer::A,drugačiji,иннӕ
865,anderer::A,drugačiji,ӕндӕр
866,erster::A,prvi,фыццаг
867,erster::A,prvi,фыццӕгӕм
868,zweiter::A,drugi,дыккаг
869,zweiter::A,drugi,дыккæгæм
870,dritter::A,treći,æртыккаг
871,dritter::A,treći,æртыккæгæм
872,letzter::A,zadnji,фӕстаг
873,allein::ADV,sam,иунæг
874,auf einmal::ADV,istodobno,уайтагъд
875,auf einmal::ADV,istodobno,æвиппайды
876,auf einmal::ADV,istodobno,æваст
877,zusammen::ADV,skupa,иумӕ
878,zusammen::ADV,zajedno,иумӕ
879,lange::ADV,dugo,бирæ рæстæг
880,plötzlich::ADV,naglo,æвиппайды
881,plötzlich::ADV,naglo,æваст
882,plötzlich::ADV,iznenada,æвиппайды
883,plötzlich::ADV,iznenada,æваст
884,sofort::ADV,odmah,уыцы сахат
885,sofort::ADV,odmah,уайтагъд
886,später::ADV,kasnije,фæстæдæр
887,jetzt::ADV,sad,ныр
888,jetzt::ADV,sada,ныр
889,heute::ADV,danas,абон
890,morgen::ADV,sutra,райсом
891,bald::ADV,skoro,тагъд
892,bald::ADV,skoro,рæхджы
893,bald::ADV,doskora,тагъд
894,bald::ADV,doskora,рæхджы
895,dann::ADV,zatim,стæй
896,gestern::ADV,juče,знон
897,gestern::ADV,jučer,знон
898,einst::ADV,negda,кӕддӕр
899,einst::ADV,nekada,кӕддӕр
900,damals::ADV,tada,уæд
901,damals::ADV,onda,уæд
902,danach::ADV,poslije,стæй
903,danach::ADV,poslije,уый фæстæ
904,danach::ADV,nakon toga,стæй
905,danach::ADV,nakon toga,уый фæстæ
906,vorher::ADV,prije,раздæр
907,vorher::ADV,prije toga,раздæр
908,zuerst::ADV,prvo,фыццаг
909,zuerst::ADV,najprije,фыццаг
910,einmal::ADV,jednom,иу хатт
911,einmal::ADV,jedanput,иу хатт
912,manchmal::ADV,katkad,хатт
913,manchmal::ADV,katkada,хатт
914,oft::ADV,često,арæх
915,immer::ADV,vazda,ӕдзух
916,immer::ADV,uvijek,ӕдзух
917,niemals::ADV,nikad,никуы
918,niemals::ADV,nikad,никæд
919,niemals::ADV,nikada,никуы
920,niemals::ADV,nikada,никæд
921,hier::ADV,tu,ам
922,hier::ADV,ovdje,ам
923,hierhin::ADV,amo,ардӕм
924,hierhin::ADV,ovamo,ардӕм
925,von hier::ADV,odavde,ардыгæй
926,dort::ADV,ondje,уым
927,dorthin::ADV,onamo,уырдӕм
928,geradeaus::ADV,ravno,æргом
929,vorwärts::ADV,naprijed,размӕ
930,rückwärts::ADV,natrag,фӕстӕмӕ
931,zurück::ADV,nazad,фӕстӕмӕ
932,zurück::ADV,natrag,фӕстӕмӕ
933,unten::ADV,dolje,дæлæ
934,unten::ADV,dolje,дæлейы
935,unten::ADV,dolje,бынæй
936,hinab::ADV,nizbrdo,дӕлӕмӕ
937,hinab::ADV,nizbrdo,уырдыгмӕ
938,oben::ADV,gore,уӕле
939,hinauf::ADV,uzbrdo,уӕлӕмӕ
940,überall::ADV,svuda,алыран
941,überall::ADV,svuda,алкæм
942,überall::ADV,svuda,кæмдæриддæр
943,überall::ADV,svagdje,алыран
944,überall::ADV,svagdje,алкæм
945,überall::ADV,svagdje,кæмдæриддæр
946,nicht::ADV,ne,нӕ
947,ein wenig::ADV,malo,чысыл
948,kaum::ADV,tek,цъус
949,kaum::ADV,jedva,цъус
950,sehr::ADV,jako,тынг
951,sehr::ADV,jako,иттӕг
952,sehr::ADV,veoma,тынг
953,sehr::ADV,veoma,иттӕг
954,so::ADV,tako,афтӕ
955,so::ADV,ovako,афтӕ
956,noch::ADV,još,ма
957,nur::ADV,samo,канд
958,nur::ADV,samo,ӕрмӕст
959,schon::ADV,već,нырид
960,wieder::ADV,opet,ногӕй
961,wieder::ADV,ponovo,ногӕй
962,vergebens::ADV,uzalud,дзæгъæлы
963,vergebens::ADV,uzalud,уæгъды
964,vergebens::ADV,uzalud,æнæхъуаджы
965,vergebens::ADV,zabadava,дзæгъæлы
966,vergebens::ADV,zabadava,уæгъды
967,vergebens::ADV,zabadava,æнæхъуаджы
968,vor::PRP,pred,разы
969,vor::PRP,ispred,разы
970,hinter::PRP,za,фӕстӕ
971,hinter::PRP,iza,фӕстӕ
972,unter::PRP,pod,бын
973,unter::PRP,ispod,бын
974,durch::PRP,po,æхсæнты
975,durch::PRP,kroz,æхсæнты
976,neben::PRP,kraj,цур
977,neben::PRP,pored,цур
978,neben::PRP,pokraj,цур
979,zwischen::PRP,među,астӕу
980,zwischen::PRP,između,астӕу
981,wegen::PRP,radi,тыххай
982,wegen::PRP,zbog,тыххай
983,dies::PRN,ovo,ай
984,das::PRN,to,уый
985,das::PRN,ono,уый
986,alles::PRN,sve,алцы
987,alles::PRN,sve,æппæтдæр
988,alles::PRN,sve,иууылдӕр
989,ich::PRN,ja,æз
990,du::PRN,ti,ды
991,er::PRN,on,уый
992,wir::PRN,mi,мах
993,ihr::PRN,vi,сымах
994,sie::PRN,oni,уыдон
995,was::FPRN,što,цы
996,wer::FPRN,tko,чи
997,wo::FADV,gdje,кӕм
998,wohin::FADV,kuda,кӕдӕм
999,wohin::FADV,kamo,кӕдӕм
1000,wie::FADV,kako,куыд
1001,warum::FADV,zašto,цӕмӕн
1002,wieviel::FNUM,koliko,цал
1003,eins::NUM,jedan,иу
1004,zwei::NUM,dva,дыууӕ
1005,drei::NUM,tri,ӕртӕ
1006,vier::NUM,četiri,цыппар
1007,fünf::NUM,pet,фондз
1008,sechs::NUM,šest,ӕхсӕз
1009,sieben::NUM,sedam,авд
1010,acht::NUM,osam,аст
1011,neun::NUM,devet,фараст
1012,zehn::NUM,deset,дӕс
1013,elf::NUM,jedanaest,иуæндæс
1014,zwölf::NUM,dvanaest,дыууадæс
1015,zwanzig::NUM,dvadeset,дыууын
1016,dreißig::NUM,trideset,æртын
1017,dreißig::NUM,trideset,дæсæмæссæдз
1018,vierzig::NUM,četrdeset,цыппор
1019,vierzig::NUM,četrdeset,цыппур
1020,vierzig::NUM,četrdeset,дыууиссæдзы
1021,fünfzig::NUM,pedeset,фӕндзай
1022,sechzig::NUM,šezdeset,æхсай
1023,sechzig::NUM,šezdeset,æртиссæдзы
1024,siebzig::NUM,sedamdeset,æвдай
1025,siebzig::NUM,sedamdeset,дæс æмæ æртиссæдзы
1026,achtzig::NUM,osamdeset,цыппарыссæдзы
1027,achtzig::NUM,osamdeset,æстай
1028,neunzig::NUM,devetdeset,нæуæдз
1029,neunzig::NUM,devetdeset,дæс æмæ цыппарыссæдзы
1030,hundert::NUM,sto,сӕдӕ
1031,tausend::NUM,tisuća,мин
1032,und::CNJ,i,ӕмӕ
1033,und::CNJ,te,ӕмӕ
1034,oder::CNJ,ili,кӕнӕ
1035,stehen::V,stajati,лӕууын
1036,sitzen::V,sjediti,бадын
1037,liegen::V,ležati,хуыссын
1038,hängen::V,visiti,ауыгъд уын
1039,werden::V,postati,суӕвын
1040,werden::V,činiti se,суӕвын
1041,passieren::V,desiti se,æрцæуын
1042,passieren::V,dogoditi se,æрцæуын
1043,beginnen::V,početi,райдайын
1044,enden::V,prestati,фæуын
1045,enden::V,svršiti se,фæуын
1046,wechseln::V,mijenjati se,ивын
1047,aufgehen[Sonne]::V,izići,скæсын
1048,untergehen[Sonne]::V,zaći, аныгуылын
1049,scheinen[Sonne]::V,sijati,рухс кӕнын
1050,donnern::V,grmjeti,нæрын
1051,wehen::V,duhati,дымын
1052,strömen::V,strujati,кӕлын
1053,fließen::V,teći,цæуын
1054,fließen::V,teći,уайын
1055,fließen::V,teći,кæлын
1056,sich drehen::V,obrtati se,зилын
1057,sich drehen::V,vrtjeti se,зилын
1058,schwanken::V,teturati,æнкъуысын
1059,schwanken::V,kolebati se,æнкъуысын
1060,schwingen::V,njihati,æнкъуысын
1061,schwingen::V,njihati,змæлын
1062,schwingen::V,titrati,æнкъуысын
1063,schwingen::V,titrati,змæлын
1064,fallen::V,padati,хауын
1065,brennen::V,gorjeti,судзын
1066,rauchen::V,dimiti se,фæздæг кæнын
1067,regnen::V,kišiti,уарын
1068,regnen::V,daždjeti,уарын
1069,gefrieren::V,smrznuti se,сӕлын
1070,tauen::V,kopnjeti,стайын
1071,tauen::V,kraviti se,стайын
1072,schmelzen::V,topiti se,тайын
1073,trocknen::V,sušiti se,хус кæнын
1074,sieden::V,kipjeti,фыцын
1075,sieden::V,ključati,фыцын
1076,faulen::V,gnjiti,ӕмбийын
1077,verfaulen::V,sagnjiti,бамбийын
1078,reißen::V,otrgnuti se,скъуийын
1079,versinken::V,tonuti,дӕлдон_кӕнын
1080,versinken::V,propasti,дӕлдон_кӕнын
1081,vergehen::V,prolaziti,аивгъуийын
1082,erscheinen::V,pojaviti se,разынын
1083,verschwinden::V,nestati,фæтары уын
1084,verschwinden::V,nestati,фæдæлдзæх уын
1085,verschwinden::V,nestati,фесæфын
1086,verschwinden::V,nestati,æрбайсæфын
1087,verschwinden::V,izgubiti se,фæтары уын
1088,verschwinden::V,izgubiti se,фæдæлдзæх уын
1089,verschwinden::V,izgubiti se,фесæфын
1090,verschwinden::V,izgubiti se,æрбайсæфын
1091,sinken::V,trgnuti,дæлæмæ æрхауын
1092,sinken::V,spustiti se,дæлæмæ æрхауын
1093,abnehmen::V,opasti,фæкъаддæр уын
1094,abnehmen::V,opasti,фæцух уын
1095,zunehmen::V,povećati se,фæфылдæр уын
1096,zunehmen::V,povećati se,сбирæ уын
1097,zunehmen::V,povećati se,сахадын
1098,steigen::V,uzići,сыстын
1099,steigen::V,nadoći,сыстын
1100,wachsen::V,rasti,рӕзын
1101,glänzen::V,blistati,ӕрттивын
1102,glänzen::V,sjati se,ӕрттивын
1103,funkeln::V,svjetlucati,тыбар-тыбур_кӕнын
1104,lärmen::V,bučati,хъæлæба кæнын
1105,lärmen::V,galamiti,хъæлæба кæнын
1106,läuten::V,zvoniti,цæгъдын
1107,klingeln::V,zvoniti,цæгъдын
1108,klirren::V,zvečati,дзыгъал-мыгъул кæнын
1109,klirren::V,zvečati,дзæгъ-дзæгъ кæнын
1110,brausen::V,hujati,абухын
1111,rauschen::V,šumiti,
1112,rauschen::V,šuškati,
1113,klingen::V,zvučati,зæлын
1114,klingen::V,zvučati,азæлын
1115,klingen::V,zvučati,хъуысын
1116,bellen::V,lajati,рæйын
1117,heulen::V,zavijati,ниуын
1118,blasen::V,puhati,фу кӕнын
1119,pfeifen::V,fućkati,æхситт кæнын
1120,pfeifen::V,fućkati,къуыззитт кæнын
1121,schreien::V,vikati,хъӕр кӕнын
1122,schreien::V,kričati,хъӕр кӕнын
1123,stöhnen::V,stenjati,хъæрзын
1124,stöhnen::V,stenjati,дзыназын
1125,zittern::V,drhtati,ризын
1126,zittern::V,trepetati,ризын
1127,leben::V,živjeti,цӕрын
1128,geboren werden::V,roditi se,райгуырын
1129,atmen::V,disati,улӕфын
1130,trinken::V,piti,нуазын
1131,essen::V,jesti,хӕрын
1132,schlucken::V,gutati,ныхъуырын
1133,müde werden::V,umoriti se,бафæллайын
1134,müde werden::V,umoriti se,бафæлмæцын
1135,müde werden::V,umoriti se,сфæлмæцын
1136,einschlafen::V,usnuti,бафынæй уын
1137,einschlafen::V,zaspati,бафынæй уын
1138,schlafen::V,spati,хуыссын
1139,schlafen::V,spati,фынӕй кӕнын
1140,aufwachen::V,probuditi se,райхъал уын
1141,aufstehen::V,ustati,стын
1142,sich erholen::V,odmoriti se,фæллад уадзын
1143,sich erholen::V,odmoriti se,улæфын
1144,krank werden::V,oboljeti se,фӕрынчын уын
1145,krank werden::V,razboljeti se,фӕрынчын уын
1146,krank sein::V,bolovati,сӕйын
1147,schmerzen::V,boljeti,риссын
1148,husten::V,kašljati,хуыфын
1149,genesen::V,ozdraviti,сдзæбæх уын
1150,genesen::V,ozdraviti,рандидзын
1151,genesen::V,ozdraviti,сæндидзын
1152,genesen::V,oporaviti se,сдзæбæх уын
1153,genesen::V,oporaviti se,рандидзын
1154,genesen::V,oporaviti se,сæндидзын
1155,sterben::V,umrijeti,мӕлын
1156,umkommen::V,skapati,фесæфын
1157,umkommen::V,skapati,байсæфын
1158,umkommen::V,skapati,бабын уын
1159,umkommen::V,skapati,мард фæуын
1160,sich bewegen::V,gibati se,тæлфын
1161,sich bewegen::V,gibati se,цæуын
1162,sich bewegen::V,kretati se,тæлфын
1163,sich bewegen::V,kretati se,цæуын
1164,sich rühren::V,maknuti se,змӕлын
1165,sich erheben::V,dići se,стын
1166,sich setzen::V,sjesti,сбадын
1167,hinfallen::V,pasti,ӕрхауын
1168,laufen::V,hodati,цӕуын
1169,laufen::V,hodati,рацу-бацу_кӕнын
1170,schreiten::V,stupati,къахдзæф кæнын
1171,schreiten::V,stupati,санчъех кæнын
1172,schreiten::V,stupati,цæуын
1173,spazierengehen::V,šetati se,озер кæнын
1174,spazierengehen::V,šetati se,тезгъо кæнын
1175,eilen::V,hitati,тагъд кæнын
1176,eilen::V,hitati,тындзын
1177,sich beeilen::V,požuriti se,тагъд кæнын
1178,sich beeilen::V,požuriti se,тындзын
1179,sausen::V,juriti,уайын
1180,sausen::V,juriti,тæхын
1181,rennen::V,trčati,згъорын
1182,springen::V,skakati,гæпп кæнын
1183,springen::V,skakati,сæррæтт кæнын
1184,springen::V,skakati,лиуырын
1185,klettern::V,popeti se,хилын
1186,klettern::V,penjati se,хилын
1187,schaukeln::V,ljuljati se,хецъро кæнын
1188,schaukeln::V,ljuljati se,херыйыл бадын
1189,kriechen::V,puzati,бырын
1190,kriechen::V,gmizati,бырын
1191,schwimmen::V,plivati,ленк кӕнын
1192,tauchen::V,roniti,ныгъуылын
1193,tauchen::V,gnjuriti,ныгъуылын
1194,rudern::V,veslati,бæлæгъ тæрын
1195,rudern::V,veslati,чема тæрын
1196,fahren::V,voziti se,цӕуын
1197,fliegen::V,letjeti,тӕхын
1198,fliegen::V,lijetati,тӕхын
1199,gehen::V,ići,цӕуын
1200,weggehen::V,otići,ацӕуын
1201,abfahren::V,krenuti,араст уын
1202,abfahren::V,otputovati,араст уын
1203,anhalten::V,stati,æрлæууын
1204,anhalten::V,zaustaviti,æрлæууын
1205,hineingehen::V,ulaziti,мидæмæ цæуын
1206,eintreten::V,ući,бацӕуын
1207,kommen::V,doći,æрцæуын
1208,ankommen::V,stići,æрцæуын
1209,zurückkommen::V,vratiti se,раздæхын
1210,zurückkommen::V,vratiti se,фæстæмæ_раздæхын
1211,zurückkommen::V,vratiti se,æрбаздæхын
1212,zurückkommen::V,vratiti se,аздæхын
1213,zurückkommen::V,povratiti se,раздæхын
1214,zurückkommen::V,povratiti se,фæстæмæ_раздæхын
1215,zurückkommen::V,povratiti se,æрбаздæхын
1216,zurückkommen::V,povratiti se,аздæхын
1217,bleiben::V,ostati,лӕууын
1218,warten::V,čekati,ӕнхъӕлмӕ кӕсын
1219,erwarten::V,očekivati,ӕнхъӕлмӕ кӕсын
1220,suchen::V,tražiti,агурын
1221,finden::V,naći,ссарын
1222,versuchen::V,pokušati,фӕлварын
1223,vorbereiten::V,spremiti,бацаттæ кæнын
1224,vorbereiten::V,spremiti,æрæввонг кæнын
1225,vorbereiten::V,pripremiti,бацаттæ кæнын
1226,vorbereiten::V,pripremiti,æрæввонг кæнын
1227,lieben::V,voljeti,уарзын
1228,mögen::V,voljeti,зæрдæмæ цæуын
1229,lachen::V,smijati se,худын
1230,rühren::V,taknuti,зæрдæ суынгæг кæнын
1231,weinen::V,plakati,кӕуын
1232,schimpfen::V,psovati,æлгъитын
1233,sich ärgern::V,ljutiti se,мæсты кæнын
1234,sich fürchten::V,bojati se,тæрсын
1235,fürchten::V,bojati se,тæрсын
1236,fliehen::V,pobjeći,лидзын
1237,flüchten::V,utjeći,алидзын
1238,sehen::V,vidjeti,уынын
1239,anschauen::V,ogledati,акӕсын
1240,ansehen::V,gledati,кӕсын
1241,hören::V,čuti,хъусын
1242,zuhören::V,slušati,хъусын
1243,probieren::V,probati,уынын
1244,probieren::V,probati,аходын
1245,riechen::V,osjećati miris,смудын
1246,fühlen::V,osjećati,ӕнкъарын
1247,scheinen::V,činiti se,зынын
1248,zu sehen sein::V,biti vidljiv,зынын
1249,vernehmen::V,saznati,фехъусын
1250,frieren::V,zima je,сийын
1251,tun::V,raditi,кӕнын
1252,können::V,moći,фӕразын
1253,wollen::V,htjeti,фӕндын
1254,anfangen::V,početi,райдайын
1255,beenden::V,svršiti,фӕуын
1256,beenden::V,dovršiti,фӕуын
1257,aufhören::V,prestati,банцайын
1258,aufhören::V,prestati,фенцайын
1259,gelingen::V,uspjeti,бантысын
1260,geraten::V,desiti se,разынын
1261,öffnen::V,otvoriti,гом кӕнын
1262,schließen::V,zatvoriti,ӕхгӕнын
1263,stellen::V,metnuti,ӕвӕрын
1264,stellen::V,postaviti,ӕвӕрын
1265,setzen::V,posaditi,сбадын кӕнын
1266,legen::V,polagati,ӕрӕвӕрын
1267,berühren::V,doticati,агайын
1268,berühren::V,dodirivati,агайын
1269,verbinden::V,spojiti,бӕттын
1270,verbinden::V,zavezati,бӕттын
1271,bedecken::V,pokriti,ӕмбӕрзын
1272,aufhängen::V,objesiti,ауындзын
1273,anzünden::V,upaliti,ссудзын
1274,anzünden::V,zapaliti,ссудзын
1275,aufheben::V,podići,сисын
1276,aufheben::V,podignuti,сисын
1277,zurücklassen::V,ostaviti,ныууадзын
1278,zurücklassen::V,pustiti natrag,ныууадзын
1279,verlieren::V,izgubiti,фесафын
1280,fallen lassen::V,ispustiti,ӕрӕппарын
1281,fallen lassen::V,ispustiti,къухтӕй феуӕгъд кӕнын
1282,machen::V,uraditi,саразын
1283,machen::V,načiniti,саразын
1284,machen::V,napraviti,саразын
1285,herstellen::V,proizvesti,сцæттæ кæнын
1286,herstellen::V,proizvesti,саразын
1287,bauen::V,graditi,амайын
1288,reparieren::V,popraviti,æмпъузын
1289,reparieren::V,popraviti,цалцæг кæнын
1290,verbessern::V,poboljšati,фæхуыздæр кæнын
1291,ändern::V,promijeniti,аивын
1292,graben::V,kopati,къахын
1293,graben::V,kopkati,къахын
1294,beugen::V,saviti,æркъæдз кæнын
1295,beugen::V,saviti,æртасын кæнын
1296,biegen::V,saviti,тасын кӕнын
1297,biegen::V,sagnuti,тасын кӕнын
1298,drehen::V,vrtjeti,здухын
1299,wenden::V,obrnuti,афæлдахын
1300,wenden::V,obrnuti,рафæлдахын
1301,umdrehen::V,okrenuti,афæлдахын
1302,umdrehen::V,prevŕnuti,афæлдахын
1303,heben::V,dizati,сдарын
1304,heben::V,dizati,схæцын
1305,hochheben::V,dignuti,уæлæмæ хæцын
1306,ergreifen::V,uhvatiti,фӕлӕбурын
1307,ergreifen::V,prihvatiti,фӕлӕбурын
1308,halten::V,držati,дарын
1309,drücken::V,pritiskivati,æлхъивын
1310,drücken::V,pritiskivati,хæцын
1311,schieben::V,gurati,схойын
1312,kratzen::V,česati,хафын
1313,kratzen::V,grepsti,хафын
1314,lecken::V,lizati,сдæрын
1315,beißen::V,ujesti,хæцын
1316,beißen::V,gristi,хæцын
1317,abreißen::V,otkinuti,ратонын
1318,abschneiden::V,odrezati,ралыг кӕнын
1319,binden::V,vezati,бабӕттын
1320,stecken::V,turiti,ныссадзын
1321,brechen::V,slomiti,асæттын
1322,brechen::V,slomiti,басæттын
1323,brechen::V,slomiti,ныссæттын
1324,klopfen::V,lupati,хойын
1325,klopfen::V,lupati,гуыпп-гуыпп кæнын
1326,klopfen::V,lupati,къуырцц-къуырцц кæнын
1327,klopfen::V,kucati,хойын
1328,klopfen::V,kucati,гуыпп-гуыпп кæнын
1329,klopfen::V,kucati,къуырцц-къуырцц кæнын
1330,hauen::V,tući,цӕвын
1331,hauen::V,tući,нӕмын
1332,hauen::V,udarati,цӕвын
1333,hauen::V,udarati,нӕмын
1334,kleben::V,lijepiti,ныхасын
1335,kleben::V,lijepiti,æндадзын
1336,reiben::V,trti,сӕрфын
1337,reiben::V,trti,хафын
1338,streichen::V,namazati,байсæрдын
1339,streichen::V,namazati,сахорын
1340,schleifen::V,brusiti,ссын
1341,schleifen::V,brusiti,цыргъ кӕнын
1342,schneiden::V,rezati,кӕрдын
1343,rütteln::V,drmati,æнкъусын
1344,schütteln::V,tresti,уигъын
1345,schwenken::V,mahati,тилын
1346,schwenken::V,mahati,уигъын
1347,schütten::V,sipati,ныккӕнын
1348,schütten::V,lijevati,ныккӕнын
1349,füllen::V,napuniti,байдзаг кæнын
1350,einwickeln::V,umotati,батухын
1351,einwickeln::V,zamotati,батухын
1352,tragen::V,nositi,хӕссын
1353,schleppen::V,tegliti,ласын
1354,ziehen::V,vući,ласын
1355,aufbewahren::V,čuvati,æвæрын
1356,werfen::V,bacati,зыввытт кӕнын
1357,fangen::V,loviti,ӕрцахсын
1358,fangen::V,hvatati,ӕрцахсын
1359,packen::V,ščepati,рацахсын
1360,packen::V,zgrabiti,рацахсын
1361,verstecken::V,sakriti,æмбæхсын
1362,verstecken::V,sakriti,нымæхсын
1363,teilen::V,podijeliti,уарын
1364,schicken::V,slati,ӕрвитын
1365,bringen::V,donijeti,æрхæссын
1366,bringen::V,donijeti,æрбахæссын
1367,hinzufügen::V,dodati,ӕфтауын
1368,hinzufügen::V,pridati,ӕфтауын
1369,bekommen::V,dobiti,ссарын
1370,bekommen::V,dobiti,сфæрæз кæнын
1371,bekommen::V,dobiti,самал кæнын
1372,erhalten::V,primiti,райсын
1373,nehmen::V,uzeti,райсын
1374,wählen::V,izabrati,равзарын
1375,auswählen::V,odabrati,авзарын
1376,bewahren::V,sačuvati,бавæрын
1377,bewahren::V,sačuvati,нывæрын
1378,behindern::V,smetati,цæлхдур æвæрын
1379,behindern::V,smetati,ныхдур æвæрын
1380,behindern::V,smetati,къуылымпы кæнын
1381,behindern::V,smetati,хъыг дарын
1382,verderben::V,pokvariti,фесафын
1383,beschädigen::V,oštetiti,халын
1384,zerbrechen::V,razbiti,асӕттын
1385,zerbrechen::V,prelomiti,асӕттын
1386,zerreißen::V,poderati,аскъуынын
1387,zerreißen::V,rastrgnuti,аскъуынын
1388,zerstören::V,razoriti,фехалын
1389,zerstören::V,razrušiti,фехалын
1390,verbrennen::V,spaliti,басудзын
1391,verbrennen::V,sagorjeti,басудзын
1392,geben::V,dati,дӕттын
1393,reichen::V,pružiti,адæттын
1394,schenken::V,darivati,лæвар кæнын
1395,versprechen::V,obećati,дзырд раттын
1396,versprechen::V,obećati,зӕрдӕ бавӕрын
1397,wünschen::V,željeti,зæрдæ зæгъы
1398,loben::V,hvaliti,раппӕлын
1399,küssen::V,ljubiti,пъа кæнын
1400,küssen::V,ljubiti,ба кæнын
1401,wiegen::V,njihati,узын
1402,wiegen::V,ljuljati,узын
1403,zudecken::V,pokriti,бамбӕрзын
1404,wecken::V,probuditi,райхъал кӕнын
1405,zeigen::V,pokazati,амонын
1406,führen::V,voditi,кӕнын
1407,führen::V,voditi,фæкæнын
1408,lehren::V,učiti,ахуыр кæнын
1409,unterrichten::V,poučiti,ахуыр кæнын
1410,aufziehen::V,uzgajati,хъомыл кӕнын
1411,leiten::V,upravljati,разамынд дӕттын
1412,antreiben::V,natjeravati,тагъд кæнын
1413,antreiben::V,natjeravati,рог кæнын
1414,lassen::V,dati,кæнын
1415,einladen::V,pozvati,ӕрхонын
1416,einladen::V,pozvati,ӕрбахонын
1417,vereinigen::V,ujediniti,баиу кӕнын
1418,besuchen::V,posjetiti,абæрæг кæнын
1419,besuchen::V,posjetiti,бабæрæг кæнын
1420,besuchen::V,posjetiti,бауайын
1421,treffen::V,sresti,фембæлын
1422,sich versammeln::V,okupiti se,æрæмбырд уын
1423,spielen::V,igrati se,хъазын
1424,singen::V,pjevati,зарын
1425,tanzen::V,plesati,кафын
1426,sich trennen::V,razići se,фæйнæрдæм фæцæуын айхæлын
1427,verlassen::V,ostaviti,ныууадзын
1428,verlassen::V,napustiti,ныууадзын
1429,retten::V,spasiti,фервӕзын кӕнын
