,Concept_ID,az,lbe
740,zweiter::A,ikinci,кӏилчиимур
741,dritter::A,üçüncü,шамулчинмур
742,letzter::A,sonuncu,махъва-махъмур
743,letzter::A,axırıncı,махъва-махъмур
744,allein::ADV,tək,ялгъузну
745,allein::ADV,yalqız,ялгъузну
746,auf einmal::ADV,birdən,
747,zusammen::ADV,birlikdə,цачӏу
748,zusammen::ADV,birlikdə,архӏал
749,lange::ADV,uzun,батӏи къабуклай
750,lange::ADV,uzun,хъунмасса хӏаллай
751,plötzlich::ADV,qəfildən,цакуну
752,sofort::ADV,həmən,мугьлат бакъа
753,sofort::ADV,dərhal,мугьлат бакъа
754,später::ADV,sonra,махъ
755,jetzt::ADV,indi,утти
756,jetzt::ADV,indi,цӏана
757,heute::ADV,bugün,хӏакьину
758,morgen::ADV,sabah,гьуит
759,morgen::ADV,sabah,гьунттий
760,bald::ADV,yaxında,
761,bald::ADV,tezliklə,
762,dann::ADV,onda,яла
763,gestern::ADV,dünən,лахьхьу
764,einst::ADV,əvvəllər,
765,damals::ADV,o vaxt,та чӏумал
766,danach::ADV,sonra,яла
767,vorher::ADV,qabaqcadan,хьхьнчӏ
768,vorher::ADV,qabaqcadan,хьхьичӏва
769,zuerst::ADV,əvvəl,бакӏрай
770,zuerst::ADV,əvvəl,цӏу бутӏуй
771,einmal::ADV,bir dəfə,цал
772,manchmal::ADV,hərdənbir,ваксса-таксса
773,oft::ADV,tez-tez,чӏявуну
774,oft::ADV,çox vaxt,чӏявуну
775,immer::ADV,daimi,мудан
776,immer::ADV,daimi,даиман
777,immer::ADV,həmişə,мудан
778,immer::ADV,həmişə,даиман
779,niemals::ADV,əsla,тачӏав
780,niemals::ADV,heç bir zaman,тачӏав
781,hier::ADV,bura,шикку
782,hier::ADV,burada,шикку
783,hierhin::ADV,buraya,шиккун
784,von hier::ADV,buradan,шичча
785,dort::ADV,ora,гикку
786,dort::ADV,orada,гикку
787,dorthin::ADV,oraya,тиккун
788,geradeaus::ADV,düz,тӏайланм
789,vorwärts::ADV,irəli,хьхьичӏунмай
790,rückwärts::ADV,geri,махъа-хьхьичӏунмай
791,zurück::ADV,geriyə,махъунмай
792,unten::ADV,aşağıda,лув
793,hinab::ADV,aşağı,бакӏ-ялавай
794,hinab::ADV,aşağı,бакӏъялавай
795,oben::ADV,yuxarıda,ялув
796,hinauf::ADV,yuxarı,лавай
797,überall::ADV,hər yerdə,гьариий
798,überall::ADV,hər yerdə,хьу-хьуний
799,überall::ADV,hər yerdə,гьарца кӏанай
800,nicht::ADV,-ma-,къа-
801,ein wenig::ADV,bir az,чанни
802,ein wenig::ADV,bir az,ца чансса
803,kaum::ADV,güclə,дахьа
804,sehr::ADV,çox,оьну
805,sehr::ADV,çox,гужну
806,sehr::ADV,çox,хъинну
807,so::ADV,belə,укукн
808,noch::ADV,hələ,гьала
809,noch::ADV,hələ,уттигу
810,noch::ADV,hələ,цакьинва
811,noch::ADV,hələ,ттигу-шилагу
812,nur::ADV,yalnız,анжагь
813,schon::ADV,artıq,
814,wieder::ADV,yenə,цӏуницӏа
815,vergebens::ADV,boş yerə,аьдада
816,vergebens::ADV,boş yerə,нахӏакь
817,vor::PRP,önündə,хьхьичӏ
818,hinter::PRP,arxasında,махъ
819,unter::PRP,altında,лув
820,durch::PRP,içindən,-х
821,neben::PRP,yanında,чӏарав
822,zwischen::PRP,arasında,дянив
823,wegen::PRP,üçün,цӏаний
824,wegen::PRP,ötəri,цӏаний
825,dies::PRN,bu,ва
826,das::PRN,o,та
827,das::PRN,o,кӏа
828,das::PRN,o,га
829,alles::PRN,hər şey,щала
830,ich::PRN,mən,на
831,du::PRN,sən,ина
832,er::PRN,o,му
833,wir::PRN,biz,жу
834,ihr::PRN,siz,зу
835,sie::PRN,onlar,
836,was::FPRN,nə,ци
837,wer::FPRN,kim,цу
838,wo::FADV,harada,чув
839,wohin::FADV,haraya,чун
840,wie::FADV,necə,цукун
841,warum::FADV,niyə,цан
842,warum::FADV,nə üçün,цан
843,wieviel::FNUM,neçə,циксса
844,wieviel::FNUM,nə qədər,циксса
845,eins::NUM,bir,ца
846,zwei::NUM,iki,кӏива
847,drei::NUM,üç,шамма
848,vier::NUM,dörd,мукьа
849,vier::NUM,dörd,мукьва
850,fünf::NUM,beş,ххюва
851,sechs::NUM,altı,ряхва
852,sieben::NUM,yeddi,арула
853,acht::NUM,səkkiz,мяйва
854,neun::NUM,doqquz,урчӏва
855,zehn::NUM,on,ацӏва
856,elf::NUM,on bir,ацӏния цава
857,zwölf::NUM,on iki,ацӏиия кӏива
858,zwanzig::NUM,iyirmi,кьува
859,dreißig::NUM,otuz,зувира
860,vierzig::NUM,qırx,мукьцӏала
861,fünfzig::NUM,əlli,ххюцӏала
862,sechzig::NUM,altmış,ряхцӏала
863,siebzig::NUM,yetmiş,
864,achtzig::NUM,səksən,мяйцӏала
865,neunzig::NUM,doxsan,урчӏцӏала
866,hundert::NUM,yüz,ттурш
867,hundert::NUM,yüz,ттуршва
868,tausend::NUM,min,азарва
869,und::CNJ,və,-гу
870,oder::CNJ,ya,я
871,oder::CNJ,ya,ягу
872,stehen::V,durmaq,ацӏан
873,sitzen::V,oturmaq,щяивкӏун икӏан
874,liegen::V,uzanmaq,утту нвхьуну икӏан
875,hängen::V,asılmaq,зурчӏай тӏун
876,werden::V,olmaq,хьун
877,passieren::V,olmaq,хьун
878,passieren::V,baş vermək,хьун
879,beginnen::V,başlamaq,дайдишин
880,beginnen::V,başlamaq,дайдирхьуну дикӏан
881,enden::V,bitmək,къуртал дан
882,wechseln::V,dəyişmək,даххана хьун
883,wechseln::V,dəyişmək,даххана дуллан
884,aufgehen[Sonne]::V,doğmaq,буклай бур
885,untergehen[Sonne]::V,batmaq,лаглай бур
886,scheinen[Sonne]::V,parlamaq,битан
887,scheinen[Sonne]::V,parlamaq,чани буллан
888,donnern::V,guruldamaq,тӏий бур
889,wehen::V,əsmək,бишлай бур
890,strömen::V,axmaq,экьинан
891,fließen::V,axmaq,экьинан
892,sich drehen::V,dönmək,гьанан
893,schwanken::V,yellənmək,хъюлчу тӏун
894,schwanken::V,yellənmək,хӏуркку тӏун
895,schwingen::V,yellənmək,хъюлчай тӏун
896,schwingen::V,yellənmək,хъюлчу тӏун
897,fallen::V,düşmek,багьлан
898,brennen::V,yanmaq,ччучлан
899,rauchen::V,tüstüləmək,пуркӏу тӏун
900,regnen::V,yağmaq,лачӏун
901,regnen::V,yağmaq,лачIлай дур
902,gefrieren::V,donmaq,микӏ лачӏун
903,tauen::V,ərimək,баслан
904,schmelzen::V,ərimək,баслан
905,trocknen::V,qurumaq,кьакьан
906,sieden::V,qaynamaq,щаран
907,faulen::V,çürümək,аьллан
908,verfaulen::V,çürümək,аьллан
909,verfaulen::V,çürümək,аьян
910,reißen::V,yırtılmaq,ххя дукан
911,versinken::V,batmaq,оькьлан
912,versinken::V,batmaq,оькьан
913,vergehen::V,ötmək,лялиян
914,erscheinen::V,görünmək,буккан
915,erscheinen::V,görünmək,загьир хьун
916,verschwinden::V,yox olmaq,бат хьун
917,verschwinden::V,yox olmaq,акъа хьун
918,sinken::V,enmək,чахь учин
919,abnehmen::V,azalmaq,чан хьун
920,abnehmen::V,azalmaq,ссуссукьу хьун
921,zunehmen::V,artmaq,гьарза хьун
922,steigen::V,yüksəlmək,гьаз хьун
923,wachsen::V,böyümək,ххяххан
924,glänzen::V,parlamaq,цӏай буккан
925,funkeln::V,parıldamaq,цӏай-цӏай тӏун
926,lärmen::V,səs-küy etmək,чӏу буллан
927,lärmen::V,səs-küy etmək,аьлагъужа буллан
928,läuten::V,çalmaq,занг ришлан
929,läuten::V,çalmaq,занг дуллан
930,klingeln::V,zəng etmək,занг ришлан
931,klingeln::V,zəng etmək,занг дуллан
932,klirren::V,cingildəmək,
933,brausen::V,gurlamaq,никъащилан
934,rauschen::V,xışıldamaq,щурщур тӏун
935,klingen::V,səslənmək,чӏу буклан
936,bellen::V,hürmək,хӏап тӏун
937,heulen::V,ulamaq,
938,blasen::V,üfləmək,уф тӏун
939,pfeifen::V,fit vermek,щютӏа тӏун
940,schreien::V,bağırmaq,чӏу бан
941,schreien::V,qışqırmaq,чӏу бан
942,stöhnen::V,inləmək,угь-къак тӏун
943,zittern::V,titrəmək,зурзу чин
944,zittern::V,titrəmək,зурзу тӏун
945,leben::V,yaşamaq,ялапар хъанан
946,geboren werden::V,doğmaq,ан
947,atmen::V,nəfəs almaq,ссихӏ ласлан
948,atmen::V,nəfəs almaq,ссихӏ бигьлан
949,trinken::V,içmek,хӏачӏан
950,trinken::V,içmek,хӏачӏлан
951,essen::V,yemək,канан
952,schlucken::V,udmaq,кьюлтӏа тӏун
953,müde werden::V,yorulmaq,аьхчӏин
954,einschlafen::V,yuxuya getmək,шанан икӏан
955,schlafen::V,uyumaq,шанан
956,aufwachen::V,oyanmaq,чантӏ учин
957,aufstehen::V,yuxudan durmaq,бизан
958,sich erholen::V,dincəlmək,бигьалаган
959,krank werden::V,xəstə olmaq,къашай хьун
960,krank sein::V,azarlanmaq,къашай хъанан
961,krank sein::V,azarlanmaq,къашавай икӏан
962,krank sein::V,xəstələnmək,къашай хъанан
963,krank sein::V,xəstələnmək,къашавай икӏан
964,schmerzen::V,ağrimaq,цӏун
965,husten::V,öksürmək,хъугьу чин
966,husten::V,öksürmək,хъугьу тӏун
967,genesen::V,sağalmaq,хъин хьун
968,genesen::V,sağalmaq,сагъ лаган
969,sterben::V,ölmək,ивчӏан
970,sterben::V,vəfat etmək,ивчӏан
971,umkommen::V,həlak olmaq,лиллан
972,umkommen::V,həlak olmaq,литӏлан
973,umkommen::V,həlak olmaq,ажал биян
974,umkommen::V,həlak olmaq,личӏи хьун
975,umkommen::V,həlak olmaq,иакьлу хьун
976,umkommen::V,həlak olmaq,ахир жан хъанан
977,umkommen::V,həlak olmaq,рухӏирачӏа икӏан
978,sich bewegen::V,hərəkət etmək,сукку хьун
979,sich rühren::V,tərpənmək,сукку хьун
980,sich erheben::V,qalxmaq,бизан
981,sich setzen::V,oturmaq,щяикӏан
982,sich setzen::V,oturmaq,щябикӏан
983,hinfallen::V,yıxılmaq,багьан
984,laufen::V,yerimək,занан
985,schreiten::V,addım atmaq,ша ласлан
986,spazierengehen::V,gəzmək,сайр буллан
987,eilen::V,atılmaq,анавар буккан
988,sich beeilen::V,tələsmək,анавар буккан
989,sausen::V,çırpmaq,никъа щилан
990,sausen::V,çırpmaq,никъа щун
991,rennen::V,qaçmaq,лечлан
992,springen::V,sıçramaq,тӏанкӏ дан
993,klettern::V,dırmanmaq,лахълан
994,schaukeln::V,sallanmaq,гьайжак бигьлан
995,kriechen::V,sürünmək,ххярк тӏун
996,schwimmen::V,üzmek,гьузун
997,tauchen::V,dalmaq,лултту уккан
998,rudern::V,avarlamaq,бяхлан
999,rudern::V,avarlamaq,батӏлан
1000,rudern::V,avarlamaq,ххялаххи дуклан
1001,fahren::V,sürmək,гьан
1002,fliegen::V,uçmaq,лехлан
1003,gehen::V,getmək,нан
1004,weggehen::V,getmək,ялагьан
1005,abfahren::V,yola düşmək,гьан
1006,anhalten::V,saxlamaq,бацӏан
1007,hineingehen::V,girmək,буххан
1008,eintreten::V,girmək,буххан
1009,eintreten::V,daxil olmaq,буххан
1010,kommen::V,gəlmək,учӏан
1011,ankommen::V,gəlib çatmaq,биян
1012,ankommen::V,gəlib çatmaq,бучӏан
1013,zurückkommen::V,qayıtmaq,зана хъун
1014,zurückkommen::V,qayıtmaq,зана бикӏан
1015,bleiben::V,qalmaq,личӏан
1016,warten::V,gözləmək,ялугьлан
1017,erwarten::V,bəkləmək,ялугьлан
1018,suchen::V,aramaq,луглан
1019,suchen::V,axtarmaq,луглан
1020,finden::V,tapmaq,лякъин
1021,versuchen::V,çalışmaq,ххал буллан
1022,vorbereiten::V,hazırlamaq,хӏадур бан
1023,lieben::V,sevmək,эшкьи хьуиу бикӏан
1024,mögen::V,xoşlamaq,ххиран бикӏан
1025,lachen::V,gülmək,хъян
1026,rühren::V,həyəcanlandırmaq,
1027,weinen::V,ağlamaq,аьтӏун
1028,schimpfen::V,küfr etmək,дяъван
1029,schimpfen::V,küfr etmək,ссугайи агьан
1030,sich ärgern::V,acıqlanmaq,ссибизлан
1031,sich fürchten::V,qorxmaq,ингъауслан
1032,fürchten::V,qorxmaq,хӏучӏ тӏун
1033,fliehen::V,qaçmaq,ака бан
1034,flüchten::V,qaçmaq,лихъан
1035,sehen::V,görmək,чӏалан
1036,anschauen::V,baxmaq,урган
1037,ansehen::V,baxmaq,буруглан
1038,hören::V,duymaq,баллан
1039,hören::V,eşitmək,баллан
1040,zuhören::V,dinləmək,вичӏи дихьлан
1041,probieren::V,dadına baxmaq,тӏин ххал буллан
1042,riechen::V,qoxlamaq,ссунтӏа тӏун
1043,fühlen::V,duymaq,дакӏнил буслан
1044,scheinen::V,görünmək,ххан
1045,scheinen::V,görünmək,бизан
1046,scheinen::V,görünmək,ххан бикӏлай бикӏан
1047,zu sehen sein::V,görünmək,
1048,vernehmen::V,eşitmək,баян
1049,frieren::V,üşümək,лигьулул хъанан
1050,tun::V,etmək,бан
1051,können::V,bilmək,хьун
1052,können::V,bacarmaq,хьун
1053,wollen::V,istəmək,
1054,anfangen::V,başlamaq,дайдишин
1055,beenden::V,bitirmək,къуртал бан
1056,aufhören::V,bitmək,кьабагьан
1057,aufhören::V,qurtarmaq,кьабагьан
1058,gelingen::V,müvəffəq olmaq,бюхъан
1059,geraten::V,düşmək,
1060,öffnen::V,açmaq,тӏитӏин
1061,schließen::V,qapamaq,лакьин
1062,stellen::V,qoymaq,дацӏан дан
1063,stellen::V,qoymaq,бишин
1064,setzen::V,oturtmaq,щяитан
1065,legen::V,qoymaq,бишин
1066,berühren::V,toxunmaq,ка щун
1067,verbinden::V,bağlamaq,бахӏин
1068,verbinden::V,bağlamaq,дахӏин
1069,bedecken::V,örtmək,ялтту бущин
1070,bedecken::V,örtmək,ялтту бакьин
1071,aufhängen::V,asmaq,лахъан
1072,anzünden::V,yandırmaq,лахъан
1073,aufheben::V,qaldırmaq,гьаз бан
1074,zurücklassen::V,buraxmaq,кьаитан
1075,zurücklassen::V,buraxmaq,битан
1076,verlieren::V,itirmək,дакъа дан
1077,fallen lassen::V,düşürmək,рутан
1078,machen::V,etmək,дан
1079,herstellen::V,istehsal etmək,яраг ишла бувиу бан
1080,bauen::V,tikmək,дан
1081,reparieren::V,təmir etmək,дакьин дан
1082,verbessern::V,düzəltmək,ххуй дан
1083,ändern::V,dəyişdirmək,баххана бан
1084,graben::V,qazımaq,дуклан
1085,beugen::V,əymək,лахӏан бан
1086,beugen::V,əymək,кьус бикӏан
1087,biegen::V,bükmək,баччин
1088,biegen::V,bükmək,лахӏан бан
1089,drehen::V,döndərmək,гьанан
1090,wenden::V,çevirmək,кӏура баен бан
1091,umdrehen::V,çevirmək,кӏура баен бан
1092,heben::V,qaldırmaq,гьаз бан
1093,hochheben::V,qaldırmaq,гьаз бан
1094,ergreifen::V,tutmaq,хъап дан
1095,ergreifen::V,tutmaq,хъап увиу угьан
1096,halten::V,saxlamaq,бугьлан
1097,drücken::V,sıxmaq,кьюч бигьлан
1098,schieben::V,sürmək,щун
1099,kratzen::V,qaşımaq,
1100,lecken::V,yalamaq,ланцӏа тӏун
1101,beißen::V,dişləmək,хъапа тӏун
1102,beißen::V,dişləmək,кьацӏа тӏун
1103,abreißen::V,qoparmaq,буцан
1104,abschneiden::V,ayırmaq,бухъан
1105,abschneiden::V,ayırmaq,кьукьин
1106,binden::V,bağlamaq,бахӏин
1107,binden::V,bağlamaq,дахӏин
1108,stecken::V,soxmaq,
1109,brechen::V,qırmaq,гъагъан
1110,klopfen::V,sındırmaq,кьутӏа тӏун
1111,hauen::V,vurmaq,рищун
1112,kleben::V,apışdırmaq,лачӏун буллан
1113,reiben::V,ovmaq,ссуку буллан
1114,streichen::V,sürtmək,дугъан
1115,streichen::V,sürtmək,аьгъу дан
1116,schleifen::V,bülövləmək,
1117,schneiden::V,kəsmək,духълан
1118,schneiden::V,kəsmək,кьукьлан
1119,rütteln::V,sirkələmək,
1120,schütteln::V,çalxalamaq,хъюлчу буллан
1121,schwenken::V,yelləmək,палцӏ дуллан
1122,schütten::V,tökmək,рутӏин
1123,füllen::V,doldurmaq,буцӏин бан
1124,einwickeln::V,sarımaq,кай-кай бан
1125,tragen::V,daşımaq,ларсун занан
1126,tragen::V,daşımaq,ларсун ачин
1127,schleppen::V,sürükləmək,ххилан
1128,ziehen::V,çəkmək,
1129,aufbewahren::V,gizlətmək,ядан
1130,aufbewahren::V,gizlətmək,ядуллан
1131,werfen::V,atmaq,личин
1132,fangen::V,tutmaq,бугьан
1133,fangen::V,tutmaq,бугьлан
1134,packen::V,yaxalamaq,
1135,verstecken::V,gizlətmək,ладитан
1136,verstecken::V,gizlətmək,кьюлтӏ дан
1137,verstecken::V,gizlətmək,дахьлаган дан
1138,teilen::V,bölmək,бачӏин
1139,teilen::V,bölmək,бутӏа бан
1140,schicken::V,yollamaq,тӏайла буккан
1141,schicken::V,göndərmək,тӏайла буккан
1142,bringen::V,gətirmək,диян дан
1143,hinzufügen::V,əlavə etmək,ххи бан
1144,bekommen::V,almaq,ласун
1145,bekommen::V,əldə etmək,ласун
1146,erhalten::V,almaq,ласун
1147,nehmen::V,almaq,ласун
1148,wählen::V,seçmək,бувчӏин
1149,auswählen::V,arımaq,бувчӏин
1150,auswählen::V,arımaq,язи бугьан
1151,bewahren::V,qorumaq,ядан
1152,behindern::V,mane olmaq,дайщишруду дуллан
1153,verderben::V,pozmaq,зия дан
1154,beschädigen::V,zədələmək,зарал буллан
1155,zerbrechen::V,qırmaq,гьагъан
1156,zerbrechen::V,qırmaq,гьагъан бан
1157,zerbrechen::V,sındırmaq,гьагъан
1158,zerbrechen::V,sındırmaq,гьагъан бан
1159,zerreißen::V,yırtmaq,ххяхха дуккан
1160,zerstören::V,dağıtmaq,лекьан дан
1161,verbrennen::V,yandırmaq,ччуччин
1162,geben::V,vermək,дулун
1163,reichen::V,uzatmaq,дулун
1164,schenken::V,vermək,пишкаш дан
1165,schenken::V,vermək,багъишла дан
1166,schenken::V,vermək,ихӏсандалун дуллун
1167,versprechen::V,vəd vermək,банна чин
1168,wünschen::V,arzulamaq,
1169,loben::V,tərifləmək,цӏа дан
1170,küssen::V,öpmək,ппай тӏун
1171,wiegen::V,tərpətmək,гьуркку тӏун
1172,wiegen::V,tərpətmək,гьуркку буллан
1173,wiegen::V,tərpətmək,гьуркку бан
1174,zudecken::V,örtmək,
1175,wecken::V,oyatmaq,чантӏ учин ан
1176,zeigen::V,göstərmək,ккаккан бан
1177,führen::V,rəhbərlik etmək,буцин
1178,lehren::V,öyrətmək,лахьхьин бан
1179,lehren::V,öyrətmək,лахьхьин буллан
1180,unterrichten::V,öyrətmək,дарс дишаван
1181,unterrichten::V,dərs vermək,дарс дишаван
1182,aufziehen::V,tərbiyə etmək,хъуна ан
1183,aufziehen::V,tərbiyə etmək,тарбия ан
1184,leiten::V,idarə etmək,каялувшиву дан
1185,antreiben::V,bizləmək,
1186,lassen::V,-tırmaq,
1187,einladen::V,dəvət etmək,хъамалу оьвчин
1188,vereinigen::V,birləşdirmək,ца бан
1189,besuchen::V,baş çəkmək,ялун уххан
1190,besuchen::V,ziyarət etmək,ялун уххан
1191,treffen::V,rastlaşmaq,хьуна бакьин
1192,treffen::V,rast gəlmək,хьуна бакьин
1193,sich versammeln::V,toplanmaq,батӏин
1194,spielen::V,oynamaq,тӏуркӏу тӏун
1195,singen::V,oxumaq,балай тӏун
1196,tanzen::V,oynamaq,къавтӏун
1197,tanzen::V,rəqs etmək,къавтӏун
1198,sich trennen::V,ayrılmaq,ппив хьун
1199,verlassen::V,tərk etmək,увккун гьан
1200,retten::V,xilas etmək,ххассал бан
1201,bewachen::V,gözətmək,къарал бан
1202,schützen::V,qorumaq,ябан
1203,verteidigen::V,qorumaq,буруччин
1204,sich schlagen::V,döyüşmək,биян
1205,schießen::V,atmaq,битлан
1206,schießen::V,atəş açmaq,битлан
1207,siegen::V,yenmək,ххув хьун
1208,siegen::V,yenmək,ххувшаву ласун
1209,ärgern::V,acışdırmaq,ссибизан уллан
1210,schlagen::V,döymək,рищун
1211,treten::V,təpmək,
1212,stechen::V,soxmaq,кьутӏин
1213,stoßen::V,itələmək,щун
1214,stehlen::V,çalmaq,дацин
1215,stehlen::V,oğurlamaq,дацин
1216,stören::V,pozmaq,кьючин
1217,belästigen::V,narahat etmək,бизар уллан
1218,verbergen::V,gizləmək,лабитан
1219,verbergen::V,gizləmək,кӏучӏ бан
1220,täuschen::V,aldatmaq,хъяврин ан
1221,betrügen::V,aldatmaq,аьикьин ан
1222,töten::V,öldürmək,ивчӏан
1223,wohnen::V,yaşamaq,оьрму бутлан
1224,arbeiten::V,işləmək,зун
1225,arbeiten::V,çalışmaq,зун
1226,sammeln::V,yığmaq,ттихӏин
1227,sammeln::V,yığmaq,вив дишин
1228,sammeln::V,toplamaq,ттихӏин
1229,sammeln::V,toplamaq,вив дишин
1230,pflücken::V,qoparmaq,риттун
1231,jagen::V,ovlamaq,авли занан
1232,fischen::V,balıq tutmaq,чавахъру бугьлан
1233,fassen::V,tutmaq,бугьан
1234,hüten::V,güdmək,урттуйн бакьлан
1235,treiben::V,haylamaq,дачин дуллан
1236,treiben::V,haylamaq,лихъан буллан
1237,anbinden::V,bağlamaq,бахӏин
1238,füttern::V,bəsləmək,канаки буллан
1239,melken::V,sağmaq,ттизин
1240,hacken::V,yarmaq,мюрш буллан
1241,hacken::V,yarmaq,мюрш бан
1242,gießen::V,sulamaq,щин дишин
1243,reifen::V,dəymək,диян
1244,zubereiten::V,bişirmək,хӏадур дан
1245,zubereiten::V,bişirmək,хӏадур бан
1246,kochen::V,qaynatmaq,шашан
1247,kochen::V,qaynatmaq,шашан дуллан
1248,backen::V,bişirmək,бишлан
1249,backen::V,bişirmək,шахьлан
1250,braten::V,qızartmaq,цӏарайх дуллан
1251,umrühren::V,qarışdırmaq,хӏала бан
1252,stricken::V,hörmək,щащлан
1253,stricken::V,hörmək,щащан
1254,nähen::V,tikmək,дуруххан
1255,färben::V,boyamaq,ранг щун
1256,reinigen::V,təmizləmək,марцӏ бан
1257,waschen::V,yumaq,шюшин
1258,abwischen::V,silmək,лишин
1259,spülen::V,çalxamaq,вилаган
1260,fegen::V,süpürmək,башин
1261,kehren::V,süpürmək,бахьлан
1262,baden::V,çimmək,щинавун учӏлан
1263,sich waschen::V,yuyunmaq,диссун
1264,sich waschen::V,yuyunmaq,лажин диссун
1265,sich waschen::V,yuyunmaq,лажин дислан
1266,sich waschen::V,yuyunmaq,биссун
1267,sich waschen::V,yuyunmaq,чурх бислан
1268,ausziehen::V,soyunmaq,ликкан
1269,anziehen::V,geymək,лаххан
1270,sich anziehen::V,geyinmək,янна лаххан
1271,kämmen::V,daramaq,ттарал дуккан
1272,schmücken::V,bəzəmək,чӏюлу бан
1273,sagen::V,demək,учин
1274,sagen::V,söymek,учин
1275,sprechen::V,danışmaq,гъалгъа тӏун
1276,reden::V,danışmaq,гъалгъа тӏун
1277,sich unterhalten::V,söhbət etmək,гъалгъа тӏун
1278,fragen::V,soruşmaq,цӏуххин
1279,bitten::V,diləmək,тавакъю буллан
1280,bitten::V,xahiş etmək,тавакъю буллан
1281,erzählen::V,bəhs etmək,хавар бусан
1282,mitteilen::V,bildirmək,баян бан
1283,mitteilen::V,bildirmək,хавар бан
1284,nennen::V,adlandırmaq,цӏа дизан
1285,rufen::V,çağırmaq,оьвтӏун
1286,prahlen::V,öyünmək,цӏа дуллан
1287,übersetzen::V,tərcümə etmək,таржума бан
1288,denken::V,düşünmək,пикри буллан
1289,denken::V,fikirləşmək,пикри буллан
1290,glauben::V,inanmaq,вих хьун
1291,bemerken::V,qeyd etmək,хӏисав хъун
1292,erkennen::V,tanımaq,увчӏин
1293,begreifen::V,anlamaq,бувчӏин
1294,verstehen::V,duymaq,
1295,lernen::V,öyrənmək,лахьлан
1296,lernen::V,öyrənmək,лахьхьин
1297,wissen::V,bilmək,кӏулну бикӏан
1298,wissen::V,bilmək,хавар бикӏан
1299,sich erinnern an::V,xatırlamaq,дакӏнин бутан
1300,vergessen::V,unutmaq,хъама битан
1301,messen::V,ölçmək,дуцин дуллан
1302,messen::V,ölçmək,дуцин дан
1303,zählen::V,saymaq,дуккин
1304,rechnen::V,hesablamaq,хӏисав дан
1305,lesen::V,oxumaq,ккалан
1306,malen::V,şəkil çəkmək,сурат дуллан
1307,zeichnen::V,cızmaq,сурат дуллан
1308,schreiben::V,yazmaq,чичин
1309,schreiben::V,yazmaq,чичлан
1310,besitzen::V,yiyələnmək,дуну икӏан
1311,besitzen::V,yiyələnmək,дуну дикӏан
1312,besitzen::V,yiyələnmək,заллуну икӏан
1313,besitzen::V,malik olmaq,дуну икӏан
1314,besitzen::V,malik olmaq,дуну дикӏан
1315,besitzen::V,malik olmaq,заллуну икӏан
1316,kaufen::V,satın almaq,машан ласун
1317,verkaufen::V,satmaq,баххан
1318,bezahlen::V,ödəmək,арцу дулун
1319,bezahlen::V,ödəmək,багьа булун
1320,zahlen::V,ödəmək,арцу дулун
1321,zahlen::V,ödəmək,багьа булун
1322,beherrschen::V,idarə etmək,дуну икӏан
1323,beherrschen::V,idarə etmək,заллуну икӏан
1324,ertragen::V,dözmək,бухӏан
