,Concept_ID,udm,be
804,zwei::NUM,кык,два
805,drei::NUM,куинь,тры
806,vier::NUM,ньыль,чатыры
807,fünf::NUM,вить,пяць
808,sechs::NUM,куать,шесць
809,sieben::NUM,сизьым,сем
810,acht::NUM,тямыс,восем
811,neun::NUM,укмыс,дзевяць
812,zehn::NUM,дас,дзесяць
813,elf::NUM,дас одӥг,адзінаццаць
814,zwölf::NUM,дас кык,дванаццаць
815,zwanzig::NUM,кызь,дваццаць
816,dreißig::NUM,куамын,трыццаць
817,vierzig::NUM,ньыльдон,сорак
818,fünfzig::NUM,витьтон,пядзесят
819,sechzig::NUM,куатьтон,шесдзесят
820,siebzig::NUM,сизьымдон,семдзесят
821,achtzig::NUM,тямыстон,восемдзесят
822,neunzig::NUM,укмыстон,дзевяноста
823,hundert::NUM,сю,сто
824,tausend::NUM,сюрс,тысяча
825,und::CNJ,и,і
826,und::CNJ,и,ды
827,und::CNJ,но,і
828,und::CNJ,но,ды
829,oder::CNJ,яке,або
830,stehen::V,сылыны,стаяць
831,sitzen::V,пукыны,сядзець
832,liegen::V,кылльыны,ляжаць
833,hängen::V,ошкыса улыны,вісець
834,werden::V,луыны,стаць
835,werden::V,луыны,зрабіцца
836,passieren::V,луыны,трапіцца
837,beginnen::V,кутскыны,пачацца
838,enden::V,бырыны,кончыцца
839,wechseln::V,воштӥськыны,мяняцца
840,aufgehen[Sonne]::V,ӝужаны,узысці
841,untergehen[Sonne]::V,пуксьыны,зайсці
842,scheinen[Sonne]::V,пиштыны,свяціць
843,scheinen[Sonne]::V,чиляны,свяціць
844,donnern::V,гудыръяны,грымець
845,wehen::V,пелляськыны,дзьмуць
846,strömen::V,киськыны,ліцца
847,strömen::V,исьтӥськыны,ліцца
848,fließen::V,бызьыны,цячы
849,sich drehen::V,берганы,круціцца
850,sich drehen::V,берганы,варочацца
851,schwanken::V,вошъяськыны,хістацца
852,schwingen::V,шонаськыны,гайдацца
853,schwingen::V,шонаськыны,калыхацца
854,fallen::V,усьыны,падаць
855,brennen::V,ӝуаны,гарэць
856,rauchen::V,ӵындыны,дымець
857,regnen::V,зорыны,дажджыць
858,gefrieren::V,кынмыны,замерзнуць
859,tauen::V,шунаны,раставаць
860,schmelzen::V,шунаны,плавіцца
861,trocknen::V,куасьмыны,сохнуць
862,sieden::V,пӧзьыны,кіпець
863,faulen::V,сисьмыны,гнісці
864,verfaulen::V,сисьмыны,згнісці
865,reißen::V,кеськыны,ірвацца
866,versinken::V,выйыны,тануць
867,vergehen::V,ортчыны,праходзіць
868,erscheinen::V,адскыны,зʼявіцца
869,verschwinden::V,бырыны,знікнуць
870,sinken::V,усьыны,спадаць
871,abnehmen::V,синыны,паменшыцца
872,zunehmen::V,йылыны,павялічвацца
873,steigen::V,лӧпкыны,паднімацца
874,wachsen::V,будыны,расці
875,glänzen::V,чиляны,блішчаць
876,glänzen::V,пиштыны,блішчаць
877,funkeln::V,чилекъяны,бліскаць
878,lärmen::V,уретыны,шумець
879,lärmen::V,ӵашетыны,шумець
880,läuten::V,жингыртыны,званіць
881,klingeln::V,жингыртыны,званіць
882,klirren::V,жильккетыны,бразгаць
883,brausen::V,лекъяськыны,бушаваць
884,rauschen::V,ӵашетыны,шастаць
885,klingen::V,кылӥськыны,гучаць
886,bellen::V,утыны,брахаць
887,heulen::V,вузыны,выць
888,blasen::V,пельтыны,дзьмухнуць
889,pfeifen::V,шуланы,свістаць
890,schreien::V,черекъяны,крычаць
891,schreien::V,кесяськыны,крычаць
892,stöhnen::V,ӝуштыны,стагнаць
893,zittern::V,дырекъяны,дрыжаць
894,zittern::V,куалекъяны,дрыжаць
895,leben::V,улыны,жыць
896,geboren werden::V,вордӥськыны,нарадзіцца
897,atmen::V,шоканы,дыхаць
898,trinken::V,юыны,піць
899,essen::V,сиыны,есці
900,schlucken::V,ньылыны,глытаць
901,müde werden::V,жадьыны,стаміцца
902,einschlafen::V,умме усьыны,заснуць
903,schlafen::V,кӧлыны,спаць
904,aufwachen::V,сайканы,рассыпацца
905,aufstehen::V,султыны,устаць
906,sich erholen::V,шутэтскыны,адпачываць
907,krank werden::V,висьыны,захварэць
908,krank sein::V,висьыны,хварэць
909,schmerzen::V,висьыны,балець
910,husten::V,кызыны,кашляць
911,genesen::V,юнматскыны,паправіцца
912,genesen::V,юнматскыны,паздаравець
913,genesen::V,бурмытскылыны,паправіцца
914,genesen::V,бурмытскылыны,паздаравець
915,sterben::V,кулыны,памерці
916,umkommen::V,бырыны,загінуць
917,sich bewegen::V,вырыны,рухацца
918,sich rühren::V,вырӟыны,варушыцца
919,sich rühren::V,вырӟылыны,варушыцца
920,sich erheben::V,султыны,устаць
921,sich setzen::V,пуксьыны,сесці
922,hinfallen::V,усьыны,упасці
923,laufen::V,мыныны,хадзіць
924,schreiten::V,вамышъяны,шагаць
925,schreiten::V,вамышъяны,крочыць
926,spazierengehen::V,мыныны,гуляць
927,spazierengehen::V,ветлыны,гуляць
928,eilen::V,дыртыны,спяшацца
929,sich beeilen::V,дыртыны,спяшацца
930,sausen::V,туж ӝог мыныны,імчацца
931,rennen::V,бызьылыны,бегаць
932,springen::V,тэтчаны,скакаць
933,klettern::V,тубаны,лазіць
934,schaukeln::V,лэйканы,гайдацца
935,schaukeln::V,шонаськыны,гайдацца
936,kriechen::V,нюж ветлыны,поўзаць
937,schwimmen::V,уяны,плаваць
938,tauchen::V,зумылыны,ныраць
939,rudern::V,полсаны,веславаць
940,fahren::V,ветлыны,ехаць
941,fliegen::V,лобаны,лятаць
942,gehen::V,мыныны,ісці
943,weggehen::V,кошкыны,пайсці
944,abfahren::V,кошкыны,адʼяжджаць
945,anhalten::V,дугдыны,спыніцца
946,anhalten::V,дугдыны,затрымацца
947,hineingehen::V,пырыны,уваходзіць
948,eintreten::V,пырыны,увайсці
949,kommen::V,вуыны,прыйсці
950,kommen::V,лыктыны,прыйсці
951,ankommen::V,вуыны,прыбыць
952,zurückkommen::V,берытскыны,вярнуцца
953,bleiben::V,кыльыны,застацца
954,warten::V,витьыны,чакаць
955,erwarten::V,витьыны,чакаць
956,erwarten::V,возьманы,чакаць
957,suchen::V,утчаны,шукаць
958,finden::V,шедьтыны,знайсці
959,versuchen::V,турттыны,прабаваць
960,vorbereiten::V,дасяны,падрыхтаваць
961,lieben::V,гажаны,кахаць
962,mögen::V,яратыны,любіць
963,lachen::V,серекъяны,смяяцца
964,rühren::V,сюлме йӧтыны,расчуліць
965,weinen::V,бӧрдыны,плакаць
966,schimpfen::V,даллашыны,лаяцца
967,sich ärgern::V,лекъяськыны,сердаваць
968,sich fürchten::V,кышканы,баяцца
969,sich fürchten::V,курданы,баяцца
970,fürchten::V,курданы,баяцца
971,fürchten::V,кышканы,баяцца
972,fliehen::V,пегӟыны,уцякаць
973,flüchten::V,пегӟыны,уцячы
974,sehen::V,адӟыны,бачыць
975,anschauen::V,учкыны,паглядзець
976,ansehen::V,учкыны,глядзець
977,hören::V,кылыны,чуць
978,zuhören::V,кылзыны,слухаць
979,probieren::V,веръяны,каштаваць
980,riechen::V,зынъяны,нюхаць
981,fühlen::V,шӧдыны,адчуваць
982,scheinen::V,адскыны,здавацца
983,zu sehen sein::V,адӟиськыны,віднецца
984,vernehmen::V,кылыны,пачуць
985,frieren::V,кынмыны,мёрзнуць
986,tun::V,карыны,рабіць
987,können::V,быгатыны,умець
988,wollen::V,потыны,хацець
989,anfangen::V,кутскыны,пачаць
990,beenden::V,быдтыны,закончыць
991,beenden::V,быдэстыны,закончыць
992,aufhören::V,дугдыны,перастаць
993,gelingen::V,быгатыны,удацца
994,gelingen::V,луыны,удацца
995,geraten::V,лэсяны,аказацца
996,öffnen::V,усьтыны,адчыніць
997,schließen::V,пытсаны,зачыніць
998,stellen::V,пуктыны,паставіць
999,setzen::V,пуктыны,пасадзіць
1000,legen::V,поныны,класці
1001,berühren::V,исаны,чапаць
1002,verbinden::V,герӟаны,звязаць
1003,bedecken::V,пытсаны,накрыць
1004,aufhängen::V,ошыны,павесіць
1005,anzünden::V,ӝуатыны,запаліць
1006,aufheben::V,ӝутыны,падняць
1007,zurücklassen::V,кельтыны,пакінуць
1008,verlieren::V,ыштыны,згубіць
1009,fallen lassen::V,уськытыны,упусціць
1010,machen::V,лэсьтыны,зрабіць
1011,herstellen::V,лэсьтыны,вырабіць
1012,bauen::V,пуктыны,будаваць
1013,reparieren::V,тупатыны,правіць
1014,verbessern::V,умоятыны,палепшыць
1015,ändern::V,воштыны,змяніць
1016,graben::V,копаны,капаць
1017,beugen::V,губыртыны,сагнуць
1018,biegen::V,куасаны,пагнуць
1019,drehen::V,бергатыны,вярцець
1020,wenden::V,берыктыны,павярнуць
1021,umdrehen::V,берыктыны,перавярнуць
1022,heben::V,ӝутыны,падымаць
1023,hochheben::V,ӝутъяны,падняць
1024,ergreifen::V,кутыны,схапіць
1025,ergreifen::V,кутыны,схваціць
1026,ergreifen::V,кырмыны,схапіць
1027,ergreifen::V,кырмыны,схваціць
1028,halten::V,возьыны,трымаць
1029,drücken::V,зӥбыны,націскаць
1030,drücken::V,пачкатыны,націскаць
1031,schieben::V,донганы,пхаць
1032,schieben::V,донганы,штурхаць
1033,kratzen::V,вуштыны,скрэбці
1034,lecken::V,нюлыны,лізаць
1035,beißen::V,куртчыны,кусаць
1036,abreißen::V,ишкалтыны,адарваць
1037,abschneiden::V,шорыны,адрэзаць
1038,abschneiden::V,вандыны,адрэзаць
1039,binden::V,керттыны,вязаць
1040,stecken::V,мертчытыны,уваткнуць
1041,brechen::V,тӥяны,зламаць
1042,klopfen::V,йыганы,стукаць
1043,klopfen::V,шарккетыны,стукаць
1044,hauen::V,жугыны,біць
1045,hauen::V,тышканы,біць
1046,kleben::V,лякыны,клеіць
1047,reiben::V,зыраны,церці
1048,reiben::V,вуштыны,церці
1049,streichen::V,зыраны,намазаць
1050,schleifen::V,шерыны,тачыць
1051,schneiden::V,вандыны,рэзаць
1052,rütteln::V,зуркатыны,хістаць
1053,schütteln::V,куалекъятыны,трэсці
1054,schwenken::V,шонаны,махаць
1055,schütten::V,лэзьыны,наліць
1056,füllen::V,тырмытыны,напоўніць
1057,einwickeln::V,биньыны,загарнуць
1058,tragen::V,нуыны,несці
1059,schleppen::V,кыскыны,цягнуць
1060,ziehen::V,кыскыны,цягнуць
1061,aufbewahren::V,возьыны,захоўваць
1062,werfen::V,куяны,кідаць
1063,werfen::V,лэзяны,кідаць
1064,fangen::V,кутыны,лавіць
1065,packen::V,кутыны,схапіць
1066,packen::V,кутыны,схваціць
1067,packen::V,кырмыны,схапіць
1068,packen::V,кырмыны,схваціць
1069,verstecken::V,ватыны,схаваць
1070,teilen::V,люкыны,раздзяліць
1071,schicken::V,ыстыны,пасылаць
1072,bringen::V,вайыны,прынесці
1073,hinzufügen::V,ватсаны,дабавіць
1074,bekommen::V,басьтыны,дастаць
1075,erhalten::V,басьтыны,атрымаць
1076,nehmen::V,кутыны,ўзяць
1077,nehmen::V,басьтыны,ўзяць
1078,wählen::V,бырйыны,выбраць
1079,auswählen::V,бырйыны,адабраць
1080,bewahren::V,возьыны,захаваць
1081,behindern::V,могӟытыны,перашкаджаць
1082,verderben::V,сӧрыны,сапсаваць
1083,beschädigen::V,урод лэсьтыны,пашкодзіць
1084,zerbrechen::V,сӧрыны,разбіць
1085,zerreißen::V,кесяны,разадраць
1086,zerstören::V,куашкатыны,разбурыць
1087,verbrennen::V,сутыны,спаліць
1088,geben::V,сётыны,даць
1089,reichen::V,сётыны,перадаць
1090,schenken::V,кузьманы,дарыць
1091,versprechen::V,кыл сётыны,абяцаць
1092,wünschen::V,сӥзьыны,жадаць
1093,loben::V,ушъяны,хваліць
1094,küssen::V,чупаны,цалаваць
1095,wiegen::V,веттаны,гушкаць
1096,wiegen::V,веттаны,калыхаць
1097,wiegen::V,лэйкатыны,гушкаць
1098,wiegen::V,лэйкатыны,калыхаць
1099,zudecken::V,шобыртыны,накрыць
1100,wecken::V,сайкатыны,пабудзіць
1101,zeigen::V,возьматыны,паказаць
1102,führen::V,нуыны,весці
1103,lehren::V,дышетыны,вучыць
1104,unterrichten::V,дышетыны,выкладаць
1105,aufziehen::V,будэтыны,выхаваць
1106,leiten::V,кивалтыны,кіраваць
1107,antreiben::V,дыртытыны,падганяць
1108,lassen::V,-ытыны,прымусіць
1109,einladen::V,ӧтьыны,запрасіць
1110,vereinigen::V,огазеяны,абʼяднаць
1111,besuchen::V,адӟыськыны,наведаць
1112,treffen::V,пумитаны,сустрэць
1113,sich versammeln::V,люкаськыны,сабрацца
1114,spielen::V,шудыны,гуляць
1115,singen::V,кырӟаны,пець
1116,singen::V,кырӟаны,спяваць
1117,tanzen::V,эктыны,танцаваць
1118,sich trennen::V,люкиськыны,расстацца
1119,verlassen::V,куштыны,пакінуць
1120,retten::V,утьыны,выратаваць
1121,bewachen::V,возьманы,ахоўваць
1122,schützen::V,утялтыны,уберагаць
1123,verteidigen::V,возьманы,абараніць
1124,sich schlagen::V,жугиськыны,біцца
1125,sich schlagen::V,жугиськыны,драцца
1126,schießen::V,ыбылӥськны,страляць
1127,siegen::V,вормыны,перамагчы
1128,ärgern::V,вожпоттыны,злаваць
1129,schlagen::V,жуккыны,ударыць
1130,treten::V,лёганы,штурхаць
1131,stechen::V,бышкалтыны,укалоць
1132,stoßen::V,донгыны,папхнуць
1133,stehlen::V,вораны,украсці
1134,stehlen::V,лушканы,украсці
1135,stören::V,люкетыны,перашкодзіць
1136,belästigen::V,акыльтыны,дакучаць
1137,belästigen::V,вукылмыны,дакучаць
1138,verbergen::V,ватыны,скрыць
1139,verbergen::V,ватыны,схаваць
1140,täuschen::V,алданы,падмануць
1141,betrügen::V,пӧяны,змахляваць
1142,töten::V,виыны,забіць
1143,wohnen::V,улыны,жыць
1144,arbeiten::V,ужаны,працаваць
1145,sammeln::V,бичаны,сабраць
1146,pflücken::V,ишкыны,зрываць
1147,jagen::V,пӧйшураны,паляваць
1148,fischen::V,чорыганы,рыбачыць
1149,fassen::V,кутыны,злавіць
1150,hüten::V,возьманы,пасвіць
1151,treiben::V,улляны,гнаць
1152,anbinden::V,думыны,прывязаць
1153,füttern::V,сюдыны,карміць
1154,melken::V,кыскыны,даіць
1155,hacken::V,кораны,сячы
1156,gießen::V,киськаны,паліць
1157,reifen::V,вуыны,паспець
1158,reifen::V,кисьманы,паспець
1159,zubereiten::V,лесьтыны,зварыць
1160,zubereiten::V,лесьтыны,згатаваць
1161,kochen::V,пӧзьтыны,варыць
1162,backen::V,пыжыны,пячы
1163,braten::V,пыжыны,смажыць
1164,umrühren::V,сураны,перамяшаць
1165,stricken::V,керттыны,вязаць
1166,nähen::V,вурыны,шыць
1167,färben::V,буяны,пафарбаваць
1168,reinigen::V,сузяны,ачысціць
1169,waschen::V,мисьтаськыны,мыць
1170,abwischen::V,ӵушылыны,выцерці
1171,spülen::V,гылъяны,паласкаць
1172,fegen::V,ӵужыны,падмятаць
1173,kehren::V,ӵужыны,месці
1174,baden::V,пыласькыны,купацца
1175,sich waschen::V,пыласькыны,мыцца
1176,ausziehen::V,кыльыны,зняць
1177,anziehen::V,дӥсяны,надзець
1178,sich anziehen::V,дӥсьяськыны,адзецца
1179,kämmen::V,сынаны,прычасаць
1180,schmücken::V,чеберъяны,аздобіць
1181,sagen::V,шуыны,сказаць
1182,sagen::V,вераны,сказаць
1183,sprechen::V,вераськыны,гаварыць
1184,reden::V,вераськыны,размаўляць
1185,sich unterhalten::V,вераськыны,гутарыць
1186,fragen::V,юаны,спытаць
1187,bitten::V,курыны,прасіць
1188,erzählen::V,вераны,расказаць
1189,erzählen::V,мадьыны,расказаць
1190,mitteilen::V,ивортыны,паведаміць
1191,nennen::V,шуыны,назваць
1192,rufen::V,ӧтьыны,зваць
1193,prahlen::V,ушъяськыны,хваліцца
1194,übersetzen::V,берыктыны,перакласці
1195,denken::V,малпаны,думаць
1196,glauben::V,оскыны,верыць
1197,bemerken::V,адӟыны,заўважыць
1198,erkennen::V,тодыны,пазнаць
1199,begreifen::V,валаны,спасцігнуць
1200,verstehen::V,валаны,пачуць
1201,lernen::V,дышетскыны,вучыцца
1202,wissen::V,тодыны,знаць
1203,sich erinnern an::V,тодэ вайыны,памятаць
1204,vergessen::V,вунэтыны,забыць
1205,messen::V,мертаны,мераць
1206,zählen::V,лыдъяны,лічыць
1207,rechnen::V,лыдъяны,лічыць
1208,lesen::V,лыдӟыны,чытаць
1209,malen::V,суреданы,маляваць
1210,zeichnen::V,суреданы,рысаваць
1211,schreiben::V,гожъяны,пісаць
1212,besitzen::V,луыны,мець
1213,kaufen::V,басьтыны,купіць
1214,verkaufen::V,вузаны,прадаць
1215,bezahlen::V,тырыны,заплаціць
1216,zahlen::V,тырыны,плаціць
1217,beherrschen::V,кузёяськыны,уладаць
1218,beherrschen::V,кузёяськыны,валодаць
1219,ertragen::V,чиданы,выцерпець
