,Concept_ID,fa,az
795,lange::ADV,مدت زیادی,uzun
796,plötzlich::ADV,ناگهان,qəfildən
797,sofort::ADV,فوراً,həmən
798,sofort::ADV,فوراً,dərhal
799,später::ADV,بعدها,sonra
800,jetzt::ADV,حالا,indi
801,jetzt::ADV,اکنون,indi
802,heute::ADV,امروز,bugün
803,morgen::ADV,فردا,sabah
804,bald::ADV,زود,yaxında
805,bald::ADV,زود,tezliklə
806,bald::ADV,بزودی,yaxında
807,bald::ADV,بزودی,tezliklə
808,dann::ADV,سپس,onda
809,dann::ADV,آنوقت,onda
810,gestern::ADV,دیروز,dünən
811,einst::ADV,وقتی,əvvəllər
812,einst::ADV,زمانی,əvvəllər
813,damals::ADV,آنوقت,o vaxt
814,damals::ADV,آنزمان,o vaxt
815,danach::ADV,بعد,sonra
816,vorher::ADV,قبلاً,qabaqcadan
817,zuerst::ADV,اول,əvvəl
818,zuerst::ADV,ابتداء,əvvəl
819,einmal::ADV,یکدفعه,bir dəfə
820,manchmal::ADV,گاهی,hərdənbir
821,manchmal::ADV,بعضی اوقات,hərdənbir
822,oft::ADV,اغلب,tez-tez
823,oft::ADV,اغلب,çox vaxt
824,immer::ADV,همیشه,daimi
825,immer::ADV,همیشه,həmişə
826,niemals::ADV,هرگز,əsla
827,niemals::ADV,هرگز,heç bir zaman
828,hier::ADV,اینجا,bura
829,hier::ADV,اینجا,burada
830,hierhin::ADV,به اینجا,buraya
831,von hier::ADV,از اینجا,buradan
832,dort::ADV,آنجا,ora
833,dort::ADV,آنجا,orada
834,dorthin::ADV,به آنجا,oraya
835,geradeaus::ADV,راست,düz
836,vorwärts::ADV,جلو,irəli
837,vorwärts::ADV,به پیش,irəli
838,rückwärts::ADV,عقب,geri
839,zurück::ADV,پس,geriyə
840,zurück::ADV,عقب,geriyə
841,zurück::ADV,بالعکس,geriyə
842,unten::ADV,زیر,aşağıda
843,unten::ADV,پایین,aşağıda
844,hinab::ADV,به پایین,aşağı
845,oben::ADV,بالا,yuxarıda
846,hinauf::ADV,به بالا,yuxarı
847,überall::ADV,همه‌جا,hər yerdə
848,nicht::ADV,نه,-ma-
849,ein wenig::ADV,کمی,bir az
850,kaum::ADV,به سختی,güclə
851,sehr::ADV,خیلی,çox
852,sehr::ADV,بسیار,çox
853,so::ADV,چنین,belə
854,so::ADV,اینطور,belə
855,noch::ADV,هنوز,hələ
856,nur::ADV,فقط,yalnız
857,nur::ADV,تنها,yalnız
858,schon::ADV,قبلاً,artıq
859,schon::ADV,به این زودی,artıq
860,wieder::ADV,باز,yenə
861,wieder::ADV,دوباره,yenə
862,vergebens::ADV,بیهوده,boş yerə
863,vor::PRP,در جلوی,önündə
864,hinter::PRP,پشت,arxasında
865,unter::PRP,تحت,altında
866,durch::PRP,از وسط,içindən
867,durch::PRP,از ميان,içindən
868,neben::PRP,کنار,yanında
869,neben::PRP,پهلوی,yanında
870,zwischen::PRP,بین,arasında
871,zwischen::PRP,میان,arasında
872,wegen::PRP,برای,üçün
873,wegen::PRP,برای,ötəri
874,wegen::PRP,بخاطر,üçün
875,wegen::PRP,بخاطر,ötəri
876,dies::PRN,این,bu
877,das::PRN,آن,o
878,alles::PRN,تمام,hər şey
879,alles::PRN,همه‌چیر,hər şey
880,ich::PRN,من,mən
881,du::PRN,تو,sən
882,er::PRN,او,o
883,wir::PRN,ما,biz
884,ihr::PRN,شما,siz
885,sie::PRN,آنها,onlar
886,was::FPRN,چه,nə
887,wer::FPRN,کی,kim
888,wo::FADV,کجا,harada
889,wohin::FADV,بکجا,haraya
890,wie::FADV,چطور,necə
891,wie::FADV,چگونه,necə
892,warum::FADV,چرا,niyə
893,warum::FADV,چرا,nə üçün
894,warum::FADV,برای چه,niyə
895,warum::FADV,برای چه,nə üçün
896,wieviel::FNUM,چند,neçə
897,wieviel::FNUM,چند,nə qədər
898,wieviel::FNUM,چقدر,neçə
899,wieviel::FNUM,چقدر,nə qədər
900,eins::NUM,یک,bir
901,zwei::NUM,دو,iki
902,drei::NUM,سه,üç
903,vier::NUM,چهار,dörd
904,fünf::NUM,پنج,beş
905,sechs::NUM,شش,altı
906,sieben::NUM,هفت,yeddi
907,acht::NUM,هشت,səkkiz
908,neun::NUM,نه,doqquz
909,zehn::NUM,ده,on
910,elf::NUM,یازده,on bir
911,zwölf::NUM,دوازده,on iki
912,zwanzig::NUM,بیست,iyirmi
913,dreißig::NUM,سی,otuz
914,vierzig::NUM,چهل,qırx
915,fünfzig::NUM,پنجاه,əlli
916,sechzig::NUM,شصت,altmış
917,siebzig::NUM,هفتاد,yetmiş
918,achtzig::NUM,هشتاد,səksən
919,neunzig::NUM,نود,doxsan
920,hundert::NUM,صد,yüz
921,tausend::NUM,هزار,min
922,und::CNJ,و,və
923,oder::CNJ,یا,ya
924,stehen::V,ایستادن,durmaq
925,sitzen::V,نشستن,oturmaq
926,liegen::V,خوابیدن,uzanmaq
927,liegen::V,دراز کشیدن,uzanmaq
928,hängen::V,آویزان بودن,asılmaq
929,werden::V,شدن,olmaq
930,passieren::V,گذشتن,olmaq
931,passieren::V,گذشتن,baş vermək
932,passieren::V,اتفاق افتادن,olmaq
933,passieren::V,اتفاق افتادن,baş vermək
934,beginnen::V,شروع شدن,başlamaq
935,enden::V,تمام شدن,bitmək
936,wechseln::V,عوض شدن,dəyişmək
937,aufgehen[Sonne]::V,برآمدن,doğmaq
938,aufgehen[Sonne]::V,طلوع کردن,doğmaq
939,untergehen[Sonne]::V,غروب کردن,batmaq
940,scheinen[Sonne]::V,تابیدن,parlamaq
941,donnern::V,رعد زدن,guruldamaq
942,wehen::V,دمیدن,əsmək
943,strömen::V,روان شدن,axmaq
944,fließen::V,روان شدن,axmaq
945,sich drehen::V,چرخیدن,dönmək
946,schwanken::V,خم و راست شدن,yellənmək
947,schwingen::V,تاب خوردن,yellənmək
948,schwingen::V,نوسان کردن,yellənmək
949,fallen::V,افتادن,düşmek
950,fallen::V,سقوط کردن,düşmek
951,brennen::V,سوزاندن,yanmaq
952,rauchen::V,دود کردن,tüstüləmək
953,regnen::V,باران آمدن,yağmaq
954,gefrieren::V,یخ بستن,donmaq
955,tauen::V,آب شدن,ərimək
956,schmelzen::V,آب شدن,ərimək
957,trocknen::V,خشک شدن,qurumaq
958,sieden::V,جوشیدن,qaynamaq
959,faulen::V,فاسد شدن,çürümək
960,verfaulen::V,پوسیدن,çürümək
961,reißen::V,پاره شدن,yırtılmaq
962,versinken::V,غرق شدن,batmaq
963,vergehen::V,گذشتن,ötmək
964,erscheinen::V,ظاهر شدن,görünmək
965,verschwinden::V,گم شدن,yox olmaq
966,verschwinden::V,از بین رفتن,yox olmaq
967,sinken::V,پایین آمدن,enmək
968,abnehmen::V,کم شدن,azalmaq
969,zunehmen::V,زیاد شدن,artmaq
970,steigen::V,بالا رفتن,yüksəlmək
971,wachsen::V,قد کشیدن,böyümək
972,glänzen::V,برق زدن,parlamaq
973,funkeln::V,جرقه زدن,parıldamaq
974,lärmen::V,شلوغ کردن,səs-küy etmək
975,läuten::V,زنگ زدن,çalmaq
976,klingeln::V,زنگ زدن,zəng etmək
977,klirren::V,جرنگ جرنگ صدا کردن,cingildəmək
978,brausen::V,طوفانی بودن,gurlamaq
979,rauschen::V,خش‌خش کردن,xışıldamaq
980,klingen::V,صدا دادن,səslənmək
981,bellen::V,عوعو کردن,hürmək
982,heulen::V,زوزه کشیدن,ulamaq
983,blasen::V,فوت کردن,üfləmək
984,pfeifen::V,سوت زدن,fit vermek
985,schreien::V,فریاد زدن,bağırmaq
986,schreien::V,فریاد زدن,qışqırmaq
987,stöhnen::V,نالیدن,inləmək
988,zittern::V,لرزیدن,titrəmək
989,leben::V,زیستن,yaşamaq
990,leben::V,زندگی کردن,yaşamaq
991,geboren werden::V,متولد شدن,doğmaq
992,atmen::V,تنفس کردن,nəfəs almaq
993,trinken::V,نوشیدن,içmek
994,essen::V,خوردن,yemək
995,schlucken::V,بلعیدن,udmaq
996,schlucken::V,قورت دادن,udmaq
997,müde werden::V,خسته شدن,yorulmaq
998,einschlafen::V,خواب رفتن,yuxuya getmək
999,schlafen::V,خوابیدن,uyumaq
1000,aufwachen::V,از خواب بیدار شدن,oyanmaq
1001,aufstehen::V,بیدار شدن,yuxudan durmaq
1002,sich erholen::V,استراحت کردن,dincəlmək
1003,krank werden::V,مریض شدن,xəstə olmaq
1004,krank sein::V,بیمار بودن,azarlanmaq
1005,krank sein::V,بیمار بودن,xəstələnmək
1006,schmerzen::V,درد کردن,ağrimaq
1007,husten::V,سرفه کردن,öksürmək
1008,genesen::V,بهبود یافتن,sağalmaq
1009,sterben::V,مردن,ölmək
1010,sterben::V,مردن,vəfat etmək
1011,umkommen::V,کشته شدن,həlak olmaq
1012,sich bewegen::V,حرکت کردن,hərəkət etmək
1013,sich rühren::V,تکان خوردن,tərpənmək
1014,sich erheben::V,برخواستن,qalxmaq
1015,sich setzen::V,نشستن,oturmaq
1016,hinfallen::V,زمین خوردن,yıxılmaq
1017,laufen::V,پیاده رفتن,yerimək
1018,schreiten::V,قدم زدن,addım atmaq
1019,spazierengehen::V,گردش رفتن,gəzmək
1020,eilen::V,شتاب کردن,atılmaq
1021,sich beeilen::V,عجله کردن,tələsmək
1022,sausen::V,صفیر کشیدن,çırpmaq
1023,rennen::V,دویدن,qaçmaq
1024,springen::V,پریدن,sıçramaq
1025,klettern::V,بالا رفتن,dırmanmaq
1026,schaukeln::V,تاب خوردن,sallanmaq
1027,kriechen::V,خزیدن,sürünmək
1028,schwimmen::V,شنا کردن,üzmek
1029,tauchen::V,غواصی کردن,dalmaq
1030,rudern::V,پارو زدن,avarlamaq
1031,fahren::V,سواره رفتن,sürmək
1032,fliegen::V,پریدن,uçmaq
1033,gehen::V,رفتن,getmək
1034,weggehen::V,رفتن,getmək
1035,abfahren::V,حرکت کردن,yola düşmək
1036,anhalten::V,ایست کردن,saxlamaq
1037,hineingehen::V,داخل شدن,girmək
1038,eintreten::V,وارد شدن,girmək
1039,eintreten::V,وارد شدن,daxil olmaq
1040,kommen::V,آمدن,gəlmək
1041,ankommen::V,رسیدن,gəlib çatmaq
1042,zurückkommen::V,برگشتن,qayıtmaq
1043,bleiben::V,ماندن,qalmaq
1044,warten::V,منتظر بودن,gözləmək
1045,erwarten::V,انتظار داشتن,bəkləmək
1046,suchen::V,جستجو کردن,aramaq
1047,suchen::V,جستجو کردن,axtarmaq
1048,finden::V,یافتن,tapmaq
1049,finden::V,پیدا کردن,tapmaq
1050,versuchen::V,سعی کردن,çalışmaq
1051,versuchen::V,کوشش کردن,çalışmaq
1052,vorbereiten::V,آماده کردن,hazırlamaq
1053,lieben::V,عاشق بودن,sevmək
1054,mögen::V,میل داشتن,xoşlamaq
1055,mögen::V,دوست داشتن,xoşlamaq
1056,lachen::V,خندیدن,gülmək
1057,rühren::V,به رقت آوردن,həyəcanlandırmaq
1058,weinen::V,گریه کردن,ağlamaq
1059,schimpfen::V,فحاشی کردن,küfr etmək
1060,sich ärgern::V,ناراحت شدن,acıqlanmaq
1061,sich fürchten::V,واهمه کردن,qorxmaq
1062,fürchten::V,ترسیدن,qorxmaq
1063,fliehen::V,گریختن,qaçmaq
1064,flüchten::V,فرار کردن,qaçmaq
1065,sehen::V,دیدن,görmək
1066,anschauen::V,نگاه کردن,baxmaq
1067,ansehen::V,تماشا کردن,baxmaq
1068,hören::V,شنیدن,duymaq
1069,hören::V,شنیدن,eşitmək
1070,zuhören::V,گوش دادن,dinləmək
1071,probieren::V,چشیدن,dadına baxmaq
1072,riechen::V,بوییدن,qoxlamaq
1073,riechen::V,بو کردن,qoxlamaq
1074,fühlen::V,احساس کردن,duymaq
1075,scheinen::V,بنظر آمدن,görünmək
1076,zu sehen sein::V,دیده شدن,görünmək
1077,vernehmen::V,شنیدن,eşitmək
1078,frieren::V,سرد بودن,üşümək
1079,tun::V,کردن,etmək
1080,können::V,توانستن,bilmək
1081,können::V,توانستن,bacarmaq
1082,wollen::V,خواستن,istəmək
1083,anfangen::V,شروع کردن,başlamaq
1084,beenden::V,تمام کردن,bitirmək
1085,beenden::V,پایان دادن,bitirmək
1086,aufhören::V,دست کشیدن,bitmək
1087,aufhören::V,دست کشیدن,qurtarmaq
1088,gelingen::V,موفق شدن,müvəffəq olmaq
1089,geraten::V,نتیجه دادن,düşmək
1090,öffnen::V,گشودن,açmaq
1091,öffnen::V,باز کردن,açmaq
1092,schließen::V,بستن,qapamaq
1093,schließen::V,قفل کردن,qapamaq
1094,stellen::V,گذاردن,qoymaq
1095,setzen::V,نشاندن,oturtmaq
1096,legen::V,گذاشتن,qoymaq
1097,berühren::V,دست زدن,toxunmaq
1098,berühren::V,لمس کردن,toxunmaq
1099,verbinden::V,وصل کردن,bağlamaq
1100,bedecken::V,پوشاندن,örtmək
1101,aufhängen::V,آویختن,asmaq
1102,anzünden::V,سوزاندن,yandırmaq
1103,aufheben::V,برداشتن,qaldırmaq
1104,aufheben::V,بلند کردن,qaldırmaq
1105,zurücklassen::V,گذاشتن,buraxmaq
1106,verlieren::V,گم کردن,itirmək
1107,fallen lassen::V,انداختن,düşürmək
1108,machen::V,کردن,etmək
1109,machen::V,ساختن,etmək
1110,herstellen::V,ساختن,istehsal etmək
1111,herstellen::V,تولید کردن,istehsal etmək
1112,bauen::V,ساختن,tikmək
1113,bauen::V,بنا کردن,tikmək
1114,reparieren::V,درست کردن,təmir etmək
1115,reparieren::V,تعمیر کردن,təmir etmək
1116,verbessern::V,بهتر کردن,düzəltmək
1117,ändern::V,تغییر دادن,dəyişdirmək
1118,graben::V,کندن,qazımaq
1119,graben::V,گود کردن,qazımaq
1120,beugen::V,کج کردن,əymək
1121,biegen::V,خم کردن,bükmək
1122,drehen::V,چرخاندن,döndərmək
1123,wenden::V,برگرداندن,çevirmək
1124,umdrehen::V,برگرداندن,çevirmək
1125,heben::V,برداشتن,qaldırmaq
1126,hochheben::V,برآوردن,qaldırmaq
1127,hochheben::V,بلند کردن,qaldırmaq
1128,ergreifen::V,گرفتن,tutmaq
1129,halten::V,نگاه داشتن,saxlamaq
1130,drücken::V,فشار دادن,sıxmaq
1131,drücken::V,فشار آوردن,sıxmaq
1132,schieben::V,هل دادن,sürmək
1133,kratzen::V,خاریدن,qaşımaq
1134,lecken::V,لیسیدن,yalamaq
1135,beißen::V,گاز زدن,dişləmək
1136,abreißen::V,پاره کردن,qoparmaq
1137,abschneiden::V,بریدن,ayırmaq
1138,abschneiden::V,قطع کردن,ayırmaq
1139,binden::V,بستن,bağlamaq
1140,stecken::V,فرو کردن,soxmaq
1141,brechen::V,شکستن,qırmaq
1142,klopfen::V,کوبیدن,sındırmaq
1143,hauen::V,زدن,vurmaq
1144,kleben::V,چسباندن,apışdırmaq
1145,reiben::V,مالش دادن,ovmaq
1146,streichen::V,مالیدن,sürtmək
1147,schleifen::V,تیز کردن,bülövləmək
1148,schneiden::V,چیدن,kəsmək
1149,schneiden::V,بریدن,kəsmək
1150,rütteln::V,لرزاندن,sirkələmək
1151,rütteln::V,تکان دادن,sirkələmək
1152,schütteln::V,تکان دادن,çalxalamaq
1153,schwenken::V,تاب دادن,yelləmək
1154,schütten::V,ریختن,tökmək
1155,füllen::V,پر کردن,doldurmaq
1156,einwickeln::V,پیچیدن,sarımaq
1157,tragen::V,بردن,daşımaq
1158,tragen::V,حمل کردن,daşımaq
1159,schleppen::V,کشیدن,sürükləmək
1160,ziehen::V,کشیدن,çəkmək
1161,aufbewahren::V,نگهداری کردن,gizlətmək
1162,werfen::V,انداختن,atmaq
1163,werfen::V,پرتاب کردن,atmaq
1164,fangen::V,گرفتن,tutmaq
1165,packen::V,گرفتن,yaxalamaq
1166,verstecken::V,قایم کردن,gizlətmək
1167,verstecken::V,پنهان کردن,gizlətmək
1168,teilen::V,قسمت کردن,bölmək
1169,teilen::V,تقسیم کردن,bölmək
1170,schicken::V,فرستادن,yollamaq
1171,schicken::V,فرستادن,göndərmək
1172,schicken::V,ارسال کردن,yollamaq
1173,schicken::V,ارسال کردن,göndərmək
1174,bringen::V,آوردن,gətirmək
1175,hinzufügen::V,افزودن,əlavə etmək
1176,hinzufügen::V,اضافه کردن,əlavə etmək
1177,bekommen::V,گرفتن,almaq
1178,bekommen::V,گرفتن,əldə etmək
1179,erhalten::V,دریافت کردن,almaq
1180,nehmen::V,گرفتن,almaq
1181,nehmen::V,برداشتن,almaq
1182,wählen::V,انتخاب کردن,seçmək
1183,auswählen::V,برگزیدن,arımaq
1184,bewahren::V,حفظ کردن,qorumaq
1185,bewahren::V,حفاظت کردن,qorumaq
1186,behindern::V,مانع بودن,mane olmaq
1187,verderben::V,از بین بردن,pozmaq
1188,beschädigen::V,صدمه زدن,zədələmək
1189,zerbrechen::V,شکستن,qırmaq
1190,zerbrechen::V,شکستن,sındırmaq
1191,zerreißen::V,دریدن,yırtmaq
1192,zerreißen::V,پاره کردن,yırtmaq
1193,zerstören::V,خراب کردن,dağıtmaq
1194,zerstören::V,ویران کردن,dağıtmaq
1195,verbrennen::V,سوزاندن,yandırmaq
1196,geben::V,دادن,vermək
1197,reichen::V,دادن,uzatmaq
1198,schenken::V,هدیه دادن,vermək
1199,versprechen::V,قول دادن,vəd vermək
1200,versprechen::V,وعده دادن,vəd vermək
1201,wünschen::V,آرزو کردن,arzulamaq
1202,loben::V,ستایش کردن,tərifləmək
1203,küssen::V,بوسیدن,öpmək
1204,wiegen::V,نوسان کردن,tərpətmək
1205,zudecken::V,پوشاندن,örtmək
1206,wecken::V,بیدار کردن,oyatmaq
1207,zeigen::V,نشان دادن,göstərmək
1208,führen::V,رهنمائی کردن,rəhbərlik etmək
1209,lehren::V,آموختن,öyrətmək
1210,lehren::V,یاد دادن,öyrətmək
1211,unterrichten::V,درس دادن,öyrətmək
1212,unterrichten::V,درس دادن,dərs vermək
1213,unterrichten::V,تدریس کردن,öyrətmək
1214,unterrichten::V,تدریس کردن,dərs vermək
1215,aufziehen::V,تربیت کردن,tərbiyə etmək
1216,leiten::V,اداره کردن,idarə etmək
1217,antreiben::V,عجله دادن,bizləmək
1218,lassen::V,وادار کردن,-tırmaq
1219,einladen::V,دعوت کردن,dəvət etmək
1220,einladen::V,مهمان کردن,dəvət etmək
1221,vereinigen::V,یکی کردن,birləşdirmək
1222,vereinigen::V,متحد کردن,birləşdirmək
1223,besuchen::V,دیدار کردن,baş çəkmək
1224,besuchen::V,دیدار کردن,ziyarət etmək
1225,treffen::V,ملاقات کردن,rastlaşmaq
1226,treffen::V,ملاقات کردن,rast gəlmək
1227,sich versammeln::V,جمع شدن,toplanmaq
1228,spielen::V,بازی کردن,oynamaq
1229,singen::V,آواز خواندن,oxumaq
1230,tanzen::V,رقصیدن,oynamaq
1231,tanzen::V,رقصیدن,rəqs etmək
1232,sich trennen::V,جدا شدن,ayrılmaq
1233,verlassen::V,ترک کردن,tərk etmək
1234,retten::V,نجات دادن,xilas etmək
1235,bewachen::V,حراست کردن,gözətmək
1236,schützen::V,حفظ کردن,qorumaq
1237,verteidigen::V,دفاع کردن,qorumaq
1238,sich schlagen::V,کتک‌کاری کردن,döyüşmək
1239,schießen::V,تیر زدن,atmaq
1240,schießen::V,تیر زدن,atəş açmaq
1241,siegen::V,پیروز شدن,yenmək
1242,ärgern::V,ناراحت کردن,acışdırmaq
1243,schlagen::V,زدن,döymək
1244,schlagen::V,کوبیدن,döymək
1245,treten::V,لگد زدن,təpmək
1246,stechen::V,چاقو زدن,soxmaq
1247,stoßen::V,هل دادن,itələmək
1248,stehlen::V,دزدیدن,çalmaq
1249,stehlen::V,دزدیدن,oğurlamaq
1250,stören::V,مزاحم شدن,pozmaq
1251,belästigen::V,زحمت دادن,narahat etmək
1252,verbergen::V,پنهان کردن,gizləmək
1253,täuschen::V,گول زدن,aldatmaq
1254,täuschen::V,فریب دادن,aldatmaq
1255,betrügen::V,گول زدن,aldatmaq
1256,betrügen::V,فریب دادن,aldatmaq
1257,töten::V,کشتن,öldürmək
1258,wohnen::V,منزل داشتن,yaşamaq
1259,wohnen::V,سکونت داشتن,yaşamaq
1260,arbeiten::V,کار کردن,işləmək
1261,arbeiten::V,کار کردن,çalışmaq
1262,sammeln::V,جمع کردن,yığmaq
1263,sammeln::V,جمع کردن,toplamaq
1264,pflücken::V,چیدن,qoparmaq
1265,jagen::V,شکار کردن,ovlamaq
1266,fischen::V,صید کردن,balıq tutmaq
1267,fischen::V,ماهی‌گیری کردن,balıq tutmaq
1268,fassen::V,گرفتن,tutmaq
1269,hüten::V,چراندن,güdmək
1270,hüten::V,مراقبت کردن,güdmək
1271,treiben::V,راندن,haylamaq
1272,anbinden::V,متصل کردن,bağlamaq
1273,füttern::V,غذا دادن,bəsləmək
1274,melken::V,دوشیدن,sağmaq
1275,hacken::V,خرد کردن,yarmaq
1276,gießen::V,ریختن,sulamaq
1277,reifen::V,رسیدن,dəymək
1278,zubereiten::V,طبخ کردن,bişirmək
1279,zubereiten::V,آماده کردن,bişirmək
1280,kochen::V,پختن,qaynatmaq
1281,kochen::V,آشپزی کردن,qaynatmaq
1282,backen::V,پختن,bişirmək
1283,braten::V,سرخ کردن,qızartmaq
1284,umrühren::V,هم زدن,qarışdırmaq
1285,stricken::V,بافتن,hörmək
1286,nähen::V,دوختن,tikmək
1287,färben::V,رنگ زدن,boyamaq
1288,reinigen::V,پاک کردن,təmizləmək
1289,reinigen::V,تمیز کردن,təmizləmək
1290,waschen::V,شستن,yumaq
1291,abwischen::V,زدودن,silmək
1292,spülen::V,شستن,çalxamaq
1293,fegen::V,جارو کردن,süpürmək
1294,kehren::V,جارو کردن,süpürmək
1295,baden::V,شنا کردن,çimmək
1296,baden::V,حمام کردن,çimmək
1297,sich waschen::V,شستشو کردن,yuyunmaq
1298,ausziehen::V,درآوردن,soyunmaq
1299,anziehen::V,پوشیدن,geymək
1300,sich anziehen::V,لباس پوشیدن,geyinmək
1301,kämmen::V,شانه زدن,daramaq
1302,schmücken::V,زینت دادن,bəzəmək
1303,sagen::V,گفتن,demək
1304,sagen::V,گفتن,söymek
1305,sprechen::V,حرف زدن,danışmaq
1306,sprechen::V,صحبت کردن,danışmaq
1307,reden::V,حرف زدن,danışmaq
1308,reden::V,صحبت کردن,danışmaq
1309,sich unterhalten::V,گپ زدن,söhbət etmək
1310,fragen::V,پرسیدن,soruşmaq
1311,fragen::V,سؤال کردن,soruşmaq
1312,bitten::V,خواهش کردن,diləmək
1313,bitten::V,خواهش کردن,xahiş etmək
1314,bitten::V,درخواست کردن,diləmək
1315,bitten::V,درخواست کردن,xahiş etmək
1316,erzählen::V,نقل کردن,bəhs etmək
1317,erzählen::V,حکایت کردن,bəhs etmək
1318,mitteilen::V,خبر دادن,bildirmək
1319,nennen::V,نامیدن,adlandırmaq
1320,rufen::V,صدا کردن,çağırmaq
1321,prahlen::V,پز آمدن,öyünmək
1322,übersetzen::V,ترجمه کردن,tərcümə etmək
1323,denken::V,فکر کردن,düşünmək
1324,denken::V,فکر کردن,fikirləşmək
1325,glauben::V,باور کردن,inanmaq
1326,glauben::V,عقیده داشتن,inanmaq
1327,bemerken::V,متوجه شدن,qeyd etmək
1328,erkennen::V,شناختن,tanımaq
1329,erkennen::V,تشخیص دادن,tanımaq
1330,begreifen::V,فهمیدن,anlamaq
1331,begreifen::V,درک کردن,anlamaq
1332,verstehen::V,فهمیدن,duymaq
1333,lernen::V,آموختن,öyrənmək
1334,lernen::V,یاد گرفتن,öyrənmək
1335,wissen::V,دانستن,bilmək
1336,sich erinnern an::V,به یاد آوردن,xatırlamaq
1337,vergessen::V,فراموش کردن,unutmaq
1338,messen::V,اندازه گرفتن,ölçmək
1339,zählen::V,شمردن,saymaq
1340,rechnen::V,حساب کردن,hesablamaq
1341,lesen::V,خواندن,oxumaq
1342,malen::V,نقاشی کردن,şəkil çəkmək
1343,zeichnen::V,کشیدن,cızmaq
1344,zeichnen::V,رسم کردن,cızmaq
1345,schreiben::V,نوشتن,yazmaq
1346,besitzen::V,داشتن,yiyələnmək
1347,besitzen::V,داشتن,malik olmaq
1348,kaufen::V,خریدن,satın almaq
1349,kaufen::V,خرید کردن,satın almaq
1350,verkaufen::V,فروختن,satmaq
1351,bezahlen::V,پرداختن,ödəmək
1352,zahlen::V,پرداخت کردن,ödəmək
1353,beherrschen::V,مسلط بودن,idarə etmək
1354,ertragen::V,تحمل کردن,dözmək
