,Concept_ID,,lt
956,ankommen::V,,ateiti
957,zurückkommen::V,,grį̃žti
958,zurückkommen::V,,sugrį̃žti
959,bleiben::V,,likti
960,bleiben::V,,pasilikti
961,warten::V,,laukti
962,erwarten::V,,laukti
963,suchen::V,,ieškoti
964,finden::V,,rasti
965,finden::V,,surasti
966,versuchen::V,,mėginti
967,vorbereiten::V,,rengti
968,lieben::V,,myĺėti
969,mögen::V,,ḿėgti
970,mögen::V,,patikti
971,lachen::V,,juoktis
972,rühren::V,,jaudinti
973,rühren::V,,graudinti
974,weinen::V,,verkti
975,schimpfen::V,,bartis
976,sich ärgern::V,,pykti
977,sich ärgern::V,,apmaudauti
978,sich fürchten::V,,bijoti
979,sich fürchten::V,,baimintis
980,fürchten::V,,bijoti
981,fürchten::V,,baimintis
982,fliehen::V,,bėgti
983,fliehen::V,,sprukti
984,flüchten::V,,pabėgti
985,sehen::V,,žiūŕėti
986,anschauen::V,,žiūŕėti
987,ansehen::V,,žiūrėti į
988,ansehen::V,,pažiūrėti į
989,hören::V,,girdėti
990,zuhören::V,,klausytis
991,probieren::V,,ragauti
992,probieren::V,,paragauti
993,riechen::V,,uosti
994,riechen::V,,užuosti
995,fühlen::V,,justi
996,fühlen::V,,jausti
997,fühlen::V,,pajusti
998,scheinen::V,,rodytis
999,scheinen::V,,atrodyti
1000,zu sehen sein::V,,pasirodyti
1001,vernehmen::V,,išgirsti
1002,frieren::V,,šalti
1003,tun::V,,daryti
1004,können::V,,galėti
1005,können::V,,pajėgti
1006,wollen::V,,norėti
1007,anfangen::V,,pradėti
1008,anfangen::V,,prasid́ėti
1009,beenden::V,,baigti
1010,beenden::V,,užbaigti
1011,aufhören::V,,liautis
1012,gelingen::V,,pavykti
1013,gelingen::V,,pasisekti
1014,geraten::V,,nusisekti
1015,öffnen::V,,atverti
1016,öffnen::V,,atidaryti
1017,schließen::V,,uždaryti
1018,stellen::V,,statyti
1019,stellen::V,,pastatyti
1020,setzen::V,,sodinti
1021,setzen::V,,pasodinti
1022,legen::V,,dėti
1023,legen::V,,pad́ėti
1024,berühren::V,,liesti
1025,berühren::V,,paliesti
1026,verbinden::V,,jungti
1027,verbinden::V,,surišti
1028,bedecken::V,,uždengti
1029,aufhängen::V,,pakarti
1030,aufhängen::V,,pakabinti
1031,anzünden::V,,padegti
1032,aufheben::V,,pakelti
1033,zurücklassen::V,,palikti
1034,verlieren::V,,pamesti
1035,fallen lassen::V,,atsisakyti
1036,machen::V,,dirbti
1037,herstellen::V,,gaminti
1038,bauen::V,,statyti
1039,bauen::V,,pastatyti
1040,reparieren::V,,taisyti
1041,reparieren::V,,remontuoti
1042,verbessern::V,,gerinti
1043,verbessern::V,,ištaisyti
1044,ändern::V,,keisti
1045,ändern::V,,pakeisti
1046,graben::V,,kasti
1047,beugen::V,,lenkti
1048,beugen::V,,palenkti
1049,biegen::V,,lenkti
1050,biegen::V,,palenkti
1051,drehen::V,,sukti
1052,wenden::V,,kreipti
1053,wenden::V,,pakreipti
1054,umdrehen::V,,sukti
1055,umdrehen::V,,apversti
1056,heben::V,,kelti
1057,heben::V,,pakelti
1058,hochheben::V,,pakelti
1059,ergreifen::V,,čiupti
1060,ergreifen::V,,griebti
1061,halten::V,,laikyti
1062,halten::V,,palaikyti
1063,drücken::V,,spausti
1064,schieben::V,,stumti
1065,kratzen::V,,kasyti
1066,kratzen::V,,grandyti
1067,lecken::V,,laižyti
1068,beißen::V,,kandžioti
1069,abreißen::V,,nuplėšti
1070,abschneiden::V,,atpjauti
1071,abschneiden::V,,atkirpti
1072,binden::V,,rišti
1073,binden::V,,surišti
1074,stecken::V,,kišti
1075,stecken::V,,įkišti
1076,brechen::V,,lūžti
1077,brechen::V,,laužyti
1078,klopfen::V,,belsti
1079,klopfen::V,,barbenti
1080,hauen::V,,mušti
1081,kleben::V,,lipdyti
1082,kleben::V,,klijuoti
1083,reiben::V,,trinti
1084,reiben::V,,tarkuoti
1085,streichen::V,,tepti
1086,streichen::V,,užtepti
1087,schleifen::V,,galą́sti
1088,schneiden::V,,pjauti
1089,schneiden::V,,kirpti
1090,rütteln::V,,purtyti
1091,schütteln::V,,purtyti
1092,schwenken::V,,mojuoti
1093,schütten::V,,pilti
1094,schütten::V,,berti
1095,füllen::V,,pildyti
1096,füllen::V,,pripildyti
1097,einwickeln::V,,įvynioti
1098,einwickeln::V,,suvynioti
1099,tragen::V,,nešti
1100,tragen::V,,nešioti
1101,schleppen::V,,vilkti
1102,ziehen::V,,tempti
1103,aufbewahren::V,,laikyti
1104,werfen::V,,mesti
1105,werfen::V,,sviesti
1106,fangen::V,,sugauti
1107,packen::V,,čiupti
1108,packen::V,,griebti
1109,verstecken::V,,slėpti
1110,verstecken::V,,slapstyti
1111,teilen::V,,dalyti
1112,teilen::V,,padalyti
1113,schicken::V,,sių̃sti
1114,schicken::V,,pasių̃sti
1115,bringen::V,,atnešti
1116,hinzufügen::V,,pridėti
1117,bekommen::V,,gauti
1118,erhalten::V,,gauti
1119,nehmen::V,,paimti
1120,wählen::V,,rinkti
1121,wählen::V,,išsirinkti
1122,auswählen::V,,išrinkti
1123,bewahren::V,,išsaugoti
1124,behindern::V,,trukdyti
1125,verderben::V,,sugadinti
1126,beschädigen::V,,žaloti
1127,beschädigen::V,,gadinti
1128,zerbrechen::V,,sukulti
1129,zerbrechen::V,,sudaužyti
1130,zerreißen::V,,perplėšti
1131,zerreißen::V,,suplėšyti
1132,zerstören::V,,suardyti
1133,zerstören::V,,sugriauti
1134,verbrennen::V,,deginti
1135,verbrennen::V,,sudeginti
1136,geben::V,,duoti
1137,geben::V,,paduoti
1138,reichen::V,,paduoti
1139,schenken::V,,dovanoti
1140,versprechen::V,,žadėti
1141,versprechen::V,,pažadėti
1142,wünschen::V,,norėti
1143,wünschen::V,,linḱėti
1144,loben::V,,girti
1145,loben::V,,pagirti
1146,küssen::V,,bučiuoti
1147,wiegen::V,,supti
1148,zudecken::V,,užkloti
1149,zudecken::V,,uždengti
1150,wecken::V,,žadinti
1151,zeigen::V,,rodyti
1152,führen::V,,vesti
1153,führen::V,,vadovauti
1154,lehren::V,,mokyti
1155,lehren::V,,išmokyti
1156,unterrichten::V,,dėstyti
1157,aufziehen::V,,išauginti
1158,leiten::V,,valdyti
1159,leiten::V,,vadovauti
1160,antreiben::V,,uiti
1161,antreiben::V,,raginti
1162,antreiben::V,,skubinti
1163,lassen::V,,paliepti
1164,einladen::V,,kviesti
1165,einladen::V,,pakviesti
1166,vereinigen::V,,sujungti
1167,vereinigen::V,,suvienyti
1168,besuchen::V,,lankyti
1169,besuchen::V,,aplankyti
1170,treffen::V,,sutikti
1171,treffen::V,,pasitikti
1172,sich versammeln::V,,susirinkti
1173,spielen::V,,groti
1174,spielen::V,,žaisti
1175,singen::V,,dainuoti
1176,tanzen::V,,šokti
1177,sich trennen::V,,skirtis
1178,sich trennen::V,,išsiskirti
1179,verlassen::V,,palikti
1180,retten::V,,gelbėti
1181,bewachen::V,,sergėti
1182,schützen::V,,ginti
1183,schützen::V,,apginti
1184,verteidigen::V,,ginti
1185,verteidigen::V,,apginti
1186,sich schlagen::V,,muštis
1187,schießen::V,,šauti
1188,schießen::V,,šaudyti
1189,siegen::V,,nugalėti
1190,ärgern::V,,pykinti
1191,schlagen::V,,mušti
1192,schlagen::V,,smogti
1193,schlagen::V,,trenkti
1194,treten::V,,mygti
1195,stechen::V,,gelti
1196,stechen::V,,smeigti
1197,stoßen::V,,stumti
1198,stoßen::V,,pastumti
1199,stehlen::V,,vogti
1200,stören::V,,trikdyti
1201,belästigen::V,,apsunkinti
1202,verbergen::V,,slėpti
1203,verbergen::V,,paslėpti
1204,täuschen::V,,klaidinti
1205,betrügen::V,,apgauti
1206,töten::V,,žudyti
1207,töten::V,,nužudyti
1208,wohnen::V,,gyventi
1209,arbeiten::V,,dirbti
1210,arbeiten::V,,triūsti
1211,sammeln::V,,rinkti
1212,pflücken::V,,skinti
1213,pflücken::V,,raškyti
1214,jagen::V,,medžioti
1215,fischen::V,,žvejoti
1216,fassen::V,,sučiupti
1217,hüten::V,,ganyti
1218,treiben::V,,ginti
1219,anbinden::V,,pririšti
1220,füttern::V,,šerti
1221,melken::V,,melžti
1222,hacken::V,,kapoti
1223,gießen::V,,lieti
1224,gießen::V,,laistyti
1225,reifen::V,,nokti
1226,reifen::V,,sirpti
1227,zubereiten::V,,ruošti
1228,zubereiten::V,,gaminti
1229,kochen::V,,virti
1230,kochen::V,,virinti
1231,backen::V,,kepti
1232,braten::V,,kepti
1233,braten::V,,kepinti
1234,umrühren::V,,maišyti
1235,umrühren::V,,pamaišyti
1236,stricken::V,,megzti
1237,nähen::V,,siūti
1238,färben::V,,dažyti
1239,färben::V,,nudažyti
1240,reinigen::V,,valyti
1241,reinigen::V,,švarinti
1242,waschen::V,,plauti
1243,waschen::V,,mazgoti
1244,waschen::V,,skalbti
1245,abwischen::V,,nušluostyti
1246,spülen::V,,plauti
1247,spülen::V,,skalauti
1248,fegen::V,,šluoti
1249,kehren::V,,šluoti
1250,baden::V,,maudytis
1251,sich waschen::V,,praustis
1252,ausziehen::V,,numauti
1253,ausziehen::V,,nuvilkti
1254,anziehen::V,,mauti
1255,anziehen::V,,apsivilkti
1256,sich anziehen::V,,rengtis
1257,sich anziehen::V,,apsirengti
1258,kämmen::V,,šukuoti
1259,schmücken::V,,puošti
1260,schmücken::V,,dabinti
1261,schmücken::V,,gražinti
1262,sagen::V,,tarti
1263,sprechen::V,,kalbėti
1264,reden::V,,šnekėti
1265,sich unterhalten::V,,kalbėtis
1266,sich unterhalten::V,,šnekučiuotis
1267,fragen::V,,klausti
1268,bitten::V,,prašyti
1269,erzählen::V,,pasakoti
1270,mitteilen::V,,skelbti
1271,mitteilen::V,,pranešti
1272,nennen::V,,vadinti
1273,nennen::V,,vardyti
1274,rufen::V,,šaukti
1275,rufen::V,,kviesti
1276,prahlen::V,,girtis
1277,übersetzen::V,,versti
1278,übersetzen::V,,išversti
1279,denken::V,,galvoti
1280,glauben::V,,manyti
1281,glauben::V,,tikėti
1282,bemerken::V,,pamatyti
1283,bemerken::V,,pastebėti
1284,erkennen::V,,pažinti
1285,erkennen::V,,atpažinti
1286,begreifen::V,,suvokti
1287,verstehen::V,,suprasti
1288,lernen::V,,mokytis
1289,wissen::V,,žinoti
1290,sich erinnern an::V,,prisiminti
1291,vergessen::V,,užmiršti
1292,messen::V,,matuoti
1293,zählen::V,,skaičiuoti
1294,rechnen::V,,skaičiuoti
1295,lesen::V,,skaityti
1296,malen::V,,tapyti
1297,zeichnen::V,,piešti
1298,zeichnen::V,,žymėti
1299,zeichnen::V,,braižyti
1300,schreiben::V,,rašyti
1301,besitzen::V,,turėti
1302,kaufen::V,,pirkti
1303,verkaufen::V,,parduoti
1304,bezahlen::V,,apmokėti
1305,zahlen::V,,mokėti
1306,beherrschen::V,,valdyti
1307,ertragen::V,,kę̃sti
1308,ertragen::V,,pakelti
1309,ertragen::V,,iškę̃sti
