,Concept_ID,mdf,is
796,geradeaus::ADV,ви́деста,beint áfram
797,vorwärts::ADV,и́нголи,áfram
798,rückwärts::ADV,ме́ки,aftur á bak
799,zurück::ADV,ме́ки,aftur
800,zurück::ADV,ме́ки,til baka
801,unten::ADV,ала,niðri
802,unten::ADV,ала,fyrir neðan
803,hinab::ADV,алу,niður
804,hinab::ADV,алу,niður eftir
805,oben::ADV,вяре,uppi
806,hinauf::ADV,вяри,upp
807,hinauf::ADV,вяри,upp eftir
808,überall::ADV,се́мбе ва́стова,alls staðar
809,nicht::ADV,аф,ekki
810,ein wenig::ADV,аф лама,dálítið
811,kaum::ADV,а́ньцек,varla
812,kaum::ADV,а́ньцек,tæplega
813,sehr::ADV,пяк,mjög
814,so::ADV,ста́не,svo
815,so::ADV,ста́не,þannig
816,noch::ADV,нинге,enn
817,noch::ADV,нинге,ennþá
818,nur::ADV,аньцек,bara
819,nur::ADV,аньцек,aðeins
820,schon::ADV,ни,nú þegar
821,wieder::ADV,та́га,aftur
822,wieder::ADV,та́га,að nýju
823,vergebens::ADV,стак,árangurslaust
824,vor::PRP,инголе,fyrir
825,hinter::PRP,фтала,bak við
826,hinter::PRP,фтала,aftur fyrir
827,hinter::PRP,мельге,bak við
828,hinter::PRP,мельге,aftur fyrir
829,unter::PRP,ала,undir
830,durch::PRP,пачк,gegnum
831,neben::PRP,ваксса,hjá
832,neben::PRP,ваксса,við hliðina á
833,zwischen::PRP,ёткса,milli
834,zwischen::PRP,ёткса,á milli
835,wegen::PRP,сюнеда,vegna
836,dies::PRN,тя,þetta
837,das::PRN,ся,það
838,das::PRN,тона,það
839,alles::PRN,сембе,allt
840,ich::PRN,мон,ég
841,du::PRN,тон,þú
842,er::PRN,сон,hann
843,wir::PRN,минь,við
844,ihr::PRN,тинь,þið
845,sie::PRN,синь,þær
846,sie::PRN,синь,þeir
847,was::FPRN,мезе,hvað
848,wer::FPRN,кие,hver
849,wo::FADV,коса,hvar
850,wohin::FADV,ков,hvert
851,wohin::FADV,коза,hvert
852,wie::FADV,ко́да,hvernig
853,warum::FADV,мес,hvers vegna
854,wieviel::FNUM,мзя́ра,hve mikill
855,eins::NUM,фкя,einn
856,zwei::NUM,кафта,tveir
857,drei::NUM,колма,þrír
858,vier::NUM,ниле,fjórir
859,fünf::NUM,вете,fimm
860,sechs::NUM,кота,sex
861,sieben::NUM,сисем,sjö
862,acht::NUM,кафкса,átta
863,neun::NUM,ве́йхкса,níu
864,zehn::NUM,кемонь,tíu
865,elf::NUM,кефкие,ellefu
866,zwölf::NUM,кемгафтува,tólf
867,zwanzig::NUM,комсь,tuttugu
868,dreißig::NUM,колмогемонь,þrjátíu
869,vierzig::NUM,нильге́монь,fjörutíu
870,fünfzig::NUM,ве́дьгемонь,fimmtíu
871,sechzig::NUM,ко́дгемонь,sextíu
872,siebzig::NUM,сизьге́монь,sjötíu
873,achtzig::NUM,ка́фксогемонь,áttatíu
874,neunzig::NUM,ве́йхксогемонь,níutíu
875,hundert::NUM,сяда,hundrað
876,tausend::NUM,тёжянь,þúsund
877,und::CNJ,и,og
878,und::CNJ,дъ,og
879,oder::CNJ,или,eða
880,oder::CNJ,али,eða
881,stehen::V,а́щемс стя́да,standa
882,sitzen::V,ащемс озада,sitja
883,liegen::V,ма́дозь а́щемс,liggja
884,hängen::V,нюрьгомс,hanga
885,werden::V,арамс,verða
886,werden::V,тиевомс,verða
887,passieren::V,лисэмс,gerast
888,passieren::V,эвондамс,gerast
889,beginnen::V,ушедомс,byrja
890,enden::V,лоткамс,enda
891,enden::V,лоткамс,lykta
892,wechseln::V,по́лафнемс,skipta
893,aufgehen[Sonne]::V,стямс,koma upp
894,aufgehen[Sonne]::V,лисемс,koma upp
895,untergehen[Sonne]::V,валгомс,ganga til viðar
896,scheinen[Sonne]::V,ва́лдоптомс,skína
897,donnern::V,торамс,þruma
898,wehen::V,уфа́мс,blása
899,strömen::V,шудемс,streyma
900,fließen::V,шудемс,fljóta
901,sich drehen::V,шаромс,snúast
902,schwanken::V,якамс,riða
903,schwanken::V,якамс,rugga
904,schwingen::V,люксемс,sveiflast
905,schwingen::V,нюрьсемс,sveiflast
906,fallen::V,прамс,falla
907,fallen::V,прашендомс,falla
908,brennen::V,паломс,brenna
909,rauchen::V,качадомс,reykja
910,regnen::V,пиземс,rigna
911,gefrieren::V,эйндамс,frjósa
912,gefrieren::V,кельмомс,frjósa
913,tauen::V,соламс,þiðna
914,schmelzen::V,соламс,bráðna
915,trocknen::V,коськомс,þorna
916,sieden::V,лакамс,sjóða
917,faulen::V,наксадомс,rotna
918,verfaulen::V,наксадомс,rotna
919,reißen::V,сязевомс,rifna
920,versinken::V,ваямс,sökkva
921,vergehen::V,ётамс,líða
922,erscheinen::V,эвондамс,birtast
923,verschwinden::V,юма́мс,hverfa
924,sinken::V,валгомс,síga
925,abnehmen::V,киремс,lækka
926,abnehmen::V,киремс,minnka
927,zunehmen::V,ламокстомс,aukast
928,zunehmen::V,рашнемс,aukast
929,steigen::V,кеподемс,stíga
930,wachsen::V,касомс,vaxa
931,glänzen::V,цинзелдомс,glóa
932,glänzen::V,цинзелдомс,glampa
933,glänzen::V,цифордомс,glóa
934,glänzen::V,цифордомс,glampa
935,funkeln::V,ци́фтордомс,leiftra
936,lärmen::V,жалнамс,hafa hátt
937,läuten::V,гайфтемс,hringja
938,klingeln::V,гайфтемс,hringja
939,klirren::V,ка́нзеркшнемс,glamra
940,klirren::V,ка́нзеркшнемс,skrölta
941,brausen::V,жоледемс,ólga
942,rauschen::V,вжнамс,suða
943,rauschen::V,гамнамс,suða
944,klingen::V,кайгомс,hljóma
945,bellen::V,ува́мс,gelta
946,heulen::V,сувомс,væla
947,heulen::V,сувомс,ýlfra
948,heulen::V,урнамс,væla
949,heulen::V,урнамс,ýlfra
950,blasen::V,уфа́мс,blása
951,pfeifen::V,вяшкомс,blístra
952,schreien::V,пешкодомс,æpa
953,stöhnen::V,куфцемс,stynja
954,zittern::V,таромс,titra
955,zittern::V,таромс,skjálfa
956,leben::V,эрямс,lifa
957,geboren werden::V,шачемс,fæðast
958,atmen::V,ажнамс,anda
959,atmen::V,ажнамс,draga andann
960,trinken::V,симомс,drekka
961,essen::V,ярхцамс,borða
962,schlucken::V,нилемс,kingja
963,müde werden::V,сиземс,þreytast
964,einschlafen::V,матодовомс,sofna
965,schlafen::V,удомс,sofa
966,aufwachen::V,съргоземс,vakna
967,aufstehen::V,стямс,fara á fætur
968,sich erholen::V,ваймосемс,hvíla sig
969,krank werden::V,сярядькстомс,veikjast
970,krank werden::V,сярядькстомс,verða veikur
971,krank sein::V,сярядемс,vera veikur
972,schmerzen::V,сярядемс,kenna til
973,husten::V,козомс,hósta
974,genesen::V,пъ́чкамс,batna
975,genesen::V,пъ́чкамс,frískast
976,sterben::V,куломс,deyja
977,umkommen::V,юма́мс,farast
978,sich bewegen::V,шаштомс,bifast
979,sich rühren::V,сърхка́мс,hreyfast
980,sich erheben::V,стямс,standa upp
981,sich setzen::V,озамс,setjast
982,hinfallen::V,прамс,detta
983,hinfallen::V,сяворемс,detta
984,laufen::V,якамс,labba
985,schreiten::V,молемс,ganga
986,schreiten::V,аськолямс,ganga
987,spazierengehen::V,якамс,ganga sér til skemmtunar
988,eilen::V,эряскодомс,fara hratt
989,sich beeilen::V,эряскодомс,flýta sér
990,sausen::V,лиемс,þjóta
991,rennen::V,арнемс,hlaupa
992,springen::V,комотнемс,stökkva
993,klettern::V,ку́цемс,klifra
994,schaukeln::V,нюрямс,róla
995,schaukeln::V,нюрямс,rugga
996,kriechen::V,шаштомс комада,skríða
997,schwimmen::V,уемс,synda
998,tauchen::V,юпиемс,kafa
999,tauchen::V,чёпафнемс,kafa
1000,rudern::V,па́немс ве́неж,róa
1001,fahren::V,ардомс,aka
1002,fahren::V,ардомс,fara
1003,fliegen::V,лиемс,fljúga
1004,gehen::V,молемс,fara
1005,gehen::V,молемс,ganga
1006,weggehen::V,тумс,fara burt
1007,weggehen::V,тумс,ganga burt
1008,abfahren::V,тумс,aka burt
1009,anhalten::V,лоткамс,stöðva
1010,hineingehen::V,сува́мс,ganga inn
1011,eintreten::V,сува́мс,koma inn
1012,eintreten::V,сува́мс,ganga inn
1013,kommen::V,самс,koma
1014,ankommen::V,самс,koma til
1015,ankommen::V,пачкодемс,koma til
1016,zurückkommen::V,мърдамс,koma til baka
1017,bleiben::V,иля́домс,haldast
1018,bleiben::V,иля́домс,vera kyrr
1019,warten::V,учемс,bíða
1020,erwarten::V,учемс,búast við
1021,erwarten::V,учемс,eiga von á
1022,suchen::V,вешемс,leita
1023,finden::V,мумс,finna
1024,versuchen::V,варчсемс,reyna
1025,vorbereiten::V,анокламс,undirbúa
1026,lieben::V,кельгомс,elska
1027,mögen::V,кельгомс,þykja gott
1028,mögen::V,кельгомс,falla í geð
1029,lachen::V,рахамс,hlæja
1030,lachen::V,рахсемс,hlæja
1031,rühren::V,токамс седи,snerta
1032,weinen::V,авардемс,gráta
1033,schimpfen::V,сюцемс,skammast
1034,sich ärgern::V,кяжиямс,sárna
1035,sich ärgern::V,кяжиямс,gremjast
1036,sich fürchten::V,пелемс,óttast
1037,fürchten::V,пелемс,óttast
1038,fliehen::V,ворьгодемс,flýja
1039,flüchten::V,ша́домс,strjúka
1040,flüchten::V,во́рьгодемс,strjúka
1041,sehen::V,няемс,sjá
1042,anschauen::V,ваномс,horfa á
1043,ansehen::V,ваномс,líta á
1044,hören::V,марямс,heyra
1045,zuhören::V,ку́лхдоньомс,hlusta
1046,probieren::V,варжамс,smakka
1047,riechen::V,никса́мс,þefa
1048,fühlen::V,марямс,finna til
1049,scheinen::V,ня́евомс,virðast
1050,zu sehen sein::V,ня́евомс,vera að sjá
1051,vernehmen::V,марямс,heyra
1052,vernehmen::V,марямс,greina
1053,frieren::V,паломс,frjósa
1054,frieren::V,кельмомс,frjósa
1055,tun::V,тиемс,gera
1056,können::V,маштомс,geta
1057,wollen::V,-не-,ætla
1058,wollen::V,-не-,vilja
1059,anfangen::V,ушедомс,hefja
1060,beenden::V,аде́ламс,enda
1061,beenden::V,аде́ламс,ljúka
1062,aufhören::V,лоткамс,lykta
1063,gelingen::V,удалакшнемс,heppnast
1064,geraten::V,лисемс,lukkast
1065,öffnen::V,панжемс,opna
1066,schließen::V,сёлгомс,loka
1067,stellen::V,путомс,láta
1068,stellen::V,путомс,setja
1069,setzen::V,озафнемс,láta
1070,setzen::V,озафнемс,setja
1071,setzen::V,озавтнемс,láta
1072,setzen::V,озавтнемс,setja
1073,legen::V,путомс,láta
1074,legen::V,путомс,leggja
1075,berühren::V,токамс,koma við
1076,verbinden::V,сотомс,sameina
1077,bedecken::V,комачамс,hylja
1078,bedecken::V,вельхтямс,hylja
1079,aufhängen::V,повфтамс,hengja
1080,aufhängen::V,повфтамс,hengja upp
1081,anzünden::V,крьвя́стемс,kveikja í
1082,aufheben::V,кеподемс,taka upp
1083,aufheben::V,кеподемс,lyfta upp
1084,aufheben::V,касфтомс,taka upp
1085,aufheben::V,касфтомс,lyfta upp
1086,zurücklassen::V,ка́домс,skilja eftir
1087,verlieren::V,юма́фтомс,týna
1088,verlieren::V,юма́фтомс,glata
1089,fallen lassen::V,прафтомс,missa
1090,machen::V,тиемс,búa til
1091,herstellen::V,анокламс,framleiða
1092,bauen::V,путомс,smíða
1093,bauen::V,путомс,byggja
1094,reparieren::V,петемс,gera við
1095,verbessern::V,цебярьгофтомс,bæta
1096,ändern::V,полафтомс,breyta
1097,graben::V,шу́вомс,grafa
1098,graben::V,та́ргамс,grafa
1099,beugen::V,мяндемс,beygja
1100,biegen::V,комафтомс,sveigja
1101,drehen::V,шо́вамс,snúa
1102,drehen::V,ша́рфнемс,snúa
1103,wenden::V,ша́рфтомс,snúa
1104,wenden::V,ша́рфтомс,venda
1105,umdrehen::V,шарфтомс,venda
1106,umdrehen::V,шарфтомс,snúa við
1107,heben::V,ке́подемс,hefja
1108,hochheben::V,ке́подемс,lyfta upp
1109,hochheben::V,ка́сфтомс,lyfta upp
1110,ergreifen::V,фатямс,grípa
1111,halten::V,кирдемс,rúma
1112,halten::V,кирдемс,halda
1113,drücken::V,люпшта́мс,þjá
1114,drücken::V,люпшта́мс,þrýsta
1115,schieben::V,шашфтомс,ýta
1116,kratzen::V,а́нгорямс,klóra
1117,kratzen::V,киськоря́мс,klóra
1118,lecken::V,нолсемс,sleikja
1119,beißen::V,сускомс,bíta
1120,abreißen::V,сяземс,rífa af
1121,abreißen::V,сяземс,rífa frá
1122,abschneiden::V,керомс,skera af
1123,abschneiden::V,керомс,klippa af
1124,binden::V,сотомс,binda
1125,stecken::V,сялгомс,stinga
1126,brechen::V,си́ннемс,brjóta
1127,brechen::V,ка́лафтомс,brjóta
1128,klopfen::V,чакамс,berja
1129,klopfen::V,чакамс,klappa
1130,klopfen::V,чакиемс,berja
1131,klopfen::V,чакиемс,klappa
1132,hauen::V,шавомс,berja
1133,hauen::V,шавомс,höggva
1134,hauen::V,пиксомс,berja
1135,hauen::V,пиксомс,höggva
1136,kleben::V,пе́тфнемс,líma
1137,reiben::V,шо́вамс,núa
1138,streichen::V,вадемс,smyrja
1139,schleifen::V,шо́вамс,slípa
1140,schneiden::V,керомс,skera
1141,schneiden::V,керомс,klippa
1142,rütteln::V,та́рфтомс,skaka
1143,schütteln::V,шука́демс,hrista
1144,schwenken::V,яфодемс,sveifla
1145,schütten::V,каямс,hella
1146,schütten::V,нюрьхтя́мс,hella
1147,füllen::V,пяшкодемс,fylla
1148,einwickeln::V,тапардамс,vefja inn í
1149,tragen::V,кандомс,bera
1150,schleppen::V,ускомс,draga
1151,ziehen::V,ускомс,toga
1152,ziehen::V,ускомс,draga
1153,aufbewahren::V,ванфтомс,geyma
1154,werfen::V,ёрямс,kasta
1155,fangen::V,кунда́мс,grípa
1156,packen::V,фатямс,þrífa í
1157,verstecken::V,кяшемс,fela
1158,teilen::V,явомс,deila
1159,schicken::V,кучемс,senda
1160,bringen::V,кандомс,færa
1161,bringen::V,кандомс,flytja
1162,bringen::V,пачфтемс,færa
1163,bringen::V,пачфтемс,flytja
1164,hinzufügen::V,пу́томс та́га,bæta við
1165,hinzufügen::V,ма́ксомс та́га,bæta við
1166,bekommen::V,сявомс,hljóta
1167,bekommen::V,сявомс,ná
1168,erhalten::V,сявомс,fá
1169,nehmen::V,сявомс,taka
1170,wählen::V,ко́чкамс,velja
1171,auswählen::V,кочкамс,velja úr
1172,bewahren::V,ванфтомс,gæta
1173,bewahren::V,ванфтомс,vernda
1174,behindern::V,шорямс,varna
1175,verderben::V,коламс,spilla
1176,verderben::V,гастямс,spilla
1177,beschädigen::V,тиендемс зиян,skemma
1178,zerbrechen::V,тапамс,brjóta
1179,zerreißen::V,сяземс,rífa
1180,zerreißen::V,сяземс,rífa sundur
1181,zerstören::V,ка́лафтомс,rífa niður
1182,verbrennen::V,пълхта́мс,brenna
1183,geben::V,ма́ксомс,gefa
1184,reichen::V,максомс,rétta
1185,schenken::V,каземс,gefa
1186,versprechen::V,ма́ксомс вал,lofa
1187,versprechen::V,ма́ксомс вал,heita
1188,wünschen::V,арьсемс,óska
1189,loben::V,шна́мс,lofa
1190,loben::V,шна́мс,hrósa
1191,küssen::V,палсемс,kyssa
1192,wiegen::V,нюря́фтомс,rugga
1193,zudecken::V,вельхтямс,þekja
1194,zudecken::V,вельхтямс,breiða yfir
1195,wecken::V,стя́фтомс,vekja
1196,wecken::V,съ́ргозьфтемс,vekja
1197,zeigen::V,няфтемс,sýna
1198,führen::V,вятемс,leiða
1199,lehren::V,тонафтомс,kenna
1200,unterrichten::V,тонафтомс,fræða
1201,aufziehen::V,касфтомс,ala upp
1202,leiten::V,вятемс,stjórna
1203,antreiben::V,вятемс,hvetja
1204,lassen::V,кошардомс,láta
1205,einladen::V,тердемс,bjóða heim
1206,einladen::V,серьгядемс,bjóða heim
1207,vereinigen::V,пуроптомс,sameina
1208,vereinigen::V,кочкамс марса,sameina
1209,besuchen::V,варжамс,heimsækja
1210,treffen::V,васьфтомс,hitta
1211,sich versammeln::V,кочкавомс,safnast saman
1212,spielen::V,налхксемс,leika sér
1213,singen::V,морамс,syngja
1214,tanzen::V,кштимс,dansa
1215,sich trennen::V,явомс,skiljast
1216,verlassen::V,кадондомс,yfirgefa
1217,retten::V,идемс,bjarga
1218,retten::V,араламс,bjarga
1219,bewachen::V,ваномс,gæta
1220,bewachen::V,ваномс,hafa vörð á
1221,schützen::V,а́раламс,vernda
1222,verteidigen::V,а́раламс,verja
1223,sich schlagen::V,тюремс,slást
1224,sich schlagen::V,тюремс,berjast
1225,schießen::V,ляцемс,skjóta
1226,siegen::V,сяськомс,sigra
1227,ärgern::V,кяжияфтомс,ergja
1228,ärgern::V,кяжияфтомс,skaprauna
1229,schlagen::V,токамс,slá
1230,schlagen::V,токамс,lemja
1231,treten::V,тапамс,sparka
1232,stechen::V,пупамс,stinga
1233,stechen::V,сялгомс,stinga
1234,stoßen::V,тостядемс,hrinda
1235,stehlen::V,саламс,stela
1236,stören::V,шорсемс,trufla
1237,belästigen::V,токсамс,ónáða
1238,belästigen::V,аф кадомс ваймама,ónáða
1239,verbergen::V,кяшемс,leyna
1240,täuschen::V,васькафтомс,gabba
1241,täuschen::V,васькафтомс,blekkja
1242,täuschen::V,кяльготнемс,gabba
1243,täuschen::V,кяльготнемс,blekkja
1244,betrügen::V,васькафнемс,svíkja
1245,betrügen::V,васькафнемс,blekkja
1246,töten::V,шавомс,drepa
1247,töten::V,аде́ламс,drepa
1248,wohnen::V,эрямс,búa
1249,arbeiten::V,покодемс,vinna
1250,sammeln::V,кочкамс,safna
1251,sammeln::V,пу́роптомс,safna
1252,pflücken::V,фатнемс,tína
1253,pflücken::V,фатнемс,reyta
1254,pflücken::V,нотфнемс,tína
1255,pflücken::V,нотфнемс,reyta
1256,jagen::V,кунда́мс,veiða
1257,fischen::V,калонь кунда́мс,fiska
1258,fassen::V,кунда́мс,veiða
1259,hüten::V,ваномс,gæta
1260,hüten::V,ваномс,vakta
1261,treiben::V,панемс,reka
1262,anbinden::V,сотомс,binda við
1263,anbinden::V,сотомс,binda fast
1264,füttern::V,трямс,fóðra
1265,füttern::V,а́ндомс,fóðra
1266,melken::V,потямс,mjólka
1267,hacken::V,лазондомс,höggva
1268,gießen::V,валомс,hella
1269,reifen::V,кенеремс,þroskast
1270,zubereiten::V,анокламс,elda
1271,zubereiten::V,анокламс,tilbúa
1272,kochen::V,пидемс,sjóða
1273,backen::V,пидемс,baka
1274,braten::V,пуштомс,steikja
1275,umrühren::V,шорямс,hræra í
1276,stricken::V,кодамс,prjóna
1277,nähen::V,стамс,sauma
1278,färben::V,а́рхтомс,lita
1279,reinigen::V,ва́ткамс,hreinsa
1280,reinigen::V,а́роптомс,hreinsa
1281,waschen::V,муськомс,þvo
1282,abwischen::V,нардамс,þerra
1283,spülen::V,оргалдомс,skola
1284,spülen::V,оргалдомс,þvo upp
1285,fegen::V,тяемс,sópa
1286,fegen::V,тяемс,hreinsa
1287,kehren::V,тяемс,sópa
1288,baden::V,э́шелямс,baða sig
1289,sich waschen::V,штамс,þvo sér
1290,ausziehen::V,кайсефтемс,fara úr
1291,anziehen::V,ща́фтомс,fara í
1292,sich anziehen::V,щамс,klæðast
1293,kämmen::V,се́ендемс,greiða
1294,schmücken::V,на́ряжамс,prýða
1295,schmücken::V,на́ряжамс,skreyta
1296,schmücken::V,ма́зоптомс,prýða
1297,schmücken::V,ма́зоптомс,skreyta
1298,sagen::V,азомс,segja
1299,sagen::V,мярьгомс,segja
1300,sprechen::V,корхтамс,tala
1301,reden::V,корхнемс,ræða
1302,sich unterhalten::V,корхнемс,spjalla
1303,sich unterhalten::V,корхнемс,ræðast við
1304,fragen::V,ки́зефтемс,spyrja
1305,bitten::V,а́намс,biðja
1306,bitten::V,ве́шемс,biðja
1307,erzählen::V,а́зондомс,segja frá
1308,mitteilen::V,азомс,tilkynna
1309,nennen::V,лемдемс,nefna
1310,nennen::V,путомс лем,nefna
1311,rufen::V,серьгядемс,kalla
1312,prahlen::V,шна́фтомс пря́,gorta
1313,übersetzen::V,ётафтомс,þýða
1314,denken::V,арьсемс,hugsa
1315,glauben::V,кемамс,trúa
1316,bemerken::V,ня́емс,taka eftir
1317,erkennen::V,содамс,þekkja
1318,begreifen::V,сатомс,skilja
1319,verstehen::V,шарьхкодемс,skilja
1320,lernen::V,тонафнемс,læra
1321,wissen::V,со́дамс,vita
1322,sich erinnern an::V,лятфтамс,minnast
1323,vergessen::V,юкстамс,gleyma
1324,messen::V,ункснемс,mæla
1325,zählen::V,лу́вомс,telja
1326,zählen::V,а́рьсемс,telja
1327,rechnen::V,лувомс,reikna
1328,lesen::V,лувомс,lesa
1329,lesen::V,морафтомс,lesa
1330,malen::V,рисова́ндамс,mála
1331,zeichnen::V,рисова́ндамс,teikna
1332,schreiben::V,сёрмадомс,skrifa
1333,besitzen::V,улемс азоркс,hafa
1334,kaufen::V,рамамс,kaupa
1335,verkaufen::V,мимс,selja
1336,bezahlen::V,пандомс,borga
1337,zahlen::V,па́ндомс,borga
1338,beherrschen::V,азорондамс,hafa á valdi sínu
1339,ertragen::V,кирдемс,þola
1340,Netz::N,,net
