,Concept_ID,te,hi
665,Zeitung::N,వార్తాపత్రిక,अख़बार
666,Zeitung::N,వార్తాపత్రిక,समाचार-पत्र
667,Leben::N,ప్రాణము,जीवन
668,Leben::N,ప్రాణము,ज़िंदगी
669,Tod::N,మరణము,मौत
670,Tod::N,మరణము,मृत्यु
671,Grab::N,సమాధి,क़ब्र
672,Kirche::N,క్రెస్తవులగుడి,चर्च
673,Kirche::N,క్రెస్తవులగుడి,गिरजा
674,Sünde::N,పాపము,पाप
675,Sünde::N,పాపము,गुनाह
676,Gott::N,దేవుడు,देव
677,Gott::N,దేవుడు,ईश्वर
678,Arbeiter::N,పనిపాటుచేశేవాడు,मज़दूर
679,Chef::N,యజమానుడు,अध्यक्ष
680,Meister::N,కళాకారుడు,शिल्पज्ञ
681,Arzt::N,వైద్యుడు,वैद्य
682,Arzt::N,వైద్యుడు,डॉक्टर
683,Arzt::N,వైద్యుడు,चिकित्सक
684,Lehrer::N,ఉపాధ్యాయుడు,शिक्षक
685,Lehrer::N,ఉపాధ్యాయుడు,अध्यापक
686,Geld::N,ద్రవ్యము,धन
687,Geld::N,ద్రవ్యము,पैसा
688,Geschäft::N,వ్యాపారము,सौदा
689,Geschäft::N,వ్యాపారము,व्यापार
690,Laden::N,అంగడి,दुकान
691,Preis::N,వెల,दाम
692,Preis::N,వెల,मूल्य
693,Ware::N,సరకులు,माल
694,Ware::N,సరకులు,पण्य
695,Nutzen::N,ప్రయోజనము,लाभ
696,Nutzen::N,ప్రయోజనము,फ़ायदा
697,Reichtum::N,ధనము,धन
698,Reichtum::N,ధనము,दौलत
699,Welt::N,ప్రపంచము,विश्व
700,Welt::N,ప్రపంచము,दुनिया
701,Land::N,దేశము,देश
702,Land::N,దేశము,मुल्क
703,Staat::N,రాజ్యము,राज्य
704,Staat::N,రాజ్యము,राष्ट्र
705,König::N,రాజు,राजा
706,König::N,రాజు,बादशाह
707,Macht::N,అధికారము,शासन
708,Macht::N,అధికారము,सत्ता
709,Grenze::N,సరిహద్దు,सरहद
710,Krieg::N,యుద్ధము,जंग
711,Krieg::N,యుద్ధము,युद्ध
712,Feind::N,శత్రువు,शत्रु
713,Feind::N,శత్రువు,दुश्मन
714,Gewalt::N,దౌర్జన్యము,हिंसा
715,Kampf::N,పోట్లాట,लड़ाई
716,Kampf::N,పోట్లాట,संघर्ष
717,Bogen[Waffe]::N,విల్లు,कमान
718,Pfeil::N,బాణము,बान
719,Gewehr::N,తుపాకి,बंदूक़
720,Fehler::N,తప్ప,भूल
721,Fehler::N,తప్ప,ग़लती
722,Lüge::N,అసత్యము,झूठ
723,Lüge::N,అసత్యము,असत्य
724,Schaden::N,నష్టము,हानि
725,Schaden::N,నష్టము,नुक़सान
726,Unglück::N,దురదృష్టము,मुसीबत
727,Unglück::N,దురదృష్టము,विपात्ति
728,Schuld::N,తప్పు,दोष
729,Schuld::N,తప్పు,क़सूर
730,Alter::N,వయస్సు,आयु
731,Alter::N,వయస్సు,उम्र
732,Schluss::N,ముగింపు,अंत
733,Schluss::N,ముగింపు,समाप्ति
734,Zeit::N,కాలము,काल
735,Zeit::N,కాలము,वक़्त
736,Tag::N,దినము,दिन
737,Tag::N,దినము,रोज़
738,Morgen::N,ఉదయము,सुबह
739,Mittag::N,మధ్యాహ్నము,दोपहर
740,Mittag::N,మధ్యాహ్నము,मध्याह्न
741,Abend::N,సాయంకాలము,शाम
742,Abend::N,సాయంకాలము,संध्या
743,Nacht::N,రత్రి,रात
744,Nacht::N,రత్రి,रात्रि
745,Woche::N,వారము,हफ़्ता
746,Monat::N,నెల,मास
747,Monat::N,నెల,महीना
748,Jahr::N,సంవత్సరము,बरस
749,Jahr::N,సంవత్సరము,वर्ष
750,Frühling::N,వసంతకాలము,वसंत
751,Sommer::N,వేసవికాము,गरमी
752,Sommer::N,వేసవికాము,ग्रीष्म
753,Herbst::N,ఆకురాలుకాలము,शरत्
754,Herbst::N,ఆకురాలుకాలము,पतझड़
755,Winter::N,శీతకాలము,जाड़ा
756,Winter::N,శీతకాలము,सर्दियाँ
757,Januar::N,జనవరి,जनवरी
758,Februar::N,ఫిబ్రవరి,फ़रवरी
759,März::N,మార్చి,मार्च
760,April::N,ఏప్రిలు,अप्रैल
761,Mai::N,మే,मई
762,Juni::N,జూన్,जून
763,Juli::N,జూలై,जुलाई
764,August::N,ఆగస్టు,अगस्त
765,September::N,సెప్ఠెంబరు,सितंबर
766,Oktober::N,అక్టోబరు,अक्तूबर
767,November::N,నవంబరు,नवंबर
768,Dezember::N,డిసెంబర్,दिसंबर
769,Montag::N,సోమవారము,पीर
770,Montag::N,సోమవారము,सोमवार
771,Dienstag::N,మంగళవారము,मंगलवार
772,Mittwoch::N,బుధవారము,बुधवार
773,Donnerstag::N,గురువారము,गुरुवार
774,Donnerstag::N,గురువారము,बृहस्पतिवार
775,Freitag::N,శుక్రవారము,शुक्रवार
776,Samstag::N,శనివారము,सनीचर
777,Samstag::N,శనివారము,शनिवार
778,Sonntag::N,ఆదివారము,इतवार
779,Sonntag::N,ఆదివారము,रविवार
780,groß::A,గొప్పైన,बड़ा
781,klein::A,చిన్న,कम
782,klein::A,చిన్న,छोटा
783,lang::A,పొడుగాటి,लंबा
784,lang::A,పొడుగాటి,दीर्घ
785,kurz::A,పొట్టి,लधु
786,kurz::A,పొట్టి,छोटा
787,breit::A,వెడల్పైన,चौड़ा
788,schmal::A,ఇఱుకైన,तंग
789,schmal::A,ఇఱుకైన,सँकरा
790,dicht::A,దట్టమైన,सघन
791,dick[Gegenstand]::A,దట్టమైన,मोटा
792,dünn::A,పలుచని,महीन
793,dünn::A,పలుచని,बारीक
794,fein::A,నాజాకైన,कोमल
795,fein::A,నాజాకైన,सूक्ष्म
796,fest::A,దృడమైవ,दृढ़
797,fest::A,దృడమైవ,मज़बूत
798,flach::A,చదువైన,चपटा
799,glatt::A,నున్నని,चौरस
800,glatt::A,నున్నని,चिकना
801,hart::A,కఠినమైన,कठोर
802,hart::A,కఠినమైన,सख़्त
803,weich::A,మృదువైన,नरम
804,weich::A,మృదువైన,मुलायम
805,rund::A,గుండ్రని,गोल
806,rund::A,గుండ్రని,वर्तुल
807,spitz::A,మొనగల,नुकीला
808,scharf::A,పదనైన,पैना
809,stumpf::A,వాడిలేని,भोथरा
810,schwer::A,బరువ్తెన,भारी
811,schwer::A,బరువ్తెన,वज़नी
812,schön::A,సుందరమైన,सुंदर
813,heiß::A,వేడియైన,उष्ण
814,warm::A,వెచ్చని,गरम
815,kalt::A,చల్లని,सर्द
816,kühl::A,చల్లని,ठंडा
817,frisch::A,తాజాయైన,तर
818,frisch::A,తాజాయైన,ताज़ा
819,feucht::A,చెమ్మగానున్న,नम
820,feucht::A,చెమ్మగానున్న,भीगा
821,nass::A,తడిగామన్న,गीला
822,trocken::A,ఎండిన,सूखा
823,trocken::A,ఎండిన,ख़ुश्क
824,voll::A,నిండు,भरा
825,voll::A,నిండు,पूरा
826,leer::A,శూన్యమైన,ख़ाली
827,offen::A,తెఱచియున్న,खुला
828,geschlossen::A,మూసిన,बंद
829,sauber::A,పరిశుద్ధమైన,साफ़
830,sauber::A,పరిశుద్ధమైన,सुथरा
831,schmutzig::A,ముఱికియైన,गंदा
832,roh::A,పచ్చి,कच्चा
833,reif::A,పండివ,पक्व
834,reif::A,పండివ,पक्का
835,lecker::A,రుచి గల,मज़ेदार
836,lecker::A,రుచి గల,स्वादिष्ट
837,süß::A,తియ్యని,मीठा
838,bitter::A,చేదైన,कटु
839,bitter::A,చేదైన,कड़वा
840,sauer::A,పుల్లని,खट्टा
841,hell::A,కాంతిగల,रोशन
842,dunkel::A,చీకటియైన,अँधेरा
843,schwarz::A,నల్లని,काला
844,schwarz::A,నల్లని,स्याह
845,weiß::A,తెలుపు,सफ़ेद
846,rot::A,ఎఱ్ఱని,लाल
847,rot::A,ఎఱ్ఱని,सुर्ख़
848,gelb::A,పసుపు పచ్చ,पीला
849,gelb::A,పసుపు పచ్చ,ज़र्द
850,blau::A,నీలవర్ణము,नीला
851,blau::A,నీలవర్ణము,आसमानी
852,grün::A,ఆకుపచ్చని,हरा
853,grau::A,నెరిసిన,धूसर
854,bunt::A,రంగేలీ,रंगीन
855,bunt::A,రంగేలీ,बहुरंगा
856,billig::A,చౌకయైన,सस्ता
857,teuer::A,వెలపొడుగైన,महँगा
858,wertvoll::A,విలుప్తెన,क़ीमती
859,wertvoll::A,విలుప్తెన,मूल्यवान्
860,blind::A,గ్రుడ్డి,अंधा
861,taub::A,చెవిటి,बहरा
862,kräftig::A,శక్తి గల,ताक़तवर
863,kräftig::A,శక్తి గల,शक्तिशाली
864,stark::A,బలమైన,प्रबल
865,stark::A,బలమైన,बलवान्
866,schwach::A,బలహీనమైన,कमज़ोर
867,fett::A,క్రొవ్విన,मोटा
868,fett::A,క్రొవ్విన,मांसल
869,schlank::A,సన్నని,पतला
870,schlank::A,సన్నని,छरहरा
871,hübsch::A,సాగప్తెన,सुंदर
872,hübsch::A,సాగప్తెన,ख़ूबसूरत
873,böse::A,చెడ్డ,पापी
874,böse::A,చెడ్డ,दुष्ट
875,dumm::A,తెలివిలేని,मूर्ख
876,dumm::A,తెలివిలేని,बुद्धू
877,faul::A,సోమరియైన,आलसी
878,faul::A,సోమరియైన,सुस्त
879,fleißig::A,శ్రద్దగల,मेहनती
880,fleißig::A,శ్రద్దగల,परिश्रमी
881,geizig::A,పిసినారియైన,कृपण
882,geizig::A,పిసినారియైన,कंजूस
883,klug::A,తెలివిగల,समझदार
884,klug::A,తెలివిగల,होशियार
885,klug::A,తెలివిగల,अक़्लमंद
886,geschickt::A,నిపుణతగల,किशल
887,lieb::A,ప్రియమైన,प्रिय
888,lieb::A,ప్రియమైన,प्यारा
889,lustig::A,ఉల్లాసము గల,हँसमुख
890,lustig::A,ఉల్లాసము గల,ख़ुशदिल
891,sanft::A,సాధువైన,नम्र
892,hungrig::A,ఆకలిగొనిన,भूखा
893,krank::A,వ్యాధిగల,बीमार
894,krank::A,వ్యాధిగల,अस्वस्थ
895,nackt::A,దిగంబరమైన,नग्न
896,traurig::A,విచారముగల,उदास
897,traurig::A,విచారముగల,रंजीदा
898,lebendig::A,ప్రాణముతో నున్న,जीता
899,lebendig::A,ప్రాణముతో నున్న,ज़िंदा
900,gut::A,మంచి,अच्छा
901,schlecht::A,చెడ్డ,बुरा
902,schlecht::A,చెడ్డ,ख़राब
903,richtig::A,సరియైన,ठीक
904,schlimm::A,అసహ్యమైన,बुरा
905,schlimm::A,అసహ్యమైన,अप्रिय
906,wahr::A,నిజమైన,सच
907,alt::A,ముసలి,पुराना
908,neu::A,క్రొత్త,नया
909,ehemalig::A,పూర్వపు,भूतपूर्व
910,alt[Lebewesen]::A,ముసలి,बूढ़ा
911,alt[Lebewesen]::A,ముసలి,वृद्ध
912,jung::A,పసి,जवान
913,arm::A,బీద,ग़रीब
914,reich::A,ధనవంతుడైన,धनी
915,reich::A,ధనవంతుడైన,अमीर
916,bekannt::A,తెలిసిన,मालूम
917,berühmt::A,ప్రపిద్దికెక్కివ,मशहूर
918,berühmt::A,ప్రపిద్దికెక్కివ,प्रसिद्ध
919,fremd::A,అన్యమైన,विदेशी
920,fremd::A,అన్యమైన,अपरिचित
921,verschieden::A,భేదమైన,अलग
922,verschieden::A,భేదమైన,भिन्न
923,nah::A,దగ్గఱనున్న,नज़दीकी
924,fern::A,దూరమందున్న,दूर
925,fern::A,దూరమందున్న,दूरस्थ
926,linker::A,ఎడమప్రక్కగ,बायाँ
927,rechter::A,కుడి,दायाँ
928,rechter::A,కుడి,दाहिना
929,anderer::A,వేఱ్తెన,अन्य
930,anderer::A,వేఱ్తెన,दूसरा
931,erster::A,మొదటి,पहला
932,erster::A,మొదటి,प्रथम
933,zweiter::A,రెండన,दूसरा
934,zweiter::A,రెండన,द्वितीय
935,dritter::A,మూడో,तीसरा
936,letzter::A,కడపటి,अंतिम
937,letzter::A,కడపటి,आख़िरी
938,allein::ADV,ఒంటిగా,तनहा
939,allein::ADV,ఒంటిగా,अकेले
940,auf einmal::ADV,హరాత్తుగ,वक़्त में
941,zusammen::ADV,కలిసి,एक साथ
942,zusammen::ADV,కలిసి,साथ साथ
943,lange::ADV,బహుకాలము,देर तक
944,plötzlich::ADV,హరాత్తుగ,सहसा
945,plötzlich::ADV,హరాత్తుగ,अचानक
946,sofort::ADV,తక్షణము,तुरंत
947,später::ADV,ఇటీవలి,बाद को
948,später::ADV,ఇటీవలి,बाद में
949,jetzt::ADV,ఇప్పుడు,अब
950,jetzt::ADV,ఇప్పుడు,अभी
951,heute::ADV,నేడు,आज
952,morgen::ADV,ఱేపు,कल
953,bald::ADV,శీఘ్రముగ,जल्दी
954,dann::ADV,అప్పుడు,तब
955,gestern::ADV,నిన్నటి దినము,कल
956,einst::ADV,పూర్వమొకప్పుడు,एक दिन
957,einst::ADV,పూర్వమొకప్పుడు,पहले कभी
958,damals::ADV,అప్పుడు,उस समय
959,damals::ADV,అప్పుడు,उन दिनों
960,danach::ADV,అప్పుడు,इसके बाद
961,danach::ADV,అప్పుడు,इसके पश्चात्
962,vorher::ADV,ఎదుట,पहले
963,vorher::ADV,ఎదుట,पेशतर
964,zuerst::ADV,మొదటిలో,पहले
965,einmal::ADV,ఒకసారి,एक बार
966,einmal::ADV,ఒకసారి,एक दफ़ा
967,manchmal::ADV,అప్పటప్పటికి,कभी कभी
968,oft::ADV,తఱచుగా,अक्सर
969,immer::ADV,ఎల్లప్పుడు,सदा
970,immer::ADV,ఎల్లప్పుడు,हमेशा
971,niemals::ADV,ఎప్పుడునులేదు,कभी नहीं
972,niemals::ADV,ఎప్పుడునులేదు,कदापि नहीं
973,hier::ADV,ఇక్కడ,इधर
974,hier::ADV,ఇక్కడ,यहाँ
975,hierhin::ADV,ఇక్కడకు,इधर को
976,hierhin::ADV,ఇక్కడకు,यहाँ को
977,von hier::ADV,ఇక్కడనుండి,यहाँ से
978,dort::ADV,అక్కడ,उधर
979,dort::ADV,అక్కడ,वहाँ
980,dorthin::ADV,అక్కడికి,उधर को
981,dorthin::ADV,అక్కడికి,वहाँ को
982,geradeaus::ADV,సూటిగా,सीधे
983,vorwärts::ADV,ముందుకు,आगे
984,vorwärts::ADV,ముందుకు,आगे को
985,rückwärts::ADV,వెనుకకు,पीछे को
986,zurück::ADV,వెనుకభాగము,वापस
987,unten::ADV,క్రింద,नीचे
988,hinab::ADV,కిందికి,नीचे को
989,oben::ADV,మీద,ऊपर
990,hinauf::ADV,పైకి,ऊपर को
991,überall::ADV,అంతటా,हर जगह
992,überall::ADV,అంతటా,हर स्थान
993,nicht::ADV,కాదు,न
994,nicht::ADV,కాదు,नहीं
995,ein wenig::ADV,కొంచెము,कुछ
996,ein wenig::ADV,కొంచెము,ज़रा
997,ein wenig::ADV,కొంచెము,थोड़ा
998,kaum::ADV,చాలిచాలక,लगभग नहीं
999,kaum::ADV,చాలిచాలక,बराबर नहीं
1000,sehr::ADV,చాల,बहुत
1001,so::ADV,ఆలాగున,ऐसा
1002,noch::ADV,ఇప్పటికిని,अभी तक
1003,nur::ADV,మాత్రము,केवल
1004,nur::ADV,మాత్రము,सिर्फ़
1005,schon::ADV,ఇదివఱకే,चुकना
1006,wieder::ADV,తిరిగి,फिर
1007,wieder::ADV,తిరిగి,दुबारा
1008,vergebens::ADV,నిష్ఫలముగా,व्यर्थ
1009,vor::PRP,ముందు,के आगे
1010,vor::PRP,ముందు,के सामने
1011,hinter::PRP,వెనుక,के पीछे
1012,unter::PRP,క్రింద,के तले
1013,unter::PRP,క్రింద,के नीचे
1014,durch::PRP,ద్వారా,के पार
1015,neben::PRP,దగ్గెర,के पास
1016,neben::PRP,దగ్గెర,की बग़ल में
1017,zwischen::PRP,మధ్య,के बीच
1018,wegen::PRP,కారణంగా,के कारण
1019,wegen::PRP,కారణంగా,की वजह से
1020,dies::PRN,ఇది,यह
1021,das::PRN,అది,वह
1022,alles::PRN,సకలము,सब
1023,alles::PRN,సకలము,सब कुछ
1024,ich::PRN,నేను,मैं
1025,du::PRN,నీవు,तू
1026,er::PRN,అతడు,यह
1027,wir::PRN,మనము,हम
1028,ihr::PRN,మీరు,तुम
1029,sie::PRN,వారు,ये
1030,was::FPRN,ఏమి,क्या
1031,wer::FPRN,ఎవడు,कौन
1032,wo::FADV,ఎక్కడ,किधर
1033,wohin::FADV,ఎందుకు,किधर
1034,wie::FADV,ఎట్టు,कैसे
1035,warum::FADV,ఏల,क्यों
1036,wieviel::FNUM,ఎంత,कितना
1037,eins::NUM,ఒకటి,एक
1038,zwei::NUM,రెండు,दो
1039,drei::NUM,మూడు,तीन
1040,vier::NUM,నాలుగు,चार
1041,fünf::NUM,అయిదు,पाँच
1042,sechs::NUM,ఆఱు,छह
1043,sieben::NUM,ఏరు,सात
1044,acht::NUM,ఎనిమదు,आठ
1045,neun::NUM,తొమ్మిది,नौ
1046,zehn::NUM,పది,दस
1047,elf::NUM,పదునొకొండు,ग्यारह
1048,zwölf::NUM,పండ్రండు,बारह
1049,zwanzig::NUM,ఇరుపది,बीस
1050,dreißig::NUM,ముప్పది,तीस
1051,vierzig::NUM,నలువది,चालीस
1052,fünfzig::NUM,ఏబది,पचास
1053,sechzig::NUM,అరుపది,साठ
1054,siebzig::NUM,డెబ్బది,सत्तर
1055,achtzig::NUM,ఎనుబది,अस्सी
1056,neunzig::NUM,తొంబది,नव्वे
1057,hundert::NUM,నూఱు,सौ
1058,tausend::NUM,వేయి,हज़ार
1059,und::CNJ,మఱియు,और
1060,oder::CNJ,లేక,या
1061,stehen::V,నిలుచు,खड़ा होना
1062,sitzen::V,కూర్చుండు,बैठना
1063,liegen::V,పండుకొనుట,लेटना
1064,hängen::V,వ్రేలాడదీయు,लटकना
1065,werden::V,అగు,बनना
1066,passieren::V,సంభవించు,होना
1067,beginnen::V,ఆరంభించు,आरंभ होना
1068,beginnen::V,ఆరంభించు,प्रारंभ होना
1069,enden::V,తీరుట,अंत होना
1070,enden::V,తీరుట,ख़तम होना
1071,wechseln::V,మార్చు,बदलना
1072,aufgehen[Sonne]::V,ఉదయించు,चढ़ना
1073,aufgehen[Sonne]::V,ఉదయించు,उदित होना
1074,untergehen[Sonne]::V,అస్తమించు,अस्त हो जाना
1075,scheinen[Sonne]::V,ప్రకాశించు,रोशनी देना
1076,donnern::V,ఉరుముట,गरजना
1077,wehen::V,దురద్పప్టము,चलना
1078,strömen::V,పారుట,बहना
1079,strömen::V,పారుట,प्रवाहित होना
1080,fließen::V,ప్రవహించు,बहना
1081,fließen::V,ప్రవహించు,प्रवाहित होना
1082,sich drehen::V,తిరుగు,घूमना
1083,schwanken::V,ఆడించుట,हिलना
1084,schwingen::V,ఊగుట,हिलना
1085,fallen::V,పడు,गिरना
1086,brennen::V,కాలుట,जलना
1087,rauchen::V,పొగసుట,धुआँ उड़ाना
1088,regnen::V,కురిపించుట,बरसना
1089,gefrieren::V,గడ్డకట్టు,जमना
1090,tauen::V,కరగు,गलना
1091,tauen::V,కరగు,पिघलना
1092,schmelzen::V,కరగు,गलना
1093,schmelzen::V,కరగు,पिघलना
1094,trocknen::V,యెండుట,सूखना
1095,sieden::V,ఉడుకు,उबलना
1096,faulen::V,క్రుళ్లు,गलना
1097,faulen::V,క్రుళ్లు,सड़ना
1098,verfaulen::V,క్షిణించు,गलना
1099,verfaulen::V,క్షిణించు,सड़ना
1100,reißen::V,చించు,फटना
1101,versinken::V,మునుగు,डूबना
1102,vergehen::V,సంభవించు,बीतना
1103,vergehen::V,సంభవించు,गुज़रना
1104,erscheinen::V,కనబడు,दिखाई देना
1105,verschwinden::V,అదృశ్యమగు,ग़ायब होना
1106,sinken::V,ముణుగుట,घटना
1107,sinken::V,ముణుగుట,उतरना
1108,abnehmen::V,తగ్గు,घटना
1109,zunehmen::V,పెరుగుట,बढ़ना
1110,steigen::V,లేచు,बढ़ना
1111,wachsen::V,పెరుగు,उगना
1112,glänzen::V,ప్రకాశించు,चमकना
1113,funkeln::V,ప్రకాశించు,जगमगाना
1114,funkeln::V,ప్రకాశించు,टिमटिमाना
1115,lärmen::V,అరుచుట,शोर मचाना
1116,läuten::V,మేళవించుట,बजना
1117,klingeln::V,వాయించుట,बजना
1118,klirren::V,ఘంటానాదము,झनझनाना
1119,brausen::V,గర్జించు,साँय-साँय करना
1120,rauschen::V,చటచటమనుట,सरसराना
1121,klingen::V,ధ్వనించుట,बजना
1122,bellen::V,అఱచు,भौंकना
1123,heulen::V,కూయు,गुर्राना
1124,blasen::V,దురద్పప్టము,फूँकना
1125,pfeifen::V,ఈలవేయు,सीटी देना
1126,schreien::V,అఱచు,चिल्लाना
1127,stöhnen::V,మూలుగు,कराहना
1128,stöhnen::V,మూలుగు,आहें भरना
1129,zittern::V,వణకు,काँपना
1130,leben::V,జీవించుట,जीना
1131,geboren werden::V,పుట్టుట,पैदा होना
1132,atmen::V,ఉపిరి తీయు,साँस लेना
1133,trinken::V,త్రాగు,पीना
1134,essen::V,తిను,खाना
1135,schlucken::V,మ్రింగు,निगलना
1136,müde werden::V,అలయు,थकना
1137,müde werden::V,అలయు,उकताना
1138,einschlafen::V,నిద్రించు,सो जाना
1139,schlafen::V,నిద్రురించు,सोना
1140,aufwachen::V,మేలుకొను,जागना
1141,aufstehen::V,లేచు,उठना
1142,sich erholen::V,నడ్డి వాల్చు,सुस्ताना
1143,sich erholen::V,నడ్డి వాల్చు,आराम करना
1144,krank werden::V,జబ్బుపడు,बीमार पड़ना
1145,krank sein::V,జబ్బు చేయు,बीमार होना
1146,schmerzen::V,నొచ్చుట,दुखना
1147,schmerzen::V,నొచ్చుట,दर्द करना
1148,husten::V,దగ్గుట,खाँसना
1149,genesen::V,కుదురుట,ठीक हो जाना
1150,genesen::V,కుదురుట,स्वस्थ हो जाना
1151,sterben::V,మరణించు,मरना
1152,umkommen::V,నశించు,मरना
1153,sich bewegen::V,కదలు,चलना
1154,sich bewegen::V,కదలు,हिलना
1155,sich rühren::V,కదలు,हिलना
1156,sich erheben::V,లేచు,उठना
1157,sich setzen::V,కూర్చుణ్డు,बैठना
1158,hinfallen::V,దొర్లు,गिरना
1159,laufen::V,నడచు,चलना
1160,schreiten::V,అడుగుపెట్టుట,क़दम जाना
1161,spazierengehen::V,పచారు చేయు,सैर करना
1162,eilen::V,తొందరపడు,तेज़ी से जाना
1163,eilen::V,తొందరపడు,शीघ्रता से चलना
1164,sich beeilen::V,త్వరపెట్టు,जल्दी करना
1165,sich beeilen::V,త్వరపెట్టు,शीघ्रता करना
1166,sausen::V,విసరికొట్టు,बड़ी तेज़ी से चलना
1167,rennen::V,పరుగెత్తు,भागना
1168,rennen::V,పరుగెత్తు,दौड़ना
1169,springen::V,దుముకు,उछलना
1170,klettern::V,ఎక్కు,चढ़ना
1171,schaukeln::V,ఉయ్యాల ఊగు ,झूलना
1172,kriechen::V,ప్రాకు,रेंगना
1173,schwimmen::V,ఈదు,तैरना
1174,tauchen::V,మునుగు,डूबना
1175,rudern::V,తెడ్లతోఁగడపు,खेना
1176,rudern::V,తెడ్లతోఁగడపు,चप्पू चलाना
1177,fahren::V,నడపు,चलना
1178,fahren::V,నడపు,यात्रा करना
1179,fliegen::V,ఎగురు,उड़ना
1180,gehen::V,పోవు,जाना
1181,weggehen::V,బయలుదేరు,चला जाना
1182,weggehen::V,బయలుదేరు,बाहर जाना
1183,abfahren::V,విడిచిపోవు,छूटना
1184,abfahren::V,విడిచిపోవు,रवाना होना
1185,anhalten::V,నిలుపు,रुकना
1186,anhalten::V,నిలుపు,खड़ा होना
1187,hineingehen::V,ప్రవేశించు,घुसना
1188,hineingehen::V,ప్రవేశించు,अंदर जाना
1189,eintreten::V,ప్రవేశించు,प्रवेश करना
1190,kommen::V,వచ్చు,आना
1191,ankommen::V,వచ్చి చేరు,पहुँचना
1192,zurückkommen::V,తిరిగీవచ్చుట,लौटना
1193,zurückkommen::V,తిరిగీవచ్చుట,वापस आना
1194,bleiben::V,ఉండు,रहना
1195,bleiben::V,ఉండు,रुकना
1196,warten::V,కనిపెట్టు,इंतज़ार करना
1197,erwarten::V,నిరిక్షించు,प्रतीक्षा करना
1198,suchen::V,వెదకు,ढूँढ़ना
1199,finden::V,కనుగొను,पाना
1200,finden::V,కనుగొను,ढूँढ़ निकालना
1201,versuchen::V,ప్రయత్నించు,कोशिश करना
1202,vorbereiten::V,తయారుచేయు,तैयार करना
1203,lieben::V,ప్రేమించు,प्यार करना
1204,mögen::V,ఇష్టపడు,पसंद होना
1205,lachen::V,నవ్వు,हँसना
1206,rühren::V,గుండె తాకు,छूना
1207,weinen::V,వీడ్చు,रोना
1208,schimpfen::V,గొణుగు,गाली देना
1209,sich ärgern::V,అలుగు,चिढ़ना
1210,sich ärgern::V,అలుగు,नाराज़ होना
1211,sich fürchten::V,భయపడు,डरना
1212,sich fürchten::V,భయపడు,भय खाना
1213,fürchten::V,భయపడు,डरना से
1214,fürchten::V,భయపడు,भय खाना से
1215,fliehen::V,పాఱిపోపు,भागना
1216,flüchten::V,తప్పించుకొను,निकल भागना
1217,sehen::V,చూచు,देखना
1218,anschauen::V,చూచు,देखना
1219,ansehen::V,కాచియుండు,दृष्टि डालना पर
1220,hören::V,విను,सुनना
1221,zuhören::V,విను,सुनना
1222,probieren::V,చవిచూచుట,चखना
1223,riechen::V,వాసనచూచు,सूँघना
1224,fühlen::V,స్పర్శించుట,महसूस करना
1225,scheinen::V,కనబడు,लगना
1226,zu sehen sein::V,చూవు,दिखाई देना
1227,vernehmen::V,విను,सुनना
1228,frieren::V,చలికి వడకు,ठंड लगना
1229,frieren::V,చలికి వడకు,सर्दी लगना
1230,tun::V,చేయు,करना
1231,können::V,గల,सकना
1232,können::V,గల,जानना
1233,wollen::V,కోరు,चाहना
1234,anfangen::V,ఆరంభించు,शुरू करना
1235,beenden::V,ముగించు,ख़त्म करना
1236,beenden::V,ముగించు,समाप्त करना
1237,aufhören::V,నిలుపు,बंद जाना
1238,aufhören::V,నిలుపు,समाप्त जाना
1239,gelingen::V,గెలుపాందు,बनना
1240,gelingen::V,గెలుపాందు,अच्छा होना
1241,geraten::V,వెలువడు,बन पड़ना
1242,öffnen::V,తెఱచు,खोलना
1243,schließen::V,మూయు,बंद करना
1244,stellen::V,ఉంచు,रखना
1245,setzen::V,ఉంచు,रखना
1246,setzen::V,ఉంచు,बिठाना
1247,legen::V,పెట్టు,रखना
1248,legen::V,పెట్టు,लिटाना
1249,berühren::V,తాకు,छूना
1250,berühren::V,తాకు,स्पर्श करना
1251,verbinden::V,చేర్చుట,बाँधना
1252,bedecken::V,మూయు,ढकना
1253,aufhängen::V,వ్రేలాడదీయు,लटकाना
1254,anzünden::V,వెలిగించు,जलाना
1255,aufheben::V,సేకరించు,उठाना
1256,zurücklassen::V,విడుచు,पीछे छोड़ना
1257,verlieren::V,పోగొట్టుకొను,खोना
1258,verlieren::V,పోగొట్టుకొను,गँवाना
1259,fallen lassen::V,జాఱవిడుచు,गिराना
1260,machen::V,చేయు,करना
1261,machen::V,చేయు,बनाना
1262,herstellen::V,ఉత్పత్తిచేయు,बनाना
1263,herstellen::V,ఉత్పత్తిచేయు,तैयार करना
1264,bauen::V,నిర్మించు,बनाना
1265,bauen::V,నిర్మించు,निर्माण करना
1266,reparieren::V,సరిచేయు,मरम्मत करना
1267,verbessern::V,వృద్ధి చేయు,सुधारना
1268,ändern::V,మార్చు,बदलना
1269,ändern::V,మార్చు,परीवर्तन करना
1270,graben::V,త్రవ్వు,खोदना
1271,beugen::V,వంచు,झुकाना
1272,biegen::V,వంచు,झुकाना
1273,drehen::V,నూలువడుకు,फेरना
1274,drehen::V,నూలువడుకు,घुमाना
1275,wenden::V,త్రిప్పు,पलटना
