,Concept_ID,is,av
756,einmal::ADV,einu sinni,цоцӏул
757,manchmal::ADV,stundum,олоцӏул
758,oft::ADV,oft,гӏемерго
759,immer::ADV,alltaf,кидаго
760,immer::ADV,sífellt,кидаго
761,niemals::ADV,aldrei,киданиги
762,hier::ADV,hér,аниб
763,hierhin::ADV,hingað,анибехун
764,von hier::ADV,héðan,гьаниса
765,dort::ADV,þar,гьениб
766,dort::ADV,þarna,гьениб
767,dorthin::ADV,þangað,гьадаба
768,geradeaus::ADV,beint áfram,битӏутӏа
769,vorwärts::ADV,áfram,цебехун
770,rückwärts::ADV,aftur á bak,нахъ-нахъ
771,zurück::ADV,aftur,нахъе
772,zurück::ADV,til baka,нахъе
773,unten::ADV,niðri,ахакь
774,unten::ADV,niðri,гъоркь
775,unten::ADV,fyrir neðan,ахакь
776,unten::ADV,fyrir neðan,гъоркь
777,hinab::ADV,niður,эхебе
778,hinab::ADV,niður eftir,эхебе
779,oben::ADV,uppi,тӏад
780,oben::ADV,uppi,тӏадехун
781,hinauf::ADV,upp,эхеде
782,hinauf::ADV,upp eftir,эхеде
783,überall::ADV,alls staðar,кибго
784,nicht::ADV,ekki,
785,ein wenig::ADV,dálítið,дагьабго
786,kaum::ADV,varla,хӏалалъ
787,kaum::ADV,tæplega,хӏалалъ
788,sehr::ADV,mjög,кутакалда
789,so::ADV,svo,гьедин
790,so::ADV,þannig,гьедин
791,noch::ADV,enn,жеги
792,noch::ADV,ennþá,жеги
793,nur::ADV,bara,гӏӣцӏго
794,nur::ADV,aðeins,гӏӣцӏго
795,schon::ADV,nú þegar,
796,wieder::ADV,aftur,на́хъеги
797,wieder::ADV,að nýju,на́хъеги
798,vergebens::ADV,árangurslaust,чӏалгӏаде
799,vor::PRP,fyrir,цебе
800,hinter::PRP,bak við,хадуса
801,hinter::PRP,aftur fyrir,хадуса
802,unter::PRP,undir,ахакь
803,unter::PRP,undir,гъоркь
804,durch::PRP,gegnum,
805,neben::PRP,hjá,аскӏо
806,neben::PRP,við hliðina á,аскӏо
807,zwischen::PRP,milli,гьоркьоб
808,zwischen::PRP,á milli,гьоркьоб
809,wegen::PRP,vegna,гьелда
810,dies::PRN,þetta,гьаб
811,dies::PRN,þetta,гьеб
812,das::PRN,það,доб
813,alles::PRN,allt,
814,ich::PRN,ég,дун
815,du::PRN,þú,дуца
816,er::PRN,hann,доб
817,wir::PRN,við,ниж
818,ihr::PRN,þið,нуж
819,sie::PRN,þær,дол
820,sie::PRN,þær,эл
821,sie::PRN,þeir,дол
822,sie::PRN,þeir,эл
823,was::FPRN,hvað,щиб
824,wer::FPRN,hver,щиб
825,wo::FADV,hvar,киб
826,wo::FADV,hvar,кибехун
827,wohin::FADV,hvert,кибехун
828,wie::FADV,hvernig,кин
829,warum::FADV,hvers vegna,щай
830,wieviel::FNUM,hve mikill,кигӏан
831,eins::NUM,einn,цо
832,zwei::NUM,tveir,кӏиго
833,drei::NUM,þrír,лъабго
834,vier::NUM,fjórir,ункъо
835,fünf::NUM,fimm,щуго
836,sechs::NUM,sex,анлъго
837,sieben::NUM,sjö,анкьго
838,acht::NUM,átta,микьго
839,neun::NUM,níu,ичӏго
840,zehn::NUM,tíu,анцӏго
841,elf::NUM,ellefu,анцӏила цо
842,zwölf::NUM,tólf,кӏиго-анцӏила
843,zwanzig::NUM,tuttugu,къого
844,dreißig::NUM,þrjátíu,лъеберго
845,vierzig::NUM,fjörutíu,кӏикъого
846,fünfzig::NUM,fimmtíu,кӏикъо́ялда анцӏго
847,sechzig::NUM,sextíu,лъабкъого
848,siebzig::NUM,sjötíu,лъабкъо́ялда анцӏго
849,achtzig::NUM,áttatíu,ункъого
850,neunzig::NUM,níutíu,ункъоялда а́нцӏила
851,hundert::NUM,hundrað,нусго
852,tausend::NUM,þúsund,азарго
853,und::CNJ,og,ва
854,und::CNJ,og,-ги
855,oder::CNJ,eða,ялъуни
856,stehen::V,standa,бахъунчӏезе
857,sitzen::V,sitja,гӏодов чӏезе
858,liegen::V,liggja,бегизе
859,hängen::V,hanga,базе
860,werden::V,verða,бахъине
861,passieren::V,gerast,лъугьине
862,passieren::V,gerast,лъугьа-бахъине
863,beginnen::V,byrja,байбихьизе
864,enden::V,enda,лъугӏизе
865,enden::V,lykta,лъугӏизе
866,wechseln::V,skipta,хиса-басизе
867,wechseln::V,skipta,хисизе
868,aufgehen[Sonne]::V,koma upp,баккизе
869,untergehen[Sonne]::V,ganga til viðar,щинкӏизе
870,scheinen[Sonne]::V,skína,къалъ-къалъизе
871,donnern::V,þruma,гъугъазе
872,wehen::V,blása,пуйзе
873,strömen::V,streyma,чвахизе
874,fließen::V,fljóta,чвахизе
875,sich drehen::V,snúast,сверизе
876,schwanken::V,riða,хьвагӏезе
877,schwanken::V,riða,багъа-бачаризе
878,schwanken::V,rugga,хьвагӏезе
879,schwanken::V,rugga,багъа-бачаризе
880,schwingen::V,sveiflast,щвартӏезе
881,fallen::V,falla,бортизе
882,brennen::V,brenna,рекӏине
883,rauchen::V,reykja,кӏкӏуй буризе
884,regnen::V,rigna,базе
885,gefrieren::V,frjósa,гӏу́низе
886,tauen::V,þiðna,биаризе
887,schmelzen::V,bráðna,биине
888,trocknen::V,þorna,бакъвазе
889,sieden::V,sjóða,гьалдезе
890,faulen::V,rotna,махӏцине
891,verfaulen::V,rotna,туризе
892,reißen::V,rifna,бихъизе
893,versinken::V,sökkva,гъанкъизе
894,vergehen::V,líða,базе
895,vergehen::V,líða,бахъизе
896,vergehen::V,líða,ине
897,erscheinen::V,birtast,баккизе
898,verschwinden::V,hverfa,къине
899,verschwinden::V,hverfa,билизе
900,sinken::V,síga,гӏодо́бе ккезе
901,abnehmen::V,lækka,тӏаса камизе
902,abnehmen::V,minnka,тӏаса камизе
903,zunehmen::V,aukast,гӏемерлъизе
904,steigen::V,stíga,бахине
905,wachsen::V,vaxa,кӏодолъизе
906,glänzen::V,glóa,цӏвакизе
907,glänzen::V,glampa,цӏвакизе
908,funkeln::V,leiftra,паркъезе
909,lärmen::V,hafa hátt,хъудизе
910,lärmen::V,hafa hátt,чӏиргъдизе
911,läuten::V,hringja,кьабизе
912,klingeln::V,hringja,кьабизе
913,klirren::V,glamra,зваргъизе
914,klirren::V,skrölta,зваргъизе
915,brausen::V,ólga,гьалаглъизе
916,rauschen::V,suða,шуршудизе
917,klingen::V,hljóma,бахъине
918,bellen::V,gelta,гъанчдезе
919,heulen::V,væla,рурудизе
920,heulen::V,ýlfra,рурудизе
921,blasen::V,blása,гьохьизе
922,pfeifen::V,blístra,гьещтӏезе
923,schreien::V,æpa,ахӏизе
924,schreien::V,æpa,ахӏдезе
925,stöhnen::V,stynja,зигардизе
926,zittern::V,titra,дарран
927,zittern::V,titra,гьаргьадизе
928,zittern::V,skjálfa,дарран
929,zittern::V,skjálfa,гьаргьадизе
930,leben::V,lifa,бетӏербахъизе
931,geboren werden::V,fæðast,лъугьине
932,atmen::V,anda,хӏухьел биччазе
933,atmen::V,draga andann,хӏухьел биччазе
934,trinken::V,drekka,гьекъезе
935,essen::V,borða,квине
936,essen::V,borða,кваназе
937,schlucken::V,kingja,кӏкӏвине
938,schlucken::V,kingja,къулчӏизе
939,müde werden::V,þreytast,сваказе
940,einschlafen::V,sofna,кьижизе
941,einschlafen::V,sofna,гъапуллъизе
942,schlafen::V,sofa,кьижизе
943,aufwachen::V,vakna,бигьине
944,aufstehen::V,fara á fætur,бахъине
945,aufstehen::V,fara á fætur,тӏадебахъине
946,sich erholen::V,hvíla sig,хьи бахъизе
947,sich erholen::V,hvíla sig,хӏалхьи гьабизе
948,krank werden::V,veikjast,унтизе
949,krank werden::V,verða veikur,унтизе
950,krank sein::V,vera veikur,унтизе
951,schmerzen::V,kenna til,унтизе
952,husten::V,hósta,хъегӏизе
953,genesen::V,batna,лъилъизе
954,genesen::V,frískast,лъилъизе
955,sterben::V,deyja,хвезе
956,umkommen::V,farast,гьалаглъизе
957,sich bewegen::V,bifast,багъаризе
958,sich bewegen::V,bifast,багъаргъизе
959,sich rühren::V,hreyfast,багъаризе
960,sich erheben::V,standa upp,тӏадебахъине
961,sich erheben::V,standa upp,бахъине
962,sich setzen::V,setjast,гӏодов чӏезе
963,hinfallen::V,detta,щапизе
964,laufen::V,labba,хьвадизе
965,schreiten::V,ganga,чӏезе
966,spazierengehen::V,ganga sér til skemmtunar,тира-сверизе
967,eilen::V,fara hratt,ракӏхӏалакине
968,eilen::V,fara hratt,дуризе
969,sich beeilen::V,flýta sér,дуризе
970,sich beeilen::V,flýta sér,гӏедегӏизе
971,sausen::V,þjóta,тӏуризе
972,rennen::V,hlaupa,бекеризе
973,springen::V,stökkva,кӏанцӏизе
974,klettern::V,klifra,хархадизе
975,schaukeln::V,róla,гьерщезе
976,schaukeln::V,rugga,гьерщезе
977,kriechen::V,skríða,хъурщизе
978,schwimmen::V,synda,лъедезе
979,tauchen::V,kafa,букъардизе
980,rudern::V,róa,хазе
981,fahren::V,aka,ине
982,fahren::V,fara,ине
983,fliegen::V,fljúga,боржине
984,gehen::V,fara,ине
985,gehen::V,ganga,ине
986,weggehen::V,fara burt,ине
987,weggehen::V,ganga burt,ине
988,abfahren::V,aka burt,къокъине
989,anhalten::V,stöðva,чӏезе
990,anhalten::V,stöðva,тархъизе
991,anhalten::V,stöðva,лъалхъизе
992,hineingehen::V,ganga inn,тӏаделъугьине
993,eintreten::V,koma inn,лъугьине
994,eintreten::V,ganga inn,лъугьине
995,kommen::V,koma,бачӏине
996,ankommen::V,koma til,щвезе
997,ankommen::V,koma til,тӏадебачӏине
998,zurückkommen::V,koma til baka,тадбуссине
999,zurückkommen::V,koma til baka,тӏадбуссине
1000,bleiben::V,haldast,чӏезе
1001,bleiben::V,haldast,хутӏизе
1002,bleiben::V,vera kyrr,чӏезе
1003,bleiben::V,vera kyrr,хутӏизе
1004,warten::V,bíða,чӏезе
1005,erwarten::V,búast við,балагьизе
1006,erwarten::V,eiga von á,балагьизе
1007,suchen::V,leita,балагьизе
1008,finden::V,finna,батизе
1009,versuchen::V,reyna,хӏалбихьизе
1010,vorbereiten::V,undirbúa,хӏадурлъизабизе
1011,lieben::V,elska,балай бегьизе
1012,mögen::V,þykja gott,бокьизе
1013,mögen::V,falla í geð,бокьизе
1014,lachen::V,hlæja,белъизе
1015,rühren::V,snerta,
1016,weinen::V,gráta,гӏодизе
1017,schimpfen::V,skammast,гъанчдезе
1018,sich ärgern::V,sárna,вагъизе
1019,sich ärgern::V,sárna,ццида́хине
1020,sich ärgern::V,gremjast,вагъизе
1021,sich ärgern::V,gremjast,ццида́хине
1022,sich fürchten::V,óttast,хӏинкъизе
1023,fürchten::V,óttast,беркъазе
1024,fürchten::V,óttast,хӏинкъа-къазе
1025,fliehen::V,flýja,лъутизе
1026,flüchten::V,strjúka,лъутизе
1027,sehen::V,sjá,бихьизе
1028,anschauen::V,horfa á,бертӏамизе
1029,anschauen::V,horfa á,балагьизе
1030,ansehen::V,líta á,бала-гъалагьизе
1031,hören::V,heyra,рагӏизе
1032,zuhören::V,hlusta,гӏенеккизе
1033,probieren::V,smakka,кӏалдиб хъва́зе
1034,probieren::V,smakka,чӏамизе
1035,riechen::V,þefa,су́нтӏизе
1036,fühlen::V,finna til,чӏвазе
1037,scheinen::V,virðast,
1038,zu sehen sein::V,vera að sjá,бихьизе
1039,vernehmen::V,heyra,рагӏизе
1040,vernehmen::V,greina,рагӏизе
1041,frieren::V,frjósa,цӏорозе
1042,tun::V,gera,гьабизе
1043,können::V,geta,кӏвезе
1044,können::V,geta,лъазе
1045,wollen::V,ætla,бокьизе
1046,wollen::V,vilja,бокьизе
1047,anfangen::V,hefja,байбихьизе
1048,beenden::V,enda,тӏубазабизе
1049,beenden::V,enda,лъугӏизабизе
1050,beenden::V,ljúka,тӏубазабизе
1051,beenden::V,ljúka,лъугӏизабизе
1052,aufhören::V,lykta,бахъизе
1053,gelingen::V,heppnast,бахъизе
1054,geraten::V,lukkast,бахъизе
1055,öffnen::V,opna,рагьизе
1056,schließen::V,loka,къазе
1057,stellen::V,láta,чӏвазе
1058,stellen::V,setja,чӏвазе
1059,setzen::V,láta,рекӏинабизе
1060,setzen::V,láta,гӏодор чӏезаризе
1061,setzen::V,setja,рекӏинабизе
1062,setzen::V,setja,гӏодор чӏезаризе
1063,legen::V,láta,лъезе
1064,legen::V,leggja,лъезе
1065,berühren::V,koma við,хъвазе
1066,verbinden::V,sameina,хьухьине
1067,verbinden::V,sameina,бухьине
1068,bedecken::V,hylja,кквезе
1069,aufhängen::V,hengja,базе
1070,aufhängen::V,hengja upp,базе
1071,anzünden::V,kveikja í,бакизе
1072,anzünden::V,kveikja í,рекӏинабизе
1073,aufheben::V,taka upp,
1074,aufheben::V,lyfta upp,
1075,zurücklassen::V,skilja eftir,тезе
1076,verlieren::V,týna,билизабизе
1077,verlieren::V,glata,билизабизе
1078,fallen lassen::V,missa,бортизабизе
1079,machen::V,búa til,гьабизе
1080,herstellen::V,framleiða,гьабизе
1081,herstellen::V,framleiða,хӏадурлъизабизе
1082,bauen::V,smíða,базе
1083,bauen::V,smíða,гьабизе
1084,bauen::V,byggja,базе
1085,bauen::V,byggja,гьабизе
1086,reparieren::V,gera við,къачӏазе
1087,verbessern::V,bæta,лъикӏлъизабизе
1088,ändern::V,breyta,хисизабизе
1089,graben::V,grafa,бухъизе
1090,beugen::V,beygja,хьетӏизабизе
1091,biegen::V,sveigja,гьетӏизабизе
1092,drehen::V,snúa,тиризабизе
1093,drehen::V,snúa,свердизабизе
1094,wenden::V,snúa,бегизе
1095,wenden::V,venda,бегизе
1096,umdrehen::V,venda,бегизе
1097,umdrehen::V,venda,бега-битӏизе
1098,umdrehen::V,snúa við,бегизе
1099,umdrehen::V,snúa við,бега-битӏизе
1100,heben::V,hefja,борхизе
1101,hochheben::V,lyfta upp,борхалъизабизе
1102,hochheben::V,lyfta upp,борхизе
1103,ergreifen::V,grípa,кквезе
1104,halten::V,rúma,кквезе
1105,halten::V,halda,кквезе
1106,drücken::V,þjá,къазе
1107,drücken::V,þjá,къанцӏу́зе
1108,drücken::V,þjá,къвал ба́зе
1109,drücken::V,þrýsta,къазе
1110,drücken::V,þrýsta,къанцӏу́зе
1111,drücken::V,þrýsta,къвал ба́зе
1112,schieben::V,ýta,хъилдизе
1113,kratzen::V,klóra,хачазе
1114,lecken::V,sleikja,чӏикӏизе
1115,beißen::V,bíta,хӏанчӏизе
1116,beißen::V,bíta,хӏанчӏизабизе
1117,abreißen::V,rífa af,тӏезе
1118,abreißen::V,rífa af,тӏезабизе
1119,abreißen::V,rífa frá,тӏезе
1120,abreißen::V,rífa frá,тӏезабизе
1121,abschneiden::V,skera af,къотӏизе
1122,abschneiden::V,klippa af,къотӏизе
1123,binden::V,binda,бухьине
1124,stecken::V,stinga,къазабизе
1125,brechen::V,brjóta,бекизе
1126,klopfen::V,berja,дванкезе
1127,klopfen::V,klappa,дванкезе
1128,hauen::V,berja,базе
1129,hauen::V,höggva,базе
1130,kleben::V,líma,бацӏцӏине
1131,reiben::V,núa,хачазе
1132,streichen::V,smyrja,бахине
1133,streichen::V,smyrja,жужазе
1134,schleifen::V,slípa,лъухьизе
1135,schneiden::V,skera,къотӏизе
1136,schneiden::V,klippa,къотӏизе
1137,rütteln::V,skaka,багъа-бачаризабизе
1138,schütteln::V,hrista,кӏобокӏизе
1139,schwenken::V,sveifla,гьесадизе
1140,schwenken::V,sveifla,хьвагӏезабизе
1141,schütten::V,hella,тӏезе
1142,füllen::V,fylla,цӏезабизе
1143,einwickeln::V,vefja inn í,жемизе
1144,tragen::V,bera,баччизе
1145,schleppen::V,draga,бехъерхъизе
1146,ziehen::V,toga,цӏазе
1147,ziehen::V,draga,цӏазе
1148,aufbewahren::V,geyma,цӏунизе
1149,werfen::V,kasta,рехизе
1150,fangen::V,grípa,кквезе
1151,packen::V,þrífa í,кквезе
1152,verstecken::V,fela,бахчизе
1153,teilen::V,deila,бикьизе
1154,schicken::V,senda,битӏизе
1155,bringen::V,færa,баччизе
1156,bringen::V,flytja,баччизе
1157,hinzufügen::V,bæta við,жубазе
1158,bekommen::V,hljóta,щвезе
1159,bekommen::V,ná,щвезе
1160,erhalten::V,fá,щвезе
1161,erhalten::V,fá,босизе
1162,nehmen::V,taka,босизе
1163,wählen::V,velja,бищизе
1164,auswählen::V,velja úr,тӏасабищизе
1165,bewahren::V,gæta,цӏунизе
1166,bewahren::V,vernda,цӏунизе
1167,behindern::V,varna,квекӏен гьабизе
1168,verderben::V,spilla,хвезабизе
1169,beschädigen::V,skemma,галгъазабизе
1170,zerbrechen::V,brjóta,щущазабизе
1171,zerreißen::V,rífa,бихъизе
1172,zerreißen::V,rífa sundur,бихъизе
1173,zerstören::V,rífa niður,биххизабизе
1174,verbrennen::V,brenna,бухӏизе
1175,geben::V,gefa,кьезе
1176,reichen::V,rétta,кьезе
1177,schenken::V,gefa,кьезе
1178,versprechen::V,lofa,назру гьабизе
1179,versprechen::V,heita,назру гьабизе
1180,wünschen::V,óska,бокьизе
1181,loben::V,lofa,беццизе
1182,loben::V,lofa,бецца-бекъизе
1183,loben::V,hrósa,беццизе
1184,loben::V,hrósa,бецца-бекъизе
1185,küssen::V,kyssa,баизе
1186,wiegen::V,rugga,чӏучӏадизабизе
1187,zudecken::V,þekja,тӏадбигъине
1188,zudecken::V,breiða yfir,тӏадбигъине
1189,wecken::V,vekja,бигьинабизе
1190,zeigen::V,sýna,бихьизабизе
1191,führen::V,leiða,бачине
1192,lehren::V,kenna,малъизе
1193,lehren::V,kenna,цӏализабизе
1194,unterrichten::V,fræða,цӏализабизе
1195,aufziehen::V,ala upp,гӏезабизе
1196,leiten::V,stjórna,нухмалъи гьабизе
1197,antreiben::V,hvetja,гӏедегӏизабизе
1198,lassen::V,láta,
1199,einladen::V,bjóða heim,ахӏизе
1200,einladen::V,bjóða heim,тӏадеахӏизе
1201,vereinigen::V,sameina,цолъизабизе
1202,besuchen::V,heimsækja,баккизе
1203,besuchen::V,heimsækja,хьвадизе
1204,treffen::V,hitta,дандчӏвазе
1205,sich versammeln::V,safnast saman,данделъизе
1206,sich versammeln::V,safnast saman,бакӏаризе
1207,spielen::V,leika sér,басандизе
1208,singen::V,syngja,ахӏизе
1209,tanzen::V,dansa,кьурдизе
1210,sich trennen::V,skiljast,батӏалъизе
1211,verlassen::V,yfirgefa,тезе
1212,verlassen::V,yfirgefa,рехунтезе
1213,retten::V,bjarga,хвасар гьабизе
1214,retten::V,bjarga,хвасарлъизабизе
1215,bewachen::V,gæta,цӏунизе
1216,bewachen::V,hafa vörð á,цӏунизе
1217,schützen::V,vernda,цӏунизе
1218,verteidigen::V,verja,цӏунизе
1219,sich schlagen::V,slást,багъизе
1220,sich schlagen::V,berjast,багъизе
1221,schießen::V,skjóta,речӏчӏизе
1222,siegen::V,sigra,бергьине
1223,ärgern::V,ergja,вагъизавизе
1224,ärgern::V,skaprauna,вагъизавизе
1225,schlagen::V,slá,кьабизе
1226,schlagen::V,lemja,кьабизе
1227,treten::V,sparka,мал тункизе
1228,stechen::V,stinga,къазабизе
1229,stoßen::V,hrinda,тункизе
1230,stoßen::V,hrinda,хъилдизе
1231,stehlen::V,stela,щинкӏизабизе
1232,stören::V,trufla,квекӏен гьабизе
1233,stören::V,trufla,татубахъи гьабизе
1234,belästigen::V,ónáða,рахӏатхвезабизе
1235,verbergen::V,leyna,бахчизе
1236,verbergen::V,leyna,балъго тезе
1237,täuschen::V,gabba,божуда рекӏкӏ гьабизе
1238,täuschen::V,gabba,гуккизе
1239,täuschen::V,blekkja,божуда рекӏкӏ гьабизе
1240,täuschen::V,blekkja,гуккизе
1241,betrügen::V,svíkja,хӏилла гьабизе
1242,betrügen::V,svíkja,сандирахълъи гьабизе
1243,betrügen::V,blekkja,хӏилла гьабизе
1244,betrügen::V,blekkja,сандирахълъи гьабизе
1245,töten::V,drepa,чӏвазе
1246,wohnen::V,búa,яшав гьабизе
1247,arbeiten::V,vinna,хӏалтӏизе
1248,sammeln::V,safna,бакӏаризе
1249,pflücken::V,tína,бетӏизе
1250,pflücken::V,reyta,бетӏизе
1251,jagen::V,veiða,чан гьабизе
1252,fischen::V,fiska,ччугӏа кквезе
1253,fassen::V,veiða,кквезе
1254,hüten::V,gæta,кваназабизе
1255,hüten::V,vakta,кваназабизе
1256,treiben::V,reka,гъезе
1257,anbinden::V,binda við,бухьине
1258,anbinden::V,binda fast,бухьине
1259,füttern::V,fóðra,кваназабизе
1260,melken::V,mjólka,бечӏчӏизе
1261,hacken::V,höggva,чӏвазе
1262,gießen::V,hella,лъалъазе
1263,reifen::V,þroskast,барщизе
1264,zubereiten::V,elda,бежа-белъине
1265,zubereiten::V,tilbúa,бежа-белъине
1266,kochen::V,sjóða,белъине
1267,backen::V,baka,базе
1268,braten::V,steikja,бежизе
1269,umrühren::V,hræra í,багъаризе
1270,stricken::V,prjóna,хьухьине
1271,nähen::V,sauma,букъизе
1272,färben::V,lita,кьер гьабизе
1273,reinigen::V,hreinsa,бацӏцӏине
1274,waschen::V,þvo,чуризе
1275,abwischen::V,þerra,бацӏцӏине
1276,spülen::V,skola,хулизе
1277,spülen::V,þvo upp,хулизе
1278,fegen::V,sópa,лъухьизе
1279,fegen::V,hreinsa,лъухьизе
1280,kehren::V,sópa,лъухьизе
1281,baden::V,baða sig,чордезе
1282,sich waschen::V,þvo sér,
1283,ausziehen::V,fara úr,бахъизе
1284,anziehen::V,fara í,ретӏине
1285,sich anziehen::V,klæðast,ретӏине
1286,kämmen::V,greiða,хазе
1287,schmücken::V,prýða,чӏухӏизабизе
1288,schmücken::V,skreyta,чӏухӏизабизе
1289,sagen::V,segja,бицине
1290,sprechen::V,tala,бицине
1291,reden::V,ræða,гаргадизе
1292,sich unterhalten::V,spjalla,гаргадизе
1293,sich unterhalten::V,ræðast við,гаргадизе
1294,fragen::V,spyrja,цӏехезе
1295,fragen::V,spyrja,гьикъизе
1296,bitten::V,biðja,гьаризе
1297,erzählen::V,segja frá,бицине
1298,mitteilen::V,tilkynna,лъазабизе
1299,nennen::V,nefna,цӏар лъезе
1300,rufen::V,kalla,ахӏизе
1301,prahlen::V,gorta,беццаризе
1302,übersetzen::V,þýða,буссинабизе
1303,denken::V,hugsa,ургъизе
1304,glauben::V,trúa,божизе
1305,bemerken::V,taka eftir,берречӏчӏизе
1306,erkennen::V,þekkja,лъазе
1307,erkennen::V,þekkja,батӏаго бахъизе
1308,begreifen::V,skilja,бичӏчӏизе
1309,verstehen::V,skilja,
1310,lernen::V,læra,цӏализе
1311,wissen::V,vita,лъазе
1312,sich erinnern an::V,minnast,ракӏалде щвезе
1313,vergessen::V,gleyma,кӏочене
1314,messen::V,mæla,борцине
1315,zählen::V,telja,рикӏкӏине
1316,rechnen::V,reikna,рикӏкӏине
1317,lesen::V,lesa,цӏализе
1318,malen::V,mála,бахъизе
1319,zeichnen::V,teikna,бахъизе
1320,schreiben::V,skrifa,хъвазе
1321,besitzen::V,hafa,щвезе
1322,besitzen::V,hafa,бу́кӏине
1323,kaufen::V,kaupa,босизе
1324,verkaufen::V,selja,бичизе
1325,bezahlen::V,borga,кьезе
1326,zahlen::V,borga,кьезе
1327,beherrschen::V,hafa á valdi sínu,
1328,ertragen::V,þola,баччизе
