,Concept_ID,is,cy
803,dort::ADV,þarna,acw
804,dorthin::ADV,þangað,tuag yno
805,geradeaus::ADV,beint áfram,syth ymlaen
806,vorwärts::ADV,áfram,ymlaen
807,rückwärts::ADV,aftur á bak,yn ôl
808,zurück::ADV,aftur,yn ôl
809,zurück::ADV,til baka,yn ôl
810,unten::ADV,niðri,isod
811,unten::ADV,niðri,oddi tanodd
812,unten::ADV,fyrir neðan,isod
813,unten::ADV,fyrir neðan,oddi tanodd
814,hinab::ADV,niður,i lawr
815,hinab::ADV,niður,i waered
816,hinab::ADV,niður eftir,i lawr
817,hinab::ADV,niður eftir,i waered
818,oben::ADV,uppi,fry
819,hinauf::ADV,upp,i fyny
820,hinauf::ADV,upp,i'r lan
821,hinauf::ADV,upp eftir,i fyny
822,hinauf::ADV,upp eftir,i'r lan
823,überall::ADV,alls staðar,ym mhobman
824,nicht::ADV,ekki,ni
825,nicht::ADV,ekki,nid
826,ein wenig::ADV,dálítið,tipyn
827,ein wenig::ADV,dálítið,ychydig
828,kaum::ADV,varla,prin
829,kaum::ADV,tæplega,prin
830,sehr::ADV,mjög,iawn
831,so::ADV,svo,fel
832,so::ADV,svo,felly
833,so::ADV,þannig,fel
834,so::ADV,þannig,felly
835,noch::ADV,enn,eto
836,noch::ADV,ennþá,eto
837,nur::ADV,bara,yn unig
838,nur::ADV,aðeins,yn unig
839,schon::ADV,nú þegar,eisoes
840,schon::ADV,nú þegar,yn barod
841,wieder::ADV,aftur,drachefn
842,wieder::ADV,að nýju,drachefn
843,vergebens::ADV,árangurslaust,yn ofer
844,vor::PRP,fyrir,o flaen
845,hinter::PRP,bak við,ar ôl
846,hinter::PRP,aftur fyrir,ar ôl
847,unter::PRP,undir,islaw
848,durch::PRP,gegnum,trwy
849,neben::PRP,hjá,ar bwys
850,neben::PRP,við hliðina á,ar bwys
851,zwischen::PRP,milli,rhwng
852,zwischen::PRP,milli,cydrhwng
853,zwischen::PRP,á milli,rhwng
854,zwischen::PRP,á milli,cydrhwng
855,wegen::PRP,vegna,o achos
856,wegen::PRP,vegna,oherwydd
857,dies::PRN,þetta,hyn
858,das::PRN,það,hynny
859,alles::PRN,allt,popeth
860,ich::PRN,ég,fi
861,du::PRN,þú,ti
862,er::PRN,hann,fe
863,wir::PRN,við,ni
864,ihr::PRN,þið,chi
865,sie::PRN,þær,hwy
866,sie::PRN,þeir,hwy
867,was::FPRN,hvað,pa beth
868,wer::FPRN,hver,pwy
869,wo::FADV,hvar,ble
870,wo::FADV,hvar,ym mha le
871,wohin::FADV,hvert,i ble
872,wohin::FADV,hvert,i ba le
873,wie::FADV,hvernig,sut
874,warum::FADV,hvers vegna,pam
875,wieviel::FNUM,hve mikill,faint
876,eins::NUM,einn,un
877,zwei::NUM,tveir,dau
878,drei::NUM,þrír,tri
879,vier::NUM,fjórir,pedwar
880,fünf::NUM,fimm,pump
881,sechs::NUM,sex,chwech
882,sieben::NUM,sjö,saith
883,acht::NUM,átta,wyth
884,neun::NUM,níu,naw
885,zehn::NUM,tíu,deg
886,elf::NUM,ellefu,un ar ddeg
887,zwölf::NUM,tólf,deuddeg
888,zwölf::NUM,tólf,un deg dau
889,zwanzig::NUM,tuttugu,ugain
890,dreißig::NUM,þrjátíu,tri deg
891,dreißig::NUM,þrjátíu,deg ar hugain
892,vierzig::NUM,fjörutíu,deugain
893,fünfzig::NUM,fimmtíu,hanner cant
894,sechzig::NUM,sextíu,chwe deg
895,siebzig::NUM,sjötíu,saith deg
896,siebzig::NUM,sjötíu,deg a thrigain
897,achtzig::NUM,áttatíu,wyth deg
898,achtzig::NUM,áttatíu,pedar ugain
899,neunzig::NUM,níutíu,naw deg
900,neunzig::NUM,níutíu,deg a phedwar ugain
901,hundert::NUM,hundrað,cant
902,tausend::NUM,þúsund,mil
903,und::CNJ,og,a
904,oder::CNJ,eða,neu
905,stehen::V,standa,sefyll
906,sitzen::V,sitja,eistedd
907,liegen::V,liggja,gorwedd
908,hängen::V,hanga,hongian
909,werden::V,verða,dod yn
910,werden::V,verða,mynd yn
911,passieren::V,gerast,digwydd
912,beginnen::V,byrja,cychwyn
913,enden::V,enda,gorffen
914,enden::V,lykta,gorffen
915,wechseln::V,skipta,newid
916,aufgehen[Sonne]::V,koma upp,codi
917,untergehen[Sonne]::V,ganga til viðar,machlud
918,scheinen[Sonne]::V,skína,tywynnu
919,donnern::V,þruma,taranu
920,wehen::V,blása,chwythu
921,strömen::V,streyma,ffrydio
922,fließen::V,fljóta,llifo
923,sich drehen::V,snúast,troi
924,sich drehen::V,snúast,cylchdroi
925,schwanken::V,riða,siglo
926,schwanken::V,rugga,siglo
927,schwingen::V,sveiflast,siglo
928,fallen::V,falla,cwympo
929,brennen::V,brenna,llosgi
930,rauchen::V,reykja,mygu
931,regnen::V,rigna,glawio
932,gefrieren::V,frjósa,rhewi
933,tauen::V,þiðna,toddi
934,tauen::V,þiðna,meirioli
935,schmelzen::V,bráðna,toddi
936,trocknen::V,þorna,sychu
937,sieden::V,sjóða,berwi
938,faulen::V,rotna,pydru
939,faulen::V,rotna,braenu
940,verfaulen::V,rotna,pydru
941,verfaulen::V,rotna,dadfeilio
942,reißen::V,rifna,clecian
943,reißen::V,rifna,torri'n glats
944,versinken::V,sökkva,suddo
945,vergehen::V,líða,myned heibio
946,vergehen::V,líða,pasio
947,erscheinen::V,birtast,ymddangos
948,verschwinden::V,hverfa,diflannu
949,sinken::V,síga,syrthio
950,abnehmen::V,lækka,lleihau
951,abnehmen::V,minnka,lleihau
952,zunehmen::V,aukast,cynyddu
953,steigen::V,stíga,codi
954,wachsen::V,vaxa,tyfu
955,glänzen::V,glóa,disgleirio
956,glänzen::V,glampa,disgleirio
957,funkeln::V,leiftra,pefrio
958,lärmen::V,hafa hátt,cadw sŵn
959,lärmen::V,hafa hátt,gwneud twrw
960,läuten::V,hringja,canu
961,klingeln::V,hringja,canu
962,klingeln::V,hringja,seinio
963,klirren::V,glamra,tincian
964,klirren::V,skrölta,tincian
965,brausen::V,ólga,rhuo
966,rauschen::V,suða,siffrwd
967,rauschen::V,suða,chwithrwd
968,klingen::V,hljóma,seinio
969,bellen::V,gelta,cyfarth
970,heulen::V,væla,udo
971,heulen::V,væla,oernadu
972,heulen::V,ýlfra,udo
973,heulen::V,ýlfra,oernadu
974,blasen::V,blása,chwythu
975,pfeifen::V,blístra,chwibanu
976,schreien::V,æpa,gweiddi
977,schreien::V,æpa,bloeddio
978,stöhnen::V,stynja,griddfan
979,zittern::V,titra,crynu
980,zittern::V,skjálfa,crynu
981,leben::V,lifa,byw
982,geboren werden::V,fæðast,cael eich geni
983,atmen::V,anda,anadlu
984,atmen::V,draga andann,anadlu
985,trinken::V,drekka,yfed
986,essen::V,borða,bwyta
987,schlucken::V,kingja,llyncu
988,müde werden::V,þreytast,blino
989,einschlafen::V,sofna,mynd i gysgu
990,einschlafen::V,sofna,syrthio i gysgu
991,schlafen::V,sofa,huno
992,schlafen::V,sofa,cysgu
993,aufwachen::V,vakna,dihuno
994,aufstehen::V,fara á fætur,codi
995,sich erholen::V,hvíla sig,ymlacio
996,sich erholen::V,hvíla sig,dadflino
997,krank werden::V,veikjast,mynd yn sâl
998,krank werden::V,veikjast,mynd yn wael
999,krank werden::V,verða veikur,mynd yn sâl
1000,krank werden::V,verða veikur,mynd yn wael
1001,krank sein::V,vera veikur,gwaelu
1002,schmerzen::V,kenna til,brifo
1003,husten::V,hósta,pesychu
1004,genesen::V,batna,gwella
1005,genesen::V,batna,cael yn ôl
1006,genesen::V,frískast,gwella
1007,genesen::V,frískast,cael yn ôl
1008,sterben::V,deyja,marw
1009,umkommen::V,farast,trengi
1010,sich bewegen::V,bifast,symud
1011,sich rühren::V,hreyfast,syflyd
1012,sich erheben::V,standa upp,codi
1013,sich setzen::V,setjast,eistedd
1014,hinfallen::V,detta,cwympo
1015,laufen::V,labba,cerdded
1016,schreiten::V,ganga,camu
1017,spazierengehen::V,ganga sér til skemmtunar,mynd am dro
1018,eilen::V,fara hratt,rhuthro
1019,sich beeilen::V,flýta sér,brysio
1020,sausen::V,þjóta,rhuthro
1021,rennen::V,hlaupa,rhedeg
1022,springen::V,stökkva,llamu
1023,springen::V,stökkva,neidio
1024,klettern::V,klifra,dringo
1025,schaukeln::V,róla,siglo
1026,schaukeln::V,rugga,siglo
1027,kriechen::V,skríða,cropian
1028,schwimmen::V,synda,nofio
1029,tauchen::V,kafa,plymio
1030,tauchen::V,kafa,ymsuddo
1031,rudern::V,róa,rhwyfo
1032,fahren::V,aka,gyrru
1033,fahren::V,aka,dreifio
1034,fahren::V,fara,gyrru
1035,fahren::V,fara,dreifio
1036,fliegen::V,fljúga,hedfan
1037,gehen::V,fara,mynd
1038,gehen::V,ganga,mynd
1039,weggehen::V,fara burt,mynd
1040,weggehen::V,fara burt,ymadael
1041,weggehen::V,ganga burt,mynd
1042,weggehen::V,ganga burt,ymadael
1043,abfahren::V,aka burt,ymadael
1044,anhalten::V,stöðva,stopio
1045,hineingehen::V,ganga inn,mynd i mewn
1046,eintreten::V,koma inn,mynd i
1047,eintreten::V,ganga inn,mynd i
1048,kommen::V,koma,dod
1049,ankommen::V,koma til,cyrraedd
1050,zurückkommen::V,koma til baka,dychwelyd
1051,bleiben::V,haldast,aros
1052,bleiben::V,haldast,sefyll
1053,bleiben::V,vera kyrr,aros
1054,bleiben::V,vera kyrr,sefyll
1055,warten::V,bíða,aros
1056,warten::V,bíða,disgwyl
1057,erwarten::V,búast við,disgwyl
1058,erwarten::V,eiga von á,disgwyl
1059,suchen::V,leita,chwilio am
1060,finden::V,finna,darganfod
1061,versuchen::V,reyna,profi
1062,versuchen::V,reyna,ceisio
1063,vorbereiten::V,undirbúa,paratoi
1064,lieben::V,elska,caru
1065,mögen::V,þykja gott,hoffi
1066,mögen::V,falla í geð,hoffi
1067,lachen::V,hlæja,chwerthin
1068,rühren::V,snerta,cynhyrfu
1069,weinen::V,gráta,wylo
1070,weinen::V,gráta,llefain
1071,schimpfen::V,skammast,grwgnach
1072,sich ärgern::V,sárna,gofidio
1073,sich ärgern::V,gremjast,gofidio
1074,sich fürchten::V,óttast,ofni
1075,fürchten::V,óttast,arswydo
1076,fliehen::V,flýja,ffoi
1077,flüchten::V,strjúka,dianc
1078,sehen::V,sjá,gweld
1079,anschauen::V,horfa á,syllu
1080,anschauen::V,horfa á,edrych
1081,ansehen::V,líta á,gwylio
1082,hören::V,heyra,clywed
1083,zuhören::V,hlusta,gwrando
1084,probieren::V,smakka,profi
1085,riechen::V,þefa,arogli
1086,fühlen::V,finna til,teimlo
1087,fühlen::V,finna til,clywed
1088,scheinen::V,virðast,ymddangos
1089,zu sehen sein::V,vera að sjá,dod i'r golwg
1090,vernehmen::V,heyra,clywed sôn am
1091,vernehmen::V,greina,clywed sôn am
1092,frieren::V,frjósa,bod yn oer
1093,tun::V,gera,gwneud
1094,können::V,geta,gallu
1095,wollen::V,ætla,bod mewn angen
1096,wollen::V,vilja,bod mewn angen
1097,anfangen::V,hefja,dechrau
1098,beenden::V,enda,darfod
1099,beenden::V,enda,gorffen
1100,beenden::V,ljúka,darfod
1101,beenden::V,ljúka,gorffen
1102,aufhören::V,lykta,peidio
1103,gelingen::V,heppnast,llwyddo
1104,geraten::V,lukkast,diweddu
1105,öffnen::V,opna,agor
1106,schließen::V,loka,cau
1107,stellen::V,láta,gosod
1108,stellen::V,setja,gosod
1109,setzen::V,láta,gosod
1110,setzen::V,setja,gosod
1111,legen::V,láta,gosod
1112,legen::V,leggja,gosod
1113,berühren::V,koma við,cyffwrdd
1114,verbinden::V,sameina,cysylltu
1115,bedecken::V,hylja,gorchuddio
1116,aufhängen::V,hengja,crogi
1117,aufhängen::V,hengja,hongian
1118,aufhängen::V,hengja upp,crogi
1119,aufhängen::V,hengja upp,hongian
1120,anzünden::V,kveikja í,cynnau
1121,aufheben::V,taka upp,codi
1122,aufheben::V,lyfta upp,codi
1123,zurücklassen::V,skilja eftir,gadael
1124,verlieren::V,týna,colli
1125,verlieren::V,glata,colli
1126,fallen lassen::V,missa,gollwng
1127,machen::V,búa til,gwneud
1128,herstellen::V,framleiða,cynhyrchu
1129,bauen::V,smíða,adeiladu
1130,bauen::V,byggja,adeiladu
1131,reparieren::V,gera við,trwsio
1132,reparieren::V,gera við,atgyweirio
1133,verbessern::V,bæta,diwygio
1134,ändern::V,breyta,altro
1135,graben::V,grafa,palu
1136,graben::V,grafa,cloddio
1137,beugen::V,beygja,plygu
1138,biegen::V,sveigja,plygu
1139,drehen::V,snúa,troelli
1140,wenden::V,snúa,troi
1141,wenden::V,venda,troi
1142,umdrehen::V,venda,troi
1143,umdrehen::V,snúa við,troi
1144,heben::V,hefja,codi
1145,hochheben::V,lyfta upp,dyrchafu
1146,ergreifen::V,grípa,gafael
1147,halten::V,rúma,dal
1148,halten::V,halda,dal
1149,drücken::V,þjá,pwyso
1150,drücken::V,þjá,gwasgu
1151,drücken::V,þrýsta,pwyso
1152,drücken::V,þrýsta,gwasgu
1153,schieben::V,ýta,gwthio
1154,kratzen::V,klóra,crafu
1155,lecken::V,sleikja,llyfu
1156,beißen::V,bíta,cnoi
1157,beißen::V,bíta,brathu
1158,abreißen::V,rífa af,tynnu ymaith
1159,abreißen::V,rífa frá,tynnu ymaith
1160,abschneiden::V,skera af,torri
1161,abschneiden::V,klippa af,torri
1162,binden::V,binda,clymu
1163,stecken::V,stinga,plannu
1164,brechen::V,brjóta,torri
1165,klopfen::V,berja,taro
1166,klopfen::V,klappa,taro
1167,hauen::V,berja,taro
1168,hauen::V,höggva,taro
1169,kleben::V,líma,gludio
1170,reiben::V,núa,rhwbio
1171,streichen::V,smyrja,taenu
1172,schleifen::V,slípa,hogi
1173,schneiden::V,skera,torri
1174,schneiden::V,klippa,torri
1175,rütteln::V,skaka,ysgytio
1176,schütteln::V,hrista,siglo
1177,schütteln::V,hrista,ysgwyd
1178,schwenken::V,sveifla,siglo
1179,schütten::V,hella,tywallt
1180,füllen::V,fylla,llenwi
1181,einwickeln::V,vefja inn í,lapio
1182,tragen::V,bera,cludo
1183,schleppen::V,draga,llusgo
1184,ziehen::V,toga,tynnu
1185,ziehen::V,draga,tynnu
1186,aufbewahren::V,geyma,cadw
1187,werfen::V,kasta,taflu
1188,fangen::V,grípa,dal
1189,packen::V,þrífa í,cipio
1190,packen::V,þrífa í,crafangu
1191,verstecken::V,fela,celu
1192,verstecken::V,fela,cuddio
1193,teilen::V,deila,rhannu
1194,schicken::V,senda,anfon
1195,bringen::V,færa,dod â
1196,bringen::V,flytja,dod â
1197,hinzufügen::V,bæta við,chwanegu
1198,bekommen::V,hljóta,cael
1199,bekommen::V,ná,cael
1200,erhalten::V,fá,derbyn
1201,nehmen::V,taka,cymryd
1202,wählen::V,velja,dewis
1203,auswählen::V,velja úr,dethol
1204,bewahren::V,gæta,cadw
1205,bewahren::V,vernda,cadw
1206,behindern::V,varna,atal
1207,behindern::V,varna,rhwystro
1208,verderben::V,spilla,difetha
1209,beschädigen::V,skemma,niweidio
1210,zerbrechen::V,brjóta,torri
1211,zerreißen::V,rífa,rhwygo
1212,zerreißen::V,rífa sundur,rhwygo
1213,zerstören::V,rífa niður,dinistrio
1214,verbrennen::V,brenna,llosgi
1215,geben::V,gefa,rhoi
1216,reichen::V,rétta,estyn
1217,schenken::V,gefa,rhoddi
1218,versprechen::V,lofa,addo
1219,versprechen::V,heita,addo
1220,wünschen::V,óska,dymuno
1221,loben::V,lofa,canmol
1222,loben::V,hrósa,canmol
1223,küssen::V,kyssa,cusanu
1224,wiegen::V,rugga,siglo
1225,zudecken::V,þekja,gorchuddio
1226,zudecken::V,breiða yfir,gorchuddio
1227,wecken::V,vekja,deffro
1228,zeigen::V,sýna,dangos
1229,führen::V,leiða,arwain
1230,lehren::V,kenna,dysgu
1231,unterrichten::V,fræða,hyfforddi
1232,aufziehen::V,ala upp,dod i fyny
1233,leiten::V,stjórna,arwain
1234,antreiben::V,hvetja,annog
1235,lassen::V,láta,gadael
1236,einladen::V,bjóða heim,gwahodd
1237,vereinigen::V,sameina,uno
1238,vereinigen::V,sameina,cyfuno
1239,besuchen::V,heimsækja,ymweld â
1240,treffen::V,hitta,cwrdd
1241,treffen::V,hitta,cyfarfod
1242,sich versammeln::V,safnast saman,casglu
1243,sich versammeln::V,safnast saman,cynnull
1244,spielen::V,leika sér,chwarae
1245,singen::V,syngja,canu
1246,tanzen::V,dansa,dawnsio
1247,sich trennen::V,skiljast,ymwahanu
1248,verlassen::V,yfirgefa,gadael
1249,retten::V,bjarga,achub
1250,bewachen::V,gæta,gwarchod
1251,bewachen::V,hafa vörð á,gwarchod
1252,schützen::V,vernda,noddi
1253,verteidigen::V,verja,amddiffyn
1254,sich schlagen::V,slást,ffraeo
1255,sich schlagen::V,slást,terfysgu
1256,sich schlagen::V,berjast,ffraeo
1257,sich schlagen::V,berjast,terfysgu
1258,schießen::V,skjóta,saethu
1259,siegen::V,sigra,ennill
1260,ärgern::V,ergja,cythruddo
1261,ärgern::V,skaprauna,cythruddo
1262,schlagen::V,slá,curo
1263,schlagen::V,lemja,curo
1264,treten::V,sparka,cicio
1265,stechen::V,stinga,pigo
1266,stoßen::V,hrinda,gwthio
1267,stehlen::V,stela,dwyn
1268,stehlen::V,stela,lladrata
1269,stören::V,trufla,aflonyddu
1270,belästigen::V,ónáða,trafferthu
1271,verbergen::V,leyna,cuddio
1272,täuschen::V,gabba,twyllo
1273,täuschen::V,blekkja,twyllo
1274,betrügen::V,svíkja,hocedu
1275,betrügen::V,blekkja,hocedu
1276,töten::V,drepa,lladd
1277,wohnen::V,búa,byw
1278,arbeiten::V,vinna,gweithio
1279,sammeln::V,safna,casglu
1280,pflücken::V,tína,casglu
1281,pflücken::V,reyta,casglu
1282,jagen::V,veiða,hela
1283,fischen::V,fiska,pysgota
1284,fassen::V,veiða,dal
1285,hüten::V,gæta,bugeilio
1286,hüten::V,vakta,bugeilio
1287,treiben::V,reka,gyrru
1288,anbinden::V,binda við,clymu
1289,anbinden::V,binda fast,clymu
1290,füttern::V,fóðra,porthi
1291,melken::V,mjólka,godro
1292,hacken::V,höggva,torri
1293,gießen::V,hella,dyfrhau
1294,reifen::V,þroskast,aeddfedu
1295,zubereiten::V,elda,coginio
1296,zubereiten::V,tilbúa,coginio
1297,kochen::V,sjóða,berwi
1298,backen::V,baka,pobi
1299,backen::V,baka,crasu
1300,braten::V,steikja,ffrio
1301,umrühren::V,hræra í,cyffroi
1302,stricken::V,prjóna,gwau
1303,nähen::V,sauma,gwnïo
1304,färben::V,lita,lliwio
1305,reinigen::V,hreinsa,glanhau
1306,waschen::V,þvo,golchi
1307,abwischen::V,þerra,sychu
1308,spülen::V,skola,streulio
1309,spülen::V,þvo upp,streulio
1310,fegen::V,sópa,ysgubo
1311,fegen::V,hreinsa,ysgubo
1312,kehren::V,sópa,ysgubo
1313,baden::V,baða sig,cael bath
1314,sich waschen::V,þvo sér,ymolchi
1315,ausziehen::V,fara úr,tynnu
1316,anziehen::V,fara í,gwisgo
1317,sich anziehen::V,klæðast,ymwisgo
1318,kämmen::V,greiða,cribo
1319,schmücken::V,prýða,harddu
1320,schmücken::V,prýða,addurno
1321,schmücken::V,skreyta,harddu
1322,schmücken::V,skreyta,addurno
1323,sagen::V,segja,dweud
1324,sprechen::V,tala,llefaru
1325,reden::V,ræða,siarad
1326,sich unterhalten::V,spjalla,sgwrsio
1327,sich unterhalten::V,ræðast við,sgwrsio
1328,fragen::V,spyrja,gofyn
1329,bitten::V,biðja,gofyn am
1330,erzählen::V,segja frá,dweud
1331,mitteilen::V,tilkynna,cyfleu
1332,nennen::V,nefna,enwi
1333,rufen::V,kalla,galw
1334,prahlen::V,gorta,brolio
1335,prahlen::V,gorta,ymffrostio
1336,übersetzen::V,þýða,cyfieithu
1337,denken::V,hugsa,meddwl
1338,glauben::V,trúa,credu
1339,glauben::V,trúa,coelio
1340,bemerken::V,taka eftir,sylwi
1341,erkennen::V,þekkja,adnabod
1342,begreifen::V,skilja,amgyffred
1343,verstehen::V,skilja,deall
1344,lernen::V,læra,dysgu
1345,wissen::V,vita,gwybod
1346,sich erinnern an::V,minnast,cofio
1347,vergessen::V,gleyma,anghofio
1348,messen::V,mæla,mesur
1349,zählen::V,telja,cyfrif
1350,rechnen::V,reikna,cyfrifo
1351,lesen::V,lesa,darllen
1352,malen::V,mála,peintio
1353,zeichnen::V,teikna,tynnu
1354,schreiben::V,skrifa,ysgrifennu
1355,besitzen::V,hafa,meddu
1356,kaufen::V,kaupa,prynu
1357,verkaufen::V,selja,gwerthu
1358,bezahlen::V,borga,talu am
1359,zahlen::V,borga,talu
1360,beherrschen::V,hafa á valdi sínu,rheoli
1361,beherrschen::V,hafa á valdi sínu,llywodraethu
1362,ertragen::V,þola,dioddef
