,Concept_ID,kk,ar
784,schlecht::A,жаман,سيء
785,richtig::A,дұрыс,صحيح
786,schlimm::A,жаман,خبيث
787,wahr::A,нағыз,حق
788,alt::A,ескі,قديم
789,neu::A,жаңа,جديد
790,ehemalig::A,өткен,سابق
791,ehemalig::A,бұрынғы,سابق
792,alt[Lebewesen]::A,кексе,مسن
793,jung::A,науша,شاب
794,jung::A,науша,صغير
795,arm::A,кедей,فقير
796,arm::A,дәулетсіз,فقير
797,reich::A,малды,غني
798,bekannt::A,таныс,معلوم
799,bekannt::A,көзтаныс,معلوم
800,berühmt::A,атақты,مشهور
801,fremd::A,бөтен,أجنبي
802,verschieden::A,түрлі,مختلف
803,nah::A,жуық,قريب
804,nah::A,етене,قريب
805,fern::A,алыс,بعيد
806,fern::A,алыстағы,بعيد
807,linker::A,сол,يسار
808,linker::A,солшыл,يسار
809,rechter::A,оң,يمين
810,anderer::A,өзге,آخر
811,anderer::A,былайғы,آخر
812,erster::A,алғашқы,أول
813,zweiter::A,екінші,ثان
814,dritter::A,үшінші,ثالث
815,letzter::A,артқы,أخير
816,letzter::A,кейінгі,أخير
817,allein::ADV,серіксіз,وحده
818,auf einmal::ADV,бірден,بالمرة
819,zusammen::ADV,бірлесіп,معا
820,lange::ADV,ұзақ,مدة طويلة
821,plötzlich::ADV,кенет,فجأة
822,sofort::ADV,әне-міне дегенше,حالا
823,sofort::ADV,әне-міне дегенше,فورا
824,später::ADV,артынан,فيما بعد
825,jetzt::ADV,енді,الآن
826,jetzt::ADV,енді,حاليا
827,jetzt::ADV,қазір,الآن
828,jetzt::ADV,қазір,حاليا
829,heute::ADV,бүгін,اليوم
830,morgen::ADV,ертең,غدا
831,bald::ADV,тез,قريبا
832,dann::ADV,онан соң,ثم
833,dann::ADV,сонан соң,ثم
834,gestern::ADV,кеше,أمس
835,gestern::ADV,кеше,البارحة
836,einst::ADV,бірде,قديما
837,einst::ADV,бір кезде,قديما
838,damals::ADV,анада,حينئذ
839,danach::ADV,онан соң,ثم
840,danach::ADV,онан соң,بعد ذلك
841,danach::ADV,сонан соң,ثم
842,danach::ADV,сонан соң,بعد ذلك
843,vorher::ADV,бұрын,من قبل
844,vorher::ADV,бұрын,قبل ذلك
845,zuerst::ADV,әуелі,أولا
846,zuerst::ADV,алдымен,أولا
847,einmal::ADV,бір жолы,مرة
848,manchmal::ADV,кейде,أحيانا
849,oft::ADV,ылғи,كثيرا
850,immer::ADV,өнебойы,دائما
851,niemals::ADV,ешуақытта,لا أبدا
852,hier::ADV,бұнда,هنا
853,hier::ADV,осында,هنا
854,hierhin::ADV,бермен,إلى هنا
855,von hier::ADV,бер жақтан,من هنا
856,dort::ADV,анда,هناك
857,dorthin::ADV,әрі,إلى هناك
858,geradeaus::ADV,тура,إلى الأمام
859,vorwärts::ADV,ілгері,إلى الأمام
860,rückwärts::ADV,артқа,إلى الوراء
861,zurück::ADV,кейін қарай,عودا
862,zurück::ADV,кейін қарай,إلى الخلف
863,unten::ADV,төменде,تحت
864,unten::ADV,төменде,في الأسفل
865,hinab::ADV,астына,إلى تحت
866,hinab::ADV,төмен,إلى تحت
867,oben::ADV,жоғарыда,فوق
868,oben::ADV,жоғарыда,في الأعلى
869,hinauf::ADV,өрге,إلى فوق
870,hinauf::ADV,өрге,إلى الأعلى
871,überall::ADV,әрқайда,في كل مكان
872,nicht::ADV,емес,لا
873,nicht::ADV,емес,لم
874,ein wenig::ADV,азырақ,قليلا
875,ein wenig::ADV,аздаған,قليلا
876,ein wenig::ADV,азғантай,قليلا
877,kaum::ADV,зорға,كاد لا
878,sehr::ADV,орасан,جدا
879,sehr::ADV,орасан,كثيرا
880,so::ADV,бұлай,كذا
881,so::ADV,бұлай,كذلك
882,so::ADV,былайша,كذا
883,so::ADV,былайша,كذلك
884,noch::ADV,әлі,ما زال
885,nur::ADV,ғана,فقط
886,schon::ADV,түге,قد
887,wieder::ADV,жаңа,من جديد
888,wieder::ADV,жаңа,مرة أخرى
889,wieder::ADV,қайта,من جديد
890,wieder::ADV,қайта,مرة أخرى
891,wieder::ADV,жаңадан,من جديد
892,wieder::ADV,жаңадан,مرة أخرى
893,vergebens::ADV,бекер,عبثا
894,vor::PRP,алды,أمام
895,hinter::PRP,артынан,خلف
896,hinter::PRP,артынан,وراء
897,unter::PRP,түп,تحت
898,unter::PRP,маңында,تحت
899,durch::PRP,арқылы,عبر
900,durch::PRP,арқылы,خلال
901,neben::PRP,іргеде,جنب
902,neben::PRP,іргеде,بجانب
903,neben::PRP,жанында,جنب
904,neben::PRP,жанында,بجانب
905,zwischen::PRP,арада,بين
906,wegen::PRP,үшін,بسبب
907,dies::PRN,бұ,هذا
908,dies::PRN,осы,هذا
909,das::PRN,сол,ذلك
910,alles::PRN,дүйім,الكل
911,alles::PRN,күллі,الكل
912,ich::PRN,мен,أنا
913,du::PRN,сен,أنت
914,er::PRN,ол,هو
915,wir::PRN,біз,نحن
916,ihr::PRN,сіз,أنتم
917,ihr::PRN,сіз,أنتن
918,sie::PRN,олар,هم
919,sie::PRN,олар,هن
920,was::FPRN,не,ما
921,wer::FPRN,кім,من
922,wo::FADV,кәні,أين
923,wo::FADV,қайда,أين
924,wohin::FADV,қайда,إلى أين
925,wie::FADV,калай,كيف
926,warum::FADV,неғып,لماذا
927,wieviel::FNUM,неше,كم
928,wieviel::FNUM,қанша,كم
929,eins::NUM,бір,واحد
930,zwei::NUM,екі,اثنين
931,drei::NUM,үш,ثلاثة
932,vier::NUM,төрт,أربعة
933,fünf::NUM,бес,خمسة
934,sechs::NUM,алты,ستة
935,sieben::NUM,жеті,سبعة
936,acht::NUM,сегіз,ثمانية
937,neun::NUM,тоғыз,تسعة
938,zehn::NUM,он,عشرة
939,elf::NUM,он бір,أحد عشر
940,zwölf::NUM,он екі,اثنا عشر
941,zwanzig::NUM,жиырма,عشرون
942,dreißig::NUM,отыз,ثلاثون
943,vierzig::NUM,қырық,أربعون
944,fünfzig::NUM,елу,خمسون
945,sechzig::NUM,алпыс,ستون
946,siebzig::NUM,жетпіс,سبعون
947,achtzig::NUM,сексен,ثمانون
948,neunzig::NUM,тоқсан,تسعون
949,hundert::NUM,жүз,مئة
950,tausend::NUM,мың,ألف
951,und::CNJ,та,و
952,oder::CNJ,әлде,أو
953,oder::CNJ,немесе,أو
954,stehen::V,тұру,وقف
955,sitzen::V,отыру,جلس
956,liegen::V,жату,رقد
957,hängen::V,ілу,تعلق
958,werden::V,болу,صار
959,werden::V,болу,أصبح
960,werden::V,түрегелу,صار
961,werden::V,түрегелу,أصبح
962,passieren::V,болу,حدث
963,beginnen::V,басталу,ابتدأ
964,enden::V,ада болу,انتهى
965,wechseln::V,құбылу,تغير
966,wechseln::V,өзгеру,تغير
967,aufgehen[Sonne]::V,шығу,شرق
968,untergehen[Sonne]::V,батыру,غرب
969,scheinen[Sonne]::V,жылтырау,أضاء
970,donnern::V,күркіреу,رعد
971,wehen::V,огып тур,هب
972,strömen::V,сорғалау,جرى
973,fließen::V,ағу,سال
974,sich drehen::V,айналу,دار
975,schwanken::V,толықсу,ترنح
976,schwingen::V,тербелу,ترجح
977,fallen::V,құлау,سقط
978,fallen::V,жығылу,سقط
979,fallen::V,төмендеу,سقط
980,brennen::V,жану,احترق
981,rauchen::V,түтету,دخن
982,regnen::V,жауу,أمطر
983,gefrieren::V,мұздай қату,تجمد
984,gefrieren::V,мұз боп қату,تجمد
985,tauen::V,жібу,ذاب
986,schmelzen::V,еру,ذاب
987,trocknen::V,курау,نشف
988,sieden::V,қайнау,غلى
989,faulen::V,иістену,فسد
990,verfaulen::V,шіру,تعفن
991,reißen::V,жыртылу,انقطع
992,versinken::V,малтығу,غرق
993,vergehen::V,өту,مضى
994,erscheinen::V,көріну,لاح
995,erscheinen::V,көріну,ظهر
996,erscheinen::V,көрініп қалу,لاح
997,erscheinen::V,көрініп қалу,ظهر
998,verschwinden::V,ғайып_болу,غاب
999,sinken::V,ылдилау,هبط
1000,sinken::V,төмендеу,هبط
1001,abnehmen::V,кемітілу,نقص
1002,zunehmen::V,көбею,ازداد
1003,steigen::V,қобу,صعد
1004,steigen::V,қобу,ارتفع
1005,steigen::V,көтерілу,صعد
1006,steigen::V,көтерілу,ارتفع
1007,steigen::V,жоғарылау,صعد
1008,steigen::V,жоғарылау,ارتفع
1009,wachsen::V,өсу,نما
1010,wachsen::V,өсу,نبت
1011,glänzen::V,жалтырау,لمع
1012,funkeln::V,жарқырау,تلألأ
1013,funkeln::V,нұрлану,تلألأ
1014,funkeln::V,жылтылдау,تلألأ
1015,lärmen::V,шулау,ضج
1016,lärmen::V,шулау,صخب
1017,lärmen::V,шуылдау,ضج
1018,lärmen::V,шуылдау,صخب
1019,läuten::V,қоңыраулату,قرع
1020,klingeln::V,дыңғырлау,دق
1021,klirren::V,дыңылдату,قعقع
1022,brausen::V,тасу,عج
1023,rauschen::V,сусылдау,حف
1024,rauschen::V,сыбдырлау,حف
1025,klingen::V,дыбыс шығару,رن
1026,bellen::V,үру,نبح
1027,heulen::V,ұлу,عوى
1028,blasen::V,үру,نفخ
1029,pfeifen::V,ысқыру,صفر
1030,schreien::V,шыңғыру,صرخ
1031,schreien::V,айғайлау,صرخ
1032,schreien::V,байбайлау,صرخ
1033,schreien::V,бажалақтау,صرخ
1034,stöhnen::V,ыңырсу,أن
1035,stöhnen::V,ыңкылдау,أن
1036,zittern::V,қалш,ارتعش
1037,zittern::V,қалшылдату,ارتعش
1038,leben::V,жасау,عاش
1039,leben::V,күнелту,عاش
1040,leben::V,күн көру,عاش
1041,leben::V,тіршілік ету,عاش
1042,geboren werden::V,туу,ولد
1043,atmen::V,дем алу,تنفس
1044,atmen::V,ауа жұту,تنفس
1045,trinken::V,ішу,شرب
1046,trinken::V,ұрттау,شرب
1047,essen::V,жеу,أكل
1048,essen::V,тамақтану,أكل
1049,schlucken::V,жұту,جرع
1050,müde werden::V,болдыру,تعب
1051,einschlafen::V,үйыктап калу,نام
1052,schlafen::V,ұйықтау,نام
1053,aufwachen::V,ояну,استيقظ
1054,aufstehen::V,ояну,قام
1055,sich erholen::V,тынығу,استجم
1056,krank werden::V,кеселдену,مرض
1057,krank werden::V,сырқаттану,مرض
1058,krank werden::V,ауырып қалу,مرض
1059,krank werden::V,ауыра бастау,مرض
1060,krank werden::V,кеселге ұшырау,مرض
1061,krank werden::V,сырқаттанып қалу,مرض
1062,krank sein::V,ауыру,مرض
1063,krank sein::V,сырқаттану,مرض
1064,schmerzen::V,ауырады,آلم
1065,husten::V,жөтелу,كح
1066,husten::V,жөтелу,سعل
1067,genesen::V,айығу,نقه
1068,sterben::V,өлу,مات
1069,sterben::V,қайтыс,مات
1070,sterben::V,жантапсыру,مات
1071,umkommen::V,өлу,هلك
1072,umkommen::V,қаза табу,هلك
1073,sich bewegen::V,жылжу,تحرك
1074,sich rühren::V,қыбырлау,تحرك
1075,sich erheben::V,тұру,قام
1076,sich setzen::V,отыру,جلس
1077,hinfallen::V,жығылу,وقع
1078,laufen::V,жояу жүру,مشى
1079,schreiten::V,кадамдау,خطا
1080,spazierengehen::V,қыдыру,تنزه
1081,eilen::V,асығу,عجل
1082,eilen::V,жеделдену,عجل
1083,eilen::V,жедепдеу,عجل
1084,sich beeilen::V,асығу,استعجل
1085,sich beeilen::V,жеделдену,استعجل
1086,sausen::V,заулау,أسرع
1087,rennen::V,жүгіру,عدا
1088,rennen::V,жүгіру,ركض
1089,springen::V,секіру,قفز
1090,klettern::V,өрмелеп шығу,تسلق
1091,schaukeln::V,тербелу,تأرجح
1092,kriechen::V,еңбектеу,دب
1093,kriechen::V,еңбектеу,زحف
1094,schwimmen::V,жүзу,سبح
1095,schwimmen::V,малту,سبح
1096,schwimmen::V,қалықтау,سبح
1097,tauchen::V,сүңгу,غطس
1098,rudern::V,есу,جذف
1099,fahren::V,бару,ركب
1100,fahren::V,бару,سافر
1101,fliegen::V,ұшу,طار
1102,gehen::V,бару,سار
1103,gehen::V,бару,ذهب
1104,weggehen::V,кету,ذهب
1105,weggehen::V,кету,انصرف
1106,abfahren::V,жөнелу,رحل
1107,anhalten::V,тоқтау,توقف
1108,hineingehen::V,кіру,دخل
1109,eintreten::V,ену,دخل
1110,kommen::V,жету,أتى
1111,kommen::V,жету,جاء
1112,ankommen::V,келу,وصل
1113,zurückkommen::V,қайту,عاد
1114,zurückkommen::V,қайту,رجع
1115,bleiben::V,қалу,مكث
1116,warten::V,тосу,انتظر
1117,erwarten::V,күту,ترقب
1118,erwarten::V,күту,انتظر
1119,suchen::V,іздеу,بحث
1120,finden::V,табу,وجد
1121,versuchen::V,талпыну,حاول
1122,vorbereiten::V,әзірлеу,أعد
1123,vorbereiten::V,әзірлеу,حضر
1124,lieben::V,сүю,أحب
1125,mögen::V,жарату,أحب
1126,mögen::V,жақсы_көру,أحب
1127,lachen::V,күлу,ضحك
1128,lachen::V,күлісу,ضحك
1129,rühren::V,көңілін бұзу,أثر
1130,weinen::V,жылау,بكى
1131,schimpfen::V,ақырып-бақыру,سب
1132,schimpfen::V,ақырып-бақыру,شتم
1133,sich ärgern::V,ашулану,زعل
1134,sich fürchten::V,сескену,هاب
1135,fürchten::V,қауіптену,خاف
1136,fürchten::V,қауіптену,خشي
1137,fürchten::V,сақсыну,خاف
1138,fürchten::V,сақсыну,خشي
1139,fliehen::V,қашу,هرب
1140,fliehen::V,қашып кету,هرب
1141,flüchten::V,қашу,فر
1142,flüchten::V,қашып кету,فر
1143,sehen::V,көру,رأى
1144,anschauen::V,назар салу,نظر
1145,ansehen::V,тамашалау,نظر
1146,hören::V,есту,سمع
1147,zuhören::V,тыңдау,أصغى
1148,zuhören::V,құлақ қою,أصغى
1149,probieren::V,тату,ذاق
1150,probieren::V,дәм тату,ذاق
1151,riechen::V,иіскеу,شم
1152,riechen::V,иіскеу,استنشق
1153,fühlen::V,сезу,شعر
1154,fühlen::V,сезіну,شعر
1155,scheinen::V,болып көріну,ظهر
1156,zu sehen sein::V,көріну,ظهر
1157,vernehmen::V,есту,سمع
1158,vernehmen::V,есітіп қалу,سمع
1159,frieren::V,тоңу,بردان
1160,frieren::V,жаурау,بردان
1161,tun::V,ету,فعل
1162,tun::V,істеу,فعل
1163,können::V,білу,قدر
1164,können::V,білу,استطاع
1165,wollen::V,қалау,شاء
1166,wollen::V,қалау,أراد
1167,anfangen::V,бастау,بدأ
1168,beenden::V,бітіру,أنهى
1169,beenden::V,адақтау,أنهى
1170,beenden::V,тамамдау,أنهى
1171,beenden::V,аяқтап шығу,أنهى
1172,aufhören::V,доғару,توقف
1173,aufhören::V,доғару,انقطع
1174,gelingen::V,жолы түсу,نجح
1175,geraten::V,калу,طلع
1176,öffnen::V,ашу,فتح
1177,öffnen::V,ашып қою,فتح
1178,schließen::V,жабу,أغلق
1179,stellen::V,қою,وضع
1180,stellen::V,қою,أقام
1181,stellen::V,қойдыру,وضع
1182,stellen::V,қойдыру,أقام
1183,setzen::V,отырғызу,أجلس
1184,legen::V,салу,وضع
1185,legen::V,калау,وضع
1186,berühren::V,тию,مس
1187,berühren::V,тию,لمس
1188,verbinden::V,байлап алу,ربط
1189,verbinden::V,байлап алу,وصل
1190,verbinden::V,сабақтастыру,ربط
1191,verbinden::V,сабақтастыру,وصل
1192,bedecken::V,бүркеу,غطى
1193,aufhängen::V,ілу,علق
1194,aufhängen::V,асып қою,علق
1195,anzünden::V,тұтату,أوقد
1196,aufheben::V,көтеру,لقط
1197,zurücklassen::V,қалдыру,ترك
1198,verlieren::V,жоғалту,فقد
1199,fallen lassen::V,құлатып алу,أسقط
1200,fallen lassen::V,қолдан түсіріп алу,أسقط
1201,machen::V,ету,فعل
1202,machen::V,жасау,فعل
1203,machen::V,жасап шығару,فعل
1204,herstellen::V,жасап шығару,صنع
1205,herstellen::V,жасап шығару,أنتج
1206,bauen::V,тұрғызу,بنى
1207,bauen::V,тұрғызу,شيد
1208,reparieren::V,оңдау,صلح
1209,verbessern::V,дұрыстау,صحح
1210,ändern::V,өзгерту,غير
1211,graben::V,үңгу,حفر
1212,beugen::V,буғу,ثنى
1213,beugen::V,буғу,أحنى
1214,biegen::V,ию,لوى
1215,biegen::V,майыстыру,لوى
1216,drehen::V,айналдыру,أدار
1217,drehen::V,айналдыру,دور
1218,wenden::V,екінші жағын айналдыру,قلب
1219,umdrehen::V,бұру,قلب
1220,heben::V,көтеру,رفع
1221,hochheben::V,жоғарылату,رفع
1222,hochheben::V,көтеру,رفع
1223,ergreifen::V,бас_салу,مسك
1224,ergreifen::V,шап_беріп_ұстап_алу,مسك
1225,ergreifen::V,шап_беру,مسك
1226,ergreifen::V,шап_ете_түсу,مسك
1227,halten::V,тұту,مسك
1228,halten::V,ұстау,مسك
1229,drücken::V,басу,ضغط
1230,schieben::V,итеру,حرك
1231,kratzen::V,қыру,خدش
1232,lecken::V,жалау,لعق
1233,beißen::V,қабу,عض
1234,beißen::V,тістеу,عض
1235,beißen::V,қауып алу,عض
1236,abreißen::V,үзу,قلع
1237,abschneiden::V,қырқу,قطع
1238,binden::V,байланыстыру,ربط
1239,binden::V,байлап_алу,ربط
1240,binden::V,байластыру,ربط
1241,binden::V,байлау,ربط
1242,binden::V,буу,ربط
1243,binden::V,матау,ربط
1244,binden::V,сабақтастыру,ربط
1245,binden::V,ұштастыру,ربط
1246,stecken::V,сұғу,دس
1247,brechen::V,сындыру,كسر
1248,klopfen::V,қағу,طرق
1249,hauen::V,соғу,ضرب
1250,kleben::V,желімдеу,ألصق
1251,reiben::V,үйкеу,حك
1252,streichen::V,сүйкеу,نشر
1253,schleifen::V,егеу,سن
1254,schleifen::V,қайрау,سن
1255,schleifen::V,егеулеу,سن
1256,schneiden::V,кесу,قطع
1257,rütteln::V,қозғау,رج
1258,rütteln::V,жұлмалау,رج
1259,schütteln::V,дірілдету,هز
1260,schütteln::V,селкілдету,هز
1261,schwenken::V,бұлғау,لوح
1262,schwenken::V,сермеу,لوح
1263,schütten::V,құю,صب
1264,füllen::V,толтыру,ملأ
1265,einwickeln::V,орау,لف
1266,tragen::V,алып жүру,حمل
1267,schleppen::V,тарту,سحب
1268,ziehen::V,тарту,سحب
1269,aufbewahren::V,сақтау,حفظ
1270,werfen::V,лақтыру,رمى
1271,werfen::V,лақтыру,ألقى
1272,fangen::V,қармау,التقط
1273,fangen::V,қағып алу,التقط
1274,packen::V,шап беру,مسك
1275,packen::V,шап ете түсу,مسك
1276,packen::V,шап беріп ұстап алу,مسك
1277,verstecken::V,тығу,خبأ
1278,verstecken::V,жасыру,خبأ
1279,teilen::V,бөлу,قسم
1280,schicken::V,жіберу,بعث
1281,schicken::V,жіберу,أرسل
1282,bringen::V,әкелу,جلب
1283,bringen::V,алып келу,جلب
1284,hinzufügen::V,қосу,أضاف
1285,hinzufügen::V,үстеу,أضاف
1286,bekommen::V,алу,حصل
1287,erhalten::V,алмақ,استلم
1288,nehmen::V,алу,أخذ
1289,nehmen::V,алмақ,أخذ
1290,wählen::V,таңдау,اختار
1291,auswählen::V,екшеу,انتقى
1292,auswählen::V,саралау,انتقى
1293,auswählen::V,сұрыптау,انتقى
1294,auswählen::V,сайлап алу,انتقى
1295,bewahren::V,сақтау,حافظ
1296,behindern::V,оралғы болу,عاق
1297,verderben::V,бүлдіру,أفسد
1298,beschädigen::V,бұзу,أضر
1299,zerbrechen::V,уату,كسر
1300,zerreißen::V,жырту,مزق
1301,zerstören::V,қирату,دمر
1302,zerstören::V,талқандау,دمر
1303,verbrennen::V,өртеу,حرق
1304,verbrennen::V,жандыру,حرق
1305,verbrennen::V,өртеп жіберу,حرق
1306,verbrennen::V,жандырып жіберу,حرق
1307,geben::V,беру,أعطى
1308,reichen::V,беру,ناول
1309,schenken::V,тарту,وهب
1310,versprechen::V,уәде беру,وعد
1311,wünschen::V,тілеу,تمنى
1312,loben::V,мақтау,مدح
1313,loben::V,дәріптеу,مدح
1314,küssen::V,сүю,قبل
1315,wiegen::V,тербеу,هدهد
1316,zudecken::V,бүркеу,غطى
1317,wecken::V,ояту,أيقظ
1318,zeigen::V,көрсету,أرى
1319,führen::V,ерту,دل
1320,führen::V,жетектеу,دل
1321,lehren::V,оқыту,علم
1322,unterrichten::V,оқыту,علم
1323,aufziehen::V,бағу,ربى
1324,leiten::V,басқару,دل
1325,leiten::V,басқару,أدار
1326,leiten::V,жетекшілік ету,دل
1327,leiten::V,жетекшілік ету,أدار
1328,antreiben::V,асықтыру,حث
1329,lassen::V,-ткізу,حدا
1330,lassen::V,мәжбүр ету,حدا
1331,einladen::V,шақыру,دعا
1332,vereinigen::V,біріктіру,وحد
1333,vereinigen::V,біріктіріп қою,وحد
1334,besuchen::V,кіріп шығу,زار
1335,besuchen::V,барып шығу,زار
1336,treffen::V,кездесу,قابل
1337,sich versammeln::V,топталу,اجتمع
1338,spielen::V,ойнау,لعب
1339,singen::V,сайрау,غنى
1340,tanzen::V,билеу,رقص
1341,sich trennen::V,айрылысу,افترق
1342,verlassen::V,тастау,ترك
1343,retten::V,құтқару,نجى
1344,retten::V,құтқару,أنقذ
1345,bewachen::V,күзету,حرس
1346,schützen::V,жақтау,حمى
1347,schützen::V,жақтасу,حمى
1348,verteidigen::V,қорғау,دافع
1349,sich schlagen::V,алысу,تضارب
1350,schießen::V,ату,أطلق
1351,siegen::V,жеңу,انتصر
1352,ärgern::V,ашуландыру,أزعل
1353,schlagen::V,ұру,ضرب
1354,treten::V,тебу,رفس
1355,stechen::V,шаншу,شك
1356,stoßen::V,түрту,دفع
1357,stehlen::V,ұрлау,سرق
1358,stören::V,кесірлен,ضايق
1359,belästigen::V,мазасын алу,أزعج
1360,verbergen::V,сездірмеу,كتم
1361,täuschen::V,жалған айту,خدع
1362,betrügen::V,алдау,غش
1363,betrügen::V,алдап кету,غش
1364,betrügen::V,ақымақ қылу,غش
1365,töten::V,құрту,قتل
1366,töten::V,өлтіру,قتل
1367,wohnen::V,мекендеу,سكن
1368,wohnen::V,өмір сүру,سكن
1369,arbeiten::V,істеу,عمل
1370,arbeiten::V,істеу,اشتغل
1371,arbeiten::V,еңбектену,عمل
1372,arbeiten::V,еңбектену,اشتغل
1373,sammeln::V,жыю,جمع
1374,pflücken::V,жұлу,جنى
1375,pflücken::V,жұлу,قطف
1376,jagen::V,аулау,صاد
1377,fischen::V,балык_аулау,اصطاد
1378,fassen::V,ұстау,قبض
1379,hüten::V,жаю,رعى
1380,hüten::V,бағу,رعى
1381,treiben::V,айдау,ساق
1382,anbinden::V,байлау,ربط
1383,füttern::V,ас ішкізу,علف
1384,füttern::V,азықтандыру,علف
1385,füttern::V,қоректендіру,علف
1386,melken::V,сауу,حلب
1387,hacken::V,турау,فرم
1388,gießen::V,суару,سقى
1389,reifen::V,жетілу,نضج
1390,zubereiten::V,даяр ету,حضر
1391,kochen::V,асу,طبخ
1392,backen::V,пісіру,خبز
1393,braten::V,қуыру,قلى
1394,braten::V,қуыру,حمر
1395,umrühren::V,былғалау,قلب
1396,umrühren::V,сапырылыстыру,قلب
1397,stricken::V,торлау,حاك
1398,stricken::V,тоқу,حاك
1399,nähen::V,тігу,خاط
1400,färben::V,бояу,صبغ
1401,färben::V,бояу,لون
1402,färben::V,сырлау,صبغ
1403,färben::V,сырлау,لون
1404,reinigen::V,аршу,نظف
1405,reinigen::V,тазалау,نظف
1406,waschen::V,жуу,غسل
1407,abwischen::V,сүрту,مسح
1408,spülen::V,шаю,شطف
1409,fegen::V,сыпыру,كنس
1410,kehren::V,сыпыру,كنس
1411,baden::V,шомылу,استحم
1412,sich waschen::V,жуыну,اغتسل
1413,ausziehen::V,шешу,خلع
1414,anziehen::V,кигізу,لبس
1415,sich anziehen::V,киіну,اكتسى
1416,kämmen::V,тарау,مشط
1417,schmücken::V,әсемдеу,زين
1418,schmücken::V,мәнерлеу,زين
1419,schmücken::V,көріктендіру,زين
1420,sagen::V,деу,قال
1421,sagen::V,айту,قال
1422,sprechen::V,деу,تكلم
1423,sprechen::V,айту,تكلم
1424,reden::V,сөйлеу,تكلم
1425,reden::V,сөйлесу,تكلم
1426,reden::V,тіл қатысу,تكلم
1427,sich unterhalten::V,сұхбаттасу,تحادث
1428,fragen::V,сұрау,سأل
1429,bitten::V,өтіну,رجا
1430,bitten::V,жалыну,رجا
1431,erzählen::V,айту,حكي
1432,mitteilen::V,білдіру,بلغ
1433,nennen::V,атау,سمى
1434,rufen::V,шақыру,نادى
1435,prahlen::V,бөсу,فشر
1436,prahlen::V,бөсу,تفاخر
1437,übersetzen::V,аудару,ترجم
1438,denken::V,ойлау,فكر
1439,glauben::V,нану,اعتقد
1440,glauben::V,илану,اعتقد
1441,bemerken::V,аңғару,لاحظ
1442,erkennen::V,тану,عرف
1443,begreifen::V,ұғу,فهم
1444,begreifen::V,ұғу,أدرك
1445,begreifen::V,аңғарып алу,فهم
1446,begreifen::V,аңғарып алу,أدرك
1447,verstehen::V,пайым,فهم
1448,verstehen::V,түсіну,فهم
1449,lernen::V,оқу,درس
1450,wissen::V,хабардар болу,علم
1451,sich erinnern an::V,еске түсіру,تذكر
1452,vergessen::V,ұмыту,نسي
1453,messen::V,өлшеу,قاس
1454,zählen::V,санау,عد
1455,zählen::V,санау,أحصى
1456,rechnen::V,санап шығару,حسب
1457,rechnen::V,санап шығу,حسب
1458,rechnen::V,санау,حسب
1459,lesen::V,оқу,قرأ
1460,malen::V,сурет салу,صور
1461,zeichnen::V,сурет салу,رسم
1462,schreiben::V,жазу,كتب
1463,besitzen::V,болу,حاز
1464,besitzen::V,болу,ملك
1465,kaufen::V,алу,اشترى
1466,kaufen::V,әперу,اشترى
1467,verkaufen::V,сату,باع
1468,bezahlen::V,төлеу,دفع
1469,bezahlen::V,ақы беру,دفع
1470,bezahlen::V,ақы төлеу,دفع
1471,zahlen::V,төлеу,سدد
1472,beherrschen::V,билеу,حكم
1473,ertragen::V,төзу,أطاق
1474,ertragen::V,төзу,تحمل
1475,ertragen::V,шыдау,أطاق
1476,ertragen::V,шыдау,تحمل
