,Concept_ID,av,lez
728,vorwärts::ADV,цебехун,виликди
729,rückwärts::ADV,нахъ-нахъ,кьулухъ
730,zurück::ADV,нахъе,
731,unten::ADV,ахакь,агъада
732,unten::ADV,гъоркь,агъада
733,hinab::ADV,эхебе,агъуз
734,oben::ADV,тӏад,винел
735,oben::ADV,тӏадехун,винел
736,hinauf::ADV,эхеде,виниз
737,überall::ADV,кибго,вирина
738,ein wenig::ADV,дагьабго,са тӏимил
739,kaum::ADV,хӏалалъ,жизви
740,sehr::ADV,кутакалда,лап
741,so::ADV,гьедин,икӏ
742,noch::ADV,жеги,гьеле
743,nur::ADV,гӏӣцӏго,анжах
744,wieder::ADV,на́хъеги,
745,vergebens::ADV,чӏалгӏаде,нагьакь
746,vergebens::ADV,чӏалгӏаде,нагьакьа
747,vor::PRP,цебе,вилик
748,hinter::PRP,хадуса,кьулухъ
749,unter::PRP,ахакь,кӏаник
750,unter::PRP,гъоркь,кӏаник
751,neben::PRP,аскӏо,патав
752,neben::PRP,аскӏо,мукьув
753,zwischen::PRP,гьоркьоб,ара
754,zwischen::PRP,гьоркьоб,арада
755,wegen::PRP,гьелда,гъиляй
756,dies::PRN,гьаб,и
757,dies::PRN,гьаб,им
758,dies::PRN,гьеб,и
759,dies::PRN,гьеб,им
760,das::PRN,доб,а
761,das::PRN,доб,ам
762,ich::PRN,дун,за
763,ich::PRN,дун,зун
764,du::PRN,дуца,вун
765,er::PRN,доб,ам
766,er::PRN,доб,гьа
767,wir::PRN,ниж,чун
768,ihr::PRN,нуж,куьн
769,sie::PRN,дол,абур
770,sie::PRN,эл,абур
771,was::FPRN,щиб,вуч
772,wer::FPRN,щиб,вуж
773,wo::FADV,киб,гьина
774,wo::FADV,кибехун,гьина
775,wohin::FADV,кибехун,гьиниз
776,wie::FADV,кин,гьикӏ
777,warum::FADV,щай,вучиз
778,wieviel::FNUM,кигӏан,шумуд
779,eins::NUM,цо,са
780,zwei::NUM,кӏиго,кьвед
781,drei::NUM,лъабго,пуд
782,vier::NUM,ункъо,кьуд
783,fünf::NUM,щуго,вад
784,sechs::NUM,анлъго,ругуд
785,sieben::NUM,анкьго,ирид
786,acht::NUM,микьго,муьжуьд
787,neun::NUM,ичӏго,кӏуьд
788,zehn::NUM,анцӏго,цӏуд
789,elf::NUM,анцӏила цо,цӏусад
790,zwölf::NUM,кӏиго-анцӏила,цӏикьвед
791,zwanzig::NUM,къого,къад
792,dreißig::NUM,лъеберго,къанницӏуд
793,vierzig::NUM,кӏикъого,яхцӏур
794,fünfzig::NUM,кӏикъо́ялда анцӏго,яхцӏурни цӏуд
795,sechzig::NUM,лъабкъого,пудкъад
796,siebzig::NUM,лъабкъо́ялда анцӏго,пудкъанни цӏуд
797,achtzig::NUM,ункъого,кьудкъад
798,neunzig::NUM,ункъоялда а́нцӏила,кьудкъанни цӏуд
799,hundert::NUM,нусго,виш
800,tausend::NUM,азарго,агъзур
801,und::CNJ,ва,ва
802,und::CNJ,-ги,ва
803,oder::CNJ,ялъуни,я
804,stehen::V,бахъунчӏезе,акъвазун
805,sitzen::V,гӏодов чӏезе,ацукьун
806,liegen::V,бегизе,къаткун
807,hängen::V,базе,куьрс хьун
808,werden::V,бахъине,хьун
809,passieren::V,лъугьине,хьун
810,passieren::V,лъугьа-бахъине,хьун
811,beginnen::V,байбихьизе,башламиш хьун
812,enden::V,лъугӏизе,куьтягь хьун
813,wechseln::V,хиса-басизе,дегиш хьун
814,wechseln::V,хисизе,дегиш хьун
815,aufgehen[Sonne]::V,баккизе,экъечӏун
816,untergehen[Sonne]::V,щинкӏизе,акӏун
817,scheinen[Sonne]::V,къалъ-къалъизе,ишигь гун
818,donnern::V,гъугъазе,къукърумар авун
819,wehen::V,пуйзе,
820,strömen::V,чвахизе,авахьун
821,fließen::V,чвахизе,авахьун
822,sich drehen::V,сверизе,элкъуьн
823,schwanken::V,хьвагӏезе,юзун
824,schwanken::V,багъа-бачаризе,юзун
825,schwingen::V,щвартӏезе,галтад хьун
826,fallen::V,бортизе,аватун
827,brennen::V,рекӏине,кун
828,brennen::V,рекӏине,ккун
829,rauchen::V,кӏкӏуй буризе,
830,regnen::V,базе,къун
831,gefrieren::V,гӏу́низе,муркӏади кьун
832,tauen::V,биаризе,цӏурун
833,schmelzen::V,биине,цӏурун
834,trocknen::V,бакъвазе,кьурун
835,sieden::V,гьалдезе,ругун
836,faulen::V,махӏцине,кутӏун
837,verfaulen::V,туризе,чуьруьтмиш хьун
838,verfaulen::V,туризе,кутӏун
839,reißen::V,бихъизе,атӏун
840,reißen::V,бихъизе,къазунун
841,versinken::V,гъанкъизе,батмиш хьун
842,vergehen::V,базе,алатун
843,vergehen::V,бахъизе,алатун
844,vergehen::V,ине,алатун
845,erscheinen::V,баккизе,майдандиз акъатун
846,verschwinden::V,къине,квахьун
847,verschwinden::V,билизе,квахьун
848,sinken::V,гӏодо́бе ккезе,элекьун
849,abnehmen::V,тӏаса камизе,тӏимил хьун
850,abnehmen::V,тӏаса камизе,гъвечӏи хьун
851,zunehmen::V,гӏемерлъизе,артух хьун
852,steigen::V,бахине,хкаж хьун
853,wachsen::V,кӏодолъизе,экъечӏун
854,glänzen::V,цӏвакизе,цӏарцӏар гун
855,funkeln::V,паркъезе,нур гун
856,lärmen::V,хъудизе,ван авун
857,lärmen::V,чӏиргъдизе,ван авун
858,läuten::V,кьабизе,зенг ягъун
859,klingeln::V,кьабизе,зенг ягъун
860,klirren::V,зваргъизе,зигринг авун
861,brausen::V,гьалаглъизе,къати хьун
862,rauschen::V,шуршудизе,вишриш авун
863,klingen::V,бахъине,ван авун
864,bellen::V,гъанчдезе,элуькьун
865,heulen::V,рурудизе,къув ягъун
866,blasen::V,гьохьизе,уф гун
867,pfeifen::V,гьещтӏезе,уьфт ягъун
868,schreien::V,ахӏизе,гьараюн
869,schreien::V,ахӏдезе,гьараюн
870,stöhnen::V,зигардизе,суза авун
871,zittern::V,дарран,зурзун
872,zittern::V,гьаргьадизе,зурзун
873,leben::V,бетӏербахъизе,яшамиш хьун
874,geboren werden::V,лъугьине,хьун
875,atmen::V,хӏухьел биччазе,нефес чӏугун
876,trinken::V,гьекъезе,хъун
877,essen::V,квине,тӏуьн
878,essen::V,кваназе,тӏуьн
879,schlucken::V,кӏкӏвине,туькьуьнун
880,schlucken::V,къулчӏизе,туькьуьнун
881,müde werden::V,сваказе,галатун
882,müde werden::V,сваказе,юргъун хьун
883,einschlafen::V,кьижизе,ксун
884,einschlafen::V,гъапуллъизе,ксун
885,schlafen::V,кьижизе,ксун
886,aufwachen::V,бигьине,ахварай аватун
887,aufstehen::V,бахъине,къарагъун
888,aufstehen::V,тӏадебахъине,къарагъун
889,sich erholen::V,хьи бахъизе,ял ягъун
890,sich erholen::V,хӏалхьи гьабизе,ял ягъун
891,krank werden::V,унтизе,кефсуз хьун
892,krank sein::V,унтизе,тӏа хьун
893,schmerzen::V,унтизе,тӏа хьун
894,husten::V,хъегӏизе,уьгьуь ягъун
895,genesen::V,лъилъизе,сагъ хъхьун
896,sterben::V,хвезе,кьин
897,umkommen::V,гьалаглъизе,терг хьун
898,sich bewegen::V,багъаризе,юзун
899,sich bewegen::V,багъаргъизе,юзун
900,sich rühren::V,багъаризе,юзун
901,sich erheben::V,тӏадебахъине,къарагъун
902,sich erheben::V,бахъине,къарагъун
903,sich setzen::V,гӏодов чӏезе,ацукьун
904,hinfallen::V,щапизе,алукьун
905,laufen::V,хьвадизе,къекъуьн
906,schreiten::V,чӏезе,ккамар къачун
907,spazierengehen::V,тира-сверизе,сейр авун
908,eilen::V,ракӏхӏалакине,тади авун
909,eilen::V,дуризе,тади авун
910,sich beeilen::V,дуризе,гьерекатун
911,sich beeilen::V,гӏедегӏизе,гьерекатун
912,sausen::V,тӏуризе,чкурун
913,rennen::V,бекеризе,катун
914,rennen::V,бекеризе,зверун
915,springen::V,кӏанцӏизе,хкадарун
916,klettern::V,хархадизе,акьахун
917,schaukeln::V,гьерщезе,
918,kriechen::V,хъурщизе,капаралди фин
919,schwimmen::V,лъедезе,сирнав авун
920,tauchen::V,букъардизе,кьилихъди циз вегьин
921,rudern::V,хазе,кьусуйралди лодка гьалун
922,rudern::V,хазе,цуьруьгъуьлдалди кӏватӏун
923,fahren::V,ине,фин
924,fliegen::V,боржине,лув гун
925,fliegen::V,боржине,цавай фин
926,gehen::V,ине,фин
927,weggehen::V,ине,хъфин
928,abfahren::V,къокъине,фин
929,abfahren::V,къокъине,рекье гьатун
930,anhalten::V,чӏезе,акъвазун
931,anhalten::V,тархъизе,акъвазун
932,anhalten::V,лъалхъизе,акъвазун
933,hineingehen::V,тӏаделъугьине,гьахьун
934,eintreten::V,лъугьине,гьахьун
935,kommen::V,бачӏине,атун
936,ankommen::V,щвезе,атун
937,ankommen::V,тӏадебачӏине,атун
938,zurückkommen::V,тадбуссине,хтун
939,zurückkommen::V,тӏадбуссине,хтун
940,bleiben::V,чӏезе,амукьун
941,bleiben::V,хутӏизе,амукьун
942,warten::V,чӏезе,гуьзлемишун
943,erwarten::V,балагьизе,вил алаз акъвазун
944,suchen::V,балагьизе,къекъуьн
945,finden::V,батизе,жугъун
946,versuchen::V,хӏалбихьизе,алахъун
947,vorbereiten::V,хӏадурлъизабизе,гьазурун
948,lieben::V,балай бегьизе,кӏан хьун
949,mögen::V,бокьизе,рикӏ ацукьун
950,lachen::V,белъизе,хъуьруьн
951,weinen::V,гӏодизе,шехьун
952,schimpfen::V,гъанчдезе,сеперар гун
953,schimpfen::V,гъанчдезе,экъуьгъунар авун
954,sich ärgern::V,вагъизе,хъел акатун
955,sich ärgern::V,ццида́хине,хъел акатун
956,sich fürchten::V,хӏинкъизе,кичӏе хьун
957,fürchten::V,беркъазе,къурхутмиш хьун
958,fürchten::V,хӏинкъа-къазе,къурхутмиш хьун
959,fliehen::V,лъутизе,катун
960,flüchten::V,лъутизе,катун
961,sehen::V,бихьизе,акун
962,anschauen::V,бертӏамизе,вил вегьин
963,anschauen::V,балагьизе,вил вегьин
964,ansehen::V,бала-гъалагьизе,килигун
965,hören::V,рагӏизе,ван хьун
966,zuhören::V,гӏенеккизе,яб гун
967,probieren::V,кӏалдиб хъва́зе,дад акун
968,probieren::V,чӏамизе,дад акун
969,riechen::V,су́нтӏизе,ни чӏугун
970,fühlen::V,чӏвазе,гьисс авун
971,zu sehen sein::V,бихьизе,
972,vernehmen::V,рагӏизе,
973,frieren::V,цӏорозе,кьун
974,frieren::V,цӏорозе,мекьи хьун
975,tun::V,гьабизе,авун
976,können::V,кӏвезе,хьун
977,können::V,кӏвезе,акъакьун
978,können::V,лъазе,хьун
979,können::V,лъазе,акъакьун
980,wollen::V,бокьизе,кӏан хьун
981,anfangen::V,байбихьизе,башламишун
982,beenden::V,тӏубазабизе,куьтягьун
983,beenden::V,лъугӏизабизе,куьтягьун
984,aufhören::V,бахъизе,акъвазун
985,gelingen::V,бахъизе,арадал атун
986,geraten::V,бахъизе,акъатун
987,öffnen::V,рагьизе,ахъаюн
988,schließen::V,къазе,акьалун
989,stellen::V,чӏвазе,эцигун
990,setzen::V,рекӏинабизе,ацукьарун
991,setzen::V,гӏодор чӏезаризе,ацукьарун
992,legen::V,лъезе,эцигун
993,berühren::V,хъвазе,хкӏурун
994,verbinden::V,хьухьине,гилигун
995,verbinden::V,бухьине,гилигун
996,bedecken::V,кквезе,кӏевун
997,aufhängen::V,базе,куьрсарун
998,anzünden::V,бакизе,куькӏуьрун
999,anzünden::V,рекӏинабизе,куькӏуьрун
1000,zurücklassen::V,тезе,тун
1001,verlieren::V,билизабизе,квадарун
1002,fallen lassen::V,бортизабизе,авадрун
1003,machen::V,гьабизе,авун
1004,machen::V,гьабизе,кар авун
1005,herstellen::V,гьабизе,расун
1006,herstellen::V,хӏадурлъизабизе,расун
1007,bauen::V,базе,туькӏуьрун
1008,bauen::V,гьабизе,туькӏуьрун
1009,reparieren::V,къачӏазе,расун
1010,verbessern::V,лъикӏлъизабизе,хъсанрун
1011,ändern::V,хисизабизе,табдил авун
1012,graben::V,бухъизе,эгъуьнун
1013,beugen::V,хьетӏизабизе,акӏажарун
1014,beugen::V,хьетӏизабизе,кангур авун
1015,biegen::V,гьетӏизабизе,патахъарун
1016,drehen::V,тиризабизе,алчударун
1017,drehen::V,свердизабизе,алчударун
1018,wenden::V,бегизе,
1019,umdrehen::V,бегизе,элкъуьрун
1020,umdrehen::V,бега-битӏизе,элкъуьрун
1021,heben::V,борхизе,хкажун
1022,hochheben::V,борхалъизабизе,хкажун
1023,hochheben::V,борхизе,хкажун
1024,ergreifen::V,кквезе,агалчна кьун
1025,halten::V,кквезе,кьун
1026,drücken::V,къазе,чуькьуьн
1027,drücken::V,къанцӏу́зе,чуькьуьн
1028,drücken::V,къвал ба́зе,чуькьуьн
1029,schieben::V,хъилдизе,хуртӏ гун
1030,kratzen::V,хачазе,къадгъунун
1031,lecken::V,чӏикӏизе,мез гун
1032,beißen::V,хӏанчӏизе,кӏасун
1033,beißen::V,хӏанчӏизабизе,кӏасун
1034,abreißen::V,тӏезе,галудун
1035,abreißen::V,тӏезабизе,галудун
1036,abschneiden::V,къотӏизе,атӏун
1037,binden::V,бухьине,
1038,stecken::V,къазабизе,сухун
1039,brechen::V,бекизе,хун
1040,brechen::V,бекизе,кукӏварун
1041,klopfen::V,дванкезе,тахъ-тахъ авун
1042,hauen::V,базе,ягъун
1043,kleben::V,бацӏцӏине,алкӏурун
1044,kleben::V,бацӏцӏине,кукӏурун
1045,reiben::V,хачазе,тӏушунун
1046,streichen::V,бахине,алтадун
1047,streichen::V,жужазе,алтадун
1048,schleifen::V,лъухьизе,кӏвенкӏв авун
1049,schneiden::V,къотӏизе,атӏун
1050,rütteln::V,багъа-бачаризабизе,къарсурун
1051,schütteln::V,кӏобокӏизе,къарсурун
1052,schwenken::V,гьесадизе,элягъун
1053,schwenken::V,гьесадизе,галтадун
1054,schwenken::V,хьвагӏезабизе,элягъун
1055,schwenken::V,хьвагӏезабизе,галтадун
1056,schütten::V,тӏезе,цун
1057,füllen::V,цӏезабизе,ацӏурун
1058,einwickeln::V,жемизе,кутун
1059,einwickeln::V,жемизе,элкъуьрун
1060,tragen::V,баччизе,тухун
1061,schleppen::V,бехъерхъизе,галчӏурун
1062,ziehen::V,цӏазе,ялун
1063,ziehen::V,цӏазе,чӏугун
1064,aufbewahren::V,цӏунизе,хуьн
1065,werfen::V,рехизе,гадрун
1066,fangen::V,кквезе,кьун
1067,packen::V,кквезе,кьун
1068,verstecken::V,бахчизе,кӏевун
1069,teilen::V,бикьизе,паюн
1070,schicken::V,битӏизе,ракъурун
1071,bringen::V,баччизе,гъун
1072,hinzufügen::V,жубазе,алава авун
1073,bekommen::V,щвезе,къачун
1074,bekommen::V,щвезе,жугъурун
1075,erhalten::V,щвезе,къачун
1076,erhalten::V,босизе,къачун
1077,nehmen::V,босизе,къачун
1078,wählen::V,бищизе,хкягъун
1079,auswählen::V,тӏасабищизе,хкягъун
1080,bewahren::V,цӏунизе,хуьн
1081,behindern::V,квекӏен гьабизе,манийвал авун
1082,verderben::V,хвезабизе,чӏурун
1083,beschädigen::V,галгъазабизе,нукьсанвал гун
1084,zerbrechen::V,щущазабизе,хун
1085,zerreißen::V,бихъизе,къазунун
1086,zerstören::V,биххизабизе,чӏурун
1087,zerstören::V,биххизабизе,барбатӏун
1088,verbrennen::V,бухӏизе,ккун
1089,geben::V,кьезе,гун
1090,reichen::V,кьезе,вугун
1091,reichen::V,кьезе,гун
1092,schenken::V,кьезе,пишкеш авун
1093,versprechen::V,назру гьабизе,гаф гун
1094,wünschen::V,бокьизе,дуьа авун
1095,loben::V,беццизе,тариф авун
1096,loben::V,бецца-бекъизе,тариф авун
1097,küssen::V,баизе,темен гун
1098,wiegen::V,чӏучӏадизабизе,эчӏягъун
1099,zudecken::V,тӏадбигъине,гьалдун
1100,wecken::V,бигьинабизе,ахварай авудун
1101,zeigen::V,бихьизабизе,къалурун
1102,führen::V,бачине,тухун
1103,lehren::V,малъизе,кӏелиз тун
1104,lehren::V,цӏализабизе,кӏелиз тун
1105,unterrichten::V,цӏализабизе,тарс гун
1106,aufziehen::V,гӏезабизе,тербия гун
1107,aufziehen::V,гӏезабизе,тербияламишун
1108,leiten::V,нухмалъи гьабизе,идара авун
1109,antreiben::V,гӏедегӏизабизе,тади кутун
1110,einladen::V,ахӏизе,теклиф авун
1111,einladen::V,тӏадеахӏизе,теклиф авун
1112,vereinigen::V,цолъизабизе,сад авун
1113,besuchen::V,баккизе,кьилив атун
1114,besuchen::V,хьвадизе,кьилив атун
1115,treffen::V,дандчӏвазе,гьалтун
1116,sich versammeln::V,данделъизе,алтӏушун
1117,sich versammeln::V,бакӏаризе,алтӏушун
1118,spielen::V,басандизе,къугъун
1119,singen::V,ахӏизе,лугьун
1120,singen::V,ахӏизе,мани лугьун
1121,tanzen::V,кьурдизе,кьуьл авун
1122,sich trennen::V,батӏалъизе,къакъатун
1123,verlassen::V,тезе,гъил къачун
1124,verlassen::V,рехунтезе,гъил къачун
1125,retten::V,хвасар гьабизе,къутармишун
1126,retten::V,хвасарлъизабизе,къутармишун
1127,bewachen::V,цӏунизе,хуьн
1128,schützen::V,цӏунизе,хуьн
1129,verteidigen::V,цӏунизе,хуьн
1130,sich schlagen::V,багъизе,кукӏун
1131,schießen::V,речӏчӏизе,акъатун
1132,siegen::V,бергьине,гъалиб хьун
1133,ärgern::V,вагъизавизе,хъел гъун
1134,ärgern::V,вагъизавизе,хъел кутун
1135,schlagen::V,кьабизе,ягъун
1136,schlagen::V,кьабизе,галукьарун
1137,treten::V,мал тункизе,кьуьл къекъягъун
1138,treten::V,мал тункизе,кьуьл эцягъун
1139,stechen::V,къазабизе,акьадарун
1140,stoßen::V,тункизе,эцягъун
1141,stoßen::V,хъилдизе,эцягъун
1142,stehlen::V,щинкӏизабизе,чуьнуьхун
1143,stören::V,квекӏен гьабизе,хкуьрун
1144,stören::V,татубахъи гьабизе,хкуьрун
1145,belästigen::V,рахӏатхвезабизе,хкуьрун
1146,belästigen::V,рахӏатхвезабизе,азият гун
1147,verbergen::V,бахчизе,далдаламишун
1148,verbergen::V,балъго тезе,далдаламишун
1149,täuschen::V,божуда рекӏкӏ гьабизе,алцурарун
1150,täuschen::V,божуда рекӏкӏ гьабизе,алцуррун
1151,täuschen::V,гуккизе,алцурарун
1152,täuschen::V,гуккизе,алцуррун
1153,betrügen::V,хӏилла гьабизе,алцурарун
1154,betrügen::V,хӏилла гьабизе,гьарамзадавал авун
1155,betrügen::V,сандирахълъи гьабизе,алцурарун
1156,betrügen::V,сандирахълъи гьабизе,гьарамзадавал авун
1157,töten::V,чӏвазе,яна кьин
1158,wohnen::V,яшав гьабизе,дуланмиш хьун
1159,arbeiten::V,хӏалтӏизе,кӏвалахун
1160,arbeiten::V,хӏалтӏизе,кӏвалах авун
1161,sammeln::V,бакӏаризе,кӏватӏун
1162,pflücken::V,бетӏизе,атӏун
1163,jagen::V,чан гьабизе,гъуьрч авун
1164,fischen::V,ччугӏа кквезе,гъетер кьун
1165,fassen::V,кквезе,кьун
1166,hüten::V,кваназабизе,чӏура хуьн
1167,treiben::V,гъезе,гьалун
1168,anbinden::V,бухьине,акалун
1169,füttern::V,кваназабизе,ем гун
1170,melken::V,бечӏчӏизе,ацун
1171,hacken::V,чӏвазе,куьткуьнун
1172,gießen::V,лъалъазе,яд гун
1173,reifen::V,барщизе,чурун
1174,reifen::V,барщизе,агакьун
1175,zubereiten::V,бежа-белъине,гьазурун
1176,kochen::V,белъине,ругун
1177,backen::V,базе,чурун
1178,braten::V,бежизе,чурун
1179,umrühren::V,багъаризе,какадарун
1180,stricken::V,хьухьине,хурун
1181,nähen::V,букъизе,цун
1182,färben::V,кьер гьабизе,шир ягъун
1183,reinigen::V,бацӏцӏине,михьун
1184,waschen::V,чуризе,чуьхуьн
1185,abwischen::V,бацӏцӏине,гуьцӏун
1186,spülen::V,хулизе,экъуьрун
1187,fegen::V,лъухьизе,шуткун
1188,kehren::V,лъухьизе,кул алтадун
1189,baden::V,чордезе,эхъуьн
1190,ausziehen::V,бахъизе,хутӏунун
1191,ausziehen::V,бахъизе,галудун
1192,anziehen::V,ретӏине,алукӏун
1193,sich anziehen::V,ретӏине,алукӏун
1194,sich anziehen::V,ретӏине,парталар алукӏун
1195,kämmen::V,хазе,эвягъун
1196,schmücken::V,чӏухӏизабизе,безетмишун
1197,schmücken::V,чӏухӏизабизе,гуьрчегарун
1198,sagen::V,бицине,лугьун
1199,sprechen::V,бицине,рахун
1200,reden::V,гаргадизе,рахун
1201,sich unterhalten::V,гаргадизе,ихтилат авун
1202,fragen::V,цӏехезе,жузун
1203,fragen::V,гьикъизе,жузун
1204,bitten::V,гьаризе,тӏалабун
1205,erzählen::V,бицине,ахъаюн
1206,mitteilen::V,лъазабизе,хабар гун
1207,nennen::V,цӏар лъезе,тӏвар гун
1208,rufen::V,ахӏизе,эверун
1209,prahlen::V,беццаризе,яцӏу гафар авун
1210,übersetzen::V,буссинабизе,таржума авун
1211,übersetzen::V,буссинабизе,гафладун
1212,denken::V,ургъизе,фикир авун
1213,glauben::V,божизе,агъун
1214,bemerken::V,берречӏчӏизе,фикир гун
1215,erkennen::V,лъазе,
1216,erkennen::V,батӏаго бахъизе,
1217,begreifen::V,бичӏчӏизе,гъавурда акьун
1218,lernen::V,цӏализе,кӏелун
1219,wissen::V,лъазе,чир хьун
1220,wissen::V,лъазе,чирхьун
1221,sich erinnern an::V,ракӏалде щвезе,рикӏел хуьн
1222,vergessen::V,кӏочене,рикӏелай фин
1223,vergessen::V,кӏочене,рикӏелай алатун
1224,messen::V,борцине,алцумун
1225,zählen::V,рикӏкӏине,гьисабун
1226,rechnen::V,рикӏкӏине,гьисабун
1227,lesen::V,цӏализе,кӏелун
1228,malen::V,бахъизе,кхьин
1229,malen::V,бахъизе,шикилар чӏугун
1230,zeichnen::V,бахъизе,чӏугун
1231,schreiben::V,хъвазе,кхьин
1232,besitzen::V,щвезе,иеси хьун
1233,besitzen::V,бу́кӏине,иеси хьун
1234,kaufen::V,босизе,къачун
1235,kaufen::V,босизе,маса къачун
1236,verkaufen::V,бичизе,гун
1237,verkaufen::V,бичизе,маса гун
1238,bezahlen::V,кьезе,къимет гун
1239,bezahlen::V,кьезе,эвезда авун
1240,bezahlen::V,кьезе,гьакъи агакьрун
1241,zahlen::V,кьезе,къимет гун
1242,zahlen::V,кьезе,эвезда авун
1243,zahlen::V,кьезе,гьакъи агакьрун
1244,ertragen::V,баччизе,таб гун
1245,Auge::N,,вил
1246,Sehne::N,,кьуру дамар
1247,Funke::N,,цӏелхем
1248,Elch::N,,лось
1249,Beere::N,,куьлуь емиш
1250,Ton::N,,ван-сес
1251,Winkel::N,,пӏипӏ
1252,Menge::N,,кьадар
1253,Stütze::N,,даях
1254,Figur::N,,фигура
1255,Schuh::N,,ботинка
1256,Schnur::N,,еб
1257,voll::A,,ацӏай
1258,lange::ADV,,яргъалди
1259,später::ADV,,гуьгъуьнлай
1260,nicht::ADV,,ваъ
1261,schon::ADV,,хъувуна
1262,schon::ADV,,мадни дардиз
1263,schon::ADV,,мадни гуьтӏуьз
1264,schon::ADV,,мадни гуьтӏуь я
1265,durch::PRP,,арадай
1266,durch::PRP,,-кай хкатна
1267,alles::PRN,,вири
1268,alles::PRN,,михьиз
1269,aufheben::V,,хкажун
1270,sich waschen::V,,жендек чуьхуьн
1271,beherrschen::V,,иеси хьун
