,Concept_ID,sv,pt
867,nur::ADV,endast,somente
868,schon::ADV,redan,já
869,wieder::ADV,åter,outra vez
870,vergebens::ADV,förgäves,em vão
871,vor::PRP,utanför,diante de
872,hinter::PRP,bakom,atrás de
873,unter::PRP,under,sob
874,unter::PRP,under,debaixo de
875,durch::PRP,genom,por
876,durch::PRP,genom,através de
877,durch::PRP,igenom,por
878,durch::PRP,igenom,através de
879,neben::PRP,bredvid,junto de
880,neben::PRP,bredvid,ao lado de
881,neben::PRP,vid sidan av,junto de
882,neben::PRP,vid sidan av,ao lado de
883,zwischen::PRP,mellan,entre
884,wegen::PRP,på grund av,por
885,wegen::PRP,på grund av,por causa de
886,dies::PRN,detta,isto
887,das::PRN,det,isso
888,das::PRN,det,aquilo
889,alles::PRN,allt,todo
890,ich::PRN,jag,eu
891,du::PRN,du,tu
892,er::PRN,han,ele
893,wir::PRN,vi,nós
894,ihr::PRN,ni,vós
895,ihr::PRN,ni,vocês
896,sie::PRN,de,eles
897,was::FPRN,vad,quê
898,wer::FPRN,vem,quem
899,wo::FADV,var,onde
900,wohin::FADV,vart,aonde
901,wohin::FADV,vart,para onde
902,wie::FADV,hur,como
903,warum::FADV,varför,porquê
904,warum::FADV,varför,por que
905,wieviel::FNUM,hur mycket,quanto
906,eins::NUM,en,um
907,eins::NUM,ett,um
908,zwei::NUM,två,dois
909,drei::NUM,tre,três
910,vier::NUM,fyra,quatro
911,fünf::NUM,fem,cinco
912,sechs::NUM,sex,seis
913,sieben::NUM,sju,sete
914,acht::NUM,åtta,oito
915,neun::NUM,nio,nove
916,zehn::NUM,tio,dez
917,elf::NUM,elva,onze
918,zwölf::NUM,tolv,doze
919,zwanzig::NUM,tjugo,vinte
920,dreißig::NUM,trettio,trinta
921,vierzig::NUM,fyrtio,quarenta
922,fünfzig::NUM,femtio,cinquenta
923,sechzig::NUM,sextio,sessenta
924,siebzig::NUM,sjuttio,setenta
925,achtzig::NUM,åttio,oitenta
926,neunzig::NUM,nittio,noventa
927,hundert::NUM,hundra,cem
928,hundert::NUM,hundra,cento
929,tausend::NUM,tusen,mil
930,und::CNJ,och,e
931,oder::CNJ,eller,ou
932,stehen::V,stå,estar em pé
933,sitzen::V,sitta,estar sentado
934,liegen::V,ligga,jazer
935,liegen::V,ligga,estar deitado
936,hängen::V,hänga,pender
937,hängen::V,hänga,estar pendurado
938,werden::V,bli,tornar-se
939,passieren::V,ske,acontecer
940,passieren::V,hända,acontecer
941,beginnen::V,börja,começar
942,enden::V,ända,acabar
943,enden::V,ända,terminar
944,wechseln::V,växla,variar
945,wechseln::V,växla,alternar
946,aufgehen[Sonne]::V,gå upp,nascer
947,untergehen[Sonne]::V,gå ned,pôr-se
948,scheinen[Sonne]::V,skina,brilhar
949,donnern::V,dundra,trovejar
950,wehen::V,blåsa,soprar
951,strömen::V,forsa,correr
952,strömen::V,strömma,correr
953,fließen::V,flyta,fluir
954,sich drehen::V,snurra,girar
955,schwanken::V,vackla,oscilar
956,schwingen::V,svinga,vibrar
957,fallen::V,falla,cair
958,brennen::V,brinna,arder
959,rauchen::V,ryka,fumegar
960,regnen::V,regna,chover
961,gefrieren::V,frysa,gelar
962,gefrieren::V,frysa,congelar
963,tauen::V,töa,derreter
964,tauen::V,töa,descongelar
965,schmelzen::V,smälta,fundir-se
966,trocknen::V,torka,secar
967,sieden::V,koka,ferver
968,sieden::V,sjuda,ferver
969,faulen::V,ruttna,estragar-se
970,verfaulen::V,ruttna,apodrecer
971,reißen::V,brista,romper-se
972,versinken::V,sjunka,afundar-se
973,vergehen::V,förgå,passar
974,erscheinen::V,synas,aparecer
975,erscheinen::V,visa sig,aparecer
976,verschwinden::V,försvinna,desaparecer
977,sinken::V,sjunka,descer
978,abnehmen::V,avta,diminuir
979,abnehmen::V,avta,decrescer
980,abnehmen::V,minskas,diminuir
981,abnehmen::V,minskas,decrescer
982,zunehmen::V,tilltaga,crescer
983,zunehmen::V,tilltaga,aumentar
984,steigen::V,stiga,subir
985,wachsen::V,växa,crescer
986,glänzen::V,glimma,brilhar
987,funkeln::V,tindra,cintilar
988,funkeln::V,gnistra,cintilar
989,lärmen::V,bråka,fazer barulho
990,lärmen::V,väsnas,fazer barulho
991,läuten::V,ringa,chocalhar
992,klingeln::V,ringa,tocar
993,klirren::V,klirra,tinir
994,brausen::V,brusa,bramar
995,rauschen::V,susa,murmurar
996,rauschen::V,susa,rumorejar
997,klingen::V,låta,soar
998,klingen::V,klinga,soar
999,bellen::V,skälla,ladrar
1000,heulen::V,yla,uivar
1001,heulen::V,tjuta,uivar
1002,blasen::V,blåsa,soprar
1003,pfeifen::V,vissla,assobiar
1004,schreien::V,skrika,gritar
1005,stöhnen::V,stöna,gemer
1006,zittern::V,darra,tremer
1007,zittern::V,skälva,tremer
1008,leben::V,leva,viver
1009,geboren werden::V,födas,nascer
1010,atmen::V,andas,respirar
1011,trinken::V,dricka,beber
1012,essen::V,äta,comer
1013,schlucken::V,svälja,engolir
1014,müde werden::V,tröttna,cansar-se
1015,einschlafen::V,somna,adormecer
1016,schlafen::V,sova,dormir
1017,aufwachen::V,vakna,acordar
1018,aufstehen::V,stiga upp,levantar-se
1019,sich erholen::V,repa sig,descansar
1020,sich erholen::V,hämta sig,descansar
1021,krank werden::V,insjukna,adoecer
1022,krank werden::V,insjukna,ficar doente
1023,krank sein::V,vara sjuk,estar doente
1024,schmerzen::V,smärta,doer
1025,schmerzen::V,göra ont,doer
1026,husten::V,hosta,tossir
1027,genesen::V,tillfriskna,convalescer
1028,sterben::V,dö,morrer
1029,umkommen::V,omkomma,perecer
1030,sich bewegen::V,röra sig,mover-se
1031,sich rühren::V,röra på sig,mexer-se
1032,sich erheben::V,resa sig,levantar-se
1033,sich setzen::V,sätta sig,sentar-se
1034,hinfallen::V,falla omkull,cair
1035,laufen::V,löpa,andar
1036,laufen::V,löpa,caminhar
1037,schreiten::V,skrida,andar
1038,schreiten::V,skrida,caminhar
1039,spazierengehen::V,promenera,passear
1040,eilen::V,ila,apressar-se
1041,sich beeilen::V,skynda sig,apressar-se
1042,sich beeilen::V,skynda sig,despachar-se
1043,sausen::V,susa,correr
1044,rennen::V,löpa,correr
1045,rennen::V,springa,correr
1046,springen::V,hoppa,saltar
1047,klettern::V,klättra,trepar
1048,schaukeln::V,gunga,baloiçar
1049,kriechen::V,kräla,rastejar
1050,kriechen::V,kräla,arrastar-se
1051,schwimmen::V,simma,nadar
1052,tauchen::V,dyka,mergulhar
1053,rudern::V,ro,remar
1054,fahren::V,köra,ir
1055,fliegen::V,flyga,voar
1056,gehen::V,gå,ir
1057,gehen::V,gå,andar
1058,weggehen::V,gå bort,partir
1059,weggehen::V,gå bort,ir-se embora
1060,abfahren::V,resa,sair
1061,abfahren::V,resa,partir
1062,abfahren::V,avresa,sair
1063,abfahren::V,avresa,partir
1064,anhalten::V,stanna,parar
1065,hineingehen::V,gå in,entrar
1066,eintreten::V,träda in,entrar
1067,kommen::V,komma,vir
1068,ankommen::V,ankomma,chegar
1069,zurückkommen::V,återkomma,voltar
1070,zurückkommen::V,återkomma,regressar
1071,bleiben::V,bli,ficar
1072,bleiben::V,bli,permanecer
1073,bleiben::V,förbli,ficar
1074,bleiben::V,förbli,permanecer
1075,warten::V,vänta,esperar
1076,erwarten::V,vänta,esperar
1077,erwarten::V,vänta,aguardar
1078,suchen::V,leta,buscar
1079,suchen::V,leta,procurar
1080,finden::V,finna,achar
1081,finden::V,finna,encontrar
1082,versuchen::V,försöka,tentar
1083,vorbereiten::V,förbereda,preparar
1084,lieben::V,älska,amar
1085,lieben::V,älska,querer
1086,mögen::V,tycka om,gostar de
1087,lachen::V,skratta,rir
1088,lachen::V,skratta,rir-se
1089,rühren::V,röra,comover
1090,weinen::V,gråta,chorar
1091,schimpfen::V,skälla,ralhar
1092,sich ärgern::V,förargas,zangar-se
1093,sich fürchten::V,vara rädd,ter medo de
1094,sich fürchten::V,vara rädd,ter receio de
1095,fürchten::V,frukta,temer
1096,fürchten::V,frukta,recear
1097,fliehen::V,fly,fugir
1098,fliehen::V,rymma,fugir
1099,flüchten::V,fly,refugiar-se
1100,sehen::V,se,ver
1101,anschauen::V,se på,olhar
1102,anschauen::V,betrakta,olhar
1103,ansehen::V,åse,mirar
1104,hören::V,höra,ouvir
1105,zuhören::V,höra på,escutar
1106,zuhören::V,lyssna till,escutar
1107,probieren::V,smaka,provar
1108,probieren::V,smaka,saborear
1109,probieren::V,smaka på,provar
1110,probieren::V,smaka på,saborear
1111,riechen::V,lukta,cheirar
1112,fühlen::V,känna,sentir
1113,scheinen::V,verka,parecer
1114,scheinen::V,tyckas,parecer
1115,zu sehen sein::V,synas,estar à vista
1116,zu sehen sein::V,kunna ses,estar à vista
1117,vernehmen::V,få veta,ouvir
1118,vernehmen::V,förnimma,ouvir
1119,frieren::V,frysa,ter frio
1120,tun::V,göra,fazer
1121,können::V,kunna,saber
1122,wollen::V,vilja,querer
1123,anfangen::V,börja,iniciar
1124,beenden::V,avsluta,acabar
1125,beenden::V,avsluta,terminar
1126,aufhören::V,sluta,cessar
1127,aufhören::V,sluta,desistir
1128,aufhören::V,upphöra,cessar
1129,aufhören::V,upphöra,desistir
1130,gelingen::V,lyckas,sair bem
1131,gelingen::V,lyckas,dar bom resultado
1132,geraten::V,bli,sair
1133,geraten::V,bli,dar resultado
1134,öffnen::V,öppna,abrir
1135,schließen::V,låsa,fechar
1136,schließen::V,stänga,fechar
1137,stellen::V,ställa,pôr
1138,stellen::V,ställa,colocar
1139,setzen::V,sätta,pôr
1140,setzen::V,sätta,meter
1141,legen::V,lägga,pôr
1142,legen::V,lägga,meter
1143,berühren::V,beröra,tocar
1144,verbinden::V,förbinda,unir
1145,verbinden::V,förbinda,ligar
1146,bedecken::V,täcka,cobrir
1147,bedecken::V,betäcka,cobrir
1148,aufhängen::V,hänga,pendurar
1149,aufhängen::V,hänga upp,pendurar
1150,anzünden::V,tända,acender
1151,anzünden::V,antända,acender
1152,anzünden::V,tända på,acender
1153,aufheben::V,lyfta,apanhar
1154,aufheben::V,lyfta,levantar
1155,zurücklassen::V,lämna,deixar
1156,zurücklassen::V,efterlämna,deixar
1157,verlieren::V,mista,perder
1158,verlieren::V,förlora,perder
1159,fallen lassen::V,tappa,deixar cair
1160,fallen lassen::V,släppa,deixar cair
1161,machen::V,göra,fazer
1162,herstellen::V,tillverka,produzir
1163,herstellen::V,framställa,produzir
1164,bauen::V,bygga,edificar
1165,bauen::V,bygga,construir
1166,reparieren::V,reparera,reparar
1167,reparieren::V,reparera,consertar
1168,verbessern::V,rätta,melhorar
1169,verbessern::V,förbättra,melhorar
1170,ändern::V,ändra,mudar
1171,ändern::V,ändra,alterar
1172,ändern::V,förändra,mudar
1173,ändern::V,förändra,alterar
1174,graben::V,gräva,cavar
1175,beugen::V,böja,curvar
1176,biegen::V,böja,vergar
1177,biegen::V,kröka,vergar
1178,drehen::V,vrida,girar
1179,wenden::V,vända,virar
1180,wenden::V,vända,voltar
1181,umdrehen::V,vrida om,virar
1182,umdrehen::V,vrida om,revolver
1183,heben::V,häva,levantar
1184,hochheben::V,lyfta,erguer
1185,hochheben::V,lyfta,levantar
1186,ergreifen::V,gripa,apanhar
1187,halten::V,hålla,segurar
1188,drücken::V,trycka,apertar
1189,schieben::V,skjuta,empurrar
1190,kratzen::V,riva,raspar
1191,kratzen::V,skrapa,raspar
1192,lecken::V,slicka,lamber
1193,beißen::V,bita,morder
1194,abreißen::V,slita_av,arrancar
1195,abreißen::V,riva_av,arrancar
1196,abschneiden::V,skära av,talhar
1197,binden::V,binda,ligar
1198,stecken::V,sticka,meter
1199,stecken::V,sticka,enfiar
1200,brechen::V,bryta,romper
1201,brechen::V,bryta,quebrar
1202,brechen::V,brista,romper
1203,brechen::V,brista,quebrar
1204,klopfen::V,banka,bater
1205,klopfen::V,klappa,bater
1206,hauen::V,hugga,bater
1207,kleben::V,klistra,colar
1208,reiben::V,gnida,esfregar
1209,streichen::V,smörja,barrar
1210,schleifen::V,slipa,afiar
1211,schneiden::V,skära,cortar
1212,schneiden::V,klippa,cortar
1213,rütteln::V,skaka,sacudir
1214,schütteln::V,rista,abanar
1215,schütteln::V,rista,sacudir
1216,schwenken::V,svänga,agitar
1217,schütten::V,hälla,deitar
1218,füllen::V,fylla,encher
1219,einwickeln::V,slå in,envolver
1220,einwickeln::V,slå in,embrulhar
1221,einwickeln::V,veckla in,envolver
1222,einwickeln::V,veckla in,embrulhar
1223,tragen::V,bära,levar
1224,tragen::V,bära,trazer
1225,schleppen::V,släpa,arrastar
1226,ziehen::V,dra,puxar
1227,aufbewahren::V,förvara,guardar
1228,aufbewahren::V,förvara,conservar
1229,aufbewahren::V,ta vara på,guardar
1230,aufbewahren::V,ta vara på,conservar
1231,werfen::V,kasta,lançar
1232,fangen::V,fånga,apanhar
1233,packen::V,gripa,agarrar
1234,packen::V,gripa tag,agarrar
1235,verstecken::V,gömma,esconder
1236,teilen::V,dela,partir
1237,teilen::V,dela,dividir
1238,schicken::V,skicka,enviar
1239,bringen::V,bringa,trazer
1240,hinzufügen::V,tillägga,acrescentar
1241,bekommen::V,få,obter
1242,bekommen::V,erhålla,obter
1243,erhalten::V,få,receber
1244,erhalten::V,erhålla,receber
1245,nehmen::V,ta,tomar
1246,nehmen::V,taga,tomar
1247,wählen::V,välja,eleger
1248,wählen::V,välja,escolher
1249,auswählen::V,utvälja,escolher
1250,auswählen::V,utvälja,seleccionar
1251,bewahren::V,bevara,guardar
1252,bewahren::V,bevara,conservar
1253,behindern::V,hindra,impedir
1254,behindern::V,förhindra,impedir
1255,verderben::V,förstöra,estragar
1256,verderben::V,förstöra,corromper
1257,beschädigen::V,skada,danificar
1258,zerbrechen::V,bryta isär,romper
1259,zerbrechen::V,bryta isär,quebrar
1260,zerbrechen::V,bryta sönder,romper
1261,zerbrechen::V,bryta sönder,quebrar
1262,zerreißen::V,riva sönder,rasgar
1263,zerreißen::V,slita sönder,rasgar
1264,zerstören::V,förstöra,destruir
1265,verbrennen::V,bränna,queimar
1266,verbrennen::V,bränna upp,queimar
1267,geben::V,ge,dar
1268,reichen::V,räcka,passar
1269,schenken::V,skänka,oferecer
1270,versprechen::V,lova,prometer
1271,wünschen::V,önska,desejar
1272,loben::V,lova,louvar
1273,loben::V,beröma,louvar
1274,küssen::V,pussa,beijar
1275,wiegen::V,vagga,embalar
1276,zudecken::V,täcka,tapar
1277,zudecken::V,täcka,cobrir
1278,wecken::V,väcka,acordar
1279,wecken::V,väcka,despertar
1280,zeigen::V,visa,mostrar
1281,führen::V,föra,guiar
1282,führen::V,föra,conduzir
1283,lehren::V,lära,ensinar
1284,unterrichten::V,undervisa,instruir
1285,aufziehen::V,uppfostra,criar
1286,leiten::V,leda,dirigir
1287,leiten::V,leda,conduzir
1288,antreiben::V,driva på,impelir
1289,lassen::V,få att,fazer
1290,einladen::V,bjuda,convidar
1291,einladen::V,inbjuda,convidar
1292,vereinigen::V,förena,unir
1293,vereinigen::V,förena,reunir
1294,besuchen::V,besöka,ir ver
1295,besuchen::V,besöka,visitar
1296,treffen::V,möta,encontrar
1297,treffen::V,träffa,encontrar
1298,sich versammeln::V,församla sig,reunir-se
1299,spielen::V,leka,jogar
1300,spielen::V,leka,brincar
1301,spielen::V,spela,jogar
1302,spielen::V,spela,brincar
1303,singen::V,sjunga,cantar
1304,tanzen::V,dansa,bailar
1305,sich trennen::V,skiljas,apartar-se
1306,verlassen::V,lämna,deixar
1307,verlassen::V,lämna,abandonar
1308,verlassen::V,överge,deixar
1309,verlassen::V,överge,abandonar
1310,retten::V,rädda,salvar
1311,bewachen::V,bevaka,vigiar
1312,bewachen::V,bevaka,guardar
1313,schützen::V,skydda,proteger
1314,schützen::V,beskydda,proteger
1315,verteidigen::V,försvara,defender
1316,sich schlagen::V,slåss,brigar
1317,sich schlagen::V,slåss,bater-se
1318,schießen::V,skjuta,disparar
1319,siegen::V,segra,vencer
1320,ärgern::V,förarga,irritar
1321,ärgern::V,förarga,aborrecer
1322,schlagen::V,slå,bater
1323,treten::V,sparka,pisar
1324,stechen::V,sticka,picar
1325,stoßen::V,stöta,empurrar
1326,stehlen::V,stjäla,furtar
1327,stören::V,störa,perturbar
1328,belästigen::V,genera,incomodar
1329,belästigen::V,genera,importunar
1330,belästigen::V,besvära,incomodar
1331,belästigen::V,besvära,importunar
1332,verbergen::V,dölja,ocultar
1333,verbergen::V,dölja,esconder
1334,täuschen::V,vilseleda,iludir
1335,täuschen::V,vilseleda,enganar
1336,betrügen::V,bedra,burlar
1337,betrügen::V,bedra,enganar
1338,töten::V,döda,matar
1339,wohnen::V,bo,morar
1340,arbeiten::V,arbeta,trabalhar
1341,sammeln::V,samla,recolher
1342,sammeln::V,samla,coleccionar
1343,pflücken::V,plocka,colher
1344,jagen::V,jaga,caçar
1345,fischen::V,fiska,pescar
1346,fassen::V,fånga,apanhar
1347,hüten::V,vakta,guardar
1348,treiben::V,driva,conduzir
1349,anbinden::V,binda fast,atar
1350,füttern::V,fodra,dar de comer a
1351,melken::V,mjölka,ordenhar
1352,hacken::V,hacka,rachar
1353,gießen::V,hälla,regar
1354,gießen::V,vattna,regar
1355,reifen::V,mogna,amadurecer
1356,zubereiten::V,tillaga,preparar
1357,zubereiten::V,tillreda,preparar
1358,kochen::V,koka,cozer
1359,backen::V,baka,cozer
1360,braten::V,steka,assar
1361,braten::V,steka,fritar
1362,umrühren::V,röra om,remexer
1363,stricken::V,sticka,tricotar
1364,stricken::V,sticka,fazer malha
1365,nähen::V,sy,coser
1366,nähen::V,sy,costurar
1367,färben::V,färga,tingir
1368,färben::V,färga,colorir
1369,reinigen::V,rensa,limpar
1370,reinigen::V,rensa,purificar
1371,reinigen::V,rengöra,limpar
1372,reinigen::V,rengöra,purificar
1373,waschen::V,tvätta,lavar
1374,abwischen::V,torka av,limpar
1375,abwischen::V,torka av,esfregar
1376,spülen::V,spola,lavar
1377,spülen::V,spola,enxaguar
1378,spülen::V,skölja,lavar
1379,spülen::V,skölja,enxaguar
1380,fegen::V,feja,varrer
1381,kehren::V,sopa,varrer
1382,baden::V,bada,banhar
1383,baden::V,bada,tomar banho
1384,sich waschen::V,tvätta sig,lavar-se
1385,ausziehen::V,ta av,despir
1386,anziehen::V,ta på,vestir
1387,sich anziehen::V,klä på sig,vestir-se
1388,kämmen::V,kamma,pentear
1389,schmücken::V,pynta,adornar
1390,schmücken::V,smycka,adornar
1391,sagen::V,säga,dizer
1392,sprechen::V,tala,falar
1393,reden::V,tala,falar
1394,reden::V,prata,falar
1395,sich unterhalten::V,prata,conversar
1396,fragen::V,fråga,perguntar
1397,fragen::V,spörja,perguntar
1398,bitten::V,be,pedir
1399,erzählen::V,berätta,contar
1400,mitteilen::V,meddela,comunicar
1401,mitteilen::V,meddela,participar
1402,nennen::V,kalla,nomear
1403,nennen::V,kalla,apelidar
1404,rufen::V,ropa,chamar
1405,prahlen::V,pråla,gabar-se
1406,prahlen::V,pråla,vangloriar-se
1407,prahlen::V,skryta,gabar-se
1408,prahlen::V,skryta,vangloriar-se
1409,übersetzen::V,tolka,traduzir
1410,übersetzen::V,översätta,traduzir
1411,denken::V,tänka,pensar
1412,glauben::V,tro,crer
1413,bemerken::V,uppmärksamma,notar
1414,bemerken::V,uppmärksamma,observar
1415,bemerken::V,lägga märke till,notar
1416,bemerken::V,lägga märke till,observar
1417,erkennen::V,känna igen,reconhecer
1418,begreifen::V,begripa,apreender
1419,begreifen::V,begripa,compreender
1420,verstehen::V,förstå,entender
1421,verstehen::V,förstå,compreender
1422,lernen::V,lära sig,aprender
1423,wissen::V,veta,saber
1424,sich erinnern an::V,minnas,lembrar-se de
1425,sich erinnern an::V,minnas,recordar-se de
1426,sich erinnern an::V,komma ihåg,lembrar-se de
1427,sich erinnern an::V,komma ihåg,recordar-se de
1428,vergessen::V,glömma,esquecer
1429,messen::V,mäta,medir
1430,zählen::V,räkna,contar
1431,rechnen::V,räkna,calcular
1432,lesen::V,läsa,ler
1433,malen::V,måla,pintar
1434,zeichnen::V,teckna,desenhar
1435,schreiben::V,skriva,escrever
1436,besitzen::V,äga,possuir
1437,besitzen::V,besitta,possuir
1438,kaufen::V,köpa,comprar
1439,verkaufen::V,sälja,vender
1440,bezahlen::V,betala,pagar
1441,zahlen::V,betala,pagar
1442,beherrschen::V,behärska,imperar
1443,ertragen::V,tåla,suportar
1444,ertragen::V,uthärda,suportar
