,Concept_ID,ko,fr
860,scheinen[Sonne]::V,빛나다,briller
861,donnern::V,천둥치다,tonner
862,wehen::V,풀다,souffler
863,strömen::V,흐르다,affluer
864,fließen::V,흐르다,couler
865,sich drehen::V,돌다,tourner
866,schwanken::V,동요하다,osciller
867,schwanken::V,동요하다,chanceler
868,schwingen::V,흔들다,vibrer
869,schwingen::V,흔들다,osciller
870,fallen::V,떨어지다,tomber
871,brennen::V,타다,brûler
872,brennen::V,타다,flamber
873,rauchen::V,김이나다,fumer
874,regnen::V,비가오다,pleuvoir
875,gefrieren::V,얼다,geler
876,tauen::V,녹다,dégeler
877,schmelzen::V,녹다,fondre
878,trocknen::V,홈치다,sécher
879,sieden::V,끓다,bouillir
880,faulen::V,부패하다,pourrir
881,faulen::V,부패하다,se putréfier
882,verfaulen::V,썩다,pourrir
883,reißen::V,지바찢다,rompre
884,reißen::V,지바찢다,se déchirer
885,versinken::V,가라앉다,s'enfoncer
886,vergehen::V,지나가다,passer
887,erscheinen::V,나타나다,apparaître
888,verschwinden::V,사라지다,disparaître
889,sinken::V,가라앉다,descendre
890,sinken::V,가라앉다,s'abaisser
891,abnehmen::V,떼어내다,diminuer
892,zunehmen::V,증가하다,augmenter
893,steigen::V,상승하다,monter
894,wachsen::V,생기하다,croître
895,glänzen::V,뛰오나다,briller
896,funkeln::V,불티가잍어나다,étinceler
897,lärmen::V,떠들다,faire du bruit
898,läuten::V,울시다,sonner
899,klingeln::V,초닌총을울리다,sonner
900,klirren::V,탁탁울리다,cliqueter
901,brausen::V,쏴쏴소리내다,mugir
902,rauschen::V,솨솨,bruire
903,klingen::V,반향하다,sonner
904,bellen::V,짖다,aboyer
905,heulen::V,포효하다,hurler
906,blasen::V,불다,souffler
907,pfeifen::V,피리를불다,siffler
908,schreien::V,절규하다,crier
909,stöhnen::V,신음하다,gémir
910,zittern::V,저뉼하다,trembler
911,leben::V,살다,vivre
912,geboren werden::V,태어난,naître
913,atmen::V,숨쉬다,respirer
914,trinken::V,마시다,boire
915,essen::V,먹다,manger
916,schlucken::V,들이켜다,avaler
917,einschlafen::V,잠들다,s'endormir
918,schlafen::V,자다,dormir
919,aufwachen::V,눈트다,se réveiller
920,aufstehen::V,서다,se lever
921,sich erholen::V,회복하다,se reposer
922,sich erholen::V,회복하다,se détendre
923,schmerzen::V,아프다,faire mal
924,husten::V,잔기침하다,tousser
925,genesen::V,낫다,guérir
926,genesen::V,낫다,se remettre
927,sterben::V,죽다,mourir
928,umkommen::V,못쓰게되다,périr
929,sich bewegen::V,움직이다,bouger
930,sich rühren::V,움직이다,broncher
931,sich erheben::V,이러서다,se lever
932,sich setzen::V,앉히다,s'asseoir
933,hinfallen::V,넘어지다,tomber
934,laufen::V,걷다,marcher
935,laufen::V,걷다,aller à pied
936,schreiten::V,보행하다,marcher
937,spazierengehen::V,산보하다,se promener
938,eilen::V,서둘다,courir
939,sich beeilen::V,서둘게하다,se hâter
940,sich beeilen::V,서둘게하다,se dépêcher
941,sausen::V,서들러 떠나다,filer
942,rennen::V,달리다,courir
943,springen::V,도약하다,sauter
944,klettern::V,갑겨오르다,grimper
945,schaukeln::V,흔들리게하다,se balancer
946,kriechen::V,기다,ramper
947,schwimmen::V,헤엄치다,nager
948,tauchen::V,잠기다,plonger
949,rudern::V,물을헤치다,ramer
950,fahren::V,가다,aller
951,fahren::V,가다,rouler
952,fahren::V,나르다,aller
953,fahren::V,나르다,rouler
954,fliegen::V,날다,voler
955,gehen::V,가다,aller
956,weggehen::V,팔리다,s'en aller
957,abfahren::V,출발하다,partir
958,anhalten::V,멈추다,s'arrêter
959,hineingehen::V,(그리로)가다,entrer
960,eintreten::V,들러가다,entrer
961,kommen::V,오다,venir
962,ankommen::V,고챀하다,arriver
963,zurückkommen::V,보기,revenir
964,bleiben::V,체류,rester
965,bleiben::V,체류,demeurer
966,warten::V,기다리다,attendre
967,erwarten::V,기대하다,attendre
968,suchen::V,찾다,chercher
969,suchen::V,구하다,chercher
970,finden::V,찾아내다,trouver
971,versuchen::V,시험하다,essayer
972,vorbereiten::V,재비하다,préparer
973,lieben::V,사랑하다,aimer
974,mögen::V,줗아하다,aimer
975,mögen::V,줗아하다,vouloir
976,lachen::V,웃다,rire
977,rühren::V,건드리다,toucher
978,rühren::V,건드리다,attendrir
979,weinen::V,울다,pleurer
980,schimpfen::V,꾸짖다,gronder
981,sich ärgern::V,화를내게 하다,se fâcher
982,sich fürchten::V,두려원하다,avoir peur
983,fürchten::V,두려원하다,craindre
984,fürchten::V,두려원하다,avoir peur de
985,fliehen::V,도망치다,fuir
986,flüchten::V,도주하다,s'enfuir
987,sehen::V,보다,voir
988,anschauen::V,바라보다,regarder
989,ansehen::V,바라보다,regarder
990,hören::V,듣다,entendre
991,zuhören::V,듣다,écouter
992,probieren::V,시식하다,goûter
993,riechen::V,내새를맡다,sentir
994,fühlen::V,느끼다,sentir
995,scheinen::V,...것같다,sembler
996,scheinen::V,...것같다,paraître
997,zu sehen sein::V,보이는,se voir
998,zu sehen sein::V,보이는,être visible
999,vernehmen::V,듣다,entendre
1000,vernehmen::V,듣다,percevoir
1001,vernehmen::V,들어서일다,entendre
1002,vernehmen::V,들어서일다,percevoir
1003,frieren::V,춥다,avoir froid
1004,tun::V,하다,faire
1005,können::V,할주릴다,savoir
1006,können::V,할주릴다,pouvoir
1007,wollen::V,바라다,vouloir
1008,anfangen::V,시작하다,commencer
1009,beenden::V,다하다,finir
1010,beenden::V,다하다,terminer
1011,aufhören::V,그만두다,cesser
1012,aufhören::V,그만두다,arrêter
1013,gelingen::V,성국하다,réussir
1014,geraten::V,잘되어가다,réussir
1015,öffnen::V,열다,ouvrir
1016,schließen::V,추측하다,fermer
1017,stellen::V,세우다,poser
1018,stellen::V,세우다,mettre
1019,setzen::V,놓다,placer
1020,legen::V,눕히다,placer
1021,berühren::V,대다,toucher
1022,verbinden::V,옝열하다,lier
1023,bedecken::V,덮다,couvrir
1024,aufhängen::V,매달다,accrocher
1025,anzünden::V,점화하다,allumer
1026,aufheben::V,위로올리다,ramasser
1027,zurücklassen::V,튀에남기다,laisser
1028,verlieren::V,잃다,perdre
1029,fallen lassen::V,떨어뜨리다,lâcher
1030,fallen lassen::V,떨어뜨리다,laisser tomber
1031,machen::V,하다,faire
1032,herstellen::V,제조하다,produire
1033,herstellen::V,제조하다,fabriquer
1034,bauen::V,짓다,bâtir
1035,bauen::V,짓다,construire
1036,reparieren::V,수셩자다,réparer
1037,verbessern::V,정정하다,améliorer
1038,ändern::V,바꾸다,changer
1039,ändern::V,바꾸다,modifier
1040,graben::V,파다,creuser
1041,beugen::V,구부리다,plier
1042,beugen::V,구부리다,ployer
1043,biegen::V,굽히다,courber
1044,drehen::V,회전,tordre
1045,drehen::V,회전,tourner
1046,wenden::V,회전시키다,retourner
1047,umdrehen::V,회전시키다,tourner
1048,heben::V,일으아키다,soulever
1049,hochheben::V,틀어올리다,lever
1050,ergreifen::V,잡다,saisir
1051,ergreifen::V,잡다,prendre
1052,halten::V,잡다,tenir
1053,drücken::V,누르다,presser
1054,schieben::V,밀다,pousser
1055,kratzen::V,긁다,gratter
1056,kratzen::V,긁다,égratigner
1057,lecken::V,핥다,lécher
1058,beißen::V,물다,mordre
1059,abschneiden::V,귾어내다,couper
1060,binden::V,매다,lier
1061,binden::V,매다,attacher
1062,stecken::V,찌르다,enfoncer
1063,brechen::V,금,rompre
1064,klopfen::V,치다,frapper
1065,hauen::V,때리다,frapper
1066,kleben::V,들러붙다,coller
1067,reiben::V,문지르다,frotter
1068,streichen::V,쓰다듬다,empâter
1069,schleifen::V,갈다,affiler
1070,schleifen::V,갈다,aiguiser
1071,schneiden::V,베다,couper
1072,schneiden::V,베다,trancher
1073,rütteln::V,흔들다,cahoter
1074,schütteln::V,흔들다,secouer
1075,schwenken::V,흔들다,agiter
1076,schütten::V,따르다,verser
1077,füllen::V,담다,remplir
1078,einwickeln::V,싸다,envelopper
1079,tragen::V,지우다,porter
1080,schleppen::V,끌다,traîner
1081,ziehen::V,당기다,tirer
1082,aufbewahren::V,간직하다,garder
1083,aufbewahren::V,간직하다,conserver
1084,werfen::V,던지다,jeter
1085,werfen::V,던지다,lancer
1086,fangen::V,밥다,attraper
1087,packen::V,쥐다,agripper
1088,verstecken::V,숨기다,cacher
1089,teilen::V,나누다,diviser
1090,schicken::V,보내다,envoyer
1091,bringen::V,가겨,apporter
1092,hinzufügen::V,부가하다,ajouter
1093,bekommen::V,얻다,obtenir
1094,erhalten::V,지니다,recevoir
1095,nehmen::V,잡다,prendre
1096,wählen::V,선거하다,choisir
1097,auswählen::V,선출하다,choisir
1098,auswählen::V,선출하다,sélectionner
1099,bewahren::V,저장보종,préserver
1100,behindern::V,훼방하다,gêner
1101,verderben::V,못쓰게 되다,gâter
1102,verderben::V,못쓰게 되다,corrompre
1103,beschädigen::V,상하게하다,endommager
1104,zerbrechen::V,깨뜨리다,casser
1105,zerreißen::V,잡아쫓다,déchirer
1106,zerstören::V,파괴하다,détruire
1107,verbrennen::V,소실하다,brûler
1108,geben::V,주다,donner
1109,reichen::V,내일다,tendre
1110,schenken::V,주다,offrir
1111,versprechen::V,약속하다,promettre
1112,wünschen::V,바라다,souhaiter
1113,loben::V,칭찬하다,louer
1114,küssen::V,키스하다,embrasser
1115,wiegen::V,어르다,bercer
1116,zudecken::V,뚜꺼을하다,couvrir
1117,wecken::V,깨우다,éveiller
1118,wecken::V,깨우다,réveiller
1119,zeigen::V,보이다,montrer
1120,zeigen::V,보이다,faire voir
1121,führen::V,가게하다,guider
1122,lehren::V,가르치다,apprendre
1123,unterrichten::V,가르지다,instruire
1124,aufziehen::V,사육하다,élever
1125,leiten::V,이끌다,diriger
1126,leiten::V,이끌다,conduire
1127,antreiben::V,몰다,pousser
1128,lassen::V,내버려두다,faire
1129,einladen::V,초청하다,inviter
1130,vereinigen::V,하나로하다,unir
1131,vereinigen::V,하나로하다,réunir
1132,besuchen::V,방문하다,visiter
1133,besuchen::V,방문하다,aller voir
1134,treffen::V,만나다,rencontrer
1135,sich versammeln::V,조립하다,s'assembler
1136,spielen::V,눌다,jouer
1137,singen::V,노래하다,chanter
1138,tanzen::V,춤추하다,danser
1139,sich trennen::V,가르다,se séparer
1140,verlassen::V,버림받은,quitter
1141,retten::V,구조하다,sauver
1142,bewachen::V,치키다,garder
1143,schützen::V,보호하다,protéger
1144,verteidigen::V,막다,défendre
1145,sich schlagen::V,치다,se taper
1146,schießen::V,쏘다,tirer
1147,siegen::V,이기다,vaincre
1148,ärgern::V,성을내게하다,agacer
1149,schlagen::V,치다,battre
1150,schlagen::V,치다,frapper
1151,treten::V,디디다,botter
1152,treten::V,디디다,donner un coup de pied à
1153,stechen::V,찌르다,piquer
1154,stoßen::V,찌르다,heurter
1155,stehlen::V,훔치다,voler
1156,stören::V,움직이다,gêner
1157,stören::V,움직이다,déranger
1158,belästigen::V,괴롭히다,molester
1159,belästigen::V,괴롭히다,importuner
1160,verbergen::V,숨기다,cacher
1161,verbergen::V,숨기다,dissimuler
1162,täuschen::V,속이다,abuser
1163,täuschen::V,속이다,tromper
1164,betrügen::V,속이다,duper
1165,betrügen::V,속이다,frauder
1166,töten::V,죽이다,tuer
1167,wohnen::V,실다,habiter
1168,wohnen::V,실다,demeurer
1169,arbeiten::V,일하다,travailler
1170,sammeln::V,모으다,collectionner
1171,pflücken::V,꿔다,cueillir
1172,jagen::V,사냥하다,chasser
1173,fischen::V,고기를잡다,pêcher
1174,fassen::V,움켜쥐다,capturer
1175,hüten::V,망보다,garder
1176,treiben::V,몰아세우다,mener
1177,anbinden::V,묶다,attacher
1178,füttern::V,사료를주다,faire manger
1179,melken::V,젖을짜다,traire
1180,hacken::V,자르다,fendre
1181,gießen::V,물을대다,arroser
1182,reifen::V,성숙하다,mûrir
1183,zubereiten::V,조제하다,préparer
1184,kochen::V,요리하다,cuire
1185,backen::V,쿱다,cuire
1186,braten::V,굽다,rôtir
1187,umrühren::V,교반하다,remuer
1188,stricken::V,뜨개질하다,tricoter
1189,nähen::V,꿰매다,coudre
1190,färben::V,채색하다,teindre
1191,reinigen::V,청소하다,nettoyer
1192,waschen::V,씻다,laver
1193,abwischen::V,닦다,essuyer
1194,spülen::V,씻다,rincer
1195,fegen::V,소체하다,balayer
1196,kehren::V,청소하다,balayer
1197,baden::V,감다,se baigner
1198,sich waschen::V,모믈 씻다,se laver
1199,ausziehen::V,벗다,ôter
1200,ausziehen::V,벗다,enlever
1201,anziehen::V,끌어움직이다,mettre
1202,kämmen::V,빗다,peigner
1203,schmücken::V,치레하다,orner
1204,schmücken::V,치레하다,décorer
1205,sagen::V,말하다,dire
1206,sprechen::V,말하다,parler
1207,reden::V,이야기하다,parler
1208,fragen::V,질문하다,demander
1209,bitten::V,원하다,prier
1210,erzählen::V,이야기하다,raconter
1211,mitteilen::V,이야기하다,communiquer
1212,nennen::V,부르다,nommer
1213,nennen::V,부르다,appeler
1214,rufen::V,불러내다,appeler
1215,prahlen::V,자랑하다,se vanter
1216,übersetzen::V,번역하다,traduire
1217,denken::V,생각하다,penser
1218,glauben::V,믿다,croire
1219,bemerken::V,인자하다,remarquer
1220,bemerken::V,인자하다,apercevoir
1221,erkennen::V,인식하다,reconnaître
1222,begreifen::V,파악하다,concevoir
1223,verstehen::V,이해하다,entendre
1224,verstehen::V,이해하다,comprendre
1225,lernen::V,배우다,apprendre
1226,wissen::V,알다,savoir
1227,sich erinnern an::V,상기하다,se souvenir de
1228,vergessen::V,잊다,oublier
1229,messen::V,측정하다,mesurer
1230,zählen::V,세다,compter
1231,rechnen::V,게산하다,calculer
1232,lesen::V,읽다,lire
1233,malen::V,그리다,peindre
1234,zeichnen::V,소묘하다,dessiner
1235,schreiben::V,쓰다,écrire
1236,besitzen::V,소유하다,posséder
1237,kaufen::V,사다,acheter
1238,verkaufen::V,팔다,vendre
1239,bezahlen::V,지불하다,payer
1240,zahlen::V,치르다,payer
1241,beherrschen::V,지배하다,dominer
1242,beherrschen::V,지배하다,maîtriser
1243,ertragen::V,참다,tolérer
1244,ertragen::V,참다,supporter
1245,Raureif::N,,givre
1246,Grube::N,,fosse
1247,Lust::N,,envie
1248,Nachricht::N,,message
1249,klug::A,,intelligent
1250,von hier::ADV,,d'ici
1251,müde werden::V,,se lasser
1252,müde werden::V,,se fatiguer
1253,krank werden::V,,tomber malade
1254,krank sein::V,,être malade
1255,abreißen::V,,arracher
1256,sich anziehen::V,,s'habiller
1257,sich unterhalten::V,,bavarder
1258,sich unterhalten::V,,s'entretenir
