,Concept_ID,lt,fi
793,ehemalig::A,buvęs,entinen
794,ehemalig::A,buvęs,muinainen
795,alt[Lebewesen]::A,pagyvenęs,vanha
796,jung::A,jaunas,nuori
797,arm::A,neturtingas,köyhä
798,reich::A,turtingas,rikas
799,bekannt::A,žinomas,tuttu
800,bekannt::A,žinomas,tunnettu
801,bekannt::A,pažįstamas,tuttu
802,bekannt::A,pažįstamas,tunnettu
803,berühmt::A,žymus,kuuluisa
804,berühmt::A,garsus,kuuluisa
805,fremd::A,svetimas,vieras
806,verschieden::A,įvairus,eri
807,verschieden::A,įvairus,erilainen
808,nah::A,artimas,läheinen
809,fern::A,tolimas,etäinen
810,linker::A,kairys,vasen
811,rechter::A,dešinys,oikea
812,anderer::A,kitas,muu
813,anderer::A,kitas,toinen
814,erster::A,pirmas,ensimmäinen
815,zweiter::A,antras,toinen
816,dritter::A,trečias,kolmas
817,letzter::A,paskutinis,viimeinen
818,allein::ADV,vienas,yksin
819,auf einmal::ADV,iš karto,yhdellä kertaa
820,zusammen::ADV,kartu,yhdessä
821,zusammen::ADV,drauge,yhdessä
822,lange::ADV,ilgai,kauan
823,lange::ADV,ilgai,pitkään
824,plötzlich::ADV,staiga,äkkiä
825,sofort::ADV,tuojau,heti
826,später::ADV,vėliau,myöhemmin
827,später::ADV,paskiau,myöhemmin
828,jetzt::ADV,dabãr,nyt
829,heute::ADV,šiandien,tänään
830,morgen::ADV,rytoj,huomenna
831,bald::ADV,greitai,pian
832,bald::ADV,netrukus,pian
833,dann::ADV,po to,sitten
834,gestern::ADV,vakar,eilen
835,einst::ADV,kadaise,aikanaan
836,einst::ADV,kitą kartą,aikanaan
837,damals::ADV,anuomet,silloin
838,damals::ADV,anuomet,siihen aikaan
839,damals::ADV,anuokart,silloin
840,damals::ADV,anuokart,siihen aikaan
841,danach::ADV,po to,sen jälkeen
842,danach::ADV,paskui,sen jälkeen
843,vorher::ADV,anksčiau,ennen
844,zuerst::ADV,pirma,ensin
845,zuerst::ADV,pirma,ensiksi
846,zuerst::ADV,iš pradžių̃,ensin
847,zuerst::ADV,iš pradžių̃,ensiksi
848,einmal::ADV,kartą,kerran
849,einmal::ADV,vieną kartą,kerran
850,manchmal::ADV,kai kada,joskus
851,oft::ADV,dažnai,usein
852,immer::ADV,visada,aina
853,immer::ADV,visuomet,aina
854,niemals::ADV,niekada,ei koskaan
855,niemals::ADV,niekuomet,ei koskaan
856,hier::ADV,čia,tässä
857,hier::ADV,čia,täällä
858,hierhin::ADV,šen,tähän
859,hierhin::ADV,čionai,tähän
860,von hier::ADV,iš čia,tästä
861,von hier::ADV,iš čia,täältä
862,dort::ADV,ten,siinä
863,dort::ADV,ten,siellä
864,dort::ADV,tenai,siinä
865,dort::ADV,tenai,siellä
866,dorthin::ADV,ten,sinne
867,dorthin::ADV,ten,tuonne
868,dorthin::ADV,ten link,sinne
869,dorthin::ADV,ten link,tuonne
870,geradeaus::ADV,tiesiai,suoraan
871,vorwärts::ADV,pirmyn,eteenpäin
872,rückwärts::ADV,atbulai,taaksepäin
873,zurück::ADV,atgal,takaisin
874,unten::ADV,žemai,alhaalla
875,unten::ADV,apačioje,alhaalla
876,hinab::ADV,žemyn,alas
877,oben::ADV,viršuj,ylhäällä
878,hinauf::ADV,aukštyn,ylös
879,hinauf::ADV,į viršų,ylös
880,überall::ADV,visur,kaikkialla
881,nicht::ADV,ne,ei
882,ein wenig::ADV,truputį,vähän
883,kaum::ADV,vos,tuskin
884,sehr::ADV,labai,kovin
885,sehr::ADV,labai,oikein
886,sehr::ADV,baisiai,kovin
887,sehr::ADV,baisiai,oikein
888,so::ADV,taip,näin
889,noch::ADV,dar,vielä
890,nur::ADV,tik,vain
891,nur::ADV,tik,ainoastaan
892,nur::ADV,vien,vain
893,nur::ADV,vien,ainoastaan
894,schon::ADV,jau,jo
895,wieder::ADV,vėl,taas
896,wieder::ADV,vėl,jälleen
897,wieder::ADV,iš naujo,taas
898,wieder::ADV,iš naujo,jälleen
899,vergebens::ADV,veltui,turhaan
900,vergebens::ADV,bergždžiai,turhaan
901,vor::PRP,prieš,edessä
902,hinter::PRP,už,takana
903,unter::PRP,po,alla
904,durch::PRP,pro,läpi
905,durch::PRP,pro,kautta
906,durch::PRP,per,läpi
907,durch::PRP,per,kautta
908,neben::PRP,prie,vieressä
909,neben::PRP,šalia,vieressä
910,zwischen::PRP,tarp,välillä
911,wegen::PRP,dėl,takia
912,wegen::PRP,dėl,vuoksi
913,wegen::PRP,dėlei,takia
914,wegen::PRP,dėlei,vuoksi
915,dies::PRN,šis,tämä
916,dies::PRN,šitas,tämä
917,das::PRN,tat,se
918,alles::PRN,visas,kaikki
919,ich::PRN,aš,minä
920,du::PRN,tu,sinä
921,er::PRN,jis,hän
922,wir::PRN,mes,me
923,ihr::PRN,jūs,te
924,sie::PRN,ji,he
925,sie::PRN,jos,he
926,was::FPRN,kas,mikä
927,wer::FPRN,kas,ken
928,wer::FPRN,kas,kuka
929,wo::FADV,kur,missä
930,wohin::FADV,kur,mihin
931,wohin::FADV,kur link,mihin
932,wie::FADV,kaip,miten
933,wie::FADV,kaip,kuinka
934,warum::FADV,kod̃ėl,miksi
935,warum::FADV,dėl ko,miksi
936,wieviel::FNUM,kiek,paljonko
937,wieviel::FNUM,kiek,kuinka paljon
938,eins::NUM,vienas,yksi
939,zwei::NUM,du,kaksi
940,drei::NUM,trys,kolme
941,vier::NUM,keturi,neljä
942,fünf::NUM,penki,viisi
943,sechs::NUM,šeši,kuusi
944,sieben::NUM,septyni,seitsemän
945,acht::NUM,aštuoni,kahdeksan
946,neun::NUM,devyni,yhdeksän
947,zehn::NUM,dešimt,kymmenen
948,elf::NUM,vienuolika,yksitoista
949,zwölf::NUM,dvylika,kaksitoista
950,zwanzig::NUM,dvidešimt,kaksikymmentä
951,dreißig::NUM,trisdešimt,kolmekymmentä
952,vierzig::NUM,keturiasdešimt,neljäkymmentä
953,fünfzig::NUM,penkiasdešimt,viisikymmentä
954,sechzig::NUM,šešiasdešimt,kuusikymmentä
955,siebzig::NUM,septyniasdešimt,seitsemänkymmentä
956,achtzig::NUM,aštuoniasdešimt,kahdeksankymmentä
957,neunzig::NUM,devyniasdešimt,yhdeksänkymmentä
958,hundert::NUM,šimtas,sata
959,tausend::NUM,tūkstantis,tuhat
960,und::CNJ,ĩr,ja
961,oder::CNJ,ar,tai
962,oder::CNJ,arba,tai
963,stehen::V,stovėti,seisoa
964,sitzen::V,sėdėti,istua
965,liegen::V,gulėti,maata
966,hängen::V,kyboti,riippua
967,hängen::V,kabėti,riippua
968,werden::V,taptis,tulla
969,werden::V,taptis,joutua
970,werden::V,darytis,tulla
971,werden::V,darytis,joutua
972,passieren::V,atsitikti,sattua
973,passieren::V,atsitikti,tapahtua
974,passieren::V,pasitaikyti,sattua
975,passieren::V,pasitaikyti,tapahtua
976,beginnen::V,prasid́ėti,alkaa
977,enden::V,baigtis,loppua
978,enden::V,baigtis,päättyä
979,wechseln::V,keistis,vaihtua
980,wechseln::V,keistis,vaihdella
981,wechseln::V,pasikeisti,vaihtua
982,wechseln::V,pasikeisti,vaihdella
983,aufgehen[Sonne]::V,tekėti,nousta
984,aufgehen[Sonne]::V,patekėti,nousta
985,untergehen[Sonne]::V,leistis,laskea
986,untergehen[Sonne]::V,nusileisti,laskea
987,scheinen[Sonne]::V,šviesti,paistaa
988,donnern::V,griausti,jyristä
989,donnern::V,griaudėti,jyristä
990,wehen::V,pūsti,tuulla
991,wehen::V,pūsti,puhaltaa
992,strömen::V,lietis,virrata
993,strömen::V,plūsti,virrata
994,fließen::V,tekėti,valua
995,fließen::V,tekėti,juosta
996,sich drehen::V,suktis,pyöriä
997,sich drehen::V,pasisukti,pyöriä
998,schwanken::V,svyruoti,horjua
999,schwingen::V,suptis,heilua
1000,schwingen::V,suptis,värähdellä
1001,fallen::V,pulti,pudota
1002,fallen::V,pulti,langeta
1003,fallen::V,kristi,pudota
1004,fallen::V,kristi,langeta
1005,brennen::V,degti,palaa
1006,rauchen::V,rūkyti,savuta
1007,regnen::V,lyti,sataa
1008,gefrieren::V,užšalti,jäätyä
1009,tauen::V,tirpti,sulaa
1010,schmelzen::V,lydytis,sulaa
1011,trocknen::V,džiūti,kuivua
1012,sieden::V,virti,kiehua
1013,faulen::V,pūti,mädätä
1014,verfaulen::V,švinkti,mädätä
1015,verfaulen::V,švinkti,mädäntyä
1016,reißen::V,plyšti,revetä
1017,reißen::V,trūkti,revetä
1018,versinken::V,skę̃sti,upota
1019,versinken::V,skę̃sti,vajota
1020,versinken::V,grimzti,upota
1021,versinken::V,grimzti,vajota
1022,vergehen::V,praeiti,kulua
1023,erscheinen::V,pasirodyti,ilmestyä
1024,verschwinden::V,dingti,kadota
1025,verschwinden::V,išnykti,kadota
1026,verschwinden::V,pranykti,kadota
1027,sinken::V,kristi,vajota
1028,abnehmen::V,mažėti,vähetä
1029,abnehmen::V,silpnėti,vähetä
1030,zunehmen::V,didėti,kasvaa
1031,zunehmen::V,didėti,lisääntyä
1032,zunehmen::V,padaugėti,kasvaa
1033,zunehmen::V,padaugėti,lisääntyä
1034,steigen::V,kilti,nousta
1035,wachsen::V,augti,kasvaa
1036,glänzen::V,blizgėti,kiiltää
1037,funkeln::V,žibėti,kipinöidä
1038,lärmen::V,triukšmauti,meluta
1039,läuten::V,skambinti,soida
1040,klingeln::V,skambinti,soida
1041,klirren::V,žvangėti,kalista
1042,brausen::V,šniokšti,kohista
1043,rauschen::V,ošti,kohista
1044,rauschen::V,šlamėti,kohista
1045,klingen::V,skardėti,soida
1046,bellen::V,loti,haukkua
1047,heulen::V,kaukti,ulvoa
1048,heulen::V,staugti,ulvoa
1049,blasen::V,pūsti,puhaltaa
1050,pfeifen::V,švilpti,viheltää
1051,pfeifen::V,švilpauti,viheltää
1052,schreien::V,šaukti,kirkua
1053,stöhnen::V,dejuoti,voihkia
1054,stöhnen::V,aimanuoti,voihkia
1055,zittern::V,virpėti,vapista
1056,leben::V,gyventi,elää
1057,geboren werden::V,gimti,syntyä
1058,atmen::V,alsuoti,hengittää
1059,atmen::V,kvėpuoti,hengittää
1060,trinken::V,gerti,juoda
1061,essen::V,valgyti,syödä
1062,schlucken::V,praryti,niellä
1063,müde werden::V,nuvargti,uupua
1064,müde werden::V,privargti,uupua
1065,einschlafen::V,užmigti,uinahtaa
1066,schlafen::V,miegoti,maata
1067,schlafen::V,miegoti,nukkua
1068,aufwachen::V,pabusti,herätä
1069,aufstehen::V,keltis,nousta
1070,aufstehen::V,keltis,nousta ylös
1071,aufstehen::V,atsikelti,nousta
1072,aufstehen::V,atsikelti,nousta ylös
1073,sich erholen::V,pailsėti,levätä
1074,sich erholen::V,poilsiauti,levätä
1075,krank werden::V,susirgti,sairastua
1076,krank sein::V,sirgti,potea
1077,krank sein::V,sirgti,sairastaa
1078,schmerzen::V,sopėti,särkeä
1079,schmerzen::V,sopėti,kivistää
1080,schmerzen::V,skaudėti,särkeä
1081,schmerzen::V,skaudėti,kivistää
1082,husten::V,kosėti,yskiä
1083,genesen::V,sveikti,toipua
1084,genesen::V,taisytis,toipua
1085,sterben::V,mirti,kuolla
1086,sterben::V,numirti,kuolla
1087,umkommen::V,žūti,saada surmansa
1088,umkommen::V,žūti,kuolla
1089,sich bewegen::V,judėti,liikkua
1090,sich bewegen::V,pasijudinti,liikkua
1091,sich rühren::V,krutėti,liikahtaa
1092,sich erheben::V,pakilti,nousta
1093,sich erheben::V,atsikelti,nousta
1094,sich setzen::V,sėstis,istuutua
1095,sich setzen::V,atsisėsti,istuutua
1096,hinfallen::V,parkristi,kaatua
1097,hinfallen::V,pargriūti,kaatua
1098,laufen::V,eiti,kävellä
1099,schreiten::V,žengti,astua
1100,schreiten::V,žengti,astella
1101,schreiten::V,žingsniuoti,astua
1102,schreiten::V,žingsniuoti,astella
1103,spazierengehen::V,pasivaikščioti,kävellä
1104,eilen::V,skubėti,kiirehtiä
1105,sich beeilen::V,paskub́ėti,kiirehtiä
1106,sich beeilen::V,paskub́ėti,olla kiireissään
1107,sich beeilen::V,pasiskubinti,kiirehtiä
1108,sich beeilen::V,pasiskubinti,olla kiireissään
1109,sausen::V,dumti,rynnätä
1110,sausen::V,dumti,viilettää
1111,sausen::V,lėkti,rynnätä
1112,sausen::V,lėkti,viilettää
1113,rennen::V,bėgti,juosta
1114,springen::V,šokti,hypätä
1115,klettern::V,kopti,kiivetä
1116,schaukeln::V,supti,kiikkua
1117,schaukeln::V,linguoti,kiikkua
1118,kriechen::V,ropoti,ryömiä
1119,kriechen::V,šliaužti,ryömiä
1120,schwimmen::V,plaukti,uida
1121,tauchen::V,nerti,sukeltaa
1122,rudern::V,irtis,soutaa
1123,rudern::V,irkluoti,soutaa
1124,fahren::V,važiuoti,ajaa
1125,fahren::V,važiuoti,kulkea
1126,fahren::V,važinėti,ajaa
1127,fahren::V,važinėti,kulkea
1128,fliegen::V,lėkti,lentää
1129,fliegen::V,skristi,lentää
1130,gehen::V,eiti,käydä
1131,weggehen::V,išeiti,lähteä
1132,weggehen::V,išeiti,poistua
1133,abfahren::V,išvykti,lähteä
1134,abfahren::V,išvažiuoti,lähteä
1135,anhalten::V,sustoti,pysähtyä
1136,anhalten::V,sustoti,seisahtua
1137,hineingehen::V,įeiti,mennä sisään
1138,eintreten::V,įžengti,astua sisään
1139,kommen::V,ateiti,tulla
1140,ankommen::V,ateiti,saapua
1141,zurückkommen::V,grį̃žti,palata
1142,zurückkommen::V,sugrį̃žti,palata
1143,bleiben::V,likti,jäädä
1144,bleiben::V,likti,viipyä
1145,bleiben::V,pasilikti,jäädä
1146,bleiben::V,pasilikti,viipyä
1147,warten::V,laukti,odottaa
1148,erwarten::V,laukti,odottaa
1149,suchen::V,ieškoti,etsiä
1150,finden::V,rasti,löytää
1151,finden::V,surasti,löytää
1152,versuchen::V,mėginti,yrittää
1153,vorbereiten::V,rengti,valmistaa
1154,lieben::V,myĺėti,pitää
1155,lieben::V,myĺėti,rakastaa
1156,mögen::V,ḿėgti,pitää
1157,mögen::V,ḿėgti,tykätä
1158,mögen::V,patikti,pitää
1159,mögen::V,patikti,tykätä
1160,lachen::V,juoktis,nauraa
1161,rühren::V,jaudinti,liikuttaa
1162,rühren::V,graudinti,liikuttaa
1163,weinen::V,verkti,itkeä
1164,schimpfen::V,bartis,haukkua
1165,sich ärgern::V,pykti,suuttua
1166,sich ärgern::V,apmaudauti,suuttua
1167,sich fürchten::V,bijoti,pelätä
1168,sich fürchten::V,baimintis,pelätä
1169,fürchten::V,bijoti,pelätä
1170,fürchten::V,baimintis,pelätä
1171,fliehen::V,bėgti,paeta
1172,fliehen::V,sprukti,paeta
1173,flüchten::V,pabėgti,paeta
1174,sehen::V,žiūŕėti,nähdä
1175,anschauen::V,žiūŕėti,katsoa
1176,ansehen::V,žiūrėti į,katsoa
1177,ansehen::V,pažiūrėti į,katsoa
1178,hören::V,girdėti,kuulla
1179,zuhören::V,klausytis,kuunnella
1180,probieren::V,ragauti,maistaa
1181,probieren::V,paragauti,maistaa
1182,riechen::V,uosti,haistaa
1183,riechen::V,užuosti,haistaa
1184,fühlen::V,justi,tuntea
1185,fühlen::V,jausti,tuntea
1186,fühlen::V,pajusti,tuntea
1187,scheinen::V,rodytis,tuntua
1188,scheinen::V,atrodyti,tuntua
1189,zu sehen sein::V,pasirodyti,näkyä
1190,vernehmen::V,išgirsti,kuulla
1191,frieren::V,šalti,palella
1192,tun::V,daryti,tehdä
1193,können::V,galėti,osata
1194,können::V,pajėgti,osata
1195,wollen::V,norėti,tahtoa
1196,anfangen::V,pradėti,ruveta
1197,anfangen::V,pradėti,aloittaa
1198,anfangen::V,prasid́ėti,ruveta
1199,anfangen::V,prasid́ėti,aloittaa
1200,beenden::V,baigti,lopettaa
1201,beenden::V,užbaigti,lopettaa
1202,aufhören::V,liautis,loppua
1203,gelingen::V,pavykti,onnistua
1204,gelingen::V,pasisekti,onnistua
1205,geraten::V,nusisekti,sujua
1206,geraten::V,nusisekti,joutua
1207,öffnen::V,atverti,avata
1208,öffnen::V,atverti,aukaista
1209,öffnen::V,atidaryti,avata
1210,öffnen::V,atidaryti,aukaista
1211,schließen::V,uždaryti,sulkea
1212,stellen::V,statyti,panna
1213,stellen::V,statyti,asettaa
1214,stellen::V,pastatyti,panna
1215,stellen::V,pastatyti,asettaa
1216,setzen::V,sodinti,panna
1217,setzen::V,sodinti,istuttaa
1218,setzen::V,pasodinti,panna
1219,setzen::V,pasodinti,istuttaa
1220,legen::V,dėti,panna
1221,legen::V,dėti,asettaa
1222,legen::V,pad́ėti,panna
1223,legen::V,pad́ėti,asettaa
1224,berühren::V,liesti,koskea
1225,berühren::V,liesti,koskettaa
1226,berühren::V,paliesti,koskea
1227,berühren::V,paliesti,koskettaa
1228,verbinden::V,jungti,liittää
1229,verbinden::V,jungti,yhdistää
1230,verbinden::V,surišti,liittää
1231,verbinden::V,surišti,yhdistää
1232,bedecken::V,uždengti,kattaa
1233,bedecken::V,uždengti,peittää
1234,aufhängen::V,pakarti,ripustaa
1235,aufhängen::V,pakabinti,ripustaa
1236,anzünden::V,padegti,sytyttää
1237,aufheben::V,pakelti,ylös nostaa
1238,aufheben::V,pakelti,nostaa
1239,zurücklassen::V,palikti,jättää
1240,verlieren::V,pamesti,kadottaa
1241,fallen lassen::V,atsisakyti,pudottaa
1242,machen::V,dirbti,tehdä
1243,herstellen::V,gaminti,tuottaa
1244,herstellen::V,gaminti,valmistaa
1245,bauen::V,statyti,rakentaa
1246,bauen::V,pastatyti,rakentaa
1247,reparieren::V,taisyti,korjata
1248,reparieren::V,remontuoti,korjata
1249,verbessern::V,gerinti,parantaa
1250,verbessern::V,ištaisyti,parantaa
1251,ändern::V,keisti,muuttaa
1252,ändern::V,pakeisti,muuttaa
1253,graben::V,kasti,kaivaa
1254,beugen::V,lenkti,taivuttaa
1255,beugen::V,palenkti,taivuttaa
1256,biegen::V,lenkti,taivuttaa
1257,biegen::V,palenkti,taivuttaa
1258,drehen::V,sukti,kääntää
1259,wenden::V,kreipti,kääntää
1260,wenden::V,pakreipti,kääntää
1261,umdrehen::V,sukti,kääntää
1262,umdrehen::V,apversti,kääntää
1263,heben::V,kelti,nostaa
1264,heben::V,kelti,kohottaa
1265,heben::V,pakelti,nostaa
1266,heben::V,pakelti,kohottaa
1267,hochheben::V,pakelti,nostaa
1268,ergreifen::V,čiupti,tarttua
1269,ergreifen::V,griebti,tarttua
1270,halten::V,laikyti,pitää
1271,halten::V,palaikyti,pitää
1272,drücken::V,spausti,painaa
1273,drücken::V,spausti,puristaa
1274,schieben::V,stumti,työntää
1275,kratzen::V,kasyti,raapia
1276,kratzen::V,grandyti,raapia
1277,lecken::V,laižyti,nuolla
1278,beißen::V,kandžioti,purra
1279,abreißen::V,nuplėšti,repiä
1280,abschneiden::V,atpjauti,leikata poikki
1281,abschneiden::V,atpjauti,leikata
1282,abschneiden::V,atkirpti,leikata poikki
1283,abschneiden::V,atkirpti,leikata
1284,binden::V,rišti,sitoa
1285,binden::V,surišti,sitoa
1286,stecken::V,kišti,pistää
1287,stecken::V,įkišti,pistää
1288,brechen::V,lūžti,murtaa
1289,brechen::V,laužyti,murtaa
1290,klopfen::V,belsti,koputtaa
1291,klopfen::V,belsti,kolkuttaa
1292,klopfen::V,barbenti,koputtaa
1293,klopfen::V,barbenti,kolkuttaa
1294,hauen::V,mušti,lyödä
1295,kleben::V,lipdyti,liimata
1296,kleben::V,klijuoti,liimata
1297,reiben::V,trinti,hieroa
1298,reiben::V,trinti,hangata
1299,reiben::V,tarkuoti,hieroa
1300,reiben::V,tarkuoti,hangata
1301,streichen::V,tepti,sivellä
1302,streichen::V,užtepti,sivellä
1303,schleifen::V,galą́sti,hioa
1304,schneiden::V,pjauti,leikata
1305,schneiden::V,kirpti,leikata
1306,rütteln::V,purtyti,ravistaa
1307,schütteln::V,purtyti,pudistaa
1308,schwenken::V,mojuoti,heiluttaa
1309,schütten::V,pilti,kaataa
1310,schütten::V,berti,kaataa
1311,füllen::V,pildyti,täyttää
1312,füllen::V,pripildyti,täyttää
1313,einwickeln::V,įvynioti,kääriä
1314,einwickeln::V,suvynioti,kääriä
1315,tragen::V,nešti,kantaa
1316,tragen::V,nešioti,kantaa
1317,schleppen::V,vilkti,raahata
1318,ziehen::V,tempti,vetää
1319,aufbewahren::V,laikyti,säilyttää
1320,werfen::V,mesti,viskata
1321,werfen::V,sviesti,viskata
1322,fangen::V,sugauti,napata
1323,fangen::V,sugauti,ottaa kiinni
1324,packen::V,čiupti,tarttua
1325,packen::V,griebti,tarttua
1326,verstecken::V,slėpti,kätkeä
1327,verstecken::V,slėpti,piilottaa
1328,verstecken::V,slapstyti,kätkeä
1329,verstecken::V,slapstyti,piilottaa
1330,teilen::V,dalyti,jakaa
1331,teilen::V,padalyti,jakaa
1332,schicken::V,sių̃sti,lähettää
1333,schicken::V,pasių̃sti,lähettää
1334,bringen::V,atnešti,viedä
1335,hinzufügen::V,pridėti,lisätä
1336,bekommen::V,gauti,saada
1337,erhalten::V,gauti,saada
1338,nehmen::V,paimti,ottaa
1339,wählen::V,rinkti,valita
1340,wählen::V,išsirinkti,valita
1341,auswählen::V,išrinkti,valikoida
1342,bewahren::V,išsaugoti,säilyttää
1343,behindern::V,trukdyti,estää
1344,verderben::V,sugadinti,pilata
1345,verderben::V,sugadinti,turmella
1346,beschädigen::V,žaloti,vioittaa
1347,beschädigen::V,žaloti,vahingoittaa
1348,beschädigen::V,gadinti,vioittaa
1349,beschädigen::V,gadinti,vahingoittaa
1350,zerbrechen::V,sukulti,rikkoa
1351,zerbrechen::V,sudaužyti,rikkoa
1352,zerreißen::V,perplėšti,repiä rikki
1353,zerreißen::V,perplėšti,repiä palasiksi
1354,zerreißen::V,suplėšyti,repiä rikki
1355,zerreißen::V,suplėšyti,repiä palasiksi
1356,zerstören::V,suardyti,hävittää
1357,zerstören::V,sugriauti,hävittää
1358,verbrennen::V,deginti,polttaa
1359,verbrennen::V,sudeginti,polttaa
1360,geben::V,duoti,antaa
1361,geben::V,paduoti,antaa
1362,reichen::V,paduoti,ojentaa
1363,schenken::V,dovanoti,lahjoittaa
1364,versprechen::V,žadėti,luvata
1365,versprechen::V,pažadėti,luvata
1366,wünschen::V,norėti,toivottaa
1367,wünschen::V,linḱėti,toivottaa
1368,loben::V,girti,ylistää
1369,loben::V,pagirti,ylistää
1370,küssen::V,bučiuoti,suudella
1371,wiegen::V,supti,tuudittaa
1372,wiegen::V,supti,keinuttaa
1373,zudecken::V,užkloti,peittää
1374,zudecken::V,uždengti,peittää
1375,wecken::V,žadinti,herättää
1376,zeigen::V,rodyti,näyttää
1377,zeigen::V,rodyti,osoittaa
1378,führen::V,vesti,johdattaa
1379,führen::V,vadovauti,johdattaa
1380,lehren::V,mokyti,opettaa
1381,lehren::V,išmokyti,opettaa
1382,unterrichten::V,dėstyti,opettaa
1383,aufziehen::V,išauginti,kasvattaa
1384,leiten::V,valdyti,johtaa
1385,leiten::V,vadovauti,johtaa
1386,antreiben::V,uiti,hoputtaa
1387,antreiben::V,raginti,hoputtaa
1388,antreiben::V,skubinti,hoputtaa
1389,lassen::V,paliepti,antaa
1390,einladen::V,kviesti,kutsua
1391,einladen::V,pakviesti,kutsua
1392,vereinigen::V,sujungti,yhdistää
1393,vereinigen::V,suvienyti,yhdistää
1394,besuchen::V,lankyti,vierailla
1395,besuchen::V,aplankyti,vierailla
1396,treffen::V,sutikti,tavata
1397,treffen::V,pasitikti,tavata
1398,sich versammeln::V,susirinkti,kokoontua
1399,spielen::V,groti,pelata
1400,spielen::V,groti,leikkiä
1401,spielen::V,žaisti,pelata
1402,spielen::V,žaisti,leikkiä
1403,singen::V,dainuoti,laulaa
1404,tanzen::V,šokti,tanssia
1405,sich trennen::V,skirtis,erota
1406,sich trennen::V,išsiskirti,erota
1407,verlassen::V,palikti,jättää
1408,retten::V,gelbėti,pelastaa
1409,bewachen::V,sergėti,vartioida
1410,schützen::V,ginti,suojella
1411,schützen::V,apginti,suojella
1412,verteidigen::V,ginti,puolustaa
1413,verteidigen::V,apginti,puolustaa
1414,sich schlagen::V,muštis,tapella
1415,schießen::V,šauti,ampua
1416,schießen::V,šaudyti,ampua
1417,siegen::V,nugalėti,voittaa
1418,ärgern::V,pykinti,ärsyttää
1419,schlagen::V,mušti,lyödä
1420,schlagen::V,smogti,lyödä
1421,schlagen::V,trenkti,lyödä
1422,treten::V,mygti,potkaista
1423,stechen::V,gelti,pistää
1424,stechen::V,smeigti,pistää
1425,stoßen::V,stumti,sysätä
1426,stoßen::V,stumti,työntää
1427,stoßen::V,pastumti,sysätä
1428,stoßen::V,pastumti,työntää
1429,stehlen::V,vogti,varastaa
1430,stören::V,trikdyti,häiritä
1431,belästigen::V,apsunkinti,häiritä
1432,verbergen::V,slėpti,kätkeä
1433,verbergen::V,paslėpti,kätkeä
1434,täuschen::V,klaidinti,harhauttaa
1435,betrügen::V,apgauti,pettää
1436,betrügen::V,apgauti,petkuttaa
1437,töten::V,žudyti,tappaa
1438,töten::V,nužudyti,tappaa
1439,wohnen::V,gyventi,asua
1440,arbeiten::V,dirbti,tehdä työtä
1441,arbeiten::V,dirbti,työskennellä
1442,arbeiten::V,triūsti,tehdä työtä
1443,arbeiten::V,triūsti,työskennellä
1444,sammeln::V,rinkti,koota
1445,sammeln::V,rinkti,kerätä
1446,pflücken::V,skinti,poimia
1447,pflücken::V,raškyti,poimia
1448,jagen::V,medžioti,metsästää
1449,fischen::V,žvejoti,kalastaa
1450,fassen::V,sučiupti,pyydystää
1451,fassen::V,sučiupti,saalistaa
1452,hüten::V,ganyti,paimentaa
1453,treiben::V,ginti,ajaa
1454,anbinden::V,pririšti,kytkeä
1455,füttern::V,šerti,ruokkia
1456,melken::V,melžti,lypsää
1457,hacken::V,kapoti,hakata
1458,gießen::V,lieti,kastella
1459,gießen::V,laistyti,kastella
1460,reifen::V,nokti,kypsyä
1461,reifen::V,sirpti,kypsyä
1462,zubereiten::V,ruošti,valmistaa
1463,zubereiten::V,gaminti,valmistaa
1464,kochen::V,virti,keittää
1465,kochen::V,virinti,keittää
1466,backen::V,kepti,leipoa
1467,braten::V,kepti,paistaa
1468,braten::V,kepinti,paistaa
1469,umrühren::V,maišyti,hämmentää
1470,umrühren::V,pamaišyti,hämmentää
1471,stricken::V,megzti,kutoa
1472,stricken::V,megzti,neuloa
1473,nähen::V,siūti,ommella
1474,färben::V,dažyti,värjätä
1475,färben::V,dažyti,värittää
1476,färben::V,nudažyti,värjätä
1477,färben::V,nudažyti,värittää
1478,reinigen::V,valyti,puhdistaa
1479,reinigen::V,švarinti,puhdistaa
1480,waschen::V,plauti,pestä
1481,waschen::V,mazgoti,pestä
1482,waschen::V,skalbti,pestä
1483,abwischen::V,nušluostyti,pyyhkiä
1484,spülen::V,plauti,huuhtoa
1485,spülen::V,skalauti,huuhtoa
1486,fegen::V,šluoti,pyyhkäistä
1487,kehren::V,šluoti,lakaista
1488,baden::V,maudytis,kylpeä
1489,sich waschen::V,praustis,peseytyä
1490,ausziehen::V,numauti,riisua
1491,ausziehen::V,nuvilkti,riisua
1492,anziehen::V,mauti,pukea ylleen
1493,anziehen::V,apsivilkti,pukea ylleen
1494,sich anziehen::V,rengtis,pukeutua
1495,sich anziehen::V,apsirengti,pukeutua
1496,kämmen::V,šukuoti,kammata
1497,schmücken::V,puošti,koristaa
1498,schmücken::V,puošti,kaunistaa
1499,schmücken::V,dabinti,koristaa
1500,schmücken::V,dabinti,kaunistaa
1501,schmücken::V,gražinti,koristaa
1502,schmücken::V,gražinti,kaunistaa
1503,sagen::V,tarti,sanoa
1504,sprechen::V,kalbėti,puhua
