,Concept_ID,eu,ab
776,richtig::A,zuzen,иашоу
777,schlimm::A,larri,абааҧсы
778,wahr::A,egiazko,агəҭылса
779,wahr::A,egiazko,абзиаҵəҟьа
780,alt::A,zahar,Ажə
781,neu::A,berri,аҿыц
782,ehemalig::A,lehengo,анкьатәи
783,alt[Lebewesen]::A,adindun,абырг
784,alt[Lebewesen]::A,adindun,ақабада
785,alt[Lebewesen]::A,adindun,Ажə
786,jung::A,gazte,аҟата
787,arm::A,txiro,ананамга
788,arm::A,behartsu,ананамга
789,reich::A,dirudun,абеиа
790,bekannt::A,ezagun,адыр
791,berühmt::A,entzun,адыр
792,berühmt::A,ospetsu,адыр
793,fremd::A,arrotz,атəым
794,verschieden::A,ezberdin,Еиуа-еиҧшым
795,verschieden::A,desberdin,Еиуа-еиҧшым
796,nah::A,hurre,ааигəа
797,nah::A,hurbil,ааигəа
798,fern::A,urrun,ахара
799,linker::A,ezker,арма
800,rechter::A,eskuin,арҕьа
801,anderer::A,beste,даҽа
802,anderer::A,beste,даҽакы
803,erster::A,lehen,актәи
804,erster::A,aurren,актәи
805,zweiter::A,bigarren,аҩбатəи
806,dritter::A,hirugarren,ахҕатәи
807,letzter::A,azken,аҵыхəтəантəи
808,letzter::A,hondar,аҵыхəтəантəи
809,allein::ADV,bakarrik,мацара
810,auf einmal::ADV,batera,зныкала
811,auf einmal::ADV,batera,зныкҟьара
812,zusammen::ADV,elkarrekin,аиц...
813,lange::ADV,luzaro,акыраамҭа
814,plötzlich::ADV,bat-batean,иаалырҟьаны
815,sofort::ADV,berehala,иаразнакҵәҟьа
816,später::ADV,gero,уажəшьҭаншəа
817,jetzt::ADV,orain,уажәы
818,heute::ADV,gaur,иахьа
819,morgen::ADV,bihar,уаҵәы
820,bald::ADV,aurki,иласны
821,bald::ADV,laster,иласны
822,dann::ADV,ondoren,нас
823,gestern::ADV,atzo,иацы
824,einst::ADV,antzina,зны
825,damals::ADV,orduan,усҟан
826,danach::ADV,gerora,нас
827,danach::ADV,ondoren,нас
828,vorher::ADV,lehenago,уаанӡа
829,zuerst::ADV,aurrena,азнаказы
830,zuerst::ADV,aurrena,аҧхьа
831,zuerst::ADV,lehenbizi,азнаказы
832,zuerst::ADV,lehenbizi,аҧхьа
833,einmal::ADV,behin,зны
834,einmal::ADV,aldi bat,зны
835,manchmal::ADV,batzuetan,зны-зынла
836,manchmal::ADV,zenbaitetan,зны-зынла
837,oft::ADV,maiz,лассы-лассы
838,oft::ADV,askotan,лассы-лассы
839,immer::ADV,beti,енагь
840,immer::ADV,beti,еснагь
841,niemals::ADV,inoiz ez,ианакəызаалак
842,niemals::ADV,sekula ez,ианакəызаалак
843,hier::ADV,hemen,ара
844,hier::ADV,hemen,абра
845,hier::ADV,hemen,араҟа
846,hierhin::ADV,hona,ара
847,hierhin::ADV,hona,араҟа
848,von hier::ADV,hemendik,арантә
849,von hier::ADV,honetatik,арантә
850,dort::ADV,han,уа
851,dorthin::ADV,hara,уахь
852,dorthin::ADV,hara,анахь
853,geradeaus::ADV,artez,ишиашоу
854,vorwärts::ADV,aurrera,ҕхьаҟа
855,rückwärts::ADV,atzera,шьҭахьла
856,rückwärts::ADV,atzerantz,шьҭахьла
