,Concept_ID,nl,ga
837,zusammen::ADV,samen,in eineacht
838,zusammen::ADV,bijeen,le chéile
839,zusammen::ADV,bijeen,in eineacht
840,lange::ADV,lang,fada
841,plötzlich::ADV,eensklaps,go tobann
842,plötzlich::ADV,eensklaps,i dtobainne
843,plötzlich::ADV,plotsklaps,go tobann
844,plötzlich::ADV,plotsklaps,i dtobainne
845,sofort::ADV,terstond,ar an toirt
846,sofort::ADV,terstond,ar an bpointe
847,sofort::ADV,aanstonds,ar an toirt
848,sofort::ADV,aanstonds,ar an bpointe
849,sofort::ADV,onmiddelijk,ar an toirt
850,sofort::ADV,onmiddelijk,ar an bpointe
851,später::ADV,later,níos déanaí
852,jetzt::ADV,nu,anois
853,jetzt::ADV,nou,anois
854,jetzt::ADV,thans,anois
855,heute::ADV,heden,inniu
856,heute::ADV,vandaag,inniu
857,morgen::ADV,morgen,amárach
858,bald::ADV,gauw,go luath
859,bald::ADV,gauw,gan mhoill
860,bald::ADV,weldra,go luath
861,bald::ADV,weldra,gan mhoill
862,dann::ADV,dan,ansin
863,dann::ADV,toen,ansin
864,gestern::ADV,gisteren,inné
865,einst::ADV,eens,tráth
866,einst::ADV,eens,uair amháin
867,damals::ADV,toen,ag an am
868,damals::ADV,toen,an t-am sin
869,damals::ADV,destijds,ag an am
870,damals::ADV,destijds,an t-am sin
871,danach::ADV,daarna,ina dhiaidh sin
872,vorher::ADV,vooraf,cheana
873,vorher::ADV,vooraf,roimhe sin
874,vorher::ADV,van tevoren,cheana
875,vorher::ADV,van tevoren,roimhe sin
876,zuerst::ADV,eerst,ar dtús
877,zuerst::ADV,het eerst,ar dtús
878,einmal::ADV,eens,uair amháin
879,einmal::ADV,eenmaal,uair amháin
880,manchmal::ADV,soms,uaireanta
881,oft::ADV,vaak,minic
882,oft::ADV,dikwijls,minic
883,immer::ADV,altijd,i gcónaí
884,niemals::ADV,nooit,riamh
885,hier::ADV,hier,anseo
886,hierhin::ADV,hierheen,anseo
887,von hier::ADV,van hier,an áit seo
888,von hier::ADV,hiervandaan,an áit seo
889,dort::ADV,daar,ann
890,dort::ADV,daar,ansin
891,dort::ADV,ginds,ann
892,dort::ADV,ginds,ansin
893,dorthin::ADV,daarheen,ann
894,dorthin::ADV,daarheen,ansin
895,geradeaus::ADV,rechtuit,ar aghaidh
896,geradeaus::ADV,rechtdoor,ar aghaidh
897,vorwärts::ADV,vooruit,
898,vorwärts::ADV,voorwaarts,
899,rückwärts::ADV,achteruit,siar
900,rückwärts::ADV,achterwaarts,siar
901,zurück::ADV,terug,ar ais
902,unten::ADV,beneden,thíos
903,unten::ADV,onderaan,thíos
904,hinab::ADV,omlaag,síos
905,hinab::ADV,naar beneden,síos
906,oben::ADV,boven,thuas
907,hinauf::ADV,omhoog,suas
908,hinauf::ADV,naar boven,suas
909,überall::ADV,alom,i ngach áit
910,überall::ADV,alom,ar fud na háite
911,überall::ADV,overal,i ngach áit
912,überall::ADV,overal,ar fud na háite
913,nicht::ADV,niet,ní
914,nicht::ADV,niet,cha
915,ein wenig::ADV,wat,beagán
916,kaum::ADV,amper,ar éigean
917,kaum::ADV,nauwelijks,ar éigean
918,sehr::ADV,erg,an-
919,sehr::ADV,zeer,an-
920,so::ADV,zo,chomh
921,so::ADV,zo,mar sin
922,noch::ADV,nog,fós
923,noch::ADV,nog,go fóill
924,nur::ADV,maar,amháin
925,nur::ADV,maar,níl ach
926,nur::ADV,alleen,amháin
927,nur::ADV,alleen,níl ach
928,schon::ADV,al,cheana
929,schon::ADV,al,cheana féin
930,schon::ADV,reeds,cheana
931,schon::ADV,reeds,cheana féin
932,wieder::ADV,weer,arís
933,wieder::ADV,weer,athuair
934,wieder::ADV,terug,arís
935,wieder::ADV,terug,athuair
936,vergebens::ADV,vergeefs,amú
937,vergebens::ADV,vergeefs,in aisce
938,vergebens::ADV,tevergeefs,amú
939,vergebens::ADV,tevergeefs,in aisce
940,vor::PRP,voor,ar thosach
941,hinter::PRP,achter,laistiar de
942,hinter::PRP,achter,taobh thiar de
943,unter::PRP,onder,faoi
944,unter::PRP,beneden,faoi
945,durch::PRP,door,trí
946,neben::PRP,naast,taobh le
947,neben::PRP,naast,in aice le
948,zwischen::PRP,tussen,idir
949,wegen::PRP,wegens,de bharr
950,wegen::PRP,wegens,mar gheall ar
951,wegen::PRP,vanwege,de bharr
952,wegen::PRP,vanwege,mar gheall ar
953,dies::PRN,dit,seo
954,das::PRN,dat,sin
955,alles::PRN,alles,gach rud
956,ich::PRN,ik,mé
957,ich::PRN,ik,mise
958,du::PRN,je,tú
959,du::PRN,je,tusa
960,du::PRN,jij,tú
961,du::PRN,jij,tusa
962,er::PRN,hij,sé
963,er::PRN,hij,seisean
964,wir::PRN,we,sinn
965,wir::PRN,wij,sinn
966,ihr::PRN,jullie,sibh
967,ihr::PRN,jullie,sibhse
968,sie::PRN,ze,siad
969,sie::PRN,ze,siadsan
970,sie::PRN,zij,siad
971,sie::PRN,zij,siadsan
972,was::FPRN,wat,cad
973,was::FPRN,wat,céard
974,wer::FPRN,wie,cé
975,wo::FADV,waar,cá
976,wo::FADV,waar,cén áit
977,wohin::FADV,waarheen,cá
978,wohin::FADV,waarheen,cén áit
979,wie::FADV,hoe,conas
980,wie::FADV,hoe,cén chaoi
981,warum::FADV,waarom,cén fáth
982,warum::FADV,waarom,cad chuige
983,wieviel::FNUM,hoeveel,cá mhéad
984,eins::NUM,één,aon
985,zwei::NUM,twee,dhá
986,drei::NUM,drie,trí
987,vier::NUM,vier,ceathair
988,fünf::NUM,vijf,cúig
989,sechs::NUM,zes,sé
990,sieben::NUM,zeven,seacht
991,acht::NUM,acht,ocht
992,neun::NUM,negen,naoi
993,zehn::NUM,tien,deich
994,elf::NUM,elf,aon déag
995,zwölf::NUM,twaalf,dó dhéag
996,zwanzig::NUM,twintig,fiche
997,dreißig::NUM,dertig,tríocha
998,vierzig::NUM,veertig,daichead
999,vierzig::NUM,veertig,ceathracha
1000,fünfzig::NUM,vijftig,caoga
1001,sechzig::NUM,zestig,seasca
1002,siebzig::NUM,zeventig,seachtó
1003,achtzig::NUM,tachtig,ochtó
1004,neunzig::NUM,negentig,nócha
1005,hundert::NUM,honderd,céad
1006,tausend::NUM,duizend,míle
1007,und::CNJ,en,agus
1008,oder::CNJ,of,nó
1009,stehen::V,staan,seas
1010,sitzen::V,zitten,suigh
1011,liegen::V,liggen,luigh
1012,hängen::V,hangen,tá crochta
1013,werden::V,worden,éirigh
1014,passieren::V,gebeuren,tarlaigh
1015,beginnen::V,beginnen,tosaigh
1016,enden::V,eindigen,críochnaigh
1017,wechseln::V,wijzigen,athraigh
1018,wechseln::V,veranderen,athraigh
1019,aufgehen[Sonne]::V,opgaan,éirigh
1020,untergehen[Sonne]::V,ondergaan,fuin
1021,untergehen[Sonne]::V,ondergaan,téigh faoi
1022,scheinen[Sonne]::V,schijnen,taitin
1023,scheinen[Sonne]::V,schijnen,soilsigh
1024,donnern::V,donderen,tá toirneach ann
1025,wehen::V,waaien,séid
1026,strömen::V,stromen,sil
1027,fließen::V,vloeien,rith
1028,fließen::V,vloeien,snigh
1029,sich drehen::V,draaien,cas
1030,sich drehen::V,draaien,imrothlaigh
1031,sich drehen::V,zich draaien,cas
1032,sich drehen::V,zich draaien,imrothlaigh
1033,schwanken::V,wankelen,luasc
1034,schwingen::V,zwieren,luasc
1035,fallen::V,vallen,tit
1036,brennen::V,branden,dóigh
1037,rauchen::V,roken,plúch toite
1038,regnen::V,regenen,báistigh
1039,regnen::V,regenen,tá ag cur báistí
1040,gefrieren::V,bevriezen,sioc
1041,gefrieren::V,bevriezen,reoigh
1042,tauen::V,dooien,leáigh
1043,tauen::V,dooien,coscair
1044,schmelzen::V,smelten,leáigh
1045,trocknen::V,drogen,triomaigh
1046,sieden::V,koken,fiuch
1047,sieden::V,koken,beirigh
1048,sieden::V,zieden,fiuch
1049,sieden::V,zieden,beirigh
1050,faulen::V,rotten,lobh
1051,faulen::V,rotten,dreoigh
1052,verfaulen::V,verrotten,lobh
1053,verfaulen::V,verrotten,feoigh
1054,reißen::V,scheuren,bris
1055,versinken::V,verzinken,téigh síos
1056,vergehen::V,vergaan,téigh thart
1057,erscheinen::V,opdagen,tar
1058,erscheinen::V,verschijnen,tar
1059,verschwinden::V,verdwijnen,imigh
1060,sinken::V,zinken,tit
1061,sinken::V,zinken,ísligh
1062,abnehmen::V,afnemen,maolaigh
1063,abnehmen::V,afnemen,laghdaigh
1064,abnehmen::V,verminderen,maolaigh
1065,abnehmen::V,verminderen,laghdaigh
1066,zunehmen::V,toenemen,méadaigh
1067,steigen::V,stijgen,éirigh
1068,steigen::V,omhooggaan,éirigh
1069,wachsen::V,groeien,fás
1070,glänzen::V,glanzen,lonraigh
1071,glänzen::V,schitteren,lonraigh
1072,funkeln::V,fonkelen,drithligh
1073,lärmen::V,lawaai maken,tóg callán
1074,läuten::V,luiden,buail
1075,klingeln::V,bellen,buail
1076,klirren::V,rinkelen,cling
1077,brausen::V,bruisen,búir
1078,rauschen::V,ruisen,tá ag siosarnach
1079,klingen::V,klinken,tá glór ag
1080,bellen::V,blaffen,amhastraigh
1081,heulen::V,huilen,glam
1082,blasen::V,blazen,séid
1083,pfeifen::V,fluiten,lig fead
1084,schreien::V,gillen,béic
1085,schreien::V,gillen,glaoigh
1086,schreien::V,schreeuwen,béic
1087,schreien::V,schreeuwen,glaoigh
1088,stöhnen::V,steunen,lig cnead
1089,zittern::V,beven,crith
1090,zittern::V,beven,creathnaigh
1091,zittern::V,sidderen,crith
1092,zittern::V,sidderen,creathnaigh
1093,leben::V,leven,mair
1094,geboren werden::V,geboren worden,rugadh
1095,atmen::V,ademen,análaigh
1096,trinken::V,drinken,ól
1097,essen::V,eten,ith
1098,schlucken::V,slikken,slog
1099,müde werden::V,moe worden,tuirsigh
1100,einschlafen::V,inslapen,tit ina chodladh
1101,schlafen::V,slapen,codail
1102,aufwachen::V,ontwaken,múscail
1103,aufwachen::V,wakker worden,múscail
1104,aufstehen::V,opstaan,éirigh
1105,sich erholen::V,zich ontspannen,lig scíth
1106,krank werden::V,ziek worden,éirigh tinn
1107,krank sein::V,ziek zijn,tá tinn
1108,schmerzen::V,pijn doen,tá pian i
1109,husten::V,hoesten,déan casacht
1110,genesen::V,genezen,téarnaigh
1111,sterben::V,sterven,éag
1112,sterben::V,sterven,faigh bás
1113,sterben::V,overlijden,éag
1114,sterben::V,overlijden,faigh bás
1115,umkommen::V,omkomen,caill
1116,sich bewegen::V,zich bewegen,bog
1117,sich bewegen::V,zich bewegen,gluais
1118,sich rühren::V,zich verroeren,corraigh
1119,sich erheben::V,oprijzen,seas suas
1120,sich erheben::V,verrijzen,seas suas
1121,sich setzen::V,gaan zitten,suigh
1122,hinfallen::V,vallen,tit
1123,hinfallen::V,neervallen,tit
1124,laufen::V,lopen,siúil
1125,schreiten::V,stappen,siúil
1126,schreiten::V,schrijden,siúil
1127,spazierengehen::V,gaan wandelen,téigh ag spaisteoireacht
1128,eilen::V,ijlen,deifrigh
1129,eilen::V,ijlen,brostaigh
1130,eilen::V,haasten,deifrigh
1131,eilen::V,haasten,brostaigh
1132,sich beeilen::V,zich haasten,deifrigh
1133,sich beeilen::V,zich haasten,déan deifir
1134,sausen::V,stuiven,luathaigh
1135,rennen::V,rennen,rith
1136,springen::V,springen,léim
1137,klettern::V,klimmen,dreap
1138,klettern::V,klauteren,dreap
1139,schaukeln::V,schommelen,téigh ar an maide corrach
1140,kriechen::V,kruipen,snámh
1141,schwimmen::V,zwemmen,snámh
1142,tauchen::V,duiken,tum
1143,rudern::V,roeien,iomair
1144,rudern::V,roeien,rámhaigh
1145,fahren::V,rijden,tiomáin
1146,fliegen::V,vliegen,eitil
1147,gehen::V,gaan,téigh
1148,weggehen::V,weggaan,imigh
1149,abfahren::V,vertrekken,imigh
1150,anhalten::V,stoppen,stad
1151,anhalten::V,stilhouden,stad
1152,hineingehen::V,ingaan,téigh isteach
1153,hineingehen::V,binnengaan,téigh isteach
1154,eintreten::V,binnenkomen,téigh isteach
1155,kommen::V,komen,tar
1156,ankommen::V,aankomen,tar
1157,zurückkommen::V,terugkomen,fill
1158,bleiben::V,blijven,fan
1159,warten::V,wachten,fan
1160,erwarten::V,verwachten,tá ag súil le
1161,erwarten::V,verwachten,tá ag dréim le
1162,suchen::V,zoeken,lorg
1163,finden::V,vinden,faigh
1164,finden::V,vinden,aimsigh
1165,versuchen::V,proberen,triail
1166,versuchen::V,beproeven,triail
1167,vorbereiten::V,voorbereiden,réitigh
1168,lieben::V,houden van,gráigh
1169,mögen::V,lusten,taitin le
1170,mögen::V,lusten,is maith le
1171,mögen::V,houden van,taitin le
1172,mögen::V,houden van,is maith le
1173,lachen::V,lachen,gáir
1174,rühren::V,roeren,téigh i bhfeidhm ar
1175,weinen::V,huilen,goil
1176,weinen::V,huilen,caoin
1177,weinen::V,schreien,goil
1178,weinen::V,schreien,caoin
1179,schimpfen::V,kijven,tá ag clamhsán
1180,schimpfen::V,schelden,tá ag clamhsán
1181,sich ärgern::V,zich ergeren,tá corraithe
1182,sich fürchten::V,bang zijn,tá eagla ar
1183,fürchten::V,vrezen,tá eagla ar
1184,fliehen::V,vluchten,teith
1185,flüchten::V,ontsnappen,éalaigh
1186,flüchten::V,ontkomen,éalaigh
1187,sehen::V,zien,feic
1188,anschauen::V,aankijken,dearc
1189,anschauen::V,aankijken,féach ar
1190,ansehen::V,aanzien,breathnaigh
1191,ansehen::V,bekijken,breathnaigh
1192,hören::V,horen,cluin
1193,zuhören::V,luisteren,éist
1194,probieren::V,proeven,bliais
1195,riechen::V,ruiken,bolaigh
1196,fühlen::V,voelen,braith
1197,fühlen::V,voelen,mothaigh
1198,scheinen::V,lijken,tá an chuma ar
1199,zu sehen sein::V,te zien zijn,tá le feiceáil
1200,vernehmen::V,vernemen,clois
1201,frieren::V,het koud hebben,tá fuar
1202,tun::V,doen,déan
1203,können::V,kunnen,féad
1204,können::V,kunnen,is féidir le
1205,wollen::V,willen,tá ag iarraidh
1206,anfangen::V,beginnen,tosaigh
1207,anfangen::V,beginnen,cuir tús le
1208,anfangen::V,aanvangen,tosaigh
1209,anfangen::V,aanvangen,cuir tús le
1210,beenden::V,beëindigen,críochnaigh
1211,beenden::V,beëindigen,cuir deireadh le
1212,aufhören::V,ophouden,stad
1213,gelingen::V,lukken,éirigh le
1214,gelingen::V,gelukken,éirigh le
1215,geraten::V,uitvallen,tá deireadh ar
1216,öffnen::V,openen,oscail
1217,öffnen::V,opendoen,oscail
1218,schließen::V,sluiten,dún
1219,schließen::V,sluiten,iaigh
1220,schließen::V,dichtdoen,dún
1221,schließen::V,dichtdoen,iaigh
1222,stellen::V,stellen,cuir
1223,stellen::V,plaatsen,cuir
1224,setzen::V,zetten,cuir
1225,setzen::V,zetten,socraigh
1226,setzen::V,plaatsen,cuir
1227,setzen::V,plaatsen,socraigh
1228,legen::V,leggen,cuir
1229,berühren::V,aanraken,teagmhaigh le
1230,verbinden::V,verbinden,ceangail
1231,bedecken::V,bedekken,clúdaigh
1232,bedecken::V,bedekken,cumhdaigh
1233,aufhängen::V,ophangen,croch
1234,anzünden::V,aansteken,las
1235,anzünden::V,aansteken,adhain
1236,aufheben::V,oprapen,tóg
1237,aufheben::V,oprapen,ardaigh
1238,zurücklassen::V,achterlaten,fág
1239,verlieren::V,verliezen,caill
1240,fallen lassen::V,laten vallen,lig uait
1241,fallen lassen::V,laten vallen,caith uait
1242,machen::V,maken,déan
1243,machen::V,maken,réitigh
1244,herstellen::V,produceren,táirg
1245,herstellen::V,voortbrengen,táirg
1246,bauen::V,bouwen,tóg
1247,reparieren::V,repareren,deisigh
1248,reparieren::V,herstellen,deisigh
1249,verbessern::V,verbeteren,feabhsaigh
1250,ändern::V,wijzigen,athraigh
1251,ändern::V,veranderen,athraigh
1252,graben::V,graven,tochail
1253,beugen::V,buigen,crom
1254,biegen::V,buigen,lúb
1255,drehen::V,draaien,cas
1256,wenden::V,keren,tiontaigh
1257,wenden::V,wenden,tiontaigh
1258,umdrehen::V,omdraaien,iompaigh
1259,umdrehen::V,omdraaien,tiontaigh
1260,heben::V,heffen,ardaigh
1261,heben::V,optillen,ardaigh
1262,hochheben::V,tillen,tóg
1263,ergreifen::V,pakken,beir ar
1264,ergreifen::V,grijpen,beir ar
1265,halten::V,houden,coimeád
1266,halten::V,houden,coinnigh
1267,drücken::V,drukken,brúigh
1268,schieben::V,duwen,brúigh
1269,schieben::V,schuiven,brúigh
1270,kratzen::V,krassen,scríob
1271,lecken::V,likken,ligh
1272,lecken::V,likken,leadhb
1273,beißen::V,bijten,bain greim as
1274,abreißen::V,afrukken,stróic
1275,abreißen::V,afrukken,tarraing
1276,abreißen::V,afscheuren,stróic
1277,abreißen::V,afscheuren,tarraing
1278,abschneiden::V,afsnijden,scoith
1279,binden::V,binden,ceangail
1280,stecken::V,steken,sáigh
1281,brechen::V,breken,bris
1282,klopfen::V,kloppen,cnag
1283,hauen::V,houwen,buail
1284,kleben::V,plakken,gliúáil
1285,reiben::V,wrijven,cuimil
1286,streichen::V,smeren,leath
1287,schleifen::V,slijpen,líomh
1288,schneiden::V,snijden,gearr
1289,rütteln::V,schudden,croith
1290,schütteln::V,schudden,croith
1291,schwenken::V,wuiven,luasc
1292,schwenken::V,zwaaien,luasc
1293,schütten::V,gieten,doirt
1294,schütten::V,storten,doirt
1295,füllen::V,vullen,líon
1296,einwickeln::V,inwikkelen,cuach
1297,einwickeln::V,inwikkelen,clúdaigh
1298,tragen::V,dragen,iompair
1299,schleppen::V,slepen,tarraing
1300,ziehen::V,trekken,tarraing
1301,aufbewahren::V,bewaren,coinnigh
1302,werfen::V,gooien,caith
1303,fangen::V,vangen,ceap
1304,packen::V,pakken,beir ar
1305,packen::V,vastpakken,beir ar
1306,verstecken::V,verstoppen,folaigh
1307,verstecken::V,verstoppen,cuir i bhfolach
1308,teilen::V,delen,roinn
1309,schicken::V,sturen,seol
1310,bringen::V,brengen,beir
1311,bringen::V,brengen,tabhair
1312,hinzufügen::V,toevoegen,cuir le
1313,bekommen::V,verkrijgen,faigh
1314,erhalten::V,krijgen,faigh
1315,nehmen::V,nemen,tóg
1316,nehmen::V,nemen,glac
1317,wählen::V,kiezen,pioc
1318,wählen::V,kiezen,roghnaigh
1319,wählen::V,verkiezen,pioc
1320,wählen::V,verkiezen,roghnaigh
1321,auswählen::V,uitkiezen,roghnaigh
1322,bewahren::V,bewaren,caomhnaigh
1323,behindern::V,hinderen,cuir bac ar
1324,verderben::V,bederven,mill
1325,beschädigen::V,beschadigen,loit
1326,beschädigen::V,beschadigen,déan damáiste do
1327,zerbrechen::V,breken,bris
1328,zerbrechen::V,stukbreken,bris
1329,zerreißen::V,scheuren,stiall
1330,zerreißen::V,verscheuren,stiall
1331,zerstören::V,vernielen,mill
1332,zerstören::V,vernielen,scrios
1333,verbrennen::V,branden,las
1334,verbrennen::V,branden,dóigh
1335,verbrennen::V,verbranden,las
1336,verbrennen::V,verbranden,dóigh
1337,geben::V,geven,tabhair
1338,reichen::V,reiken,sín
1339,reichen::V,reiken,cuir
1340,reichen::V,aanreiken,sín
1341,reichen::V,aanreiken,cuir
1342,schenken::V,schenken,bronn
1343,schenken::V,schenken,tabhair
1344,versprechen::V,beloven,geall
1345,wünschen::V,wensen,guigh
1346,loben::V,loven,mol
1347,loben::V,prijzen,mol
1348,küssen::V,kussen,póg
1349,wiegen::V,wiegen,bog
1350,wiegen::V,wiegen,luasc
1351,zudecken::V,toedekken,clúdaigh
1352,wecken::V,wekken,dúisigh
1353,zeigen::V,tonen,taispeáin
1354,zeigen::V,wijzen,taispeáin
1355,führen::V,voeren,treoraigh
1356,lehren::V,leren,múin
1357,lehren::V,leren,teagasc
1358,unterrichten::V,onderwijzen,múin
1359,unterrichten::V,onderwijzen,teagasc
1360,aufziehen::V,grootbrengen,tóg
1361,leiten::V,leiden,tá i gceannas ar
1362,antreiben::V,aandrijven,gríosaigh
1363,lassen::V,laten,cuir ag
1364,einladen::V,uitnodigen,cuir cuireadh ar
1365,vereinigen::V,verenigen,aontaigh
1366,besuchen::V,bezoeken,tabhair cuairt ar
1367,treffen::V,treffen,cas ar
1368,treffen::V,treffen,buail le
1369,treffen::V,ontmoeten,cas ar
1370,treffen::V,ontmoeten,buail le
1371,sich versammeln::V,zich verzamelen,bailigh
1372,sich versammeln::V,zich verzamelen,cruinnigh
1373,spielen::V,spelen,imir
1374,spielen::V,spelen,tá ag spraoi
1375,singen::V,zingen,can
1376,tanzen::V,dansen,rinc
1377,tanzen::V,dansen,damhsaigh
1378,sich trennen::V,van elkaar gaan,scar
1379,verlassen::V,verlaten,fág
1380,retten::V,redden,tarrtháil
1381,bewachen::V,bewaken,cosain
1382,bewachen::V,bewaken,gardáil
1383,schützen::V,beschermen,cosain
1384,verteidigen::V,verdedigen,cosain
1385,sich schlagen::V,knokken,tá ag bruíon
1386,schießen::V,schieten,caith
1387,schießen::V,schieten,scaoil
1388,siegen::V,overwinnen,bain
1389,siegen::V,overwinnen,buaigh
1390,ärgern::V,ergeren,cuir isteach ar
1391,schlagen::V,slaan,buail
1392,treten::V,trappen,ciceáil
1393,treten::V,schoppen,ciceáil
1394,stechen::V,steken,sáigh
1395,stechen::V,prikken,sáigh
1396,stoßen::V,stoten,brúigh
1397,stoßen::V,stoten,soncáil
1398,stehlen::V,stelen,goid
1399,stören::V,storen,cuir isteach ar
1400,stören::V,verstoren,cuir isteach ar
1401,belästigen::V,lastig vallen,cuir as do
1402,verbergen::V,verbergen,ceil
1403,täuschen::V,misleiden,cuir dallamullóg ar
1404,betrügen::V,bedriegen,déan calaois ar
1405,töten::V,doden,maraigh
1406,wohnen::V,wonen,cuir faoi
1407,wohnen::V,wonen,tá ina chónaí
1408,arbeiten::V,werken,oibrigh
1409,sammeln::V,inzamelen,bailigh
1410,sammeln::V,inzamelen,cruinnigh
1411,sammeln::V,verzamelen,bailigh
1412,sammeln::V,verzamelen,cruinnigh
1413,pflücken::V,plukken,pioc
1414,jagen::V,jagen,seilg
1415,fischen::V,vissen,iasc
1416,fassen::V,vangen,beir ar
1417,hüten::V,hoeden,aoirigh
1418,treiben::V,drijven,seol
1419,treiben::V,drijven,tiomáin
1420,anbinden::V,vastbinden,ceangail
1421,füttern::V,voeren,cothaigh
1422,füttern::V,voeren,beathaigh
1423,melken::V,melken,bligh
1424,melken::V,melken,crúigh
1425,hacken::V,hakken,gearr
1426,gießen::V,gieten,uiscigh
1427,reifen::V,rijpen,aibigh
1428,zubereiten::V,klaarmaken,cócaráil
1429,zubereiten::V,toebereiden,cócaráil
1430,kochen::V,koken,bruith
1431,kochen::V,koken,beirigh
1432,backen::V,bakken,bácáil
1433,braten::V,braden,róst
1434,braten::V,braden,frioch
1435,umrühren::V,omroeren,measc
1436,stricken::V,breien,cniotáil
1437,nähen::V,naaien,fuaigh
1438,färben::V,verven,dathaigh
1439,färben::V,kleuren,dathaigh
1440,reinigen::V,reinigen,glan
1441,waschen::V,wassen,nigh
1442,abwischen::V,afvegen,glan
1443,spülen::V,spoelen,sruthlaigh
1444,spülen::V,afwassen,sruthlaigh
1445,fegen::V,vegen,scuab
1446,kehren::V,vegen,scuab
1447,baden::V,baden,folc
1448,sich waschen::V,zich wassen,nigh é féin
1449,ausziehen::V,uittrekken,bain de
1450,anziehen::V,aantrekken,cuir ar
1451,sich anziehen::V,zich aankleden,gléas é féin
1452,kämmen::V,kammen,cíor
1453,schmücken::V,tooien,maisigh
1454,sagen::V,zeggen,abair
1455,sprechen::V,spreken,labhair
1456,reden::V,praten,caintigh
1457,sich unterhalten::V,zich onderhouden,caintigh
1458,sich unterhalten::V,zich onderhouden,tá ag comhrá
1459,fragen::V,vragen,fiafraigh
1460,fragen::V,vragen,cuir ceist
1461,bitten::V,vragen,iarr
1462,bitten::V,verzoeken,iarr
1463,erzählen::V,vertellen,inis
1464,erzählen::V,vertellen,eachtraigh
1465,mitteilen::V,meedelen,aithris
1466,mitteilen::V,meedelen,cuir in iúl
1467,nennen::V,noemen,ainmnigh
1468,rufen::V,roepen,glaoigh
1469,prahlen::V,pralen,maígh
1470,übersetzen::V,vertalen,aistrigh
1471,denken::V,denken,síl
1472,denken::V,denken,ceap
1473,glauben::V,geloven,creid
1474,bemerken::V,bemerken,tabhair faoi deara
1475,erkennen::V,herkennen,aithin
1476,begreifen::V,begrijpen,tuig
1477,verstehen::V,verstaan,tuig
1478,lernen::V,leren,foghlaim
1479,wissen::V,weten,tá a fhios ag
1480,sich erinnern an::V,zich herinneren aan,cuimhnigh ar
1481,sich erinnern an::V,zich herinneren aan,is cuimhne ar
1482,vergessen::V,vergeten,dearmad
1483,messen::V,meten,tomhais
1484,zählen::V,tellen,cuntais
1485,rechnen::V,rekenen,ríomh
1486,rechnen::V,rekenen,áirigh
1487,lesen::V,lezen,léigh
1488,malen::V,schilderen,péinteáil
1489,zeichnen::V,tekenen,línigh
1490,zeichnen::V,tekenen,tarraing
1491,schreiben::V,schrijven,scríobh
1492,besitzen::V,bezitten,is le
1493,kaufen::V,kopen,ceannaigh
1494,verkaufen::V,verkopen,díol
1495,bezahlen::V,betalen,íoc as
1496,zahlen::V,betalen,íoc
1497,beherrschen::V,beheersen,rialaigh
1498,ertragen::V,verdragen,seas
1499,ertragen::V,verdragen,fulaing
1500,ertragen::V,verdragen,foighnigh
