,Concept_ID,ru,is
835,glänzen::V,блестеть,glóa
836,glänzen::V,блестеть,glampa
837,funkeln::V,сверкать,leiftra
838,lärmen::V,шуметь,hafa hátt
839,läuten::V,звонить,hringja
840,klingeln::V,звонить,hringja
841,klirren::V,звякать,glamra
842,klirren::V,звякать,skrölta
843,brausen::V,бушевать,ólga
844,rauschen::V,шелестеть,suða
845,klingen::V,звучать,hljóma
846,bellen::V,лаять,gelta
847,heulen::V,выть,væla
848,heulen::V,выть,ýlfra
849,blasen::V,дунуть,blása
850,pfeifen::V,свистеть,blístra
851,schreien::V,кричать,æpa
852,stöhnen::V,стонать,stynja
853,zittern::V,дрожать,titra
854,zittern::V,дрожать,skjálfa
855,leben::V,жить,lifa
856,geboren werden::V,родиться,fæðast
857,atmen::V,дышать,anda
858,atmen::V,дышать,draga andann
859,trinken::V,пить,drekka
860,essen::V,есть,borða
861,essen::V,кушать,borða
862,schlucken::V,глотать,kingja
863,müde werden::V,устать,þreytast
864,einschlafen::V,заснуть,sofna
865,schlafen::V,спать,sofa
866,aufwachen::V,проснуться,vakna
867,aufstehen::V,встать,fara á fætur
868,sich erholen::V,отдыхать,hvíla sig
869,krank werden::V,заболеть,veikjast
870,krank werden::V,заболеть,verða veikur
871,krank sein::V,болеть,vera veikur
872,schmerzen::V,болеть,kenna til
873,husten::V,кашлять,hósta
874,genesen::V,поправиться,batna
875,genesen::V,поправиться,frískast
876,sterben::V,умереть,deyja
877,umkommen::V,погибнуть,farast
878,sich bewegen::V,двигаться,bifast
879,sich rühren::V,шевельнуться,hreyfast
880,sich erheben::V,встать,standa upp
881,sich setzen::V,сесть,setjast
882,hinfallen::V,упасть,detta
883,laufen::V,ходить,labba
884,schreiten::V,шагать,ganga
885,spazierengehen::V,гулять,ganga sér til skemmtunar
886,eilen::V,спешить,fara hratt
887,sich beeilen::V,торопиться,flýta sér
888,sausen::V,мчаться,þjóta
889,rennen::V,бегать,hlaupa
890,springen::V,прыгать,stökkva
891,klettern::V,лазать,klifra
892,schaukeln::V,раскачиваться,róla
893,schaukeln::V,раскачиваться,rugga
894,kriechen::V,ползать,skríða
895,schwimmen::V,плавать,synda
896,tauchen::V,нырять,kafa
897,rudern::V,грести,róa
898,fahren::V,ехать,aka
899,fahren::V,ехать,fara
900,fliegen::V,летать,fljúga
901,gehen::V,идти,fara
902,gehen::V,идти,ganga
903,weggehen::V,уйти,fara burt
904,weggehen::V,уйти,ganga burt
905,abfahren::V,отправиться,aka burt
906,anhalten::V,остановиться,stöðva
907,hineingehen::V,входить,ganga inn
908,eintreten::V,войти,koma inn
909,eintreten::V,войти,ganga inn
910,kommen::V,прийти,koma
911,ankommen::V,прибыть,koma til
912,zurückkommen::V,возвратиться,koma til baka
913,bleiben::V,остаться,haldast
914,bleiben::V,остаться,vera kyrr
915,warten::V,ждать,bíða
916,erwarten::V,ожидать,búast við
917,erwarten::V,ожидать,eiga von á
918,suchen::V,искать,leita
919,finden::V,найти,finna
920,versuchen::V,пытаться,reyna
921,vorbereiten::V,подготовить,undirbúa
922,lieben::V,любить,elska
923,mögen::V,любить,þykja gott
924,mögen::V,любить,falla í geð
925,lachen::V,смеяться,hlæja
926,rühren::V,растрогать,snerta
927,weinen::V,плакать,gráta
928,schimpfen::V,ругаться,skammast
929,sich ärgern::V,сердиться,sárna
930,sich ärgern::V,сердиться,gremjast
931,sich fürchten::V,бояться,óttast
932,fürchten::V,бояться,óttast
933,fliehen::V,убегать,flýja
934,flüchten::V,убежать,strjúka
935,sehen::V,видеть,sjá
936,anschauen::V,посмотреть,horfa á
937,ansehen::V,смотреть,líta á
938,hören::V,слышать,heyra
939,zuhören::V,слушать,hlusta
940,probieren::V,пробовать,smakka
941,riechen::V,нюхать,þefa
942,fühlen::V,чувствовать,finna til
943,scheinen::V,казаться,virðast
944,zu sehen sein::V,виднеться,vera að sjá
945,vernehmen::V,услышать,heyra
946,vernehmen::V,услышать,greina
947,frieren::V,мерзнуть,frjósa
948,tun::V,делать,gera
949,können::V,мочь,geta
950,können::V,уметь,geta
951,wollen::V,хотеть,ætla
952,wollen::V,хотеть,vilja
953,anfangen::V,начать,hefja
954,beenden::V,закончить,enda
955,beenden::V,закончить,ljúka
956,aufhören::V,перестать,lykta
957,gelingen::V,удаться,heppnast
958,geraten::V,оказаться,lukkast
959,öffnen::V,открыть,opna
960,schließen::V,закрыть,loka
961,stellen::V,поставить,láta
962,stellen::V,поставить,setja
963,setzen::V,посадить,láta
964,setzen::V,посадить,setja
965,legen::V,класть,láta
966,legen::V,класть,leggja
967,berühren::V,трогать,koma við
968,verbinden::V,связать,sameina
969,bedecken::V,покрыть,hylja
970,aufhängen::V,повесить,hengja
971,aufhängen::V,повесить,hengja upp
972,anzünden::V,зажечь,kveikja í
973,aufheben::V,поднять,taka upp
974,aufheben::V,поднять,lyfta upp
975,zurücklassen::V,оставить,skilja eftir
976,verlieren::V,потерять,týna
977,verlieren::V,потерять,glata
978,fallen lassen::V,уронить,missa
979,machen::V,сделать,búa til
980,herstellen::V,изготовить,framleiða
981,bauen::V,строить,smíða
982,bauen::V,строить,byggja
983,reparieren::V,чинить,gera við
984,verbessern::V,улучшить,bæta
985,ändern::V,изменить,breyta
986,graben::V,копать,grafa
987,beugen::V,согнуть,beygja
988,biegen::V,погнуть,sveigja
989,drehen::V,вертеть,snúa
990,wenden::V,повернуть,snúa
991,wenden::V,повернуть,venda
992,umdrehen::V,перевернуть,venda
993,umdrehen::V,перевернуть,snúa við
994,heben::V,поднимать,hefja
995,hochheben::V,поднять,lyfta upp
996,ergreifen::V,схватить,grípa
997,halten::V,держать,rúma
998,halten::V,держать,halda
999,drücken::V,нажимать,þjá
1000,drücken::V,нажимать,þrýsta
1001,schieben::V,толкать,ýta
1002,kratzen::V,скрести,klóra
1003,lecken::V,лизать,sleikja
1004,beißen::V,кусать,bíta
1005,abreißen::V,оторвать,rífa af
1006,abreißen::V,оторвать,rífa frá
1007,abschneiden::V,отрезать,skera af
1008,abschneiden::V,отрезать,klippa af
1009,binden::V,вязать,binda
1010,stecken::V,воткнуть,stinga
1011,brechen::V,сломать,brjóta
1012,klopfen::V,стучать,berja
1013,klopfen::V,стучать,klappa
1014,hauen::V,бить,berja
1015,hauen::V,бить,höggva
1016,kleben::V,клеить,líma
1017,reiben::V,тереть,núa
1018,streichen::V,намазать,smyrja
1019,schleifen::V,точить,slípa
1020,schneiden::V,резать,skera
1021,schneiden::V,резать,klippa
1022,rütteln::V,шатать,skaka
1023,schütteln::V,трясти,hrista
1024,schwenken::V,махать,sveifla
1025,schütten::V,налить,hella
1026,füllen::V,наполнить,fylla
1027,einwickeln::V,завернуть,vefja inn í
1028,tragen::V,нести,bera
1029,schleppen::V,тащить,draga
1030,ziehen::V,тянуть,toga
1031,ziehen::V,тянуть,draga
1032,aufbewahren::V,хранить,geyma
1033,werfen::V,бросать,kasta
1034,fangen::V,ловить,grípa
1035,packen::V,схватить,þrífa í
1036,verstecken::V,спрятать,fela
1037,teilen::V,разделить,deila
1038,schicken::V,посылать,senda
1039,bringen::V,принести,færa
1040,bringen::V,принести,flytja
1041,hinzufügen::V,добавить,bæta við
1042,bekommen::V,достать,hljóta
1043,bekommen::V,достать,ná
1044,erhalten::V,получить,fá
1045,nehmen::V,взять,taka
1046,wählen::V,выбрать,velja
1047,auswählen::V,отобрать,velja úr
1048,bewahren::V,сохранить,gæta
1049,bewahren::V,сохранить,vernda
1050,behindern::V,препятствовать,varna
1051,verderben::V,испортить,spilla
1052,beschädigen::V,повредить,skemma
1053,zerbrechen::V,разбить,brjóta
1054,zerreißen::V,разорвать,rífa
1055,zerreißen::V,разорвать,rífa sundur
1056,zerstören::V,разрушить,rífa niður
1057,verbrennen::V,сжечь,brenna
1058,geben::V,дать,gefa
1059,reichen::V,передать,rétta
1060,schenken::V,дарить,gefa
1061,versprechen::V,обещать,lofa
1062,versprechen::V,обещать,heita
1063,wünschen::V,желать,óska
1064,loben::V,хвалить,lofa
1065,loben::V,хвалить,hrósa
1066,küssen::V,целовать,kyssa
1067,wiegen::V,качать,rugga
1068,zudecken::V,накрыть,þekja
1069,zudecken::V,накрыть,breiða yfir
1070,wecken::V,разбудить,vekja
1071,zeigen::V,показать,sýna
1072,führen::V,вести,leiða
1073,lehren::V,учить,kenna
1074,unterrichten::V,преподавать,fræða
1075,aufziehen::V,воспитать,ala upp
1076,leiten::V,руководить,stjórna
1077,antreiben::V,подгонять,hvetja
1078,lassen::V,заставить,láta
1079,einladen::V,пригласить,bjóða heim
1080,vereinigen::V,объединить,sameina
1081,besuchen::V,посетить,heimsækja
1082,treffen::V,встретить,hitta
1083,sich versammeln::V,собраться,safnast saman
1084,spielen::V,играть,leika sér
1085,singen::V,петь,syngja
1086,tanzen::V,плясать,dansa
1087,tanzen::V,танцевать,dansa
1088,sich trennen::V,расстаться,skiljast
1089,verlassen::V,покинуть,yfirgefa
1090,retten::V,спасти,bjarga
1091,bewachen::V,охранять,gæta
1092,bewachen::V,охранять,hafa vörð á
1093,schützen::V,уберегать,vernda
1094,verteidigen::V,защитить,verja
1095,sich schlagen::V,драться,slást
1096,sich schlagen::V,драться,berjast
1097,schießen::V,стрелять,skjóta
1098,siegen::V,победить,sigra
1099,ärgern::V,сердить,ergja
1100,ärgern::V,сердить,skaprauna
1101,schlagen::V,ударить,slá
1102,schlagen::V,ударить,lemja
1103,treten::V,пинать,sparka
1104,stechen::V,уколоть,stinga
1105,stoßen::V,толкнуть,hrinda
1106,stehlen::V,украсть,stela
1107,stören::V,помешать,trufla
1108,belästigen::V,надоедать,ónáða
1109,verbergen::V,скрыть,leyna
1110,täuschen::V,обмануть,gabba
1111,täuschen::V,обмануть,blekkja
1112,betrügen::V,смошенничать,svíkja
1113,betrügen::V,смошенничать,blekkja
1114,töten::V,убить,drepa
1115,wohnen::V,проживать,búa
1116,arbeiten::V,работать,vinna
1117,sammeln::V,собрать,safna
1118,pflücken::V,рвать,tína
1119,pflücken::V,рвать,reyta
1120,pflücken::V,срывать,tína
1121,pflücken::V,срывать,reyta
1122,jagen::V,охотиться,veiða
1123,fischen::V,рыбачить,fiska
1124,fassen::V,поймать,veiða
1125,hüten::V,пасти,gæta
1126,hüten::V,пасти,vakta
1127,treiben::V,гнать,reka
1128,anbinden::V,привязать,binda við
1129,anbinden::V,привязать,binda fast
1130,füttern::V,кормить,fóðra
1131,melken::V,доить,mjólka
1132,hacken::V,рубить,höggva
1133,gießen::V,полить,hella
1134,reifen::V,созреть,þroskast
1135,zubereiten::V,приготовить,elda
1136,zubereiten::V,приготовить,tilbúa
1137,kochen::V,варить,sjóða
1138,backen::V,печь,baka
1139,braten::V,жарить,steikja
1140,umrühren::V,перемешать,hræra í
1141,stricken::V,вязать,prjóna
1142,nähen::V,шить,sauma
1143,färben::V,покрасить,lita
1144,reinigen::V,очистить,hreinsa
1145,waschen::V,стирать,þvo
1146,abwischen::V,вытереть,þerra
1147,spülen::V,полоскать,skola
1148,spülen::V,полоскать,þvo upp
1149,fegen::V,подметать,sópa
1150,fegen::V,подметать,hreinsa
1151,kehren::V,мести,sópa
1152,baden::V,купаться,baða sig
1153,sich waschen::V,мыться,þvo sér
1154,ausziehen::V,снять,fara úr
1155,anziehen::V,надеть,fara í
1156,sich anziehen::V,одеться,klæðast
1157,kämmen::V,причесать,greiða
1158,schmücken::V,украсить,prýða
1159,schmücken::V,украсить,skreyta
1160,sagen::V,сказать,segja
1161,sprechen::V,говорить,tala
1162,reden::V,разговаривать,ræða
1163,sich unterhalten::V,беседовать,spjalla
1164,sich unterhalten::V,беседовать,ræðast við
1165,fragen::V,спросить,spyrja
1166,bitten::V,просить,biðja
1167,erzählen::V,рассказать,segja frá
1168,mitteilen::V,сообщить,tilkynna
1169,nennen::V,назвать,nefna
1170,rufen::V,звать,kalla
1171,prahlen::V,хвастаться,gorta
1172,übersetzen::V,перевести,þýða
1173,denken::V,думать,hugsa
1174,glauben::V,верить,trúa
1175,bemerken::V,заметить,taka eftir
1176,erkennen::V,узнать,þekkja
1177,begreifen::V,понять,skilja
1178,begreifen::V,постичь,skilja
1179,verstehen::V,услышать,skilja
1180,lernen::V,учиться,læra
1181,wissen::V,знать,vita
1182,sich erinnern an::V,вспомнить,minnast
1183,vergessen::V,забыть,gleyma
1184,messen::V,мерить,mæla
1185,zählen::V,считать,telja
1186,rechnen::V,считать,reikna
1187,lesen::V,читать,lesa
1188,malen::V,рисовать,mála
1189,zeichnen::V,рисовать,teikna
1190,schreiben::V,писать,skrifa
1191,besitzen::V,иметь,hafa
1192,kaufen::V,купить,kaupa
1193,verkaufen::V,продать,selja
1194,bezahlen::V,заплатить,borga
1195,zahlen::V,платить,borga
1196,beherrschen::V,владеть,hafa á valdi sínu
1197,ertragen::V,вытерпеть,þola
