,Concept_ID,ta,uz
677,dreißig::NUM,முப்பது,o'ttiz
678,vierzig::NUM,நாற்பது,qirq
679,fünfzig::NUM,ஐமபது,ällik
680,sechzig::NUM,அறுபது,oltmish
681,siebzig::NUM,எழுபது,etmish
682,achtzig::NUM,எண்பது,sakson
683,neunzig::NUM,தொன்னூறு,to'qson
684,hundert::NUM,நூறு,yuz
685,tausend::NUM,ஆயிரம்,ming
686,und::CNJ,மற்றும்,va
687,oder::CNJ,அல்லது,yo
688,stehen::V,நில்,turmoq
689,sitzen::V,உட்கார்,o'tirmoq
690,liegen::V,படு,yotmoq
691,hängen::V,தொங்கச் செய்,osilmoq
692,werden::V,ஆகு,bo'lmoq
693,passieren::V,நிகழ்,bo'lib o'tmoq
694,beginnen::V,ஆரம்பி,boshlanmoq
695,enden::V,முடி,bitmoq
696,wechseln::V,மாற்று,o'zgarmoq
697,aufgehen[Sonne]::V,உயர எழு,chiqmoq
698,untergehen[Sonne]::V,பொறுத்து,botmoq
699,scheinen[Sonne]::V,பிரகாசி,yaraqlamoq
700,donnern::V,இடி,gulduramoq
701,wehen::V,வீசு,elpimoq
702,strömen::V,பாயதல்,oqmoq
703,fließen::V,நீரோட்டம் போக்கில் போ,oqmoq
704,sich drehen::V,சுழல்,aylanmoq
705,schwanken::V,தள்ளாடு,qoqilmoq
706,schwingen::V,ஆடு,lopillamoq
707,fallen::V,விழு,tushmoq
708,brennen::V,எரி,yonmoq
709,rauchen::V,பகை பிடி,tutamoq
710,regnen::V,மழை பெய்,yomg'ir yog'moq
711,gefrieren::V,உறைந்துவிடு,muzlamoq
712,tauen::V,உருகு,ärimoq
713,schmelzen::V,உருகு,ärimoq
714,trocknen::V,உலர்த்து,qurimoq
715,sieden::V,கொதிக்க வை,qaynamoq
716,faulen::V,அழுகச் செய்,chirimoq
717,verfaulen::V,அழுகச் செய்,chirimoq
718,reißen::V,திடீரென அறு,qayt qilmoq
719,versinken::V,மூழ்கு,g'arq bo'lmoq
720,vergehen::V,கடந்துசெல்,o'tmoq
721,erscheinen::V,தோன்றச்,zuhur ätmoq
722,verschwinden::V,மறைந்து போ,yo'qolmoq
723,sinken::V,பதைவுறு,pasaymoq
724,abnehmen::V,குறை,kamaymoq
725,zunehmen::V,உயர்த்து,urchimoq
726,steigen::V,உயர எழு,oshmoq
727,wachsen::V,வளர்,o'smoq
728,glänzen::V,மிளிர்,porlamoq
729,funkeln::V,பிரகாசி,yalt ätmoq
730,lärmen::V,கொம்பு,taraq ätmoq
731,läuten::V,மணியொலியிசை,jiringlamoq
732,klingeln::V,மணி அடி,jiringlamoq
733,klirren::V,கிலுங்கு,sharaqlamoq
734,brausen::V,இரைதல்,vag'illamoq
735,rauschen::V,சலசலப்பு,shitirlamoq
736,klingen::V,சிலம்புதல்,yangramoq
737,bellen::V,குரை,hurmoq
738,heulen::V,ஊளையிடு,uvlamoq
739,blasen::V,ஊது,puflamoq
740,pfeifen::V,சீழ்க்கை எழப்பு,xushtak chalmoq 
741,schreien::V,கூச்சலிடு,qiyqirmoq
742,stöhnen::V,வேதனை,nola qilmoq
743,zittern::V,நடுங்கு,titramoq
744,leben::V,உயிருடனிரு,yashamoq
745,geboren werden::V,பிற,tug'ilmoq
746,atmen::V,சுவாசி,nafas chiqarmoq
747,trinken::V,குடி,ichmoq
748,essen::V,சாப்பிடு,emoq
749,schlucken::V,முழுங்கு,yutmoq
750,müde werden::V,கையயர்தல்,horimoq
751,einschlafen::V,தூங்க,uxlab qolmoq
752,schlafen::V,தூங்கு,uxlamoq
753,aufwachen::V,எழுப்பு,uyg'onmoq
754,aufstehen::V,எழுந்திரு,qo'pmoq
755,sich erholen::V,இளைப்பாறு,dam olmoq
756,krank werden::V,விழுதல்,kasallanmoq
757,krank sein::V,நருக்கலாயிருக்க,betob yotmoq
758,schmerzen::V,நோவுறு,og'rimoq
759,husten::V,இருமு,yo'talmoq
760,genesen::V,குணம் அடை,tuzalmoq
761,sterben::V,மரணமடை,o'lmoq
762,umkommen::V,நசி,halok bo'lmoq
763,sich bewegen::V,நகர்த்து,harakat qilmoq
764,sich rühren::V,அசை,qimirlamoq
765,sich erheben::V,எழுந்து நில்,qo'pmoq
766,sich setzen::V,உட்கார்,o'tirmoq
767,hinfallen::V,விழு,yiqilmoq
768,laufen::V,நட,yurmoq
769,schreiten::V,கவடுவைத்தல்,yurmoq
770,spazierengehen::V,உலவு,sayr ätmoq
771,eilen::V,விரைந்து,tezlamoq
772,sich beeilen::V,அவசரப்படுத்து,shoshmoq
773,sausen::V,விரைந்து செல்,chopqillamoq
774,rennen::V,ஓடு,yugurmoq
775,springen::V,குதி,sakramoq
776,klettern::V,ஏறு,yuqorilamoq
777,schaukeln::V,தள்ளாடு,irg'amoq
778,kriechen::V,மெதுவாக நடந்து செல்,ämaklamoq
779,schwimmen::V,நீந்து,suzmoq
780,tauchen::V,மூழ்கி நீச்சலடி,chu'mmoq
781,rudern::V,துடுப்புப் போடு,eshkak eshmoq
782,fahren::V,ஓட்டு,haydamoq
783,fliegen::V,பற,uchmoq
784,gehen::V,போ,bormoq
785,weggehen::V,விலகிச் செல்,ketoq
786,abfahren::V,புறப்பட்டுச் செல்,jo'namoq
787,anhalten::V,நின்றுவிடு,to'xtamoq
788,hineingehen::V,மறையச் செய்,kirmoq
789,eintreten::V,நுழை,kirmoq
790,kommen::V,வா,kelmoq
791,ankommen::V,வநது சேர்,etib kelmoq
792,zurückkommen::V,திரும்பி வா,qaytib kelmoq
793,bleiben::V,இரு,qolmoq
794,warten::V,தாமதி,poylamoq
795,erwarten::V,எதிர்நோக்கு,kutmoq
796,suchen::V,தேடு,izlamoq
797,finden::V,கண்டுபிடி,topmoq
798,versuchen::V,முயற்சி செய்,chalishmoq
799,vorbereiten::V,ஆயத்தம் செய்,hozirlamoq
800,lieben::V,அன்பு செலுத்து,sevmoq
801,mögen::V,விரும்பு,ardoqlamoq
802,lachen::V,சிரி,kulmoq
803,rühren::V,இதயத்தைத் தொடு,ta'sirlantirmoq
804,weinen::V,அழு,yig'lamoq
805,schimpfen::V,சாபமிடு,koyinmoq
806,sich ärgern::V,கோப்பபடு,g'azab qilmoq
807,sich fürchten::V,பயப்படு,hurkmoq
808,fürchten::V,பயப்படுத்து,qo'rqmoq
809,fliehen::V,ஓடு,qochmoq
810,flüchten::V,தப்பிவிடு,qochmoq
811,sehen::V,பார்,ko'rmoq
812,anschauen::V,கூர்ந்து கவனி,razm solmoq
813,ansehen::V,கவனி,razm qilmoq
814,hören::V,கேள்,äshitmoq
815,zuhören::V,சுவைத்துப் பார்,tinglamoq
816,probieren::V,ருசி,tatib ko'rmoq
817,riechen::V,முகர்ந்து பார்,iskamoq
818,fühlen::V,தொட்டுணர்,sezmoq
819,scheinen::V,காணப்படு,tuyilmoq
820,zu sehen sein::V,தோன்றுதல்,ko'rinmoq
821,vernehmen::V,கேள்,äshitmoq
822,frieren::V,குதுகுதுகு,sovuq qotmoq
823,tun::V,செய்,ätmoq
824,können::V,இயல்வது,-a olmoq
825,können::V,இயல்வது,-y olmoq
826,wollen::V,விரும்பு,istamoq
827,anfangen::V,தொடங்கு,boshlamoq
828,beenden::V,முடி,bitirmoq
829,aufhören::V,நிறுத்து,tinmoq
830,gelingen::V,வெற்றி,muvaffaqiyat qozonmoq
831,geraten::V,ஏற்படுத்து,bo'lmoq
832,öffnen::V,திற,ochmoq
833,schließen::V,மூடு,yopmoq
834,stellen::V,வை,qo'ymoq
835,setzen::V,வை,o'tqazmoq
836,legen::V,பரப்பி வை,yotqizmoq
837,berühren::V,பதி,tegmoq
838,verbinden::V,சேர்,ulamoq
839,bedecken::V,உறைபோடு,bekitmoq
840,aufhängen::V,தொங்கவிடு,ildirmoq
841,anzünden::V,எரியூட்டு,yondirmoq
842,aufheben::V,பொறுக்கி எடு,ko'tarmoq
843,zurücklassen::V,விட்டுச் செல்,ayrilmoq
844,verlieren::V,இழ,yo'qotmoq
845,fallen lassen::V,அளவில் குறைவு,tushirmoq
846,machen::V,தயார்செய்,qilmoq
847,herstellen::V,உற்பத்தி செய்,chiqarmoq
848,bauen::V,கட்டு,solmoq
849,reparieren::V,பழுது பார்,tuzatmoq
850,verbessern::V,மேம்படுத்து,isloh qilmoq
851,ändern::V,மாற்றி அமை,o'zgartirmoq
852,graben::V,குழி வெட்டு,qazimoq
853,beugen::V,வனை,bukmoq
854,biegen::V,வனை,bukmoq
855,drehen::V,சுழல்,aylantirmoq
856,wenden::V,குடைகவிழு,burmoq
857,umdrehen::V,சுற்றும் முற்றும் பார்,ag'darmoq
858,heben::V,தூக்கு,yuksaltirmoq
859,hochheben::V,தூக்கு,ko'tarmoq
860,ergreifen::V,பறி,tutamlamoq
861,halten::V,பிடித்துக் கொள்,tutmoq
862,drücken::V,அழுத்து,bosmoq
863,schieben::V,தள்ளு,surmoq
864,kratzen::V,கீறு,qashimoq
865,lecken::V,நக்கு,mijimoq
866,beißen::V,கடி,tishlamoq
867,abreißen::V,கிழி,emirmoq
868,abschneiden::V,வெட்டி எடு,cho'rt kesmoq
869,binden::V,கட்டு,bog'lamoq
870,stecken::V,பதிய வை,suqmoq
871,brechen::V,உடை,sindirmoq
872,klopfen::V,தட்டு,dukurlamoq
873,hauen::V,அடி,urmoq
874,kleben::V,ஒட்டு,yopishtirmoq
875,reiben::V,தேய்,surkamoq
876,streichen::V,பரவச்செய்,surkamoq
877,schleifen::V,அரை,qayramoq
878,schneiden::V,துண்டாக்கு,kesmoq
879,rütteln::V,மெல்ல தள்ளு,chayqamoq
880,schütteln::V,குலுக்கு,chayqamoq
881,schwenken::V,ஊஞ்சலாடு,chayqatmoq
882,schütten::V,ஊற்று,quymoq
883,füllen::V,நிரப்பு,to'ldirmoq
884,einwickeln::V,சுற்று,chulg'amoq
885,tragen::V,எடுத்துச் செல்,tashimoq
886,schleppen::V,இழுத்துச் செல்,sudramoq
887,ziehen::V,இழு,tortmoq
888,aufbewahren::V,வைத்துக் கொள்,tutmoq
889,werfen::V,வீசி எறி,tashlamoq
890,fangen::V,பிடி,tutmoq
891,packen::V,பிடித்துக்கொள்,opqochmoq
892,verstecken::V,மறை,yashirmoq
893,teilen::V,பாகங்களாகப் பிரி,bo'lmoq
894,schicken::V,அனுப்பு,yubormoq
895,bringen::V,கொண்டு வா,keltirmoq
896,hinzufügen::V,சேர்,tirkamoq
897,bekommen::V,பெறு,olmoq
898,erhalten::V,பெறு,olmoq
899,nehmen::V,எடு,olmoq
900,wählen::V,தேர்ந்தெடு,saylamoq
901,auswählen::V,தேர்ல்தெடு,saylamoq
902,bewahren::V,கெடாது பேணு,saqlamoq
903,behindern::V,தடங்கல் செய்,xalal bermoq
904,verderben::V,நாசமாக்கு,xazon qilmoq
905,beschädigen::V,சேதப்படுத்து,buzmoq
906,zerbrechen::V,உடை,sindirmoq
907,zerreißen::V,கிழி,yirtmoq
908,zerstören::V,அழி,vayron qilmoq
909,verbrennen::V,எரியூட்டு,kuydirmoq
910,geben::V,கொடு,bermoq
911,reichen::V,வழங்கு,bermoq
912,schenken::V,மொயத்தல்,sovg'a qilmoq
913,versprechen::V,உறுதியளி,va'da bermoq
914,wünschen::V,ஆசைப்படு,orziqmoq
915,loben::V,புகழ்ச்சி கூறு,maqtamoq
916,küssen::V,முத்தமிடு,o'pmoq
917,wiegen::V,ஆட்டுத்தல்,tebratmoq
918,zudecken::V,உறைபோடு,yopmoq
919,wecken::V,எழுப்பு,uyg'otmoq
920,zeigen::V,காட்டு,ko'rsatmoq
921,führen::V,வழிகாட்டி,boshlik bo'lmoq
922,lehren::V,சொல்லிக் கொடு,o'rgatmoq
923,unterrichten::V,அறிவுரை கூறு,dars bermoq
924,aufziehen::V,வளர்,o'stirmoq
925,leiten::V,அழைத்துச் செல்,boshqarmoq
926,antreiben::V,தூண்டு,shoshiltirmoq
927,lassen::V,விடு,ruxsat bermoq
928,einladen::V,அழை,taklif kilmoq
929,vereinigen::V,ஒன்றாகச் சேர்,qo'shmoq
930,besuchen::V,வருகை புரி,mehmonga bormoq
931,treffen::V,சந்தி,duchor bo'lmoq
932,sich versammeln::V,தொகுப்பு,to'planmoq
933,spielen::V,விளையாடு,o'ynamoq
934,singen::V,பாடு,yalla qilmoq
935,tanzen::V,நடனமாடு,raqs qilmoq
936,sich trennen::V,தனிப்படடுத்து,yakkalanmoq
937,verlassen::V,கைவிடு,qoldirmoq
938,retten::V,காப்பாற்று,qutqazmoq
939,bewachen::V,காவல் செய்,qo'rimoq
940,schützen::V,பாதுகாப்பு செய்,yoniga olmoq
941,verteidigen::V,எதிர்த்து நில்,yoqlamoq
942,sich schlagen::V,பூசலிடு,yoqalashmoq
943,schießen::V,சுட்டுக் கொல்,otmoq
944,siegen::V,வெற்றி பெறு,engmoq
945,ärgern::V,எரிச்சலூட்டு,jahl chiqarmoq
946,schlagen::V,அடி,urmoq
947,treten::V,உதை,tepmoq
948,stechen::V,கொட்டு,qadamoq
949,stoßen::V,நெருக்கு,turtmoq
950,stehlen::V,திருடு,o'g'rilamoq
951,stören::V,தொல்லைகொடு,tebratmoq
952,belästigen::V,தொல்லை கொடு,g'ashini keltirmoq
953,verbergen::V,மறை,berkitmoq
954,täuschen::V,ஏமாற்று,aldamoq
955,betrügen::V,ஏமாற்று,tirriq qilmoq
956,töten::V,கொல்,o'ldirmoq
957,wohnen::V,தங்கியிரு,istiqomat qilmoq
958,arbeiten::V,வேலை செய்,ishlamoq
959,sammeln::V,ஒன்றுசேர்,yig'moq
960,pflücken::V,கொய்து எடு,termoq
961,jagen::V,வேட்டையாடு,ov qilmoq
962,fischen::V,மீன் பிடி,baliq ovlamoq
963,fassen::V,பிடி,ilinmoq
964,hüten::V,காவல் செய்,boqtirmoq
965,treiben::V,ஓட்டு,haydamoq
966,anbinden::V,கட்டு,bog'lamoq
967,füttern::V,உணவளி,edirmoq
968,melken::V,பால் கற,sog'moq
969,hacken::V,வெட்டி எடு,chopmoq
970,gießen::V,நீர்ப் பாய்ச்சு,oqizmoq
971,reifen::V,பழு,qizarmoq
972,zubereiten::V,சமையல் செய்,pishirmoq
973,kochen::V,வேகவை,qaynatmoq
974,backen::V,வெப்பத்தில் வாட்டு,yopmoq
975,braten::V,பொரியச் செய்,qovurmoq
976,umrühren::V,கலக்கு,atalamoq
977,stricken::V,பின்னியிழை,to'qimoq
978,nähen::V,தையல் வேலை செய்,tikmoq
979,färben::V,வண்ணம் பெறச் செய்,bo'yoqlamoq
980,reinigen::V,சுத்தம் செய்,tozalamoq
981,waschen::V,கழுவு,yuvmoq
982,abwischen::V,துடை,surkamoq
983,spülen::V,அலசு,chaymoq
984,fegen::V,பெறுக்கு,cho'tkalamoq
985,kehren::V,பெறுக்கு,supurmoq
986,baden::V,குளி,cho'milmoq
987,sich waschen::V,கழுவு,yuvinmoq
988,ausziehen::V,கழற்று,echintirmoq
989,anziehen::V,புனைதல்,kiymoq
990,sich anziehen::V,உடுத்துதல்,kiyinmoq
991,kämmen::V,தலை வாரிக் கொள்,taramoq
992,schmücken::V,அழகுபடுத்து,yasatmoq
993,sagen::V,சொல்,aytmoq
994,sprechen::V,பேசு,so'zlamoq
995,reden::V,பெசு,gapirmoq
996,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,suhbatlashmoq
997,fragen::V,கேள்,so'ramoq
998,bitten::V,வேண்டு,iltimos qilmoq
999,erzählen::V,சொல்,aytib bermoq
1000,mitteilen::V,சொல்,bildirmoq
1001,nennen::V,பெயரிடுதல்,atamoq
1002,rufen::V,கூச்சலிடு,chaqirmoq
1003,prahlen::V,தற்பெருமை பேசு,gerdaymoq
1004,übersetzen::V,மொழிபெயர்ப்பு செய்,tarjima qilmoq
1005,denken::V,யோசி,o'ylamoq
1006,glauben::V,நம்பு,ishonmoq
1007,bemerken::V,கவனி,payqamoq
1008,erkennen::V,அடையாளம் கண்டுகொள்,tanimoq
1009,begreifen::V,பற்றிக்கொள்,tushunmoq
1010,verstehen::V,புரிந்து கொள்,anglamoq
1011,lernen::V,கற்றுக்கொள்,o'qimoq
1012,wissen::V,தெரிந்திரு,bilmoq
1013,sich erinnern an::V,நினைவு கூர்,äsni tanimoq
1014,vergessen::V,மற,unutmoq
1015,messen::V,அளவிடு,o'lchamoq
1016,zählen::V,எண்ணு,raqamlamoq
1017,rechnen::V,கணக்கிடு,cho'tlamoq
1018,lesen::V,படி,o'qimoq
1019,malen::V,வண்ணச்சித்திரம்,rasm solmoq
1020,zeichnen::V,வரை,chizmoq
1021,schreiben::V,எழுது,yozmoq
1022,besitzen::V,உடைமையாகக் கொண்டிரு,ägalamoq
1023,kaufen::V,வாங்கு,olmoq
1024,verkaufen::V,விற்பனை செய்,sotmoq
1025,bezahlen::V,இறுத்தல்,to'lamoq
1026,zahlen::V,பணம் செலுத்து,to'lamoq
1027,beherrschen::V,ஆட்சிசெய்,ägalamoq
1028,ertragen::V,தாங்கு,chidamoq
