,Concept_ID,ar,lv
1540,sofort::ADV,فورا,tūlīt
1541,später::ADV,فيما بعد,сэсся
1542,später::ADV,فيما بعد,vēlāk
1543,jetzt::ADV,الآن,ӧні
1544,jetzt::ADV,الآن,tagad
1545,jetzt::ADV,حاليا,ӧні
1546,jetzt::ADV,حاليا,tagad
1547,heute::ADV,اليوم,талун
1548,heute::ADV,اليوم,šodien
1549,morgen::ADV,غدا,аски
1550,morgen::ADV,غدا,rīt
1551,bald::ADV,قريبا,регыд
1552,bald::ADV,قريبا,drīz
1553,dann::ADV,ثم,бӧрын
1554,dann::ADV,ثم,бӧрти
1555,dann::ADV,ثم,tad
1556,gestern::ADV,أمس,тӧнлун
1557,gestern::ADV,أمس,vakar
1558,gestern::ADV,البارحة,тӧнлун
1559,gestern::ADV,البارحة,vakar
1560,einst::ADV,قديما,ӧтчыд
1561,einst::ADV,قديما,ӧтпыр
1562,einst::ADV,قديما,citreiz
1563,damals::ADV,حينئذ,сэки
1564,damals::ADV,حينئذ,toreiz
1565,danach::ADV,ثم,сэсся
1566,danach::ADV,ثم,pēc tam
1567,danach::ADV,بعد ذلك,сэсся
1568,danach::ADV,بعد ذلك,pēc tam
1569,vorher::ADV,من قبل,войдӧр
1570,vorher::ADV,من قبل,iepriekš
1571,vorher::ADV,من قبل,pirms tam
1572,vorher::ADV,قبل ذلك,войдӧр
1573,vorher::ADV,قبل ذلك,iepriekš
1574,vorher::ADV,قبل ذلك,pirms tam
1575,zuerst::ADV,أولا,войдӧр
1576,zuerst::ADV,أولا,vis'pirms
1577,einmal::ADV,مرة,ӧтчыдысь
1578,einmal::ADV,مرة,reiz
1579,einmal::ADV,مرة,vienreiz
1580,manchmal::ADV,أحيانا,корсюрӧ
1581,manchmal::ADV,أحيانا,dažkārt
1582,oft::ADV,كثيرا,тшӧкыда
1583,oft::ADV,كثيرا,bieži
1584,immer::ADV,دائما,век
1585,immer::ADV,دائما,allaž
1586,immer::ADV,دائما,vien'mēr
1587,niemals::ADV,لا أبدا,оз некор
1588,niemals::ADV,لا أبدا,nemūžam
1589,hier::ADV,هنا,со
1590,hier::ADV,هنا,тонӧ
1591,hier::ADV,هنا,te
1592,hier::ADV,هنا,šeit
1593,hierhin::ADV,إلى هنا,татчӧ
1594,hierhin::ADV,إلى هنا,талань
1595,hierhin::ADV,إلى هنا,šurp
1596,hierhin::ADV,إلى هنا,uz šejieni
1597,von hier::ADV,من هنا,тасянь
1598,von hier::ADV,من هنا,no šejienes
1599,dort::ADV,هناك,сэні
1600,dort::ADV,هناك,tur
1601,dorthin::ADV,إلى هناك,сэтчӧ
1602,dorthin::ADV,إلى هناك,turp
1603,dorthin::ADV,إلى هناك,uz turieni
1604,geradeaus::ADV,إلى الأمام,веськыда
1605,geradeaus::ADV,إلى الأمام,taisni uz priekšu
1606,vorwärts::ADV,إلى الأمام,водзӧ
1607,vorwärts::ADV,إلى الأمام,uz priekšu
1608,rückwärts::ADV,إلى الوراء,бӧрӧ
1609,rückwärts::ADV,إلى الوراء,atmuguriski
1610,zurück::ADV,عودا,бӧр
1611,zurück::ADV,عودا,atpakāļ
1612,zurück::ADV,إلى الخلف,бӧр
1613,zurück::ADV,إلى الخلف,atpakāļ
1614,unten::ADV,تحت,улын
1615,unten::ADV,تحت,уліын
1616,unten::ADV,تحت,lejā
1617,unten::ADV,تحت,apakšā
1618,unten::ADV,في الأسفل,улын
1619,unten::ADV,في الأسفل,уліын
1620,unten::ADV,في الأسفل,lejā
1621,unten::ADV,في الأسفل,apakšā
1622,hinab::ADV,إلى تحت,улӧ
1623,hinab::ADV,إلى تحت,увлан
1624,hinab::ADV,إلى تحت,uz leju
1625,oben::ADV,فوق,вылын
1626,oben::ADV,فوق,выліын
1627,oben::ADV,فوق,virsū
1628,oben::ADV,في الأعلى,вылын
1629,oben::ADV,في الأعلى,выліын
1630,oben::ADV,في الأعلى,virsū
1631,hinauf::ADV,إلى فوق,выліӧ
1632,hinauf::ADV,إلى فوق,augšā
1633,hinauf::ADV,إلى فوق,uz augšu
1634,hinauf::ADV,إلى الأعلى,выліӧ
1635,hinauf::ADV,إلى الأعلى,augšā
1636,hinauf::ADV,إلى الأعلى,uz augšu
1637,überall::ADV,في كل مكان,быдлаын
1638,überall::ADV,في كل مكان,visur
1639,nicht::ADV,لا,oз
1640,nicht::ADV,لا,ne
1641,nicht::ADV,لم,oз
1642,nicht::ADV,لم,ne
1643,ein wenig::ADV,قليلا,неуна
1644,ein wenig::ADV,قليلا,drusku
1645,kaum::ADV,كاد لا,мырдэм
1646,kaum::ADV,كاد لا,diezin vai
1647,sehr::ADV,جدا,зэв
1648,sehr::ADV,جدا,ļoti
1649,sehr::ADV,جدا,gaužām
1650,sehr::ADV,كثيرا,зэв
1651,sehr::ADV,كثيرا,ļoti
1652,sehr::ADV,كثيرا,gaužām
1653,so::ADV,كذا,тадз
1654,so::ADV,كذا,сідз
1655,so::ADV,كذا,tā
1656,so::ADV,كذا,tik
1657,so::ADV,كذلك,тадз
1658,so::ADV,كذلك,сідз
1659,so::ADV,كذلك,tā
1660,so::ADV,كذلك,tik
1661,noch::ADV,ما زال,на
1662,noch::ADV,ما زال,нӧшта
1663,noch::ADV,ما زال,vēl
1664,nur::ADV,فقط,куш
1665,nur::ADV,فقط,сӧмын
1666,nur::ADV,فقط,vien
1667,nur::ADV,فقط,tikai
1668,schon::ADV,قد,нин
1669,schon::ADV,قد,jau
1670,wieder::ADV,من جديد,бара
1671,wieder::ADV,من جديد,atkal
1672,wieder::ADV,مرة أخرى,бара
1673,wieder::ADV,مرة أخرى,atkal
1674,vergebens::ADV,عبثا,весьшӧрӧ
1675,vergebens::ADV,عبثا,velti
1676,vor::PRP,أمام,водзын
1677,vor::PRP,أمام,priekš
1678,hinter::PRP,خلف,бӧрнын
1679,hinter::PRP,خلف,aiz
1680,hinter::PRP,وراء,бӧрнын
1681,hinter::PRP,وراء,aiz
1682,unter::PRP,تحت,улын
1683,unter::PRP,تحت,zem
1684,durch::PRP,عبر,пыр
1685,durch::PRP,عبر,пырыс
1686,durch::PRP,عبر,caur
1687,durch::PRP,عبر,cauri
1688,durch::PRP,خلال,пыр
1689,durch::PRP,خلال,пырыс
1690,durch::PRP,خلال,caur
1691,durch::PRP,خلال,cauri
1692,neben::PRP,جنب,бердын
1693,neben::PRP,جنب,līdzās
1694,neben::PRP,بجانب,бердын
1695,neben::PRP,بجانب,līdzās
1696,zwischen::PRP,بين,костын
1697,zwischen::PRP,بين,starp
1698,wegen::PRP,بسبب,вӧсна
1699,wegen::PRP,بسبب,pēc
1700,dies::PRN,هذا,тайӧ
1701,dies::PRN,هذا,šis
1702,das::PRN,ذلك,ciйö
1703,das::PRN,ذلك,tas
1704,alles::PRN,الكل,став
1705,alles::PRN,الكل,viss
1706,ich::PRN,أنا,ме
1707,ich::PRN,أنا,es
1708,du::PRN,أنت,тэ
1709,du::PRN,أنت,tu
1710,er::PRN,هو,сійӧ
1711,er::PRN,هو,viņš
1712,wir::PRN,نحن,ми
1713,wir::PRN,نحن,mēs
1714,ihr::PRN,أنتم,тi
1715,ihr::PRN,أنتم,jūs
1716,ihr::PRN,أنتن,тi
1717,ihr::PRN,أنتن,jūs
1718,sie::PRN,هم,найö
1719,sie::PRN,هم,viņi
1720,sie::PRN,هم,viņas
1721,sie::PRN,هن,найö
1722,sie::PRN,هن,viņi
1723,sie::PRN,هن,viņas
1724,was::FPRN,ما,мый
1725,was::FPRN,ما,kas
1726,wer::FPRN,من,код
1727,wer::FPRN,من,kas
1728,wo::FADV,أين,кыті
1729,wo::FADV,أين,kur
1730,wohin::FADV,إلى أين,кытчӧ
1731,wohin::FADV,إلى أين,kurp
1732,wohin::FADV,إلى أين,uz kurieni
1733,wie::FADV,كيف,кыдзи
1734,wie::FADV,كيف,kā
1735,warum::FADV,لماذا,мыйла
1736,warum::FADV,لماذا,kāpēc
1737,wieviel::FNUM,كم,кымын
1738,wieviel::FNUM,كم,cik
1739,eins::NUM,واحد,ӧтик
1740,eins::NUM,واحد,viens
1741,zwei::NUM,اثنين,кык
1742,zwei::NUM,اثنين,divi
1743,drei::NUM,ثلاثة,куим
1744,drei::NUM,ثلاثة,trīs
1745,vier::NUM,أربعة,нель
1746,vier::NUM,أربعة,četri
1747,fünf::NUM,خمسة,вит
1748,fünf::NUM,خمسة,pieci
1749,sechs::NUM,ستة,квайт
1750,sechs::NUM,ستة,seši
1751,sieben::NUM,سبعة,сизим
1752,sieben::NUM,سبعة,septiņi
1753,acht::NUM,ثمانية,кӧкъямыс
1754,acht::NUM,ثمانية,astoņi
1755,neun::NUM,تسعة,ӧкмыс
1756,neun::NUM,تسعة,deviņi
1757,zehn::NUM,عشرة,дас
1758,zehn::NUM,عشرة,desmit
1759,elf::NUM,أحد عشر,дас ӧтик
1760,elf::NUM,أحد عشر,vienpadsmit
1761,zwölf::NUM,اثنا عشر,дас кык
1762,zwölf::NUM,اثنا عشر,divpadsmit
1763,zwanzig::NUM,عشرون,кызь
1764,zwanzig::NUM,عشرون,divdesmit
1765,dreißig::NUM,ثلاثون,комын
1766,dreißig::NUM,ثلاثون,trīsdesmit
1767,vierzig::NUM,أربعون,нелямын
1768,vierzig::NUM,أربعون,četrdesmit
1769,fünfzig::NUM,خمسون,ветымын
1770,fünfzig::NUM,خمسون,piecdesmit
1771,sechzig::NUM,ستون,квайтымын
1772,sechzig::NUM,ستون,sešdesmit
1773,siebzig::NUM,سبعون,сизимдас
1774,siebzig::NUM,سبعون,septiņdesmit
1775,achtzig::NUM,ثمانون,кӧкъямысдас
1776,achtzig::NUM,ثمانون,astoņdesmit
1777,neunzig::NUM,تسعون,ӧкмысдас
1778,neunzig::NUM,تسعون,deviņdesmit
1779,hundert::NUM,مئة,сё
1780,hundert::NUM,مئة,simt
1781,tausend::NUM,ألف,сюрс
1782,tausend::NUM,ألف,tūkstoš
1783,und::CNJ,و,и
1784,und::CNJ,و,un
1785,oder::CNJ,أو,либӧ
1786,oder::CNJ,أو,jeb
1787,stehen::V,وقف,сулавны
1788,stehen::V,وقف,stāvēt
1789,sitzen::V,جلس,пукавны
1790,sitzen::V,جلس,sēdēt
1791,liegen::V,رقد,куйлыны
1792,liegen::V,رقد,gulēt
1793,hängen::V,تعلق,ӧшавны
1794,hängen::V,تعلق,karāties
1795,werden::V,صار,лоны
1796,werden::V,صار,tapt
1797,werden::V,أصبح,лоны
1798,werden::V,أصبح,tapt
1799,passieren::V,حدث,лоны
1800,passieren::V,حدث,notikt
1801,beginnen::V,ابتدأ,кутчысьны
1802,beginnen::V,ابتدأ,кутны
1803,beginnen::V,ابتدأ,sākties
1804,enden::V,انتهى,помасьны
1805,enden::V,انتهى,beigties
1806,wechseln::V,تغير,вежсьыны
1807,wechseln::V,تغير,mainīties
1808,aufgehen[Sonne]::V,شرق,петны
1809,aufgehen[Sonne]::V,شرق,lēkt
1810,aufgehen[Sonne]::V,شرق,uzlēkt
1811,untergehen[Sonne]::V,غرب,пуксьыны
1812,untergehen[Sonne]::V,غرب,noiet
1813,untergehen[Sonne]::V,غرب,rietēt
1814,scheinen[Sonne]::V,أضاء,югъявны
1815,scheinen[Sonne]::V,أضاء,югвидзны
1816,scheinen[Sonne]::V,أضاء,spīdēt
1817,donnern::V,رعد,гымавны
1818,donnern::V,رعد,dārdēt
1819,wehen::V,هب,пӧльтны
1820,wehen::V,هب,pūst
1821,strömen::V,جرى,киссьыны
1822,strömen::V,جرى,līt
1823,strömen::V,جرى,plūst
1824,fließen::V,سال,визувтны
1825,fließen::V,سال,tecēt
1826,sich drehen::V,دار,бергавны
1827,sich drehen::V,دار,grozīties
1828,schwanken::V,ترنح,легны
1829,schwanken::V,ترنح,лайкъявны
1830,schwanken::V,ترنح,līgoties
1831,schwanken::V,ترنح,grīļoties
1832,schwingen::V,ترجح,лайкъявны
1833,schwingen::V,ترجح,люллявны
1834,schwingen::V,ترجح,vēzēties
1835,fallen::V,سقط,усьны
1836,fallen::V,سقط,krist
1837,brennen::V,احترق,сотчыны
1838,brennen::V,احترق,degt
1839,rauchen::V,دخن,тшынӧдны
1840,rauchen::V,دخن,dūmot
1841,regnen::V,أمطر,зэрны
1842,regnen::V,أمطر,līt
1843,gefrieren::V,تجمد,кынмыны
1844,gefrieren::V,تجمد,sasalt
1845,tauen::V,ذاب,сывны
1846,tauen::V,ذاب,kust
1847,schmelzen::V,ذاب,сывны
1848,schmelzen::V,ذاب,kust
1849,schmelzen::V,ذاب,nokust
1850,trocknen::V,نشف,косьмыны
1851,trocknen::V,نشف,žūt
1852,trocknen::V,نشف,kaltēties
1853,sieden::V,غلى,пуны
1854,sieden::V,غلى,virt
1855,sieden::V,غلى,vārīties
1856,faulen::V,فسد,сісьмыны
1857,faulen::V,فسد,pūt
1858,faulen::V,فسد,trudēt
1859,verfaulen::V,تعفن,сісьмыны
1860,verfaulen::V,تعفن,sapūt
1861,verfaulen::V,تعفن,satrūdēt
1862,reißen::V,انقطع,орны
1863,reißen::V,انقطع,plīst
1864,reißen::V,انقطع,satrūkt
1865,versinken::V,غرق,вӧйны
1866,versinken::V,غرق,grimt
1867,versinken::V,غرق,nogrimt
1868,vergehen::V,مضى,кольны
1869,vergehen::V,مضى,ордйыны
1870,vergehen::V,مضى,paiet
1871,erscheinen::V,لاح,петкӧдчыны
1872,erscheinen::V,لاح,parādīties
1873,erscheinen::V,ظهر,петкӧдчыны
1874,erscheinen::V,ظهر,parādīties
1875,verschwinden::V,غاب,бырны
1876,verschwinden::V,غاب,nozust
1877,sinken::V,هبط,вӧйны
1878,sinken::V,هبط,kristies
1879,abnehmen::V,نقص,чинны
1880,abnehmen::V,نقص,noplakt
1881,abnehmen::V,نقص,mazināties
1882,zunehmen::V,ازداد,содны
1883,zunehmen::V,ازداد,ыдждыны
1884,zunehmen::V,ازداد,pieaugt
1885,zunehmen::V,ازداد,pieņemties
1886,steigen::V,صعد,лыбны
1887,steigen::V,صعد,kāpt
1888,steigen::V,ارتفع,лыбны
1889,steigen::V,ارتفع,kāpt
1890,wachsen::V,نما,быдмыны
1891,wachsen::V,نما,augt
1892,wachsen::V,نبت,быдмыны
1893,wachsen::V,نبت,augt
1894,glänzen::V,لمع,югъявны
1895,glänzen::V,لمع,дзирдавны
1896,glänzen::V,لمع,zaigot
1897,glänzen::V,لمع,laistīties
1898,funkeln::V,تلألأ,югъявны
1899,funkeln::V,تلألأ,дзирдавны
1900,funkeln::V,تلألأ,mirdzēt
1901,funkeln::V,تلألأ,dzirkstēt
1902,lärmen::V,ضج,жувгыны
1903,lärmen::V,ضج,ыугыны
1904,lärmen::V,ضج,шумитны
1905,lärmen::V,ضج,ālēties
1906,lärmen::V,ضج,trokšņot
1907,lärmen::V,صخب,жувгыны
1908,lärmen::V,صخب,ыугыны
1909,lärmen::V,صخب,шумитны
1910,lärmen::V,صخب,ālēties
1911,lärmen::V,صخب,trokšņot
1912,läuten::V,قرع,жургыны
1913,läuten::V,قرع,zvanīt
1914,klingeln::V,دق,звӧнитны
1915,klingeln::V,دق,zvanīt
1916,klirren::V,قعقع,гольскöдчыны
1917,klirren::V,قعقع,tinkšķēt
1918,klirren::V,قعقع,džinkstēt
1919,brausen::V,عج,буавны
1920,brausen::V,عج,krākt
1921,brausen::V,عج,brāzmot
1922,rauschen::V,حف,кышакывны
1923,rauschen::V,حف,šalkt
1924,klingen::V,رن,шыавны
1925,klingen::V,رن,юргыны
1926,klingen::V,رن,skanēt
1927,klingen::V,رن,izklausīties
1928,bellen::V,نبح,увтны
1929,bellen::V,نبح,riet
1930,heulen::V,عوى,омлявны
1931,heulen::V,عوى,вурзавны
1932,heulen::V,عوى,kaukt
1933,heulen::V,عوى,gaudot
1934,blasen::V,نفخ,пӧльтны
1935,blasen::V,نفخ,pūst
1936,pfeifen::V,صفر,шутьлявны
1937,pfeifen::V,صفر,svilpt
1938,pfeifen::V,صفر,svilpot
1939,schreien::V,صرخ,горзыны
1940,schreien::V,صرخ,brēkt
1941,schreien::V,صرخ,kliegt
1942,stöhnen::V,أن,ымзыны
1943,stöhnen::V,أن,vaidēt
1944,zittern::V,ارتعش,тіравны
1945,zittern::V,ارتعش,drebēt
1946,leben::V,عاش,овны
1947,leben::V,عاش,dzīvot
1948,geboren werden::V,ولد,чужны
1949,geboren werden::V,ولد,dzimt
1950,atmen::V,تنفس,кашкыны
1951,atmen::V,تنفس,пошиктыны
1952,atmen::V,تنفس,elpot
1953,trinken::V,شرب,юны
1954,trinken::V,شرب,dzert
1955,essen::V,أكل,сёйны
1956,essen::V,أكل,ēst
1957,schlucken::V,جرع,ньылавны
1958,schlucken::V,جرع,rīt
1959,müde werden::V,تعب,мудзны
1960,müde werden::V,تعب,nokust
1961,einschlafen::V,نام,ланьтны
1962,einschlafen::V,نام,унмовсьны
1963,einschlafen::V,نام,iemigt
1964,einschlafen::V,نام,aizmigt
1965,schlafen::V,نام,узьны
1966,schlafen::V,نام,gulēt
1967,aufwachen::V,استيقظ,садьмыны
1968,aufwachen::V,استيقظ,mosties
1969,aufstehen::V,قام,чеччыны
1970,aufstehen::V,قام,celties
1971,sich erholen::V,استجم,шойччыны
1972,sich erholen::V,استجم,atžirgt
1973,sich erholen::V,استجم,atpūsties
1974,krank werden::V,مرض,висьмыны
1975,krank werden::V,مرض,sasirgt
1976,krank sein::V,مرض,висьны
1977,krank sein::V,مرض,slimot
1978,schmerzen::V,آلم,висьны
1979,schmerzen::V,آلم,sāpēt
1980,schmerzen::V,آلم,smelgt
1981,husten::V,كح,кызны
1982,husten::V,كح,klepot
1983,husten::V,سعل,кызны
1984,husten::V,سعل,klepot
1985,genesen::V,نقه,бурдны
1986,genesen::V,نقه,veseļoties
1987,sterben::V,مات,кувны
1988,sterben::V,مات,mirt
1989,sterben::V,مات,nomirt
1990,umkommen::V,هلك,кувны
1991,umkommen::V,هلك,apsprāgt
1992,umkommen::V,هلك,aiziet bojā
1993,sich bewegen::V,تحرك,вӧрзьыны
1994,sich bewegen::V,تحرك,virzīties
1995,sich rühren::V,تحرك,вӧрны
1996,sich rühren::V,تحرك,вӧрӧдчыны
1997,sich rühren::V,تحرك,sagrozīties
1998,sich erheben::V,قام,сувтны
1999,sich erheben::V,قام,piecelties
2000,sich setzen::V,جلس,пуксьыны
2001,sich setzen::V,جلس,sēsties
2002,hinfallen::V,وقع,усьны
2003,hinfallen::V,وقع,sabirt
2004,hinfallen::V,وقع,pakrist
2005,laufen::V,مشى,мyнны
2006,laufen::V,مشى,iet
2007,laufen::V,مشى,skraidīt
2008,schreiten::V,خطا,восьлавны
2009,schreiten::V,خطا,soļot
2010,spazierengehen::V,تنزه,гуляйтны
2011,spazierengehen::V,تنزه,staigāt
2012,spazierengehen::V,تنزه,pastaigāties
2013,eilen::V,عجل,тэрмасьны
2014,eilen::V,عجل,traukt
2015,sich beeilen::V,استعجل,тэрмасьны
2016,sich beeilen::V,استعجل,steigties
2017,sich beeilen::V,استعجل,pasteigties
2018,sausen::V,أسرع,тӧвзьыны
2019,sausen::V,أسرع,drāzt
2020,sausen::V,أسرع,brāzties
2021,rennen::V,عدا,котӧртны
2022,rennen::V,عدا,skriet
2023,rennen::V,ركض,котӧртны
2024,rennen::V,ركض,skriet
2025,springen::V,قفز,чеччавны
2026,springen::V,قفز,lēkt
2027,klettern::V,تسلق,кышасьны
2028,klettern::V,تسلق,кавшасьны
2029,klettern::V,تسلق,kāpt
2030,klettern::V,تسلق,rāpties
2031,schaukeln::V,تأرجح,гычасьны
2032,schaukeln::V,تأرجح,šūpoties
2033,schaukeln::V,تأرجح,zvalstīties
2034,kriechen::V,دب,кыссьыны
2035,kriechen::V,دب,līst
2036,kriechen::V,دب,rāpot
2037,kriechen::V,زحف,кыссьыны
2038,kriechen::V,زحف,līst
2039,kriechen::V,زحف,rāpot
2040,schwimmen::V,سبح,уявны
2041,schwimmen::V,سبح,peldēt
2042,tauchen::V,غطس,сунавны
2043,tauchen::V,غطس,gremdēties
2044,rudern::V,جذف,пелысасьны
2045,rudern::V,جذف,airēt
2046,rudern::V,جذف,irties
2047,fahren::V,ركب,мунны
2048,fahren::V,ركب,braukt
2049,fahren::V,سافر,мунны
2050,fahren::V,سافر,braukt
2051,fliegen::V,طار,лэбны
2052,fliegen::V,طار,lidot
2053,fliegen::V,طار,laisties
2054,gehen::V,سار,мyнны
2055,gehen::V,سار,iet
2056,gehen::V,ذهب,мyнны
2057,gehen::V,ذهب,iet
2058,weggehen::V,ذهب,мунавны
2059,weggehen::V,ذهب,aiziet
2060,weggehen::V,انصرف,мунавны
2061,weggehen::V,انصرف,aiziet
2062,abfahren::V,رحل,мӧдӧдчыны
2063,abfahren::V,رحل,atiet
2064,abfahren::V,رحل,aizbraukt
2065,anhalten::V,توقف,джӧмдыны
2066,anhalten::V,توقف,apstāties
2067,hineingehen::V,دخل,пырны
2068,hineingehen::V,دخل,ieiet
2069,eintreten::V,دخل,пырны
2070,eintreten::V,دخل,ienākt
2071,kommen::V,أتى,воны
2072,kommen::V,أتى,локны
2073,kommen::V,أتى,nākt
2074,kommen::V,جاء,воны
2075,kommen::V,جاء,локны
2076,kommen::V,جاء,nākt
2077,ankommen::V,وصل,воны
2078,ankommen::V,وصل,локны
2079,ankommen::V,وصل,nonākt
2080,ankommen::V,وصل,ierasties
2081,zurückkommen::V,عاد,косны
2082,zurückkommen::V,عاد,бергӧдчыны
2083,zurückkommen::V,عاد,atgriezties
2084,zurückkommen::V,رجع,косны
2085,zurückkommen::V,رجع,бергӧдчыны
2086,zurückkommen::V,رجع,atgriezties
2087,bleiben::V,مكث,кольны
2088,bleiben::V,مكث,palikt
2089,warten::V,انتظر,виччысьны
2090,warten::V,انتظر,gaidīt
2091,erwarten::V,ترقب,виччысьны
2092,erwarten::V,ترقب,sagaidīt
2093,erwarten::V,انتظر,виччысьны
2094,erwarten::V,انتظر,sagaidīt
2095,suchen::V,بحث,корсьны
2096,suchen::V,بحث,meklēt
2097,finden::V,وجد,казявны
2098,finden::V,وجد,rast
2099,finden::V,وجد,atrast
2100,versuchen::V,حاول,заводитчывны
2101,versuchen::V,حاول,mēģināt
2102,vorbereiten::V,أعد,дасьтыны
2103,vorbereiten::V,أعد,gatavot
2104,vorbereiten::V,أعد,sagatavot
2105,vorbereiten::V,حضر,дасьтыны
2106,vorbereiten::V,حضر,gatavot
2107,vorbereiten::V,حضر,sagatavot
2108,lieben::V,أحب,радейтны
2109,lieben::V,أحب,mīlēt
2110,mögen::V,أحب,радейтны
2111,mögen::V,أحب,gribēties
2112,lachen::V,ضحك,серавны
2113,lachen::V,ضحك,серавлыны
2114,lachen::V,ضحك,smiet
2115,lachen::V,ضحك,smieties
2116,rühren::V,أثر,нормӧдны
2117,rühren::V,أثر,aizgrābt
2118,weinen::V,بكى,бӧрдны
2119,weinen::V,بكى,raudāt
2120,schimpfen::V,سب,видчыны
2121,schimpfen::V,سب,rāties
2122,schimpfen::V,سب,lamāties
2123,schimpfen::V,شتم,видчыны
2124,schimpfen::V,شتم,rāties
2125,schimpfen::V,شتم,lamāties
2126,sich ärgern::V,زعل,скӧравны
2127,sich ärgern::V,زعل,īgt
2128,sich ärgern::V,زعل,pukoties
2129,sich ärgern::V,زعل,dusmoties
2130,sich fürchten::V,هاب,повны
2131,sich fürchten::V,هاب,bīties
2132,sich fürchten::V,هاب,baidīties
2133,fürchten::V,خاف,повны
2134,fürchten::V,خاف,baidīties no
2135,fürchten::V,خشي,повны
2136,fürchten::V,خشي,baidīties no
2137,fliehen::V,هرب,пышйыны
2138,fliehen::V,هرب,bēgt
2139,flüchten::V,فر,пышйыны
2140,flüchten::V,فر,aizbēgt
2141,sehen::V,رأى,аддзыны
2142,sehen::V,رأى,redzēt
2143,anschauen::V,نظر,видзӧдны
2144,anschauen::V,نظر,paraudzīties
2145,ansehen::V,نظر,видзӧдны
2146,ansehen::V,نظر,aplūkot
2147,hören::V,سمع,кывны
2148,hören::V,سمع,dzirdēt
2149,zuhören::V,أصغى,кывзыны
2150,zuhören::V,أصغى,klausīties
2151,probieren::V,ذاق,видлыны
2152,probieren::V,ذاق,nogaršot
2153,riechen::V,شم,чушкыны
2154,riechen::V,شم,ost
2155,riechen::V,شم,ostīt
2156,riechen::V,استنشق,чушкыны
2157,riechen::V,استنشق,ost
2158,riechen::V,استنشق,ostīt
2159,fühlen::V,شعر,вежӧртны
2160,fühlen::V,شعر,гӧгӧрвоны
2161,fühlen::V,شعر,just
2162,fühlen::V,شعر,izjust
2163,scheinen::V,ظهر,кажитчыны
2164,scheinen::V,ظهر,šķist
2165,scheinen::V,ظهر,likties
2166,zu sehen sein::V,ظهر,тыдавны
2167,zu sehen sein::V,ظهر,parādīties
2168,vernehmen::V,سمع,кывны
2169,vernehmen::V,سمع,saklausīt
2170,frieren::V,بردان,кынмыны
2171,frieren::V,بردان,salt
2172,tun::V,فعل,керны
2173,tun::V,فعل,darīt
2174,können::V,قدر,кужны
2175,können::V,قدر,prast
2176,können::V,استطاع,кужны
2177,können::V,استطاع,prast
2178,wollen::V,شاء,кӧсйыны
2179,wollen::V,شاء,gribēt
2180,wollen::V,أراد,кӧсйыны
2181,wollen::V,أراد,gribēt
2182,anfangen::V,بدأ,заводитны
2183,anfangen::V,بدأ,пондыны
2184,anfangen::V,بدأ,sākt
2185,anfangen::V,بدأ,iesākt
2186,beenden::V,أنهى,помавны
2187,beenden::V,أنهى,beigt
2188,beenden::V,أنهى,pabeigt
2189,aufhören::V,توقف,дугӧдны
2190,aufhören::V,توقف,pārtraukt
2191,aufhören::V,انقطع,дугӧдны
2192,aufhören::V,انقطع,pārtraukt
2193,gelingen::V,نجح,артмыны
2194,gelingen::V,نجح,izdoties
2195,geraten::V,طلع,сюрны
2196,geraten::V,طلع,веськавны
2197,geraten::V,طلع,veikties
2198,öffnen::V,فتح,восьтыны
2199,öffnen::V,فتح,atvērt
2200,öffnen::V,فتح,attaisīt
2201,schließen::V,أغلق,пӧдлавны
2202,schließen::V,أغلق,slēgt
2203,schließen::V,أغلق,aizvērt
2204,schließen::V,أغلق,aiztaisīt
2205,stellen::V,وضع,сувтӧдны
2206,stellen::V,وضع,likt
2207,stellen::V,وضع,nolikt
2208,stellen::V,أقام,сувтӧдны
2209,stellen::V,أقام,likt
2210,stellen::V,أقام,nolikt
2211,setzen::V,أجلس,пуксьӧдны
2212,setzen::V,أجلس,sēdināt
2213,legen::V,وضع,пуктыны
2214,legen::V,وضع,likt
2215,berühren::V,مس,вӧрзьӧдны
2216,berühren::V,مس,инмӧдчывны
2217,berühren::V,مس,skart
2218,berühren::V,مس,aizskart
2219,berühren::V,لمس,вӧрзьӧдны
2220,berühren::V,لمس,инмӧдчывны
2221,berühren::V,لمس,skart
2222,berühren::V,لمس,aizskart
2223,verbinden::V,ربط,йитны
2224,verbinden::V,ربط,saistīt
2225,verbinden::V,ربط,savienot
2226,verbinden::V,وصل,йитны
2227,verbinden::V,وصل,saistīt
2228,verbinden::V,وصل,savienot
2229,bedecken::V,غطى,вевттьыны
2230,bedecken::V,غطى,apsegt
2231,bedecken::V,غطى,pārsegt
2232,aufhängen::V,علق,ӧшӧдны
2233,aufhängen::V,علق,джагӧдны
2234,aufhängen::V,علق,uzkārt
2235,anzünden::V,أوقد,ӧзтыны
2236,anzünden::V,أوقد,aizdegt
2237,anzünden::V,أوقد,aizdedzināt
2238,aufheben::V,لقط,чеччӧдны
2239,aufheben::V,لقط,сувтӧдны
2240,aufheben::V,لقط,pacelt
2241,zurücklassen::V,ترك,кольны
2242,zurücklassen::V,ترك,atstāt
2243,verlieren::V,فقد,воштыны
2244,verlieren::V,فقد,zaudēt
2245,verlieren::V,فقد,pazaudēt
2246,fallen lassen::V,أسقط,уськӧдны
