,Concept_ID,pt,eu
1583,sich erinnern an::V,recordar-se de,gogoan izan
1584,vergessen::V,esquecer,ahaztu
1585,vergessen::V,esquecer,ahantzi
1586,messen::V,medir,neurtu
1587,zählen::V,contar,zenbatu
1588,zählen::V,contar,kopuratu
1589,rechnen::V,calcular,kalkulatu
1590,lesen::V,ler,irakurri
1591,malen::V,pintar,margotu
1592,zeichnen::V,desenhar,marraztu
1593,schreiben::V,escrever,idatzi
1594,besitzen::V,possuir,ukan
1595,besitzen::V,possuir,eduki
1596,kaufen::V,comprar,erosi
1597,verkaufen::V,vender,saldu
1598,bezahlen::V,pagar,ordaindu
1599,zahlen::V,pagar,ordaindu
1600,beherrschen::V,imperar,menpean izan
1601,ertragen::V,suportar,jasan
1602,ertragen::V,suportar,pairatu
