,Concept_ID,ko,kl
770,hinauf::ADV,위쪽으로,
771,überall::ADV,도처에,tamaginni
772,überall::ADV,도처에,tamani tamaani
773,nicht::ADV,안,
774,ein wenig::ADV,적음,
775,kaum::ADV,가의,qaqutigorsuaq
776,sehr::ADV,자주,assut
777,so::ADV,그와같이,
778,noch::ADV,아직,qeratavoq
779,nur::ADV,다만,
780,schon::ADV,이미,taava-una
781,wieder::ADV,다시,kingumut
782,vergebens::ADV,헛되이,angiluk
783,vor::PRP,앞에,
784,hinter::PRP,뒤에,
785,unter::PRP,잍에,
786,durch::PRP,통고하여,
787,neben::PRP,와나란히,
788,zwischen::PRP,의사이로,
789,wegen::PRP,때문에,
790,dies::PRN,이,manna
791,dies::PRN,이,matuma
792,das::PRN,저,ua
793,alles::PRN,모든것,
794,ich::PRN,나,uanga
795,du::PRN,너,illit
796,er::PRN,그,una
797,wir::PRN,우리,uagut
798,ihr::PRN,너희들,ilissi
799,sie::PRN,그들,uku
800,was::FPRN,뭣,aat?
801,wer::FPRN,누구,kikkut
802,wo::FADV,어디,sumi
803,wohin::FADV,어디로,sumut
804,wie::FADV,어떻게,qanoq
805,warum::FADV,왜,sooq
806,wieviel::FNUM,얼마만큰,qassit
807,wieviel::FNUM,얼마만큰,qanoq atsigisumik?
808,eins::NUM,하나,ataaseq
809,zwei::NUM,둘,marluk
810,drei::NUM,셋,pingasut
811,vier::NUM,넷,sisamat
812,vier::NUM,넷,qajuusat
813,fünf::NUM,다섯,tallimat
814,sechs::NUM,여섯,arfineq
815,sechs::NUM,여섯,arfinillit
816,sieben::NUM,일곱,arfineq-marluk
817,acht::NUM,여덟,arfineq pingasut
818,neun::NUM,아홉,qulingiluat
819,neun::NUM,아홉,arfineq sisamat
820,zehn::NUM,열,qulit
821,elf::NUM,열하나,aqqaneq
822,zwölf::NUM,열둘,aqqaneq-marluk
823,zwanzig::NUM,스물,tyve
824,dreißig::NUM,서름,tredive
825,dreißig::NUM,서름,pingasunik qulillit
826,vierzig::NUM,마흔,fyrre
827,fünfzig::NUM,숸,halvtreds
828,fünfzig::NUM,숸,tallimanik qulillit
829,sechzig::NUM,에순,tres
830,siebzig::NUM,일흔,halvfjerds
831,achtzig::NUM,여든,firs
832,neunzig::NUM,아흔,halvfems
833,hundert::NUM,백,et hundrede
834,tausend::NUM,천,et tusinde
835,und::CNJ,와,aamma
836,oder::CNJ,아니면,imalluunnit
837,stehen::V,서다,sikingavoq
838,sitzen::V,앉다,ingippoq
839,liegen::V,눕다,nalavoq
840,liegen::V,눕다,aqupivoq
841,hängen::V,달다,nivinngarpaa
842,werden::V,되다,pinngorpoq
843,passieren::V,지장옶다,pivoq
844,beginnen::V,시작되다,aallarnerpaa
845,enden::V,큳내다,naggaserpaa
846,wechseln::V,병경하다,immikkut ilivoq
847,aufgehen[Sonne]::V,뜨다,
848,untergehen[Sonne]::V,지다,ilioqqaasoq
849,scheinen[Sonne]::V,빛나다,qinnorpoq
850,scheinen[Sonne]::V,빛나다,qinngorpoq
851,donnern::V,천둥치다,kalleq
852,wehen::V,풀다,timmivoq
853,strömen::V,흐르다,
854,fließen::V,흐르다,
855,sich drehen::V,돌다,ipippaa
856,schwanken::V,동요하다,aalavoq
857,schwingen::V,흔들다,issakajaat or issakatsiaarut
858,fallen::V,떨어지다,quasivaa
859,brennen::V,타다,seerpoq
860,brennen::V,타다,uuppaa
861,rauchen::V,김이나다,pujoorpoq
862,regnen::V,비가오다,siallerpoq
863,gefrieren::V,얼다,qiulerpoq
864,tauen::V,녹다,aappoq
865,schmelzen::V,녹다,aappoq
866,schmelzen::V,녹다,aatsippaa
867,trocknen::V,홈치다,panerserpaa
868,sieden::V,끓다,qalappoq
869,faulen::V,부패하다,
870,verfaulen::V,썩다,
871,reißen::V,지바찢다,qulli
872,reißen::V,지바찢다,alittorpaa
873,reißen::V,지바찢다,kimillanneq
874,versinken::V,가라앉다,kivivaa
875,versinken::V,가라앉다,apparpoq
876,vergehen::V,지나가다,qaangerpaa
877,vergehen::V,지나가다,sarsuppoq
878,erscheinen::V,나타나다,takutippoq
879,verschwinden::V,사라지다,
880,sinken::V,가라앉다,kivivaa
881,sinken::V,가라앉다,apparpoq
882,abnehmen::V,떼어내다,ikillipput
883,zunehmen::V,증가하다,allisippaa
884,steigen::V,상승하다,allisippaa
885,wachsen::V,생기하다,allivoq
886,glänzen::V,뛰오나다,qinngorpoq
887,glänzen::V,뛰오나다,qinnorpoq
888,funkeln::V,불티가잍어나다,uisorilavoq
889,lärmen::V,떠들다,
890,läuten::V,울시다,avilualaarpoq
891,klingeln::V,초닌총을울리다,aviluarpoq
892,klingeln::V,초닌총을울리다,aviluarpaluppoq
893,klirren::V,탁탁울리다,
894,brausen::V,쏴쏴소리내다,ittuk
895,brausen::V,쏴쏴소리내다,ittuppoq
896,brausen::V,쏴쏴소리내다,ittuppaluppoq
897,rauschen::V,솨솨,
898,klingen::V,반향하다,
899,bellen::V,짖다,qiluppoq
900,heulen::V,포효하다,maarpoq
901,heulen::V,포효하다,maalavoq
902,heulen::V,포효하다,miaggoorpoq
903,blasen::V,불다,aporneq
904,pfeifen::V,피리를불다,siggartartitsivoq
905,pfeifen::V,피리를불다,siorsulavoq
906,schreien::V,절규하다,suaarpoq
907,stöhnen::V,신음하다,nipiliorpoq
908,stöhnen::V,신음하다,nipilliorpoq
909,zittern::V,저뉼하다,qarsulivik
910,leben::V,살다,inuuvoq
911,geboren werden::V,태어난,inuuvoq
912,geboren werden::V,태어난,inunngorpoq
913,atmen::V,숨쉬다,anersaarpoq
914,trinken::V,마시다,imerpoq
915,essen::V,먹다,tamorpoq
916,schlucken::V,들이켜다,tuluarnaq
917,einschlafen::V,잠들다,sinippoq
918,schlafen::V,자다,sinik
919,aufwachen::V,눈트다,iterpoq
920,aufwachen::V,눈트다,eqqumavoq
921,aufstehen::V,서다,makippoq
922,sich erholen::V,회복하다,qasuerserpoq
923,schmerzen::V,아프다,anneraa
924,schmerzen::V,아프다,annernarpoq
925,husten::V,잔기침하다,quersorpoq
926,genesen::V,낫다,ajunngissivoq
927,genesen::V,낫다,ilisimmarpoq
928,genesen::V,낫다,ilorrippoq
929,sterben::V,죽다,toquvoq
930,umkommen::V,못쓰게되다,
931,sich bewegen::V,움직이다,ingerlavoq
932,sich rühren::V,움직이다,
933,sich erheben::V,이러서다,
934,sich setzen::V,앉히다,ingippoq
935,hinfallen::V,넘어지다,
936,laufen::V,걷다,arpappoq
937,schreiten::V,보행하다,ingerlavoq
938,spazierengehen::V,산보하다,utertakajaarpoq
939,spazierengehen::V,산보하다,utertakattajaarpoq
940,eilen::V,서둘다,qaa qaa
941,eilen::V,서둘다,qiilasaarpoq
942,eilen::V,서둘다,ingerlasaarpaa
943,sich beeilen::V,서둘게하다,tuaviorpoq
944,sausen::V,서들러 떠나다,uiguut
945,rennen::V,달리다,igivoq
946,springen::V,도약하다,upernassaq
947,klettern::V,갑겨오르다,pilaakkeerpoq
948,schaukeln::V,흔들리게하다,aalavoq
949,kriechen::V,기다,
950,schwimmen::V,헤엄치다,naluppoq
951,tauchen::V,잠기다,allorpoq
952,rudern::V,물을헤치다,ipuppaa
953,fahren::V,가다,qimusserpoq
954,fahren::V,나르다,qimusserpoq
955,fliegen::V,날다,timmivoq
956,gehen::V,가다,
957,weggehen::V,팔리다,piiarpoq
958,abfahren::V,출발하다,
959,anhalten::V,멈추다,unitsippaa
960,hineingehen::V,(그리로)가다,timaappaa
961,eintreten::V,들러가다,allattorpaa
962,kommen::V,오다,qaa-
963,kommen::V,오다,pivaa
964,ankommen::V,고챀하다,tikippoq
965,zurückkommen::V,보기,angerlarpoq
966,bleiben::V,체류,uninngavoq
967,warten::V,기다리다,paavoq
968,warten::V,기다리다,utaqqivoq
969,erwarten::V,기대하다,
970,suchen::V,찾다,nivivaa
971,suchen::V,구하다,nivivaa
972,finden::V,찾아내다,nanivaa
973,versuchen::V,시험하다,uuppaa
974,versuchen::V,시험하다,ussersarpaa
975,vorbereiten::V,재비하다,piareersarpaa
976,lieben::V,사랑하다,asavaa
977,mögen::V,줗아하다,akaaraa
978,lachen::V,웃다,
979,rühren::V,건드리다,qeerlerpaa
980,weinen::V,울다,qiavoq
981,schimpfen::V,꾸짖다,qatimaarpoq
982,sich ärgern::V,화를내게 하다,ugguutigaa
983,sich fürchten::V,두려원하다,eqqanaarpoq
984,fürchten::V,두려원하다,ersigaa
985,fliehen::V,도망치다,qimaavoq
986,flüchten::V,도주하다,allikarfigaa
987,sehen::V,보다,isigaa
988,anschauen::V,바라보다,
989,ansehen::V,바라보다,alaatsinaappaa
990,hören::V,듣다,tusarpaa
991,zuhören::V,듣다,naalappoq
992,probieren::V,시식하다,
993,riechen::V,내새를맡다,tipippoq
994,fühlen::V,느끼다,misigaa
995,scheinen::V,...것같다,takutippoq
996,zu sehen sein::V,보이는,
997,vernehmen::V,듣다,
998,vernehmen::V,들어서일다,
999,frieren::V,춥다,qiiavoq
1000,tun::V,하다,iliorpoq
1001,können::V,할주릴다,
1002,wollen::V,바라다,piumavaa
1003,anfangen::V,시작하다,pilerpoq
1004,beenden::V,다하다,naggaserpaa
1005,aufhören::V,그만두다,naammatsippaa
1006,gelingen::V,성국하다,
1007,geraten::V,잘되어가다,
1008,öffnen::V,열다,ammarpaa
1009,schließen::V,추측하다,matuaa
1010,stellen::V,세우다,ilivaa
1011,stellen::V,세우다,iliorarpai
1012,stellen::V,세우다,ilioqqarpai
1013,setzen::V,놓다,iliorarpai
1014,setzen::V,놓다,ilioqqarpai
1015,legen::V,눕히다,ilivaa
1016,berühren::V,대다,attorpaa
1017,verbinden::V,옝열하다,taperserpaa
1018,bedecken::V,덮다,iikkerpaa
1019,bedecken::V,덮다,iikkersorpaa
1020,aufhängen::V,매달다,inivaa
1021,aufhängen::V,매달다,iniorarpai
1022,anzünden::V,점화하다,saggaavoq
1023,aufheben::V,위로올리다,allisippaa
1024,zurücklassen::V,튀에남기다,aallarpoq
1025,verlieren::V,잃다,annaavaa
1026,fallen lassen::V,떨어뜨리다,nakkaavaa
1027,machen::V,하다,iliorpoq
1028,herstellen::V,제조하다,anillatsippaa
1029,bauen::V,짓다,marrarterpaa
1030,reparieren::V,수셩자다,iluarsaappaa
1031,verbessern::V,정정하다,naqqippaa
1032,ändern::V,바꾸다,
1033,graben::V,파다,assappaa
1034,beugen::V,구부리다,qappappoq
1035,biegen::V,굽히다,qappappoq
1036,drehen::V,회전,
1037,wenden::V,회전시키다,assappaa
1038,wenden::V,회전시키다,assakarpoq
1039,umdrehen::V,회전시키다,assakartippaa
1040,heben::V,일으아키다,kivippaa
1041,hochheben::V,틀어올리다,kissumiarpaa
1042,ergreifen::V,잡다,isaappaa
1043,ergreifen::V,잡다,isaguppaa
1044,halten::V,잡다,minarpaa
1045,drücken::V,누르다,naqittaat
1046,schieben::V,밀다,
1047,kratzen::V,긁다,qitsuppaa
1048,lecken::V,핥다,aluppaa
1049,beißen::V,물다,kiivaa
1050,abschneiden::V,귾어내다,kipivaa
1051,binden::V,매다,kakkersarpaa
1052,stecken::V,찌르다,kussunneq
1053,brechen::V,금,nallorpaa
1054,klopfen::V,치다,pattappaa
1055,hauen::V,때리다,aqivaa
1056,kleben::V,들러붙다,qaappoq
1057,reiben::V,문지르다,tagiarpaa
1058,reiben::V,문지르다,tangiarpaa
1059,streichen::V,쓰다듬다,erlerpoq
1060,schleifen::V,갈다,sequppaa
1061,schneiden::V,베다,uullivoq
1062,rütteln::V,흔들다,
1063,schütteln::V,흔들다,aalavoq
1064,schwenken::V,흔들다,issarpoq
1065,schütten::V,따르다,
1066,füllen::V,담다,immerpaa
1067,einwickeln::V,싸다,immoqquserpaa
1068,tragen::V,지우다,maqippaa
1069,tragen::V,지우다,assartorpoq
1070,schleppen::V,끌다,assartorpoq
1071,ziehen::V,당기다,kalippaa
1072,ziehen::V,당기다,kalissarpoq
1073,aufbewahren::V,간직하다,toqqorpaa
1074,werfen::V,던지다,kuivaa
1075,fangen::V,밥다,anguaa
1076,packen::V,쥐다,
1077,verstecken::V,숨기다,anngigaa
1078,teilen::V,나누다,agguut
1079,teilen::V,나누다,agguusersorpaa
1080,schicken::V,보내다,nassiuppaa
1081,bringen::V,가겨,aggiuppaa
1082,bringen::V,가겨,nassataraa
1083,hinzufügen::V,부가하다,
1084,bekommen::V,얻다,tiguaa
1085,erhalten::V,지니다,tiguaa
1086,nehmen::V,잡다,pivoq
1087,nehmen::V,잡다,tiguaa
1088,wählen::V,선거하다,
1089,auswählen::V,선출하다,
1090,bewahren::V,저장보종,sukkunik simerserpaa
1091,behindern::V,훼방하다,
1092,verderben::V,못쓰게 되다,asiutippaa
1093,verderben::V,못쓰게 되다,piuneerunnerit
1094,beschädigen::V,상하게하다,
1095,zerbrechen::V,깨뜨리다,ukuvoq
1096,zerreißen::V,잡아쫓다,tisavaa
1097,zerreißen::V,잡아쫓다,alittorpaa
1098,zerstören::V,파괴하다,aserorpaa
1099,verbrennen::V,소실하다,seerpoq
1100,geben::V,주다,pivoq
1101,reichen::V,내일다,
1102,schenken::V,주다,
1103,versprechen::V,약속하다,neriorsorpaa
1104,wünschen::V,바라다,kissaat
1105,loben::V,칭찬하다,nersorpaa
1106,loben::V,칭찬하다,nersornaat
1107,küssen::V,키스하다,kunippaa
1108,küssen::V,키스하다,kunissorpaa
1109,wiegen::V,어르다,
1110,zudecken::V,뚜꺼을하다,majorpaa
1111,wecken::V,깨우다,itersarpaa
1112,zeigen::V,보이다,tikkuuppaa
1113,führen::V,가게하다,tasissiuppaa
1114,führen::V,가게하다,ilitsersorpaa
1115,führen::V,가게하다,tasissersuuppaa
1116,lehren::V,가르치다,ilinniartippaa
1117,unterrichten::V,가르지다,ajoqerpaa
1118,unterrichten::V,가르지다,ajoqersorpaa
1119,unterrichten::V,가르지다,ilinniartitsivoq
1120,aufziehen::V,사육하다,inororsarpaa
1121,leiten::V,이끌다,iluatsippaa
1122,antreiben::V,몰다,ikusimmippaa
1123,lassen::V,내버려두다,
1124,einladen::V,초청하다,qaaqquaa
1125,einladen::V,초청하다,qaasarpaa
1126,vereinigen::V,하나로하다,taperserpaa
1127,besuchen::V,방문하다,tikeraarpaa
1128,treffen::V,만나다,aporappaa
1129,sich versammeln::V,조립하다,majorpoq
1130,spielen::V,눌다,pinnguarpoq
1131,singen::V,노래하다,erinarsorpoq
1132,tanzen::V,춤추하다,qitippoq
1133,sich trennen::V,가르다,immikkoortippaa
1134,verlassen::V,버림받은,
1135,retten::V,구조하다,annaappaa
1136,bewachen::V,치키다,
1137,schützen::V,보호하다,eriagaa
1138,schützen::V,보호하다,pineqartaalivaa
1139,verteidigen::V,막다,
1140,sich schlagen::V,치다,
1141,schießen::V,쏘다,aallaavaa
1142,schießen::V,쏘다,piseriuppaa
1143,siegen::V,이기다,
1144,ärgern::V,성을내게하다,ninngassarpaa
1145,ärgern::V,성을내게하다,ninngassaarpaa
1146,schlagen::V,치다,unatarpaa
1147,treten::V,디디다,tukerpoq
1148,stechen::V,찌르다,iguppaa
1149,stechen::V,찌르다,qasilippoq
1150,stoßen::V,찌르다,ikuserpaa
1151,stoßen::V,찌르다,ikusimmippaa
1152,stehlen::V,훔치다,tillippaa
1153,stören::V,움직이다,akornuserpaa
1154,belästigen::V,괴롭히다,
1155,verbergen::V,숨기다,anngigaa
1156,täuschen::V,속이다,
1157,betrügen::V,속이다,peqquserluttuliorfigaa
1158,töten::V,죽이다,maappaa
1159,töten::V,죽이다,toquppaa
1160,wohnen::V,실다,najugaqarpoq
1161,arbeiten::V,일하다,sulivoq
1162,sammeln::V,모으다,katersorpai
1163,pflücken::V,꿔다,
1164,jagen::V,사냥하다,piniarpoq
1165,fischen::V,고기를잡다,aalisarpoq
1166,fassen::V,움켜쥐다,
1167,hüten::V,망보다,
1168,treiben::V,몰아세우다,
1169,anbinden::V,묶다,qilerut
1170,anbinden::V,묶다,qilersorpaa
1171,anbinden::V,묶다,ungerlatserpaa
1172,füttern::V,사료를주다,nerlerpaa
1173,melken::V,젖을짜다,
1174,hacken::V,자르다,
1175,gießen::V,물을대다,imerterpaa
1176,reifen::V,성숙하다,
1177,zubereiten::V,조제하다,
1178,kochen::V,요리하다,igavoq
1179,backen::V,쿱다,
1180,braten::V,굽다,siappaa
1181,umrühren::V,교반하다,qeerlerpaa
1182,stricken::V,뜨개질하다,
1183,nähen::V,꿰매다,
1184,färben::V,채색하다,misuppaa
1185,reinigen::V,청소하다,sanniarpaa
1186,waschen::V,씻다,asappaa
1187,abwischen::V,닦다,saligarpaa
1188,abwischen::V,닦다,saligartorpaa
1189,spülen::V,씻다,
1190,fegen::V,소체하다,sanngiarpaa
1191,kehren::V,청소하다,
1192,baden::V,감다,uffarpoq
1193,sich waschen::V,모믈 씻다,uffarpoq
1194,ausziehen::V,벗다,annoraajarpaa
1195,anziehen::V,끌어움직이다,ativaa
1196,anziehen::V,끌어움직이다,atitippaa
1197,kämmen::V,빗다,
1198,schmücken::V,치레하다,
1199,sagen::V,말하다,oqarpoq
1200,sprechen::V,말하다,oqaluttarpoq
1201,reden::V,이야기하다,oqaluppoq
1202,fragen::V,질문하다,aperaa
1203,bitten::V,원하다,aperaa
1204,bitten::V,원하다,qinnuigaa
1205,erzählen::V,이야기하다,oqaluttuaraa
1206,mitteilen::V,이야기하다,oqalualaarpoq
1207,nennen::V,부르다,
1208,rufen::V,불러내다,qaaqquaa
1209,prahlen::V,자랑하다,oqqartuvoq
1210,prahlen::V,자랑하다,oqallortuvoq
1211,übersetzen::V,번역하다,ikaarpoq
1212,übersetzen::V,번역하다,nutserpaa
1213,denken::V,생각하다,isumaqarpoq
1214,glauben::V,믿다,upperaa
1215,glauben::V,믿다,isumaqarpoq
1216,bemerken::V,인자하다,
1217,erkennen::V,인식하다,ilisaraa
1218,begreifen::V,파악하다,
1219,verstehen::V,이해하다,paasivaa
1220,lernen::V,배우다,ilinniarpoq
1221,wissen::V,알다,nalunngilaa
1222,sich erinnern an::V,상기하다,eqqaavaa
1223,vergessen::V,잊다,puiorpaa
1224,messen::V,측정하다,ussersarpaa
1225,zählen::V,세다,kisitsivoq
1226,rechnen::V,게산하다,kisitsivoq
1227,lesen::V,읽다,atuarpoq
1228,malen::V,그리다,qalipappaa
1229,zeichnen::V,소묘하다,
1230,schreiben::V,쓰다,allappoq
1231,besitzen::V,소유하다,
1232,kaufen::V,사다,pisiaraa
1233,verkaufen::V,팔다,akigaa
1234,bezahlen::V,지불하다,akilerpaa
1235,zahlen::V,치르다,
1236,beherrschen::V,지배하다,inappaa
1237,ertragen::V,참다,ernertaaraa
1238,Raureif::N,,kaneq
1239,Grube::N,,itersaq
1240,Lust::N,,illigussuseq
1241,Lust::N,,piummaseq
1242,Nachricht::N,,oqaassut
1243,Nachricht::N,,oqqersuut
1244,klug::A,,mallak
1245,klug::A,,ittanneq
1246,klug::A,,kutaappoq
1247,klug::A,,kuttaappoq
1248,klug::A,,qarasagippoq
1249,abreißen::V,,aqqarpaa
1250,abreißen::V,,isaterpaa
1251,sich anziehen::V,,atisalersorpoq
