,Concept_ID,cs,cs
840,hierhin::ADV,sem,sem
841,von hier::ADV,odtud,odtud
842,dort::ADV,tam,tam
843,dorthin::ADV,tam,tam
844,geradeaus::ADV,rovně,rovně
845,vorwärts::ADV,kupředu,kupředu
846,rückwärts::ADV,zpět,zpět
847,zurück::ADV,zpět,zpět
848,zurück::ADV,zpět,nazpět
849,zurück::ADV,nazpět,zpět
850,zurück::ADV,nazpět,nazpět
851,unten::ADV,dole,dole
852,hinab::ADV,dolů,dolů
853,oben::ADV,nahoře,nahoře
854,oben::ADV,nahoře,navrchu
855,oben::ADV,navrchu,nahoře
856,oben::ADV,navrchu,navrchu
857,hinauf::ADV,nahoru,nahoru
858,überall::ADV,všude,všude
859,nicht::ADV,ne,ne
860,ein wenig::ADV,trochu,trochu
861,kaum::ADV,sotva,sotva
862,sehr::ADV,velmi,velmi
863,sehr::ADV,velmi,velice
864,sehr::ADV,velice,velmi
865,sehr::ADV,velice,velice
866,so::ADV,tak,tak
867,so::ADV,tak,takto
868,so::ADV,takto,tak
869,so::ADV,takto,takto
870,noch::ADV,ještě,ještě
871,nur::ADV,jen,jen
872,nur::ADV,jen,jenom
873,nur::ADV,jenom,jen
874,nur::ADV,jenom,jenom
875,schon::ADV,už,už
876,schon::ADV,už,již
877,schon::ADV,již,už
878,schon::ADV,již,již
879,wieder::ADV,zase,zase
880,vergebens::ADV,marně,marně
881,vor::PRP,před,před
882,hinter::PRP,za,za
883,unter::PRP,pod,pod
884,durch::PRP,skrz,skrz
885,neben::PRP,vedle,vedle
886,zwischen::PRP,mezi,mezi
887,wegen::PRP,pro,pro
888,dies::PRN,toto,toto
889,dies::PRN,toto,tohle
890,dies::PRN,tohle,toto
891,dies::PRN,tohle,tohle
892,das::PRN,to,to
893,alles::PRN,všechno,všechno
894,ich::PRN,já,já
895,du::PRN,ty,ty
896,er::PRN,on,on
897,wir::PRN,my,my
898,ihr::PRN,vy,vy
899,sie::PRN,oni,oni
900,was::FPRN,co,co
901,wer::FPRN,kdo,kdo
902,wo::FADV,kde,kde
903,wohin::FADV,kam,kam
904,wie::FADV,jak,jak
905,warum::FADV,proč,proč
906,wieviel::FNUM,kolik,kolik
907,eins::NUM,jeden,jeden
908,zwei::NUM,dva,dva
909,drei::NUM,tři,tři
910,vier::NUM,čtyři,čtyři
911,fünf::NUM,pět,pět
912,sechs::NUM,šest,šest
913,sieben::NUM,sedm,sedm
914,acht::NUM,osm,osm
915,neun::NUM,devět,devět
916,zehn::NUM,deset,deset
917,elf::NUM,jedenáct,jedenáct
918,zwölf::NUM,dvanáct,dvanáct
919,zwanzig::NUM,dvacet,dvacet
920,dreißig::NUM,třicet,třicet
921,vierzig::NUM,čtyřicet,čtyřicet
922,fünfzig::NUM,padesát,padesát
923,sechzig::NUM,šedesát,šedesát
924,siebzig::NUM,sedmdesát,sedmdesát
925,achtzig::NUM,osmdesát,osmdesát
926,neunzig::NUM,devadesát,devadesát
927,hundert::NUM,sto,sto
928,tausend::NUM,tisíc,tisíc
929,und::CNJ,a,a
930,oder::CNJ,nebo,nebo
931,stehen::V,stát,stát
932,sitzen::V,sedět,sedět
933,liegen::V,ležet,ležet
934,hängen::V,viset,viset
935,werden::V,stát se,stát se
936,passieren::V,stát se,stát se
937,beginnen::V,počít,počít
938,enden::V,končit,končit
939,enden::V,končit,skončit
940,enden::V,skončit,končit
941,enden::V,skončit,skončit
942,wechseln::V,měnit se,měnit se
943,aufgehen[Sonne]::V,vyjít,vyjít
944,untergehen[Sonne]::V,zapadnout,zapadnout
945,scheinen[Sonne]::V,svítit,svítit
946,donnern::V,hřmět,hřmět
947,wehen::V,vát,vát
948,wehen::V,vát,vanout
949,wehen::V,vanout,vát
950,wehen::V,vanout,vanout
951,strömen::V,proudit,proudit
952,fließen::V,téct,téct
953,sich drehen::V,točit se,točit se
954,schwanken::V,kolísat,kolísat
955,schwanken::V,kolísat,houpat se
956,schwanken::V,houpat se,kolísat
957,schwanken::V,houpat se,houpat se
958,schwingen::V,kývat se,kývat se
959,fallen::V,padat,padat
960,brennen::V,hořet,hořet
961,rauchen::V,kouřit,kouřit
962,regnen::V,pršet,pršet
963,gefrieren::V,zamrznout,zamrznout
964,tauen::V,tát,tát
965,schmelzen::V,tavit,tavit
966,trocknen::V,schnout,schnout
967,sieden::V,vřít,vřít
968,faulen::V,hnít,hnít
969,verfaulen::V,shnít,shnít
970,reißen::V,roztrhat se,roztrhat se
971,versinken::V,topit se,topit se
972,versinken::V,topit se,ponořit se
973,versinken::V,ponořit se,topit se
974,versinken::V,ponořit se,ponořit se
975,vergehen::V,plynout,plynout
976,erscheinen::V,objevit se,objevit se
977,verschwinden::V,zmizet,zmizet
978,sinken::V,klesat,klesat
979,abnehmen::V,ubýt,ubýt
980,zunehmen::V,přibýt,přibýt
981,steigen::V,stoupat,stoupat
982,wachsen::V,růst,růst
983,glänzen::V,lesknout se,lesknout se
984,funkeln::V,jiskřit se,jiskřit se
985,lärmen::V,dělat hluk,dělat hluk
986,läuten::V,zvonit,zvonit
987,klingeln::V,zvonit,zvonit
988,klirren::V,řinčet,řinčet
989,brausen::V,hučet,hučet
990,rauschen::V,šumět,šumět
991,klingen::V,znít,znít
992,bellen::V,štěkat,štěkat
993,heulen::V,výt,výt
994,blasen::V,foukat,foukat
995,pfeifen::V,pískat,pískat
996,schreien::V,křičet,křičet
997,stöhnen::V,sténat,sténat
998,zittern::V,třást se,třást se
999,leben::V,žít,žít
1000,geboren werden::V,rodit se,rodit se
1001,atmen::V,dýchat,dýchat
1002,trinken::V,pít,pít
1003,essen::V,jíst,jíst
1004,schlucken::V,polykat,polykat
1005,müde werden::V,unavit se,unavit se
1006,einschlafen::V,usnout,usnout
1007,schlafen::V,spát,spát
1008,aufwachen::V,probudit se,probudit se
1009,aufstehen::V,vstát,vstát
1010,sich erholen::V,zotavovat se,zotavovat se
1011,krank werden::V,onemocnět,onemocnět
1012,krank sein::V,být nemocný,být nemocný
1013,schmerzen::V,bolet,bolet
1014,husten::V,kašlat,kašlat
1015,genesen::V,uzdravit se,uzdravit se
1016,sterben::V,umřít,umřít
1017,umkommen::V,zahynout,zahynout
1018,sich bewegen::V,pohnout se,pohnout se
1019,sich rühren::V,hnout se,hnout se
1020,sich erheben::V,zdvihnout se,zdvihnout se
1021,sich setzen::V,posadit se,posadit se
1022,hinfallen::V,upadnout,upadnout
1023,laufen::V,běžet,běžet
1024,schreiten::V,kráčet,kráčet
1025,spazierengehen::V,procházet se,procházet se
1026,eilen::V,spěchat,spěchat
1027,sich beeilen::V,pospíšit si,pospíšit si
1028,sausen::V,fičet,fičet
1029,rennen::V,pádit,pádit
1030,springen::V,skákat,skákat
1031,klettern::V,lézt,lézt
1032,klettern::V,lézt,šplhat
1033,klettern::V,šplhat,lézt
1034,klettern::V,šplhat,šplhat
1035,schaukeln::V,houpat,houpat
1036,kriechen::V,lézt,lézt
1037,kriechen::V,lézt,plazit se
1038,kriechen::V,plazit se,lézt
1039,kriechen::V,plazit se,plazit se
1040,schwimmen::V,plavat,plavat
1041,tauchen::V,nořit se,nořit se
1042,rudern::V,veslovat,veslovat
1043,fahren::V,jet,jet
1044,fahren::V,jet,jezdit
1045,fahren::V,jezdit,jet
1046,fahren::V,jezdit,jezdit
1047,fliegen::V,létat,létat
1048,gehen::V,jít,jít
1049,weggehen::V,odejít,odejít
1050,abfahren::V,odjet,odjet
1051,anhalten::V,zastavit se,zastavit se
1052,hineingehen::V,vcházet se,vcházet se
1053,eintreten::V,vstoupit,vstoupit
1054,kommen::V,přijít,přijít
1055,ankommen::V,dojít,dojít
1056,zurückkommen::V,vrátit se,vrátit se
1057,bleiben::V,zůstat,zůstat
1058,warten::V,čekat,čekat
1059,erwarten::V,čekat na,čekat na
1060,suchen::V,hledat,hledat
1061,finden::V,najít,najít
1062,versuchen::V,zkoušet,zkoušet
1063,vorbereiten::V,připravit,připravit
1064,lieben::V,milovat,milovat
1065,mögen::V,mít rád,mít rád
1066,lachen::V,smát se,smát se
1067,rühren::V,dojmout,dojmout
1068,weinen::V,plakat,plakat
1069,schimpfen::V,nadávat,nadávat
1070,sich ärgern::V,pohoršit se,pohoršit se
1071,sich fürchten::V,bát se,bát se
1072,fürchten::V,bát se,bát se
1073,fliehen::V,utéct,utéct
1074,flüchten::V,prchnout,prchnout
1075,sehen::V,vidět,vidět
1076,anschauen::V,podívat se na,podívat se na
1077,ansehen::V,sledovat,sledovat
1078,hören::V,slyšet,slyšet
1079,zuhören::V,poslouchat,poslouchat
1080,probieren::V,ochutnávat,ochutnávat
1081,riechen::V,cítit,cítit
1082,fühlen::V,cítit,cítit
1083,scheinen::V,zdát se,zdát se
1084,zu sehen sein::V,moci být viděn,moci být viděn
1085,vernehmen::V,uslyšet,uslyšet
1086,frieren::V,mrznout,mrznout
1087,tun::V,dělat,dělat
1088,können::V,moct,moct
1089,wollen::V,chtít,chtít
1090,anfangen::V,začít,začít
1091,beenden::V,ukončit,ukončit
1092,aufhören::V,přestat,přestat
1093,gelingen::V,podařit se,podařit se
1094,geraten::V,dařit se,dařit se
1095,öffnen::V,otevřít,otevřít
1096,schließen::V,zavřít,zavřít
1097,stellen::V,postavit,postavit
1098,setzen::V,posadit,posadit
1099,legen::V,klást,klást
1100,legen::V,klást,položit
1101,legen::V,položit,klást
1102,legen::V,položit,položit
1103,berühren::V,dotýkat se,dotýkat se
1104,verbinden::V,spojit,spojit
1105,bedecken::V,pokrýt,pokrýt
1106,aufhängen::V,oběsit,oběsit
1107,aufhängen::V,oběsit,pověsit
1108,aufhängen::V,pověsit,oběsit
1109,aufhängen::V,pověsit,pověsit
1110,anzünden::V,zapálit,zapálit
1111,anzünden::V,zapálit,podpálit
1112,anzünden::V,podpálit,zapálit
1113,anzünden::V,podpálit,podpálit
1114,aufheben::V,zvednout,zvednout
1115,aufheben::V,zvednout,zdvihnout
1116,aufheben::V,zdvihnout,zvednout
1117,aufheben::V,zdvihnout,zdvihnout
1118,zurücklassen::V,zanechat,zanechat
1119,verlieren::V,ztratit,ztratit
1120,fallen lassen::V,upustit,upustit
1121,machen::V,udělat,udělat
1122,herstellen::V,vyrobit,vyrobit
1123,bauen::V,stavět,stavět
1124,bauen::V,stavět,budovat
1125,bauen::V,budovat,stavět
1126,bauen::V,budovat,budovat
1127,reparieren::V,opravit,opravit
1128,verbessern::V,zlepšit,zlepšit
1129,ändern::V,změnit,změnit
1130,graben::V,rýt,rýt
1131,graben::V,rýt,kopat
1132,graben::V,kopat,rýt
1133,graben::V,kopat,kopat
1134,beugen::V,ohnout,ohnout
1135,biegen::V,ohnout,ohnout
1136,drehen::V,točit,točit
1137,wenden::V,obrátit,obrátit
1138,umdrehen::V,obrátit,obrátit
1139,heben::V,zdvihnout,zdvihnout
1140,hochheben::V,zvednout,zvednout
1141,ergreifen::V,chopit se,chopit se
1142,halten::V,držet,držet
1143,drücken::V,stisknout,stisknout
1144,schieben::V,posouvat,posouvat
1145,kratzen::V,škrábat,škrábat
1146,lecken::V,lízat,lízat
1147,beißen::V,kousat,kousat
1148,abreißen::V,utrhat,utrhat
1149,abreißen::V,utrhat,odtrhat
1150,abreißen::V,odtrhat,utrhat
1151,abreißen::V,odtrhat,odtrhat
1152,abschneiden::V,uřezat,uřezat
1153,abschneiden::V,uřezat,ukrojit
1154,abschneiden::V,ukrojit,uřezat
1155,abschneiden::V,ukrojit,ukrojit
1156,binden::V,přivázat,přivázat
1157,stecken::V,strčit,strčit
1158,brechen::V,lomit,lomit
1159,klopfen::V,ťukat,ťukat
1160,klopfen::V,ťukat,klepat
1161,klopfen::V,klepat,ťukat
1162,klopfen::V,klepat,klepat
1163,hauen::V,bít,bít
1164,kleben::V,lepit,lepit
1165,reiben::V,třít,třít
1166,streichen::V,mazat,mazat
1167,schleifen::V,brousit,brousit
1168,schneiden::V,řezat,řezat
1169,schneiden::V,řezat,střihat
1170,schneiden::V,střihat,řezat
1171,schneiden::V,střihat,střihat
1172,rütteln::V,třást,třást
1173,rütteln::V,třást,otřást
1174,rütteln::V,otřást,třást
1175,rütteln::V,otřást,otřást
1176,schütteln::V,třást,třást
1177,schütteln::V,třást,zatřást
1178,schütteln::V,zatřást,třást
1179,schütteln::V,zatřást,zatřást
1180,schwenken::V,mávat,mávat
1181,schütten::V,nasypat,nasypat
1182,füllen::V,naplnit,naplnit
1183,einwickeln::V,zavinout,zavinout
1184,tragen::V,nést,nést
1185,schleppen::V,vléct,vléct
1186,ziehen::V,tahat,tahat
1187,ziehen::V,tahat,táhnout
1188,ziehen::V,táhnout,tahat
1189,ziehen::V,táhnout,táhnout
1190,aufbewahren::V,schovat,schovat
1191,werfen::V,házet,házet
1192,fangen::V,chytat,chytat
1193,packen::V,uchvátit,uchvátit
1194,verstecken::V,schovat,schovat
1195,teilen::V,rozdělit,rozdělit
1196,schicken::V,posílat,posílat
1197,bringen::V,přinést,přinést
1198,hinzufügen::V,připojit,připojit
1199,bekommen::V,dostat,dostat
1200,erhalten::V,uchovat,uchovat
1201,nehmen::V,vzít,vzít
1202,wählen::V,zvolit,zvolit
1203,auswählen::V,vybrat,vybrat
1204,bewahren::V,uchránit,uchránit
1205,behindern::V,překážet,překážet
1206,verderben::V,zkazit,zkazit
1207,beschädigen::V,porušit,porušit
1208,beschädigen::V,porušit,poškodit
1209,beschädigen::V,poškodit,porušit
1210,beschädigen::V,poškodit,poškodit
1211,zerbrechen::V,rozlámat,rozlámat
1212,zerreißen::V,roztrhnout,roztrhnout
1213,zerstören::V,zničit,zničit
1214,verbrennen::V,spálit,spálit
1215,geben::V,dát,dát
1216,reichen::V,podat,podat
1217,schenken::V,darovat,darovat
1218,versprechen::V,slíbit,slíbit
1219,wünschen::V,přát,přát
1220,loben::V,chválit,chválit
1221,küssen::V,líbat,líbat
1222,wiegen::V,chovat,chovat
1223,wiegen::V,chovat,kolébat
1224,wiegen::V,kolébat,chovat
1225,wiegen::V,kolébat,kolébat
1226,zudecken::V,přikrýt,přikrýt
1227,zudecken::V,přikrýt,přiklopit
1228,zudecken::V,přiklopit,přikrýt
1229,zudecken::V,přiklopit,přiklopit
1230,wecken::V,vzbudit,vzbudit
1231,zeigen::V,ukázat,ukázat
1232,führen::V,vést,vést
1233,lehren::V,učit,učit
1234,unterrichten::V,vyučovat,vyučovat
1235,aufziehen::V,vychovat,vychovat
1236,leiten::V,vodit,vodit
1237,antreiben::V,nutit,nutit
1238,lassen::V,dát,dát
1239,einladen::V,pozvat,pozvat
1240,vereinigen::V,spojit,spojit
1241,besuchen::V,návštívit,návštívit
1242,treffen::V,potkat,potkat
1243,sich versammeln::V,shromáždit se,shromáždit se
1244,spielen::V,hrát,hrát
1245,singen::V,zpívat,zpívat
1246,tanzen::V,tančit,tančit
1247,sich trennen::V,rozejít se,rozejít se
1248,verlassen::V,opustit,opustit
1249,retten::V,zachránit,zachránit
1250,bewachen::V,hlídat,hlídat
1251,schützen::V,chránit,chránit
1252,verteidigen::V,obhájit,obhájit
1253,sich schlagen::V,bít se,bít se
1254,schießen::V,střílet,střílet
1255,siegen::V,zvítězit,zvítězit
1256,ärgern::V,zlobit,zlobit
1257,ärgern::V,zlobit,pohoršit
1258,ärgern::V,pohoršit,zlobit
1259,ärgern::V,pohoršit,pohoršit
1260,schlagen::V,udeřit,udeřit
1261,schlagen::V,udeřit,praštit
1262,schlagen::V,praštit,udeřit
1263,schlagen::V,praštit,praštit
1264,treten::V,kopnout,kopnout
1265,stechen::V,bodnout,bodnout
1266,stechen::V,bodnout,píchnout
1267,stechen::V,píchnout,bodnout
1268,stechen::V,píchnout,píchnout
1269,stoßen::V,strčit,strčit
1270,stehlen::V,ukrást,ukrást
1271,stören::V,vyrušit,vyrušit
1272,belästigen::V,obtěžovat,obtěžovat
1273,verbergen::V,skrýt,skrýt
1274,täuschen::V,klamat,klamat
1275,betrügen::V,podvést,podvést
1276,töten::V,zabít,zabít
1277,wohnen::V,bydlit,bydlit
1278,arbeiten::V,pracovat,pracovat
1279,sammeln::V,sebrat,sebrat
1280,pflücken::V,česat,česat
1281,jagen::V,uhonit,uhonit
1282,fischen::V,chytat ryby,chytat ryby
1283,fassen::V,ulovit,ulovit
1284,hüten::V,pást,pást
1285,treiben::V,hnát,hnát
1286,anbinden::V,přivázat,přivázat
1287,füttern::V,krmit,krmit
1288,melken::V,dojit,dojit
1289,hacken::V,seknout,seknout
1290,gießen::V,zalít,zalít
1291,reifen::V,uzrát,uzrát
1292,zubereiten::V,připravit,připravit
1293,kochen::V,vařit,vařit
1294,backen::V,péct,péct
1295,braten::V,smažit,smažit
1296,umrühren::V,zamíchat,zamíchat
1297,stricken::V,plést,plést
1298,nähen::V,šít,šít
1299,färben::V,nabarvit,nabarvit
1300,reinigen::V,očistit,očistit
1301,waschen::V,mýt,mýt
1302,abwischen::V,utřít,utřít
1303,spülen::V,spláchnout,spláchnout
1304,fegen::V,zamést,zamést
1305,kehren::V,mést,mést
1306,baden::V,koupat se,koupat se
1307,sich waschen::V,mýt se,mýt se
1308,ausziehen::V,svléct,svléct
1309,anziehen::V,obléct,obléct
1310,sich anziehen::V,oblékat se,oblékat se
1311,kämmen::V,učesat,učesat
1312,schmücken::V,ozdobit,ozdobit
1313,sagen::V,říct,říct
1314,sprechen::V,mluvit,mluvit
1315,reden::V,hovořit,hovořit
1316,sich unterhalten::V,povídat se,povídat se
1317,fragen::V,zeptat se,zeptat se
1318,bitten::V,prosit,prosit
1319,erzählen::V,povídat,povídat
1320,mitteilen::V,sdělit,sdělit
1321,mitteilen::V,sdělit,oznámit
1322,mitteilen::V,oznámit,sdělit
1323,mitteilen::V,oznámit,oznámit
1324,nennen::V,nazvat,nazvat
1325,rufen::V,volat,volat
1326,rufen::V,volat,zavolat
1327,rufen::V,zavolat,volat
1328,rufen::V,zavolat,zavolat
1329,prahlen::V,chlubit se,chlubit se
1330,übersetzen::V,přeložit,přeložit
1331,denken::V,myslit,myslit
1332,glauben::V,věřit,věřit
1333,bemerken::V,zpozorovat,zpozorovat
1334,erkennen::V,poznat,poznat
1335,begreifen::V,pochopit,pochopit
1336,verstehen::V,porozumět,porozumět
1337,lernen::V,učit se,učit se
1338,wissen::V,vědět,vědět
1339,sich erinnern an::V,vzpomínat si na,vzpomínat si na
1340,vergessen::V,zapomínat,zapomínat
1341,messen::V,měřit,měřit
1342,zählen::V,spočítat,spočítat
1343,rechnen::V,počítat,počítat
1344,lesen::V,číst,číst
1345,malen::V,malovat,malovat
1346,zeichnen::V,rýsovat,rýsovat
1347,schreiben::V,psát,psát
1348,besitzen::V,mít,mít
1349,besitzen::V,mít,vlastnit
1350,besitzen::V,vlastnit,mít
1351,besitzen::V,vlastnit,vlastnit
1352,kaufen::V,koupit,koupit
1353,verkaufen::V,prodat,prodat
1354,bezahlen::V,zaplatit,zaplatit
1355,zahlen::V,platit,platit
1356,beherrschen::V,ovládat,ovládat
1357,ertragen::V,snést,snést
