,Concept_ID,es,lbe
764,zweiter::A,segundo,кӏилчиимур
765,dritter::A,tercero,шамулчинмур
766,letzter::A,último,махъва-махъмур
767,allein::ADV,a solo,ялгъузну
768,auf einmal::ADV,de una vez,
769,zusammen::ADV,juntos,цачӏу
770,zusammen::ADV,juntos,архӏал
771,lange::ADV,mucho tiempo,батӏи къабуклай
772,lange::ADV,mucho tiempo,хъунмасса хӏаллай
773,plötzlich::ADV,de repente,цакуну
774,sofort::ADV,en seguida,мугьлат бакъа
775,später::ADV,más tarde,махъ
776,jetzt::ADV,ahora,утти
777,jetzt::ADV,ahora,цӏана
778,heute::ADV,hoy,хӏакьину
779,morgen::ADV,mañana,гьуит
780,morgen::ADV,mañana,гьунттий
781,bald::ADV,pronto,
782,bald::ADV,en breve,
783,dann::ADV,luego,яла
784,dann::ADV,entonces,яла
785,gestern::ADV,ayer,лахьхьу
786,einst::ADV,antaño,
787,damals::ADV,entonces,та чӏумал
788,danach::ADV,después,яла
789,vorher::ADV,antes,хьхьнчӏ
790,vorher::ADV,antes,хьхьичӏва
791,zuerst::ADV,primero,бакӏрай
792,zuerst::ADV,primero,цӏу бутӏуй
793,einmal::ADV,una vez,цал
794,manchmal::ADV,a veces,ваксса-таксса
795,oft::ADV,a menudo,чӏявуну
796,oft::ADV,con frecuencia,чӏявуну
797,immer::ADV,siempre,мудан
798,immer::ADV,siempre,даиман
799,niemals::ADV,jamás,тачӏав
800,hier::ADV,aquí,шикку
801,hierhin::ADV,acá,шиккун
802,von hier::ADV,desde aquí,шичча
803,dort::ADV,ahí,гикку
804,dort::ADV,allí,гикку
805,dorthin::ADV,allí,тиккун
806,dorthin::ADV,hacia allí,тиккун
807,geradeaus::ADV,todo derecho,тӏайланм
808,vorwärts::ADV,adelante,хьхьичӏунмай
809,rückwärts::ADV,hacia atrás,махъа-хьхьичӏунмай
810,zurück::ADV,atrás,махъунмай
811,unten::ADV,abajo,лув
812,hinab::ADV,hacia abajo,бакӏ-ялавай
813,hinab::ADV,hacia abajo,бакӏъялавай
814,oben::ADV,arriba,ялув
815,hinauf::ADV,hacia arriba,лавай
816,überall::ADV,por todas partes,гьариий
817,überall::ADV,por todas partes,хьу-хьуний
818,überall::ADV,por todas partes,гьарца кӏанай
819,nicht::ADV,no,къа-
820,ein wenig::ADV,un poco,чанни
821,ein wenig::ADV,un poco,ца чансса
822,kaum::ADV,apenas,дахьа
823,sehr::ADV,muy,оьну
824,sehr::ADV,muy,гужну
825,sehr::ADV,muy,хъинну
826,sehr::ADV,mucho,оьну
827,sehr::ADV,mucho,гужну
828,sehr::ADV,mucho,хъинну
829,so::ADV,tan,укукн
830,noch::ADV,aún,гьала
831,noch::ADV,aún,уттигу
832,noch::ADV,aún,цакьинва
833,noch::ADV,aún,ттигу-шилагу
834,noch::ADV,todavía,гьала
835,noch::ADV,todavía,уттигу
836,noch::ADV,todavía,цакьинва
837,noch::ADV,todavía,ттигу-шилагу
838,nur::ADV,solamente,анжагь
839,schon::ADV,ya,
840,wieder::ADV,de nuevo,цӏуницӏа
841,vergebens::ADV,en vano,аьдада
842,vergebens::ADV,en vano,нахӏакь
843,vor::PRP,antes de,хьхьичӏ
844,vor::PRP,delante de,хьхьичӏ
845,hinter::PRP,tras,махъ
846,hinter::PRP,detrás de,махъ
847,unter::PRP,bajo,лув
848,unter::PRP,debajo de,лув
849,durch::PRP,por,-х
850,durch::PRP,a través de,-х
851,neben::PRP,al lado de,чӏарав
852,zwischen::PRP,entre,дянив
853,wegen::PRP,por,цӏаний
854,wegen::PRP,a causa de,цӏаний
855,dies::PRN,esto,ва
856,das::PRN,eso,та
857,das::PRN,eso,кӏа
858,das::PRN,eso,га
859,das::PRN,esto,та
860,das::PRN,esto,кӏа
861,das::PRN,esto,га
862,alles::PRN,todo,щала
863,ich::PRN,yo,на
864,du::PRN,tú,ина
865,er::PRN,él,му
866,wir::PRN,nosotros,жу
867,ihr::PRN,vosotros,зу
868,sie::PRN,ellos,
869,was::FPRN,qué,ци
870,wer::FPRN,quién,цу
871,wo::FADV,dónde,чув
872,wohin::FADV,adónde,чун
873,wohin::FADV,hacia dónde,чун
874,wie::FADV,cómo,цукун
875,warum::FADV,por qué,цан
876,wieviel::FNUM,cuánto,циксса
877,eins::NUM,uno,ца
878,zwei::NUM,dos,кӏива
879,drei::NUM,tres,шамма
880,vier::NUM,cuatro,мукьа
881,vier::NUM,cuatro,мукьва
882,fünf::NUM,cinco,ххюва
883,sechs::NUM,seis,ряхва
884,sieben::NUM,siete,арула
885,acht::NUM,ocho,мяйва
886,neun::NUM,nueve,урчӏва
887,zehn::NUM,diez,ацӏва
888,elf::NUM,once,ацӏния цава
889,zwölf::NUM,doce,ацӏиия кӏива
890,zwanzig::NUM,veinte,кьува
891,dreißig::NUM,treinta,зувира
892,vierzig::NUM,cuarenta,мукьцӏала
893,fünfzig::NUM,cincuenta,ххюцӏала
894,sechzig::NUM,sesenta,ряхцӏала
895,siebzig::NUM,setenta,
896,achtzig::NUM,ochenta,мяйцӏала
897,neunzig::NUM,noventa,урчӏцӏала
898,hundert::NUM,cien,ттурш
899,hundert::NUM,cien,ттуршва
900,hundert::NUM,ciento,ттурш
901,hundert::NUM,ciento,ттуршва
902,tausend::NUM,mil,азарва
903,und::CNJ,y,-гу
904,oder::CNJ,o,я
905,oder::CNJ,o,ягу
906,stehen::V,estar de pie,ацӏан
907,sitzen::V,estar sentado,щяивкӏун икӏан
908,liegen::V,yacer,утту нвхьуну икӏан
909,liegen::V,estar acostado,утту нвхьуну икӏан
910,hängen::V,pender,зурчӏай тӏун
911,werden::V,hacerse,хьун
912,passieren::V,suceder,хьун
913,beginnen::V,iniciarse,дайдишин
914,beginnen::V,iniciarse,дайдирхьуну дикӏан
915,beginnen::V,principiar,дайдишин
916,beginnen::V,principiar,дайдирхьуну дикӏан
917,enden::V,acabar,къуртал дан
918,enden::V,terminar,къуртал дан
919,wechseln::V,variar,даххана хьун
920,wechseln::V,variar,даххана дуллан
921,wechseln::V,alternar,даххана хьун
922,wechseln::V,alternar,даххана дуллан
923,aufgehen[Sonne]::V,salir,буклай бур
924,untergehen[Sonne]::V,ponerse,лаглай бур
925,untergehen[Sonne]::V,descender,лаглай бур
926,scheinen[Sonne]::V,brillar,битан
927,scheinen[Sonne]::V,brillar,чани буллан
928,donnern::V,tronar,тӏий бур
929,wehen::V,soplar,бишлай бур
930,strömen::V,afluir,экьинан
931,fließen::V,fluir,экьинан
932,fließen::V,correr,экьинан
933,sich drehen::V,girar,гьанан
934,schwanken::V,vacilar,хъюлчу тӏун
935,schwanken::V,vacilar,хӏуркку тӏун
936,schwingen::V,oscilar,хъюлчай тӏун
937,schwingen::V,oscilar,хъюлчу тӏун
938,fallen::V,caer,багьлан
939,brennen::V,arder,ччучлан
940,brennen::V,quemar,ччучлан
941,rauchen::V,humear,пуркӏу тӏун
942,rauchen::V,echar humo,пуркӏу тӏун
943,regnen::V,llover,лачӏун
944,regnen::V,llover,лачIлай дур
945,gefrieren::V,helarse,микӏ лачӏун
946,tauen::V,deshelarse,баслан
947,schmelzen::V,fundirse,баслан
948,schmelzen::V,derretirse,баслан
949,trocknen::V,secarse,кьакьан
950,sieden::V,hervir,щаран
951,faulen::V,pudrirse,аьллан
952,verfaulen::V,pudrirse,аьллан
953,verfaulen::V,pudrirse,аьян
954,reißen::V,romperse,ххя дукан
955,versinken::V,hundirse,оькьлан
956,versinken::V,hundirse,оькьан
957,vergehen::V,pasar,лялиян
958,erscheinen::V,aparecer,буккан
959,erscheinen::V,aparecer,загьир хьун
960,verschwinden::V,desaparecer,бат хьун
961,verschwinden::V,desaparecer,акъа хьун
962,sinken::V,bajar,чахь учин
963,abnehmen::V,decrecer,чан хьун
964,abnehmen::V,decrecer,ссуссукьу хьун
965,abnehmen::V,disminuir,чан хьун
966,abnehmen::V,disminuir,ссуссукьу хьун
967,zunehmen::V,crecer,гьарза хьун
968,zunehmen::V,aumentar,гьарза хьун
969,steigen::V,subir,гьаз хьун
970,steigen::V,ascender,гьаз хьун
971,wachsen::V,crecer,ххяххан
972,glänzen::V,brillar,цӏай буккан
973,glänzen::V,resplandecer,цӏай буккан
974,funkeln::V,chispear,цӏай-цӏай тӏун
975,lärmen::V,hacer ruido,чӏу буллан
976,lärmen::V,hacer ruido,аьлагъужа буллан
977,läuten::V,sonar,занг ришлан
978,läuten::V,sonar,занг дуллан
979,läuten::V,repicar,занг ришлан
980,läuten::V,repicar,занг дуллан
981,klingeln::V,tocar el timbre,занг ришлан
982,klingeln::V,tocar el timbre,занг дуллан
983,klirren::V,tintinear,
984,brausen::V,zumbar,никъащилан
985,rauschen::V,murmurar,щурщур тӏун
986,klingen::V,sonar,чӏу буклан
987,bellen::V,ladrar,хӏап тӏун
988,heulen::V,ulular,
989,blasen::V,soplar,уф тӏун
990,pfeifen::V,silbar,щютӏа тӏун
991,schreien::V,gritar,чӏу бан
992,stöhnen::V,gemir,угь-къак тӏун
993,zittern::V,temblar,зурзу чин
994,zittern::V,temblar,зурзу тӏун
995,leben::V,vivir,ялапар хъанан
996,geboren werden::V,nacer,ан
997,atmen::V,respirar,ссихӏ ласлан
998,atmen::V,respirar,ссихӏ бигьлан
999,trinken::V,beber,хӏачӏан
1000,trinken::V,beber,хӏачӏлан
1001,essen::V,comer,канан
1002,schlucken::V,tragar,кьюлтӏа тӏун
1003,müde werden::V,cansarse,аьхчӏин
1004,müde werden::V,fatigarse,аьхчӏин
1005,einschlafen::V,dormirse,шанан икӏан
1006,schlafen::V,dormir,шанан
1007,aufwachen::V,despertarse,чантӏ учин
1008,aufstehen::V,levantarse,бизан
1009,sich erholen::V,reposar,бигьалаган
1010,sich erholen::V,descansar,бигьалаган
1011,krank werden::V,caer enfermo,къашай хьун
1012,krank sein::V,estar enfermo,къашай хъанан
1013,krank sein::V,estar enfermo,къашавай икӏан
1014,schmerzen::V,doler,цӏун
1015,husten::V,toser,хъугьу чин
1016,husten::V,toser,хъугьу тӏун
1017,genesen::V,convalecer,хъин хьун
1018,genesen::V,convalecer,сагъ лаган
1019,genesen::V,restablecerse,хъин хьун
1020,genesen::V,restablecerse,сагъ лаган
1021,sterben::V,morir,ивчӏан
1022,umkommen::V,perecer,лиллан
1023,umkommen::V,perecer,литӏлан
1024,umkommen::V,perecer,ажал биян
1025,umkommen::V,perecer,личӏи хьун
1026,umkommen::V,perecer,иакьлу хьун
1027,umkommen::V,perecer,ахир жан хъанан
1028,umkommen::V,perecer,рухӏирачӏа икӏан
1029,sich bewegen::V,moverse,сукку хьун
1030,sich rühren::V,rebullir,сукку хьун
1031,sich erheben::V,levantarse,бизан
1032,sich setzen::V,sentarse,щяикӏан
1033,sich setzen::V,sentarse,щябикӏан
1034,hinfallen::V,caerse,багьан
1035,laufen::V,andar,занан
1036,schreiten::V,proceder,ша ласлан
1037,spazierengehen::V,pasear,сайр буллан
1038,spazierengehen::V,pasearse,сайр буллан
1039,eilen::V,correr prisa,анавар буккан
1040,sich beeilen::V,darse prisa,анавар буккан
1041,sausen::V,correr,никъа щилан
1042,sausen::V,correr,никъа щун
1043,rennen::V,correr,лечлан
1044,springen::V,saltar,тӏанкӏ дан
1045,klettern::V,trepar,лахълан
1046,klettern::V,escalar,лахълан
1047,schaukeln::V,bambolearse,гьайжак бигьлан
1048,kriechen::V,reptar,ххярк тӏун
1049,kriechen::V,arrastrarse,ххярк тӏун
1050,schwimmen::V,nadar,гьузун
1051,tauchen::V,bucear,лултту уккан
1052,tauchen::V,sumergirse,лултту уккан
1053,rudern::V,remar,бяхлан
1054,rudern::V,remar,батӏлан
1055,rudern::V,remar,ххялаххи дуклан
1056,fahren::V,ir,гьан
1057,fliegen::V,volar,лехлан
1058,gehen::V,ir,нан
1059,gehen::V,andar,нан
1060,weggehen::V,irse,ялагьан
1061,weggehen::V,marcharse,ялагьан
1062,abfahren::V,salir,гьан
1063,abfahren::V,partir,гьан
1064,anhalten::V,parar,бацӏан
1065,anhalten::V,pararse,бацӏан
1066,hineingehen::V,entrar,буххан
1067,eintreten::V,entrar,буххан
1068,kommen::V,venir,учӏан
1069,ankommen::V,llegar,биян
1070,ankommen::V,llegar,бучӏан
1071,zurückkommen::V,volver,зана хъун
1072,zurückkommen::V,volver,зана бикӏан
1073,zurückkommen::V,regresar,зана хъун
1074,zurückkommen::V,regresar,зана бикӏан
1075,bleiben::V,quedarse,личӏан
1076,warten::V,esperar,ялугьлан
1077,erwarten::V,esperar,ялугьлан
1078,suchen::V,buscar,луглан
1079,finden::V,hallar,лякъин
1080,finden::V,encontrar,лякъин
1081,versuchen::V,intentar,ххал буллан
1082,vorbereiten::V,preparar,хӏадур бан
1083,lieben::V,amar,эшкьи хьуиу бикӏан
1084,lieben::V,querer,эшкьи хьуиу бикӏан
1085,mögen::V,querer,ххиран бикӏан
1086,lachen::V,reír,хъян
1087,rühren::V,conmover,
1088,weinen::V,llorar,аьтӏун
1089,schimpfen::V,regañar,дяъван
1090,schimpfen::V,regañar,ссугайи агьан
1091,sich ärgern::V,enfadarse,ссибизлан
1092,sich fürchten::V,tener miedo,ингъауслан
1093,fürchten::V,temer,хӏучӏ тӏун
1094,fürchten::V,tener miedo a,хӏучӏ тӏун
1095,fliehen::V,huir,ака бан
1096,flüchten::V,escaparse,лихъан
1097,sehen::V,ver,чӏалан
1098,anschauen::V,mirar,урган
1099,ansehen::V,mirar,буруглан
1100,hören::V,oír,баллан
1101,zuhören::V,escuchar,вичӏи дихьлан
1102,probieren::V,probar,тӏин ххал буллан
1103,probieren::V,degustar,тӏин ххал буллан
1104,riechen::V,oler,ссунтӏа тӏун
1105,fühlen::V,sentir,дакӏнил буслан
1106,scheinen::V,parecer,ххан
1107,scheinen::V,parecer,бизан
1108,scheinen::V,parecer,ххан бикӏлай бикӏан
1109,zu sehen sein::V,poder verse,
1110,vernehmen::V,oír,баян
1111,vernehmen::V,percibir,баян
1112,frieren::V,tener frío,лигьулул хъанан
1113,tun::V,hacer,бан
1114,können::V,poder,хьун
1115,wollen::V,querer,
1116,anfangen::V,iniciar,дайдишин
1117,beenden::V,acabar,къуртал бан
1118,beenden::V,terminar,къуртал бан
1119,aufhören::V,cesar,кьабагьан
1120,gelingen::V,salir bien,бюхъан
1121,geraten::V,salir,
1122,geraten::V,dar resultado,
1123,öffnen::V,abrir,тӏитӏин
1124,schließen::V,cerrar,лакьин
1125,stellen::V,poner,дацӏан дан
1126,stellen::V,poner,бишин
1127,stellen::V,colocar,дацӏан дан
1128,stellen::V,colocar,бишин
1129,setzen::V,poner,щяитан
1130,setzen::V,colocar,щяитан
1131,legen::V,poner,бишин
1132,berühren::V,tocar,ка щун
1133,verbinden::V,unir,бахӏин
1134,verbinden::V,unir,дахӏин
1135,verbinden::V,juntar,бахӏин
1136,verbinden::V,juntar,дахӏин
1137,bedecken::V,tapar,ялтту бущин
1138,bedecken::V,tapar,ялтту бакьин
1139,bedecken::V,cubrir,ялтту бущин
1140,bedecken::V,cubrir,ялтту бакьин
1141,aufhängen::V,colgar,лахъан
1142,anzünden::V,encender,лахъан
1143,aufheben::V,recoger,гьаз бан
1144,zurücklassen::V,dejar,кьаитан
1145,zurücklassen::V,dejar,битан
1146,verlieren::V,perder,дакъа дан
1147,fallen lassen::V,dejar caer,рутан
1148,machen::V,hacer,дан
1149,herstellen::V,fabricar,яраг ишла бувиу бан
1150,bauen::V,construir,дан
1151,reparieren::V,reparar,дакьин дан
1152,verbessern::V,mejorar,ххуй дан
1153,ändern::V,mudar,баххана бан
1154,ändern::V,modificar,баххана бан
1155,graben::V,cavar,дуклан
1156,beugen::V,doblar,лахӏан бан
1157,beugen::V,doblar,кьус бикӏан
1158,beugen::V,inclinar,лахӏан бан
1159,beugen::V,inclinar,кьус бикӏан
1160,biegen::V,doblar,баччин
1161,biegen::V,doblar,лахӏан бан
1162,drehen::V,volver,гьанан
1163,drehen::V,hacer girar,гьанан
1164,wenden::V,volver,кӏура баен бан
1165,umdrehen::V,revolver,кӏура баен бан
1166,heben::V,levantar,гьаз бан
1167,hochheben::V,alzar,гьаз бан
1168,ergreifen::V,coger,хъап дан
1169,ergreifen::V,coger,хъап увиу угьан
1170,halten::V,tener,бугьлан
1171,drücken::V,apretar,кьюч бигьлан
1172,schieben::V,empujar,щун
1173,kratzen::V,rascar,
1174,lecken::V,lamer,ланцӏа тӏун
1175,beißen::V,morder,хъапа тӏун
1176,beißen::V,morder,кьацӏа тӏун
1177,abreißen::V,arrancar,буцан
1178,abschneiden::V,cortar,бухъан
1179,abschneiden::V,cortar,кьукьин
1180,binden::V,atar,бахӏин
1181,binden::V,atar,дахӏин
1182,stecken::V,meter,
1183,brechen::V,romper,гъагъан
1184,brechen::V,quebrar,гъагъан
1185,klopfen::V,golpear,кьутӏа тӏун
1186,hauen::V,pegar,рищун
1187,kleben::V,pegar,лачӏун буллан
1188,kleben::V,encolar,лачӏун буллан
1189,reiben::V,frotar,ссуку буллан
1190,streichen::V,untar,дугъан
1191,streichen::V,untar,аьгъу дан
1192,streichen::V,recubrir,дугъан
1193,streichen::V,recubrir,аьгъу дан
1194,schleifen::V,afilar,
1195,schneiden::V,cortar,духълан
1196,schneiden::V,cortar,кьукьлан
1197,rütteln::V,agitar,
1198,schütteln::V,agitar,хъюлчу буллан
1199,schütteln::V,sacudir,хъюлчу буллан
1200,schwenken::V,menear,палцӏ дуллан
1201,schütten::V,verter,рутӏин
1202,füllen::V,llenar,буцӏин бан
1203,einwickeln::V,envolver,кай-кай бан
1204,tragen::V,llevar,ларсун занан
1205,tragen::V,llevar,ларсун ачин
1206,schleppen::V,arrastrar,ххилан
1207,ziehen::V,tirar,
1208,aufbewahren::V,conservar,ядан
1209,aufbewahren::V,conservar,ядуллан
1210,werfen::V,echar,личин
1211,werfen::V,lanzar,личин
1212,fangen::V,coger,бугьан
1213,fangen::V,coger,бугьлан
1214,packen::V,agarrar,
1215,verstecken::V,esconder,ладитан
1216,verstecken::V,esconder,кьюлтӏ дан
1217,verstecken::V,esconder,дахьлаган дан
1218,teilen::V,partir,бачӏин
1219,teilen::V,partir,бутӏа бан
1220,teilen::V,dividir,бачӏин
1221,teilen::V,dividir,бутӏа бан
1222,schicken::V,enviar,тӏайла буккан
1223,bringen::V,traer,диян дан
1224,hinzufügen::V,añadir,ххи бан
1225,bekommen::V,obtener,ласун
1226,bekommen::V,conseguir,ласун
1227,erhalten::V,recibir,ласун
1228,nehmen::V,tomar,ласун
1229,wählen::V,elegir,бувчӏин
1230,auswählen::V,escoger,бувчӏин
1231,auswählen::V,escoger,язи бугьан
1232,auswählen::V,seleccionar,бувчӏин
1233,auswählen::V,seleccionar,язи бугьан
1234,bewahren::V,guardar,ядан
1235,bewahren::V,preservar,ядан
1236,behindern::V,estorbar,дайщишруду дуллан
1237,behindern::V,obstaculizar,дайщишруду дуллан
1238,verderben::V,estropear,зия дан
1239,beschädigen::V,deteriorar,зарал буллан
1240,zerbrechen::V,romper,гьагъан
1241,zerbrechen::V,romper,гьагъан бан
1242,zerbrechen::V,quebrar,гьагъан
1243,zerbrechen::V,quebrar,гьагъан бан
1244,zerreißen::V,desgarrar,ххяхха дуккан
1245,zerreißen::V,despedazar,ххяхха дуккан
1246,zerstören::V,destruir,лекьан дан
1247,zerstören::V,destrozar,лекьан дан
1248,verbrennen::V,quemar,ччуччин
1249,geben::V,dar,дулун
1250,reichen::V,pasar,дулун
1251,schenken::V,regalar,пишкаш дан
1252,schenken::V,regalar,багъишла дан
1253,schenken::V,regalar,ихӏсандалун дуллун
1254,versprechen::V,prometer,банна чин
1255,wünschen::V,desear,
1256,loben::V,alabar,цӏа дан
1257,küssen::V,besar,ппай тӏун
1258,wiegen::V,mecer,гьуркку тӏун
1259,wiegen::V,mecer,гьуркку буллан
1260,wiegen::V,mecer,гьуркку бан
1261,zudecken::V,tapar,
1262,zudecken::V,cubrir,
1263,wecken::V,despertar,чантӏ учин ан
1264,zeigen::V,mostrar,ккаккан бан
1265,führen::V,guiar,буцин
1266,führen::V,conducir,буцин
1267,lehren::V,enseñar,лахьхьин бан
1268,lehren::V,enseñar,лахьхьин буллан
1269,lehren::V,instruir,лахьхьин бан
1270,lehren::V,instruir,лахьхьин буллан
1271,unterrichten::V,enseñar,дарс дишаван
1272,aufziehen::V,criar,хъуна ан
1273,aufziehen::V,criar,тарбия ан
1274,leiten::V,guiar,каялувшиву дан
1275,leiten::V,dirigir,каялувшиву дан
1276,antreiben::V,impeler,
1277,antreiben::V,impulsar,
1278,lassen::V,hacer,
1279,einladen::V,invitar,хъамалу оьвчин
1280,vereinigen::V,unir,ца бан
1281,besuchen::V,visitar,ялун уххан
1282,besuchen::V,ir a ver,ялун уххан
1283,treffen::V,encontrar,хьуна бакьин
1284,sich versammeln::V,reunirse,батӏин
1285,sich versammeln::V,congregarse,батӏин
1286,spielen::V,jugar,тӏуркӏу тӏун
1287,singen::V,cantar,балай тӏун
1288,tanzen::V,bailar,къавтӏун
1289,sich trennen::V,separarse,ппив хьун
1290,verlassen::V,dejar,увккун гьан
1291,verlassen::V,abandonar,увккун гьан
1292,retten::V,salvar,ххассал бан
1293,bewachen::V,vigilar,къарал бан
1294,schützen::V,proteger,ябан
1295,verteidigen::V,defender,буруччин
1296,sich schlagen::V,batirse,биян
1297,schießen::V,tirar,битлан
1298,schießen::V,disparar,битлан
1299,siegen::V,vencer,ххув хьун
1300,siegen::V,vencer,ххувшаву ласун
1301,ärgern::V,enojar,ссибизан уллан
1302,ärgern::V,enfadar,ссибизан уллан
1303,schlagen::V,pegar,рищун
1304,schlagen::V,golpear,рищун
1305,treten::V,dar una patada a,
1306,stechen::V,pinchar,кьутӏин
1307,stoßen::V,empujar,щун
1308,stehlen::V,robar,дацин
1309,stehlen::V,hurtar,дацин
1310,stören::V,molestar,кьючин
1311,belästigen::V,molestar,бизар уллан
1312,belästigen::V,importunar,бизар уллан
1313,verbergen::V,ocultar,лабитан
1314,verbergen::V,ocultar,кӏучӏ бан
1315,verbergen::V,esconder,лабитан
1316,verbergen::V,esconder,кӏучӏ бан
1317,täuschen::V,engañar,хъяврин ан
1318,betrügen::V,engañar,аьикьин ан
1319,töten::V,matar,ивчӏан
1320,wohnen::V,vivir,оьрму бутлан
1321,wohnen::V,habitar,оьрму бутлан
1322,arbeiten::V,trabajar,зун
1323,sammeln::V,recoger,ттихӏин
1324,sammeln::V,recoger,вив дишин
1325,sammeln::V,coleccionar,ттихӏин
1326,sammeln::V,coleccionar,вив дишин
1327,pflücken::V,coger,риттун
1328,jagen::V,cazar,авли занан
1329,fischen::V,pescar,чавахъру бугьлан
1330,fassen::V,atrapar,бугьан
1331,fassen::V,capturar,бугьан
1332,hüten::V,guardar,урттуйн бакьлан
1333,treiben::V,aballar,дачин дуллан
1334,treiben::V,aballar,лихъан буллан
1335,anbinden::V,atar,бахӏин
1336,füttern::V,echar de comer,канаки буллан
1337,melken::V,ordeñar,ттизин
1338,hacken::V,picar,мюрш буллан
1339,hacken::V,picar,мюрш бан
1340,hacken::V,cortar,мюрш буллан
1341,hacken::V,cortar,мюрш бан
1342,gießen::V,regar,щин дишин
1343,reifen::V,madurar,диян
1344,zubereiten::V,preparar,хӏадур дан
1345,zubereiten::V,preparar,хӏадур бан
1346,kochen::V,cocer,шашан
1347,kochen::V,cocer,шашан дуллан
1348,kochen::V,guisar,шашан
1349,kochen::V,guisar,шашан дуллан
1350,backen::V,hornear,бишлан
1351,backen::V,hornear,шахьлан
1352,backen::V,cocer al horno,бишлан
1353,backen::V,cocer al horno,шахьлан
1354,braten::V,asar,цӏарайх дуллан
1355,braten::V,freír,цӏарайх дуллан
1356,umrühren::V,remover,хӏала бан
1357,stricken::V,hacer punto,щащлан
1358,stricken::V,hacer punto,щащан
1359,stricken::V,hacer calceta,щащлан
1360,stricken::V,hacer calceta,щащан
1361,nähen::V,coser,дуруххан
1362,färben::V,teñir,ранг щун
1363,färben::V,colorear,ранг щун
1364,reinigen::V,limpiar,марцӏ бан
1365,waschen::V,lavar,шюшин
1366,abwischen::V,fregar,лишин
1367,abwischen::V,limpiar,лишин
1368,spülen::V,aclarar,вилаган
1369,spülen::V,enjuagar,вилаган
1370,fegen::V,barrer,башин
1371,fegen::V,pasar la escoba,башин
1372,kehren::V,barrer,бахьлан
1373,baden::V,bañarse,щинавун учӏлан
1374,sich waschen::V,lavarse,диссун
1375,sich waschen::V,lavarse,лажин диссун
1376,sich waschen::V,lavarse,лажин дислан
1377,sich waschen::V,lavarse,биссун
1378,sich waschen::V,lavarse,чурх бислан
1379,ausziehen::V,quitar,ликкан
1380,ausziehen::V,quitarse,ликкан
1381,anziehen::V,ponerse,лаххан
1382,sich anziehen::V,vestirse,янна лаххан
1383,kämmen::V,peinar,ттарал дуккан
1384,schmücken::V,adornar,чӏюлу бан
1385,sagen::V,decir,учин
1386,sprechen::V,hablar,гъалгъа тӏун
1387,reden::V,hablar,гъалгъа тӏун
1388,reden::V,conversar,гъалгъа тӏун
1389,sich unterhalten::V,charlar,гъалгъа тӏун
1390,sich unterhalten::V,conversar,гъалгъа тӏун
1391,fragen::V,preguntar,цӏуххин
1392,bitten::V,rogar,тавакъю буллан
1393,erzählen::V,contar,хавар бусан
1394,mitteilen::V,comunicar,баян бан
1395,mitteilen::V,comunicar,хавар бан
1396,mitteilen::V,participar,баян бан
1397,mitteilen::V,participar,хавар бан
1398,nennen::V,llamar,цӏа дизан
1399,nennen::V,nombrar,цӏа дизан
1400,rufen::V,llamar,оьвтӏун
1401,prahlen::V,jactarse,цӏа дуллан
1402,übersetzen::V,traducir,таржума бан
1403,denken::V,pensar,пикри буллан
1404,glauben::V,creer,вих хьун
1405,bemerken::V,notar,хӏисав хъун
1406,erkennen::V,reconocer,увчӏин
1407,begreifen::V,concebir,бувчӏин
1408,verstehen::V,entender,
1409,verstehen::V,comprender,
1410,lernen::V,aprender,лахьлан
1411,lernen::V,aprender,лахьхьин
1412,wissen::V,saber,кӏулну бикӏан
1413,wissen::V,saber,хавар бикӏан
1414,sich erinnern an::V,recordar,дакӏнин бутан
1415,sich erinnern an::V,acordarse de,дакӏнин бутан
1416,vergessen::V,olvidar,хъама битан
1417,messen::V,medir,дуцин дуллан
1418,messen::V,medir,дуцин дан
1419,zählen::V,contar,дуккин
1420,rechnen::V,contar,хӏисав дан
1421,rechnen::V,calcular,хӏисав дан
1422,lesen::V,leer,ккалан
1423,malen::V,pintar,сурат дуллан
1424,zeichnen::V,dibujar,сурат дуллан
1425,schreiben::V,escribir,чичин
1426,schreiben::V,escribir,чичлан
1427,besitzen::V,poseer,дуну икӏан
1428,besitzen::V,poseer,дуну дикӏан
1429,besitzen::V,poseer,заллуну икӏан
1430,kaufen::V,comprar,машан ласун
1431,verkaufen::V,vender,баххан
1432,bezahlen::V,pagar,арцу дулун
1433,bezahlen::V,pagar,багьа булун
1434,zahlen::V,pagar,арцу дулун
1435,zahlen::V,pagar,багьа булун
1436,beherrschen::V,dominar,дуну икӏан
1437,beherrschen::V,dominar,заллуну икӏан
1438,ertragen::V,soportar,бухӏан
