,Concept_ID,mhr,mn
716,schön::A,сы́лне,сайхан
717,heiß::A,шо́кшо,халуун
718,warm::A,ле́ве,дулаан
719,kalt::A,йӱ́штӧ,хүйтэн
720,kühl::A,юа́лге,сэрүүн
721,kühl::A,южгата́,сэрүүн
722,frisch::A,свежа́,эрүүл
723,frisch::A,свежа́,жихүүн
724,feucht::A,вӱ́дыжгӧ,чийгтэй
725,nass::A,нӧ́рӧ,нойтон
726,trocken::A,ку́кшо,хатсан
727,voll::A,тич,дүүрэн
728,leer::A,яра́,хоосон
729,offen::A,виш,онгорхой
730,geschlossen::A,пе́тырыме,битүү
731,geschlossen::A,пе́тырыме,хаалтай
732,geschlossen::A,тӱ́чмӧ,битүү
733,geschlossen::A,тӱ́чмӧ,хаалтай
734,sauber::A,ару́,цэвэр
735,sauber::A,ару́,хиргүй
736,sauber::A,янда́р,цэвэр
737,sauber::A,янда́р,хиргүй
738,schmutzig::A,лавыра́н,бохир
739,schmutzig::A,лавыра́н,хиртэй
740,schmutzig::A,ла́выргыше,бохир
741,schmutzig::A,ла́выргыше,хиртэй
742,roh::A,кӱ́чымӧ,түүхий
743,reif::A,лӧза́,болсон
744,lecker::A,ту́тло,амттай
745,süß::A,ше́ре,амттай
746,süß::A,ше́ре,чихэрлэг
747,bitter::A,ко́чо,гашуун
748,sauer::A,шо́по,эсгэлэн
749,hell::A,во́лгыдо,гэгээн
750,hell::A,во́лгыдо,гэрэлтэй
751,dunkel::A,пычке́мыш,бараан
752,dunkel::A,пычке́мыш,харанхуй
753,schwarz::A,шола́,хар
754,weiß::A,ош,цагаан
755,rot::A,йошка́р,улаан
756,gelb::A,сар,шар
757,blau::A,ка́нде,хөх
758,blau::A,ка́нде,цэнхэр
759,grün::A,ужа́р,ногоон
760,grau::A,сур,орог
761,grau::A,сур,саарал
762,bunt::A,олача́,эрээн
763,billig::A,шу́лдо,хямд
764,teuer::A,ше́рге,үнэтэй
765,wertvoll::A,шергака́н,үнэт
766,blind::A,со́кыр,сохор
767,taub::A,соҥгыра́,чих хатуу
768,kräftig::A,куа́тле,чийрэг
769,stark::A,вия́н,хүчтэй
770,stark::A,вия́н,чадалтай
771,schwach::A,а́лдыме,сул
772,fett::A,коя́,тарган
773,fett::A,коя́,голигор
774,schlank::A,йоштката́,голшиг
775,schlank::A,яжу́,голшиг
776,hübsch::A,чеве́р,сайхан
777,hübsch::A,чеве́р,хөөрхөн
778,böse::A,шы́де,муу
779,böse::A,шы́де,хортой
780,dumm::A,аҥыра́,тэнэг
781,faul::A,його,залхуу
782,fleißig::A,ты́ршыше,чармайлтгай
783,geizig::A,чаҥга́,харамч
784,klug::A,уша́н,цэцэн
785,geschickt::A,уста́,дүйтэй
786,lieb::A,ала́л,хайрт
787,lustig::A,весела́,цэнгэлтэй
788,sanft::A,ны́жылге,наалинхай
789,hungrig::A,шу́жышо,өлөн
790,hungrig::A,шу́жышо,өлссөн
791,krank::A,че́рле,өвчтэй
792,nackt::A,чарама́т,нүцгэн
793,traurig::A,ойга́н,гунигт
794,lebendig::A,и́лыше,амьд
795,lebendig::A,и́лыше,амьтай
796,gut::A,сай,сайн
797,schlecht::A,уда́,муу
798,schlecht::A,уда́,өөдгүй
799,schlecht::A,шӱ́кшӧ,муу
800,schlecht::A,шӱ́кшӧ,өөдгүй
801,richtig::A,чы́нле,зөв
802,richtig::A,чы́нле,зүйтэй
803,schlimm::A,аля́к,муухай
804,schlimm::A,тыра́н,муухай
805,wahr::A,чы́нле,үнэн
806,wahr::A,чы́нле,жинхэнэ
807,wahr::A,настоя́щий,үнэн
808,wahr::A,настоя́щий,жинхэнэ
809,alt::A,то́што,хуучин
810,neu::A,у,шинэ
811,ehemalig::A,о́нчычсо,агсан
812,ehemalig::A,о́нчычсо,байсан
813,ehemalig::A,онда́кысе,агсан
814,ehemalig::A,онда́кысе,байсан
815,alt[Lebewesen]::A,шо́нто,өвгөн
816,alt[Lebewesen]::A,шо́нто,хижээл
817,jung::A,са́мырык,залуу
818,arm::A,нужна́,ядуу
819,reich::A,поя́н,баян
820,reich::A,поя́н,баялаг
821,bekannt::A,па́лыме,танил
822,berühmt::A,лӱ́млӧ,цуутай
823,berühmt::A,лӱ́млӧ,алдартай
824,fremd::A,йот,харь
825,fremd::A,йот,гадаад
826,verschieden::A,тӱ́рлӧ,ондоо
827,verschieden::A,тӱ́рлӧ,янз янзын
828,nah::A,ли́шыл,ойрын
829,nah::A,ли́шыл,дөтийн
830,fern::A,тора́,холын
831,fern::A,мӱ́ндыр,холын
832,linker::A,шола́,буруу
833,rechter::A,пурла́,баруун
834,anderer::A,вес,өөр
835,anderer::A,вес,нөгөө
836,anderer::A,мо́ло,өөр
837,anderer::A,мо́ло,нөгөө
838,erster::A,и́кымше,нэгдэх
839,erster::A,и́кымше,нэгдүгээр
840,zweiter::A,ко́кымшо,хоёрдугаар
841,dritter::A,ку́мшо,гуравдугаар
842,letzter::A,пыта́ртыш,сүүлийн
843,allein::ADV,шкет,ганцаараа
844,auf einmal::ADV,икана́ште,нэгмөсөн
845,zusammen::ADV,пырля́,цуг
846,zusammen::ADV,пырля́,хамт
847,lange::ADV,кужу́н,удаан
848,plötzlich::ADV,кенета́,гэнэт
849,sofort::ADV,кызыта́к,дороо
850,später::ADV,варара́к,дараа
851,jetzt::ADV,ы́нде,өнөө
852,jetzt::ADV,кы́зыт,өнөө
853,heute::ADV,та́че,өнөө
854,heute::ADV,та́че,өнөөдөр
855,morgen::ADV,эрла́,маргааш
856,morgen::ADV,эрла́,маргаадар
857,bald::ADV,вашке́,түргэн
858,bald::ADV,вашке́,удахгүй
859,dann::ADV,вара́,хожим
860,dann::ADV,вара́,тэгээд
861,gestern::ADV,теҥге́че,өчигдөр
862,einst::ADV,икана́,нэг
863,damals::ADV,туна́м,тэгэхэд
864,danach::ADV,вара́,тэгээд
865,danach::ADV,вара́,дараа нь
866,vorher::ADV,о́нчыч,урьд
867,zuerst::ADV,онда́к,анх
868,zuerst::ADV,онда́к,эхлээд
869,einmal::ADV,икана́,нэг удаа
870,manchmal::ADV,ка́шын,хааяа
871,manchmal::ADV,ка́шын,заримдаа
872,manchmal::ADV,кокла́н,хааяа
873,manchmal::ADV,кокла́н,заримдаа
874,oft::ADV,чӱ́чкыдын,олонтоо
875,immer::ADV,эре́,байнга
876,immer::ADV,ту́тыш,байнга
877,niemals::ADV,ок нигуна́м,хэзээ ч
878,niemals::ADV,ок нигуна́м,хэдийд ч
879,hier::ADV,ты́ште,энд
880,hierhin::ADV,ты́шке,нааш
881,hierhin::ADV,тыш,нааш
882,von hier::ADV,тыше́ч,эндээс
883,von hier::ADV,тыве́ч,эндээс
884,dort::ADV,ту́што,тэнд
885,dorthin::ADV,туш,тийш
886,dorthin::ADV,ту́шко,тийш
887,geradeaus::ADV,вик,шулуун
888,vorwärts::ADV,о́нчыко,урагшаа
889,rückwärts::ADV,шеҥге́к,буцаан
890,rückwärts::ADV,шеҥге́к,сөөргөө
891,zurück::ADV,мӧҥге́ш,буцаж
892,zurück::ADV,мӧҥге́ш,гэдрэг
893,unten::ADV,ӱ́лнӧ,дор
894,unten::ADV,йыма́лне,дор
895,hinab::ADV,йыма́к,уруу
896,oben::ADV,кӱ́шнӧ,дээр
897,oben::ADV,ӱмба́лне,дээр
898,hinauf::ADV,кӱ́ш,өөд
899,hinauf::ADV,кӱ́ш,дээш
900,hinauf::ADV,кӱ́шкӧ,өөд
901,hinauf::ADV,кӱ́шкӧ,дээш
902,überall::ADV,чыла́ вере́,хааяагүй
903,überall::ADV,чыла́ вере́,энд тэндгүй
904,nicht::ADV,ок,эс
905,nicht::ADV,ок,-гүй
906,nicht::ADV,о́геш,эс
907,nicht::ADV,о́геш,-гүй
908,ein wenig::ADV,изи́ш,жаахан
909,kaum::ADV,пыкше́,арай
910,kaum::ADV,пыкше́,арай гэж
911,sehr::ADV,чот,тун
912,so::ADV,тыге́,тэгж
913,so::ADV,тыге́,ингээд
914,noch::ADV,а́ле,дахин
915,noch::ADV,а́ле,дахиад
916,nur::ADV,гына́,зөвхөн
917,nur::ADV,гына́,гагцхүү
918,schon::ADV,ы́нде,нэгэнт
919,wieder::ADV,ада́к,дахин
920,wieder::ADV,ада́к,дахиад
921,vergebens::ADV,ара́м,хий
922,vor::PRP,о́нчыч,өмнө
923,hinter::PRP,шеҥге́лне,ард
924,unter::PRP,йыма́лне,доор
925,durch::PRP,вошт,дундуур
926,neben::PRP,вокте́н,хажууд
927,zwischen::PRP,кокла́ште,завсар
928,zwischen::PRP,кокла́ште,хооронд
929,wegen::PRP,верч,төлөө
930,wegen::PRP,верч,дээрээс
931,dies::PRN,ти́де,энэ
932,das::PRN,са́де,тэр
933,alles::PRN,чыла́,цөм
934,alles::PRN,чыла́,бүгд
935,ich::PRN,мый,би
936,du::PRN,тый,чи
937,er::PRN,ту́до,тэр
938,er::PRN,ту́до,тэр хүн
939,wir::PRN,ме,бид
940,ihr::PRN,те,та нар
941,sie::PRN,ну́но,тэд
942,was::FPRN,мо,юу
943,wer::FPRN,кӧ,хэн
944,wo::FADV,куша́н,хаа
945,wo::FADV,куша́н,хаана
946,wohin::FADV,куш,хааш
947,wohin::FADV,куш,хаана
948,wohin::FADV,ку́шко,хааш
949,wohin::FADV,ку́шко,хаана
950,wie::FADV,кузе́,яаж
951,wie::FADV,кузе́,хэрхэн
952,warum::FADV,мо,юунд
953,warum::FADV,мо,яагаад
954,warum::FADV,мола́н,юунд
955,warum::FADV,мола́н,яагаад
956,wieviel::FNUM,куна́р,хэдий
957,wieviel::FNUM,куна́р,хэд
958,eins::NUM,ик,нэг
959,zwei::NUM,ко́кыт,хоёр
960,drei::NUM,кум,гурав
961,vier::NUM,ныл,дөрөв
962,fünf::NUM,вич,тав
963,sechs::NUM,куд,зургаа
964,sieben::NUM,шым,долоо
965,acht::NUM,канда́ш,найм
966,neun::NUM,инде́ш,ес
967,zehn::NUM,лу,арав
968,elf::NUM,лати́к,арван нэг
969,zwölf::NUM,латко́к,арван хоёр
970,zwanzig::NUM,ко́ло,хорь
971,dreißig::NUM,ку́мло,гуч
972,vierzig::NUM,ны́лле,дөч
973,fünfzig::NUM,ви́тле,тавь
974,sechzig::NUM,ку́дло,жар
975,siebzig::NUM,шы́мле,дал
976,achtzig::NUM,канда́шле,ная
977,neunzig::NUM,инде́шле,ер
978,hundert::NUM,шӱ́дӧ,зуу
979,tausend::NUM,тӱже́м,мянга
980,und::CNJ,да,ч
981,und::CNJ,да,болон
982,und::CNJ,ден,ч
983,und::CNJ,ден,болон
984,oder::CNJ,я,буюу
985,oder::CNJ,а́ле,буюу
986,stehen::V,шога́ш,зогсох
987,sitzen::V,шинча́ш,суух
988,liegen::V,кия́ш,хэвтэх
989,hängen::V,кеча́ш,өлгөөтэй байх
990,hängen::V,кеча́ш,дүүжлээтэй байх
991,werden::V,лия́ш,болох
992,passieren::V,лия́ш,тохиох
993,beginnen::V,тӱҥгала́ш,эхлэх
994,enden::V,пыта́ш,дүүрэх
995,wechseln::V,вашталта́ш,хувирах
996,aufgehen[Sonne]::V,лекта́ш,мандах
997,untergehen[Sonne]::V,шинча́ш,жаргах
998,scheinen[Sonne]::V,волгалта́ш,гэрэлтэх
999,donnern::V,кӱдырта́ш,дуугарах
1000,donnern::V,сургалта́ш,дуугарах
1001,wehen::V,пуа́ш,салхилах
1002,wehen::V,пуа́ш,хөөрөгдөх
1003,strömen::V,шийалтара́ш,гүйх
1004,strömen::V,шийалтара́ш,урсах
1005,fließen::V,йога́ш,урсах
1006,sich drehen::V,пӧрда́ш,эргэлдэх
1007,schwanken::V,лӱҥга́ш,хэлбэлзэх
1008,schwanken::V,тайныла́ш,хэлбэлзэх
1009,schwingen::V,рӱпшалта́ш,ганхах
1010,schwingen::V,рӱпшалта́ш,хэлбэлзэх
1011,fallen::V,воза́ш,унах
1012,fallen::V,йӧрла́ш,унах
1013,brennen::V,йӱла́ш,шатах
1014,rauchen::V,шикша́ш,баагих
1015,regnen::V,йӱра́ш,бороо орно
1016,gefrieren::V,кылма́ш,хөлдөх
1017,gefrieren::V,ияҥа́ш,хөлдөх
1018,tauen::V,шула́ш,хайлах
1019,schmelzen::V,лева́ш,уярах
1020,trocknen::V,кошка́ш,хатах
1021,sieden::V,шола́ш,буцлах
1022,sieden::V,шола́ш,даргилах
1023,faulen::V,шӱя́ш,үжрэх
1024,faulen::V,шӱя́ш,өмхийрөх
1025,verfaulen::V,шӱйы́н шуа́ш,бээх
1026,verfaulen::V,шӱйы́н шуа́ш,өгрөх
1027,reißen::V,кӱрла́ш,цуурах
1028,versinken::V,пуре́н кая́ш,живэх
1029,vergehen::V,эрте́н кая́ш,нөгчих
1030,vergehen::V,эрте́н кая́ш,өнгөрөх
1031,erscheinen::V,толы́н лекта́ш,гарах
1032,erscheinen::V,толы́н лекта́ш,бултайх
1033,verschwinden::V,йома́ш,далд орох
1034,verschwinden::V,йома́ш,алга болох
1035,sinken::V,пуча́ш,татрах
1036,sinken::V,пуча́ш,доошлох
1037,abnehmen::V,пуча́ш,багасах
1038,abnehmen::V,пуча́ш,хорогдох
1039,zunehmen::V,шукема́ш,ихсэх
1040,steigen::V,нӧлталта́ш,нэмэгдэх
1041,wachsen::V,кушка́ш,өсөх
1042,wachsen::V,кушка́ш,ургах
1043,glänzen::V,йылгыжа́ш,гилгэнэх
1044,glänzen::V,йылгыжа́ш,гилбэгнэх
1045,funkeln::V,чолга́ш,гялжах
1046,funkeln::V,чолга́ш,гялалзах
1047,lärmen::V,рӱшка́ш,шуугих
1048,läuten::V,мура́ш,цохих
1049,klingeln::V,йыҥгырта́ш,хонхдох
1050,klingeln::V,йыҥгырта́ш,дуугарах
1051,klirren::V,чылдыртата́ш,хангир жингэр хийх
1052,brausen::V,лӱшка́ш,бургилах
1053,rauschen::V,лыжга́ш,сэржигнэх
1054,klingen::V,йоҥга́ш,хангинах
1055,bellen::V,опта́ш,хуцах
1056,heulen::V,урмыжа́ш,улих
1057,blasen::V,пуала́ш,үлзэх
1058,pfeifen::V,шӱ́шкаш,исгэрэх
1059,schreien::V,кычкыра́ш,хашгирах
1060,stöhnen::V,йыҥыса́ш,ёолох
1061,stöhnen::V,йыҥыса́ш,гэнгэнэх
1062,zittern::V,чытыра́ш,дагжих
1063,leben::V,ила́ш,амьдрах
1064,geboren werden::V,шоча́ш,төрөх
1065,atmen::V,шӱла́ш,амьсгалах
1066,trinken::V,йӱа́ш,уух
1067,essen::V,кочка́ш,идэх
1068,schlucken::V,нела́ш,залгих
1069,müde werden::V,ноя́ш,ядрах
1070,einschlafen::V,мале́н колта́ш,унтчих
1071,schlafen::V,мала́ш,унтах
1072,aufwachen::V,помыжалта́ш,сэрэх
1073,aufstehen::V,кынела́ш,босох
1074,sich erholen::V,кана́ш,амрах
1075,krank werden::V,черлане́н воза́ш,өвдөж эхлэх
1076,krank sein::V,черлане́н кия́ш,өвдөх
1077,schmerzen::V,коршта́ш,өвдөх
1078,schmerzen::V,коршта́ш,шархирах
1079,husten::V,кокыра́ш,ханиах
1080,genesen::V,тӱрла́ш,засрах
1081,genesen::V,тазаҥа́ш,засрах
1082,sterben::V,кола́ш,үхэх
1083,sterben::V,кола́ш,нас барах
1084,umkommen::V,вуй йома́ш,үхэх
1085,sich bewegen::V,кошта́ш,хөдлөх
1086,sich rühren::V,тарвана́ш,хөдлөх
1087,sich erheben::V,кынела́ш,босох
1088,sich setzen::V,шинча́ш,суух
1089,hinfallen::V,йӧрла́ш,ойчих
1090,laufen::V,кошта́ш,явган явах
1091,schreiten::V,ошкыла́ш,алхах
1092,spazierengehen::V,гуля́яш,зугаалах
1093,eilen::V,вашка́ш,хурдлах
1094,sich beeilen::V,вашкешта́ш,яарах
1095,sich beeilen::V,вашкешта́ш,шамдах
1096,sausen::V,юлтка́ш,давхих
1097,rennen::V,куржтала́ш,гүйх
1098,springen::V,тӧршта́ш,харайх
1099,springen::V,тӧршта́ш,дэвхрэх
1100,klettern::V,кӱза́ш,авирах
1101,schaukeln::V,лӱҥгалта́ш,ганхалзах
1102,kriechen::V,нушка́ш,мөлхөх
1103,schwimmen::V,ия́ш,сэлэх
1104,tauchen::V,шуҥгалта́ш,шунгах
1105,rudern::V,удыра́ш,сэлүүрдэх
1106,fahren::V,кудала́ш,явах
1107,fliegen::V,чоҥешта́ш,нисэх
1108,gehen::V,кая́ш,явах
1109,weggehen::V,кораҥа́ш,явах
1110,abfahren::V,лекта́ш,одох
1111,abfahren::V,лекта́ш,хөдлөх
1112,anhalten::V,чарна́ш,зогсох
1113,hineingehen::V,пура́ш,орох
1114,eintreten::V,пура́ш,орох
1115,kommen::V,тола́ш,ирэх
1116,ankommen::V,шуа́ш,хүрэх
1117,zurückkommen::V,пӧртыла́ш,харих
1118,zurückkommen::V,пӧртыла́ш,буцаж ирэх
1119,bleiben::V,кода́ш,үлдэх
1120,warten::V,вуча́ш,хүлээх
1121,erwarten::V,вуча́ш,хүлээх
1122,suchen::V,кычала́ш,эрэх
1123,suchen::V,кычала́ш,бэдрэх
1124,finden::V,муа́ш,олох
1125,versuchen::V,толаша́ш,оролдох
1126,vorbereiten::V,ямдыла́ш,бэлтгэх
1127,lieben::V,йӧрата́ш,янаглах
1128,mögen::V,йӧрата́ш,таалах
1129,lachen::V,воштыла́ш,инээх
1130,rühren::V,ку́мыл тарвата́ш,сэтгэл уяруулах
1131,weinen::V,шорта́ш,уйлах
1132,schimpfen::V,каргаша́ш,хараах
1133,sich ärgern::V,сыра́ш,уурлах
1134,sich fürchten::V,лӱда́ш,айх
1135,fürchten::V,лӱда́ш,айх
1136,fliehen::V,куржа́ш,зугтах
1137,fliehen::V,куржа́ш,гүйж очих
1138,flüchten::V,куржа́ш,оргох
1139,sehen::V,ужа́ш,үзэх
1140,anschauen::V,онча́ш,харах
1141,ansehen::V,эскера́ш,харах
1142,hören::V,кола́ш,дуулах
1143,zuhören::V,колышта́ш,чагнах
1144,probieren::V,тамла́ш,амсаж үзэх
1145,riechen::V,ӱпшынча́ш,үнэрлэх
1146,fühlen::V,шижа́ш,мэдрэх
1147,scheinen::V,чуча́ш,шиг үзэгдэх
1148,zu sehen sein::V,коя́ш,үзэгдэх
1149,zu sehen sein::V,коя́ш,харагдах
1150,vernehmen::V,кола́ш,дуулах
1151,frieren::V,кылма́ш,даарах
1152,tun::V,ышта́ш,хийх
1153,tun::V,ышта́ш,үйлдэх
1154,können::V,мошта́ш,болох
1155,wollen::V,тӱна́ш,хүсэх
1156,anfangen::V,тӱҥала́ш,эхлэх
1157,beenden::V,пытара́ш,дуусгах
1158,aufhören::V,чарна́ш,болих
1159,aufhören::V,чарна́ш,зогсох
1160,gelingen::V,сай лекта́ш,бүтэх
1161,geraten::V,лекта́ш,илрэх
1162,öffnen::V,поча́ш,нээх
1163,öffnen::V,поча́ш,тайлах
1164,schließen::V,петыра́ш,хаах
1165,stellen::V,шында́ш,тавих
1166,stellen::V,шында́ш,босгох
1167,setzen::V,шында́ш,суулгах
1168,legen::V,опта́ш,хийх
1169,legen::V,опта́ш,тавих
1170,legen::V,пышта́ш,хийх
1171,legen::V,пышта́ш,тавих
1172,berühren::V,тӱка́ш,шүргэх
1173,verbinden::V,пида́ш,залгах
1174,bedecken::V,леведа́ш,бүрэх
1175,aufhängen::V,сака́ш,өлгөх
1176,aufhängen::V,сака́ш,дүүжлэх
1177,anzünden::V,чӱкта́ш,асаах
1178,anzünden::V,чӱкта́ш,ноцоох
1179,aufheben::V,нӧлтала́ш,өргөх
1180,zurücklassen::V,кода́ш,орхих
1181,zurücklassen::V,кода́ш,үлдээх
1182,verlieren::V,йомдара́ш,гээх
1183,fallen lassen::V,воза́ш,унагах
1184,machen::V,ышта́ш,хийх
1185,machen::V,ышта́ш,гаргах
1186,herstellen::V,ямдыла́ш,бүтээх
1187,bauen::V,чоҥа́ш,барих
1188,reparieren::V,ачала́ш,засах
1189,reparieren::V,ачала́ш,сэлбэх
1190,verbessern::V,саемда́ш,засах
1191,verbessern::V,саемда́ш,сайжруулах
1192,ändern::V,весемда́ш,өөрчлөх
1193,graben::V,кӱнча́ш,малтах
1194,beugen::V,пӱгырта́ш,бөгтийлгөх
1195,biegen::V,лывырта́ш,матах
1196,biegen::V,лывырта́ш,муруйлгах
1197,drehen::V,пӱтыра́ш,эргүүлэх
1198,wenden::V,ирала́ш,эргүүлэх
1199,umdrehen::V,савырала́ш,хөрвүүлэх
1200,heben::V,нӧлта́ш,өргөх
1201,hochheben::V,нӧлта́ш,өргөх
1202,ergreifen::V,руалта́ш,атгах
1203,halten::V,куча́ш,барих
1204,drücken::V,иша́ш,дарах
1205,drücken::V,темда́ш,дарах
1206,schieben::V,шӱкала́ш,түлхэх
1207,kratzen::V,удыра́ш,хусах
1208,kratzen::V,удыра́ш,маажих
1209,lecken::V,нула́ш,долоох
1210,beißen::V,пура́ш,зуух
1211,beißen::V,пура́ш,хазах
1212,abreißen::V,кӱрла́ш,таслах
1213,abschneiden::V,пӱчка́ш,тайрах
1214,binden::V,кылда́ш,боох
1215,binden::V,кылда́ш,хүлэх
1216,stecken::V,шуралта́ш,шаах
1217,stecken::V,шуралта́ш,шигтгэх
1218,brechen::V,тодышта́ш,хугалах
1219,klopfen::V,кыра́ш,цохих
1220,klopfen::V,кыра́ш,тогших
1221,hauen::V,тӱя́ш,дэлдэх
1222,kleben::V,клеитла́ш,наах
1223,reiben::V,йыга́ш,нухах
1224,reiben::V,йыга́ш,нидчих
1225,reiben::V,туржала́ш,нухах
1226,reiben::V,туржала́ш,нидчих
1227,streichen::V,шӱра́ш,нялах
1228,streichen::V,шӱра́ш,түрхэх
1229,schleifen::V,шума́ш,билүүдэх
1230,schleifen::V,шума́ш,гуранздах
1231,schleifen::V,яна́ш,билүүдэх
1232,schleifen::V,яна́ш,гуранздах
1233,schneiden::V,пӱчка́ш,огтлох
1234,rütteln::V,рӱза́ш,холхнулах
1235,schütteln::V,почка́ш,сэгсрэх
1236,schwenken::V,рӱза́ш,дэвэх
1237,schwenken::V,рӱза́ш,даллах
1238,schütten::V,опта́ш,цутгах
1239,schütten::V,опта́ш,аягалах
1240,füllen::V,тема́ш,дүүргэх
1241,einwickeln::V,вӱдыла́ш,боох
1242,einwickeln::V,вӱдыла́ш,ороох
1243,tragen::V,нумала́ш,авчрах
1244,schleppen::V,шӱдыра́ш,чирэх
1245,ziehen::V,шупша́ш,татах
1246,aufbewahren::V,арала́ш,хадгалах
1247,werfen::V,шуа́ш,хаях
1248,werfen::V,шуа́ш,шидэх
1249,werfen::V,кышка́ш,хаях
1250,werfen::V,кышка́ш,шидэх
1251,fangen::V,куча́ш,барих
1252,packen::V,руалта́ш,шүүрэх
1253,verstecken::V,тоя́ш,нуух
1254,teilen::V,пӧла́ш,хуваах
1255,schicken::V,колта́ш,илгээх
1256,schicken::V,колта́ш,явуулах
1257,bringen::V,конда́ш,авчрах
1258,bringen::V,конда́ш,аваачих
1259,hinzufügen::V,ешара́ш,нэмэх
1260,bekommen::V,нала́ш,хүлээн авах
1261,erhalten::V,нала́ш,хүлээн авах
1262,nehmen::V,нала́ш,авах
1263,wählen::V,сайла́ш,сонгох
1264,auswählen::V,таҥгла́ш,шилэх
1265,bewahren::V,сакла́ш,гамнах
1266,behindern::V,чаракла́ш,саад хийх
1267,behindern::V,чаракла́ш,тотгор болох
1268,verderben::V,пужа́ш,эвдэх
1269,beschädigen::V,пужа́ш,гэмтээх
1270,zerbrechen::V,пудырта́ш,хагалах
1271,zerbrechen::V,пудырта́ш,хага цохих
1272,zerreißen::V,кӱрла́ш,урах
1273,zerstören::V,шалата́ш,эвдэх
1274,zerstören::V,шалата́ш,сүйтгэх
1275,verbrennen::V,йӱлата́ш,шатаах
1276,geben::V,пуа́ш,өгөх
1277,reichen::V,пуа́ш,өгөх
1278,reichen::V,пуа́ш,дамжуулах
1279,schenken::V,пӧлекла́ш,бэлэглэх
1280,versprechen::V,сӧра́ш,амлах
1281,wünschen::V,тылана́ш,ерөөх
1282,loben::V,мокта́ш,магтах
1283,loben::V,мокта́ш,сайшаах
1284,küssen::V,шупшала́ш,озох
1285,küssen::V,шупшала́ш,үнсэх
1286,wiegen::V,рӱпша́ш,бүүвэйлэх
1287,zudecken::V,леведа́ш,хучих
1288,zudecken::V,леведа́ш,бүтээх
1289,wecken::V,помыжалтара́ш,сэрээх
1290,zeigen::V,ончыкта́ш,үзүүлэх
1291,führen::V,вӱда́ш,хөтлөх
1292,lehren::V,туныкта́ш,заах
1293,unterrichten::V,туныкта́ш,сургах
1294,aufziehen::V,орышта́ш,өсгөх
1295,aufziehen::V,орышта́ш,хүмүүжүүлэх
1296,leiten::V,вӱда́ш,удирдах
1297,leiten::V,вуйлата́ш,удирдах
1298,antreiben::V,поктыла́ш,шамдуулах
1299,lassen::V,-та́ш,-уулах
1300,einladen::V,ӱжа́ш,залах
1301,vereinigen::V,иктешла́ш,нэгтгэх
1302,vereinigen::V,иктешла́ш,хамтруулах
1303,besuchen::V,то́лын кая́ш,зочлох
1304,treffen::V,вашлия́ш,учрах
1305,treffen::V,вашлия́ш,дайралдах
1306,sich versammeln::V,погына́ш,хуралдах
1307,sich versammeln::V,чумырга́ш,хуралдах
1308,spielen::V,мода́ш,наадах
1309,singen::V,мура́ш,дуулах
1310,tanzen::V,кушта́ш,бүжиглэх
1311,sich trennen::V,ойырла́ш,салах
1312,verlassen::V,кудалта́ш,хаях
1313,retten::V,утара́ш,гэтэлгэх
1314,bewachen::V,орола́ш,сахих
1315,schützen::V,арала́ш,хамгаалах
1316,verteidigen::V,арала́ш,хамгаалах
1317,sich schlagen::V,кредала́ш,зодолдох
1318,schießen::V,лӱя́ш,харвах
1319,schießen::V,лӱя́ш,буу буудах
1320,siegen::V,сеҥа́ш,ялах
1321,ärgern::V,сырыкта́ш,уурлуулах
1322,ärgern::V,сырыкта́ш,уур хүргэх
1323,schlagen::V,пера́ш,цохих
1324,treten::V,тошка́ш,өшиглөх
1325,stechen::V,кера́ш,хатгах
1326,stoßen::V,шӱкала́ш,ёврох
1327,stoßen::V,шӱкала́ш,нудрах
1328,stehlen::V,шолышта́ш,хулгайлах
1329,stören::V,мешая́ш,саад болох
1330,belästigen::V,толаштара́ш,зовоох
1331,belästigen::V,толаштара́ш,амраахгүй байх
1332,verbergen::V,шылта́ш,нуух
1333,verbergen::V,шылта́ш,далдлах
1334,täuschen::V,ондала́ш,мэхлэх
1335,betrügen::V,ондала́ш,хуурах
1336,töten::V,пушта́ш,алах
1337,wohnen::V,ила́ш,суух
1338,wohnen::V,ила́ш,амьдрах
1339,arbeiten::V,пашалана́ш,ажиллах
1340,arbeiten::V,пашалана́ш,хөдөлмөрлөх
1341,arbeiten::V,паша́м ышта́ш,ажиллах
1342,arbeiten::V,паша́м ышта́ш,хөдөлмөрлөх
1343,sammeln::V,пога́ш,түүх
1344,sammeln::V,пога́ш,хураах
1345,pflücken::V,кӱра́ш,түүх
1346,jagen::V,сонарла́ш,агнах
1347,jagen::V,сонарла́ш,гөрөөлөх
1348,fischen::V,кол куча́ш,загасчлах
1349,fischen::V,кол куча́ш,загас барих
1350,fassen::V,куча́ш,барих
1351,hüten::V,кӱта́ш,маллах
1352,hüten::V,кӱта́ш,хариулах
1353,treiben::V,покта́ш,туух
1354,anbinden::V,йолышта́ш,уях
1355,füttern::V,пукша́ш,тэжээх
1356,melken::V,лӱшта́ш,саах
1357,hacken::V,руа́ш,цавчих
1358,gießen::V,шава́ш,услах
1359,reifen::V,кӱа́ш,боловсрох
1360,zubereiten::V,ямдыла́ш,бэлдэх
1361,kochen::V,шолта́ш,чанах
1362,backen::V,кӱкташ,жигнэх
1363,braten::V,пуштыла́ш,шарах
