,Concept_ID,os,tt
1405,lesen::V,кӕсын,уку
1406,lesen::V,фӕрсын,уку
1407,malen::V,ныв кӕнын,рәсем ясау
1408,malen::V,ныв кӕнын,сурәт ясау
1409,malen::V,ныв кӕнын,сурәтләү
1410,zeichnen::V,ныв кӕнын,язу-сызу
1411,zeichnen::V,ныв кӕнын,сурәт ясау
1412,schreiben::V,фыссын,язу
1413,besitzen::V,хицау уын,биләү
1414,kaufen::V,балхӕнын,алу
1415,verkaufen::V,уӕй кӕнын,сату
1416,bezahlen::V,бафидын,түләү
1417,zahlen::V,фидын,түләү
1418,beherrschen::V,æлдариуæг кæнын,ия булу
1419,ertragen::V,бавзарын,чыдау
1420,Leine::N,,тезген
1421,rauschen::V,,кыштырдау
1422,treten::V,,тибү
1423,verstehen::V,,аңлау
1424,verstehen::V,,төшенү
