,Concept_ID,sl,fa
802,zuerst::ADV,spŕva,اول
803,zuerst::ADV,spŕva,ابتداء
804,einmal::ADV,ênkrat,یکدفعه
805,manchmal::ADV,včásih,گاهی
806,manchmal::ADV,včásih,بعضی اوقات
807,oft::ADV,pogósto,اغلب
808,immer::ADV,védno,همیشه
809,immer::ADV,zméraj,همیشه
810,niemals::ADV,nikdàr,هرگز
811,hier::ADV,tù,اینجا
812,hier::ADV,túkaj,اینجا
813,hierhin::ADV,sèmkaj,به اینجا
814,von hier::ADV,od tú,از اینجا
815,dort::ADV,tàm,آنجا
816,dorthin::ADV,tjà,به آنجا
817,geradeaus::ADV,rávno napréj,راست
818,vorwärts::ADV,napréj,جلو
819,vorwärts::ADV,napréj,به پیش
820,rückwärts::ADV,zádaj,عقب
821,zurück::ADV,nazáj,پس
822,zurück::ADV,nazáj,عقب
823,zurück::ADV,nazáj,بالعکس
824,unten::ADV,dôli,زیر
825,unten::ADV,dôli,پایین
826,unten::ADV,spôdaj,زیر
827,unten::ADV,spôdaj,پایین
828,hinab::ADV,dôl,به پایین
829,oben::ADV,gôri,بالا
830,oben::ADV,zgôraj,بالا
831,hinauf::ADV,gôr,به بالا
832,überall::ADV,povsód,همه‌جا
833,nicht::ADV,ne,نه
834,ein wenig::ADV,málo,کمی
835,kaum::ADV,kómaj,به سختی
836,sehr::ADV,zeló,خیلی
837,sehr::ADV,zeló,بسیار
838,so::ADV,takó,چنین
839,so::ADV,takó,اینطور
840,noch::ADV,še,هنوز
841,nur::ADV,samó,فقط
842,nur::ADV,samó,تنها
843,schon::ADV,žè,قبلاً
844,schon::ADV,žè,به این زودی
845,wieder::ADV,spét,باز
846,wieder::ADV,spét,دوباره
847,vergebens::ADV,zamàn,بیهوده
848,vergebens::ADV,zastónj,بیهوده
849,vor::PRP,pred,در جلوی
850,hinter::PRP,za,پشت
851,unter::PRP,pod,تحت
852,durch::PRP,skózi,از وسط
853,durch::PRP,skózi,از ميان
854,neben::PRP,kràj,کنار
855,neben::PRP,kràj,پهلوی
856,neben::PRP,póleg,کنار
857,neben::PRP,póleg,پهلوی
858,zwischen::PRP,med,بین
859,zwischen::PRP,med,میان
860,zwischen::PRP,izmed,بین
861,zwischen::PRP,izmed,میان
862,wegen::PRP,zarádi,برای
863,wegen::PRP,zarádi,بخاطر
864,dies::PRN,tó,این
865,das::PRN,tó,آن
866,alles::PRN,vsè,تمام
867,alles::PRN,vsè,همه‌چیر
868,ich::PRN,jàz,من
869,du::PRN,tí,تو
870,er::PRN,òn,او
871,wir::PRN,mí,ما
872,ihr::PRN,ví,شما
873,sie::PRN,ôni,آنها
874,was::FPRN,káj,چه
875,wer::FPRN,kdó,کی
876,wo::FADV,kjé,کجا
877,wohin::FADV,kám,بکجا
878,wie::FADV,kakó,چطور
879,wie::FADV,kakó,چگونه
880,warum::FADV,zakáj,چرا
881,warum::FADV,zakáj,برای چه
882,wieviel::FNUM,kóliko,چند
883,wieviel::FNUM,kóliko,چقدر
884,eins::NUM,êden,یک
885,zwei::NUM,dvá,دو
886,drei::NUM,trí,سه
887,vier::NUM,štíri,چهار
888,fünf::NUM,pét,پنج
889,sechs::NUM,šést,شش
890,sieben::NUM,sédem,هفت
891,acht::NUM,ósem,هشت
892,neun::NUM,devét,نه
893,zehn::NUM,desét,ده
894,elf::NUM,enájst,یازده
895,zwölf::NUM,dvánajst,دوازده
896,zwanzig::NUM,dvájset,بیست
897,dreißig::NUM,trídeset,سی
898,vierzig::NUM,štírideset,چهل
899,fünfzig::NUM,pétdeset,پنجاه
900,sechzig::NUM,šéstdeset,شصت
901,siebzig::NUM,sédemdeset,هفتاد
902,achtzig::NUM,ósemdeset,هشتاد
903,neunzig::NUM,devétdeset,نود
904,hundert::NUM,stó,صد
905,tausend::NUM,tísoč,هزار
906,und::CNJ,in,و
907,oder::CNJ,áli,یا
908,stehen::V,státi,ایستادن
909,sitzen::V,sedéti,نشستن
910,liegen::V,ležáti,خوابیدن
911,liegen::V,ležáti,دراز کشیدن
912,hängen::V,viséti,آویزان بودن
913,werden::V,postáti,شدن
914,passieren::V,zgodíti se,گذشتن
915,passieren::V,zgodíti se,اتفاق افتادن
916,beginnen::V,začéti se,شروع شدن
917,enden::V,končáti se,تمام شدن
918,wechseln::V,ménjati se,عوض شدن
919,aufgehen[Sonne]::V,vzíti,برآمدن
920,aufgehen[Sonne]::V,vzíti,طلوع کردن
921,untergehen[Sonne]::V,zaíti,غروب کردن
922,scheinen[Sonne]::V,sijáti,تابیدن
923,donnern::V,grméti,رعد زدن
924,wehen::V,píhati,دمیدن
925,strömen::V,líti,روان شدن
926,fließen::V,têči,روان شدن
927,sich drehen::V,vrtéti se,چرخیدن
928,schwanken::V,kolébati,خم و راست شدن
929,schwingen::V,níhati,تاب خوردن
930,schwingen::V,níhati,نوسان کردن
931,fallen::V,pádati,افتادن
932,fallen::V,pádati,سقوط کردن
933,brennen::V,goréti,سوزاندن
934,rauchen::V,kadíti se,دود کردن
935,regnen::V,deževáti,باران آمدن
936,gefrieren::V,zmŕzniti,یخ بستن
937,tauen::V,tájati,آب شدن
938,schmelzen::V,kopnéti,آب شدن
939,trocknen::V,sušíti se,خشک شدن
940,sieden::V,kipéti,جوشیدن
941,faulen::V,gníti,فاسد شدن
942,verfaulen::V,zgníti,پوسیدن
943,reißen::V,tŕgati se,پاره شدن
944,versinken::V,pogrézniti se,غرق شدن
945,vergehen::V,miníti,گذشتن
946,erscheinen::V,pojáviti se,ظاهر شدن
947,verschwinden::V,izgíniti,گم شدن
948,verschwinden::V,izgíniti,از بین رفتن
949,sinken::V,péšati,پایین آمدن
950,abnehmen::V,pojémati,کم شدن
951,zunehmen::V,véčati se,زیاد شدن
952,zunehmen::V,množíti se,زیاد شدن
953,steigen::V,dvígati se,بالا رفتن
954,wachsen::V,rásti,قد کشیدن
955,glänzen::V,sijáti,برق زدن
956,funkeln::V,ískriti se,جرقه زدن
957,lärmen::V,ropotáti,شلوغ کردن
958,lärmen::V,razgrájati,شلوغ کردن
959,läuten::V,zvoníti,زنگ زدن
960,klingeln::V,zvončkljáti,زنگ زدن
961,klirren::V,žvenketáti,جرنگ جرنگ صدا کردن
962,brausen::V,šuméti,طوفانی بودن
963,rauschen::V,šuštéti,خش‌خش کردن
964,rauschen::V,šelestéti,خش‌خش کردن
965,klingen::V,zvenéti,صدا دادن
966,bellen::V,lájati,عوعو کردن
967,heulen::V,zavíjati,زوزه کشیدن
968,blasen::V,píhniti,فوت کردن
969,pfeifen::V,pískati,سوت زدن
970,pfeifen::V,žvížgati,سوت زدن
971,schreien::V,kričáti,فریاد زدن
972,stöhnen::V,stókati,نالیدن
973,zittern::V,drgetáti,لرزیدن
974,leben::V,živéti,زیستن
975,leben::V,živéti,زندگی کردن
976,geboren werden::V,rodíti se,متولد شدن
977,atmen::V,díhati,تنفس کردن
978,trinken::V,píti,نوشیدن
979,essen::V,jésti,خوردن
980,schlucken::V,požírati,بلعیدن
981,schlucken::V,požírati,قورت دادن
982,müde werden::V,péšati,خسته شدن
983,müde werden::V,utrúditi se,خسته شدن
984,einschlafen::V,zaspáti,خواب رفتن
985,schlafen::V,spáti,خوابیدن
986,aufwachen::V,zbudíti se,از خواب بیدار شدن
987,aufstehen::V,vstáti,بیدار شدن
988,sich erholen::V,oddahníti se,استراحت کردن
989,krank werden::V,oboléti,مریض شدن
990,krank sein::V,bíti bolán,بیمار بودن
991,schmerzen::V,boléti,درد کردن
992,husten::V,kášljati,سرفه کردن
993,genesen::V,okrévati,بهبود یافتن
994,sterben::V,umréti,مردن
995,umkommen::V,pogíniti,کشته شدن
996,sich bewegen::V,zganíti se,حرکت کردن
997,sich rühren::V,premakníti se,تکان خوردن
998,sich erheben::V,vstájati,برخواستن
999,sich erheben::V,vzdígniti se,برخواستن
1000,sich setzen::V,sésti,نشستن
1001,hinfallen::V,pásti dôl,زمین خوردن
1002,laufen::V,hodíti,پیاده رفتن
1003,schreiten::V,stópati,قدم زدن
1004,spazierengehen::V,na sprehòd íti,گردش رفتن
1005,eilen::V,drvéti,شتاب کردن
1006,sich beeilen::V,hitéti,عجله کردن
1007,sausen::V,dírkati,صفیر کشیدن
1008,rennen::V,dírjati,دویدن
1009,springen::V,skákati,پریدن
1010,klettern::V,plézati,بالا رفتن
1011,schaukeln::V,kolébati,تاب خوردن
1012,kriechen::V,pláziti se,خزیدن
1013,schwimmen::V,plávati,شنا کردن
1014,tauchen::V,potápljati se,غواصی کردن
1015,rudern::V,vesláti,پارو زدن
1016,fahren::V,vozíti se,سواره رفتن
1017,fahren::V,peljáti se,سواره رفتن
1018,fliegen::V,létati,پریدن
1019,gehen::V,íti,رفتن
1020,weggehen::V,odíti,رفتن
1021,abfahren::V,odpeljáti se,حرکت کردن
1022,anhalten::V,ustáviti se,ایست کردن
1023,hineingehen::V,íti nóter,داخل شدن
1024,eintreten::V,vstopíti,وارد شدن
1025,kommen::V,príti,آمدن
1026,ankommen::V,prispéti,رسیدن
1027,ankommen::V,prihájati,رسیدن
1028,zurückkommen::V,vrníti se,برگشتن
1029,bleiben::V,ostáti,ماندن
1030,warten::V,čákati,منتظر بودن
1031,erwarten::V,pričakováti,انتظار داشتن
1032,suchen::V,iskáti,جستجو کردن
1033,finden::V,nájti,یافتن
1034,finden::V,nájti,پیدا کردن
1035,versuchen::V,poskúšati,سعی کردن
1036,versuchen::V,poskúšati,کوشش کردن
1037,vorbereiten::V,pripráviti,آماده کردن
1038,lieben::V,ljubíti,عاشق بودن
1039,mögen::V,márati,میل داشتن
1040,mögen::V,márati,دوست داشتن
1041,lachen::V,smejáti se,خندیدن
1042,rühren::V,ganíti,به رقت آوردن
1043,weinen::V,jókati,گریه کردن
1044,weinen::V,plákati,گریه کردن
1045,schimpfen::V,psováti,فحاشی کردن
1046,schimpfen::V,zmérjati,فحاشی کردن
1047,sich ärgern::V,jezíti se,ناراحت شدن
1048,sich fürchten::V,báti se,واهمه کردن
1049,fürchten::V,báti se,ترسیدن
1050,fliehen::V,bežáti,گریختن
1051,flüchten::V,pobégniti,فرار کردن
1052,sehen::V,vídeti,دیدن
1053,anschauen::V,oglédati,نگاه کردن
1054,ansehen::V,glédati,تماشا کردن
1055,hören::V,slíšati,شنیدن
1056,zuhören::V,poslúšati,گوش دادن
1057,probieren::V,poskúšati,چشیدن
1058,riechen::V,dúhati,بوییدن
1059,riechen::V,dúhati,بو کردن
1060,fühlen::V,čutíti,احساس کردن
1061,scheinen::V,zdéti se,بنظر آمدن
1062,zu sehen sein::V,vídeti se,دیده شدن
1063,vernehmen::V,čúti,شنیدن
1064,frieren::V,zébsti,سرد بودن
1065,tun::V,délati,کردن
1066,können::V,môči,توانستن
1067,wollen::V,hotéti,خواستن
1068,anfangen::V,začéti,شروع کردن
1069,beenden::V,dokončáti,تمام کردن
1070,beenden::V,dokončáti,پایان دادن
1071,aufhören::V,prenéhati,دست کشیدن
1072,gelingen::V,uspéti,موفق شدن
1073,gelingen::V,posréčiti se,موفق شدن
1074,geraten::V,obnêsti se,نتیجه دادن
1075,öffnen::V,odpréti,گشودن
1076,öffnen::V,odpréti,باز کردن
1077,schließen::V,zapréti,بستن
1078,schließen::V,zapréti,قفل کردن
1079,stellen::V,postáviti,گذاردن
1080,setzen::V,posadíti,نشاندن
1081,legen::V,položíti,گذاشتن
1082,berühren::V,dotíkati se,دست زدن
1083,berühren::V,dotíkati se,لمس کردن
1084,verbinden::V,obvézati,وصل کردن
1085,bedecken::V,pokríti,پوشاندن
1086,aufhängen::V,obésiti,آویختن
1087,anzünden::V,zažgáti,سوزاندن
1088,aufheben::V,vzdígniti,برداشتن
1089,aufheben::V,vzdígniti,بلند کردن
1090,zurücklassen::V,zapustíti,گذاشتن
1091,verlieren::V,izgubíti,گم کردن
1092,fallen lassen::V,navréči,انداختن
1093,machen::V,naredíti,کردن
1094,machen::V,naredíti,ساختن
1095,machen::V,napráviti,کردن
1096,machen::V,napráviti,ساختن
1097,herstellen::V,izdélati,ساختن
1098,herstellen::V,izdélati,تولید کردن
1099,bauen::V,gradíti,ساختن
1100,bauen::V,gradíti,بنا کردن
1101,reparieren::V,popráviti,درست کردن
1102,reparieren::V,popráviti,تعمیر کردن
1103,verbessern::V,izbóljšati,بهتر کردن
1104,ändern::V,spremeníti,تغییر دادن
1105,graben::V,kopáti,کندن
1106,graben::V,kopáti,گود کردن
1107,graben::V,grêbsti,کندن
1108,graben::V,grêbsti,گود کردن
1109,beugen::V,upogníti,کج کردن
1110,biegen::V,zavíjati,خم کردن
1111,drehen::V,vrtéti,چرخاندن
1112,wenden::V,obrníti,برگرداندن
1113,umdrehen::V,zasúkati,برگرداندن
1114,heben::V,dvígati,برداشتن
1115,hochheben::V,privzdígniti,برآوردن
1116,hochheben::V,privzdígniti,بلند کردن
1117,ergreifen::V,zgrábiti,گرفتن
1118,halten::V,držáti,نگاه داشتن
1119,drücken::V,tiščáti,فشار دادن
1120,drücken::V,tiščáti,فشار آوردن
1121,schieben::V,ríniti,هل دادن
1122,kratzen::V,práskati,خاریدن
1123,lecken::V,lízati,لیسیدن
1124,beißen::V,grísti,گاز زدن
1125,abreißen::V,odtŕgati,پاره کردن
1126,abschneiden::V,odrézati,بریدن
1127,abschneiden::V,odrézati,قطع کردن
1128,binden::V,vézati,بستن
1129,stecken::V,vtakníti,فرو کردن
1130,brechen::V,lomíti,شکستن
1131,klopfen::V,tólči,کوبیدن
1132,hauen::V,séči,زدن
1133,kleben::V,lépiti,چسباندن
1134,reiben::V,tréti,مالش دادن
1135,reiben::V,dŕgniti,مالش دادن
1136,streichen::V,namázati,مالیدن
1137,schleifen::V,brúsiti,تیز کردن
1138,schneiden::V,rézati,چیدن
1139,schneiden::V,rézati,بریدن
1140,rütteln::V,strésti,لرزاندن
1141,rütteln::V,strésti,تکان دادن
1142,schütteln::V,majáti,تکان دادن
1143,schwenken::V,obrníti,تاب دادن
1144,schütten::V,sípati,ریختن
1145,füllen::V,napolníti,پر کردن
1146,einwickeln::V,zavíti,پیچیدن
1147,tragen::V,nêsti,بردن
1148,tragen::V,nêsti,حمل کردن
1149,schleppen::V,vláčiti,کشیدن
1150,ziehen::V,vléči,کشیدن
1151,aufbewahren::V,shranjeváti,نگهداری کردن
1152,werfen::V,lúčati,انداختن
1153,werfen::V,lúčati,پرتاب کردن
1154,fangen::V,ujéti,گرفتن
1155,packen::V,prijéti,گرفتن
1156,verstecken::V,skríti,قایم کردن
1157,verstecken::V,skríti,پنهان کردن
1158,teilen::V,razdelíti,قسمت کردن
1159,teilen::V,razdelíti,تقسیم کردن
1160,schicken::V,pošíljati,فرستادن
1161,schicken::V,pošíljati,ارسال کردن
1162,bringen::V,prinêsti,آوردن
1163,hinzufügen::V,pristáviti,افزودن
1164,hinzufügen::V,pristáviti,اضافه کردن
1165,bekommen::V,dobíti,گرفتن
1166,erhalten::V,prejéti,دریافت کردن
1167,nehmen::V,vzéti,گرفتن
1168,nehmen::V,vzéti,برداشتن
1169,wählen::V,izbírati,انتخاب کردن
1170,auswählen::V,izbráti,برگزیدن
1171,bewahren::V,ohraníti,حفظ کردن
1172,bewahren::V,ohraníti,حفاظت کردن
1173,behindern::V,ovírati,مانع بودن
1174,verderben::V,pokváriti,از بین بردن
1175,beschädigen::V,poškodováti,صدمه زدن
1176,zerbrechen::V,razlomíti,شکستن
1177,zerreißen::V,raztŕgati,دریدن
1178,zerreißen::V,raztŕgati,پاره کردن
1179,zerstören::V,razrúšiti,خراب کردن
1180,zerstören::V,razrúšiti,ویران کردن
1181,verbrennen::V,sežgáti,سوزاندن
1182,geben::V,dáti,دادن
1183,reichen::V,séči,دادن
1184,reichen::V,molíti,دادن
1185,schenken::V,podáriti,هدیه دادن
1186,versprechen::V,obljubíti,قول دادن
1187,versprechen::V,obljubíti,وعده دادن
1188,wünschen::V,vóščiti,آرزو کردن
1189,loben::V,hváliti,ستایش کردن
1190,küssen::V,poljubováti,بوسیدن
1191,wiegen::V,zíbati,نوسان کردن
1192,zudecken::V,pokríti,پوشاندن
1193,wecken::V,zbudíti,بیدار کردن
1194,zeigen::V,pokázati,نشان دادن
1195,führen::V,vêsti,رهنمائی کردن
1196,lehren::V,učíti,آموختن
1197,lehren::V,učíti,یاد دادن
1198,unterrichten::V,poučeváti,درس دادن
1199,unterrichten::V,poučeváti,تدریس کردن
1200,aufziehen::V,vzgojíti,تربیت کردن
1201,leiten::V,uprávljati,اداره کردن
1202,antreiben::V,goníti,عجله دادن
1203,lassen::V,povzročíti,وادار کردن
1204,einladen::V,povábiti,دعوت کردن
1205,einladen::V,povábiti,مهمان کردن
1206,vereinigen::V,zdrúžiti,یکی کردن
1207,vereinigen::V,zdrúžiti,متحد کردن
1208,besuchen::V,obiskáti,دیدار کردن
1209,treffen::V,pogodíti,ملاقات کردن
1210,sich versammeln::V,zbráti se,جمع شدن
1211,spielen::V,igráti se,بازی کردن
1212,singen::V,péti,آواز خواندن
1213,tanzen::V,plésati,رقصیدن
1214,sich trennen::V,ločíti se,جدا شدن
1215,verlassen::V,zapustíti,ترک کردن
1216,retten::V,réšiti,نجات دادن
1217,bewachen::V,strážiti,حراست کردن
1218,schützen::V,sčítiti,حفظ کردن
1219,verteidigen::V,braníti,دفاع کردن
1220,sich schlagen::V,têpsti se,کتک‌کاری کردن
1221,schießen::V,stréljati,تیر زدن
1222,siegen::V,zmágati,پیروز شدن
1223,ärgern::V,jezíti,ناراحت کردن
1224,ärgern::V,razbúriti,ناراحت کردن
1225,schlagen::V,têpsti,زدن
1226,schlagen::V,têpsti,کوبیدن
1227,schlagen::V,udáriti,زدن
1228,schlagen::V,udáriti,کوبیدن
1229,treten::V,teptáti,لگد زدن
1230,stechen::V,ubôsti,چاقو زدن
1231,stoßen::V,peháti,هل دادن
1232,stoßen::V,drégniti,هل دادن
1233,stehlen::V,ukrásti,دزدیدن
1234,stehlen::V,pokrásti,دزدیدن
1235,stören::V,motíti,مزاحم شدن
1236,belästigen::V,nadlegováti,زحمت دادن
1237,verbergen::V,skríti,پنهان کردن
1238,täuschen::V,slepíti,گول زدن
1239,täuschen::V,slepíti,فریب دادن
1240,betrügen::V,várati,گول زدن
1241,betrügen::V,várati,فریب دادن
1242,betrügen::V,ogoljufáti,گول زدن
1243,betrügen::V,ogoljufáti,فریب دادن
1244,töten::V,ubíti,کشتن
1245,wohnen::V,prebívati,منزل داشتن
1246,wohnen::V,prebívati,سکونت داشتن
1247,arbeiten::V,délati,کار کردن
1248,sammeln::V,zbráti,جمع کردن
1249,pflücken::V,obráti,چیدن
1250,jagen::V,lovíti,شکار کردن
1251,fischen::V,ribáriti,صید کردن
1252,fischen::V,ribáriti,ماهی‌گیری کردن
1253,fassen::V,zajéti,گرفتن
1254,hüten::V,pásti,چراندن
1255,hüten::V,pásti,مراقبت کردن
1256,treiben::V,pogánjati,راندن
1257,anbinden::V,privézati,متصل کردن
1258,füttern::V,kŕmiti,غذا دادن
1259,melken::V,mólsti,دوشیدن
1260,hacken::V,sékati,خرد کردن
1261,gießen::V,ulíti,ریختن
1262,reifen::V,zoréti,رسیدن
1263,zubereiten::V,pripráviti,طبخ کردن
1264,zubereiten::V,pripráviti,آماده کردن
1265,kochen::V,kúhati,پختن
1266,kochen::V,kúhati,آشپزی کردن
1267,backen::V,cvréti,پختن
1268,braten::V,pêči,سرخ کردن
1269,umrühren::V,preméšati,هم زدن
1270,stricken::V,plêsti,بافتن
1271,nähen::V,šívati,دوختن
1272,färben::V,bárvati,رنگ زدن
1273,reinigen::V,očístiti,پاک کردن
1274,reinigen::V,očístiti,تمیز کردن
1275,waschen::V,opráti,شستن
1276,abwischen::V,obrísati,زدودن
1277,spülen::V,splakováti,شستن
1278,fegen::V,pométati,جارو کردن
1279,kehren::V,mésti,جارو کردن
1280,baden::V,kópati se,شنا کردن
1281,baden::V,kópati se,حمام کردن
1282,sich waschen::V,umíti se,شستشو کردن
1283,ausziehen::V,izvléči,درآوردن
1284,anziehen::V,obléči,پوشیدن
1285,sich anziehen::V,obléči se,لباس پوشیدن
1286,kämmen::V,česáti,شانه زدن
1287,schmücken::V,okrasíti,زینت دادن
1288,sagen::V,dejáti,گفتن
1289,sprechen::V,govoríti,حرف زدن
1290,sprechen::V,govoríti,صحبت کردن
1291,reden::V,rêči,حرف زدن
1292,reden::V,rêči,صحبت کردن
1293,sich unterhalten::V,razgovárjati se,گپ زدن
1294,fragen::V,vprášati,پرسیدن
1295,fragen::V,vprášati,سؤال کردن
1296,bitten::V,prosíti,خواهش کردن
1297,bitten::V,prosíti,درخواست کردن
1298,erzählen::V,práviti,نقل کردن
1299,erzählen::V,práviti,حکایت کردن
1300,mitteilen::V,naznániti,خبر دادن
1301,nennen::V,imenováti,نامیدن
1302,rufen::V,klícati,صدا کردن
1303,prahlen::V,baháti se,پز آمدن
1304,übersetzen::V,prevêsti,ترجمه کردن
1305,denken::V,mísliti,فکر کردن
1306,glauben::V,verjéti,باور کردن
1307,glauben::V,verjéti,عقیده داشتن
1308,bemerken::V,opáziti,متوجه شدن
1309,erkennen::V,spoznáti,شناختن
1310,erkennen::V,spoznáti,تشخیص دادن
1311,begreifen::V,pôjmiti,فهمیدن
1312,begreifen::V,pôjmiti,درک کردن
1313,verstehen::V,razuméti,فهمیدن
1314,lernen::V,učíti se,آموختن
1315,lernen::V,učíti se,یاد گرفتن
1316,wissen::V,znáti,دانستن
1317,wissen::V,védeti,دانستن
1318,sich erinnern an::V,spómniti se,به یاد آوردن
1319,vergessen::V,pozábiti,فراموش کردن
1320,messen::V,mériti,اندازه گرفتن
1321,zählen::V,štéti,شمردن
1322,rechnen::V,račúnati,حساب کردن
1323,lesen::V,bráti,خواندن
1324,lesen::V,čítati,خواندن
1325,malen::V,slíkati,نقاشی کردن
1326,zeichnen::V,rísati,کشیدن
1327,zeichnen::V,rísati,رسم کردن
1328,schreiben::V,písati,نوشتن
1329,besitzen::V,iméti,داشتن
1330,kaufen::V,kupíti,خریدن
1331,kaufen::V,kupíti,خرید کردن
1332,verkaufen::V,prodáti,فروختن
1333,bezahlen::V,pláčati,پرداختن
1334,zahlen::V,plačeváti,پرداخت کردن
1335,beherrschen::V,obvládati,مسلط بودن
1336,ertragen::V,prenêsti,تحمل کردن
1337,Verstand::N,,هوش
