,Concept_ID,ka,av
686,schwach::A,სუსტი,гӏажизаб
687,fett::A,სქელი,кьарияб
688,schlank::A,გამხდარი,чергесаб
689,hübsch::A,ეშხიანი,гьайбатаб
690,hübsch::A,მშვენიერი,гьайбатаб
691,böse::A,ავი,ракӏквешаб
692,böse::A,ბოროტი,ракӏквешаб
693,dumm::A,ბოთე,гьагаб
694,dumm::A,ბოთე,гӏантаб
695,dumm::A,სულელი,гьагаб
696,dumm::A,სულელი,гӏантаб
697,faul::A,ზანტი,кӏохӏалаб
698,faul::A,ზანტი,кӏухӏа́лаб
699,faul::A,ზარმაცი,кӏохӏалаб
700,faul::A,ზარმაცი,кӏухӏа́лаб
701,fleißig::A,ბეჯითი,хӏаракатаб
702,fleißig::A,მუყაითი,хӏаракатаб
703,geizig::A,ძუნწი,къарумаб
704,klug::A,ჭკვიანი,лумияб
705,geschickt::A,მარჯვე,махщел бугев
706,geschickt::A,გაწაფული,махщел бугев
707,lieb::A,სატრფიალო,гӏазизаб
708,lustig::A,მხიარული,кепаб
709,sanft::A,ალერსიანი,хӏалимаб
710,sanft::A,ალერსიანი,хӏере́наб
711,sanft::A,გრძნობიერი,хӏалимаб
712,sanft::A,გრძნობიერი,хӏере́наб
713,hungrig::A,მშიერი,бакъараб
714,krank::A,სნეული,щокъаб
715,krank::A,სნეული,унтараб
716,krank::A,ავადმყოფი,щокъаб
717,krank::A,ავადმყოფი,унтараб
718,nackt::A,ტიტველი,гӏицӏаб
719,nackt::A,ტიტველი,чӏанкӏараб
720,traurig::A,მწუხარე,пашманаб
721,traurig::A,სევდიანი,пашманаб
722,lebendig::A,ცოცხალი,чӏагояб
723,gut::A,კარგი,лъикӏаб
724,schlecht::A,უხეირო,къадараб
725,richtig::A,ნამდვილი,битӏараб
726,schlimm::A,ცუდი,нажасаб
727,schlimm::A,ცუდი,къабихӏаб
728,wahr::A,სწორი,хӏакъаб
729,wahr::A,სწორი,битӏараб
730,wahr::A,ჭეშმარიტი,хӏакъаб
731,wahr::A,ჭეშმარიტი,битӏараб
732,alt::A,ძველი,басрияб
733,neu::A,ახალი,цӏияб
734,ehemalig::A,ყოფილი,цебе́госеб
735,alt[Lebewesen]::A,ბებერი,хераб
736,jung::A,ნორჩი,тӏинчӏаб
737,jung::A,ნორჩი,гӏолохъанаб
738,jung::A,ახალგაზრდა,тӏинчӏаб
739,jung::A,ახალგაზრდა,гӏолохъанаб
740,arm::A,ღარიბი,пакъираб
741,reich::A,მდიდარი,бечедаб
742,bekannt::A,ცნობილი,лъалеб
743,berühmt::A,გამოჩენილი,машгьураб
744,fremd::A,უცხო,чияр
745,fremd::A,გარეშე,чияр
746,verschieden::A,სხვაგვარი,батӏи-батӏияб
747,nah::A,ახლო,гӏагарда бугеб
748,fern::A,შორი,рикӏкӏадаб
749,fern::A,შორეული,рикӏкӏадаб
750,linker::A,მარცხენა,квегӏаб
751,rechter::A,მარჯვენა,кваранаб
752,anderer::A,სხვა,батӏияб
753,erster::A,პირველი,тӏоцебесеб
754,zweiter::A,მეორე,кӏиабилеб
755,dritter::A,მესამე,лъабабилеб
756,letzter::A,ბოლო,ахирисеб
757,letzter::A,უკანასკნელი,ахирисеб
758,allein::ADV,მარტო,ялгъузго
759,auf einmal::ADV,ერთდროულად,цихӏинтӏаго
760,zusammen::ADV,ერთად,цойида
761,lange::ADV,დიდხანს,
762,plötzlich::ADV,მოულოდნელად,цойидасанго
763,sofort::ADV,ახლავე,гьебсагӏат
764,später::ADV,მოგვიანებით,
765,jetzt::ADV,ახლა,гьанже
766,heute::ADV,დღეს,жакъа
767,morgen::ADV,ხვალ,метер
768,bald::ADV,მალე,гьабсагӏаталъ
769,dann::ADV,მერე,цинги
770,gestern::ADV,გუშინ,сон
771,einst::ADV,ოდესღაც,цин
772,damals::ADV,მაშინ,гьебмехалъ
773,damals::ADV,მაშინ,гьебмехалда
774,danach::ADV,მერმე,цинги
775,danach::ADV,მერმე,хадуса
776,danach::ADV,შემდეგ,цинги
777,danach::ADV,შემდეგ,хадуса
778,vorher::ADV,ადრე,цебе
779,vorher::ADV,წინათ,цебе
780,zuerst::ADV,ჯერ,тӏоцебе
781,einmal::ADV,ერთხელ,цинцӏул
782,einmal::ADV,ერთხელ,цихӏин
783,einmal::ADV,ერთხელ,цоцӏул
784,manchmal::ADV,ხან,олоцӏул
785,manchmal::ADV,ზოგჯერ,олоцӏул
786,oft::ADV,ხშირად,гӏемерго
787,immer::ADV,მუდამ,кидаго
788,immer::ADV,ყოველთვის,кидаго
789,niemals::ADV,არასდროს,киданиги
790,hier::ADV,აქ,аниб
791,hierhin::ADV,აქეთ,анибехун
792,von hier::ADV,აქედან,гьаниса
793,dort::ADV,იქ,гьениб
794,dorthin::ADV,იქით,гьадаба
795,geradeaus::ADV,პირდაპირ,битӏутӏа
796,vorwärts::ADV,წინ,цебехун
797,rückwärts::ADV,უკან,нахъ-нахъ
798,zurück::ADV,უკანვე,нахъе
799,unten::ADV,დაბლა,ахакь
800,unten::ADV,დაბლა,гъоркь
801,unten::ADV,ქვევით,ахакь
802,unten::ADV,ქვევით,гъоркь
803,hinab::ADV,ძირს,эхебе
804,oben::ADV,ზემოთ,тӏад
805,oben::ADV,ზემოთ,тӏадехун
806,hinauf::ADV,ზევით,эхеде
807,überall::ADV,ყველგან,кибго
808,nicht::ADV,არ,
809,ein wenig::ADV,ცოტა,дагьабго
810,kaum::ADV,ძლივს,хӏалалъ
811,sehr::ADV,მეტად,кутакалда
812,sehr::ADV,ძალიან,кутакалда
813,so::ADV,ისე,гьедин
814,noch::ADV,ჯერ,жеги
815,nur::ADV,მხოლოდ,гӏӣцӏго
816,schon::ADV,უკვე,
817,wieder::ADV,ისევ,на́хъеги
818,wieder::ADV,კიდევ,на́хъеги
819,vergebens::ADV,ამაოდ,чӏалгӏаде
820,vergebens::ADV,ტყუილად,чӏалгӏаде
821,vor::PRP,წინ,цебе
822,hinter::PRP,უკან,хадуса
823,hinter::PRP,მიღმა,хадуса
824,unter::PRP,ქვეშ,ахакь
825,unter::PRP,ქვეშ,гъоркь
826,unter::PRP,ქვევით,ахакь
827,unter::PRP,ქვევით,гъоркь
828,durch::PRP,გავლით,
829,neben::PRP,გვერდით,аскӏо
830,zwischen::PRP,შუა,гьоркьоб
831,zwischen::PRP,შორის,гьоркьоб
832,wegen::PRP,გამო,гьелда
833,wegen::PRP,შედეგად,гьелда
834,dies::PRN,ეს,гьаб
835,dies::PRN,ეს,гьеб
836,das::PRN,ეგ,доб
837,alles::PRN,ყველაფერი,
838,ich::PRN,მე,дун
839,du::PRN,შენ,дуца
840,er::PRN,ის,доб
841,er::PRN,იგი,доб
842,wir::PRN,ჩვენ,ниж
843,ihr::PRN,თქვენ,нуж
844,sie::PRN,ისინი,дол
845,sie::PRN,ისინი,эл
846,was::FPRN,რა,щиб
847,wer::FPRN,ვინ,щиб
848,wo::FADV,სად,киб
849,wo::FADV,სად,кибехун
850,wohin::FADV,საით,кибехун
851,wie::FADV,როგორ,кин
852,warum::FADV,რაზე,щай
853,warum::FADV,რატომ,щай
854,wieviel::FNUM,რამდენი,кигӏан
855,eins::NUM,ერთი,цо
856,zwei::NUM,ორი,кӏиго
857,drei::NUM,სამი,лъабго
858,vier::NUM,ოთხი,ункъо
859,fünf::NUM,ხუთი,щуго
860,sechs::NUM,ექვსი,анлъго
861,sieben::NUM,შვიდი,анкьго
862,acht::NUM,რვა,микьго
863,neun::NUM,ცხრა,ичӏго
864,zehn::NUM,ათი,анцӏго
865,elf::NUM,თერთმეტი,анцӏила цо
866,zwölf::NUM,თორმეტი,кӏиго-анцӏила
867,zwanzig::NUM,ოცი,къого
868,dreißig::NUM,ოცდაათი,лъеберго
869,vierzig::NUM,ორმოცი,кӏикъого
870,fünfzig::NUM,ორმოცდაათი,кӏикъо́ялда анцӏго
871,sechzig::NUM,სამოცი,лъабкъого
872,siebzig::NUM,სამოცდაათი,лъабкъо́ялда анцӏго
873,achtzig::NUM,ოთხმოცი,ункъого
874,neunzig::NUM,ოთხმოცდაათი,ункъоялда а́нцӏила
875,hundert::NUM,ასი,нусго
876,tausend::NUM,ათასი,азарго
877,und::CNJ,და,ва
878,und::CNJ,და,-ги
879,oder::CNJ,ან,ялъуни
880,stehen::V,დგას,бахъунчӏезе
881,sitzen::V,ზის,гӏодов чӏезе
882,liegen::V,აწევს,бегизе
883,hängen::V,კიდია,базе
884,werden::V,გახდება,бахъине
885,passieren::V,მოხდება,лъугьине
886,passieren::V,მოხდება,лъугьа-бахъине
887,beginnen::V,იწყება,байбихьизе
888,enden::V,გათავდება,лъугӏизе
889,wechseln::V,იცვლება,хиса-басизе
890,wechseln::V,იცვლება,хисизе
891,aufgehen[Sonne]::V,ამოდის,баккизе
892,untergehen[Sonne]::V,ჩადის,щинкӏизе
893,scheinen[Sonne]::V,ანათებს,къалъ-къалъизе
894,donnern::V,ქუხს,гъугъазе
895,wehen::V,ქრის,пуйзе
896,wehen::V,დაუბერავს,пуйзе
897,strömen::V,იღვრება,чвахизе
898,fließen::V,დის,чвахизе
899,fließen::V,მიედინება,чвахизе
900,sich drehen::V,ტრიალებს,сверизе
901,schwanken::V,ირხევა,хьвагӏезе
902,schwanken::V,ირხევა,багъа-бачаризе
903,schwingen::V,ირხევა,щвартӏезе
904,fallen::V,დავარდება,бортизе
905,brennen::V,იწვის,рекӏине
906,rauchen::V,ბოლავს,кӏкӏуй буризе
907,rauchen::V,აბოლებს,кӏкӏуй буризе
908,regnen::V,წვიმს,базе
909,gefrieren::V,იყინება,гӏу́низе
910,tauen::V,დნება,биаризе
911,schmelzen::V,დნება,биине
912,trocknen::V,გაშრება,бакъвазе
913,sieden::V,დუღს,гьалдезе
914,faulen::V,ლპება,махӏцине
915,verfaulen::V,ლპება,туризе
916,reißen::V,დაიხევა,бихъизе
917,versinken::V,ეფლობა,гъанкъизе
918,versinken::V,ჩაიძირება,гъанкъизе
919,vergehen::V,გადის,базе
920,vergehen::V,გადის,бахъизе
921,vergehen::V,გადის,ине
922,erscheinen::V,გამოჩნდება,баккизе
923,verschwinden::V,გააქრება,къине
924,verschwinden::V,გააქრება,билизе
925,verschwinden::V,დაიკარგება,къине
926,verschwinden::V,დაიკარგება,билизе
927,sinken::V,დაიწევს,гӏодо́бе ккезе
928,abnehmen::V,შემცირდება,тӏаса камизе
929,zunehmen::V,გასუქდება,гӏемерлъизе
930,steigen::V,მოიმატებს,бахине
931,wachsen::V,იზრდება,кӏодолъизе
932,wachsen::V,მრავლდება,кӏодолъизе
933,glänzen::V,ბრწყინავს,цӏвакизе
934,funkeln::V,კაშკაშებს,паркъезе
935,lärmen::V,ხმაურობს,хъудизе
936,lärmen::V,ხმაურობს,чӏиргъдизе
937,läuten::V,დარეკავს,кьабизе
938,klingeln::V,დარეკავს,кьабизе
939,klirren::V,დააწკარუნებს,зваргъизе
940,brausen::V,ბობოქრობს,гьалаглъизе
941,rauschen::V,შრიალებს,шуршудизе
942,klingen::V,ხმას გამოსცემს,бахъине
943,bellen::V,უყეფს,гъанчдезе
944,heulen::V,ღმუის,рурудизе
945,blasen::V,დაუბერავს,гьохьизе
946,pfeifen::V,უსტვენს,гьещтӏезе
947,schreien::V,ყვირის,ахӏизе
948,schreien::V,ყვირის,ахӏдезе
949,stöhnen::V,კვნესის,зигардизе
950,zittern::V,აძაგძაგებს,дарран
951,zittern::V,აძაგძაგებს,гьаргьадизе
952,leben::V,ცოცხლობს,бетӏербахъизе
953,geboren werden::V,იშვება,лъугьине
954,geboren werden::V,იბადება,лъугьине
955,atmen::V,სუნთქავს,хӏухьел биччазе
956,trinken::V,სვამს,гьекъезе
957,trinken::V,დალევს,гьекъезе
958,essen::V,შეჭამს,квине
959,essen::V,შეჭამს,кваназе
960,schlucken::V,ყლაპავს,кӏкӏвине
961,schlucken::V,ყლაპავს,къулчӏизе
962,müde werden::V,დაიქანცება,сваказе
963,einschlafen::V,დაიძინებს,кьижизе
964,einschlafen::V,დაიძინებს,гъапуллъизе
965,schlafen::V,სძინავს,кьижизе
966,aufwachen::V,გაიღვიძებს,бигьине
967,aufstehen::V,ადგება,бахъине
968,aufstehen::V,ადგება,тӏадебахъине
969,sich erholen::V,დაისვენებს,хьи бахъизе
970,sich erholen::V,დაისვენებს,хӏалхьи гьабизе
971,krank werden::V,ავად გახდება,унтизе
972,krank sein::V,ავადმყოფობს,унтизе
973,schmerzen::V,სტკივა,унтизе
974,husten::V,ახველებს,хъегӏизе
975,genesen::V,მორჩება,лъилъизе
976,sterben::V,კვდება,хвезе
977,umkommen::V,დაიღუპება,гьалаглъизе
978,sich bewegen::V,იძვრის,багъаризе
979,sich bewegen::V,იძვრის,багъаргъизе
980,sich bewegen::V,მოძრაობს,багъаризе
981,sich bewegen::V,მოძრაობს,багъаргъизе
982,sich rühren::V,გაინძრევა,багъаризе
983,sich erheben::V,ადგება,тӏадебахъине
984,sich erheben::V,ადგება,бахъине
985,sich setzen::V,დაჯდება,гӏодов чӏезе
986,hinfallen::V,დაეცემა,щапизе
987,laufen::V,დადის,хьвадизе
988,schreiten::V,აბიჯებს,чӏезе
989,spazierengehen::V,დასეირნობს,тира-сверизе
990,eilen::V,მიიჩქარის,ракӏхӏалакине
991,eilen::V,მიიჩქარის,дуризе
992,sich beeilen::V,აჩქარდება,дуризе
993,sich beeilen::V,აჩქარდება,гӏедегӏизе
994,sausen::V,მიქრის,тӏуризе
995,rennen::V,დარბის,бекеризе
996,springen::V,ხტის,кӏанцӏизе
997,klettern::V,ძვრება,хархадизе
998,schaukeln::V,ქანაობს,гьерщезе
999,kriechen::V,დაბობღავს,хъурщизе
1000,schwimmen::V,ცურავს,лъедезе
1001,tauchen::V,ჩაიძირება,букъардизе
1002,rudern::V,ნიჩაბს უსვამს,хазе
1003,fahren::V,დადის,ине
1004,fahren::V,მგზავრობს,ине
1005,fliegen::V,იფრენს,боржине
1006,fliegen::V,გაფრინდება,боржине
1007,gehen::V,მიდის,ине
1008,weggehen::V,წამოდის,ине
1009,abfahren::V,მიემგზავრება,къокъине
1010,anhalten::V,ჩერდება,чӏезе
1011,anhalten::V,ჩერდება,тархъизе
1012,anhalten::V,ჩერდება,лъалхъизе
1013,hineingehen::V,შედის,тӏаделъугьине
1014,eintreten::V,შედის,лъугьине
1015,kommen::V,მოდის,бачӏине
1016,ankommen::V,ჩადის,щвезе
1017,ankommen::V,ჩადის,тӏадебачӏине
1018,zurückkommen::V,დაბრუნდება,тадбуссине
1019,zurückkommen::V,დაბრუნდება,тӏадбуссине
1020,bleiben::V,დარჩება,чӏезе
1021,bleiben::V,დარჩება,хутӏизе
1022,warten::V,ელოდება,чӏезе
1023,erwarten::V,ელის,балагьизе
1024,erwarten::V,დაიცდის,балагьизе
1025,suchen::V,ეძებს,балагьизе
1026,suchen::V,მოძებნის,балагьизе
1027,finden::V,მიაგნებს,батизе
1028,finden::V,გამოძებნის,батизе
1029,versuchen::V,ცდის,хӏалбихьизе
1030,versuchen::V,ცდილობს,хӏалбихьизе
1031,vorbereiten::V,მოამზადებს,хӏадурлъизабизе
1032,lieben::V,უყვარს,балай бегьизе
1033,mögen::V,ეტრფის,бокьизе
1034,lachen::V,იცინის,белъизе
1035,rühren::V,გულს აუჩუყებს,
1036,weinen::V,ტირის,гӏодизе
1037,schimpfen::V,შეიგინება,гъанчдезе
1038,sich ärgern::V,გაბრაზობს,вагъизе
1039,sich ärgern::V,გაბრაზობს,ццида́хине
1040,sich fürchten::V,შიშობს,хӏинкъизе
1041,fürchten::V,ფრთხილობს,беркъазе
1042,fürchten::V,ფრთხილობს,хӏинкъа-къазе
1043,fliehen::V,გაიქცევა,лъутизе
1044,flüchten::V,გაიქცევა,лъутизе
1045,sehen::V,ხედავს,бихьизе
1046,anschauen::V,ნახავს,бертӏамизе
1047,anschauen::V,ნახავს,балагьизе
1048,ansehen::V,უყურებს,бала-гъалагьизе
1049,hören::V,ისმენს,рагӏизе
1050,zuhören::V,მოისმენს,гӏенеккизе
1051,probieren::V,გასინჯავს,кӏалдиб хъва́зе
1052,probieren::V,გასინჯავს,чӏамизе
1053,riechen::V,ყნოსავს,су́нтӏизе
1054,fühlen::V,გრძნობს,чӏвазе
1055,scheinen::V,ეჩვენება,
1056,zu sehen sein::V,მოჩანს,бихьизе
1057,vernehmen::V,გაიგებს,рагӏизе
1058,frieren::V,იყინება,цӏорозе
1059,tun::V,აკეთებს,гьабизе
1060,können::V,შეიძლება,кӏвезе
1061,können::V,შეიძლება,лъазе
1062,wollen::V,უნდა,бокьизе
1063,anfangen::V,დაიწყებს,байбихьизе
1064,beenden::V,ამთავრებს,тӏубазабизе
1065,beenden::V,ამთავრებს,лъугӏизабизе
1066,aufhören::V,შეწყვეტს,бахъизе
1067,gelingen::V,მოახერხებს,бахъизе
1068,geraten::V,გამოდის,бахъизе
1069,öffnen::V,გახსნის,рагьизе
1070,schließen::V,ხურავს,къазе
1071,schließen::V,დაკეტავს,къазе
1072,stellen::V,დადგამს,чӏвазе
1073,setzen::V,დასვამს,рекӏинабизе
1074,setzen::V,დასვამს,гӏодор чӏезаризе
1075,legen::V,დადებს,лъезе
1076,berühren::V,შეახებს,хъвазе
1077,berühren::V,მიაკარებს,хъвазе
1078,verbinden::V,შეაერთებს,хьухьине
1079,verbinden::V,შეაერთებს,бухьине
1080,bedecken::V,გადააფარებს,кквезе
1081,aufhängen::V,დაკიდებს,базе
1082,anzünden::V,დაანთებს,бакизе
1083,anzünden::V,დაანთებს,рекӏинабизе
1084,anzünden::V,მოუკიდებს,бакизе
1085,anzünden::V,მოუკიდებს,рекӏинабизе
1086,aufheben::V,აიღებს,
1087,aufheben::V,აიყვანს,
1088,zurücklassen::V,დატოვებს,тезе
1089,verlieren::V,დაკარგავს,билизабизе
1090,fallen lassen::V,გაუვარდება,бортизабизе
1091,machen::V,გააკეთებს,гьабизе
1092,machen::V,გამოიწვევს,гьабизе
1093,herstellen::V,დაამზადებს,гьабизе
1094,herstellen::V,დაამზადებს,хӏадурлъизабизе
1095,bauen::V,ააშენებს,базе
1096,bauen::V,ააშენებს,гьабизе
1097,reparieren::V,შეაკეთებს,къачӏазе
1098,reparieren::V,გაარემონტებს,къачӏазе
1099,verbessern::V,გამოაკეთებს,лъикӏлъизабизе
1100,verbessern::V,გააუმჯობესებს,лъикӏлъизабизе
1101,ändern::V,შეცვლის,хисизабизе
1102,graben::V,თხრის,бухъизе
1103,beugen::V,ხრის,хьетӏизабизе
1104,biegen::V,გაღუნავს,гьетӏизабизе
1105,drehen::V,ატრიალებს,тиризабизе
1106,drehen::V,ატრიალებს,свердизабизе
1107,wenden::V,მოაბრუნებს,бегизе
1108,umdrehen::V,შეატრიალებს,бегизе
1109,umdrehen::V,შეატრიალებს,бега-битӏизе
1110,heben::V,ასწევს,борхизе
1111,hochheben::V,აიყვანს,борхалъизабизе
1112,hochheben::V,აიყვანს,борхизе
1113,ergreifen::V,სტაცებს,кквезе
1114,halten::V,უჭირავს,кквезе
1115,drücken::V,დააწვება,къазе
1116,drücken::V,დააწვება,къанцӏу́зе
1117,drücken::V,დააწვება,къвал ба́зе
1118,schieben::V,მისწევს,хъилдизе
1119,kratzen::V,მოფხანს,хачазе
1120,lecken::V,ლოკავს,чӏикӏизе
1121,beißen::V,უკბენს,хӏанчӏизе
1122,beißen::V,უკბენს,хӏанчӏизабизе
1123,abreißen::V,გლეჯს,тӏезе
1124,abreißen::V,გლეჯს,тӏезабизе
1125,abreißen::V,მოწყვეტს,тӏезе
1126,abreißen::V,მოწყვეტს,тӏезабизе
1127,abschneiden::V,გაჭრის,къотӏизе
1128,binden::V,შეკრავს,бухьине
1129,binden::V,გადააბამს,бухьине
1130,stecken::V,ჩაასობს,къазабизе
1131,brechen::V,მოიტეხს,бекизе
1132,klopfen::V,აკაკუნებს,дванкезе
1133,hauen::V,ლეწავს,базе
1134,kleben::V,წებავს,бацӏцӏине
1135,kleben::V,დააწებებს,бацӏцӏине
1136,reiben::V,დაზელს,хачазе
1137,streichen::V,უსვამს,бахине
1138,streichen::V,უსვამს,жужазе
1139,schleifen::V,ლესავს,лъухьизе
1140,schneiden::V,გაჭრის,къотӏизе
1141,rütteln::V,არხევს,багъа-бачаризабизе
1142,schütteln::V,არყევს,кӏобокӏизе
1143,schütteln::V,ანძრევს,кӏобокӏизе
1144,schwenken::V,აქნევს,гьесадизе
1145,schwenken::V,აქნევს,хьвагӏезабизе
1146,schütten::V,ღვრის,тӏезе
1147,schütten::V,დააქცევს,тӏезе
1148,füllen::V,გაავსებს,цӏезабизе
1149,einwickeln::V,შეახვევს,жемизе
1150,tragen::V,მიიტანს,баччизе
1151,schleppen::V,მიათრევს,бехъерхъизе
1152,ziehen::V,წევს,цӏазе
1153,ziehen::V,ათრევს,цӏазе
1154,aufbewahren::V,შეინახავს,цӏунизе
1155,werfen::V,ისვრის,рехизе
1156,fangen::V,დაიჭერს,кквезе
1157,packen::V,სტაცებს,кквезе
1158,verstecken::V,მალავს,бахчизе
1159,teilen::V,დაყოფს,бикьизе
1160,schicken::V,გაგზავნის,битӏизе
1161,bringen::V,მოიტანს,баччизе
1162,hinzufügen::V,დაამატებს,жубазе
1163,bekommen::V,ამოიღებს,щвезе
1164,erhalten::V,იღებს,щвезе
1165,erhalten::V,იღებს,босизе
1166,nehmen::V,აიღებს,босизе
1167,wählen::V,გადაარჩევს,бищизе
1168,auswählen::V,ამოარჩევს,тӏасабищизе
1169,bewahren::V,ინარჩუნებს,цӏунизе
1170,behindern::V,აბრკოლებს,квекӏен гьабизе
1171,behindern::V,გააძნელებს,квекӏен гьабизе
1172,verderben::V,გააფუჭებს,хвезабизе
1173,beschädigen::V,დააზიანებს,галгъазабизе
1174,zerbrechen::V,დაამტვრევს,щущазабизе
1175,zerreißen::V,გახევს,бихъизе
1176,zerstören::V,მოსპობს,биххизабизе
1177,zerstören::V,დაანგრევს,биххизабизе
1178,verbrennen::V,დაწვავს,бухӏизе
1179,geben::V,აძლევს,кьезе
1180,reichen::V,მიაწოდებს,кьезе
1181,schenken::V,აჩუქებს,кьезе
1182,versprechen::V,აღუთქვამს,назру гьабизе
1183,wünschen::V,უსურვებს,бокьизе
1184,loben::V,აქებს,беццизе
1185,loben::V,აქებს,бецца-бекъизе
1186,loben::V,ამკობს,беццизе
1187,loben::V,ამკობს,бецца-бекъизе
1188,küssen::V,აკოცებს,баизе
1189,wiegen::V,არხევს,чӏучӏадизабизе
1190,zudecken::V,გადახურავს,тӏадбигъине
1191,wecken::V,გააღვიძებს,бигьинабизе
1192,zeigen::V,დაანახვებს,бихьизабизе
1193,führen::V,მიჰყავს,бачине
1194,lehren::V,ასწავლის,малъизе
1195,lehren::V,ასწავლის,цӏализабизе
1196,unterrichten::V,ასწავლის,цӏализабизе
1197,aufziehen::V,აღზრდის,гӏезабизе
1198,leiten::V,აწარმოებს,нухмалъи гьабизе
1199,leiten::V,ხელმძღვანელობს,нухмалъи гьабизе
1200,antreiben::V,დააჩქარებს,гӏедегӏизабизе
1201,lassen::V,ა--ინებს,
1202,einladen::V,მოიპატიჟებს,ахӏизе
1203,einladen::V,მოიპატიჟებს,тӏадеахӏизе
1204,vereinigen::V,შეაერთებს,цолъизабизе
1205,besuchen::V,სანახავად მიდის,баккизе
1206,besuchen::V,სანახავად მიდის,хьвадизе
1207,treffen::V,შეხვდება,дандчӏвазе
1208,sich versammeln::V,შეიკრიბება,данделъизе
1209,sich versammeln::V,შეიკრიბება,бакӏаризе
1210,spielen::V,ეთამაშება,басандизе
1211,singen::V,მღერის,ахӏизе
1212,tanzen::V,ცეკვავს,кьурдизе
1213,sich trennen::V,მოშორდება,батӏалъизе
1214,verlassen::V,მიატოვებს,тезе
1215,verlassen::V,მიატოვებს,рехунтезе
1216,retten::V,იხსნის,хвасар гьабизе
1217,retten::V,იხსნის,хвасарлъизабизе
1218,retten::V,გადაარჩენს,хвасар гьабизе
1219,retten::V,გადაარჩენს,хвасарлъизабизе
1220,bewachen::V,დარაჯობს,цӏунизе
1221,bewachen::V,უთვალთვალებს,цӏунизе
1222,schützen::V,დაიფარავს,цӏунизе
1223,verteidigen::V,დაიცავს,цӏунизе
1224,sich schlagen::V,იჩხუბებს,багъизе
1225,schießen::V,ისვრის,речӏчӏизе
1226,siegen::V,გაიმარჯვებს,бергьине
1227,ärgern::V,აჯავრებს,вагъизавизе
1228,schlagen::V,ცემს,кьабизе
1229,treten::V,პანღურს ამოჰკრავს,мал тункизе
1230,stechen::V,სჩხვლეტს,къазабизе
1231,stoßen::V,დაეჯახება,тункизе
1232,stoßen::V,დაეჯახება,хъилдизе
1233,stehlen::V,ქურდობს,щинкӏизабизе
1234,stehlen::V,მოიპარავს,щинкӏизабизе
1235,stören::V,შეაწუხებს,квекӏен гьабизе
1236,stören::V,შეაწუხებს,татубахъи гьабизе
1237,belästigen::V,მობეზრდება,рахӏатхвезабизе
1238,verbergen::V,დამალავს,бахчизе
1239,verbergen::V,დამალავს,балъго тезе
1240,täuschen::V,შეცდებს,божуда рекӏкӏ гьабизе
1241,täuschen::V,შეცდებს,гуккизе
1242,betrügen::V,მოატყუებს,хӏилла гьабизе
1243,betrügen::V,მოატყუებს,сандирахълъи гьабизе
1244,töten::V,მოკლავს,чӏвазе
1245,wohnen::V,ცხოვრობს,яшав гьабизе
1246,wohnen::V,ბინადრობს,яшав гьабизе
1247,arbeiten::V,მუშაობს,хӏалтӏизе
1248,sammeln::V,შეკრებს,бакӏаризе
1249,pflücken::V,კრეფს,бетӏизе
1250,jagen::V,ნადირობს,чан гьабизе
1251,fischen::V,თევზაობს,ччугӏа кквезе
1252,fassen::V,დააჭერს,кквезе
1253,hüten::V,მწყემსავს,кваназабизе
1254,treiben::V,მიერეკება,гъезе
1255,anbinden::V,მიაბამს,бухьине
1256,füttern::V,აჭმევს,кваназабизе
1257,melken::V,წველის,бечӏчӏизе
1258,hacken::V,კეპავს,чӏвазе
1259,gießen::V,რწყავს,лъалъазе
1260,reifen::V,მწიფდება,барщизе
1261,zubereiten::V,მოამზადებს,бежа-белъине
1262,kochen::V,მოხარშავს,белъине
1263,backen::V,გამოაცხობს,базе
1264,braten::V,შეწვავს,бежизе
1265,umrühren::V,შეურევს,багъаризе
1266,umrühren::V,გათქვეფს,багъаризе
1267,stricken::V,ქსოვს,хьухьине
1268,nähen::V,გაკერავს,букъизе
1269,färben::V,შეღებავს,кьер гьабизе
1270,reinigen::V,გაწმენდს,бацӏцӏине
1271,reinigen::V,გასუფთავებს,бацӏцӏине
1272,waschen::V,გარეცხავს,чуризе
1273,abwischen::V,წაშლის,бацӏцӏине
1274,spülen::V,გაავლებს,хулизе
1275,fegen::V,დაბლანდავს,лъухьизе
1276,kehren::V,დაგვის,лъухьизе
1277,baden::V,ბანაობს,чордезе
1278,sich waschen::V,იბანება,
1279,ausziehen::V,გაიხდის,бахъизе
1280,anziehen::V,ჩაიცვამს,ретӏине
1281,sich anziehen::V,ჩაიცვამს,ретӏине
1282,kämmen::V,დავარცხნის,хазе
1283,schmücken::V,მორთავს,чӏухӏизабизе
1284,sagen::V,იტყვის,бицине
1285,sprechen::V,ლაპარაკობს,бицине
1286,reden::V,საუბრობს,гаргадизе
1287,sich unterhalten::V,ბაასობს,гаргадизе
1288,sich unterhalten::V,მუსაიფობს,гаргадизе
1289,fragen::V,ჰკითხავს,цӏехезе
1290,fragen::V,ჰკითხავს,гьикъизе
1291,bitten::V,სთხოვს,гьаризе
1292,erzählen::V,მოუთხრობს,бицине
1293,mitteilen::V,აუწყებს,лъазабизе
1294,mitteilen::V,აცნობებს,лъазабизе
1295,nennen::V,უწოდებს,цӏар лъезе
1296,rufen::V,დაუძახებს,ахӏизе
1297,prahlen::V,ტრაბახობს,беццаризе
