,Concept_ID,te,lez
675,unten::ADV,క్రింద,агъада
676,hinab::ADV,కిందికి,агъуз
677,oben::ADV,మీద,винел
678,hinauf::ADV,పైకి,виниз
679,überall::ADV,అంతటా,вирина
680,nicht::ADV,కాదు,ваъ
681,ein wenig::ADV,కొంచెము,са тӏимил
682,kaum::ADV,చాలిచాలక,жизви
683,sehr::ADV,చాల,лап
684,so::ADV,ఆలాగున,икӏ
685,noch::ADV,ఇప్పటికిని,гьеле
686,nur::ADV,మాత్రము,анжах
687,schon::ADV,ఇదివఱకే,хъувуна
688,schon::ADV,ఇదివఱకే,мадни дардиз
689,schon::ADV,ఇదివఱకే,мадни гуьтӏуьз
690,schon::ADV,ఇదివఱకే,мадни гуьтӏуь я
691,wieder::ADV,తిరిగి,
692,vergebens::ADV,నిష్ఫలముగా,нагьакь
693,vergebens::ADV,నిష్ఫలముగా,нагьакьа
694,vor::PRP,ముందు,вилик
695,hinter::PRP,వెనుక,кьулухъ
696,unter::PRP,క్రింద,кӏаник
697,durch::PRP,ద్వారా,арадай
698,durch::PRP,ద్వారా,-кай хкатна
699,neben::PRP,దగ్గెర,патав
700,neben::PRP,దగ్గెర,мукьув
701,zwischen::PRP,మధ్య,ара
702,zwischen::PRP,మధ్య,арада
703,wegen::PRP,కారణంగా,гъиляй
704,dies::PRN,ఇది,и
705,dies::PRN,ఇది,им
706,das::PRN,అది,а
707,das::PRN,అది,ам
708,alles::PRN,సకలము,вири
709,alles::PRN,సకలము,михьиз
710,ich::PRN,నేను,за
711,ich::PRN,నేను,зун
712,du::PRN,నీవు,вун
713,er::PRN,అతడు,ам
714,er::PRN,అతడు,гьа
715,wir::PRN,మనము,чун
716,ihr::PRN,మీరు,куьн
717,sie::PRN,వారు,абур
718,was::FPRN,ఏమి,вуч
719,wer::FPRN,ఎవడు,вуж
720,wo::FADV,ఎక్కడ,гьина
721,wohin::FADV,ఎందుకు,гьиниз
722,wie::FADV,ఎట్టు,гьикӏ
723,warum::FADV,ఏల,вучиз
724,wieviel::FNUM,ఎంత,шумуд
725,eins::NUM,ఒకటి,са
726,zwei::NUM,రెండు,кьвед
727,drei::NUM,మూడు,пуд
728,vier::NUM,నాలుగు,кьуд
729,fünf::NUM,అయిదు,вад
730,sechs::NUM,ఆఱు,ругуд
731,sieben::NUM,ఏరు,ирид
732,acht::NUM,ఎనిమదు,муьжуьд
733,neun::NUM,తొమ్మిది,кӏуьд
734,zehn::NUM,పది,цӏуд
735,elf::NUM,పదునొకొండు,цӏусад
736,zwölf::NUM,పండ్రండు,цӏикьвед
737,zwanzig::NUM,ఇరుపది,къад
738,dreißig::NUM,ముప్పది,къанницӏуд
739,vierzig::NUM,నలువది,яхцӏур
740,fünfzig::NUM,ఏబది,яхцӏурни цӏуд
741,sechzig::NUM,అరుపది,пудкъад
742,siebzig::NUM,డెబ్బది,пудкъанни цӏуд
743,achtzig::NUM,ఎనుబది,кьудкъад
744,neunzig::NUM,తొంబది,кьудкъанни цӏуд
745,hundert::NUM,నూఱు,виш
746,tausend::NUM,వేయి,агъзур
747,und::CNJ,మఱియు,ва
748,oder::CNJ,లేక,я
749,stehen::V,నిలుచు,акъвазун
750,sitzen::V,కూర్చుండు,ацукьун
751,liegen::V,పండుకొనుట,къаткун
752,hängen::V,వ్రేలాడదీయు,куьрс хьун
753,werden::V,అగు,хьун
754,passieren::V,సంభవించు,хьун
755,beginnen::V,ఆరంభించు,башламиш хьун
756,enden::V,తీరుట,куьтягь хьун
757,wechseln::V,మార్చు,дегиш хьун
758,aufgehen[Sonne]::V,ఉదయించు,экъечӏун
759,untergehen[Sonne]::V,అస్తమించు,акӏун
760,scheinen[Sonne]::V,ప్రకాశించు,ишигь гун
761,donnern::V,ఉరుముట,къукърумар авун
762,wehen::V,దురద్పప్టము,
763,strömen::V,పారుట,авахьун
764,fließen::V,ప్రవహించు,авахьун
765,sich drehen::V,తిరుగు,элкъуьн
766,schwanken::V,ఆడించుట,юзун
767,schwingen::V,ఊగుట,галтад хьун
768,fallen::V,పడు,аватун
769,brennen::V,కాలుట,кун
770,brennen::V,కాలుట,ккун
771,rauchen::V,పొగసుట,
772,regnen::V,కురిపించుట,къун
773,gefrieren::V,గడ్డకట్టు,муркӏади кьун
774,tauen::V,కరగు,цӏурун
775,schmelzen::V,కరగు,цӏурун
776,trocknen::V,యెండుట,кьурун
777,sieden::V,ఉడుకు,ругун
778,faulen::V,క్రుళ్లు,кутӏун
779,verfaulen::V,క్షిణించు,чуьруьтмиш хьун
780,verfaulen::V,క్షిణించు,кутӏун
781,reißen::V,చించు,атӏун
782,reißen::V,చించు,къазунун
783,versinken::V,మునుగు,батмиш хьун
784,vergehen::V,సంభవించు,алатун
785,erscheinen::V,కనబడు,майдандиз акъатун
786,verschwinden::V,అదృశ్యమగు,квахьун
787,sinken::V,ముణుగుట,элекьун
788,abnehmen::V,తగ్గు,тӏимил хьун
789,abnehmen::V,తగ్గు,гъвечӏи хьун
790,zunehmen::V,పెరుగుట,артух хьун
791,steigen::V,లేచు,хкаж хьун
792,wachsen::V,పెరుగు,экъечӏун
793,glänzen::V,ప్రకాశించు,цӏарцӏар гун
794,funkeln::V,ప్రకాశించు,нур гун
795,lärmen::V,అరుచుట,ван авун
796,läuten::V,మేళవించుట,зенг ягъун
797,klingeln::V,వాయించుట,зенг ягъун
798,klirren::V,ఘంటానాదము,зигринг авун
799,brausen::V,గర్జించు,къати хьун
800,rauschen::V,చటచటమనుట,вишриш авун
801,klingen::V,ధ్వనించుట,ван авун
802,bellen::V,అఱచు,элуькьун
803,heulen::V,కూయు,къув ягъун
804,blasen::V,దురద్పప్టము,уф гун
805,pfeifen::V,ఈలవేయు,уьфт ягъун
806,schreien::V,అఱచు,гьараюн
807,stöhnen::V,మూలుగు,суза авун
808,zittern::V,వణకు,зурзун
809,leben::V,జీవించుట,яшамиш хьун
810,geboren werden::V,పుట్టుట,хьун
811,atmen::V,ఉపిరి తీయు,нефес чӏугун
812,trinken::V,త్రాగు,хъун
813,essen::V,తిను,тӏуьн
814,schlucken::V,మ్రింగు,туькьуьнун
815,müde werden::V,అలయు,галатун
816,müde werden::V,అలయు,юргъун хьун
817,einschlafen::V,నిద్రించు,ксун
818,schlafen::V,నిద్రురించు,ксун
819,aufwachen::V,మేలుకొను,ахварай аватун
820,aufstehen::V,లేచు,къарагъун
821,sich erholen::V,నడ్డి వాల్చు,ял ягъун
822,krank werden::V,జబ్బుపడు,кефсуз хьун
823,krank sein::V,జబ్బు చేయు,тӏа хьун
824,schmerzen::V,నొచ్చుట,тӏа хьун
825,husten::V,దగ్గుట,уьгьуь ягъун
826,genesen::V,కుదురుట,сагъ хъхьун
827,sterben::V,మరణించు,кьин
828,umkommen::V,నశించు,терг хьун
829,sich bewegen::V,కదలు,юзун
830,sich rühren::V,కదలు,юзун
831,sich erheben::V,లేచు,къарагъун
832,sich setzen::V,కూర్చుణ్డు,ацукьун
833,hinfallen::V,దొర్లు,алукьун
834,laufen::V,నడచు,къекъуьн
835,schreiten::V,అడుగుపెట్టుట,ккамар къачун
836,spazierengehen::V,పచారు చేయు,сейр авун
837,eilen::V,తొందరపడు,тади авун
838,sich beeilen::V,త్వరపెట్టు,гьерекатун
839,sausen::V,విసరికొట్టు,чкурун
840,rennen::V,పరుగెత్తు,катун
841,rennen::V,పరుగెత్తు,зверун
842,springen::V,దుముకు,хкадарун
843,klettern::V,ఎక్కు,акьахун
844,schaukeln::V,ఉయ్యాల ఊగు ,
845,kriechen::V,ప్రాకు,капаралди фин
846,schwimmen::V,ఈదు,сирнав авун
847,tauchen::V,మునుగు,кьилихъди циз вегьин
848,rudern::V,తెడ్లతోఁగడపు,кьусуйралди лодка гьалун
849,rudern::V,తెడ్లతోఁగడపు,цуьруьгъуьлдалди кӏватӏун
850,fahren::V,నడపు,фин
851,fliegen::V,ఎగురు,лув гун
852,fliegen::V,ఎగురు,цавай фин
853,gehen::V,పోవు,фин
854,weggehen::V,బయలుదేరు,хъфин
855,abfahren::V,విడిచిపోవు,фин
856,abfahren::V,విడిచిపోవు,рекье гьатун
857,anhalten::V,నిలుపు,акъвазун
858,hineingehen::V,ప్రవేశించు,гьахьун
859,eintreten::V,ప్రవేశించు,гьахьун
860,kommen::V,వచ్చు,атун
861,ankommen::V,వచ్చి చేరు,атун
862,zurückkommen::V,తిరిగీవచ్చుట,хтун
863,bleiben::V,ఉండు,амукьун
864,warten::V,కనిపెట్టు,гуьзлемишун
865,erwarten::V,నిరిక్షించు,вил алаз акъвазун
866,suchen::V,వెదకు,къекъуьн
867,finden::V,కనుగొను,жугъун
868,versuchen::V,ప్రయత్నించు,алахъун
869,vorbereiten::V,తయారుచేయు,гьазурун
870,lieben::V,ప్రేమించు,кӏан хьун
871,mögen::V,ఇష్టపడు,рикӏ ацукьун
872,lachen::V,నవ్వు,хъуьруьн
873,rühren::V,గుండె తాకు,
874,weinen::V,వీడ్చు,шехьун
875,schimpfen::V,గొణుగు,сеперар гун
876,schimpfen::V,గొణుగు,экъуьгъунар авун
877,sich ärgern::V,అలుగు,хъел акатун
878,sich fürchten::V,భయపడు,кичӏе хьун
879,fürchten::V,భయపడు,къурхутмиш хьун
880,fliehen::V,పాఱిపోపు,катун
881,flüchten::V,తప్పించుకొను,катун
882,sehen::V,చూచు,акун
883,anschauen::V,చూచు,вил вегьин
884,ansehen::V,కాచియుండు,килигун
885,hören::V,విను,ван хьун
886,zuhören::V,విను,яб гун
887,probieren::V,చవిచూచుట,дад акун
888,riechen::V,వాసనచూచు,ни чӏугун
889,fühlen::V,స్పర్శించుట,гьисс авун
890,scheinen::V,కనబడు,
891,zu sehen sein::V,చూవు,
892,vernehmen::V,విను,
893,frieren::V,చలికి వడకు,кьун
894,frieren::V,చలికి వడకు,мекьи хьун
895,tun::V,చేయు,авун
896,können::V,గల,хьун
897,können::V,గల,акъакьун
898,wollen::V,కోరు,кӏан хьун
899,anfangen::V,ఆరంభించు,башламишун
900,beenden::V,ముగించు,куьтягьун
901,aufhören::V,నిలుపు,акъвазун
902,gelingen::V,గెలుపాందు,арадал атун
903,geraten::V,వెలువడు,акъатун
904,öffnen::V,తెఱచు,ахъаюн
905,schließen::V,మూయు,акьалун
906,stellen::V,ఉంచు,эцигун
907,setzen::V,ఉంచు,ацукьарун
908,legen::V,పెట్టు,эцигун
909,berühren::V,తాకు,хкӏурун
910,verbinden::V,చేర్చుట,гилигун
911,bedecken::V,మూయు,кӏевун
912,aufhängen::V,వ్రేలాడదీయు,куьрсарун
913,anzünden::V,వెలిగించు,куькӏуьрун
914,aufheben::V,సేకరించు,хкажун
915,zurücklassen::V,విడుచు,тун
916,verlieren::V,పోగొట్టుకొను,квадарун
917,fallen lassen::V,జాఱవిడుచు,авадрун
918,machen::V,చేయు,авун
919,machen::V,చేయు,кар авун
920,herstellen::V,ఉత్పత్తిచేయు,расун
921,bauen::V,నిర్మించు,туькӏуьрун
922,reparieren::V,సరిచేయు,расун
923,verbessern::V,వృద్ధి చేయు,хъсанрун
924,ändern::V,మార్చు,табдил авун
925,graben::V,త్రవ్వు,эгъуьнун
926,beugen::V,వంచు,акӏажарун
927,beugen::V,వంచు,кангур авун
928,biegen::V,వంచు,патахъарун
929,drehen::V,నూలువడుకు,алчударун
930,wenden::V,త్రిప్పు,
931,umdrehen::V,త్రిప్పు,элкъуьрун
932,heben::V,ఎత్తు,хкажун
933,hochheben::V,ఎత్తు,хкажун
934,ergreifen::V,వశపఱచుకొను,агалчна кьун
935,halten::V,ఉంచు,кьун
936,drücken::V,అణచు,чуькьуьн
937,schieben::V,నొక్కు,хуртӏ гун
938,kratzen::V,గోకు,къадгъунун
939,lecken::V,నాకు,мез гун
940,beißen::V,కఱచు,кӏасун
941,abreißen::V,తెగతెంచు,галудун
942,abschneiden::V,తెగకొట్టు,атӏун
943,binden::V,కట్టు,
944,stecken::V,తగులుకొనివుండుట,сухун
945,brechen::V,పగులగొట్టు,хун
946,brechen::V,పగులగొట్టు,кукӏварун
947,klopfen::V,కొట్టు,тахъ-тахъ авун
948,hauen::V,కొట్టు,ягъун
949,kleben::V,అంటుకొను,алкӏурун
950,kleben::V,అంటుకొను,кукӏурун
951,reiben::V,రాచు,тӏушунун
952,streichen::V,వ్యాపింపజేయు,алтадун
953,schleifen::V,రాచు,кӏвенкӏв авун
954,schneiden::V,కోయు,атӏун
955,rütteln::V,కుదిలించుట,къарсурун
956,schütteln::V,కదల్చు,къарсурун
957,schwenken::V,ఊచుట,элягъун
958,schwenken::V,ఊచుట,галтадун
959,schütten::V,పోయు,цун
960,füllen::V,నింపు,ацӏурун
961,einwickeln::V,చుట్టు,кутун
962,einwickeln::V,చుట్టు,элкъуьрун
963,tragen::V,మోయు,тухун
964,schleppen::V,ఈడ్చు,галчӏурун
965,ziehen::V,ఈడ్చు,ялун
966,ziehen::V,ఈడ్చు,чӏугун
967,aufbewahren::V,కాపాడు,хуьн
968,werfen::V,విసరు,гадрун
969,fangen::V,పట్టుకొను,кьун
970,packen::V,పట్టుకొను,кьун
971,verstecken::V,దాచు,кӏевун
972,teilen::V,భాగించు,паюн
973,schicken::V,పంపు,ракъурун
974,bringen::V,తెచ్చు,гъун
975,hinzufügen::V,చేర్చు,алава авун
976,bekommen::V,సంపాదించు,къачун
977,bekommen::V,సంపాదించు,жугъурун
978,erhalten::V,పుచ్చుకొను,къачун
979,nehmen::V,తీసికొను,къачун
980,wählen::V,ఇష్టపడు,хкягъун
981,auswählen::V,ఏరుకొను,хкягъун
982,bewahren::V,భద్రపఱుచు,хуьн
983,behindern::V,అడ్డగించుట,манийвал авун
984,verderben::V,చెఱచు,чӏурун
985,beschädigen::V,చెరుపుట,нукьсанвал гун
986,zerbrechen::V,పగులగొట్టు,хун
987,zerreißen::V,చించు,къазунун
988,zerstören::V,వాశనము చేయు,чӏурун
989,zerstören::V,వాశనము చేయు,барбатӏун
990,verbrennen::V,కాల్చు,ккун
991,geben::V,ఇచ్చు,гун
992,reichen::V,అందుకొనుట,вугун
993,reichen::V,అందుకొనుట,гун
994,schenken::V,అర్పించు,пишкеш авун
995,versprechen::V,వాగ్దత్తము చేయు,гаф гун
996,wünschen::V,కోరు,дуьа авун
997,loben::V,స్తుతించు,тариф авун
998,küssen::V,ముద్దుపెట్టుకొను,темен гун
999,wiegen::V,ఊచుట,эчӏягъун
1000,zudecken::V,మూయు,гьалдун
1001,wecken::V,నిద్రపలేపుట,ахварай авудун
1002,zeigen::V,చూవు,къалурун
1003,führen::V,దారిచూపు,тухун
1004,lehren::V,బోధించు,кӏелиз тун
1005,unterrichten::V,నేర్పు,тарс гун
1006,aufziehen::V,పెంచు,тербия гун
1007,aufziehen::V,పెంచు,тербияламишун
1008,leiten::V,తీసుకపోవుట,идара авун
1009,antreiben::V,ప్రేరేపించు,тади кутун
1010,lassen::V,అనుమతించు,
1011,einladen::V,ఆహ్వానించు,теклиф авун
1012,vereinigen::V,కూడుట,сад авун
1013,besuchen::V,పోయి చూచు,кьилив атун
1014,treffen::V,కలియు,гьалтун
1015,sich versammeln::V,కూర్చు,алтӏушун
1016,spielen::V,ఆట లాడు,къугъун
1017,singen::V,పాడు,лугьун
1018,singen::V,పాడు,мани лугьун
1019,tanzen::V,నృత్యముచేయు,кьуьл авун
1020,sich trennen::V,ఎడబాయుట,къакъатун
1021,verlassen::V,విడుచు,гъил къачун
1022,retten::V,తప్పించుట,къутармишун
1023,bewachen::V,కాపాడు,хуьн
1024,schützen::V,రక్షించు,хуьн
1025,verteidigen::V,రక్షించు,хуьн
1026,sich schlagen::V,జగడమాడు,кукӏун
1027,schießen::V,కాల్చు,акъатун
1028,siegen::V,గెలుచు,гъалиб хьун
1029,ärgern::V,పీడించుట,хъел гъун
1030,ärgern::V,పీడించుట,хъел кутун
1031,schlagen::V,కొట్టు,ягъун
1032,schlagen::V,కొట్టు,галукьарун
1033,treten::V,తన్ను,кьуьл къекъягъун
1034,treten::V,తన్ను,кьуьл эцягъун
1035,stechen::V,కుట్టు,акьадарун
1036,stoßen::V,గెంటు,эцягъун
1037,stehlen::V,దొంగిలించు,чуьнуьхун
1038,stören::V,కలతపఱచు,хкуьрун
1039,belästigen::V,పీడించు,хкуьрун
1040,belästigen::V,పీడించు,азият гун
1041,verbergen::V,దాచు,далдаламишун
1042,täuschen::V,మోసము చేయు,алцурарун
1043,täuschen::V,మోసము చేయు,алцуррун
1044,betrügen::V,మోసపుచ్చు,алцурарун
1045,betrügen::V,మోసపుచ్చు,гьарамзадавал авун
1046,töten::V,చంపు,яна кьин
1047,wohnen::V,నివసించు,дуланмиш хьун
1048,arbeiten::V,పనిచేయు,кӏвалахун
1049,arbeiten::V,పనిచేయు,кӏвалах авун
1050,sammeln::V,ప్రోగుచేయు,кӏватӏун
1051,pflücken::V,యేరుట,атӏун
1052,jagen::V,వేటాడు,гъуьрч авун
1053,fischen::V,వెదకు,гъетер кьун
1054,fassen::V,పట్టుకొమ,кьун
1055,hüten::V,మందచేరుట,чӏура хуьн
1056,treiben::V,నడపు,гьалун
1057,anbinden::V,కట్టు,акалун
1058,füttern::V,భోజనము పెట్టు,ем гун
1059,melken::V,పాలు పితుకు,ацун
1060,hacken::V,నఱకు,куьткуьнун
1061,gießen::V,నీళ్ళుకట్టుట,яд гун
1062,reifen::V,పండుట,чурун
1063,reifen::V,పండుట,агакьун
1064,zubereiten::V,వండు,гьазурун
1065,kochen::V,వండు,ругун
1066,backen::V,రొట్టెకాల్చు,чурун
1067,braten::V,వేపు,чурун
1068,umrühren::V,కదులుట,какадарун
1069,stricken::V,అల్లు,хурун
1070,nähen::V,కుట్టు,цун
1071,färben::V,రంగు వేయు,шир ягъун
1072,reinigen::V,శుభ్రము చేయు,михьун
1073,waschen::V,కడుగు,чуьхуьн
1074,abwischen::V,తుడుచు,гуьцӏун
1075,spülen::V,నీటిలో జడించు,экъуьрун
1076,fegen::V,ఊడ్చు,шуткун
1077,kehren::V,ఊడ్చు,кул алтадун
1078,baden::V,స్నానము చేయు,эхъуьн
1079,sich waschen::V,కడుగు,жендек чуьхуьн
1080,ausziehen::V,విప్పు,хутӏунун
1081,ausziehen::V,విప్పు,галудун
1082,anziehen::V,ధరించు,алукӏун
1083,sich anziehen::V,బట్టలు వేసుకొను,алукӏун
1084,sich anziehen::V,బట్టలు వేసుకొను,парталар алукӏун
1085,sich anziehen::V,తొడుగుకొను,алукӏун
1086,sich anziehen::V,తొడుగుకొను,парталар алукӏун
1087,kämmen::V,దువ్వుట,эвягъун
1088,schmücken::V,అలంకరించు,безетмишун
1089,schmücken::V,అలంకరించు,гуьрчегарун
1090,sagen::V,చెప్పు,лугьун
1091,sprechen::V,చెప్పు,рахун
1092,reden::V,మాటలాడు,рахун
1093,sich unterhalten::V,ముచ్చటలాడు,ихтилат авун
1094,fragen::V,ప్రశ్నించు,жузун
1095,bitten::V,కోరు,тӏалабун
1096,erzählen::V,చెప్పు,ахъаюн
1097,mitteilen::V,తెలియజేయు,хабар гун
1098,nennen::V,పేరు వెట్టు,тӏвар гун
1099,rufen::V,పిలుచు,эверун
1100,prahlen::V,జల్లి,яцӏу гафар авун
1101,übersetzen::V,తర్జుమాచేయు,таржума авун
1102,übersetzen::V,తర్జుమాచేయు,гафладун
1103,denken::V,ఆలోచించు,фикир авун
1104,glauben::V,నమ్ము,агъун
1105,bemerken::V,గుర్తించు,фикир гун
1106,erkennen::V,గుర్తించు,
1107,begreifen::V,గ్రహించు,гъавурда акьун
1108,verstehen::V,గ్రహించు,
1109,lernen::V,నేర్చు కొను,кӏелун
1110,wissen::V,తెలిసికొను,чир хьун
1111,wissen::V,తెలిసికొను,чирхьун
1112,sich erinnern an::V,జ్ఞాపకముంచుకొను,рикӏел хуьн
1113,vergessen::V,మఱచిపోవు,рикӏелай фин
1114,vergessen::V,మఱచిపోవు,рикӏелай алатун
1115,messen::V,కొలుచుట,алцумун
1116,zählen::V,లెక్కపెట్టు,гьисабун
1117,rechnen::V,లెక్కపెట్టు,гьисабун
1118,lesen::V,చదువు,кӏелун
1119,malen::V,పూనుట,кхьин
1120,malen::V,పూనుట,шикилар чӏугун
1121,zeichnen::V,వ్రాసుట,чӏугун
1122,schreiben::V,వ్రాయు,кхьин
1123,besitzen::V,కలిగియుండు,иеси хьун
1124,kaufen::V,కొను,къачун
1125,kaufen::V,కొను,маса къачун
1126,verkaufen::V,అమ్ము,гун
1127,verkaufen::V,అమ్ము,маса гун
1128,bezahlen::V,చెల్లించు,къимет гун
1129,bezahlen::V,చెల్లించు,эвезда авун
1130,bezahlen::V,చెల్లించు,гьакъи агакьрун
1131,zahlen::V,చెల్లించు,къимет гун
1132,zahlen::V,చెల్లించు,эвезда авун
1133,zahlen::V,చెల్లించు,гьакъи агакьрун
1134,beherrschen::V,ఏలు,иеси хьун
1135,ertragen::V,భరించు,таб гун
