,Concept_ID,lez,lv
777,Rohr::N,турба,caurule
778,Haus::N,ужагъ,керка
779,Haus::N,ужагъ,māja
780,Heim::N,кӏвал,горт
781,Heim::N,кӏвал,mājas
782,Ofen::N,пич,пач
783,Ofen::N,пич,krāsns
784,Fußboden::N,кӏвалин ччил,джодж
785,Fußboden::N,кӏвалин ччил,grīda
786,Tisch::N,стол,пызан
787,Tisch::N,стол,galds
788,Stuhl::N,стул,улӧс
789,Stuhl::N,стул,krēsls
790,Wiege::N,кьеб,зыбка
791,Wiege::N,кьеб,šūpulis
792,Bett::N,тахт,вольпась
793,Bett::N,тахт,gulta
794,Regal::N,кьацӏ,джадж
795,Regal::N,кьацӏ,plaukts
796,Kiste::N,ящик,куд
797,Kiste::N,ящик,ящик
798,Kiste::N,ящик,kaste
799,Kiste::N,ящик,šķirsts
800,Fenster::N,дакӏар,ӧшинь
801,Fenster::N,дакӏар,logs
802,Tür::N,рак,ӧдзӧс
803,Tür::N,рак,durvis
804,Tor::N,варар,дзиръя
805,Tor::N,варар,vārti
806,Zaun::N,пару,потшӧс
807,Zaun::N,пару,žogs
808,Dach::N,къав,вевт
809,Dach::N,къав,jumts
810,Leiter::N,гурар,пос
811,Leiter::N,гурар,kāpnes
812,Leiter::N,гурар,redeles
813,Besen::N,таран кул,рос
814,Besen::N,таран кул,slota
815,Spaten::N,ппер,зыр
816,Spaten::N,ппер,lāpsta
817,Schaufel::N,хекендаз,тэльӧб
818,Schaufel::N,хекендаз,liekšķere
819,Gabel::N,шиш,вилки
820,Gabel::N,шиш,dakšiņa
821,Löffel::N,тӏур,пань
822,Löffel::N,тӏур,karote
823,Messer::N,чукӏул,пурт
824,Messer::N,чукӏул,nazis
825,Nagel::N,мих,тув
826,Nagel::N,мих,кӧрт тув
827,Nagel::N,мих,nagla
828,Netz::N,чил,тыв
829,Netz::N,чил,tīkls
830,Haken::N,къармах,крук
831,Haken::N,къармах,āķis
832,Haken::N,къармах,kāsis
833,Haken::N,къармах,krampis
834,Griff::N,ттум,нуд
835,Griff::N,ттум,kāts
836,Griff::N,ттум,rokturis
837,Schloss::N,куьлег,томан
838,Schloss::N,куьлег,aizslēgs
839,Bild::N,шикил,серпас
840,Bild::N,шикил,glezna
841,Bild::N,суьрет,серпас
842,Bild::N,суьрет,glezna
843,Figur::N,фигура,пертас
844,Figur::N,фигура,вежньӧг
845,Figur::N,фигура,figūra
846,Puppe::N,нини,акань
847,Puppe::N,нини,lelle
848,Beutel::N,тагъар,мешӧк
849,Beutel::N,тагъар,kule
850,Beutel::N,тагъар,maisiņš
851,Bündel::N,галгам,кӧртӧд
852,Bündel::N,галгам,sainis
853,Tasche::N,чанта,сумка
854,Tasche::N,чанта,soma
855,Eimer::N,ведре,ведра
856,Eimer::N,ведре,spainis
857,Deckel::N,кьил,пӧдан
858,Deckel::N,кьил,тупкӧд
859,Deckel::N,кьил,vāks
860,Deckel::N,къалпагъ,пӧдан
861,Deckel::N,къалпагъ,тупкӧд
862,Deckel::N,къалпагъ,vāks
863,Geschirr::N,къаб-къажах,дозмук
864,Geschirr::N,къаб-къажах,тасьті-пань
865,Geschirr::N,къаб-къажах,trauki
866,Sack::N,чувал,мешӧк
867,Sack::N,чувал,maiss
868,Tasse::N,сукӏра,бекар
869,Tasse::N,сукӏра,тасьті
870,Tasse::N,сукӏра,tase
871,Topf::N,къажгъан,гырнич
872,Topf::N,къажгъан,pods
873,Kessel::N,къажгъан,пӧрт
874,Kessel::N,къажгъан,katls
875,Essen::N,тӏуьн,сёйӧм
876,Essen::N,тӏуьн,ēdiens
877,Nahrung::N,тӏуьн,сёян
878,Nahrung::N,тӏуьн,barība
879,Speise::N,хуьрек,сёян
880,Speise::N,хуьрек,сёянтор
881,Speise::N,хуьрек,ēdiens
882,Fleisch::N,як,яй
883,Fleisch::N,як,gaļa
884,Getreide::N,техил,нянь
885,Getreide::N,техил,labība
886,Brei::N,хапӏа,рок
887,Brei::N,хапӏа,putra
888,Brei::N,хапӏа,biezenis
889,Brei::N,хешил,рок
890,Brei::N,хешил,putra
891,Brei::N,хешил,biezenis
892,Brot::N,фу,нянь
893,Brot::N,фу,maize
894,Scheibe::N,чӏук,шӧрӧм
895,Scheibe::N,чӏук,чӧлан
896,Scheibe::N,чӏук,šķēle
897,Scheibe::N,чӏук,rieciens
898,Fett::N,ягълу,гос
899,Fett::N,ягълу,тшог
900,Fett::N,ягълу,tauki
901,Butter::N,гъери,вый
902,Butter::N,гъери,sviests
903,Öl::N,ягълу,вый
904,Öl::N,ягълу,eļļa
905,Salz::N,кьел,сов
906,Salz::N,кьел,sāls
907,Suppe::N,суп,шыд
908,Suppe::N,суп,zupa
909,Suppe::N,шурпа,шыд
910,Suppe::N,шурпа,zupa
911,Honig::N,вирт,ма
912,Honig::N,вирт,medus
913,Milch::N,нек,йӧв
914,Milch::N,нек,piens
915,Tee::N,чай,чай
916,Tee::N,чай,tēja
917,Leder::N,тумаж,ку
918,Leder::N,тумаж,āda
919,Wolle::N,йис,вурун
920,Wolle::N,йис,vilna
921,Stoff::N,парча,дӧра
922,Stoff::N,парча,drāna
923,Stoff::N,парча,audums
924,Nadel::N,раб,ем
925,Nadel::N,раб,adata
926,Faden::N,гъал,сунис
927,Faden::N,гъал,diegs
928,Faden::N,гъал,pavediens
929,Knopf::N,дуьгме,кизь
930,Knopf::N,дуьгме,poga
931,Knoten::N,тӏвал,гӧрӧд
932,Knoten::N,тӏвал,mezgls
933,Farbe::N,ранг,краска
934,Farbe::N,ранг,вап
935,Farbe::N,ранг,krāsa
936,Kleidung::N,партал,паськӧм
937,Kleidung::N,партал,tērps
938,Kleidung::N,партал,drēbes
939,Hemd::N,перем,дӧрӧм
940,Hemd::N,перем,krekls
941,Kragen::N,хев,воротник
942,Kragen::N,хев,apkakle
943,Ärmel::N,хел,сос
944,Ärmel::N,хел,piedurkne
945,Hose::N,шалвар,гач
946,Hose::N,шалвар,bikses
947,Gürtel::N,чӏул,вӧнь
948,Gürtel::N,чӏул,josta
949,Mütze::N,бармак,шапка
950,Mütze::N,бармак,cepure
951,Mütze::N,бапӏах,шапка
952,Mütze::N,бапӏах,cepure
953,Schuh::N,ботинка,башмак
954,Schuh::N,ботинка,ботинки
955,Schuh::N,ботинка,kurpe
956,Stiefel::N,чекме,сапӧг
957,Stiefel::N,чекме,zābaks
958,Ring::N,тупӏал,кытш
959,Ring::N,тупӏал,gredzens
960,Band::N,тасма,лента
961,Band::N,тасма,вундас
962,Band::N,тасма,lente
963,Kamm::N,регъ,сынан
964,Kamm::N,регъ,ķemme
965,Spiegel::N,гуьзгуь,рӧмпӧштан
966,Spiegel::N,гуьзгуь,spogulis
967,Riemen::N,къайиш,тасма
968,Riemen::N,къайиш,siksna
969,Schnur::N,еб,гез
970,Schnur::N,еб,aukla
971,Decke::N,яргъан,эшкын
972,Decke::N,яргъан,шебрас
973,Decke::N,яргъан,sega
974,Kissen::N,хъуьцуьган,юрлӧс
975,Kissen::N,хъуьцуьган,spilvens
976,Tuch::N,шал,чышъян
977,Tuch::N,шал,vadmala
978,Handtuch::N,дасмал,ки чышкӧд
979,Handtuch::N,дасмал,кизьчышъян
980,Handtuch::N,дасмал,dvielis
981,Kraft::N,гуж,этш
982,Kraft::N,гуж,эбӧс
983,Kraft::N,гуж,spēks
984,Stärke::N,къуват,ёнлун
985,Stärke::N,къуват,чорыдлун
986,Stärke::N,къуват,stiprums
987,Gesundheit::N,сагъвал,дзоньвидзалун
988,Gesundheit::N,сагъвал,veselība
989,Krankheit::N,тӏал,висьӧм
990,Krankheit::N,тӏал,slimība
991,Schmerz::N,тӏал,висьӧм
992,Schmerz::N,тӏал,sāpes
993,Schmerz::N,тӏарвал,висьӧм
994,Schmerz::N,тӏарвал,sāpes
995,Wunde::N,хер,дой
996,Wunde::N,хер,brūce
997,Wunde::N,хер,jēlums
998,Fieber::N,ифин,жар
999,Fieber::N,ифин,drudzis
1000,Fieber::N,ифин,karstums
1001,Arznei::N,дарман,лекарство
1002,Arznei::N,дарман,зелля
1003,Arznei::N,дарман,zāles
1004,Arznei::N,дарман,medikaments
1005,Brücke::N,муьгъ,пос
1006,Brücke::N,муьгъ,tilts
1007,Brunnen::N,къуй,юкмӧс
1008,Brunnen::N,къуй,aka
1009,Weide::N,уьруьш,пӧскӧтина
1010,Weide::N,уьруьш,ganības
1011,Pfad::N,рехъ,туй
1012,Pfad::N,рехъ,кыснан
1013,Pfad::N,рехъ,taka
1014,Weg::N,рехъ,туй
1015,Weg::N,рехъ,ceļš
1016,Straße::N,рехъ,туй
1017,Straße::N,рехъ,iela
1018,Dorf::N,хуьр,сикт
1019,Dorf::N,хуьр,ciems
1020,Stadt::N,шегьер,кар
1021,Stadt::N,шегьер,pilsēta
1022,Brief::N,кагъаз,письмӧ
1023,Brief::N,кагъаз,vēstule
1024,Buch::N,улуб,небӧг
1025,Buch::N,улуб,grāmata
1026,Buchstabe::N,гьарф,шыпас
1027,Buchstabe::N,гьарф,burts
1028,Zeitung::N,газета,газет
1029,Zeitung::N,газета,avīze
1030,Zeitung::N,газета,laikraksts
1031,Leben::N,уьмуьр,лов
1032,Leben::N,уьмуьр,олӧм
1033,Leben::N,уьмуьр,dzīve
1034,Tod::N,кьиникь,кулӧм
1035,Tod::N,кьиникь,nāve
1036,Grab::N,сур,гу
1037,Grab::N,сур,kaps
1038,Kirche::N,килиса,вичко
1039,Kirche::N,килиса,baznīca
1040,Sünde::N,гунагь,мыж
1041,Sünde::N,гунагь,grēks
1042,Gott::N,аллагь,ен
1043,Gott::N,аллагь,dievs
1044,Arbeiter::N,фяле,уджалысь
1045,Arbeiter::N,фяле,strādnieks
1046,Chef::N,гьаким,юралысь
1047,Chef::N,гьаким,веськӧдлысь
1048,Chef::N,гьаким,šefs
1049,Chef::N,гьаким,vadītajs
1050,Chef::N,гьаким,priekšnieks
1051,Meister::N,устӏар,вӧчысь
1052,Meister::N,устӏар,meistars
1053,Arzt::N,доктор,врач
1054,Arzt::N,доктор,бурдӧдысь
1055,Arzt::N,доктор,ārsts
1056,Lehrer::N,муаллим,велӧдысь
1057,Lehrer::N,муаллим,skolotājs
1058,Geld::N,пул,сьӧм
1059,Geld::N,пул,nauda
1060,Laden::N,магазин,вузасянін
1061,Laden::N,магазин,bode
1062,Laden::N,магазин,veikals
1063,Preis::N,къимет,дон
1064,Preis::N,къимет,cena
1065,Ware::N,мал,тӧвар
1066,Ware::N,мал,prece
1067,Ware::N,товар,тӧвар
1068,Ware::N,товар,prece
1069,Nutzen::N,хийир,воӧм
1070,Nutzen::N,хийир,выгӧда
1071,Nutzen::N,хийир,labums
1072,Nutzen::N,менфят,воӧм
1073,Nutzen::N,менфят,выгӧда
1074,Nutzen::N,менфят,labums
1075,Reichtum::N,девлет,озырлун
1076,Reichtum::N,девлет,bagātība
1077,Welt::N,дуьнья,енкӧла
1078,Welt::N,дуьнья,pasaule
1079,Land::N,уьлкве,му
1080,Land::N,уьлкве,zeme
1081,Staat::N,пачагьлугъ,канму
1082,Staat::N,пачагьлугъ,государство
1083,Staat::N,пачагьлугъ,valsts
1084,Staat::N,государство,канму
1085,Staat::N,государство,государство
1086,Staat::N,государство,valsts
1087,König::N,пачагь,кан
1088,König::N,пачагь,ķēniņš
1089,König::N,пачагь,karalis
1090,Macht::N,власть,каналӧм
1091,Macht::N,власть,vara
1092,Grenze::N,сергьят,су
1093,Grenze::N,сергьят,суйӧр
1094,Grenze::N,сергьят,robeža
1095,Krieg::N,дяве,ожман
1096,Krieg::N,дяве,karš
1097,Feind::N,душман,враг
1098,Feind::N,душман,вӧрӧг
1099,Feind::N,душман,ienaidnieks
1100,Gewalt::N,гуж,мырдöналöм
1101,Gewalt::N,гуж,vara
1102,Gewalt::N,гуж,vardarbība
1103,Kampf::N,женг,вермасьӧм
1104,Kampf::N,женг,cīņa
1105,Bogen[Waffe]::N,чӏемерук,ньӧввуж
1106,Bogen[Waffe]::N,чӏемерук,loks
1107,Pfeil::N,хьел,ньӧв
1108,Pfeil::N,хьел,bulta
1109,Gewehr::N,тфенг,пишшаль
1110,Gewehr::N,тфенг,šautene
1111,Fehler::N,гъалатӏ,сорсьӧм
1112,Fehler::N,гъалатӏ,дзугсьӧм
1113,Fehler::N,гъалатӏ,kļūda
1114,Lüge::N,ттаб,пӧръясьӧм
1115,Lüge::N,ттаб,ылӧдлӧм
1116,Lüge::N,ттаб,meli
1117,Schaden::N,зиян,лёк
1118,Schaden::N,зиян,изъян
1119,Schaden::N,зиян,пакӧсьт
1120,Schaden::N,зиян,bojājums
1121,Schaden::N,зиян,kaitējums
1122,Schaden::N,зарар,лёк
1123,Schaden::N,зарар,изъян
1124,Schaden::N,зарар,пакӧсьт
1125,Schaden::N,зарар,bojājums
1126,Schaden::N,зарар,kaitējums
1127,Unglück::N,бала,шог
1128,Unglück::N,бала,kļūme
1129,Unglück::N,бала,klizma
1130,Unglück::N,бала,nelaime
1131,Unglück::N,бедбахтвал,шог
1132,Unglück::N,бедбахтвал,kļūme
1133,Unglück::N,бедбахтвал,klizma
1134,Unglück::N,бедбахтвал,nelaime
1135,Schuld::N,тахсир,мыж
1136,Schuld::N,тахсир,vaina
1137,Alter::N,яш,арлыд
1138,Alter::N,яш,vecums
1139,Schluss::N,эхир,пом
1140,Schluss::N,эхир,beigas
1141,Zeit::N,вяде,кад
1142,Zeit::N,вяде,laiks
1143,Tag::N,югъ,лун
1144,Tag::N,югъ,diena
1145,Morgen::N,пакама,асыв
1146,Morgen::N,пакама,rīts
1147,Mittag::N,нисин,лун шӧр
1148,Mittag::N,нисин,pusdiena
1149,Abend::N,няни,рыт
1150,Abend::N,няни,vakars
1151,Nacht::N,йиф,вой
1152,Nacht::N,йиф,nakts
1153,Woche::N,гьафте,вежон
1154,Woche::N,гьафте,nedēļa
1155,Monat::N,варз,тӧлысь
1156,Monat::N,варз,mēnesis
1157,Jahr::N,йис,во
1158,Jahr::N,йис,gads
1159,Frühling::N,гатфар,тулыс
1160,Frühling::N,гатфар,pavasaris
1161,Sommer::N,гад,гожӧм
1162,Sommer::N,гад,vasara
1163,Herbst::N,зул,ар
1164,Herbst::N,зул,rudens
1165,Winter::N,кьуьд,тӧв
1166,Winter::N,кьуьд,ziema
1167,Januar::N,январь,тӧв шӧр
1168,Januar::N,январь,janvāris
1169,Februar::N,февраль,урасьӧм
1170,Februar::N,февраль,februāris
1171,März::N,март,рака
1172,März::N,март,marts
1173,April::N,апрель,кос му
1174,April::N,апрель,aprīlis
1175,Mai::N,май,ода-кора
1176,Mai::N,май,maijs
1177,Juni::N,июнь,лӧддза-номъя
1178,Juni::N,июнь,jūnijs
1179,Juli::N,июль,сора
1180,Juli::N,июль,jūlijs
1181,August::N,август,моз
1182,August::N,август,augusts
1183,September::N,сентябрь,кӧч
1184,September::N,сентябрь,septembris
1185,Oktober::N,октябрь,йирым
1186,Oktober::N,октябрь,oktobris
1187,November::N,ноябрь,вӧльгым
1188,November::N,ноябрь,novembris
1189,Dezember::N,декабрь,ӧшым
1190,Dezember::N,декабрь,decembris
1191,Montag::N,ислен,выльлун
1192,Montag::N,ислен,pirmdiena
1193,Dienstag::N,саласа,воторник
1194,Dienstag::N,саласа,otrdiena
1195,Mittwoch::N,арбе,середа
1196,Mittwoch::N,арбе,trešdiena
1197,Donnerstag::N,хемис югъ,четверг
1198,Donnerstag::N,хемис югъ,ceturtdiena
1199,Freitag::N,жуьмя,пекнича
1200,Freitag::N,жуьмя,piektdiena
1201,Freitag::N,жуьмя югъ,пекнича
1202,Freitag::N,жуьмя югъ,piektdiena
1203,Samstag::N,киш,субӧта
1204,Samstag::N,киш,sestdiena
1205,Sonntag::N,гьяд,вӧскресенньӧ
1206,Sonntag::N,гьяд,svētdiena
1207,groß::A,еке,ыджыд
1208,groß::A,еке,dižs
1209,groß::A,еке,liels
1210,groß::A,чӏехи,ыджыд
1211,groß::A,чӏехи,dižs
1212,groß::A,чӏехи,liels
1213,klein::A,гъвечӏи,ичӧт
1214,klein::A,гъвечӏи,mazs
1215,lang::A,яргъи,кузь
1216,lang::A,яргъи,garš
1217,kurz::A,куьруь,дженьыд
1218,kurz::A,куьруь,īss
1219,breit::A,гьяркьуь,ота
1220,breit::A,гьяркьуь,паськыд
1221,breit::A,гьяркьуь,plats
1222,schmal::A,гуьтӏуь,оттӧм
1223,schmal::A,гуьтӏуь,tievs
1224,dicht::A,къалин,сук
1225,dicht::A,къалин,blīvs
1226,dünn::A,кьелечӏ,вӧсни
1227,dünn::A,кьелечӏ,вӧсньыд
1228,dünn::A,кьелечӏ,plāns
1229,fein::A,шуькӏуь,посни
1230,fein::A,шуькӏуь,smalks
1231,fest::A,кӏеви,зумыд
1232,fest::A,кӏеви,tvirts
1233,fest::A,кӏеви,noturīgs
1234,flach::A,кьулу,плавкӧс
1235,flach::A,кьулу,тшӧтшкӧс
1236,flach::A,кьулу,lēzens
1237,flach::A,кьулу,līdzens
1238,glatt::A,цӏалцӏам,вольк
1239,glatt::A,цӏалцӏам,мольыд
1240,glatt::A,цӏалцӏам,gluds
1241,glatt::A,цӏалцӏам,slidens
1242,hart::A,кӏеви,зумыд
1243,hart::A,кӏеви,ciets
1244,weich::A,хъуьтуьл,небыд
1245,weich::A,хъуьтуьл,mīksts
1246,rund::A,элкъвей,гӧгрӧс
1247,rund::A,элкъвей,apaļš
1248,spitz::A,хци,ёсь йыла
1249,spitz::A,хци,smails
1250,scharf::A,хци,ёсь
1251,scharf::A,хци,ass
1252,stumpf::A,къуьруь,ныж
1253,stumpf::A,къуьруь,truls
1254,stumpf::A,къуьруь,strups
1255,schwer::A,залан,сьӧкыд
1256,schwer::A,залан,smags
1257,schön::A,иер,мича
1258,schön::A,иер,лӧсьыд
1259,schön::A,иер,daiļš
1260,schön::A,иер,skaists
1261,heiß::A,кудай,пӧсь
1262,heiß::A,кудай,karsts
1263,warm::A,чими,шоныд
1264,warm::A,чими,silts
1265,kalt::A,мекьи,кӧдзыд
1266,kalt::A,мекьи,salts
1267,kalt::A,мекьи,auksts
1268,kühl::A,къайи,юзыд
1269,kühl::A,къайи,ыркыд
1270,kühl::A,къайи,vēss
1271,kühl::A,къайи,dzestrs
1272,frisch::A,таза,выль
1273,frisch::A,таза,svaigs
1274,frisch::A,михьи,выль
1275,frisch::A,михьи,svaigs
1276,feucht::A,ламу,уль
1277,feucht::A,ламу,mitrs
1278,feucht::A,ламу,drēgns
1279,nass::A,кьежей,ва
1280,nass::A,кьежей,slapjš
1281,trocken::A,кьуру,кос
1282,trocken::A,кьуру,sauss
1283,voll::A,ацӏай,кыз
1284,voll::A,ацӏай,pilns
1285,leer::A,буш,куш
1286,leer::A,буш,тыртӧм
1287,leer::A,буш,tukšs
1288,leer::A,ичӏи,куш
1289,leer::A,ичӏи,тыртӧм
1290,leer::A,ичӏи,tukšs
1291,offen::A,ахъа,восьса
1292,offen::A,ахъа,vaļējs
1293,offen::A,ахъа,atvērts
1294,geschlossen::A,кӏеви,пӧдса
1295,geschlossen::A,кӏеви,slēgts
1296,sauber::A,михьи,сӧстӧм
1297,sauber::A,михьи,tīrs
1298,sauber::A,михьи,spodrs
1299,schmutzig::A,чиркин,няйт
1300,schmutzig::A,чиркин,netīrs
1301,schmutzig::A,чиркин,dubļains
1302,schmutzig::A,кьацӏай,няйт
1303,schmutzig::A,кьацӏай,netīrs
1304,schmutzig::A,кьацӏай,dubļains
1305,roh::A,чиг,уль
1306,roh::A,чиг,jēls
1307,roh::A,ицӏи,уль
1308,roh::A,ицӏи,jēls
1309,reif::A,дигмиш хьайи,кисьмӧм
1310,reif::A,дигмиш хьайи,gatavs
1311,reif::A,дигмиш хьайи,nobriedis
1312,lecker::A,дадлу,чӧскыд
1313,lecker::A,дадлу,gards
1314,lecker::A,дадлу,garšīgs
1315,süß::A,ширин,юмов
1316,süß::A,ширин,чӧскыд
1317,süß::A,ширин,salds
1318,bitter::A,туькьуьл,курыд
1319,bitter::A,туькьуьл,sūrs
1320,bitter::A,туькьуьл,rūgts
1321,sauer::A,цуру,шома
1322,sauer::A,цуру,skābs
1323,hell::A,экуь,югыд
1324,hell::A,экуь,gaišs
1325,dunkel::A,мичӏи,пемыд
1326,dunkel::A,мичӏи,tumšs
1327,schwarz::A,чӏулав,сьӧд
1328,schwarz::A,чӏулав,melns
1329,weiß::A,лацу,еджыд
1330,weiß::A,лацу,balts
1331,rot::A,яру,гӧрд
1332,rot::A,яру,sarkans
1333,gelb::A,хъипи,виж
1334,gelb::A,хъипи,dzeltens
1335,blau::A,вили,лӧз
1336,blau::A,вили,zils
1337,grün::A,къацу,веж
1338,grün::A,къацу,турунвиж
1339,grün::A,къацу,zaļš
1340,grau::A,рехи,руд
1341,grau::A,рехи,pelēks
1342,bunt::A,цӏару,сера
1343,bunt::A,цӏару,raibs
1344,bunt::A,цӏару,krāsains
1345,bunt::A,яру-цӏару,сера
1346,bunt::A,яру-цӏару,raibs
1347,bunt::A,яру-цӏару,krāsains
1348,billig::A,ужуз,донтӧг
1349,billig::A,ужуз,lēts
1350,teuer::A,багьа,дона
1351,teuer::A,багьа,dārgs
1352,wertvoll::A,масан,дона
1353,wertvoll::A,масан,vērtīgs
1354,blind::A,буьркьуь,синтӧм
1355,blind::A,буьркьуь,akls
1356,taub::A,биши,пельтӧм
1357,taub::A,биши,kurls
1358,kräftig::A,гужлу,вынйӧра
1359,kräftig::A,гужлу,spēcīgs
1360,stark::A,къуватлу,ён
1361,stark::A,къуватлу,вына
1362,stark::A,къуватлу,stiprs
1363,schwach::A,такьатсуз,жеб
1364,schwach::A,такьатсуз,vājš
1365,fett::A,куьк,госа
1366,fett::A,куьк,brangs
1367,schlank::A,шумал,веськыд
1368,schlank::A,шумал,slaids
1369,hübsch::A,гуьрчег,мича
1370,hübsch::A,гуьрчег,лӧсьыд
1371,hübsch::A,гуьрчег,glīts
1372,böse::A,пис,лёк
1373,böse::A,пис,ļauns
1374,böse::A,пис,negants
1375,dumm::A,ахмакь,йӧй
1376,dumm::A,ахмакь,вежӧртӧм
1377,dumm::A,ахмакь,stulbs
1378,dumm::A,ахмакь,muļķīgs
1379,faul::A,тенпел,дыш
1380,faul::A,тенпел,slinks
1381,fleißig::A,сяй ийидай,зільысь
1382,fleißig::A,сяй ийидай,čakls
1383,fleißig::A,сяй ийидай,cītīgs
1384,fleißig::A,сяйи ийидай,зільысь
1385,fleißig::A,сяйи ийидай,čakls
1386,fleißig::A,сяйи ийидай,cītīgs
1387,geizig::A,мискьи,топыд
1388,geizig::A,мискьи,skops
1389,geizig::A,мискьи,sīksts
1390,klug::A,акьуллу,юра
1391,klug::A,акьуллу,вежӧра
1392,klug::A,акьуллу,gudrs
1393,geschickt::A,магьир,кипода
1394,geschickt::A,магьир,кужысь
1395,geschickt::A,магьир,manīgs
1396,lieb::A,играми,муса
1397,lieb::A,играми,мича
1398,lieb::A,играми,лӧсьыд
1399,lieb::A,играми,mīļš
1400,lustig::A,шад,кыпыд
1401,lustig::A,шад,jautrs
1402,sanft::A,назик,мелі
1403,sanft::A,назик,liegs
1404,sanft::A,милайим,мелі
1405,sanft::A,милайим,liegs
1406,hungrig::A,гишин,тшыг
1407,hungrig::A,гишин,izsalcis
1408,krank::A,кефсуз,висьысь
1409,krank::A,кефсуз,slims
1410,nackt::A,кьецӏил,пасьтӧм
1411,nackt::A,кьецӏил,pliks
1412,traurig::A,пашман,гажтӧм
1413,traurig::A,пашман,bēdīgs
1414,traurig::A,пашман,skumīgs
1415,lebendig::A,ччан алай,ловъя
1416,lebendig::A,ччан алай,dzīvs
1417,gut::A,хъсан,бур
1418,gut::A,хъсан,labs
1419,gut::A,вижевай,бур
1420,gut::A,вижевай,labs
1421,schlecht::A,пис,лёк
1422,schlecht::A,пис,омӧль
1423,schlecht::A,пис,slikts
1424,richtig::A,дуьз,инӧд
1425,richtig::A,дуьз,riktīgs
1426,schlimm::A,нифретлу,омӧль
1427,schlimm::A,нифретлу,туйтӧм
1428,schlimm::A,нифретлу,nelāgs
1429,schlimm::A,нифретлу,nejauks
1430,wahr::A,гьакъикъи,абу ылӧг
1431,wahr::A,гьакъикъи,īsts
1432,wahr::A,гьакъикъи,patiess
1433,alt::A,эски,важ
1434,alt::A,эски,sens
1435,alt::A,эски,vęcs
1436,alt::A,куьгьне,важ
1437,alt::A,куьгьне,sens
1438,alt::A,куьгьне,vęcs
1439,neu::A,цӏийи,выль
1440,neu::A,цӏийи,jauns
1441,ehemalig::A,виликан,вӧвлӧм
1442,ehemalig::A,виликан,bijušais
1443,alt[Lebewesen]::A,кьуьзуь,пӧрысь
1444,alt[Lebewesen]::A,кьуьзуь,vecs
1445,jung::A,жегьил,том
1446,jung::A,жегьил,jauns
1447,arm::A,кесиб,гӧль
1448,arm::A,кесиб,nabags
1449,reich::A,девлетлу,озыр
1450,reich::A,девлетлу,bagāts
1451,bekannt::A,чидай,тӧдса
1452,bekannt::A,чидай,zināms
1453,bekannt::A,чидай,pazīstams
1454,berühmt::A,машгьур,нималан
1455,berühmt::A,машгьур,кывсян
1456,berühmt::A,машгьур,slavens
1457,fremd::A,ччара,йӧз
1458,fremd::A,ччара,svešs
1459,verschieden::A,жуьреба-жуьре,абу ӧткодь
1460,verschieden::A,жуьреба-жуьре,разнӧй
1461,verschieden::A,жуьреба-жуьре,dažāds
1462,nah::A,мукьвал,матыс
1463,nah::A,мукьвал,tuvs
1464,fern::A,яргъал,ылі
1465,fern::A,яргъал,tāls
1466,linker::A,чапла,шуйга
1467,linker::A,чапла,kreisais
1468,rechter::A,эрчӏи,веськыд
1469,rechter::A,эрчӏи,labais
1470,anderer::A,маса,мукӧд
1471,anderer::A,маса,otrs
1472,anderer::A,муькуь,мукӧд
1473,anderer::A,муькуь,otrs
1474,erster::A,сад лагьай,медводдза
1475,erster::A,сад лагьай,pirmais
1476,zweiter::A,кьвед лагьай,мӧд
1477,zweiter::A,кьвед лагьай,otrais
1478,dritter::A,пуд лагьай,коймӧд
1479,dritter::A,пуд лагьай,trešais
1480,letzter::A,эхиримжи,бӧръя
1481,letzter::A,эхиримжи,beidzamais
1482,allein::ADV,кьилди,ӧтка
1483,allein::ADV,кьилди,viens pats
1484,zusammen::ADV,санал,тшӧтш
1485,zusammen::ADV,санал,kopā
1486,zusammen::ADV,санал,vienviet
1487,lange::ADV,яргъалди,дыр
1488,lange::ADV,яргъалди,ilgi
1489,plötzlich::ADV,садлагьана,друг
1490,plötzlich::ADV,садлагьана,pēkšņi
1491,sofort::ADV,гьасятда,дзик пыр
1492,sofort::ADV,гьасятда,tūlīt
1493,später::ADV,гуьгъуьнлай,сэсся
1494,später::ADV,гуьгъуьнлай,vēlāk
1495,jetzt::ADV,гила,ӧні
1496,jetzt::ADV,гила,tagad
1497,heute::ADV,къе,талун
1498,heute::ADV,къе,šodien
1499,morgen::ADV,пака,аски
1500,morgen::ADV,пака,rīt
1501,bald::ADV,мукьва,регыд
1502,bald::ADV,мукьва,drīz
1503,bald::ADV,мукьвара,регыд
1504,bald::ADV,мукьвара,drīz
1505,dann::ADV,ахпа,бӧрын
1506,dann::ADV,ахпа,бӧрти
1507,dann::ADV,ахпа,tad
1508,gestern::ADV,накь,тӧнлун
1509,gestern::ADV,накь,vakar
1510,einst::ADV,садра,ӧтчыд
1511,einst::ADV,садра,ӧтпыр
1512,einst::ADV,садра,citreiz
1513,damals::ADV,а чӏавуз,сэки
1514,damals::ADV,а чӏавуз,toreiz
1515,danach::ADV,ахпа,сэсся
1516,danach::ADV,ахпа,pēc tam
1517,vorher::ADV,вилик,войдӧр
1518,vorher::ADV,вилик,iepriekš
1519,vorher::ADV,вилик,pirms tam
1520,zuerst::ADV,сифте,войдӧр
1521,zuerst::ADV,сифте,vis'pirms
