,Concept_ID,se,ce
4373,dort::ADV,tovben,цигахь
4374,dort::ADV,to´ben,цигахь
4375,dort::ADV,тёллэ,цигахь
4376,dort::ADV,тамьпе,цигахь
4377,dorthin::ADV,dahkoe,цига
4378,dorthin::ADV,dåhku,цига
4379,dorthin::ADV,dohko,цига
4380,dorthin::ADV,diehko,цига
4381,dorthin::ADV,tuohu,цига
4382,dorthin::ADV,tok,цига
4383,dorthin::ADV,tok-aa,цига
4384,dorthin::ADV,то̄гэ,цига
4385,vorwärts::ADV,fraamme,хьалха
4386,vorwärts::ADV,åvddån,хьалха
4387,vorwärts::ADV,ovddas,хьалха
4388,vorwärts::ADV,oovdâs,хьалха
4389,vorwärts::ADV,ooudâs,хьалха
4390,vorwärts::ADV,ooudårra,хьалха
4391,vorwärts::ADV,эвтэс,хьалха
4392,rückwärts::ADV,mænngese,юха
4393,rückwärts::ADV,ruoptobadáj,юха
4394,rückwärts::ADV,maŋás,юха
4395,rückwärts::ADV,majaskulij,юха
4396,rückwärts::ADV,mââjas,юха
4397,rückwärts::ADV,mâ´ŋŋla,юха
4398,rückwärts::ADV,мо̄а̄з,юха
4399,rückwärts::ADV,мо̄а̄ст,юха
4400,zurück::ADV,bååstede,юха
4401,zurück::ADV,ruoptus,юха
4402,zurück::ADV,maŋus,юха
4403,zurück::ADV,ruoktot,юха
4404,zurück::ADV,maassâd,юха
4405,zurück::ADV,vä´st,юха
4406,zurück::ADV,mååusat,юха
4407,zurück::ADV,мо̄а̄з,юха
4408,zurück::ADV,мо̄а̄ст,юха
4409,unten::ADV,vuelnie,лахахь
4410,unten::ADV,vuollen,лахахь
4411,unten::ADV,vuollin,лахахь
4412,unten::ADV,vyellin,лахахь
4413,unten::ADV,vue´llen,лахахь
4414,unten::ADV,вӯлльн,лахахь
4415,hinab::ADV,våålese,охьа
4416,hinab::ADV,vuolus,охьа
4417,hinab::ADV,vulos,охьа
4418,hinab::ADV,vuá'lás,охьа
4419,hinab::ADV,vuâlas,охьа
4420,hinab::ADV,валас,охьа
4421,oben::ADV,bijjene,лакхахь
4422,oben::ADV,baddjen,лакхахь
4423,oben::ADV,badjin,лакхахь
4424,oben::ADV,paijeen,лакхахь
4425,oben::ADV,pâ´jjen,лакхахь
4426,oben::ADV,tunââ´lmest,лакхахь
4427,oben::ADV,пайенҍ,лакхахь
4428,hinauf::ADV,bæjjese,хьала
4429,hinauf::ADV,bajás,хьала
4430,hinauf::ADV,bajás,хьала
4431,hinauf::ADV,pajas,хьала
4432,hinauf::ADV,pââjas,хьала
4433,hinauf::ADV,пайяс,хьала
4434,überall::ADV,gaajhkene lehkesne,массанхьа
4435,überall::ADV,juohkka sajen,массанхьа
4436,überall::ADV,juohke sajis,массанхьа
4437,überall::ADV,jya'hisaajeest,массанхьа
4438,überall::ADV,vee´zz,массанхьа
4439,überall::ADV,pukvee´zz,массанхьа
4440,überall::ADV,пугквесь,массанхьа
4441,nicht::ADV,ij,ца
4442,nicht::ADV,ij,ца
4443,nicht::ADV,ii,ца
4444,nicht::ADV,ij,ца
4445,nicht::ADV,ij,ца
4446,nicht::ADV,эйй,ца
4447,ein wenig::ADV,ånnetje,кӏеззиг
4448,ein wenig::ADV,ahtjetje,кӏеззиг
4449,ein wenig::ADV,binná,кӏеззиг
4450,ein wenig::ADV,veahá,кӏеззиг
4451,ein wenig::ADV,ucánjii,кӏеззиг
4452,ein wenig::ADV,occanj,кӏеззиг
4453,ein wenig::ADV,simmna,кӏеззиг
4454,ein wenig::ADV,сада,кӏеззиг
4455,ein wenig::ADV,садаматта,кӏеззиг
4456,kaum::ADV,jallan,халла
4457,kaum::ADV,vánet,халла
4458,kaum::ADV,báljo,халла
4459,kaum::ADV,illá,халла
4460,kaum::ADV,illvaa,халла
4461,kaum::ADV,мале,халла
4462,kaum::ADV,элэлэ,халла
4463,sehr::ADV,sagk,вуно
4464,sehr::ADV,riek,вуно
4465,sehr::ADV,sieldes,вуно
4466,sehr::ADV,hui,вуно
4467,sehr::ADV,ollu,вуно
4468,sehr::ADV,čuuvtij,вуно
4469,sehr::ADV,sami,вуно
4470,sehr::ADV,čuu´t,вуно
4471,sehr::ADV,пэре,вуно
4472,sehr::ADV,чофта,вуно
4473,so::ADV,numhtie,
4474,so::ADV,nav,
4475,so::ADV,nuov,
4476,so::ADV,nåv,
4477,so::ADV,nu,
4478,so::ADV,näävt,
4479,so::ADV,de,
4480,so::ADV,nu´t,
4481,so::ADV,nääi´t,
4482,so::ADV,те̄льнэ,
4483,noch::ADV,annje,кхин
4484,noch::ADV,ájn,кхин
4485,noch::ADV,vilá,кхин
4486,noch::ADV,ain,кхин
4487,noch::ADV,vela,кхин
4488,noch::ADV,võl,кхин
4489,noch::ADV,veâl,кхин
4490,noch::ADV,вя̄л,кхин
4491,nur::ADV,ajve,бен ...ца
4492,nur::ADV,barre,бен ...ца
4493,nur::ADV,dåssjå,бен ...ца
4494,nur::ADV,dušše,бен ...ца
4495,nur::ADV,váá,бен ...ца
4496,nur::ADV,pâi,бен ...ца
4497,nur::ADV,leša,бен ...ца
4498,nur::ADV,tåå´lǩ,бен ...ца
4499,nur::ADV,лэша,бен ...ца
4500,nur::ADV,лышшэ,бен ...ца
4501,schon::ADV,joe,хӏинцале
4502,schon::ADV,juo,хӏинцале
4503,schon::ADV,juo,хӏинцале
4504,schon::ADV,juo,хӏинцале
4505,schon::ADV,ju´n,хӏинцале
4506,schon::ADV,ё,хӏинцале
4507,wieder::ADV,vihth,юха а
4508,wieder::ADV,aajmoen,юха а
4509,wieder::ADV,vas,юха а
4510,wieder::ADV,ådåsis,юха а
4511,wieder::ADV,fas,юха а
4512,wieder::ADV,vuot,юха а
4513,wieder::ADV,vest,юха а
4514,wieder::ADV,däs,юха а
4515,wieder::ADV,e´pet,юха а
4516,wieder::ADV,аввта,юха а
4517,wieder::ADV,о̄дтсэ,юха а
4518,vor::PRP,åvteste,хьалха
4519,vor::PRP,ålggolin,хьалха
4520,vor::PRP,ovddas,хьалха
4521,vor::PRP,oovdâst,хьалха
4522,vor::PRP,ooudâst,хьалха
4523,vor::PRP,авьтэмьбе̄лльт,хьалха
4524,hinter::PRP,duekesne,тӏехьа
4525,hinter::PRP,duogen,тӏехьа
4526,hinter::PRP,maŋŋelin,тӏехьа
4527,hinter::PRP,maŋil,тӏехьа
4528,hinter::PRP,duogás,тӏехьа
4529,hinter::PRP,tyeḥin,тӏехьа
4530,hinter::PRP,tue´ǩǩen,тӏехьа
4531,hinter::PRP,маӈельт,тӏехьа
4532,unter::PRP,nuelesne,кIелахь
4533,unter::PRP,vuolen,кIелахь
4534,unter::PRP,vuolde,кIелахь
4535,unter::PRP,vyel'ni,кIелахь
4536,unter::PRP,vue´llen,кIелахь
4537,unter::PRP,вӯлльнҍ,кIелахь
4538,durch::PRP,vieken,чекх
4539,durch::PRP,tjadá,чекх
4540,durch::PRP,-rájge,чекх
4541,durch::PRP,čađa,чекх
4542,durch::PRP,čoođâ,чекх
4543,durch::PRP,čõõđ,чекх
4544,durch::PRP,pääi´ǩ,чекх
4545,durch::PRP,че̄д,чекх
4546,neben::PRP,baaltese,юххе
4547,neben::PRP,báldan,юххе
4548,neben::PRP,bálddas,юххе
4549,neben::PRP,paaldâst,юххе
4550,neben::PRP,paaldâst,юххе
4551,neben::PRP,поалльтэ,юххе
4552,zwischen::PRP,gaskesne,юккъехь
4553,zwischen::PRP,gasska,юккъехь
4554,zwischen::PRP,gaskkas,юккъехь
4555,zwischen::PRP,kooskâst,юккъехь
4556,zwischen::PRP,kâskka,юккъехь
4557,zwischen::PRP,кэскэсьт,юккъехь
4558,zwischen::PRP,кэ̄скэль,юккъехь
4559,wegen::PRP,dïete,дуьхьа
4560,wegen::PRP,gaevhtieh,дуьхьа
4561,wegen::PRP,diehti,дуьхьа
4562,wegen::PRP,dihte,дуьхьа
4563,wegen::PRP,geažil,дуьхьа
4564,wegen::PRP,tet,дуьхьа
4565,wegen::PRP,diõtt,дуьхьа
4566,wegen::PRP,ǩeäč'ča,дуьхьа
4567,wegen::PRP,гуэйке,дуьхьа
4568,dies::PRN,dihte,и
4569,dies::PRN,dihte,иза
4570,dies::PRN,dát,и
4571,dies::PRN,dát,иза
4572,dies::PRN,dát,и
4573,dies::PRN,dát,иза
4574,dies::PRN,táát,и
4575,dies::PRN,táát,иза
4576,dies::PRN,tät,и
4577,dies::PRN,tät,иза
4578,dies::PRN,tiett-aa,и
4579,dies::PRN,tiett-aa,иза
4580,dies::PRN,тэдт,и
4581,dies::PRN,тэдт,иза
4582,das::PRN,dohte,и
4583,das::PRN,dohte,иза
4584,das::PRN,dat,и
4585,das::PRN,dat,иза
4586,das::PRN,dat,и
4587,das::PRN,dat,иза
4588,das::PRN,tot,и
4589,das::PRN,tot,иза
4590,das::PRN,tõt,и
4591,das::PRN,tõt,иза
4592,das::PRN,тудт,и
4593,das::PRN,тудт,иза
4594,alles::PRN,gaajhke,дерриг
4595,alles::PRN,gájkka,дерриг
4596,alles::PRN,buot,дерриг
4597,alles::PRN,puoh,дерриг
4598,alles::PRN,puk,дерриг
4599,alles::PRN,пугк,дерриг
4600,ich::PRN,manne,cо
4601,ich::PRN,mån,cо
4602,ich::PRN,månnå,cо
4603,ich::PRN,mun,cо
4604,ich::PRN,mun,cо
4605,ich::PRN,munnâ,cо
4606,ich::PRN,mon,cо
4607,ich::PRN,мунн,cо
4608,du::PRN,datne,хьо
4609,du::PRN,dån,хьо
4610,du::PRN,don,хьо
4611,du::PRN,tun,хьо
4612,du::PRN,ton,хьо
4613,du::PRN,то̄нн,хьо
4614,er::PRN,dïhte,и
4615,er::PRN,dïhte,иза
4616,er::PRN,sån,и
4617,er::PRN,sån,иза
4618,er::PRN,son,и
4619,er::PRN,son,иза
4620,er::PRN,sun,и
4621,er::PRN,sun,иза
4622,er::PRN,son,и
4623,er::PRN,son,иза
4624,er::PRN,со̄нн,и
4625,er::PRN,со̄нн,иза
4626,wir::PRN,mijjieh,тхо
4627,wir::PRN,mijjieh,вай
4628,wir::PRN,mij,тхо
4629,wir::PRN,mij,вай
4630,wir::PRN,mii,тхо
4631,wir::PRN,mii,вай
4632,wir::PRN,mij,тхо
4633,wir::PRN,mij,вай
4634,wir::PRN,mij,тхо
4635,wir::PRN,mij,вай
4636,wir::PRN,мыйй,тхо
4637,wir::PRN,мыйй,вай
4638,ihr::PRN,dijjie,шу
4639,ihr::PRN,dij,шу
4640,ihr::PRN,dii,шу
4641,ihr::PRN,tij,шу
4642,ihr::PRN,tij,шу
4643,ihr::PRN,тыйй,шу
4644,sie::PRN,dah,уьш
4645,sie::PRN,sij,уьш
4646,sie::PRN,sii,уьш
4647,sie::PRN,sij,уьш
4648,sie::PRN,sij,уьш
4649,sie::PRN,сыйй,уьш
4650,was::FPRN,mij,хӏун
4651,was::FPRN,mij,хӏун
4652,was::FPRN,mii,хӏун
4653,was::FPRN,mii,хӏун
4654,was::FPRN,mii,хӏун
4655,was::FPRN,мӣ,хӏун
4656,wer::FPRN,gie,мила
4657,wer::FPRN,guhti,мила
4658,wer::FPRN,gii,мила
4659,wer::FPRN,guhte,мила
4660,wer::FPRN,kii,мила
4661,wer::FPRN,ǩii,мила
4662,wer::FPRN,kåå´tt,мила
4663,wer::FPRN,ке̄,мила
4664,wo::FADV,gusnie,мичaхь
4665,wo::FADV,gånnå,мичaхь
4666,wo::FADV,gos,мичaхь
4667,wo::FADV,kost,мичaхь
4668,wo::FADV,ko´st,мичaхь
4669,wo::FADV,касьт,мичaхь
4670,wohin::FADV,gogka,мича
4671,wohin::FADV,gåsi,мича
4672,wohin::FADV,gosa,мича
4673,wohin::FADV,kuus,мича
4674,wohin::FADV,koozz,мича
4675,wohin::FADV,ко̄з,мича
4676,wie::FADV,guktie,муха
4677,wie::FADV,gumhtie,муха
4678,wie::FADV,gåktu,муха
4679,wie::FADV,mot,муха
4680,wie::FADV,mahte,муха
4681,wie::FADV,mä´htt,муха
4682,wie::FADV,ко̄ххт,муха
4683,warum::FADV,man,хӏунда
4684,warum::FADV,manen,хӏунда
4685,warum::FADV,manne,хӏунда
4686,warum::FADV,mane,хӏунда
4687,warum::FADV,mondiet,хӏунда
4688,warum::FADV,mõõzz,хӏунда
4689,warum::FADV,mää´nn,хӏунда
4690,warum::FADV,мэ̄йт,хӏунда
4691,warum::FADV,мэ̄ннгуэйке,хӏунда
4692,wieviel::FNUM,man jeenje,мел
4693,wieviel::FNUM,man jeenje,маса
4694,wieviel::FNUM,makta,мел
4695,wieviel::FNUM,makta,маса
4696,wieviel::FNUM,olugo,мел
4697,wieviel::FNUM,olugo,маса
4698,wieviel::FNUM,kalle,мел
4699,wieviel::FNUM,kalle,маса
4700,wieviel::FNUM,kâ´ll,мел
4701,wieviel::FNUM,kâ´ll,маса
4702,wieviel::FNUM,мэ̄ннве̄рьт,мел
4703,wieviel::FNUM,мэ̄ннве̄рьт,маса
4704,wieviel::FNUM,мэ̄нлянчверьт,мел
4705,wieviel::FNUM,мэ̄нлянчверьт,маса
4706,eins::NUM,akte,цхьаъ
4707,eins::NUM,akta,цхьаъ
4708,eins::NUM,okta,цхьаъ
4709,eins::NUM,ohtâ,цхьаъ
4710,eins::NUM,õhtt,цхьаъ
4711,eins::NUM,э̄ххт,цхьаъ
4712,eins::NUM,о̄ххтэ,цхьаъ
4713,zwei::NUM,göökte,шиъ
4714,zwei::NUM,guokta,шиъ
4715,zwei::NUM,guokte,шиъ
4716,zwei::NUM,kyeh'ti,шиъ
4717,zwei::NUM,kuõ´htt,шиъ
4718,zwei::NUM,кӯххт,шиъ
4719,drei::NUM,golme,кхоъ
4720,drei::NUM,gålmmå,кхоъ
4721,drei::NUM,golbma,кхоъ
4722,drei::NUM,kulmâ,кхоъ
4723,drei::NUM,koumm,кхоъ
4724,drei::NUM,ко̄ллм,кхоъ
4725,vier::NUM,njieljie,диъ
4726,vier::NUM,niellja,диъ
4727,vier::NUM,njeallje,диъ
4728,vier::NUM,nelji,диъ
4729,vier::NUM,nellj,диъ
4730,vier::NUM,не̄лльй,диъ
4731,fünf::NUM,vïjhte,пхиъ
4732,fünf::NUM,vihtta,пхиъ
4733,fünf::NUM,vihtta,пхиъ
4734,fünf::NUM,vittâ,пхиъ
4735,fünf::NUM,vitt,пхиъ
4736,fünf::NUM,выдт,пхиъ
4737,sechs::NUM,govhte,ялх
4738,sechs::NUM,guhtta,ялх
4739,sechs::NUM,guhtta,ялх
4740,sechs::NUM,kuttâ,ялх
4741,sechs::NUM,kutt,ялх
4742,sechs::NUM,кудт,ялх
4743,sieben::NUM,tjïjhtje,ворхӏ
4744,sieben::NUM,giehtja,ворхӏ
4745,sieben::NUM,čieža,ворхӏ
4746,sieben::NUM,čiččâm,ворхӏ
4747,sieben::NUM,čiččâm,ворхӏ
4748,sieben::NUM,кыджемь,ворхӏ
4749,acht::NUM,gaektsie,бархӏ
4750,acht::NUM,gáktsa,бархӏ
4751,acht::NUM,gávcci,бархӏ
4752,acht::NUM,käävci,бархӏ
4753,acht::NUM,kääu´c,бархӏ
4754,acht::NUM,ка̄ххц,бархӏ
4755,neun::NUM,uktsie,исс
4756,neun::NUM,aktse,исс
4757,neun::NUM,ovcci,исс
4758,neun::NUM,oovce,исс
4759,neun::NUM,å´hcc,исс
4760,neun::NUM,аххц,исс
4761,zehn::NUM,luhkie,итт
4762,zehn::NUM,låhke,итт
4763,zehn::NUM,lågev,итт
4764,zehn::NUM,logi,итт
4765,zehn::NUM,loṿe,итт
4766,zehn::NUM,lååi,итт
4767,zehn::NUM,лоагкь,итт
4768,elf::NUM,luhkieakte,цхьайтта
4769,elf::NUM,lågenanakta,цхьайтта
4770,elf::NUM,oktanuppelohkái,цхьайтта
4771,elf::NUM,ohtnubáloh,цхьайтта
4772,elf::NUM,õtmlo,цхьайтта
4773,elf::NUM,õhttmlo,цхьайтта
4774,elf::NUM,э̄ххтэмплоагкь,цхьайтта
4775,zwölf::NUM,luhkiegöökte,шийтта
4776,zwölf::NUM,lågenanguokta,шийтта
4777,zwölf::NUM,guoktenuppelohkái,шийтта
4778,zwölf::NUM,kyeh'tnubáloh,шийтта
4779,zwölf::NUM,kuâtmlo,шийтта
4780,zwölf::NUM,kuâhttmlo,шийтта
4781,zwölf::NUM,кӯххтэмплоагкь,шийтта
4782,zwanzig::NUM,göökteluhkie,ткъа
4783,zwanzig::NUM,guoktalåhke,ткъа
4784,zwanzig::NUM,guoktelogi,ткъа
4785,zwanzig::NUM,kyeh'tilov,ткъа
4786,zwanzig::NUM,kuâhttlo,ткъа
4787,zwanzig::NUM,кӯххтлоагкь,ткъа
4788,dreißig::NUM,golmeluhkie,ткъе итт
4789,dreißig::NUM,gålmmålåhke,ткъе итт
4790,dreißig::NUM,golbmalogi,ткъе итт
4791,dreißig::NUM,kulmâlov,ткъе итт
4792,dreißig::NUM,koummlo,ткъе итт
4793,dreißig::NUM,ко̄ллмлоагкь,ткъе итт
4794,vierzig::NUM,njieljieluhkie,шовзткъа
4795,vierzig::NUM,nielljalåhke,шовзткъа
4796,vierzig::NUM,njealljelogi,шовзткъа
4797,vierzig::NUM,neljilov,шовзткъа
4798,vierzig::NUM,nelljlo,шовзткъа
4799,vierzig::NUM,не̄лльйлоагкь,шовзткъа
4800,fünfzig::NUM,vïjhteluhkie,шовзткъе итт
4801,fünfzig::NUM,vihttalåhke,шовзткъе итт
4802,fünfzig::NUM,vihttalogi,шовзткъе итт
4803,fünfzig::NUM,vittâlov,шовзткъе итт
4804,fünfzig::NUM,vittlo,шовзткъе итт
4805,fünfzig::NUM,выдтлоагкъ,шовзткъе итт
4806,sechzig::NUM,govhteluhkie,кхузткъа
4807,sechzig::NUM,guhttalåhke,кхузткъа
4808,sechzig::NUM,guhttalogi,кхузткъа
4809,sechzig::NUM,kuttâlov,кхузткъа
4810,sechzig::NUM,kuttlo,кхузткъа
4811,sechzig::NUM,кудтлоагкь,кхузткъа
4812,siebzig::NUM,tjïjhtjeluhkie,кхузткъе итт
4813,siebzig::NUM,gietjavlåhke,кхузткъе итт
4814,siebzig::NUM,čiežalogi,кхузткъе итт
4815,siebzig::NUM,čiččâmlov,кхузткъе итт
4816,siebzig::NUM,čičmlo,кхузткъе итт
4817,siebzig::NUM,кыджемьлоагкь,кхузткъе итт
4818,achtzig::NUM,gaektsieluhkie,дезткъа
4819,achtzig::NUM,gáktsalåhke,дезткъа
4820,achtzig::NUM,gávccilogi,дезткъа
4821,achtzig::NUM,kähcilov,дезткъа
4822,achtzig::NUM,kä´hcclo,дезткъа
4823,achtzig::NUM,ка̄ххцлоагкь,дезткъа
4824,neunzig::NUM,uktsieluhkie,дезткъе итт
4825,neunzig::NUM,aktselåhke,дезткъе итт
4826,neunzig::NUM,ovccilogi,дезткъе итт
4827,neunzig::NUM,ohcelov,дезткъе итт
4828,neunzig::NUM,å´hcclo,дезткъе итт
4829,neunzig::NUM,аххцлоагкь,дезткъе итт
4830,hundert::NUM,tjuetie,бӏе
4831,hundert::NUM,tjuohte,бӏе
4832,hundert::NUM,čuođi,бӏе
4833,hundert::NUM,čyeti,бӏе
4834,hundert::NUM,čue´tt,бӏе
4835,hundert::NUM,чӯдть,бӏе
4836,tausend::NUM,tåvsene,эзар
4837,tausend::NUM,stoeretjuetie,эзар
4838,tausend::NUM,tuvsán,эзар
4839,tausend::NUM,duhát,эзар
4840,tausend::NUM,duhát,эзар
4841,tausend::NUM,tuhháát,эзар
4842,tausend::NUM,dohat,эзар
4843,tausend::NUM,то̄а̄фант,эзар
4844,und::CNJ,jïh,a
4845,und::CNJ,ja,a
4846,und::CNJ,ja,a
4847,und::CNJ,já,a
4848,und::CNJ,di,a
4849,und::CNJ,я,a
4850,und::CNJ,да,a
4851,und::CNJ,де,a
4852,oder::CNJ,jallh,я
4853,oder::CNJ,jali,я
4854,oder::CNJ,dahje,я
4855,oder::CNJ,adai,я
4856,oder::CNJ,avi,я
4857,oder::CNJ,le´be,я
4858,oder::CNJ,элэ,я
4859,oder::CNJ,вай,я
4860,stehen::V,tjåadtjodh,латта
4861,stehen::V,seajsasjidh,латта
4862,stehen::V,tjuodtjot,латта
4863,stehen::V,čuožžut,латта
4864,stehen::V,cuáp'cuđ,латта
4865,stehen::V,čuâǯ'ǯad,латта
4866,stehen::V,чуэннче,латта
4867,sitzen::V,tjahkasjidh,хиъна ӏан
4868,sitzen::V,tjåhkkåhit,хиъна ӏан
4869,sitzen::V,čohkkát,хиъна ӏан
4870,sitzen::V,čokkáđ,хиъна ӏан
4871,sitzen::V,išttâd åårrad,хиъна ӏан
4872,sitzen::V,ышштэ,хиъна ӏан
4873,liegen::V,gaajranidh,ӏилла
4874,liegen::V,vellahit,ӏилла
4875,liegen::V,veallát,ӏилла
4876,liegen::V,viäl'láđ,ӏилла
4877,liegen::V,liâššâd,ӏилла
4878,liegen::V,ле̄шшэ,ӏилла
4879,hängen::V,gævnjasjidh,кхаза
4880,hängen::V,gahtsahit,кхаза
4881,hängen::V,heaŋgát,кхаза
4882,hängen::V,hiäŋ'gáđ,кхаза
4883,hängen::V,sorččad,кхаза
4884,hängen::V,ла̄бпэ,кхаза
4885,werden::V,sjïdtedh,хила
4886,werden::V,sjaddat,хила
4887,werden::V,beassat,хила
4888,werden::V,šoddâđ,хила
4889,werden::V,šõddâd,хила
4890,werden::V,шэ̄ннтэ,хила
4891,passieren::V,vaasedh,хила
4892,passieren::V,sjaddat,хила
4893,passieren::V,dáhpáduvvat,хила
4894,passieren::V,vássit,хила
4895,passieren::V,dáhpáhuvvat,хила
4896,passieren::V,šoddâđ,хила
4897,passieren::V,šõddâd,хила
4898,passieren::V,шэ̄ннтэ,хила
4899,passieren::V,тагсэ,хила
4900,beginnen::V,aelkedh,доло
4901,beginnen::V,álgget,доло
4902,beginnen::V,álggahit,доло
4903,beginnen::V,älgiđ,доло
4904,beginnen::V,ä´lǧǧed,доло
4905,beginnen::V,о̄а̄лкхуввэ,доло
4906,beginnen::V,о̄а̄лкхэднэ,доло
4907,enden::V,orrijidh,дӏадерза
4908,enden::V,hiejttet,дӏадерза
4909,enden::V,nohkat,дӏадерза
4910,enden::V,nuuhâđ,дӏадерза
4911,enden::V,puu´tted,дӏадерза
4912,enden::V,пудтэ,дӏадерза
4913,enden::V,кӣркнэ,дӏадерза
4914,wechseln::V,målsodh,хийца
4915,wechseln::V,lånudit,хийца
4916,wechseln::V,molssastit,хийца
4917,wechseln::V,molsašuddat,хийца
4918,wechseln::V,molsođ,хийца
4919,wechseln::V,vaaitõõttâd,хийца
4920,wechseln::V,вуайхувнэ,хийца
4921,aufgehen[Sonne]::V,låvnedh,кхета
4922,aufgehen[Sonne]::V,årijdit,кхета
4923,aufgehen[Sonne]::V,lavnnet,кхета
4924,aufgehen[Sonne]::V,badjánit,кхета
4925,aufgehen[Sonne]::V,pajaniđ,кхета
4926,aufgehen[Sonne]::V,pâjjned,кхета
4927,aufgehen[Sonne]::V,пэ̄ййнэ,кхета
4928,untergehen[Sonne]::V,luajhtadidh,чубуза
4929,untergehen[Sonne]::V,gáhtot,чубуза
4930,untergehen[Sonne]::V,vidodit,чубуза
4931,untergehen[Sonne]::V,luoitádit,чубуза
4932,untergehen[Sonne]::V,lyeš'tiđ,чубуза
4933,untergehen[Sonne]::V,lue´štted,чубуза
4934,untergehen[Sonne]::V,луэшштэдтэ,чубуза
4935,scheinen[Sonne]::V,goekedh,серло яла
4936,scheinen[Sonne]::V,bájttet,серло яла
4937,scheinen[Sonne]::V,báitit,серло яла
4938,scheinen[Sonne]::V,päštiđ,серло яла
4939,scheinen[Sonne]::V,pä´štted,серло яла
4940,scheinen[Sonne]::V,па̄шшьтэ,серло яла
4941,donnern::V,laakedh,къекъа
4942,donnern::V,sjærggot,къекъа
4943,donnern::V,čerget,къекъа
4944,donnern::V,čiär'guđ,къекъа
4945,donnern::V,čeärgged,къекъа
4946,donnern::V,ча̄рркэ,къекъа
4947,wehen::V,bïegkedh,хьекха
4948,wehen::V,bieggat,хьекха
4949,wehen::V,bieggat,хьекха
4950,wehen::V,pieg'gâđ,хьекха
4951,wehen::V,piõg'gâd,хьекха
4952,wehen::V,пӣӈӈкье,хьекха
4953,strömen::V,galkedh,эха
4954,strömen::V,gålggåt,эха
4955,strömen::V,golgat,эха
4956,strömen::V,kulgâđ,эха
4957,strömen::V,kolggâd,эха
4958,strömen::V,ко̄ллкэ,эха
4959,fließen::V,galkedh,охьаэха
4960,fließen::V,gålggåt,охьаэха
4961,fließen::V,golgat,охьаэха
4962,fließen::V,kulgâđ,охьаэха
4963,fließen::V,kolggâd,охьаэха
4964,fließen::V,ко̄ллкэ,охьаэха
4965,sich drehen::V,jårredh,хьийза
4966,sich drehen::V,bådnjåsit,хьийза
4967,sich drehen::V,jorrat,хьийза
4968,sich drehen::V,juurrâđ,хьийза
4969,sich drehen::V,joorrâd,хьийза
4970,sich drehen::V,чо̄ннэ,хьийза
4971,schwanken::V,syjjedidh,леста
4972,schwanken::V,vábbulit,леста
4973,schwanken::V,suoibut,леста
4974,schwanken::V,juár'buđ,леста
4975,schwanken::V,lâsmmad,леста
4976,schwanken::V,leâujjad,леста
4977,schwanken::V,лыйввэ,леста
4978,schwanken::V,качьедтэ,леста
4979,schwingen::V,gaavedh,лесто
4980,schwingen::V,svinhtedh,лесто
4981,schwingen::V,gávvat,лесто
4982,schwingen::V,hiäi'luđ,лесто
4983,schwingen::V,heillad,лесто
4984,schwingen::V,мо̄а̄хнэ,лесто
4985,fallen::V,gahtjedh,охьакхета
4986,fallen::V,gahttjat,охьакхета
4987,fallen::V,gahččat,охьакхета
4988,fallen::V,jurrâđ,охьакхета
4989,fallen::V,kõččâd,охьакхета
4990,fallen::V,viõr'rled,охьакхета
4991,fallen::V,ёрнэ,охьакхета
4992,fallen::V,кэ̄ххче,охьакхета
4993,brennen::V,bueledh,дага
4994,brennen::V,buollet,дага
4995,brennen::V,buollit,дага
4996,brennen::V,pyelliđ,дага
4997,brennen::V,pue´lled,дага
4998,brennen::V,пӯлле,дага
4999,rauchen::V,soevedidh,оза
5000,rauchen::V,berkiestidh,оза
5001,rauchen::V,tsåjttset,оза
5002,rauchen::V,borgguhit,оза
5003,rauchen::V,po'rgestiđ,оза
5004,rauchen::V,soicceđ,оза
5005,rauchen::V,suõv'veed,оза
5006,rauchen::V,суввдэ,оза
5007,regnen::V,abrodh,догlа догlу
5008,regnen::V,harvvet,догlа догlу
5009,regnen::V,rássjodit,догlа догlу
5010,regnen::V,arvit,догlа догlу
5011,regnen::V,arved,догlа догlу
5012,regnen::V,â´brred,догlа догlу
5013,regnen::V,аббрэ,догlа догlу
5014,gefrieren::V,gelmedh,гӏоро
5015,gefrieren::V,jeangodh,гӏоро
5016,gefrieren::V,jiegŋot,гӏоро
5017,gefrieren::V,galbmot,гӏоро
5018,gefrieren::V,jiäŋŋuđ,гӏоро
5019,gefrieren::V,jiõŋŋâd,гӏоро
5020,gefrieren::V,kâ´lmmed,гӏоро
5021,gefrieren::V,калльме,гӏоро
5022,tauen::V,leamkedh,даша
5023,tauen::V,suddat,даша
5024,tauen::V,sagŋadit,даша
5025,tauen::V,suddat,даша
5026,tauen::V,suddâđ,даша
5027,tauen::V,suddâd,даша
5028,tauen::V,sõõŋŋâd,даша
5029,tauen::V,суннтэ,даша
5030,schmelzen::V,sjalkedh,лала
5031,schmelzen::V,suddat,лала
5032,schmelzen::V,suddat,лала
5033,schmelzen::V,suddâđ,лала
5034,schmelzen::V,sooŋŋâđ,лала
5035,schmelzen::V,suddâd,лала
5036,schmelzen::V,sõõŋŋâd,лала
5037,schmelzen::V,суннтэ,лала
5038,trocknen::V,gajhkedh,дакъо
5039,trocknen::V,gåjkkåt,дакъо
5040,trocknen::V,goikat,дакъо
