,Concept_ID,hy,kl
700,sauer::A,թթված,
701,hell::A,պայծառ,qaamavoq
702,hell::A,խելամիտ,qaamavoq
703,dunkel::A,մութ,qernerpoq
704,schwarz::A,սեւ,qernerpoq
705,weiß::A,սպիտակ,qaqorpoq
706,rot::A,կարմիր,aappaluppoq
707,gelb::A,դեղին,sungaarpoq
708,blau::A,կապույտ,tungujorpoq
709,grün::A,կանաչ,qorsooqqippoq
710,grau::A,գորշ,qaserpoq
711,bunt::A,գոյնզգոյն,
712,billig::A,էժան,akikippoq
713,teuer::A,թանկ,
714,wertvoll::A,թանկարժեք,erlinnarpoq
715,blind::A,կույր,tappiippoq
716,blind::A,կույր,isigisaqanngilaq
717,taub::A,խուլ,tusilarpoq
718,kräftig::A,հզոր,pissaq
719,kräftig::A,հզոր,pissarsuaq
720,stark::A,ուժեղ,sanngivoq
721,schwach::A,տկար,nakuippoq
722,schwach::A,թույլ,nakuippoq
723,fett::A,գեր,pualavoq
724,schlank::A,նիհար,tuappoq
725,hübsch::A,գրավիչ,aatsialaq
726,hübsch::A,սիրունիկ,aatsialaq
727,böse::A,չար,ajorpoq
728,dumm::A,հիմար,taqajak
729,dumm::A,հիմար,sikkilluppoq
730,dumm::A,հիմար,qaatusimasaqanngilaq
731,faul::A,ծույլ,eqiasuppoq
732,faul::A,ծույլ,eqiattortuvoq
733,fleißig::A,ջանասեր,eqiasuippoq
734,fleißig::A,փութաջան,eqiasuippoq
735,geizig::A,ագահ,iasilaarpoq
736,geizig::A,ագահ,tukkuippoq
737,geizig::A,կծծի,iasilaarpoq
738,geizig::A,կծծի,tukkuippoq
739,klug::A,խելոք,mallak
740,klug::A,խելոք,ittanneq
741,klug::A,խելոք,kutaappoq
742,klug::A,խելոք,kuttaappoq
743,klug::A,խելոք,qarasagippoq
744,klug::A,ընդունակ,mallak
745,klug::A,ընդունակ,ittanneq
746,klug::A,ընդունակ,kutaappoq
747,klug::A,ընդունակ,kuttaappoq
748,klug::A,ընդունակ,qarasagippoq
749,geschickt::A,ճարտար,
750,lieb::A,սիրելի,akisooq
751,lustig::A,զվարթ,piikulavoq
752,sanft::A,հեզ,isumagippoq
753,hungrig::A,քաղցած,kaappoq
754,hungrig::A,քաղցած,perlilerpoq
755,krank::A,հիվանդ,napparsimavoq
756,nackt::A,մերկ,
757,traurig::A,տխուր,aliasuppoq
758,lebendig::A,կենդանի,uumavoq
759,gut::A,լավ,ajunngilaq
760,schlecht::A,վատ,sualuppoq
761,richtig::A,ձիշտ,iluarpoq
762,schlimm::A,լղրճուկ,amiilaarnarpoq
763,wahr::A,ճիշտ,ilumoorpoq
764,wahr::A,իրական,ilumoorpoq
765,alt::A,հին,pisoqaq
766,neu::A,նոր,nutaavoq
767,ehemalig::A,նախկին,
768,alt[Lebewesen]::A,ծեր,utoqqaq
769,alt[Lebewesen]::A,պառավ,utoqqaq
770,jung::A,մատաղ,inuusuppoq
771,jung::A,մատաղ,kingulliarsuk
772,arm::A,աղքատ,piillasoq
773,arm::A,աղքատ,piitsuuvoq
774,reich::A,հարուստ,pisuuvoq
775,bekannt::A,ծանոթ,
776,berühmt::A,հայտնի,tusaamasaq
777,berühmt::A,հռչակավոր,tusaamasaq
778,fremd::A,օտար,ajasoornarpoq
779,verschieden::A,տարբեր,allatut
780,verschieden::A,տարբեր,tamalaat
781,nah::A,մոտ,qanippoq
782,nah::A,մերձ,qanippoq
783,fern::A,հեռավոր,ungasippoq
784,linker::A,ձախ,saamerleq
785,rechter::A,աջ,innarluissut
786,anderer::A,այլ,
787,anderer::A,ուրիշ,
788,erster::A,առաջին,siulleq
789,zweiter::A,երկրորդ,qataatsup tullia
790,dritter::A,երրորդ,pingajorarterut
791,letzter::A,վերջին,kingulleq
792,allein::ADV,միայնակ,kisimiippoq
793,auf einmal::ADV,միասնաբար,tassanngaannaq
794,zusammen::ADV,միասին,attaasa
795,zusammen::ADV,միասին,attarmik
796,zusammen::ADV,իրար հետ,attaasa
797,zusammen::ADV,իրար հետ,attarmik
798,lange::ADV,երկար ժամանակ,akuni
799,plötzlich::ADV,հանկարծ,tassanngaannaq
800,sofort::ADV,իսկույն,erniinnaq
801,später::ADV,ավելի ուշ,kingorna
802,später::ADV,հետո,kingorna
803,jetzt::ADV,այժմ,maanna
804,jetzt::ADV,այժմ,massakkut
805,heute::ADV,այսօր,ullumi
806,morgen::ADV,վաղը,aqagu
807,bald::ADV,շուտով,erniinnaq
808,dann::ADV,ապա,taava
809,dann::ADV,հետո,taava
810,gestern::ADV,երեկ,ippassaq
811,einst::ADV,հին ատեն,ataatsimik
812,einst::ADV,հին ատեն,ilaanni
813,damals::ADV,ատէնին,taamani
814,damals::ADV,ատէնին,taamanikkut
815,damals::ADV,ատէնին,taassumuunakkut
816,danach::ADV,ապա,taava
817,danach::ADV,այն ժամանակ,taava
818,vorher::ADV,առաջ,siornagut
819,zuerst::ADV,նախ,
820,einmal::ADV,մի անգամ,ilaanni
821,einmal::ADV,մի անգամ,ataatsimik
822,manchmal::ADV,երբեմն,qaqutigu
823,manchmal::ADV,երբեմն,qaqutigut
824,oft::ADV,հաճախ,akulikitsumik
825,immer::ADV,միշտ,tamatigut
826,niemals::ADV,երբեք,
827,hier::ADV,այստեղ,maani
828,hierhin::ADV,այստեղ,maani
829,von hier::ADV,այդտեղից,
830,dort::ADV,այնտեղ,
831,dorthin::ADV,այնտեղ,ikuuna
832,geradeaus::ADV,ուղիղ,narlumut
833,vorwärts::ADV,առաջ,pilangavoc
834,rückwärts::ADV,դեպի ետ,kingumut
835,rückwärts::ADV,դեպի ետ,tunumut or tunummut
836,zurück::ADV,ետ,kingumut
837,zurück::ADV,ետ,tunumut or tunummut
838,unten::ADV,ներքեւում,kana
839,hinab::ADV,ներքեւ,qiviu
840,oben::ADV,վերեւում,
841,hinauf::ADV,վերեւ,
842,überall::ADV,ամենուր,tamaginni
843,überall::ADV,ամենուր,tamani tamaani
844,nicht::ADV,չէ,
845,ein wenig::ADV,մի քիչ,
846,kaum::ADV,հազիվ,qaqutigorsuaq
847,sehr::ADV,շատ,assut
848,so::ADV,այդպես,
849,noch::ADV,դեռ,qeratavoq
850,nur::ADV,միայն,
851,schon::ADV,արդեն,taava-una
852,wieder::ADV,նորից,kingumut
853,wieder::ADV,դարձյալ,kingumut
854,vergebens::ADV,իզուր,angiluk
855,vor::PRP,դիմացը,
856,hinter::PRP,ետեւը,
857,unter::PRP,տակ,
858,durch::PRP,միջով,
859,neben::PRP,քովը,
860,zwischen::PRP,միջեւ,
861,wegen::PRP,պատճառով,
862,wegen::PRP,շնորհից,
863,dies::PRN,սա,manna
864,dies::PRN,սա,matuma
865,dies::PRN,այս,manna
866,dies::PRN,այս,matuma
867,das::PRN,դա,ua
868,das::PRN,այդ,ua
869,alles::PRN,ամեն ինչ,
870,ich::PRN,ես,uanga
871,du::PRN,դու,illit
872,er::PRN,նա,una
873,wir::PRN,մենք,uagut
874,ihr::PRN,դուք,ilissi
875,sie::PRN,նրանք,uku
876,was::FPRN,ինչ,aat?
877,wer::FPRN,ով,kikkut
878,wo::FADV,ուր,sumi
879,wo::FADV,որտեղ,sumi
880,wohin::FADV,դեպի ուր,sumut
881,wie::FADV,ինչպես,qanoq
882,warum::FADV,ինչու,sooq
883,wieviel::FNUM,որչափ,qassit
884,wieviel::FNUM,որչափ,qanoq atsigisumik?
885,eins::NUM,մեկ,ataaseq
886,zwei::NUM,երկու,marluk
887,drei::NUM,երեք,pingasut
888,vier::NUM,չորս,sisamat
889,vier::NUM,չորս,qajuusat
890,fünf::NUM,հինգ,tallimat
891,sechs::NUM,վեց,arfineq
892,sechs::NUM,վեց,arfinillit
893,sieben::NUM,յոթ,arfineq-marluk
894,acht::NUM,ութ,arfineq pingasut
895,neun::NUM,ինը,qulingiluat
896,neun::NUM,ինը,arfineq sisamat
897,zehn::NUM,տասը,qulit
898,elf::NUM,տասնմեկ,aqqaneq
899,zwölf::NUM,տասներկու,aqqaneq-marluk
900,zwanzig::NUM,քսան,tyve
901,dreißig::NUM,երեսուն,tredive
902,dreißig::NUM,երեսուն,pingasunik qulillit
903,vierzig::NUM,քառասուն,fyrre
904,fünfzig::NUM,հիսուն,halvtreds
905,fünfzig::NUM,հիսուն,tallimanik qulillit
906,sechzig::NUM,վաթսուն,tres
907,siebzig::NUM,յոթանասուն,halvfjerds
908,achtzig::NUM,ութսուն,firs
909,neunzig::NUM,իննսուն,halvfems
910,hundert::NUM,հարյուր,et hundrede
911,tausend::NUM,հազար,et tusinde
912,und::CNJ,ու,aamma
913,oder::CNJ,կամ,imalluunnit
914,stehen::V,կանգնել,sikingavoq
915,sitzen::V,նստել,ingippoq
916,liegen::V,ստել,nalavoq
917,liegen::V,ստել,aqupivoq
918,hängen::V,կախվել,nivinngarpaa
919,werden::V,դառնալ,pinngorpoq
920,passieren::V,պատահել,pivoq
921,beginnen::V,սկսվել,aallarnerpaa
922,enden::V,վերջանալ,naggaserpaa
923,wechseln::V,փոխվել,immikkut ilivoq
924,aufgehen[Sonne]::V,բարձրանալ,
925,aufgehen[Sonne]::V,ելնել ,
926,untergehen[Sonne]::V,մտնել,ilioqqaasoq
927,scheinen[Sonne]::V,շողալ,qinnorpoq
928,scheinen[Sonne]::V,շողալ,qinngorpoq
929,scheinen[Sonne]::V,փայլել,qinnorpoq
930,scheinen[Sonne]::V,փայլել,qinngorpoq
931,donnern::V,որոտալ,kalleq
932,wehen::V,փչել,timmivoq
933,strömen::V,հոսել,
934,fließen::V,հոսել,
935,sich drehen::V,պտտվել,ipippaa
936,schwanken::V,տատանվել,aalavoq
937,schwingen::V,ճոճվել,issakajaat or issakatsiaarut
938,fallen::V,ընկնել,quasivaa
939,brennen::V,այրվել,seerpoq
940,brennen::V,այրվել,uuppaa
941,rauchen::V,ծխել,pujoorpoq
942,regnen::V,անձրեւ գալ,siallerpoq
943,gefrieren::V,սառչել,qiulerpoq
944,tauen::V,լկիլ,aappoq
945,schmelzen::V,հալիլ,aappoq
946,schmelzen::V,հալիլ,aatsippaa
947,trocknen::V,չորանալ,panerserpaa
948,sieden::V,եռալ,qalappoq
949,faulen::V,փտել,
950,verfaulen::V,նեխել,
951,reißen::V,պատռվել,qulli
952,reißen::V,պատռվել,alittorpaa
953,reißen::V,պատռվել,kimillanneq
954,reißen::V,ճղվել,qulli
955,reißen::V,ճղվել,alittorpaa
956,reißen::V,ճղվել,kimillanneq
957,versinken::V,սուզվել,kivivaa
958,versinken::V,սուզվել,apparpoq
959,vergehen::V,անցնել ,qaangerpaa
960,vergehen::V,անցնել ,sarsuppoq
961,erscheinen::V,հայտնվել,takutippoq
962,erscheinen::V,երեւալ,takutippoq
963,verschwinden::V,անհետանալ,
964,sinken::V,ընկնել,kivivaa
965,sinken::V,ընկնել,apparpoq
966,abnehmen::V,փոքրանալ,ikillipput
967,zunehmen::V,մեծանալ,allisippaa
968,steigen::V,բարձրանալ,allisippaa
969,wachsen::V,աճել,allivoq
970,glänzen::V,նշուլել,qinngorpoq
971,glänzen::V,նշուլել,qinnorpoq
972,glänzen::V,փայլիլ,qinngorpoq
973,glänzen::V,փայլիլ,qinnorpoq
974,funkeln::V,փայլատակել,uisorilavoq
975,lärmen::V,աղմուկ հանել,
976,läuten::V,զնգալ,avilualaarpoq
977,klingeln::V,զնգալ,aviluarpoq
978,klingeln::V,զնգալ,aviluarpaluppoq
979,klirren::V,զնգզնգալ,
980,brausen::V,մոլեգնել,ittuk
981,brausen::V,մոլեգնել,ittuppoq
982,brausen::V,մոլեգնել,ittuppaluppoq
983,rauschen::V,սոսափել,
984,klingen::V,հնչել,
985,bellen::V,հաչել,qiluppoq
986,heulen::V,ոռնալ ,maarpoq
987,heulen::V,ոռնալ ,maalavoq
988,heulen::V,ոռնալ ,miaggoorpoq
989,blasen::V,փչել ,aporneq
990,pfeifen::V,սուլել,siggartartitsivoq
991,pfeifen::V,սուլել,siorsulavoq
992,schreien::V,գոռալ ,suaarpoq
993,stöhnen::V,տնքալ,nipiliorpoq
994,stöhnen::V,տնքալ,nipilliorpoq
995,zittern::V,դողալ,qarsulivik
996,leben::V,ապրել,inuuvoq
997,geboren werden::V,ծնվել,inuuvoq
998,geboren werden::V,ծնվել,inunngorpoq
999,atmen::V,շնչել,anersaarpoq
1000,trinken::V,խմել,imerpoq
1001,essen::V,ուտել,tamorpoq
1002,schlucken::V,կլանել,tuluarnaq
1003,schlucken::V,կուլ տալ,tuluarnaq
1004,müde werden::V,հոգնել,
1005,einschlafen::V,քուն մտնել,sinippoq
1006,schlafen::V,քնել,sinik
1007,aufwachen::V,արթննալ,iterpoq
1008,aufwachen::V,արթննալ,eqqumavoq
1009,aufstehen::V,ելլել,makippoq
1010,sich erholen::V,հանգստանալ,qasuerserpoq
1011,krank werden::V,հիւանդանալ,
1012,krank sein::V,հիվանդ լինել,
1013,schmerzen::V,ցավել,anneraa
1014,schmerzen::V,ցավել,annernarpoq
1015,husten::V,հազալ,quersorpoq
1016,genesen::V,ապաքինվել,ajunngissivoq
1017,genesen::V,ապաքինվել,ilisimmarpoq
1018,genesen::V,ապաքինվել,ilorrippoq
1019,sterben::V,մեռնել,toquvoq
1020,sterben::V,վախճանվել,toquvoq
1021,umkommen::V,կործանվել,
1022,sich bewegen::V,ընթանալ,ingerlavoq
1023,sich rühren::V,շարժվել,
1024,sich erheben::V,կանգնել,
1025,sich erheben::V,վեր կենալ,
1026,sich setzen::V,նստել,ingippoq
1027,hinfallen::V,ընկնել,
1028,laufen::V,քայլել,arpappoq
1029,schreiten::V,ճեմել,ingerlavoq
1030,spazierengehen::V,շրջագայել,utertakajaarpoq
1031,spazierengehen::V,շրջագայել,utertakattajaarpoq
1032,eilen::V,շտապել,qaa qaa
1033,eilen::V,շտապել,qiilasaarpoq
1034,eilen::V,շտապել,ingerlasaarpaa
1035,sich beeilen::V,շտապել ,tuaviorpoq
1036,sausen::V,սլանալ,uiguut
1037,rennen::V,վազել,igivoq
1038,springen::V,ցատկել,upernassaq
1039,klettern::V,մագլցել,pilaakkeerpoq
1040,schaukeln::V,ճոճվել,aalavoq
1041,schaukeln::V,օրորվել,aalavoq
1042,kriechen::V,սողալ,
1043,schwimmen::V,լողալ,naluppoq
1044,tauchen::V,սուզվել,allorpoq
1045,rudern::V,թիավարել,ipuppaa
1046,fahren::V,ընթանալ,qimusserpoq
1047,fliegen::V,թռչել,timmivoq
1048,gehen::V,գնալ,
1049,weggehen::V,հեռանալ,piiarpoq
1050,abfahren::V,ճանապարհվել,
1051,anhalten::V,կանգնել,unitsippaa
1052,hineingehen::V,մտնել,timaappaa
1053,eintreten::V,մտնել,allattorpaa
1054,kommen::V,գալ,qaa-
1055,kommen::V,գալ,pivaa
1056,ankommen::V,ժամանել,tikippoq
1057,zurückkommen::V,վերադառնալ,angerlarpoq
1058,bleiben::V,մնալ,uninngavoq
1059,warten::V,սպասել,paavoq
1060,warten::V,սպասել,utaqqivoq
1061,erwarten::V,սպասել,
1062,suchen::V,որոնել,nivivaa
1063,finden::V,գտնել,nanivaa
1064,versuchen::V,փորձել,uuppaa
1065,versuchen::V,փորձել,ussersarpaa
1066,vorbereiten::V,պատրաստել,piareersarpaa
1067,lieben::V,սիրել,asavaa
1068,mögen::V,հավանել,akaaraa
1069,mögen::V,սիրել,akaaraa
1070,lachen::V,ծիծաղել,
1071,rühren::V,հուզել,qeerlerpaa
1072,weinen::V,լալ,qiavoq
1073,schimpfen::V,տրտնջալ,qatimaarpoq
1074,schimpfen::V,քրթմնջել,qatimaarpoq
1075,sich ärgern::V,զայրանալ,ugguutigaa
1076,sich fürchten::V,վախնալ,eqqanaarpoq
1077,fürchten::V,վախենալ,ersigaa
1078,fliehen::V,փախչել,qimaavoq
1079,flüchten::V,փախչել,allikarfigaa
1080,sehen::V,տեսնել,isigaa
1081,anschauen::V,դիտել,
1082,ansehen::V,նայել,alaatsinaappaa
1083,hören::V,լսել,tusarpaa
1084,zuhören::V,ունկնդրել,naalappoq
1085,probieren::V,համը տեսել,
1086,riechen::V,հոտ առնել,tipippoq
1087,fühlen::V,զգալ,misigaa
1088,scheinen::V,երեւալ,takutippoq
1089,zu sehen sein::V,երեւալ,
1090,vernehmen::V,իմանալ ,
1091,frieren::V,մրսել,qiiavoq
1092,tun::V,անել,iliorpoq
1093,können::V,կարողանալ,
1094,wollen::V,ուզել,piumavaa
1095,wollen::V,ցանկանալ,piumavaa
1096,anfangen::V,սկսել,pilerpoq
1097,beenden::V,վերջացնել,naggaserpaa
1098,aufhören::V,դադարել,naammatsippaa
1099,gelingen::V,հաջողվել,
1100,gelingen::V,գլուխ գալ,
1101,geraten::V,ստացվել,
1102,öffnen::V,բաց անել,ammarpaa
1103,schließen::V,փակել ,matuaa
1104,stellen::V,դնել,ilivaa
1105,stellen::V,դնել,iliorarpai
1106,stellen::V,դնել,ilioqqarpai
1107,setzen::V,նստեցնել,iliorarpai
1108,setzen::V,նստեցնել,ilioqqarpai
1109,legen::V,դնել,ilivaa
1110,berühren::V,դիպչել,attorpaa
1111,berühren::V,շոշափել,attorpaa
1112,verbinden::V,շաղկապել,taperserpaa
1113,bedecken::V,ծածկել,iikkerpaa
1114,bedecken::V,ծածկել,iikkersorpaa
1115,aufhängen::V,կախել,inivaa
1116,aufhängen::V,կախել,iniorarpai
1117,anzünden::V,վառել,saggaavoq
1118,aufheben::V,վերցնել,allisippaa
1119,zurücklassen::V,թողնել,aallarpoq
1120,verlieren::V,կորցնել,annaavaa
1121,fallen lassen::V,գցել,nakkaavaa
1122,machen::V,անել,iliorpoq
1123,herstellen::V,արտադրել,anillatsippaa
1124,bauen::V,կառուցել,marrarterpaa
1125,reparieren::V,նորոգել,iluarsaappaa
1126,verbessern::V,բարելավել,naqqippaa
1127,ändern::V,փոխել,
1128,graben::V,փորել,assappaa
1129,beugen::V,ծռել,qappappoq
1130,biegen::V,թեքել,qappappoq
1131,drehen::V,ոլորել,
1132,wenden::V,պտտել,assappaa
1133,wenden::V,պտտել,assakarpoq
1134,umdrehen::V,շրջել,assakartippaa
1135,heben::V,բարձրացնել,kivippaa
1136,hochheben::V,բարձրացնել,kissumiarpaa
1137,ergreifen::V,վարակվել,isaappaa
1138,ergreifen::V,վարակվել,isaguppaa
1139,halten::V,բռնել,minarpaa
1140,drücken::V,ճնշել,naqittaat
1141,schieben::V,հրել,
1142,kratzen::V,քերել,qitsuppaa
1143,lecken::V,լիզել,aluppaa
1144,beißen::V,կծել,kiivaa
1145,abreißen::V,պոկել,aqqarpaa
1146,abreißen::V,պոկել,isaterpaa
1147,abschneiden::V,կտրել ,kipivaa
1148,binden::V,կապել,kakkersarpaa
1149,stecken::V,խրել,kussunneq
1150,brechen::V,կոտրել ,nallorpaa
1151,klopfen::V,թակել,pattappaa
1152,hauen::V,ծեծել,aqivaa
1153,kleben::V,կպցնել,qaappoq
1154,reiben::V,շփել,tagiarpaa
1155,reiben::V,շփել,tangiarpaa
1156,streichen::V,վրան քսել,erlerpoq
1157,schleifen::V,սրել ,sequppaa
1158,schneiden::V,կտրել,uullivoq
1159,rütteln::V,ցնցել,
1160,schütteln::V,թափահարել,aalavoq
1161,schwenken::V,ճոճել,issarpoq
1162,schütten::V,լցնել,
1163,füllen::V,լիքը լցնել,immerpaa
1164,einwickeln::V,փաթաթել,immoqquserpaa
1165,tragen::V,կրել,maqippaa
1166,tragen::V,կրել,assartorpoq
1167,tragen::V,տանել,maqippaa
1168,tragen::V,տանել,assartorpoq
1169,schleppen::V,քաշել,assartorpoq
1170,ziehen::V,ձգել,kalippaa
1171,ziehen::V,ձգել,kalissarpoq
1172,ziehen::V,քաշել,kalippaa
1173,ziehen::V,քաշել,kalissarpoq
1174,aufbewahren::V,պահել ,toqqorpaa
1175,werfen::V,նետել,kuivaa
1176,packen::V,հափշտակել,
1177,verstecken::V,ծածկել,anngigaa
1178,teilen::V,բաժանել,agguut
1179,teilen::V,բաժանել,agguusersorpaa
1180,schicken::V,ուղարկել,nassiuppaa
1181,bringen::V,բերել,aggiuppaa
1182,bringen::V,բերել,nassataraa
1183,hinzufügen::V,ավելացնել,
1184,bekommen::V,հայթայթել,tiguaa
1185,erhalten::V,ստանալ,tiguaa
1186,nehmen::V,վերցնել,pivoq
1187,nehmen::V,վերցնել,tiguaa
1188,wählen::V,ընտրել,
1189,auswählen::V,գերադասել,
1190,bewahren::V,պահպանել,sukkunik simerserpaa
1191,behindern::V,խոչընդոտել,
1192,verderben::V,փչացնել,asiutippaa
1193,verderben::V,փչացնել,piuneerunnerit
1194,beschädigen::V,վնասել,
1195,zerbrechen::V,ջարդել,ukuvoq
1196,zerbrechen::V,կոտրել,ukuvoq
1197,zerreißen::V,պատռել,tisavaa
1198,zerreißen::V,պատռել,alittorpaa
1199,zerstören::V,քանդել,aserorpaa
1200,verbrennen::V,այրել,seerpoq
1201,geben::V,տալ,pivoq
1202,reichen::V,հանձնել,
1203,schenken::V,նվիրել,
1204,versprechen::V,խոստանալ,neriorsorpaa
1205,wünschen::V,մաղթել,kissaat
1206,loben::V,գովել,nersorpaa
1207,loben::V,գովել,nersornaat
1208,küssen::V,համբուրել,kunippaa
1209,küssen::V,համբուրել,kunissorpaa
1210,wiegen::V,օրորել,
1211,zudecken::V,վրան գցել,majorpaa
1212,wecken::V,զարթնեցնել,itersarpaa
1213,zeigen::V,ցույց տալ,tikkuuppaa
1214,führen::V,ուղեկցել,tasissiuppaa
1215,führen::V,ուղեկցել,ilitsersorpaa
1216,führen::V,ուղեկցել,tasissersuuppaa
1217,lehren::V,սովորեցնել,ilinniartippaa
1218,unterrichten::V,ավանդել,ajoqerpaa
1219,unterrichten::V,ավանդել,ajoqersorpaa
1220,unterrichten::V,ավանդել,ilinniartitsivoq
1221,aufziehen::V,դաստիարակել,inororsarpaa
1222,leiten::V,ղեկավարել,iluatsippaa
1223,leiten::V,կառավարել,iluatsippaa
1224,antreiben::V,շտապեցնել,ikusimmippaa
1225,lassen::V,ստիպել,
1226,einladen::V,հրավիրել,qaaqquaa
1227,einladen::V,հրավիրել,qaasarpaa
1228,vereinigen::V,միացնել,taperserpaa
1229,besuchen::V,այցելել,tikeraarpaa
1230,treffen::V,հանդիպել,aporappaa
1231,sich versammeln::V,հավաքվել,majorpoq
1232,spielen::V,խաղալ,pinnguarpoq
1233,singen::V,երգել,erinarsorpoq
1234,tanzen::V,պարել,qitippoq
1235,sich trennen::V,ցրվել,immikkoortippaa
1236,verlassen::V,լքել,
1237,retten::V,փրկել,annaappaa
1238,bewachen::V,պահել,
1239,schützen::V,պաշտպանել,eriagaa
1240,schützen::V,պաշտպանել,pineqartaalivaa
1241,verteidigen::V,պաշտպանել,
1242,sich schlagen::V,կռվել,
1243,schießen::V,կրակել,aallaavaa
1244,schießen::V,կրակել,piseriuppaa
1245,siegen::V,հաղթել,
1246,ärgern::V,ձանձրացնել,ninngassarpaa
1247,ärgern::V,ձանձրացնել,ninngassaarpaa
1248,schlagen::V,խփել,unatarpaa
1249,treten::V,քացի տալ,tukerpoq
1250,stechen::V,խայթել,iguppaa
1251,stechen::V,խայթել,qasilippoq
1252,stoßen::V,մղել,ikuserpaa
1253,stoßen::V,մղել,ikusimmippaa
1254,stehlen::V,գողանալ,tillippaa
1255,stören::V,խանգարել,akornuserpaa
1256,belästigen::V,անհանգստացնել,
1257,verbergen::V,թաքցնել,anngigaa
1258,täuschen::V,խաբել,
1259,betrügen::V,խաբել,peqquserluttuliorfigaa
1260,töten::V,սպանել ,maappaa
1261,töten::V,սպանել ,toquppaa
1262,wohnen::V,բնակվել,najugaqarpoq
1263,arbeiten::V,աշխատել,sulivoq
1264,sammeln::V,հավաքել,katersorpai
1265,pflücken::V,քաղել,
1266,jagen::V,որս անել,piniarpoq
1267,fischen::V,ձուկ բռնել,aalisarpoq
1268,fassen::V,բռնել,
1269,hüten::V,արածեցնել,
1270,treiben::V,հովուել,
1271,anbinden::V,չուանել,qilerut
1272,anbinden::V,չուանել,qilersorpaa
1273,anbinden::V,չուանել,ungerlatserpaa
1274,füttern::V,կերակրել,nerlerpaa
1275,melken::V,կթել,
1276,hacken::V,կոտորել,
1277,gießen::V,ջրել,imerterpaa
1278,reifen::V,հասունանալ ,
1279,zubereiten::V,պատրաստել,
1280,kochen::V,եփել,igavoq
1281,backen::V,թխել,
1282,braten::V,տապակել,siappaa
1283,umrühren::V,խառնել,qeerlerpaa
1284,stricken::V,գործել,
1285,nähen::V,կարել,
1286,färben::V,ներկել,misuppaa
1287,reinigen::V,մաքրել,sanniarpaa
1288,waschen::V,լվանալ,asappaa
1289,abwischen::V,սրբել,saligarpaa
1290,abwischen::V,սրբել,saligartorpaa
1291,spülen::V,ողողել,
1292,spülen::V,պարզաջրել,
1293,fegen::V,ավլել,sanngiarpaa
1294,kehren::V,ավլել,
1295,baden::V,լողանալ,uffarpoq
1296,sich waschen::V,լվացվել,uffarpoq
1297,ausziehen::V,հանել,annoraajarpaa
1298,anziehen::V,հագնել,ativaa
1299,anziehen::V,հագնել,atitippaa
1300,sich anziehen::V,հագնվել,atisalersorpoq
1301,kämmen::V,սանրել,
1302,schmücken::V,զարդարել,
1303,sagen::V,ասել,oqarpoq
1304,sprechen::V,խոսել,oqaluttarpoq
1305,reden::V,զրուցել,oqaluppoq
1306,sich unterhalten::V,խոսակցել,
1307,fragen::V,հարցնել,aperaa
1308,bitten::V,խնդրել,aperaa
1309,bitten::V,խնդրել,qinnuigaa
1310,erzählen::V,պատմել,oqaluttuaraa
1311,mitteilen::V,հաղորդել,oqalualaarpoq
1312,nennen::V,անվանել,
1313,rufen::V,կանչել,qaaqquaa
1314,prahlen::V,պարծենալ,oqqartuvoq
1315,prahlen::V,պարծենալ,oqallortuvoq
1316,übersetzen::V,թարգմանել,ikaarpoq
1317,übersetzen::V,թարգմանել,nutserpaa
1318,denken::V,մտածել,isumaqarpoq
1319,glauben::V,հավատալ,upperaa
1320,glauben::V,հավատալ,isumaqarpoq
1321,bemerken::V,նկատել,
1322,erkennen::V,ճանաչել,ilisaraa
1323,begreifen::V,հասկանալ,
1324,verstehen::V,ըմբռնել,paasivaa
1325,lernen::V,սովորել,ilinniarpoq
1326,wissen::V,իմանալ,nalunngilaa
1327,sich erinnern an::V,հիշել,eqqaavaa
1328,sich erinnern an::V,մտաբերել,eqqaavaa
1329,vergessen::V,մոռանալ,puiorpaa
1330,messen::V,չափել,ussersarpaa
1331,zählen::V,թվել,kisitsivoq
1332,zählen::V,հաշվել,kisitsivoq
1333,rechnen::V,հաշվել,kisitsivoq
1334,rechnen::V,հաշվարկել,kisitsivoq
1335,lesen::V,կարդալ,atuarpoq
1336,malen::V,նկարել,qalipappaa
1337,zeichnen::V,գծել,
1338,schreiben::V,գրել,allappoq
1339,besitzen::V,ունենալ,
1340,besitzen::V,տեր լինել,
1341,kaufen::V,գնել,pisiaraa
1342,verkaufen::V,վաճառել,akigaa
1343,bezahlen::V,վճարել,akilerpaa
1344,zahlen::V,վճարել,
1345,beherrschen::V,ղեկավարել,inappaa
1346,ertragen::V,դիմանալ,ernertaaraa
1347,Horn::N,,nassuk
1348,fangen::V,,anguaa
