,Concept_ID,be,fa
803,hinab::ADV,уніз,به پایین
804,oben::ADV,угары,بالا
805,oben::ADV,наверсе,بالا
806,hinauf::ADV,угару,به بالا
807,überall::ADV,усюды,همه‌جا
808,nicht::ADV,не,نه
809,ein wenig::ADV,трошкі,کمی
810,kaum::ADV,ледзьве,به سختی
811,sehr::ADV,вельмі,خیلی
812,sehr::ADV,вельмі,بسیار
813,so::ADV,так,چنین
814,so::ADV,так,اینطور
815,noch::ADV,яшчэ,هنوز
816,nur::ADV,толькі,فقط
817,nur::ADV,толькі,تنها
818,schon::ADV,ужо,قبلاً
819,schon::ADV,ужо,به این زودی
820,wieder::ADV,зноў,باز
821,wieder::ADV,зноў,دوباره
822,vergebens::ADV,дарма,بیهوده
823,vergebens::ADV,дарэмна,بیهوده
824,vor::PRP,перад,در جلوی
825,hinter::PRP,за,پشت
826,hinter::PRP,ззаду,پشت
827,unter::PRP,пад,تحت
828,durch::PRP,праз,از وسط
829,durch::PRP,праз,از ميان
830,neben::PRP,каля,کنار
831,neben::PRP,каля,پهلوی
832,zwischen::PRP,між,بین
833,zwischen::PRP,між,میان
834,zwischen::PRP,паміж,بین
835,zwischen::PRP,паміж,میان
836,wegen::PRP,з-за,برای
837,wegen::PRP,з-за,بخاطر
838,dies::PRN,гэта,این
839,das::PRN,тое,آن
840,alles::PRN,усё,تمام
841,alles::PRN,усё,همه‌چیر
842,ich::PRN,я,من
843,du::PRN,ты,تو
844,er::PRN,ён,او
845,wir::PRN,мы,ما
846,ihr::PRN,вы,شما
847,sie::PRN,яны,آنها
848,was::FPRN,што,چه
849,wer::FPRN,хто,کی
850,wo::FADV,дзе,کجا
851,wohin::FADV,куды,بکجا
852,wie::FADV,як,چطور
853,wie::FADV,як,چگونه
854,warum::FADV,чаму,چرا
855,warum::FADV,чаму,برای چه
856,wieviel::FNUM,колькі,چند
857,wieviel::FNUM,колькі,چقدر
858,eins::NUM,адзін,یک
859,zwei::NUM,два,دو
860,drei::NUM,тры,سه
861,vier::NUM,чатыры,چهار
862,fünf::NUM,пяць,پنج
863,sechs::NUM,шесць,شش
864,sieben::NUM,сем,هفت
865,acht::NUM,восем,هشت
866,neun::NUM,дзевяць,نه
867,zehn::NUM,дзесяць,ده
868,elf::NUM,адзінаццаць,یازده
869,zwölf::NUM,дванаццаць,دوازده
870,zwanzig::NUM,дваццаць,بیست
871,dreißig::NUM,трыццаць,سی
872,vierzig::NUM,сорак,چهل
873,fünfzig::NUM,пядзесят,پنجاه
874,sechzig::NUM,шесдзесят,شصت
875,siebzig::NUM,семдзесят,هفتاد
876,achtzig::NUM,восемдзесят,هشتاد
877,neunzig::NUM,дзевяноста,نود
878,hundert::NUM,сто,صد
879,tausend::NUM,тысяча,هزار
880,und::CNJ,і,و
881,und::CNJ,ды,و
882,oder::CNJ,або,یا
883,stehen::V,стаяць,ایستادن
884,sitzen::V,сядзець,نشستن
885,liegen::V,ляжаць,خوابیدن
886,liegen::V,ляжаць,دراز کشیدن
887,hängen::V,вісець,آویزان بودن
888,werden::V,стаць,شدن
889,werden::V,зрабіцца,شدن
890,passieren::V,трапіцца,گذشتن
891,passieren::V,трапіцца,اتفاق افتادن
892,beginnen::V,пачацца,شروع شدن
893,enden::V,кончыцца,تمام شدن
894,wechseln::V,мяняцца,عوض شدن
895,aufgehen[Sonne]::V,узысці,برآمدن
896,aufgehen[Sonne]::V,узысці,طلوع کردن
897,untergehen[Sonne]::V,зайсці,غروب کردن
898,scheinen[Sonne]::V,свяціць,تابیدن
899,donnern::V,грымець,رعد زدن
900,wehen::V,дзьмуць,دمیدن
901,strömen::V,ліцца,روان شدن
902,fließen::V,цячы,روان شدن
903,sich drehen::V,круціцца,چرخیدن
904,sich drehen::V,варочацца,چرخیدن
905,schwanken::V,хістацца,خم و راست شدن
906,schwingen::V,гайдацца,تاب خوردن
907,schwingen::V,гайдацца,نوسان کردن
908,schwingen::V,калыхацца,تاب خوردن
909,schwingen::V,калыхацца,نوسان کردن
910,fallen::V,падаць,افتادن
911,fallen::V,падаць,سقوط کردن
912,brennen::V,гарэць,سوزاندن
913,rauchen::V,дымець,دود کردن
914,regnen::V,дажджыць,باران آمدن
915,gefrieren::V,замерзнуць,یخ بستن
916,tauen::V,раставаць,آب شدن
917,schmelzen::V,плавіцца,آب شدن
918,trocknen::V,сохнуць,خشک شدن
919,sieden::V,кіпець,جوشیدن
920,faulen::V,гнісці,فاسد شدن
921,verfaulen::V,згнісці,پوسیدن
922,reißen::V,ірвацца,پاره شدن
923,versinken::V,тануць,غرق شدن
924,vergehen::V,праходзіць,گذشتن
925,erscheinen::V,зʼявіцца,ظاهر شدن
926,verschwinden::V,знікнуць,گم شدن
927,verschwinden::V,знікнуць,از بین رفتن
928,sinken::V,спадаць,پایین آمدن
929,abnehmen::V,паменшыцца,کم شدن
930,zunehmen::V,павялічвацца,زیاد شدن
931,steigen::V,паднімацца,بالا رفتن
932,wachsen::V,расці,قد کشیدن
933,glänzen::V,блішчаць,برق زدن
934,funkeln::V,бліскаць,جرقه زدن
935,lärmen::V,шумець,شلوغ کردن
936,läuten::V,званіць,زنگ زدن
937,klingeln::V,званіць,زنگ زدن
938,klirren::V,бразгаць,جرنگ جرنگ صدا کردن
939,brausen::V,бушаваць,طوفانی بودن
940,rauschen::V,шастаць,خش‌خش کردن
941,klingen::V,гучаць,صدا دادن
942,bellen::V,брахаць,عوعو کردن
943,heulen::V,выць,زوزه کشیدن
944,blasen::V,дзьмухнуць,فوت کردن
945,pfeifen::V,свістаць,سوت زدن
946,schreien::V,крычаць,فریاد زدن
947,stöhnen::V,стагнаць,نالیدن
948,zittern::V,дрыжаць,لرزیدن
949,leben::V,жыць,زیستن
950,leben::V,жыць,زندگی کردن
951,geboren werden::V,нарадзіцца,متولد شدن
952,atmen::V,дыхаць,تنفس کردن
953,trinken::V,піць,نوشیدن
954,essen::V,есці,خوردن
955,schlucken::V,глытаць,بلعیدن
956,schlucken::V,глытаць,قورت دادن
957,müde werden::V,стаміцца,خسته شدن
958,einschlafen::V,заснуць,خواب رفتن
959,schlafen::V,спаць,خوابیدن
960,aufwachen::V,рассыпацца,از خواب بیدار شدن
961,aufstehen::V,устаць,بیدار شدن
962,sich erholen::V,адпачываць,استراحت کردن
963,krank werden::V,захварэць,مریض شدن
964,krank sein::V,хварэць,بیمار بودن
965,schmerzen::V,балець,درد کردن
966,husten::V,кашляць,سرفه کردن
967,genesen::V,паправіцца,بهبود یافتن
968,genesen::V,паздаравець,بهبود یافتن
969,sterben::V,памерці,مردن
970,umkommen::V,загінуць,کشته شدن
971,sich bewegen::V,рухацца,حرکت کردن
972,sich rühren::V,варушыцца,تکان خوردن
973,sich erheben::V,устаць,برخواستن
974,sich setzen::V,сесці,نشستن
975,hinfallen::V,упасці,زمین خوردن
976,laufen::V,хадзіць,پیاده رفتن
977,schreiten::V,шагаць,قدم زدن
978,schreiten::V,крочыць,قدم زدن
979,spazierengehen::V,гуляць,گردش رفتن
980,eilen::V,спяшацца,شتاب کردن
981,sich beeilen::V,спяшацца,عجله کردن
982,sausen::V,імчацца,صفیر کشیدن
983,rennen::V,бегаць,دویدن
984,springen::V,скакаць,پریدن
985,klettern::V,лазіць,بالا رفتن
986,schaukeln::V,гайдацца,تاب خوردن
987,kriechen::V,поўзаць,خزیدن
988,schwimmen::V,плаваць,شنا کردن
989,tauchen::V,ныраць,غواصی کردن
990,rudern::V,веславаць,پارو زدن
991,fahren::V,ехаць,سواره رفتن
992,fliegen::V,лятаць,پریدن
993,gehen::V,ісці,رفتن
994,weggehen::V,пайсці,رفتن
995,abfahren::V,адʼяжджаць,حرکت کردن
996,anhalten::V,спыніцца,ایست کردن
997,anhalten::V,затрымацца,ایست کردن
998,hineingehen::V,уваходзіць,داخل شدن
999,eintreten::V,увайсці,وارد شدن
1000,kommen::V,прыйсці,آمدن
1001,ankommen::V,прыбыць,رسیدن
1002,zurückkommen::V,вярнуцца,برگشتن
1003,bleiben::V,застацца,ماندن
1004,warten::V,чакаць,منتظر بودن
1005,erwarten::V,чакаць,انتظار داشتن
1006,suchen::V,шукаць,جستجو کردن
1007,finden::V,знайсці,یافتن
1008,finden::V,знайсці,پیدا کردن
1009,versuchen::V,прабаваць,سعی کردن
1010,versuchen::V,прабаваць,کوشش کردن
1011,vorbereiten::V,падрыхтаваць,آماده کردن
1012,lieben::V,кахаць,عاشق بودن
1013,mögen::V,любіць,میل داشتن
1014,mögen::V,любіць,دوست داشتن
1015,lachen::V,смяяцца,خندیدن
1016,rühren::V,расчуліць,به رقت آوردن
1017,weinen::V,плакаць,گریه کردن
1018,schimpfen::V,лаяцца,فحاشی کردن
1019,sich ärgern::V,сердаваць,ناراحت شدن
1020,sich fürchten::V,баяцца,واهمه کردن
1021,fürchten::V,баяцца,ترسیدن
1022,fliehen::V,уцякаць,گریختن
1023,flüchten::V,уцячы,فرار کردن
1024,sehen::V,бачыць,دیدن
1025,anschauen::V,паглядзець,نگاه کردن
1026,ansehen::V,глядзець,تماشا کردن
1027,hören::V,чуць,شنیدن
1028,zuhören::V,слухаць,گوش دادن
1029,probieren::V,каштаваць,چشیدن
1030,riechen::V,нюхаць,بوییدن
1031,riechen::V,нюхаць,بو کردن
1032,fühlen::V,адчуваць,احساس کردن
1033,scheinen::V,здавацца,بنظر آمدن
1034,zu sehen sein::V,віднецца,دیده شدن
1035,vernehmen::V,пачуць,شنیدن
1036,frieren::V,мёрзнуць,سرد بودن
1037,tun::V,рабіць,کردن
1038,können::V,умець,توانستن
1039,wollen::V,хацець,خواستن
1040,anfangen::V,пачаць,شروع کردن
1041,beenden::V,закончыць,تمام کردن
1042,beenden::V,закончыць,پایان دادن
1043,aufhören::V,перастаць,دست کشیدن
1044,gelingen::V,удацца,موفق شدن
1045,geraten::V,аказацца,نتیجه دادن
1046,öffnen::V,адчыніць,گشودن
1047,öffnen::V,адчыніць,باز کردن
1048,schließen::V,зачыніць,بستن
1049,schließen::V,зачыніць,قفل کردن
1050,stellen::V,паставіць,گذاردن
1051,setzen::V,пасадзіць,نشاندن
1052,legen::V,класці,گذاشتن
1053,berühren::V,чапаць,دست زدن
1054,berühren::V,чапаць,لمس کردن
1055,verbinden::V,звязаць,وصل کردن
1056,bedecken::V,накрыць,پوشاندن
1057,aufhängen::V,павесіць,آویختن
1058,anzünden::V,запаліць,سوزاندن
1059,aufheben::V,падняць,برداشتن
1060,aufheben::V,падняць,بلند کردن
1061,zurücklassen::V,пакінуць,گذاشتن
1062,verlieren::V,згубіць,گم کردن
1063,fallen lassen::V,упусціць,انداختن
1064,machen::V,зрабіць,کردن
1065,machen::V,зрабіць,ساختن
1066,herstellen::V,вырабіць,ساختن
1067,herstellen::V,вырабіць,تولید کردن
1068,bauen::V,будаваць,ساختن
1069,bauen::V,будаваць,بنا کردن
1070,reparieren::V,правіць,درست کردن
1071,reparieren::V,правіць,تعمیر کردن
1072,verbessern::V,палепшыць,بهتر کردن
1073,ändern::V,змяніць,تغییر دادن
1074,graben::V,капаць,کندن
1075,graben::V,капаць,گود کردن
1076,beugen::V,сагнуць,کج کردن
1077,biegen::V,пагнуць,خم کردن
1078,drehen::V,вярцець,چرخاندن
1079,wenden::V,павярнуць,برگرداندن
1080,umdrehen::V,перавярнуць,برگرداندن
1081,heben::V,падымаць,برداشتن
1082,hochheben::V,падняць,برآوردن
1083,hochheben::V,падняць,بلند کردن
1084,ergreifen::V,схапіць,گرفتن
1085,ergreifen::V,схваціць,گرفتن
1086,halten::V,трымаць,نگاه داشتن
1087,drücken::V,націскаць,فشار دادن
1088,drücken::V,націскаць,فشار آوردن
1089,schieben::V,пхаць,هل دادن
1090,schieben::V,штурхаць,هل دادن
1091,kratzen::V,скрэбці,خاریدن
1092,lecken::V,лізаць,لیسیدن
1093,beißen::V,кусаць,گاز زدن
1094,abreißen::V,адарваць,پاره کردن
1095,abschneiden::V,адрэзаць,بریدن
1096,abschneiden::V,адрэзаць,قطع کردن
1097,binden::V,вязаць,بستن
1098,stecken::V,уваткнуць,فرو کردن
1099,brechen::V,зламаць,شکستن
1100,klopfen::V,стукаць,کوبیدن
1101,hauen::V,біць,زدن
1102,kleben::V,клеіць,چسباندن
1103,reiben::V,церці,مالش دادن
1104,streichen::V,намазаць,مالیدن
1105,schleifen::V,тачыць,تیز کردن
1106,schneiden::V,рэзаць,چیدن
1107,schneiden::V,рэзаць,بریدن
1108,rütteln::V,хістаць,لرزاندن
1109,rütteln::V,хістаць,تکان دادن
1110,schütteln::V,трэсці,تکان دادن
1111,schwenken::V,махаць,تاب دادن
1112,schütten::V,наліць,ریختن
1113,füllen::V,напоўніць,پر کردن
1114,einwickeln::V,загарнуць,پیچیدن
1115,tragen::V,несці,بردن
1116,tragen::V,несці,حمل کردن
1117,schleppen::V,цягнуць,کشیدن
1118,ziehen::V,цягнуць,کشیدن
1119,aufbewahren::V,захоўваць,نگهداری کردن
1120,werfen::V,кідаць,انداختن
1121,werfen::V,кідаць,پرتاب کردن
1122,fangen::V,лавіць,گرفتن
1123,packen::V,схапіць,گرفتن
1124,packen::V,схваціць,گرفتن
1125,verstecken::V,схаваць,قایم کردن
1126,verstecken::V,схаваць,پنهان کردن
1127,teilen::V,раздзяліць,قسمت کردن
1128,teilen::V,раздзяліць,تقسیم کردن
1129,schicken::V,пасылаць,فرستادن
1130,schicken::V,пасылаць,ارسال کردن
1131,bringen::V,прынесці,آوردن
1132,hinzufügen::V,дабавіць,افزودن
1133,hinzufügen::V,дабавіць,اضافه کردن
1134,bekommen::V,дастаць,گرفتن
1135,erhalten::V,атрымаць,دریافت کردن
1136,nehmen::V,ўзяць,گرفتن
1137,nehmen::V,ўзяць,برداشتن
1138,wählen::V,выбраць,انتخاب کردن
1139,auswählen::V,адабраць,برگزیدن
1140,bewahren::V,захаваць,حفظ کردن
1141,bewahren::V,захаваць,حفاظت کردن
1142,behindern::V,перашкаджаць,مانع بودن
1143,verderben::V,сапсаваць,از بین بردن
1144,beschädigen::V,пашкодзіць,صدمه زدن
1145,zerbrechen::V,разбіць,شکستن
1146,zerreißen::V,разадраць,دریدن
1147,zerreißen::V,разадраць,پاره کردن
1148,zerstören::V,разбурыць,خراب کردن
1149,zerstören::V,разбурыць,ویران کردن
1150,verbrennen::V,спаліць,سوزاندن
1151,geben::V,даць,دادن
1152,reichen::V,перадаць,دادن
1153,schenken::V,дарыць,هدیه دادن
1154,versprechen::V,абяцаць,قول دادن
1155,versprechen::V,абяцаць,وعده دادن
1156,wünschen::V,жадаць,آرزو کردن
1157,loben::V,хваліць,ستایش کردن
1158,küssen::V,цалаваць,بوسیدن
1159,wiegen::V,гушкаць,نوسان کردن
1160,wiegen::V,калыхаць,نوسان کردن
1161,zudecken::V,накрыць,پوشاندن
1162,wecken::V,пабудзіць,بیدار کردن
1163,zeigen::V,паказаць,نشان دادن
1164,führen::V,весці,رهنمائی کردن
1165,lehren::V,вучыць,آموختن
1166,lehren::V,вучыць,یاد دادن
1167,unterrichten::V,выкладаць,درس دادن
1168,unterrichten::V,выкладаць,تدریس کردن
1169,aufziehen::V,выхаваць,تربیت کردن
1170,leiten::V,кіраваць,اداره کردن
1171,antreiben::V,падганяць,عجله دادن
1172,lassen::V,прымусіць,وادار کردن
1173,einladen::V,запрасіць,دعوت کردن
1174,einladen::V,запрасіць,مهمان کردن
1175,vereinigen::V,абʼяднаць,یکی کردن
1176,vereinigen::V,абʼяднаць,متحد کردن
1177,besuchen::V,наведаць,دیدار کردن
1178,treffen::V,сустрэць,ملاقات کردن
1179,sich versammeln::V,сабрацца,جمع شدن
1180,spielen::V,гуляць,بازی کردن
1181,singen::V,пець,آواز خواندن
1182,singen::V,спяваць,آواز خواندن
1183,tanzen::V,танцаваць,رقصیدن
1184,sich trennen::V,расстацца,جدا شدن
1185,verlassen::V,пакінуць,ترک کردن
1186,retten::V,выратаваць,نجات دادن
1187,bewachen::V,ахоўваць,حراست کردن
1188,schützen::V,уберагаць,حفظ کردن
1189,verteidigen::V,абараніць,دفاع کردن
1190,sich schlagen::V,біцца,کتک‌کاری کردن
1191,sich schlagen::V,драцца,کتک‌کاری کردن
1192,schießen::V,страляць,تیر زدن
1193,siegen::V,перамагчы,پیروز شدن
1194,ärgern::V,злаваць,ناراحت کردن
1195,schlagen::V,ударыць,زدن
1196,schlagen::V,ударыць,کوبیدن
1197,treten::V,штурхаць,لگد زدن
1198,stechen::V,укалоць,چاقو زدن
1199,stoßen::V,папхнуць,هل دادن
1200,stehlen::V,украсці,دزدیدن
1201,stören::V,перашкодзіць,مزاحم شدن
1202,belästigen::V,дакучаць,زحمت دادن
1203,verbergen::V,скрыць,پنهان کردن
1204,verbergen::V,схаваць,پنهان کردن
1205,täuschen::V,падмануць,گول زدن
1206,täuschen::V,падмануць,فریب دادن
1207,betrügen::V,змахляваць,گول زدن
1208,betrügen::V,змахляваць,فریب دادن
1209,töten::V,забіць,کشتن
1210,wohnen::V,жыць,منزل داشتن
1211,wohnen::V,жыць,سکونت داشتن
1212,arbeiten::V,працаваць,کار کردن
1213,sammeln::V,сабраць,جمع کردن
1214,pflücken::V,зрываць,چیدن
1215,jagen::V,паляваць,شکار کردن
1216,fischen::V,рыбачыць,صید کردن
1217,fischen::V,рыбачыць,ماهی‌گیری کردن
1218,fassen::V,злавіць,گرفتن
1219,hüten::V,пасвіць,چراندن
1220,hüten::V,пасвіць,مراقبت کردن
1221,treiben::V,гнаць,راندن
1222,anbinden::V,прывязаць,متصل کردن
1223,füttern::V,карміць,غذا دادن
1224,melken::V,даіць,دوشیدن
1225,hacken::V,сячы,خرد کردن
1226,gießen::V,паліць,ریختن
1227,reifen::V,паспець,رسیدن
1228,zubereiten::V,зварыць,طبخ کردن
1229,zubereiten::V,зварыць,آماده کردن
1230,zubereiten::V,згатаваць,طبخ کردن
1231,zubereiten::V,згатаваць,آماده کردن
1232,kochen::V,варыць,پختن
1233,kochen::V,варыць,آشپزی کردن
1234,backen::V,пячы,پختن
1235,braten::V,смажыць,سرخ کردن
1236,umrühren::V,перамяшаць,هم زدن
1237,stricken::V,вязаць,بافتن
1238,nähen::V,шыць,دوختن
1239,färben::V,пафарбаваць,رنگ زدن
1240,reinigen::V,ачысціць,پاک کردن
1241,reinigen::V,ачысціць,تمیز کردن
1242,waschen::V,мыць,شستن
1243,abwischen::V,выцерці,زدودن
1244,spülen::V,паласкаць,شستن
1245,fegen::V,падмятаць,جارو کردن
1246,kehren::V,месці,جارو کردن
1247,baden::V,купацца,شنا کردن
1248,baden::V,купацца,حمام کردن
1249,sich waschen::V,мыцца,شستشو کردن
1250,ausziehen::V,зняць,درآوردن
1251,anziehen::V,надзець,پوشیدن
1252,sich anziehen::V,адзецца,لباس پوشیدن
1253,kämmen::V,прычасаць,شانه زدن
1254,schmücken::V,аздобіць,زینت دادن
1255,sagen::V,сказаць,گفتن
1256,sprechen::V,гаварыць,حرف زدن
1257,sprechen::V,гаварыць,صحبت کردن
1258,reden::V,размаўляць,حرف زدن
1259,reden::V,размаўляць,صحبت کردن
1260,sich unterhalten::V,гутарыць,گپ زدن
1261,fragen::V,спытаць,پرسیدن
1262,fragen::V,спытаць,سؤال کردن
1263,bitten::V,прасіць,خواهش کردن
1264,bitten::V,прасіць,درخواست کردن
1265,erzählen::V,расказаць,نقل کردن
1266,erzählen::V,расказаць,حکایت کردن
1267,mitteilen::V,паведаміць,خبر دادن
1268,nennen::V,назваць,نامیدن
1269,rufen::V,зваць,صدا کردن
1270,prahlen::V,хваліцца,پز آمدن
1271,übersetzen::V,перакласці,ترجمه کردن
1272,denken::V,думаць,فکر کردن
1273,glauben::V,верыць,باور کردن
1274,glauben::V,верыць,عقیده داشتن
1275,bemerken::V,заўважыць,متوجه شدن
1276,erkennen::V,пазнаць,شناختن
1277,erkennen::V,пазнаць,تشخیص دادن
1278,begreifen::V,спасцігнуць,فهمیدن
1279,begreifen::V,спасцігнуць,درک کردن
1280,verstehen::V,пачуць,فهمیدن
1281,lernen::V,вучыцца,آموختن
1282,lernen::V,вучыцца,یاد گرفتن
1283,wissen::V,знаць,دانستن
1284,sich erinnern an::V,памятаць,به یاد آوردن
1285,vergessen::V,забыць,فراموش کردن
1286,messen::V,мераць,اندازه گرفتن
1287,zählen::V,лічыць,شمردن
1288,rechnen::V,лічыць,حساب کردن
1289,lesen::V,чытаць,خواندن
1290,malen::V,маляваць,نقاشی کردن
1291,zeichnen::V,рысаваць,کشیدن
1292,zeichnen::V,рысаваць,رسم کردن
1293,schreiben::V,пісаць,نوشتن
1294,besitzen::V,мець,داشتن
1295,kaufen::V,купіць,خریدن
1296,kaufen::V,купіць,خرید کردن
1297,verkaufen::V,прадаць,فروختن
1298,bezahlen::V,заплаціць,پرداختن
1299,zahlen::V,плаціць,پرداخت کردن
1300,beherrschen::V,уладаць,مسلط بودن
1301,beherrschen::V,валодаць,مسلط بودن
1302,ertragen::V,выцерпець,تحمل کردن
