,Concept_ID,sah,en
815,trinken::V,ис,drink
816,essen::V,аһаа,eat
817,schlucken::V,ыйыһын,swallow
818,müde werden::V,сылай,get tired
819,einschlafen::V,утуйан хаал,fall asleep
820,schlafen::V,утуй,sleep
821,schlafen::V,утуйа сыт,sleep
822,aufwachen::V,уһугун,wake up
823,aufstehen::V,тур,get up
824,sich erholen::V,сынньан,relax
825,krank werden::V,ыарый,fall ill
826,krank sein::V,ыарый,be ill
827,krank sein::V,ыарыт,be ill
828,schmerzen::V,ыарыт,ache
829,husten::V,сөтөлүн,cough
830,genesen::V,көн,recover
831,sterben::V,өл,die
832,umkommen::V,өл,perish
833,umkommen::V,оҕут,perish
834,sich bewegen::V,хамсаа,move
835,sich rühren::V,хамсаа,budge
836,sich erheben::V,тур,stand up
837,sich setzen::V,олор,sit down
838,hinfallen::V,оҕут,tumble
839,laufen::V,хаам,walk
840,schreiten::V,атыллаа,pace
841,spazierengehen::V,дьаарбай,go for a walk
842,eilen::V,тиэтэй,rush
843,sich beeilen::V,ыксаа,hurry
844,sausen::V,элээр,dash
845,rennen::V,сүүрэкэлээ,run
846,springen::V,ой,jump
847,springen::V,ыстан,jump
848,klettern::V,ытын,climb
849,schaukeln::V,эйэҥнээ,seesaw
850,schaukeln::V,биэрэҥнээ,seesaw
851,kriechen::V,сыыл,creep
852,schwimmen::V,уһун,swim
853,schwimmen::V,харбаа,swim
854,tauchen::V,умус,dive
855,rudern::V,эрт,row
856,fahren::V,айаннаа,drive
857,fliegen::V,көт,fly
858,gehen::V,бар,go
859,weggehen::V,бар,go away
860,abfahren::V,бар,depart
861,anhalten::V,тохтоо,stop
862,hineingehen::V,киир,go in
863,eintreten::V,киир,enter
864,kommen::V,кэл,come
865,ankommen::V,кэл,arrive
866,ankommen::V,тиий,arrive
867,zurückkommen::V,төнүн,come back
868,bleiben::V,хаал,stay
869,warten::V,көһүт,wait
870,erwarten::V,күүт,wait for
871,erwarten::V,көһүт,wait for
872,suchen::V,ирдээ,seek
873,suchen::V,ирдээ,look for
874,suchen::V,көрдөө,seek
875,suchen::V,көрдөө,look for
876,finden::V,бул,find
877,versuchen::V,сорун,try
878,vorbereiten::V,бэлэмнээ,prepare
879,lieben::V,таптаа,love
880,mögen::V,сөбүл,like
881,lachen::V,күл,laugh
882,rühren::V,долгут,move
883,weinen::V,ытаа,weep
884,schimpfen::V,үөҕүс,grumble
885,sich ärgern::V,кыыһыр,be annoyed
886,sich ärgern::V,кыйахан,be annoyed
887,sich fürchten::V,куттан,be afraid
888,sich fürchten::V,дьиксин,be afraid
889,fürchten::V,дьиксин,be afraid of
890,fürchten::V,куттан,be afraid of
891,fliehen::V,күрээ,flee
892,flüchten::V,күрээ,escape
893,sehen::V,көр,see
894,anschauen::V,көр,look at
895,ansehen::V,көр,watch
896,hören::V,бил,hear
897,hören::V,иһит,hear
898,zuhören::V,иһит,listen
899,probieren::V,боруобалаан көр,taste
900,probieren::V,амсайан көр,taste
901,riechen::V,сытырҕаа,smell
902,fühlen::V,бил,feel
903,scheinen::V,көһүн,seem
904,zu sehen sein::V,көһүн,show
905,vernehmen::V,иһит,hear
906,frieren::V,тоҥ,be cold
907,frieren::V,үлүй,be cold
908,tun::V,гын,do
909,können::V,кыай,can
910,wollen::V,баҕар,want
911,anfangen::V,саҕалаа,start
912,beenden::V,бүтэр,finish
913,aufhören::V,уурай,stop
914,gelingen::V,сатан,succeed
915,geraten::V,баар буолан биэр,turn out
916,geraten::V,баар буола тус,turn out
917,geraten::V,буолан таҕыс,turn out
918,öffnen::V,ас,open
919,schließen::V,сап,close
920,schließen::V,хатаа,close
921,stellen::V,уур,put
922,stellen::V,туруор,put
923,setzen::V,туруор,place
924,setzen::V,уур,place
925,legen::V,уур,lay
926,berühren::V,тыыт,touch
927,berühren::V,таарый,touch
928,verbinden::V,кэлгий,connect
929,bedecken::V,бүрүй,cover
930,aufhängen::V,ыйаа,hang up
931,anzünden::V,умат,light
932,aufheben::V,өрө тарт,pick up
933,zurücklassen::V,бырах,leave
934,verlieren::V,сүтэр,lose
935,fallen lassen::V,түһэр,drop
936,fallen lassen::V,мүлчү тут,drop
937,machen::V,оҥор,make
938,machen::V,оҥоһун,make
939,herstellen::V,оҥор,produce
940,bauen::V,тут,build
941,reparieren::V,абырахтаа,mend
942,verbessern::V,тупсар,improve
943,ändern::V,уларыт,alter
944,graben::V,хас,dig
945,beugen::V,бокут,bow
946,beugen::V,токурут,bow
947,beugen::V,бүк баттаа,bow
948,biegen::V,иэх,bend
949,biegen::V,өҕүлүннэр,bend
950,drehen::V,эргит,spin
951,drehen::V,эргичит,spin
952,wenden::V,эргилин,turn
953,umdrehen::V,түҥнэр,turn around
954,heben::V,көтөх,raise
955,hochheben::V,таһаар,lift
956,ergreifen::V,тут,seize
957,halten::V,тут,hold
958,drücken::V,ык,press
959,schieben::V,ас,push
960,kratzen::V,кыһыы,scrape
961,lecken::V,салаа,lick
962,beißen::V,ытыр,bite
963,abreißen::V,быһа тарт,tear off
964,abreißen::V,туура тарт,tear off
965,abschneiden::V,быс,cut off
966,abschneiden::V,быһан ыл,cut off
967,abschneiden::V,быһа баттаа,cut off
968,binden::V,кэлгий,tie
969,stecken::V,батары ас,stick
970,brechen::V,тоһут,break
971,klopfen::V,тоҥсуй,knock
972,hauen::V,оҕус,hit
973,kleben::V,силимнээ,glue
974,reiben::V,аал,rub
975,streichen::V,сыбаа,spread
976,schleifen::V,чочуй,grind
977,schneiden::V,быс,cut
978,rütteln::V,иэҕэҥнэт,jolt
979,schütteln::V,сахсый,shake
980,schwenken::V,дайбаа,swing
981,schütten::V,кут,pour
982,füllen::V,толор,fill
983,einwickeln::V,суулаа,wrap
984,tragen::V,ит,carry
985,schleppen::V,сос,drag
986,ziehen::V,тарт,pull
987,aufbewahren::V,уур,keep
988,aufbewahren::V,харай,keep
989,werfen::V,бырах,throw
990,fangen::V,хап,catch
991,packen::V,тут,grab
992,verstecken::V,саһыар,hide
993,teilen::V,үллэр,divide
994,schicken::V,ыыт,send
995,bringen::V,аҕал,bring
996,hinzufügen::V,эп,add
997,bekommen::V,ыл,get
998,bekommen::V,булун,get
999,erhalten::V,ыл,receive
1000,nehmen::V,ыл,take
1001,wählen::V,быыбардаа,choose
1002,auswählen::V,тал,select
1003,bewahren::V,харай,preserve
1004,behindern::V,мэһэйдээ,hinder
1005,verderben::V,буорту гын,spoil
1006,beschädigen::V,алдьат,damage
1007,zerbrechen::V,үлтүрүт,break
1008,zerreißen::V,хайыта тарт,tear
1009,zerstören::V,алдьат,destroy
1010,verbrennen::V,уоттаа,burn
1011,geben::V,биэр,give
1012,reichen::V,аҕал,hand
1013,schenken::V,бэлэхтээ,give
1014,versprechen::V,эрэннэр,promise
1015,wünschen::V,баҕар,wish
1016,loben::V,хайҕаа,praise
1017,küssen::V,уураа,kiss
1018,wiegen::V,бигээ,rock
1019,zudecken::V,сап,cover
1020,zudecken::V,бүрүй,cover
1021,wecken::V,уһугуннар,wake
1022,zeigen::V,көрдөр,show
1023,führen::V,салай,guide
1024,lehren::V,үөрэт,teach
1025,unterrichten::V,үөрэт,instruct
1026,aufziehen::V,иит,bring up
1027,leiten::V,салай,lead
1028,antreiben::V,кыһай,urge
1029,lassen::V,күһэй,let
1030,einladen::V,ыҥыр,invite
1031,vereinigen::V,холбоо,unite
1032,vereinigen::V,түм,unite
1033,besuchen::V,сырыт,visit
1034,besuchen::V,билсэ сырыт,visit
1035,treffen::V,көрүс,meet
1036,sich versammeln::V,мүһүн,assemble
1037,sich versammeln::V,түмүс,assemble
1038,spielen::V,оонньоо,play
1039,singen::V,ыллаа,sing
1040,tanzen::V,үҥкүүлээ,dance
1041,sich trennen::V,араҕыс,separate
1042,verlassen::V,хааллар,leave
1043,retten::V,өрүһүй,rescue
1044,bewachen::V,араҥаччылаа,guard
1045,schützen::V,көмүскээ,protect
1046,verteidigen::V,көмүскээ,defend
1047,sich schlagen::V,охсус,brawl
1048,schießen::V,ытыалаа,shoot
1049,siegen::V,хот,win
1050,siegen::V,кыай,win
1051,ärgern::V,кыыһырт,annoy
1052,schlagen::V,оҕус,beat
1053,treten::V,тэп,kick
1054,stechen::V,кэй,sting
1055,stoßen::V,кэп,shove
1056,stoßen::V,үтүрүй,shove
1057,stehlen::V,уор,steal
1058,stören::V,мэһэйдээ,disturb
1059,belästigen::V,батар,bother
1060,verbergen::V,кистээ,conceal
1061,täuschen::V,албыннаа,deceive
1062,betrügen::V,албыннаа,cheat
1063,töten::V,өлөр,kill
1064,wohnen::V,олор,dwell
1065,arbeiten::V,үлэлээ,work
1066,sammeln::V,мус,gather
1067,sammeln::V,хомуй,gather
1068,pflücken::V,үргээ,pick
1069,jagen::V,бултаа,hunt
1070,fischen::V,балыктаа,fish
1071,fassen::V,тут,catch
1072,hüten::V,манаа,herd
1073,treiben::V,үүр,drive
1074,anbinden::V,баай,tie up
1075,füttern::V,аһат,feed
1076,melken::V,ыа,milk
1077,hacken::V,кэрт,chop
1078,gießen::V,сиигирт,water
1079,reifen::V,бус,ripen
1080,zubereiten::V,бэлэмнээ,cook
1081,kochen::V,буһар,boil
1082,backen::V,буһар,bake
1083,braten::V,хооруй,fry
1084,braten::V,ыһаарылаа,fry
1085,braten::V,соркуойдаа,fry
1086,umrühren::V,былаа,stir
1087,stricken::V,өр,knit
1088,nähen::V,иистэн,sew
1089,färben::V,кырааскалаа,dye
1090,reinigen::V,ыраастаа,clean
1091,waschen::V,сууй,wash
1092,abwischen::V,сот,wipe
1093,spülen::V,сайҕаа,rinse
1094,fegen::V,сиппий,sweep
1095,kehren::V,харбаа,sweep
1096,baden::V,сөтүөлээ,bath
1097,sich waschen::V,суун,wash
1098,ausziehen::V,уһул,take off
1099,anziehen::V,кэтэрт,put on
1100,sich anziehen::V,таҥын,get dressed
1101,kämmen::V,тараа,comb
1102,schmücken::V,симээ,decorate
1103,sagen::V,диэ,say
1104,sprechen::V,эт,speak
1105,sprechen::V,саҥар,speak
1106,reden::V,кэпсэт,talk
1107,sich unterhalten::V,кэпсэт,chat
1108,fragen::V,ыйыт,ask
1109,bitten::V,көрдөс,request
1110,erzählen::V,кэпсээ,tell
1111,erzählen::V,сэһэргээ,tell
1112,mitteilen::V,биллэр,convey
1113,nennen::V,ааттаа,name
1114,rufen::V,ыҥыр,call
1115,prahlen::V,чабылан,brag
1116,prahlen::V,киһиргээ,brag
1117,übersetzen::V,тылбаастаа,translate
1118,denken::V,санаа,think
1119,denken::V,толкуйдаа,think
1120,glauben::V,итэҕэй,believe
1121,bemerken::V,бэлиэтээ,notice
1122,erkennen::V,бил,recognize
1123,begreifen::V,өйдөө,grasp
1124,verstehen::V,өйдөө,understand
1125,lernen::V,үөрэн,learn
1126,wissen::V,бил,know
1127,sich erinnern an::V,аҕын,remember
1128,vergessen::V,умун,forget
1129,messen::V,кэмнээ,measure
1130,messen::V,кээмэйдээ,measure
1131,zählen::V,аах,count
1132,rechnen::V,аах,calculate
1133,lesen::V,аах,read
1134,malen::V,уруһуйдаа,paint
1135,zeichnen::V,уруһуйдаа,draw
1136,schreiben::V,суруй,write
1137,besitzen::V,баһылаа,own
1138,kaufen::V,атыылас,buy
1139,verkaufen::V,атыылаа,sell
1140,bezahlen::V,төлөө,pay for
1141,zahlen::V,төлөө,pay
1142,beherrschen::V,баһылаа,rule
1143,ertragen::V,тулуй,endure
