,Concept_ID,is,ca
842,drei::NUM,þrír,tres
843,vier::NUM,fjórir,quatre
844,fünf::NUM,fimm,cinc
845,sechs::NUM,sex,sis
846,sieben::NUM,sjö,set
847,acht::NUM,átta,vuit
848,neun::NUM,níu,nou
849,zehn::NUM,tíu,deu
850,elf::NUM,ellefu,onze
851,zwölf::NUM,tólf,dotze
852,zwanzig::NUM,tuttugu,vint
853,dreißig::NUM,þrjátíu,trenta
854,vierzig::NUM,fjörutíu,quaranta
855,fünfzig::NUM,fimmtíu,cinquanta
856,sechzig::NUM,sextíu,seixanta
857,siebzig::NUM,sjötíu,setanta
858,achtzig::NUM,áttatíu,vuitanta
859,neunzig::NUM,níutíu,noranta
860,hundert::NUM,hundrað,cent
861,tausend::NUM,þúsund,mil
862,und::CNJ,og,i
863,oder::CNJ,eða,o
864,stehen::V,standa,estar de peu
865,sitzen::V,sitja,seure
866,liegen::V,liggja,jeure
867,hängen::V,hanga,penjar
868,werden::V,verða,fer-se
869,werden::V,verða,posar-se
870,passieren::V,gerast,succeir
871,beginnen::V,byrja,iniciar-se
872,enden::V,enda,acabar-se
873,enden::V,enda,terminar-se
874,enden::V,lykta,acabar-se
875,enden::V,lykta,terminar-se
876,wechseln::V,skipta,canviar
877,aufgehen[Sonne]::V,koma upp,sortir
878,untergehen[Sonne]::V,ganga til viðar,posar-se
879,scheinen[Sonne]::V,skína,brillar
880,donnern::V,þruma,tronar
881,wehen::V,blása,bufar
882,strömen::V,streyma,afluir
883,fließen::V,fljóta,fluir
884,sich drehen::V,snúast,girar
885,schwanken::V,riða,vacil·lar
886,schwanken::V,rugga,vacil·lar
887,schwingen::V,sveiflast,oscil·lar
888,fallen::V,falla,caure
889,fallen::V,falla,tombar
890,brennen::V,brenna,cremar
891,rauchen::V,reykja,fumejar
892,regnen::V,rigna,ploure
893,gefrieren::V,frjósa,gelar-se
894,tauen::V,þiðna,fondre's
895,schmelzen::V,bráðna,fondre's
896,trocknen::V,þorna,assecar-se
897,sieden::V,sjóða,bullir
898,faulen::V,rotna,podrir-se
899,verfaulen::V,rotna,podrir-se
900,reißen::V,rifna,trencar-se
901,versinken::V,sökkva,enfonsar-se
902,vergehen::V,líða,passar
903,erscheinen::V,birtast,aparèixer
904,verschwinden::V,hverfa,desaparèixer
905,sinken::V,síga,baixar
906,sinken::V,síga,descendir
907,abnehmen::V,lækka,decréixer
908,abnehmen::V,minnka,decréixer
909,zunehmen::V,aukast,augmentar
910,steigen::V,stíga,pujar
911,wachsen::V,vaxa,créixer
912,glänzen::V,glóa,brillar
913,glänzen::V,glóa,resplendir
914,glänzen::V,glampa,brillar
915,glänzen::V,glampa,resplendir
916,funkeln::V,leiftra,espurnejar
917,lärmen::V,hafa hátt,fer soroll
918,läuten::V,hringja,sonar
919,klingeln::V,hringja,trucar
920,klirren::V,glamra,dringar
921,klirren::V,skrölta,dringar
922,brausen::V,ólga,rugir
923,rauschen::V,suða,murmurar
924,klingen::V,hljóma,sonar
925,bellen::V,gelta,lladrar
926,heulen::V,væla,udolar
927,heulen::V,ýlfra,udolar
928,blasen::V,blása,bufar
929,pfeifen::V,blístra,xiular
930,schreien::V,æpa,cridar
931,stöhnen::V,stynja,gemegar
932,zittern::V,titra,tremolar
933,zittern::V,skjálfa,tremolar
934,leben::V,lifa,vīure
935,geboren werden::V,fæðast,néixer
936,atmen::V,anda,respirar
937,atmen::V,draga andann,respirar
938,trinken::V,drekka,beure
939,essen::V,borða,menjar
940,schlucken::V,kingja,empassar-se
941,müde werden::V,þreytast,cansar-se
942,einschlafen::V,sofna,adormir-se
943,schlafen::V,sofa,dormir
944,aufwachen::V,vakna,despertar-se
945,aufstehen::V,fara á fætur,llevar-se
946,sich erholen::V,hvíla sig,descansar
947,krank werden::V,veikjast,posar-se malalt
948,krank werden::V,verða veikur,posar-se malalt
949,krank sein::V,vera veikur,estar malalt
950,schmerzen::V,kenna til,doldre
951,husten::V,hósta,tossir
952,genesen::V,batna,recuperar-se
953,genesen::V,frískast,recuperar-se
954,sterben::V,deyja,morir
955,umkommen::V,farast,perir
956,sich bewegen::V,bifast,moure's
957,sich rühren::V,hreyfast,moure's
958,sich erheben::V,standa upp,aixecar-se
959,sich setzen::V,setjast,asseure's
960,hinfallen::V,detta,caure's
961,laufen::V,labba,caminar
962,schreiten::V,ganga,procedir
963,spazierengehen::V,ganga sér til skemmtunar,passejar
964,eilen::V,fara hratt,anar corrent
965,sich beeilen::V,flýta sér,afanyar-se
966,sausen::V,þjóta,córrer
967,rennen::V,hlaupa,córrer
968,springen::V,stökkva,saltar
969,klettern::V,klifra,escalar
970,schaukeln::V,róla,gronxar-se
971,schaukeln::V,róla,balancejar-se
972,schaukeln::V,rugga,gronxar-se
973,schaukeln::V,rugga,balancejar-se
974,kriechen::V,skríða,reptar
975,kriechen::V,skríða,arrossegar-se
976,schwimmen::V,synda,nadar
977,tauchen::V,kafa,bussejar
978,tauchen::V,kafa,submergir-se
979,rudern::V,róa,remar
980,fahren::V,aka,anar
981,fahren::V,fara,anar
982,fliegen::V,fljúga,volar
983,gehen::V,fara,caminar
984,gehen::V,ganga,caminar
985,weggehen::V,fara burt,anar-se'n
986,weggehen::V,ganga burt,anar-se'n
987,abfahren::V,aka burt,partir
988,anhalten::V,stöðva,aturar-se
989,hineingehen::V,ganga inn,entrar
990,eintreten::V,koma inn,entrar
991,eintreten::V,ganga inn,entrar
992,kommen::V,koma,venir
993,ankommen::V,koma til,arribar
994,zurückkommen::V,koma til baka,tornar
995,bleiben::V,haldast,quedar-se
996,bleiben::V,vera kyrr,quedar-se
997,warten::V,bíða,esperar
998,erwarten::V,búast við,esperar
999,erwarten::V,eiga von á,esperar
1000,suchen::V,leita,buscar
1001,finden::V,finna,trobar
1002,versuchen::V,reyna,intentar
1003,vorbereiten::V,undirbúa,preparar
1004,lieben::V,elska,estimar
1005,mögen::V,þykja gott,agradar a
1006,mögen::V,falla í geð,agradar a
1007,lachen::V,hlæja,riure
1008,rühren::V,snerta,commoure
1009,rühren::V,snerta,emocionar
1010,weinen::V,gráta,plorar
1011,schimpfen::V,skammast,renyar
1012,sich ärgern::V,sárna,enfadar-se
1013,sich ärgern::V,gremjast,enfadar-se
1014,sich fürchten::V,óttast,tenir por
1015,fürchten::V,óttast,témer
1016,fliehen::V,flýja,fugir
1017,flüchten::V,strjúka,refugiar-se
1018,sehen::V,sjá,veure
1019,anschauen::V,horfa á,mirar
1020,ansehen::V,líta á,mirar
1021,hören::V,heyra,oir
1022,zuhören::V,hlusta,escoltar
1023,probieren::V,smakka,provar
1024,riechen::V,þefa,olorar
1025,fühlen::V,finna til,sentīr
1026,scheinen::V,virðast,semblar
1027,zu sehen sein::V,vera að sjá,poder-se veure
1028,vernehmen::V,heyra,percebre
1029,vernehmen::V,greina,percebre
1030,frieren::V,frjósa,tenir fred
1031,tun::V,gera,fer
1032,können::V,geta,poder
1033,wollen::V,ætla,voler
1034,wollen::V,vilja,voler
1035,anfangen::V,hefja,iniciar
1036,beenden::V,enda,acabar
1037,beenden::V,ljúka,acabar
1038,aufhören::V,lykta,deixar
1039,gelingen::V,heppnast,sortir bé
1040,geraten::V,lukkast,sortir
1041,öffnen::V,opna,obrir
1042,schließen::V,loka,tancar
1043,stellen::V,láta,posar
1044,stellen::V,láta,col·locar
1045,stellen::V,setja,posar
1046,stellen::V,setja,col·locar
1047,setzen::V,láta,assentar
1048,setzen::V,setja,assentar
1049,legen::V,láta,posar
1050,legen::V,leggja,posar
1051,berühren::V,koma við,tocar
1052,verbinden::V,sameina,unir
1053,verbinden::V,sameina,connectar
1054,bedecken::V,hylja,tapar
1055,bedecken::V,hylja,cobrir
1056,aufhängen::V,hengja,penjar
1057,aufhängen::V,hengja upp,penjar
1058,anzünden::V,kveikja í,encendre
1059,aufheben::V,taka upp,aixecar
1060,aufheben::V,lyfta upp,aixecar
1061,zurücklassen::V,skilja eftir,deixar
1062,verlieren::V,týna,pērdre
1063,verlieren::V,glata,pērdre
1064,fallen lassen::V,missa,deixar caure
1065,machen::V,búa til,fer
1066,herstellen::V,framleiða,producir
1067,bauen::V,smíða,construir
1068,bauen::V,byggja,construir
1069,reparieren::V,gera við,reparar
1070,verbessern::V,bæta,millorar
1071,ändern::V,breyta,canviar
1072,graben::V,grafa,cavar
1073,beugen::V,beygja,doblegar
1074,biegen::V,sveigja,corbar
1075,biegen::V,sveigja,arquejar
1076,drehen::V,snúa,girar
1077,wenden::V,snúa,girar
1078,wenden::V,venda,girar
1079,umdrehen::V,venda,voltar
1080,umdrehen::V,snúa við,voltar
1081,heben::V,hefja,pujar
1082,heben::V,hefja,aixecar
1083,hochheben::V,lyfta upp,aixecar
1084,ergreifen::V,grípa,agafar
1085,halten::V,rúma,mantenir
1086,halten::V,halda,mantenir
1087,drücken::V,þjá,prémer
1088,drücken::V,þjá,estrènyer
1089,drücken::V,þrýsta,prémer
1090,drücken::V,þrýsta,estrènyer
1091,schieben::V,ýta,empènyer
1092,kratzen::V,klóra,raspar
1093,lecken::V,sleikja,llepar
1094,beißen::V,bíta,mossegar
1095,abreißen::V,rífa af,arrencar
1096,abreißen::V,rífa frá,arrencar
1097,abschneiden::V,skera af,tallar
1098,abschneiden::V,klippa af,tallar
1099,binden::V,binda,lligar
1100,stecken::V,stinga,ficar
1101,brechen::V,brjóta,trencar
1102,klopfen::V,berja,trucar
1103,klopfen::V,klappa,trucar
1104,hauen::V,berja,picar
1105,hauen::V,berja,colpejar
1106,hauen::V,höggva,picar
1107,hauen::V,höggva,colpejar
1108,kleben::V,líma,enganxar
1109,reiben::V,núa,fregar
1110,streichen::V,smyrja,untar
1111,schleifen::V,slípa,afilar
1112,schleifen::V,slípa,esmolar
1113,schneiden::V,skera,tallar
1114,schneiden::V,klippa,tallar
1115,rütteln::V,skaka,sacsejar
1116,schütteln::V,hrista,agitar
1117,schütteln::V,hrista,sacsejar
1118,schwenken::V,sveifla,agitar
1119,schütten::V,hella,abocar
1120,füllen::V,fylla,omplir
1121,einwickeln::V,vefja inn í,embolicar
1122,tragen::V,bera,dur
1123,tragen::V,bera,portar
1124,schleppen::V,draga,arrossegar
1125,ziehen::V,toga,tirar
1126,ziehen::V,toga,estirar
1127,ziehen::V,draga,tirar
1128,ziehen::V,draga,estirar
1129,aufbewahren::V,geyma,conservar
1130,werfen::V,kasta,llançar
1131,fangen::V,grípa,agafar
1132,fangen::V,grípa,atrapar
1133,packen::V,þrífa í,engrapar
1134,verstecken::V,fela,amagar
1135,teilen::V,deila,dividir
1136,schicken::V,senda,enviar
1137,bringen::V,færa,portar
1138,bringen::V,flytja,portar
1139,hinzufügen::V,bæta við,afegir
1140,bekommen::V,hljóta,obtenir
1141,bekommen::V,ná,obtenir
1142,erhalten::V,fá,rebre
1143,nehmen::V,taka,prendre
1144,wählen::V,velja,triar
1145,wählen::V,velja,elegir
1146,auswählen::V,velja úr,escollir
1147,auswählen::V,velja úr,seleccionar
1148,bewahren::V,gæta,conservar
1149,bewahren::V,vernda,conservar
1150,behindern::V,varna,impedir
1151,behindern::V,varna,obstaculitzar
1152,verderben::V,spilla,espatllar
1153,beschädigen::V,skemma,danyar
1154,beschädigen::V,skemma,destrossar
1155,zerbrechen::V,brjóta,trencar
1156,zerreißen::V,rífa,estripar
1157,zerreißen::V,rífa sundur,estripar
1158,zerstören::V,rífa niður,destruir
1159,verbrennen::V,brenna,cremar
1160,geben::V,gefa,donar
1161,reichen::V,rétta,passar
1162,schenken::V,gefa,regalar
1163,versprechen::V,lofa,prometre
1164,versprechen::V,heita,prometre
1165,wünschen::V,óska,desitjar
1166,loben::V,lofa,elogiar
1167,loben::V,hrósa,elogiar
1168,küssen::V,kyssa,fer un petó a
1169,wiegen::V,rugga,bressolar
1170,zudecken::V,þekja,tapar
1171,zudecken::V,þekja,cobrir
1172,zudecken::V,breiða yfir,tapar
1173,zudecken::V,breiða yfir,cobrir
1174,wecken::V,vekja,despertar
1175,zeigen::V,sýna,mostrar
1176,zeigen::V,sýna,ensenyar
1177,führen::V,leiða,guiar
1178,führen::V,leiða,conduir
1179,lehren::V,kenna,ensenyar
1180,unterrichten::V,fræða,ensenyar
1181,aufziehen::V,ala upp,criar
1182,leiten::V,stjórna,dirigir
1183,antreiben::V,hvetja,impel·lir
1184,lassen::V,láta,fer
1185,einladen::V,bjóða heim,invitar
1186,einladen::V,bjóða heim,convidar
1187,vereinigen::V,sameina,unir
1188,besuchen::V,heimsækja,visitar
1189,besuchen::V,heimsækja,anar a veure
1190,treffen::V,hitta,trobar
1191,sich versammeln::V,safnast saman,reunir-se
1192,spielen::V,leika sér,jugar
1193,singen::V,syngja,cantār
1194,tanzen::V,dansa,ballar
1195,sich trennen::V,skiljast,separar-se
1196,verlassen::V,yfirgefa,deixar
1197,verlassen::V,yfirgefa,abandonar
1198,retten::V,bjarga,salvar
1199,bewachen::V,gæta,vigilar
1200,bewachen::V,hafa vörð á,vigilar
1201,schützen::V,vernda,protegir
1202,verteidigen::V,verja,defensar
1203,sich schlagen::V,slást,barallar-se
1204,sich schlagen::V,berjast,barallar-se
1205,schießen::V,skjóta,tirar
1206,schießen::V,skjóta,disparar
1207,siegen::V,sigra,vèncer
1208,ärgern::V,ergja,enfadar
1209,ärgern::V,skaprauna,enfadar
1210,schlagen::V,slá,pegar
1211,schlagen::V,slá,colpejar
1212,schlagen::V,lemja,pegar
1213,schlagen::V,lemja,colpejar
1214,treten::V,sparka,donar un cop de peu a
1215,stechen::V,stinga,punxar
1216,stechen::V,stinga,apunyalar
1217,stoßen::V,hrinda,empènyer
1218,stehlen::V,stela,robar
1219,stören::V,trufla,molestar
1220,belästigen::V,ónáða,importunar
1221,verbergen::V,leyna,amagar
1222,verbergen::V,leyna,ocultar
1223,täuschen::V,gabba,enganyar
1224,täuschen::V,blekkja,enganyar
1225,betrügen::V,svíkja,estafar
1226,betrügen::V,blekkja,estafar
1227,töten::V,drepa,matar
1228,wohnen::V,búa,vīure
1229,wohnen::V,búa,habitar
1230,arbeiten::V,vinna,treballar
1231,sammeln::V,safna,col·leccionar
1232,pflücken::V,tína,collir
1233,pflücken::V,reyta,collir
1234,jagen::V,veiða,caçar
1235,fischen::V,fiska,pescar
1236,fassen::V,veiða,atrapar
1237,hüten::V,gæta,pasturar
1238,hüten::V,vakta,pasturar
1239,treiben::V,reka,arriar
1240,anbinden::V,binda við,lligar
1241,anbinden::V,binda fast,lligar
1242,füttern::V,fóðra,donar menjar a
1243,melken::V,mjólka,munyir
1244,hacken::V,höggva,picar
1245,hacken::V,höggva,tallar
1246,gießen::V,hella,regar
1247,reifen::V,þroskast,madurar
1248,zubereiten::V,elda,preparar
1249,zubereiten::V,tilbúa,preparar
1250,kochen::V,sjóða,coure
1251,backen::V,baka,coure al forn
1252,braten::V,steikja,rostir
1253,umrühren::V,hræra í,remenar
1254,stricken::V,prjóna,tricotar
1255,stricken::V,prjóna,fer punt de mitja
1256,nähen::V,sauma,cosir
1257,färben::V,lita,tenyir
1258,reinigen::V,hreinsa,netejar
1259,waschen::V,þvo,rentār
1260,abwischen::V,þerra,eixugar
1261,spülen::V,skola,esbandir
1262,spülen::V,þvo upp,esbandir
1263,fegen::V,sópa,escombrar
1264,fegen::V,hreinsa,escombrar
1265,kehren::V,sópa,escombrar
1266,baden::V,baða sig,banyar-se
1267,sich waschen::V,þvo sér,rentār-se
1268,ausziehen::V,fara úr,treure's
1269,anziehen::V,fara í,posar-se
1270,sich anziehen::V,klæðast,vestir-se
1271,kämmen::V,greiða,pentinar
1272,schmücken::V,prýða,adornar
1273,schmücken::V,skreyta,adornar
1274,sagen::V,segja,dir
1275,sprechen::V,tala,parlar
1276,reden::V,ræða,parlar
1277,sich unterhalten::V,spjalla,conversar
1278,sich unterhalten::V,ræðast við,conversar
1279,fragen::V,spyrja,preguntar
1280,bitten::V,biðja,demanar
1281,erzählen::V,segja frá,contar
1282,erzählen::V,segja frá,explicar
1283,mitteilen::V,tilkynna,comunicar
1284,nennen::V,nefna,nomenar
1285,rufen::V,kalla,cridar
1286,prahlen::V,gorta,lloar-se
1287,prahlen::V,gorta,jactar-se
1288,übersetzen::V,þýða,traduir
1289,denken::V,hugsa,pensar
1290,glauben::V,trúa,creure
1291,bemerken::V,taka eftir,notar
1292,erkennen::V,þekkja,reconèixer
1293,begreifen::V,skilja,comprendre
1294,verstehen::V,skilja,entendre
1295,lernen::V,læra,aprendre
1296,wissen::V,vita,saber
1297,sich erinnern an::V,minnast,recordar
1298,vergessen::V,gleyma,oblidar
1299,messen::V,mæla,mesurar
1300,zählen::V,telja,comptar
1301,rechnen::V,reikna,calcular
1302,lesen::V,lesa,llegir
1303,malen::V,mála,pintar
1304,zeichnen::V,teikna,dibuixar
1305,schreiben::V,skrifa,escrīure
1306,besitzen::V,hafa,posseir
1307,kaufen::V,kaupa,comprar
1308,verkaufen::V,selja,vendre
1309,bezahlen::V,borga,pagar
1310,zahlen::V,borga,pagar per
1311,beherrschen::V,hafa á valdi sínu,dominar
1312,ertragen::V,þola,aguantar
