,Concept_ID,lbe,az
732,jetzt::ADV,цӏана,indi
733,heute::ADV,хӏакьину,bugün
734,morgen::ADV,гьуит,sabah
735,morgen::ADV,гьунттий,sabah
736,dann::ADV,яла,onda
737,gestern::ADV,лахьхьу,dünən
738,damals::ADV,та чӏумал,o vaxt
739,danach::ADV,яла,sonra
740,vorher::ADV,хьхьнчӏ,qabaqcadan
741,vorher::ADV,хьхьичӏва,qabaqcadan
742,zuerst::ADV,бакӏрай,əvvəl
743,zuerst::ADV,цӏу бутӏуй,əvvəl
744,einmal::ADV,цал,bir dəfə
745,manchmal::ADV,ваксса-таксса,hərdənbir
746,oft::ADV,чӏявуну,tez-tez
747,oft::ADV,чӏявуну,çox vaxt
748,immer::ADV,мудан,daimi
749,immer::ADV,мудан,həmişə
750,immer::ADV,даиман,daimi
751,immer::ADV,даиман,həmişə
752,niemals::ADV,тачӏав,əsla
753,niemals::ADV,тачӏав,heç bir zaman
754,hier::ADV,шикку,bura
755,hier::ADV,шикку,burada
756,hierhin::ADV,шиккун,buraya
757,von hier::ADV,шичча,buradan
758,dort::ADV,гикку,ora
759,dort::ADV,гикку,orada
760,dorthin::ADV,тиккун,oraya
761,geradeaus::ADV,тӏайланм,düz
762,vorwärts::ADV,хьхьичӏунмай,irəli
763,rückwärts::ADV,махъа-хьхьичӏунмай,geri
764,zurück::ADV,махъунмай,geriyə
765,unten::ADV,лув,aşağıda
766,hinab::ADV,бакӏ-ялавай,aşağı
767,hinab::ADV,бакӏъялавай,aşağı
768,oben::ADV,ялув,yuxarıda
769,hinauf::ADV,лавай,yuxarı
770,überall::ADV,гьариий,hər yerdə
771,überall::ADV,хьу-хьуний,hər yerdə
772,überall::ADV,гьарца кӏанай,hər yerdə
773,nicht::ADV,къа-,-ma-
774,ein wenig::ADV,чанни,bir az
775,ein wenig::ADV,ца чансса,bir az
776,kaum::ADV,дахьа,güclə
777,sehr::ADV,оьну,çox
778,sehr::ADV,гужну,çox
779,sehr::ADV,хъинну,çox
780,so::ADV,укукн,belə
781,noch::ADV,гьала,hələ
782,noch::ADV,уттигу,hələ
783,noch::ADV,цакьинва,hələ
784,noch::ADV,ттигу-шилагу,hələ
785,nur::ADV,анжагь,yalnız
786,wieder::ADV,цӏуницӏа,yenə
787,vergebens::ADV,аьдада,boş yerə
788,vergebens::ADV,нахӏакь,boş yerə
789,vor::PRP,хьхьичӏ,önündə
790,hinter::PRP,махъ,arxasında
791,unter::PRP,лув,altında
792,durch::PRP,-х,içindən
793,neben::PRP,чӏарав,yanında
794,zwischen::PRP,дянив,arasında
795,wegen::PRP,цӏаний,üçün
796,wegen::PRP,цӏаний,ötəri
797,dies::PRN,ва,bu
798,das::PRN,та,o
799,das::PRN,кӏа,o
800,das::PRN,га,o
801,alles::PRN,щала,hər şey
802,ich::PRN,на,mən
803,du::PRN,ина,sən
804,er::PRN,му,o
805,wir::PRN,жу,biz
806,ihr::PRN,зу,siz
807,was::FPRN,ци,nə
808,wer::FPRN,цу,kim
809,wo::FADV,чув,harada
810,wohin::FADV,чун,haraya
811,wie::FADV,цукун,necə
812,warum::FADV,цан,niyə
813,warum::FADV,цан,nə üçün
814,wieviel::FNUM,циксса,neçə
815,wieviel::FNUM,циксса,nə qədər
816,eins::NUM,ца,bir
817,zwei::NUM,кӏива,iki
818,drei::NUM,шамма,üç
819,vier::NUM,мукьа,dörd
820,vier::NUM,мукьва,dörd
821,fünf::NUM,ххюва,beş
822,sechs::NUM,ряхва,altı
823,sieben::NUM,арула,yeddi
824,acht::NUM,мяйва,səkkiz
825,neun::NUM,урчӏва,doqquz
826,zehn::NUM,ацӏва,on
827,elf::NUM,ацӏния цава,on bir
828,zwölf::NUM,ацӏиия кӏива,on iki
829,zwanzig::NUM,кьува,iyirmi
830,dreißig::NUM,зувира,otuz
831,vierzig::NUM,мукьцӏала,qırx
832,fünfzig::NUM,ххюцӏала,əlli
833,sechzig::NUM,ряхцӏала,altmış
834,achtzig::NUM,мяйцӏала,səksən
835,neunzig::NUM,урчӏцӏала,doxsan
836,hundert::NUM,ттурш,yüz
837,hundert::NUM,ттуршва,yüz
838,tausend::NUM,азарва,min
839,und::CNJ,-гу,və
840,oder::CNJ,я,ya
841,oder::CNJ,ягу,ya
842,stehen::V,ацӏан,durmaq
843,sitzen::V,щяивкӏун икӏан,oturmaq
844,liegen::V,утту нвхьуну икӏан,uzanmaq
845,hängen::V,зурчӏай тӏун,asılmaq
846,werden::V,хьун,olmaq
847,passieren::V,хьун,olmaq
848,passieren::V,хьун,baş vermək
849,beginnen::V,дайдишин,başlamaq
850,beginnen::V,дайдирхьуну дикӏан,başlamaq
851,enden::V,къуртал дан,bitmək
852,wechseln::V,даххана хьун,dəyişmək
853,wechseln::V,даххана дуллан,dəyişmək
854,aufgehen[Sonne]::V,буклай бур,doğmaq
855,untergehen[Sonne]::V,лаглай бур,batmaq
856,scheinen[Sonne]::V,битан,parlamaq
857,scheinen[Sonne]::V,чани буллан,parlamaq
858,donnern::V,тӏий бур,guruldamaq
859,wehen::V,бишлай бур,əsmək
860,strömen::V,экьинан,axmaq
861,fließen::V,экьинан,axmaq
862,sich drehen::V,гьанан,dönmək
863,schwanken::V,хъюлчу тӏун,yellənmək
864,schwanken::V,хӏуркку тӏун,yellənmək
865,schwingen::V,хъюлчай тӏун,yellənmək
866,schwingen::V,хъюлчу тӏун,yellənmək
867,fallen::V,багьлан,düşmek
868,brennen::V,ччучлан,yanmaq
869,rauchen::V,пуркӏу тӏун,tüstüləmək
870,regnen::V,лачӏун,yağmaq
871,regnen::V,лачIлай дур,yağmaq
872,gefrieren::V,микӏ лачӏун,donmaq
873,tauen::V,баслан,ərimək
874,schmelzen::V,баслан,ərimək
875,trocknen::V,кьакьан,qurumaq
876,sieden::V,щаран,qaynamaq
877,faulen::V,аьллан,çürümək
878,verfaulen::V,аьллан,çürümək
879,verfaulen::V,аьян,çürümək
880,reißen::V,ххя дукан,yırtılmaq
881,versinken::V,оькьлан,batmaq
882,versinken::V,оькьан,batmaq
883,vergehen::V,лялиян,ötmək
884,erscheinen::V,буккан,görünmək
885,erscheinen::V,загьир хьун,görünmək
886,verschwinden::V,бат хьун,yox olmaq
887,verschwinden::V,акъа хьун,yox olmaq
888,sinken::V,чахь учин,enmək
889,abnehmen::V,чан хьун,azalmaq
890,abnehmen::V,ссуссукьу хьун,azalmaq
891,zunehmen::V,гьарза хьун,artmaq
892,steigen::V,гьаз хьун,yüksəlmək
893,wachsen::V,ххяххан,böyümək
894,glänzen::V,цӏай буккан,parlamaq
895,funkeln::V,цӏай-цӏай тӏун,parıldamaq
896,lärmen::V,чӏу буллан,səs-küy etmək
897,lärmen::V,аьлагъужа буллан,səs-küy etmək
898,läuten::V,занг ришлан,çalmaq
899,läuten::V,занг дуллан,çalmaq
900,klingeln::V,занг ришлан,zəng etmək
901,klingeln::V,занг дуллан,zəng etmək
902,brausen::V,никъащилан,gurlamaq
903,rauschen::V,щурщур тӏун,xışıldamaq
904,klingen::V,чӏу буклан,səslənmək
905,bellen::V,хӏап тӏун,hürmək
906,blasen::V,уф тӏун,üfləmək
907,pfeifen::V,щютӏа тӏун,fit vermek
908,schreien::V,чӏу бан,bağırmaq
909,schreien::V,чӏу бан,qışqırmaq
910,stöhnen::V,угь-къак тӏун,inləmək
911,zittern::V,зурзу чин,titrəmək
912,zittern::V,зурзу тӏун,titrəmək
913,leben::V,ялапар хъанан,yaşamaq
914,geboren werden::V,ан,doğmaq
915,atmen::V,ссихӏ ласлан,nəfəs almaq
916,atmen::V,ссихӏ бигьлан,nəfəs almaq
917,trinken::V,хӏачӏан,içmek
918,trinken::V,хӏачӏлан,içmek
919,essen::V,канан,yemək
920,schlucken::V,кьюлтӏа тӏун,udmaq
921,müde werden::V,аьхчӏин,yorulmaq
922,einschlafen::V,шанан икӏан,yuxuya getmək
923,schlafen::V,шанан,uyumaq
924,aufwachen::V,чантӏ учин,oyanmaq
925,aufstehen::V,бизан,yuxudan durmaq
926,sich erholen::V,бигьалаган,dincəlmək
927,krank werden::V,къашай хьун,xəstə olmaq
928,krank sein::V,къашай хъанан,azarlanmaq
929,krank sein::V,къашай хъанан,xəstələnmək
930,krank sein::V,къашавай икӏан,azarlanmaq
931,krank sein::V,къашавай икӏан,xəstələnmək
932,schmerzen::V,цӏун,ağrimaq
933,husten::V,хъугьу чин,öksürmək
934,husten::V,хъугьу тӏун,öksürmək
935,genesen::V,хъин хьун,sağalmaq
936,genesen::V,сагъ лаган,sağalmaq
937,sterben::V,ивчӏан,ölmək
938,sterben::V,ивчӏан,vəfat etmək
939,umkommen::V,лиллан,həlak olmaq
940,umkommen::V,литӏлан,həlak olmaq
941,umkommen::V,ажал биян,həlak olmaq
942,umkommen::V,личӏи хьун,həlak olmaq
943,umkommen::V,иакьлу хьун,həlak olmaq
944,umkommen::V,ахир жан хъанан,həlak olmaq
945,umkommen::V,рухӏирачӏа икӏан,həlak olmaq
946,sich bewegen::V,сукку хьун,hərəkət etmək
947,sich rühren::V,сукку хьун,tərpənmək
948,sich erheben::V,бизан,qalxmaq
949,sich setzen::V,щяикӏан,oturmaq
950,sich setzen::V,щябикӏан,oturmaq
951,hinfallen::V,багьан,yıxılmaq
952,laufen::V,занан,yerimək
953,schreiten::V,ша ласлан,addım atmaq
954,spazierengehen::V,сайр буллан,gəzmək
955,eilen::V,анавар буккан,atılmaq
956,sich beeilen::V,анавар буккан,tələsmək
957,sausen::V,никъа щилан,çırpmaq
958,sausen::V,никъа щун,çırpmaq
959,rennen::V,лечлан,qaçmaq
960,springen::V,тӏанкӏ дан,sıçramaq
961,klettern::V,лахълан,dırmanmaq
962,schaukeln::V,гьайжак бигьлан,sallanmaq
963,kriechen::V,ххярк тӏун,sürünmək
964,schwimmen::V,гьузун,üzmek
965,tauchen::V,лултту уккан,dalmaq
966,rudern::V,бяхлан,avarlamaq
967,rudern::V,батӏлан,avarlamaq
968,rudern::V,ххялаххи дуклан,avarlamaq
969,fahren::V,гьан,sürmək
970,fliegen::V,лехлан,uçmaq
971,gehen::V,нан,getmək
972,weggehen::V,ялагьан,getmək
973,abfahren::V,гьан,yola düşmək
974,anhalten::V,бацӏан,saxlamaq
975,hineingehen::V,буххан,girmək
976,eintreten::V,буххан,girmək
977,eintreten::V,буххан,daxil olmaq
978,kommen::V,учӏан,gəlmək
979,ankommen::V,биян,gəlib çatmaq
980,ankommen::V,бучӏан,gəlib çatmaq
981,zurückkommen::V,зана хъун,qayıtmaq
982,zurückkommen::V,зана бикӏан,qayıtmaq
983,bleiben::V,личӏан,qalmaq
984,warten::V,ялугьлан,gözləmək
985,erwarten::V,ялугьлан,bəkləmək
986,suchen::V,луглан,aramaq
987,suchen::V,луглан,axtarmaq
988,finden::V,лякъин,tapmaq
989,versuchen::V,ххал буллан,çalışmaq
990,vorbereiten::V,хӏадур бан,hazırlamaq
991,lieben::V,эшкьи хьуиу бикӏан,sevmək
992,mögen::V,ххиран бикӏан,xoşlamaq
993,lachen::V,хъян,gülmək
994,weinen::V,аьтӏун,ağlamaq
995,schimpfen::V,дяъван,küfr etmək
996,schimpfen::V,ссугайи агьан,küfr etmək
997,sich ärgern::V,ссибизлан,acıqlanmaq
998,sich fürchten::V,ингъауслан,qorxmaq
999,fürchten::V,хӏучӏ тӏун,qorxmaq
1000,fliehen::V,ака бан,qaçmaq
1001,flüchten::V,лихъан,qaçmaq
1002,sehen::V,чӏалан,görmək
1003,anschauen::V,урган,baxmaq
1004,ansehen::V,буруглан,baxmaq
1005,hören::V,баллан,duymaq
1006,hören::V,баллан,eşitmək
1007,zuhören::V,вичӏи дихьлан,dinləmək
1008,probieren::V,тӏин ххал буллан,dadına baxmaq
1009,riechen::V,ссунтӏа тӏун,qoxlamaq
1010,fühlen::V,дакӏнил буслан,duymaq
1011,scheinen::V,ххан,görünmək
1012,scheinen::V,бизан,görünmək
1013,scheinen::V,ххан бикӏлай бикӏан,görünmək
1014,vernehmen::V,баян,eşitmək
1015,frieren::V,лигьулул хъанан,üşümək
1016,tun::V,бан,etmək
1017,können::V,хьун,bilmək
1018,können::V,хьун,bacarmaq
1019,anfangen::V,дайдишин,başlamaq
1020,beenden::V,къуртал бан,bitirmək
1021,aufhören::V,кьабагьан,bitmək
1022,aufhören::V,кьабагьан,qurtarmaq
1023,gelingen::V,бюхъан,müvəffəq olmaq
1024,öffnen::V,тӏитӏин,açmaq
1025,schließen::V,лакьин,qapamaq
1026,stellen::V,дацӏан дан,qoymaq
1027,stellen::V,бишин,qoymaq
1028,setzen::V,щяитан,oturtmaq
1029,legen::V,бишин,qoymaq
1030,berühren::V,ка щун,toxunmaq
1031,verbinden::V,бахӏин,bağlamaq
1032,verbinden::V,дахӏин,bağlamaq
1033,bedecken::V,ялтту бущин,örtmək
1034,bedecken::V,ялтту бакьин,örtmək
1035,aufhängen::V,лахъан,asmaq
1036,anzünden::V,лахъан,yandırmaq
1037,aufheben::V,гьаз бан,qaldırmaq
1038,zurücklassen::V,кьаитан,buraxmaq
1039,zurücklassen::V,битан,buraxmaq
1040,verlieren::V,дакъа дан,itirmək
1041,fallen lassen::V,рутан,düşürmək
1042,machen::V,дан,etmək
1043,herstellen::V,яраг ишла бувиу бан,istehsal etmək
1044,bauen::V,дан,tikmək
1045,reparieren::V,дакьин дан,təmir etmək
1046,verbessern::V,ххуй дан,düzəltmək
1047,ändern::V,баххана бан,dəyişdirmək
1048,graben::V,дуклан,qazımaq
1049,beugen::V,лахӏан бан,əymək
1050,beugen::V,кьус бикӏан,əymək
1051,biegen::V,баччин,bükmək
1052,biegen::V,лахӏан бан,bükmək
1053,drehen::V,гьанан,döndərmək
1054,wenden::V,кӏура баен бан,çevirmək
1055,umdrehen::V,кӏура баен бан,çevirmək
1056,heben::V,гьаз бан,qaldırmaq
1057,hochheben::V,гьаз бан,qaldırmaq
1058,ergreifen::V,хъап дан,tutmaq
1059,ergreifen::V,хъап увиу угьан,tutmaq
1060,halten::V,бугьлан,saxlamaq
1061,drücken::V,кьюч бигьлан,sıxmaq
1062,schieben::V,щун,sürmək
1063,lecken::V,ланцӏа тӏун,yalamaq
1064,beißen::V,хъапа тӏун,dişləmək
1065,beißen::V,кьацӏа тӏун,dişləmək
1066,abreißen::V,буцан,qoparmaq
1067,abschneiden::V,бухъан,ayırmaq
1068,abschneiden::V,кьукьин,ayırmaq
1069,binden::V,бахӏин,bağlamaq
1070,binden::V,дахӏин,bağlamaq
1071,brechen::V,гъагъан,qırmaq
1072,klopfen::V,кьутӏа тӏун,sındırmaq
1073,hauen::V,рищун,vurmaq
1074,kleben::V,лачӏун буллан,apışdırmaq
1075,reiben::V,ссуку буллан,ovmaq
1076,streichen::V,дугъан,sürtmək
1077,streichen::V,аьгъу дан,sürtmək
1078,schneiden::V,духълан,kəsmək
1079,schneiden::V,кьукьлан,kəsmək
1080,schütteln::V,хъюлчу буллан,çalxalamaq
1081,schwenken::V,палцӏ дуллан,yelləmək
1082,schütten::V,рутӏин,tökmək
1083,füllen::V,буцӏин бан,doldurmaq
1084,einwickeln::V,кай-кай бан,sarımaq
1085,tragen::V,ларсун занан,daşımaq
1086,tragen::V,ларсун ачин,daşımaq
1087,schleppen::V,ххилан,sürükləmək
1088,aufbewahren::V,ядан,gizlətmək
1089,aufbewahren::V,ядуллан,gizlətmək
1090,werfen::V,личин,atmaq
1091,fangen::V,бугьан,tutmaq
1092,fangen::V,бугьлан,tutmaq
1093,verstecken::V,ладитан,gizlətmək
1094,verstecken::V,кьюлтӏ дан,gizlətmək
1095,verstecken::V,дахьлаган дан,gizlətmək
1096,teilen::V,бачӏин,bölmək
1097,teilen::V,бутӏа бан,bölmək
1098,schicken::V,тӏайла буккан,yollamaq
1099,schicken::V,тӏайла буккан,göndərmək
1100,bringen::V,диян дан,gətirmək
1101,hinzufügen::V,ххи бан,əlavə etmək
1102,bekommen::V,ласун,almaq
1103,bekommen::V,ласун,əldə etmək
1104,erhalten::V,ласун,almaq
1105,nehmen::V,ласун,almaq
1106,wählen::V,бувчӏин,seçmək
1107,auswählen::V,бувчӏин,arımaq
1108,auswählen::V,язи бугьан,arımaq
1109,bewahren::V,ядан,qorumaq
1110,behindern::V,дайщишруду дуллан,mane olmaq
1111,verderben::V,зия дан,pozmaq
1112,beschädigen::V,зарал буллан,zədələmək
1113,zerbrechen::V,гьагъан,qırmaq
1114,zerbrechen::V,гьагъан,sındırmaq
1115,zerbrechen::V,гьагъан бан,qırmaq
1116,zerbrechen::V,гьагъан бан,sındırmaq
1117,zerreißen::V,ххяхха дуккан,yırtmaq
1118,zerstören::V,лекьан дан,dağıtmaq
1119,verbrennen::V,ччуччин,yandırmaq
1120,geben::V,дулун,vermək
1121,reichen::V,дулун,uzatmaq
1122,schenken::V,пишкаш дан,vermək
1123,schenken::V,багъишла дан,vermək
1124,schenken::V,ихӏсандалун дуллун,vermək
1125,versprechen::V,банна чин,vəd vermək
1126,loben::V,цӏа дан,tərifləmək
1127,küssen::V,ппай тӏун,öpmək
1128,wiegen::V,гьуркку тӏун,tərpətmək
1129,wiegen::V,гьуркку буллан,tərpətmək
1130,wiegen::V,гьуркку бан,tərpətmək
1131,wecken::V,чантӏ учин ан,oyatmaq
1132,zeigen::V,ккаккан бан,göstərmək
1133,führen::V,буцин,rəhbərlik etmək
1134,lehren::V,лахьхьин бан,öyrətmək
1135,lehren::V,лахьхьин буллан,öyrətmək
1136,unterrichten::V,дарс дишаван,öyrətmək
1137,unterrichten::V,дарс дишаван,dərs vermək
1138,aufziehen::V,хъуна ан,tərbiyə etmək
1139,aufziehen::V,тарбия ан,tərbiyə etmək
1140,leiten::V,каялувшиву дан,idarə etmək
1141,einladen::V,хъамалу оьвчин,dəvət etmək
1142,vereinigen::V,ца бан,birləşdirmək
1143,besuchen::V,ялун уххан,baş çəkmək
1144,besuchen::V,ялун уххан,ziyarət etmək
1145,treffen::V,хьуна бакьин,rastlaşmaq
1146,treffen::V,хьуна бакьин,rast gəlmək
1147,sich versammeln::V,батӏин,toplanmaq
1148,spielen::V,тӏуркӏу тӏун,oynamaq
1149,singen::V,балай тӏун,oxumaq
1150,tanzen::V,къавтӏун,oynamaq
1151,tanzen::V,къавтӏун,rəqs etmək
1152,sich trennen::V,ппив хьун,ayrılmaq
1153,verlassen::V,увккун гьан,tərk etmək
1154,retten::V,ххассал бан,xilas etmək
1155,bewachen::V,къарал бан,gözətmək
1156,schützen::V,ябан,qorumaq
1157,verteidigen::V,буруччин,qorumaq
1158,sich schlagen::V,биян,döyüşmək
1159,schießen::V,битлан,atmaq
1160,schießen::V,битлан,atəş açmaq
1161,siegen::V,ххув хьун,yenmək
1162,siegen::V,ххувшаву ласун,yenmək
1163,ärgern::V,ссибизан уллан,acışdırmaq
1164,schlagen::V,рищун,döymək
1165,stechen::V,кьутӏин,soxmaq
1166,stoßen::V,щун,itələmək
1167,stehlen::V,дацин,çalmaq
1168,stehlen::V,дацин,oğurlamaq
1169,stören::V,кьючин,pozmaq
1170,belästigen::V,бизар уллан,narahat etmək
1171,verbergen::V,лабитан,gizləmək
1172,verbergen::V,кӏучӏ бан,gizləmək
1173,täuschen::V,хъяврин ан,aldatmaq
1174,betrügen::V,аьикьин ан,aldatmaq
1175,töten::V,ивчӏан,öldürmək
1176,wohnen::V,оьрму бутлан,yaşamaq
1177,arbeiten::V,зун,işləmək
1178,arbeiten::V,зун,çalışmaq
1179,sammeln::V,ттихӏин,yığmaq
1180,sammeln::V,ттихӏин,toplamaq
1181,sammeln::V,вив дишин,yığmaq
1182,sammeln::V,вив дишин,toplamaq
1183,pflücken::V,риттун,qoparmaq
1184,jagen::V,авли занан,ovlamaq
1185,fischen::V,чавахъру бугьлан,balıq tutmaq
1186,fassen::V,бугьан,tutmaq
1187,hüten::V,урттуйн бакьлан,güdmək
1188,treiben::V,дачин дуллан,haylamaq
1189,treiben::V,лихъан буллан,haylamaq
1190,anbinden::V,бахӏин,bağlamaq
1191,füttern::V,канаки буллан,bəsləmək
1192,melken::V,ттизин,sağmaq
1193,hacken::V,мюрш буллан,yarmaq
1194,hacken::V,мюрш бан,yarmaq
1195,gießen::V,щин дишин,sulamaq
1196,reifen::V,диян,dəymək
1197,zubereiten::V,хӏадур дан,bişirmək
1198,zubereiten::V,хӏадур бан,bişirmək
1199,kochen::V,шашан,qaynatmaq
1200,kochen::V,шашан дуллан,qaynatmaq
1201,backen::V,бишлан,bişirmək
1202,backen::V,шахьлан,bişirmək
1203,braten::V,цӏарайх дуллан,qızartmaq
1204,umrühren::V,хӏала бан,qarışdırmaq
1205,stricken::V,щащлан,hörmək
1206,stricken::V,щащан,hörmək
1207,nähen::V,дуруххан,tikmək
1208,färben::V,ранг щун,boyamaq
1209,reinigen::V,марцӏ бан,təmizləmək
1210,waschen::V,шюшин,yumaq
1211,abwischen::V,лишин,silmək
1212,spülen::V,вилаган,çalxamaq
1213,fegen::V,башин,süpürmək
1214,kehren::V,бахьлан,süpürmək
1215,baden::V,щинавун учӏлан,çimmək
1216,sich waschen::V,диссун,yuyunmaq
1217,sich waschen::V,лажин диссун,yuyunmaq
1218,sich waschen::V,лажин дислан,yuyunmaq
1219,sich waschen::V,биссун,yuyunmaq
1220,sich waschen::V,чурх бислан,yuyunmaq
1221,ausziehen::V,ликкан,soyunmaq
1222,anziehen::V,лаххан,geymək
1223,sich anziehen::V,янна лаххан,geyinmək
1224,kämmen::V,ттарал дуккан,daramaq
1225,schmücken::V,чӏюлу бан,bəzəmək
1226,sagen::V,учин,demək
1227,sagen::V,учин,söymek
1228,sprechen::V,гъалгъа тӏун,danışmaq
1229,reden::V,гъалгъа тӏун,danışmaq
1230,sich unterhalten::V,гъалгъа тӏун,söhbət etmək
1231,fragen::V,цӏуххин,soruşmaq
1232,bitten::V,тавакъю буллан,diləmək
1233,bitten::V,тавакъю буллан,xahiş etmək
1234,erzählen::V,хавар бусан,bəhs etmək
1235,mitteilen::V,баян бан,bildirmək
1236,mitteilen::V,хавар бан,bildirmək
1237,nennen::V,цӏа дизан,adlandırmaq
1238,rufen::V,оьвтӏун,çağırmaq
1239,prahlen::V,цӏа дуллан,öyünmək
1240,übersetzen::V,таржума бан,tərcümə etmək
1241,denken::V,пикри буллан,düşünmək
1242,denken::V,пикри буллан,fikirləşmək
1243,glauben::V,вих хьун,inanmaq
1244,bemerken::V,хӏисав хъун,qeyd etmək
1245,erkennen::V,увчӏин,tanımaq
1246,begreifen::V,бувчӏин,anlamaq
1247,lernen::V,лахьлан,öyrənmək
1248,lernen::V,лахьхьин,öyrənmək
1249,wissen::V,кӏулну бикӏан,bilmək
1250,wissen::V,хавар бикӏан,bilmək
1251,sich erinnern an::V,дакӏнин бутан,xatırlamaq
1252,vergessen::V,хъама битан,unutmaq
1253,messen::V,дуцин дуллан,ölçmək
1254,messen::V,дуцин дан,ölçmək
1255,zählen::V,дуккин,saymaq
1256,rechnen::V,хӏисав дан,hesablamaq
1257,lesen::V,ккалан,oxumaq
1258,malen::V,сурат дуллан,şəkil çəkmək
1259,zeichnen::V,сурат дуллан,cızmaq
1260,schreiben::V,чичин,yazmaq
1261,schreiben::V,чичлан,yazmaq
1262,besitzen::V,дуну икӏан,yiyələnmək
1263,besitzen::V,дуну икӏан,malik olmaq
1264,besitzen::V,дуну дикӏан,yiyələnmək
1265,besitzen::V,дуну дикӏан,malik olmaq
1266,besitzen::V,заллуну икӏан,yiyələnmək
1267,besitzen::V,заллуну икӏан,malik olmaq
1268,kaufen::V,машан ласун,satın almaq
1269,verkaufen::V,баххан,satmaq
1270,bezahlen::V,арцу дулун,ödəmək
1271,bezahlen::V,багьа булун,ödəmək
1272,zahlen::V,арцу дулун,ödəmək
1273,zahlen::V,багьа булун,ödəmək
1274,beherrschen::V,дуну икӏан,idarə etmək
1275,beherrschen::V,заллуну икӏан,idarə etmək
1276,ertragen::V,бухӏан,dözmək
1277,Leber::N,,qara ciyər
1278,Moor::N,,bataqlıq
1279,Anhöhe::N,,təpə
1280,Bucht::N,,körfəz
1281,Barsch::N,,tar
1282,Hecht::N,,durnabalığı
1283,Laus::N,,bit
1284,Ruf::N,,çığırtı
1285,Platz::N,,yer
1286,Kante::N,,tiyə
1287,Kante::N,,kənar
1288,Größe::N,,böyüklük
1289,Menge::N,,miqdar
1290,Figur::N,,şəkil
1291,Figur::N,,heykəl
1292,Tasche::N,,çanta
1293,Öl::N,,yağ
1294,Schuh::N,,tufli
1295,Schuh::N,,ayaqqabı
1296,Leine::N,,kəmsik
1297,König::N,,kral
1298,König::N,,məlik
1299,fein::A,,incə
1300,auf einmal::ADV,,birdən
1301,bald::ADV,,yaxında
1302,bald::ADV,,tezliklə
1303,einst::ADV,,əvvəllər
1304,schon::ADV,,artıq
1305,sie::PRN,,onlar
1306,siebzig::NUM,,yetmiş
1307,klirren::V,,cingildəmək
1308,heulen::V,,ulamaq
1309,rühren::V,,həyəcanlandırmaq
1310,zu sehen sein::V,,görünmək
1311,wollen::V,,istəmək
1312,geraten::V,,düşmək
1313,kratzen::V,,qaşımaq
1314,stecken::V,,soxmaq
1315,schleifen::V,,bülövləmək
1316,rütteln::V,,sirkələmək
1317,ziehen::V,,çəkmək
1318,packen::V,,yaxalamaq
1319,wünschen::V,,arzulamaq
1320,zudecken::V,,örtmək
1321,antreiben::V,,bizləmək
1322,lassen::V,,-tırmaq
1323,treten::V,,təpmək
1324,verstehen::V,,duymaq
