,Concept_ID,sah,ga
766,richtig::A,сөп,ceart
767,schlimm::A,сидьиҥ,gránna
768,schlimm::A,сидьиҥ,tubaisteach
769,schlimm::A,быдьар,gránna
770,schlimm::A,быдьар,tubaisteach
771,wahr::A,кырдьык,fíor
772,alt::A,былыргы,sean
773,neu::A,саҥа,úr
774,neu::A,саҥа,nua
775,ehemalig::A,урукку,iar-
776,ehemalig::A,урукку,sean-
777,alt[Lebewesen]::A,кырдьаҕас,sean
778,alt[Lebewesen]::A,кырдьаҕас,aosta
779,jung::A,эдэр,óg
780,arm::A,дьадаҥы,bocht
781,reich::A,баай,saibhir
782,reich::A,баай,rachmasach
783,bekannt::A,билэр,atá eolas air
784,berühmt::A,аатырбыт,cailiúil
785,berühmt::A,аатырбыт,clúiteach
786,fremd::A,атын,coimhthíoch
787,verschieden::A,араас,éagsúil
788,verschieden::A,араас,difriúil
789,nah::A,чугас,gar
790,nah::A,чугас,deas
791,fern::A,ыраах,i bhfad uainn
792,fern::A,ыраах,i bhfad i gcéin
793,linker::A,хаҥас,clé
794,rechter::A,уҥа,deas
795,anderer::A,атын,eile
796,erster::A,маҥнайгы,céad
797,zweiter::A,иккис,dóú
798,zweiter::A,иккис,dara
799,dritter::A,үһүс,tríú
800,dritter::A,үһүс,treas
801,letzter::A,тиһэх,déanach
802,letzter::A,тиһэх,deireanach
803,allein::ADV,соҕотох,i d'aonar
804,auf einmal::ADV,биирдэ,ag an am céanna
805,zusammen::ADV,холбуу,le chéile
806,zusammen::ADV,холбуу,in eineacht
807,lange::ADV,уһуннук,fada
808,plötzlich::ADV,эмискэ,go tobann
809,plötzlich::ADV,эмискэ,i dtobainne
810,sofort::ADV,тута,ar an toirt
811,sofort::ADV,тута,ar an bpointe
812,später::ADV,хойут,níos déanaí
813,jetzt::ADV,билигин,anois
814,heute::ADV,бүгүн,inniu
815,morgen::ADV,сарсын,amárach
816,bald::ADV,өтөр,go luath
817,bald::ADV,өтөр,gan mhoill
818,dann::ADV,кэнна,ansin
819,gestern::ADV,бэҕэһээ,inné
820,einst::ADV,биир төгүл,tráth
821,einst::ADV,биир төгүл,uair amháin
822,einst::ADV,арай биирдэ,tráth
823,einst::ADV,арай биирдэ,uair amháin
824,damals::ADV,оччоҕо,ag an am
825,damals::ADV,оччоҕо,an t-am sin
826,danach::ADV,аары,ina dhiaidh sin
827,danach::ADV,ол кэнниттэн,ina dhiaidh sin
828,vorher::ADV,урут,cheana
829,vorher::ADV,урут,roimhe sin
830,zuerst::ADV,маҥнай,ar dtús
831,einmal::ADV,биирдэ,uair amháin
832,manchmal::ADV,арыт,uaireanta
833,oft::ADV,чаастатык,minic
834,immer::ADV,мэлдьи,i gcónaí
835,niemals::ADV,хаһан да,riamh
836,hier::ADV,маныаха,anseo
837,hierhin::ADV,бэттэх,anseo
838,von hier::ADV,мантан,an áit seo
839,dort::ADV,онно,ann
840,dort::ADV,онно,ansin
841,dorthin::ADV,онно,ann
842,dorthin::ADV,онно,ansin
843,geradeaus::ADV,быһа,ar aghaidh
844,geradeaus::ADV,быһаччы,ar aghaidh
845,vorwärts::ADV,инники,
846,rückwärts::ADV,төттөру,siar
847,zurück::ADV,төттөрү,ar ais
848,unten::ADV,аллара,thíos
849,hinab::ADV,аллара,síos
850,oben::ADV,үөһэ,thuas
851,hinauf::ADV,өрө,suas
852,hinauf::ADV,үөһэ,suas
853,überall::ADV,бэйдиэ,i ngach áit
854,überall::ADV,бэйдиэ,ar fud na háite
855,nicht::ADV,буолбатах,ní
856,nicht::ADV,буолбатах,cha
857,ein wenig::ADV,кыратык,beagán
858,kaum::ADV,нэһиилэ,ar éigean
859,sehr::ADV,бэрт,an-
860,sehr::ADV,наһаа,an-
861,so::ADV,оччо,chomh
862,so::ADV,оччо,mar sin
863,so::ADV,оннук,chomh
864,so::ADV,оннук,mar sin
865,noch::ADV,өссө,fós
866,noch::ADV,өссө,go fóill
867,nur::ADV,эрэ,amháin
868,nur::ADV,эрэ,níl ach
869,nur::ADV,сыччах,amháin
870,nur::ADV,сыччах,níl ach
871,schon::ADV,бэлиэр,cheana
872,schon::ADV,бэлиэр,cheana féin
873,wieder::ADV,эмиэ,arís
874,wieder::ADV,эмиэ,athuair
875,vergebens::ADV,таак,amú
876,vergebens::ADV,таак,in aisce
877,vor::PRP,иннигэр,ar thosach
878,hinter::PRP,кэлин,laistiar de
879,hinter::PRP,кэлин,taobh thiar de
880,unter::PRP,-ҕа,faoi
881,unter::PRP,оһох түгэҕэ,faoi
882,durch::PRP,курдары,trí
883,neben::PRP,аттыгар,taobh le
884,neben::PRP,аттыгар,in aice le
885,zwischen::PRP,ыккардынан,idir
886,wegen::PRP,уҥуортан,de bharr
887,wegen::PRP,уҥуортан,mar gheall ar
888,dies::PRN,ити,seo
889,dies::PRN,бу,seo
890,das::PRN,били,sin
891,alles::PRN,барыта,gach rud
892,ich::PRN,мин,mé
893,ich::PRN,мин,mise
894,du::PRN,эн,tú
895,du::PRN,эн,tusa
896,er::PRN,кнни,sé
897,er::PRN,кнни,seisean
898,wir::PRN,биһиги,sinn
899,ihr::PRN,эһиги,sibh
900,ihr::PRN,эһиги,sibhse
901,sie::PRN,кинилэр,siad
902,sie::PRN,кинилэр,siadsan
903,was::FPRN,туох,cad
904,was::FPRN,туох,céard
905,wer::FPRN,ким,cé
906,wo::FADV,ханна,cá
907,wo::FADV,ханна,cén áit
908,wohin::FADV,ханна,cá
909,wohin::FADV,ханна,cén áit
910,wie::FADV,хайдах,conas
911,wie::FADV,хайдах,cén chaoi
912,warum::FADV,тоҕо,cén fáth
913,warum::FADV,тоҕо,cad chuige
914,wieviel::FNUM,төһө,cá mhéad
915,eins::NUM,биир,aon
916,zwei::NUM,икки,dhá
917,drei::NUM,үс,trí
918,vier::NUM,түөрт,ceathair
919,fünf::NUM,биэс,cúig
920,sechs::NUM,алта,sé
921,sieben::NUM,сэттэ,seacht
922,acht::NUM,аҕыс,ocht
923,neun::NUM,тоҕус,naoi
924,zehn::NUM,уон,deich
925,elf::NUM,уон биир,aon déag
926,zwölf::NUM,уон икки,dó dhéag
927,zwanzig::NUM,сүүрбэ,fiche
928,dreißig::NUM,отут,tríocha
929,vierzig::NUM,түөрт уон,daichead
930,vierzig::NUM,түөрт уон,ceathracha
931,fünfzig::NUM,биэс уон,caoga
932,sechzig::NUM,алта уон,seasca
933,siebzig::NUM,сэттэ уон,seachtó
934,achtzig::NUM,аҕыс уон,ochtó
935,neunzig::NUM,тоҕус уонус,nócha
936,hundert::NUM,сүүс,céad
937,tausend::NUM,тыһыынча,míle
938,und::CNJ,да,agus
939,und::CNJ,уонна,agus
940,und::CNJ,итиэннэ,agus
941,oder::CNJ,эбэтэр,nó
942,stehen::V,тур,seas
943,sitzen::V,олор,suigh
944,liegen::V,сыт,luigh
945,hängen::V,санньылый,tá crochta
946,werden::V,буол,éirigh
947,passieren::V,буол,tarlaigh
948,beginnen::V,саҕалан,tosaigh
949,enden::V,бүт,críochnaigh
950,wechseln::V,уларый,athraigh
951,aufgehen[Sonne]::V,ой,éirigh
952,untergehen[Sonne]::V,киир,fuin
953,untergehen[Sonne]::V,киир,téigh faoi
954,scheinen[Sonne]::V,сырдат,taitin
955,scheinen[Sonne]::V,сырдат,soilsigh
956,donnern::V,эт,tá toirneach ann
957,wehen::V,үр,séid
958,strömen::V,кутулун,sil
959,fließen::V,сүүр,rith
960,fließen::V,сүүр,snigh
961,sich drehen::V,эргий,cas
962,sich drehen::V,эргий,imrothlaigh
963,schwanken::V,биэтэҥнээ,luasc
964,schwingen::V,эйэҥнээ,luasc
965,fallen::V,оҕут,tit
966,brennen::V,умай,dóigh
967,rauchen::V,буруолаа,plúch toite
968,regnen::V,самыырдаа,báistigh
969,regnen::V,самыырдаа,tá ag cur báistí
970,gefrieren::V,тоҥ,sioc
971,gefrieren::V,тоҥ,reoigh
972,tauen::V,ир,leáigh
973,tauen::V,ир,coscair
974,schmelzen::V,уулун,leáigh
975,trocknen::V,куур,triomaigh
976,sieden::V,оргуй,fiuch
977,sieden::V,оргуй,beirigh
978,faulen::V,сытый,lobh
979,faulen::V,сытый,dreoigh
980,verfaulen::V,сытыйан_хаал,lobh
981,verfaulen::V,сытыйан_хаал,feoigh
982,reißen::V,хайыт,bris
983,reißen::V,быһытталан,bris
984,versinken::V,тимир,téigh síos
985,versinken::V,батылын,téigh síos
986,vergehen::V,дьай,téigh thart
987,erscheinen::V,көһүн,tar
988,verschwinden::V,сүт,imigh
989,sinken::V,намтаа,tit
990,sinken::V,намтаа,ísligh
991,abnehmen::V,аччаа,maolaigh
992,abnehmen::V,аччаа,laghdaigh
993,zunehmen::V,элбээ,méadaigh
994,steigen::V,үрдээ,éirigh
995,wachsen::V,үүн,fás
996,glänzen::V,кылбай,lonraigh
997,funkeln::V,күлүмнээ,drithligh
998,funkeln::V,күлүмүрдээ,drithligh
999,lärmen::V,тыаһаа,tóg callán
1000,läuten::V,собуоннаа,buail
1001,klingeln::V,линкинээ,buail
1002,klirren::V,айгырат,cling
1003,brausen::V,сирилээ,búir
1004,rauschen::V,суугунаа,tá ag siosarnach
1005,klingen::V,доргуй,tá glór ag
1006,bellen::V,үр,amhastraigh
1007,heulen::V,улуй,glam
1008,blasen::V,үр,séid
1009,pfeifen::V,иһиир,lig fead
1010,schreien::V,кылан,béic
1011,schreien::V,кылан,glaoigh
1012,schreien::V,хаһыытаа,béic
1013,schreien::V,хаһыытаа,glaoigh
1014,stöhnen::V,ынчыктаа,lig cnead
1015,zittern::V,титирээ,crith
1016,zittern::V,титирээ,creathnaigh
1017,zittern::V,дьигиһий,crith
1018,zittern::V,дьигиһий,creathnaigh
1019,leben::V,олор,mair
1020,geboren werden::V,төрөө,rugadh
1021,atmen::V,тыын,análaigh
1022,trinken::V,ис,ól
1023,essen::V,аһаа,ith
1024,schlucken::V,ыйыһын,slog
1025,müde werden::V,сылай,tuirsigh
1026,einschlafen::V,утуйан хаал,tit ina chodladh
1027,schlafen::V,утуй,codail
1028,schlafen::V,утуйа сыт,codail
1029,aufwachen::V,уһугун,múscail
1030,aufstehen::V,тур,éirigh
1031,sich erholen::V,сынньан,lig scíth
1032,krank werden::V,ыарый,éirigh tinn
1033,krank sein::V,ыарый,tá tinn
1034,krank sein::V,ыарыт,tá tinn
1035,schmerzen::V,ыарыт,tá pian i
1036,husten::V,сөтөлүн,déan casacht
1037,genesen::V,көн,téarnaigh
1038,sterben::V,өл,éag
1039,sterben::V,өл,faigh bás
1040,umkommen::V,өл,caill
1041,umkommen::V,оҕут,caill
1042,sich bewegen::V,хамсаа,bog
1043,sich bewegen::V,хамсаа,gluais
1044,sich rühren::V,хамсаа,corraigh
1045,sich erheben::V,тур,seas suas
1046,sich setzen::V,олор,suigh
1047,hinfallen::V,оҕут,tit
1048,laufen::V,хаам,siúil
1049,schreiten::V,атыллаа,siúil
1050,spazierengehen::V,дьаарбай,téigh ag spaisteoireacht
1051,eilen::V,тиэтэй,deifrigh
1052,eilen::V,тиэтэй,brostaigh
1053,sich beeilen::V,ыксаа,deifrigh
1054,sich beeilen::V,ыксаа,déan deifir
1055,sausen::V,элээр,luathaigh
1056,rennen::V,сүүрэкэлээ,rith
1057,springen::V,ой,léim
1058,springen::V,ыстан,léim
1059,klettern::V,ытын,dreap
1060,schaukeln::V,эйэҥнээ,téigh ar an maide corrach
1061,schaukeln::V,биэрэҥнээ,téigh ar an maide corrach
1062,kriechen::V,сыыл,snámh
1063,schwimmen::V,уһун,snámh
1064,schwimmen::V,харбаа,snámh
1065,tauchen::V,умус,tum
1066,rudern::V,эрт,iomair
1067,rudern::V,эрт,rámhaigh
1068,fahren::V,айаннаа,tiomáin
1069,fliegen::V,көт,eitil
1070,gehen::V,бар,téigh
1071,weggehen::V,бар,imigh
1072,abfahren::V,бар,imigh
1073,anhalten::V,тохтоо,stad
1074,hineingehen::V,киир,téigh isteach
1075,eintreten::V,киир,téigh isteach
1076,kommen::V,кэл,tar
1077,ankommen::V,кэл,tar
1078,ankommen::V,тиий,tar
1079,zurückkommen::V,төнүн,fill
1080,bleiben::V,хаал,fan
1081,warten::V,көһүт,fan
1082,erwarten::V,күүт,tá ag súil le
1083,erwarten::V,күүт,tá ag dréim le
1084,erwarten::V,көһүт,tá ag súil le
1085,erwarten::V,көһүт,tá ag dréim le
1086,suchen::V,ирдээ,lorg
1087,suchen::V,көрдөө,lorg
1088,finden::V,бул,faigh
1089,finden::V,бул,aimsigh
1090,versuchen::V,сорун,triail
1091,vorbereiten::V,бэлэмнээ,réitigh
1092,lieben::V,таптаа,gráigh
1093,mögen::V,сөбүл,taitin le
1094,mögen::V,сөбүл,is maith le
1095,lachen::V,күл,gáir
1096,rühren::V,долгут,téigh i bhfeidhm ar
1097,weinen::V,ытаа,goil
1098,weinen::V,ытаа,caoin
1099,schimpfen::V,үөҕүс,tá ag clamhsán
1100,sich ärgern::V,кыыһыр,tá corraithe
1101,sich ärgern::V,кыйахан,tá corraithe
1102,sich fürchten::V,куттан,tá eagla ar
1103,sich fürchten::V,дьиксин,tá eagla ar
1104,fürchten::V,дьиксин,tá eagla ar
1105,fürchten::V,куттан,tá eagla ar
1106,fliehen::V,күрээ,teith
1107,flüchten::V,күрээ,éalaigh
1108,sehen::V,көр,feic
1109,anschauen::V,көр,dearc
1110,anschauen::V,көр,féach ar
1111,ansehen::V,көр,breathnaigh
1112,hören::V,бил,cluin
1113,hören::V,иһит,cluin
1114,zuhören::V,иһит,éist
1115,probieren::V,боруобалаан көр,bliais
1116,probieren::V,амсайан көр,bliais
1117,riechen::V,сытырҕаа,bolaigh
1118,fühlen::V,бил,braith
1119,fühlen::V,бил,mothaigh
1120,scheinen::V,көһүн,tá an chuma ar
1121,zu sehen sein::V,көһүн,tá le feiceáil
1122,vernehmen::V,иһит,clois
1123,frieren::V,тоҥ,tá fuar
1124,frieren::V,үлүй,tá fuar
1125,tun::V,гын,déan
1126,können::V,кыай,féad
1127,können::V,кыай,is féidir le
1128,wollen::V,баҕар,tá ag iarraidh
1129,anfangen::V,саҕалаа,tosaigh
1130,anfangen::V,саҕалаа,cuir tús le
1131,beenden::V,бүтэр,críochnaigh
1132,beenden::V,бүтэр,cuir deireadh le
1133,aufhören::V,уурай,stad
1134,gelingen::V,сатан,éirigh le
1135,geraten::V,баар буолан биэр,tá deireadh ar
1136,geraten::V,баар буола тус,tá deireadh ar
1137,geraten::V,буолан таҕыс,tá deireadh ar
1138,öffnen::V,ас,oscail
1139,schließen::V,сап,dún
1140,schließen::V,сап,iaigh
1141,schließen::V,хатаа,dún
1142,schließen::V,хатаа,iaigh
1143,stellen::V,уур,cuir
1144,stellen::V,туруор,cuir
1145,setzen::V,туруор,cuir
1146,setzen::V,туруор,socraigh
1147,setzen::V,уур,cuir
1148,setzen::V,уур,socraigh
1149,legen::V,уур,cuir
1150,berühren::V,тыыт,teagmhaigh le
1151,berühren::V,таарый,teagmhaigh le
1152,verbinden::V,кэлгий,ceangail
1153,bedecken::V,бүрүй,clúdaigh
1154,bedecken::V,бүрүй,cumhdaigh
1155,aufhängen::V,ыйаа,croch
1156,anzünden::V,умат,las
1157,anzünden::V,умат,adhain
1158,aufheben::V,өрө тарт,tóg
1159,aufheben::V,өрө тарт,ardaigh
1160,zurücklassen::V,бырах,fág
1161,verlieren::V,сүтэр,caill
1162,fallen lassen::V,түһэр,lig uait
1163,fallen lassen::V,түһэр,caith uait
1164,fallen lassen::V,мүлчү тут,lig uait
1165,fallen lassen::V,мүлчү тут,caith uait
1166,machen::V,оҥор,déan
1167,machen::V,оҥор,réitigh
1168,machen::V,оҥоһун,déan
1169,machen::V,оҥоһун,réitigh
1170,herstellen::V,оҥор,táirg
1171,bauen::V,тут,tóg
1172,reparieren::V,абырахтаа,deisigh
1173,verbessern::V,тупсар,feabhsaigh
1174,ändern::V,уларыт,athraigh
1175,graben::V,хас,tochail
1176,beugen::V,бокут,crom
1177,beugen::V,токурут,crom
1178,beugen::V,бүк баттаа,crom
1179,biegen::V,иэх,lúb
1180,biegen::V,өҕүлүннэр,lúb
1181,drehen::V,эргит,cas
1182,drehen::V,эргичит,cas
1183,wenden::V,эргилин,tiontaigh
1184,umdrehen::V,түҥнэр,iompaigh
1185,umdrehen::V,түҥнэр,tiontaigh
1186,heben::V,көтөх,ardaigh
1187,hochheben::V,таһаар,tóg
1188,ergreifen::V,тут,beir ar
1189,halten::V,тут,coimeád
1190,halten::V,тут,coinnigh
1191,drücken::V,ык,brúigh
1192,schieben::V,ас,brúigh
1193,kratzen::V,кыһыы,scríob
1194,lecken::V,салаа,ligh
1195,lecken::V,салаа,leadhb
1196,beißen::V,ытыр,bain greim as
1197,abreißen::V,быһа тарт,stróic
1198,abreißen::V,быһа тарт,tarraing
1199,abreißen::V,туура тарт,stróic
1200,abreißen::V,туура тарт,tarraing
1201,abschneiden::V,быс,scoith
1202,abschneiden::V,быһан ыл,scoith
1203,abschneiden::V,быһа баттаа,scoith
1204,binden::V,кэлгий,ceangail
1205,stecken::V,батары ас,sáigh
1206,brechen::V,тоһут,bris
1207,klopfen::V,тоҥсуй,cnag
1208,hauen::V,оҕус,buail
1209,kleben::V,силимнээ,gliúáil
1210,reiben::V,аал,cuimil
1211,streichen::V,сыбаа,leath
1212,schleifen::V,чочуй,líomh
1213,schneiden::V,быс,gearr
1214,rütteln::V,иэҕэҥнэт,croith
1215,schütteln::V,сахсый,croith
1216,schwenken::V,дайбаа,luasc
1217,schütten::V,кут,doirt
1218,füllen::V,толор,líon
1219,einwickeln::V,суулаа,cuach
1220,einwickeln::V,суулаа,clúdaigh
1221,tragen::V,ит,iompair
1222,schleppen::V,сос,tarraing
1223,ziehen::V,тарт,tarraing
1224,aufbewahren::V,уур,coinnigh
1225,aufbewahren::V,харай,coinnigh
1226,werfen::V,бырах,caith
1227,fangen::V,хап,ceap
1228,packen::V,тут,beir ar
1229,verstecken::V,саһыар,folaigh
1230,verstecken::V,саһыар,cuir i bhfolach
1231,teilen::V,үллэр,roinn
1232,schicken::V,ыыт,seol
1233,bringen::V,аҕал,beir
1234,bringen::V,аҕал,tabhair
1235,hinzufügen::V,эп,cuir le
1236,bekommen::V,ыл,faigh
1237,bekommen::V,булун,faigh
1238,erhalten::V,ыл,faigh
1239,nehmen::V,ыл,tóg
1240,nehmen::V,ыл,glac
1241,wählen::V,быыбардаа,pioc
1242,wählen::V,быыбардаа,roghnaigh
1243,auswählen::V,тал,roghnaigh
1244,bewahren::V,харай,caomhnaigh
1245,behindern::V,мэһэйдээ,cuir bac ar
1246,verderben::V,буорту гын,mill
1247,beschädigen::V,алдьат,loit
1248,beschädigen::V,алдьат,déan damáiste do
1249,zerbrechen::V,үлтүрүт,bris
1250,zerreißen::V,хайыта тарт,stiall
1251,zerstören::V,алдьат,mill
1252,zerstören::V,алдьат,scrios
1253,verbrennen::V,уоттаа,las
1254,verbrennen::V,уоттаа,dóigh
1255,geben::V,биэр,tabhair
1256,reichen::V,аҕал,sín
1257,reichen::V,аҕал,cuir
1258,schenken::V,бэлэхтээ,bronn
1259,schenken::V,бэлэхтээ,tabhair
1260,versprechen::V,эрэннэр,geall
1261,wünschen::V,баҕар,guigh
1262,loben::V,хайҕаа,mol
1263,küssen::V,уураа,póg
1264,wiegen::V,бигээ,bog
1265,wiegen::V,бигээ,luasc
1266,zudecken::V,сап,clúdaigh
1267,zudecken::V,бүрүй,clúdaigh
1268,wecken::V,уһугуннар,dúisigh
1269,zeigen::V,көрдөр,taispeáin
1270,führen::V,салай,treoraigh
1271,lehren::V,үөрэт,múin
1272,lehren::V,үөрэт,teagasc
1273,unterrichten::V,үөрэт,múin
1274,unterrichten::V,үөрэт,teagasc
1275,aufziehen::V,иит,tóg
1276,leiten::V,салай,tá i gceannas ar
1277,antreiben::V,кыһай,gríosaigh
1278,lassen::V,күһэй,cuir ag
1279,einladen::V,ыҥыр,cuir cuireadh ar
1280,vereinigen::V,холбоо,aontaigh
1281,vereinigen::V,түм,aontaigh
1282,besuchen::V,сырыт,tabhair cuairt ar
1283,besuchen::V,билсэ сырыт,tabhair cuairt ar
1284,treffen::V,көрүс,cas ar
1285,treffen::V,көрүс,buail le
1286,sich versammeln::V,мүһүн,bailigh
1287,sich versammeln::V,мүһүн,cruinnigh
1288,sich versammeln::V,түмүс,bailigh
1289,sich versammeln::V,түмүс,cruinnigh
1290,spielen::V,оонньоо,imir
1291,spielen::V,оонньоо,tá ag spraoi
1292,singen::V,ыллаа,can
1293,tanzen::V,үҥкүүлээ,rinc
1294,tanzen::V,үҥкүүлээ,damhsaigh
1295,sich trennen::V,араҕыс,scar
1296,verlassen::V,хааллар,fág
1297,retten::V,өрүһүй,tarrtháil
1298,bewachen::V,араҥаччылаа,cosain
1299,bewachen::V,араҥаччылаа,gardáil
1300,schützen::V,көмүскээ,cosain
1301,verteidigen::V,көмүскээ,cosain
1302,sich schlagen::V,охсус,tá ag bruíon
1303,schießen::V,ытыалаа,caith
1304,schießen::V,ытыалаа,scaoil
1305,siegen::V,хот,bain
1306,siegen::V,хот,buaigh
1307,siegen::V,кыай,bain
1308,siegen::V,кыай,buaigh
1309,ärgern::V,кыыһырт,cuir isteach ar
1310,schlagen::V,оҕус,buail
1311,treten::V,тэп,ciceáil
1312,stechen::V,кэй,sáigh
1313,stoßen::V,кэп,brúigh
1314,stoßen::V,кэп,soncáil
1315,stoßen::V,үтүрүй,brúigh
1316,stoßen::V,үтүрүй,soncáil
1317,stehlen::V,уор,goid
1318,stören::V,мэһэйдээ,cuir isteach ar
1319,belästigen::V,батар,cuir as do
1320,verbergen::V,кистээ,ceil
1321,täuschen::V,албыннаа,cuir dallamullóg ar
1322,betrügen::V,албыннаа,déan calaois ar
1323,töten::V,өлөр,maraigh
1324,wohnen::V,олор,cuir faoi
1325,wohnen::V,олор,tá ina chónaí
1326,arbeiten::V,үлэлээ,oibrigh
1327,sammeln::V,мус,bailigh
1328,sammeln::V,мус,cruinnigh
1329,sammeln::V,хомуй,bailigh
1330,sammeln::V,хомуй,cruinnigh
1331,pflücken::V,үргээ,pioc
1332,jagen::V,бултаа,seilg
1333,fischen::V,балыктаа,iasc
1334,fassen::V,тут,beir ar
1335,hüten::V,манаа,aoirigh
1336,treiben::V,үүр,seol
1337,treiben::V,үүр,tiomáin
1338,anbinden::V,баай,ceangail
1339,füttern::V,аһат,cothaigh
1340,füttern::V,аһат,beathaigh
1341,melken::V,ыа,bligh
1342,melken::V,ыа,crúigh
1343,hacken::V,кэрт,gearr
1344,gießen::V,сиигирт,uiscigh
1345,reifen::V,бус,aibigh
1346,zubereiten::V,бэлэмнээ,cócaráil
1347,kochen::V,буһар,bruith
1348,kochen::V,буһар,beirigh
1349,backen::V,буһар,bácáil
1350,braten::V,хооруй,róst
1351,braten::V,хооруй,frioch
1352,braten::V,ыһаарылаа,róst
1353,braten::V,ыһаарылаа,frioch
1354,braten::V,соркуойдаа,róst
1355,braten::V,соркуойдаа,frioch
1356,umrühren::V,былаа,measc
1357,stricken::V,өр,cniotáil
1358,nähen::V,иистэн,fuaigh
1359,färben::V,кырааскалаа,dathaigh
1360,reinigen::V,ыраастаа,glan
1361,waschen::V,сууй,nigh
1362,abwischen::V,сот,glan
1363,spülen::V,сайҕаа,sruthlaigh
1364,fegen::V,сиппий,scuab
1365,kehren::V,харбаа,scuab
1366,baden::V,сөтүөлээ,folc
1367,sich waschen::V,суун,nigh é féin
1368,ausziehen::V,уһул,bain de
1369,anziehen::V,кэтэрт,cuir ar
1370,sich anziehen::V,таҥын,gléas é féin
1371,kämmen::V,тараа,cíor
1372,schmücken::V,симээ,maisigh
1373,sagen::V,диэ,abair
1374,sprechen::V,эт,labhair
1375,sprechen::V,саҥар,labhair
1376,reden::V,кэпсэт,caintigh
1377,sich unterhalten::V,кэпсэт,caintigh
1378,sich unterhalten::V,кэпсэт,tá ag comhrá
1379,fragen::V,ыйыт,fiafraigh
1380,fragen::V,ыйыт,cuir ceist
1381,bitten::V,көрдөс,iarr
1382,erzählen::V,кэпсээ,inis
1383,erzählen::V,кэпсээ,eachtraigh
1384,erzählen::V,сэһэргээ,inis
1385,erzählen::V,сэһэргээ,eachtraigh
1386,mitteilen::V,биллэр,aithris
1387,mitteilen::V,биллэр,cuir in iúl
1388,nennen::V,ааттаа,ainmnigh
1389,rufen::V,ыҥыр,glaoigh
1390,prahlen::V,чабылан,maígh
1391,prahlen::V,киһиргээ,maígh
1392,übersetzen::V,тылбаастаа,aistrigh
1393,denken::V,санаа,síl
1394,denken::V,санаа,ceap
1395,denken::V,толкуйдаа,síl
1396,denken::V,толкуйдаа,ceap
1397,glauben::V,итэҕэй,creid
1398,bemerken::V,бэлиэтээ,tabhair faoi deara
1399,erkennen::V,бил,aithin
1400,begreifen::V,өйдөө,tuig
1401,verstehen::V,өйдөө,tuig
1402,lernen::V,үөрэн,foghlaim
1403,wissen::V,бил,tá a fhios ag
1404,sich erinnern an::V,аҕын,cuimhnigh ar
1405,sich erinnern an::V,аҕын,is cuimhne ar
1406,vergessen::V,умун,dearmad
1407,messen::V,кэмнээ,tomhais
1408,messen::V,кээмэйдээ,tomhais
1409,zählen::V,аах,cuntais
1410,rechnen::V,аах,ríomh
1411,rechnen::V,аах,áirigh
1412,lesen::V,аах,léigh
1413,malen::V,уруһуйдаа,péinteáil
1414,zeichnen::V,уруһуйдаа,línigh
1415,zeichnen::V,уруһуйдаа,tarraing
1416,schreiben::V,суруй,scríobh
1417,besitzen::V,баһылаа,is le
1418,kaufen::V,атыылас,ceannaigh
1419,verkaufen::V,атыылаа,díol
1420,bezahlen::V,төлөө,íoc as
1421,zahlen::V,төлөө,íoc
1422,beherrschen::V,баһылаа,rialaigh
1423,ertragen::V,тулуй,seas
1424,ertragen::V,тулуй,fulaing
1425,ertragen::V,тулуй,foighnigh
