,Concept_ID,ja,lv
839,Figur::N,像,figūra
840,Puppe::N,人形,акань
841,Puppe::N,人形,lelle
842,Beutel::N,袋,мешӧк
843,Beutel::N,袋,kule
844,Beutel::N,袋,maisiņš
845,Bündel::N,束,кӧртӧд
846,Bündel::N,束,sainis
847,Bündel::N,包み,кӧртӧд
848,Bündel::N,包み,sainis
849,Tasche::N,かばん,сумка
850,Tasche::N,かばん,soma
851,Eimer::N,バケツ,ведра
852,Eimer::N,バケツ,spainis
853,Deckel::N,蓋,пӧдан
854,Deckel::N,蓋,тупкӧд
855,Deckel::N,蓋,vāks
856,Geschirr::N,食器,дозмук
857,Geschirr::N,食器,тасьті-пань
858,Geschirr::N,食器,trauki
859,Sack::N,袋,мешӧк
860,Sack::N,袋,maiss
861,Tasse::N,カップ,бекар
862,Tasse::N,カップ,тасьті
863,Tasse::N,カップ,tase
864,Topf::N,鍋,гырнич
865,Topf::N,鍋,pods
866,Kessel::N,釜,пӧрт
867,Kessel::N,釜,katls
868,Essen::N,食事,сёйӧм
869,Essen::N,食事,ēdiens
870,Nahrung::N,食物,сёян
871,Nahrung::N,食物,barība
872,Speise::N,料理,сёян
873,Speise::N,料理,сёянтор
874,Speise::N,料理,ēdiens
875,Fleisch::N,肉,яй
876,Fleisch::N,肉,gaļa
877,Getreide::N,麦,нянь
878,Getreide::N,麦,labība
879,Getreide::N,穀物,нянь
880,Getreide::N,穀物,labība
881,Brei::N,粥,рок
882,Brei::N,粥,putra
883,Brei::N,粥,biezenis
884,Brot::N,パン,нянь
885,Brot::N,パン,maize
886,Scheibe::N,枚,шӧрӧм
887,Scheibe::N,枚,чӧлан
888,Scheibe::N,枚,šķēle
889,Scheibe::N,枚,rieciens
890,Scheibe::N,切れ,шӧрӧм
891,Scheibe::N,切れ,чӧлан
892,Scheibe::N,切れ,šķēle
893,Scheibe::N,切れ,rieciens
894,Fett::N,脂肪,гос
895,Fett::N,脂肪,тшог
896,Fett::N,脂肪,tauki
897,Butter::N,バター,вый
898,Butter::N,バター,sviests
899,Öl::N,油,вый
900,Öl::N,油,eļļa
901,Salz::N,塩,сов
902,Salz::N,塩,sāls
903,Suppe::N,スープ,шыд
904,Suppe::N,スープ,zupa
905,Honig::N,蜂蜜,ма
906,Honig::N,蜂蜜,medus
907,Milch::N,牛乳,йӧв
908,Milch::N,牛乳,piens
909,Tee::N,茶,чай
910,Tee::N,茶,tēja
911,Tee::N,お茶,чай
912,Tee::N,お茶,tēja
913,Leder::N,革,ку
914,Leder::N,革,āda
915,Wolle::N,毛糸,вурун
916,Wolle::N,毛糸,vilna
917,Stoff::N,布,дӧра
918,Stoff::N,布,drāna
919,Stoff::N,布,audums
920,Nadel::N,針,ем
921,Nadel::N,針,adata
922,Faden::N,糸,сунис
923,Faden::N,糸,diegs
924,Faden::N,糸,pavediens
925,Knopf::N,ボタン,кизь
926,Knopf::N,ボタン,poga
927,Knoten::N,結び目,гӧрӧд
928,Knoten::N,結び目,mezgls
929,Farbe::N,ペンキ,краска
930,Farbe::N,ペンキ,вап
931,Farbe::N,ペンキ,krāsa
932,Kleidung::N,衣服,паськӧм
933,Kleidung::N,衣服,tērps
934,Kleidung::N,衣服,drēbes
935,Hemd::N,シャツ,дӧрӧм
936,Hemd::N,シャツ,krekls
937,Kragen::N,襟,воротник
938,Kragen::N,襟,apkakle
939,Ärmel::N,袖,сос
940,Ärmel::N,袖,piedurkne
941,Hose::N,ズボン,гач
942,Hose::N,ズボン,bikses
943,Gürtel::N,帯,вӧнь
944,Gürtel::N,帯,josta
945,Gürtel::N,ベルト,вӧнь
946,Gürtel::N,ベルト,josta
947,Mütze::N,帽子,шапка
948,Mütze::N,帽子,cepure
949,Schuh::N,靴,башмак
950,Schuh::N,靴,ботинки
951,Schuh::N,靴,kurpe
952,Stiefel::N,ブーツ,сапӧг
953,Stiefel::N,ブーツ,zābaks
954,Ring::N,輪,кытш
955,Ring::N,輪,gredzens
956,Band::N,リボン,лента
957,Band::N,リボン,вундас
958,Band::N,リボン,lente
959,Kamm::N,櫛,сынан
960,Kamm::N,櫛,ķemme
961,Spiegel::N,鏡,рӧмпӧштан
962,Spiegel::N,鏡,spogulis
963,Riemen::N,緒,тасма
964,Riemen::N,緒,siksna
965,Schnur::N,紐,гез
966,Schnur::N,紐,aukla
967,Leine::N,綱,юргез
968,Leine::N,綱,saite
969,Decke::N,掛け布団,эшкын
970,Decke::N,掛け布団,шебрас
971,Decke::N,掛け布団,sega
972,Kissen::N,枕,юрлӧс
973,Kissen::N,枕,spilvens
974,Tuch::N,スカーフ,чышъян
975,Tuch::N,スカーフ,vadmala
976,Handtuch::N,タオル,ки чышкӧд
977,Handtuch::N,タオル,кизьчышъян
978,Handtuch::N,タオル,dvielis
979,Kraft::N,力,этш
980,Kraft::N,力,эбӧс
981,Kraft::N,力,spēks
982,Stärke::N,強さ,ёнлун
983,Stärke::N,強さ,чорыдлун
984,Stärke::N,強さ,stiprums
985,Gesundheit::N,健康,дзоньвидзалун
986,Gesundheit::N,健康,veselība
987,Krankheit::N,病気,висьӧм
988,Krankheit::N,病気,slimība
989,Schmerz::N,痛み,висьӧм
990,Schmerz::N,痛み,sāpes
991,Wunde::N,傷,дой
992,Wunde::N,傷,brūce
993,Wunde::N,傷,jēlums
994,Fieber::N,熱,жар
995,Fieber::N,熱,drudzis
996,Fieber::N,熱,karstums
997,Arznei::N,薬,лекарство
998,Arznei::N,薬,зелля
999,Arznei::N,薬,zāles
1000,Arznei::N,薬,medikaments
1001,Brücke::N,橋,пос
1002,Brücke::N,橋,tilts
1003,Brunnen::N,井戸,юкмӧс
1004,Brunnen::N,井戸,aka
1005,Weide::N,牧場,пӧскӧтина
1006,Weide::N,牧場,ganības
1007,Pfad::N,小路,туй
1008,Pfad::N,小路,кыснан
1009,Pfad::N,小路,taka
1010,Weg::N,道,туй
1011,Weg::N,道,ceļš
1012,Straße::N,街道,туй
1013,Straße::N,街道,iela
1014,Dorf::N,村,сикт
1015,Dorf::N,村,ciems
1016,Stadt::N,町,кар
1017,Stadt::N,町,pilsēta
1018,Stadt::N,都市,кар
1019,Stadt::N,都市,pilsēta
1020,Brief::N,手紙,письмӧ
1021,Brief::N,手紙,vēstule
1022,Buch::N,本,небӧг
1023,Buch::N,本,grāmata
1024,Buchstabe::N,文字,шыпас
1025,Buchstabe::N,文字,burts
1026,Zeitung::N,新聞,газет
1027,Zeitung::N,新聞,avīze
1028,Zeitung::N,新聞,laikraksts
1029,Leben::N,生活,лов
1030,Leben::N,生活,олӧм
1031,Leben::N,生活,dzīve
1032,Tod::N,死,кулӧм
1033,Tod::N,死,nāve
1034,Grab::N,墓,гу
1035,Grab::N,墓,kaps
1036,Kirche::N,教会,вичко
1037,Kirche::N,教会,baznīca
1038,Sünde::N,罪,мыж
1039,Sünde::N,罪,grēks
1040,Gott::N,神,ен
1041,Gott::N,神,dievs
1042,Arbeiter::N,労働者,уджалысь
1043,Arbeiter::N,労働者,strādnieks
1044,Chef::N,上司,юралысь
1045,Chef::N,上司,веськӧдлысь
1046,Chef::N,上司,šefs
1047,Chef::N,上司,vadītajs
1048,Chef::N,上司,priekšnieks
1049,Meister::N,達人,вӧчысь
1050,Meister::N,達人,meistars
1051,Meister::N,マイスター,вӧчысь
1052,Meister::N,マイスター,meistars
1053,Arzt::N,医者,врач
1054,Arzt::N,医者,бурдӧдысь
1055,Arzt::N,医者,ārsts
1056,Lehrer::N,先生,велӧдысь
1057,Lehrer::N,先生,skolotājs
1058,Geld::N,金,сьӧм
1059,Geld::N,金,nauda
1060,Geschäft::N,取り引き,удж
1061,Geschäft::N,取り引き,bizness
1062,Geschäft::N,取り引き,darījums
1063,Laden::N,店,вузасянін
1064,Laden::N,店,bode
1065,Laden::N,店,veikals
1066,Preis::N,値段,дон
1067,Preis::N,値段,cena
1068,Ware::N,商品,тӧвар
1069,Ware::N,商品,prece
1070,Nutzen::N,利益,воӧм
1071,Nutzen::N,利益,выгӧда
1072,Nutzen::N,利益,labums
1073,Reichtum::N,豊かさ,озырлун
1074,Reichtum::N,豊かさ,bagātība
1075,Welt::N,世界,енкӧла
1076,Welt::N,世界,pasaule
1077,Land::N,国,му
1078,Land::N,国,zeme
1079,Staat::N,国家,канму
1080,Staat::N,国家,государство
1081,Staat::N,国家,valsts
1082,König::N,国王,кан
1083,König::N,国王,ķēniņš
1084,König::N,国王,karalis
1085,Macht::N,権力,каналӧм
1086,Macht::N,権力,vara
1087,Grenze::N,国境,су
1088,Grenze::N,国境,суйӧр
1089,Grenze::N,国境,robeža
1090,Krieg::N,戦争,ожман
1091,Krieg::N,戦争,karš
1092,Feind::N,敵,враг
1093,Feind::N,敵,вӧрӧг
1094,Feind::N,敵,ienaidnieks
1095,Gewalt::N,暴力,мырдöналöм
1096,Gewalt::N,暴力,vara
1097,Gewalt::N,暴力,vardarbība
1098,Kampf::N,戦い,вермасьӧм
1099,Kampf::N,戦い,cīņa
1100,Bogen[Waffe]::N,弓,ньӧввуж
1101,Bogen[Waffe]::N,弓,loks
1102,Pfeil::N,矢,ньӧв
1103,Pfeil::N,矢,bulta
1104,Gewehr::N,銃,пишшаль
1105,Gewehr::N,銃,šautene
1106,Fehler::N,間違い,сорсьӧм
1107,Fehler::N,間違い,дзугсьӧм
1108,Fehler::N,間違い,kļūda
1109,Lüge::N,嘘,пӧръясьӧм
1110,Lüge::N,嘘,ылӧдлӧм
1111,Lüge::N,嘘,meli
1112,Schaden::N,損害,лёк
1113,Schaden::N,損害,изъян
1114,Schaden::N,損害,пакӧсьт
1115,Schaden::N,損害,bojājums
1116,Schaden::N,損害,kaitējums
1117,Unglück::N,不幸,шог
1118,Unglück::N,不幸,kļūme
1119,Unglück::N,不幸,klizma
1120,Unglück::N,不幸,nelaime
1121,Schuld::N,罪,мыж
1122,Schuld::N,罪,vaina
1123,Alter::N,年,арлыд
1124,Alter::N,年,vecums
1125,Alter::N,年齢,арлыд
1126,Alter::N,年齢,vecums
1127,Schluss::N,終わり,пом
1128,Schluss::N,終わり,beigas
1129,Zeit::N,時,кад
1130,Zeit::N,時,laiks
1131,Zeit::N,時間,кад
1132,Zeit::N,時間,laiks
1133,Tag::N,日,лун
1134,Tag::N,日,diena
1135,Morgen::N,朝,асыв
1136,Morgen::N,朝,rīts
1137,Mittag::N,昼,лун шӧр
1138,Mittag::N,昼,pusdiena
1139,Abend::N,晩,рыт
1140,Abend::N,晩,vakars
1141,Abend::N,夕方,рыт
1142,Abend::N,夕方,vakars
1143,Nacht::N,夜,вой
1144,Nacht::N,夜,nakts
1145,Woche::N,週,вежон
1146,Woche::N,週,nedēļa
1147,Monat::N,月,тӧлысь
1148,Monat::N,月,mēnesis
1149,Jahr::N,年,во
1150,Jahr::N,年,gads
1151,Frühling::N,春,тулыс
1152,Frühling::N,春,pavasaris
1153,Sommer::N,夏,гожӧм
1154,Sommer::N,夏,vasara
1155,Herbst::N,秋,ар
1156,Herbst::N,秋,rudens
1157,Winter::N,冬,тӧв
1158,Winter::N,冬,ziema
1159,Januar::N,一月,тӧв шӧр
1160,Januar::N,一月,janvāris
1161,Februar::N,二月,урасьӧм
1162,Februar::N,二月,februāris
1163,März::N,三月,рака
1164,März::N,三月,marts
1165,April::N,四月,кос му
1166,April::N,四月,aprīlis
1167,Mai::N,五月,ода-кора
1168,Mai::N,五月,maijs
1169,Juni::N,六月,лӧддза-номъя
1170,Juni::N,六月,jūnijs
1171,Juli::N,七月,сора
1172,Juli::N,七月,jūlijs
1173,August::N,八月,моз
1174,August::N,八月,augusts
1175,September::N,九月,кӧч
1176,September::N,九月,septembris
1177,Oktober::N,十月,йирым
1178,Oktober::N,十月,oktobris
1179,November::N,十一月,вӧльгым
1180,November::N,十一月,novembris
1181,Dezember::N,十二月,ӧшым
1182,Dezember::N,十二月,decembris
1183,Montag::N,月曜日,выльлун
1184,Montag::N,月曜日,pirmdiena
1185,Dienstag::N,火曜日,воторник
1186,Dienstag::N,火曜日,otrdiena
1187,Mittwoch::N,水曜日,середа
1188,Mittwoch::N,水曜日,trešdiena
1189,Donnerstag::N,木曜日,четверг
1190,Donnerstag::N,木曜日,ceturtdiena
1191,Freitag::N,金曜日,пекнича
1192,Freitag::N,金曜日,piektdiena
1193,Samstag::N,土曜日,субӧта
1194,Samstag::N,土曜日,sestdiena
1195,Sonntag::N,日曜日,вӧскресенньӧ
1196,Sonntag::N,日曜日,svētdiena
1197,groß::A,大きい,ыджыд
1198,groß::A,大きい,dižs
1199,groß::A,大きい,liels
1200,klein::A,小さい,ичӧт
1201,klein::A,小さい,mazs
1202,lang::A,長い,кузь
1203,lang::A,長い,garš
1204,kurz::A,短い,дженьыд
1205,kurz::A,短い,īss
1206,breit::A,広い,ота
1207,breit::A,広い,паськыд
1208,breit::A,広い,plats
1209,schmal::A,狭い,оттӧм
1210,schmal::A,狭い,tievs
1211,dicht::A,密な,сук
1212,dicht::A,密な,blīvs
1213,dick[Gegenstand]::A,厚い,кыз
1214,dick[Gegenstand]::A,厚い,biezs
1215,dünn::A,薄い,вӧсни
1216,dünn::A,薄い,вӧсньыд
1217,dünn::A,薄い,plāns
1218,fein::A,細い,посни
1219,fein::A,細い,smalks
1220,fest::A,硬い,зумыд
1221,fest::A,硬い,tvirts
1222,fest::A,硬い,noturīgs
1223,flach::A,平らな,плавкӧс
1224,flach::A,平らな,тшӧтшкӧс
1225,flach::A,平らな,lēzens
1226,flach::A,平らな,līdzens
1227,glatt::A,滑らかな,вольк
1228,glatt::A,滑らかな,мольыд
1229,glatt::A,滑らかな,gluds
1230,glatt::A,滑らかな,slidens
1231,hart::A,堅い,зумыд
1232,hart::A,堅い,ciets
1233,weich::A,柔らかい,небыд
1234,weich::A,柔らかい,mīksts
1235,rund::A,丸い,гӧгрӧс
1236,rund::A,丸い,apaļš
1237,spitz::A,尖った,ёсь йыла
1238,spitz::A,尖った,smails
1239,scharf::A,鋭い,ёсь
1240,scharf::A,鋭い,ass
1241,stumpf::A,鈍い,ныж
1242,stumpf::A,鈍い,truls
1243,stumpf::A,鈍い,strups
1244,schwer::A,重い,сьӧкыд
1245,schwer::A,重い,smags
1246,schön::A,綺麗な,мича
1247,schön::A,綺麗な,лӧсьыд
1248,schön::A,綺麗な,daiļš
1249,schön::A,綺麗な,skaists
1250,heiß::A,熱い,пӧсь
1251,heiß::A,熱い,karsts
1252,warm::A,温かい,шоныд
1253,warm::A,温かい,silts
1254,kalt::A,寒い,кӧдзыд
1255,kalt::A,寒い,salts
1256,kalt::A,寒い,auksts
1257,kalt::A,冷たい,кӧдзыд
1258,kalt::A,冷たい,salts
1259,kalt::A,冷たい,auksts
1260,kühl::A,涼しい,юзыд
1261,kühl::A,涼しい,ыркыд
1262,kühl::A,涼しい,vēss
1263,kühl::A,涼しい,dzestrs
1264,frisch::A,ひんやりした,выль
1265,frisch::A,ひんやりした,svaigs
1266,feucht::A,湿った,уль
1267,feucht::A,湿った,mitrs
1268,feucht::A,湿った,drēgns
1269,nass::A,濡れた,ва
1270,nass::A,濡れた,slapjš
1271,trocken::A,乾いた,кос
1272,trocken::A,乾いた,sauss
1273,voll::A,いっぱいの,кыз
1274,voll::A,いっぱいの,pilns
1275,leer::A,空の,куш
1276,leer::A,空の,тыртӧм
1277,leer::A,空の,tukšs
1278,offen::A,開いた,восьса
1279,offen::A,開いた,vaļējs
1280,offen::A,開いた,atvērts
1281,geschlossen::A,閉まった,пӧдса
1282,geschlossen::A,閉まった,slēgts
1283,sauber::A,清潔な,сӧстӧм
1284,sauber::A,清潔な,tīrs
1285,sauber::A,清潔な,spodrs
1286,schmutzig::A,汚い,няйт
1287,schmutzig::A,汚い,netīrs
1288,schmutzig::A,汚い,dubļains
1289,roh::A,生の,уль
1290,roh::A,生の,jēls
1291,reif::A,熟した,кисьмӧм
1292,reif::A,熟した,gatavs
1293,reif::A,熟した,nobriedis
1294,lecker::A,美味しい,чӧскыд
1295,lecker::A,美味しい,gards
1296,lecker::A,美味しい,garšīgs
1297,süß::A,甘い,юмов
1298,süß::A,甘い,чӧскыд
1299,süß::A,甘い,salds
1300,bitter::A,苦い,курыд
1301,bitter::A,苦い,sūrs
1302,bitter::A,苦い,rūgts
1303,sauer::A,酸っぱい,шома
1304,sauer::A,酸っぱい,skābs
1305,hell::A,明るい,югыд
1306,hell::A,明るい,gaišs
1307,dunkel::A,暗い,пемыд
1308,dunkel::A,暗い,tumšs
1309,schwarz::A,黒い,сьӧд
1310,schwarz::A,黒い,melns
1311,weiß::A,白い,еджыд
1312,weiß::A,白い,balts
1313,rot::A,赤い,гӧрд
1314,rot::A,赤い,sarkans
1315,gelb::A,黄色い,виж
1316,gelb::A,黄色い,dzeltens
1317,blau::A,青い,лӧз
1318,blau::A,青い,zils
1319,grün::A,緑の,веж
1320,grün::A,緑の,турунвиж
1321,grün::A,緑の,zaļš
1322,grau::A,灰色の,руд
1323,grau::A,灰色の,pelēks
1324,bunt::A,色取り取りの,сера
1325,bunt::A,色取り取りの,raibs
1326,bunt::A,色取り取りの,krāsains
1327,billig::A,安い,донтӧг
1328,billig::A,安い,lēts
1329,teuer::A,高い,дона
1330,teuer::A,高い,dārgs
1331,wertvoll::A,貴重な,дона
1332,wertvoll::A,貴重な,vērtīgs
1333,blind::A,盲目の,синтӧм
1334,blind::A,盲目の,akls
1335,taub::A,耳が聞こえない,пельтӧм
1336,taub::A,耳が聞こえない,kurls
1337,kräftig::A,強力な,вынйӧра
1338,kräftig::A,強力な,spēcīgs
1339,stark::A,強い,ён
1340,stark::A,強い,вына
1341,stark::A,強い,stiprs
1342,schwach::A,弱い,жеб
1343,schwach::A,弱い,vājš
1344,fett::A,太った,госа
1345,fett::A,太った,brangs
1346,schlank::A,ほっそりした,веськыд
1347,schlank::A,ほっそりした,slaids
1348,hübsch::A,素敵な,мича
1349,hübsch::A,素敵な,лӧсьыд
1350,hübsch::A,素敵な,glīts
1351,böse::A,悪い,лёк
1352,böse::A,悪い,ļauns
1353,böse::A,悪い,negants
1354,dumm::A,馬鹿な,йӧй
1355,dumm::A,馬鹿な,вежӧртӧм
1356,dumm::A,馬鹿な,stulbs
1357,dumm::A,馬鹿な,muļķīgs
1358,faul::A,怠惰な,дыш
1359,faul::A,怠惰な,slinks
1360,fleißig::A,勤勉な,зільысь
1361,fleißig::A,勤勉な,čakls
1362,fleißig::A,勤勉な,cītīgs
1363,geizig::A,けちな,топыд
1364,geizig::A,けちな,skops
1365,geizig::A,けちな,sīksts
1366,klug::A,賢い,юра
1367,klug::A,賢い,вежӧра
1368,klug::A,賢い,gudrs
1369,klug::A,頭のいい,юра
1370,klug::A,頭のいい,вежӧра
1371,klug::A,頭のいい,gudrs
1372,geschickt::A,器用な,кипода
1373,geschickt::A,器用な,кужысь
1374,geschickt::A,器用な,manīgs
1375,lieb::A,愛らしい,муса
1376,lieb::A,愛らしい,мича
1377,lieb::A,愛らしい,лӧсьыд
1378,lieb::A,愛らしい,mīļš
1379,lustig::A,楽しい,кыпыд
1380,lustig::A,楽しい,jautrs
1381,sanft::A,温和な,мелі
1382,sanft::A,温和な,liegs
1383,hungrig::A,空腹の,тшыг
1384,hungrig::A,空腹の,izsalcis
1385,krank::A,病気の,висьысь
1386,krank::A,病気の,slims
1387,nackt::A,裸の,пасьтӧм
1388,nackt::A,裸の,pliks
1389,traurig::A,悲しい,гажтӧм
1390,traurig::A,悲しい,bēdīgs
1391,traurig::A,悲しい,skumīgs
1392,lebendig::A,生きた,ловъя
1393,lebendig::A,生きた,dzīvs
1394,gut::A,良い,бур
1395,gut::A,良い,labs
1396,schlecht::A,悪い,лёк
1397,schlecht::A,悪い,омӧль
1398,schlecht::A,悪い,slikts
1399,schlecht::A,駄目な,лёк
1400,schlecht::A,駄目な,омӧль
1401,schlecht::A,駄目な,slikts
1402,richtig::A,正しい,инӧд
1403,richtig::A,正しい,riktīgs
1404,schlimm::A,ひどい,омӧль
1405,schlimm::A,ひどい,туйтӧм
1406,schlimm::A,ひどい,nelāgs
1407,schlimm::A,ひどい,nejauks
1408,wahr::A,本当の,абу ылӧг
1409,wahr::A,本当の,īsts
1410,wahr::A,本当の,patiess
1411,alt::A,古い,важ
1412,alt::A,古い,sens
1413,alt::A,古い,vęcs
1414,neu::A,新しい,выль
1415,neu::A,新しい,jauns
1416,ehemalig::A,以前の,вӧвлӧм
1417,ehemalig::A,以前の,bijušais
1418,alt[Lebewesen]::A,年を取った,пӧрысь
1419,alt[Lebewesen]::A,年を取った,vecs
1420,jung::A,若い,том
1421,jung::A,若い,jauns
1422,arm::A,貧乏な,гӧль
1423,arm::A,貧乏な,nabags
1424,reich::A,裕福な,озыр
1425,reich::A,裕福な,bagāts
1426,bekannt::A,有名な,тӧдса
1427,bekannt::A,有名な,zināms
1428,bekannt::A,有名な,pazīstams
1429,berühmt::A,有名な,нималан
1430,berühmt::A,有名な,кывсян
1431,berühmt::A,有名な,slavens
1432,fremd::A,見知らぬ,йӧз
1433,fremd::A,見知らぬ,svešs
1434,verschieden::A,色々な,абу ӧткодь
1435,verschieden::A,色々な,разнӧй
1436,verschieden::A,色々な,dažāds
1437,nah::A,近い,матыс
1438,nah::A,近い,tuvs
1439,fern::A,遠い,ылі
1440,fern::A,遠い,tāls
1441,linker::A,左の,шуйга
1442,linker::A,左の,kreisais
1443,rechter::A,右の,веськыд
1444,rechter::A,右の,labais
1445,anderer::A,別の,мукӧд
1446,anderer::A,別の,otrs
1447,erster::A,一番目,медводдза
1448,erster::A,一番目,pirmais
1449,zweiter::A,二番目,мӧд
1450,zweiter::A,二番目,otrais
1451,dritter::A,三番目,коймӧд
1452,dritter::A,三番目,trešais
1453,letzter::A,最後の,бӧръя
1454,letzter::A,最後の,beidzamais
1455,allein::ADV,一人で,ӧтка
1456,allein::ADV,一人で,viens pats
1457,auf einmal::ADV,同時に,ӧтпырйӧ
1458,auf einmal::ADV,同時に,reizē
1459,zusammen::ADV,一緒に,тшӧтш
1460,zusammen::ADV,一緒に,kopā
1461,zusammen::ADV,一緒に,vienviet
1462,lange::ADV,長い間,дыр
1463,lange::ADV,長い間,ilgi
1464,plötzlich::ADV,急に,друг
1465,plötzlich::ADV,急に,pēkšņi
1466,sofort::ADV,すぐに,дзик пыр
1467,sofort::ADV,すぐに,tūlīt
1468,später::ADV,後で,сэсся
1469,später::ADV,後で,vēlāk
1470,jetzt::ADV,今,ӧні
1471,jetzt::ADV,今,tagad
1472,heute::ADV,今日,талун
1473,heute::ADV,今日,šodien
1474,morgen::ADV,明日,аски
1475,morgen::ADV,明日,rīt
1476,bald::ADV,間もなく,регыд
1477,bald::ADV,間もなく,drīz
1478,dann::ADV,それから,бӧрын
1479,dann::ADV,それから,бӧрти
1480,dann::ADV,それから,tad
1481,gestern::ADV,昨日,тӧнлун
1482,gestern::ADV,昨日,vakar
1483,einst::ADV,過去に,ӧтчыд
1484,einst::ADV,過去に,ӧтпыр
1485,einst::ADV,過去に,citreiz
1486,damals::ADV,あの時,сэки
1487,damals::ADV,あの時,toreiz
1488,danach::ADV,その後で,сэсся
1489,danach::ADV,その後で,pēc tam
1490,vorher::ADV,以前に,войдӧр
1491,vorher::ADV,以前に,iepriekš
1492,vorher::ADV,以前に,pirms tam
1493,zuerst::ADV,まず,войдӧр
1494,zuerst::ADV,まず,vis'pirms
1495,zuerst::ADV,最初に,войдӧр
1496,zuerst::ADV,最初に,vis'pirms
1497,einmal::ADV,一回,ӧтчыдысь
1498,einmal::ADV,一回,reiz
1499,einmal::ADV,一回,vienreiz
1500,manchmal::ADV,時々,корсюрӧ
1501,manchmal::ADV,時々,dažkārt
1502,oft::ADV,よく,тшӧкыда
1503,oft::ADV,よく,bieži
1504,immer::ADV,いつも,век
1505,immer::ADV,いつも,allaž
1506,immer::ADV,いつも,vien'mēr
1507,niemals::ADV,一度も...ない,оз некор
1508,niemals::ADV,一度も...ない,nemūžam
1509,hier::ADV,こちら,со
1510,hier::ADV,こちら,тонӧ
1511,hier::ADV,こちら,te
1512,hier::ADV,こちら,šeit
1513,hierhin::ADV,ここへ,татчӧ
1514,hierhin::ADV,ここへ,талань
1515,hierhin::ADV,ここへ,šurp
1516,hierhin::ADV,ここへ,uz šejieni
1517,hierhin::ADV,こちらへ,татчӧ
1518,hierhin::ADV,こちらへ,талань
1519,hierhin::ADV,こちらへ,šurp
1520,hierhin::ADV,こちらへ,uz šejieni
1521,von hier::ADV,ここから,тасянь
1522,von hier::ADV,ここから,no šejienes
1523,dort::ADV,そちら,сэні
1524,dort::ADV,そちら,tur
1525,dorthin::ADV,そこへ,сэтчӧ
1526,dorthin::ADV,そこへ,turp
1527,dorthin::ADV,そこへ,uz turieni
1528,dorthin::ADV,そちらへ,сэтчӧ
1529,dorthin::ADV,そちらへ,turp
1530,dorthin::ADV,そちらへ,uz turieni
1531,geradeaus::ADV,真っ直ぐに,веськыда
1532,geradeaus::ADV,真っ直ぐに,taisni uz priekšu
1533,vorwärts::ADV,前へ,водзӧ
1534,vorwärts::ADV,前へ,uz priekšu
1535,rückwärts::ADV,後ろへ,бӧрӧ
1536,rückwärts::ADV,後ろへ,atmuguriski
1537,zurück::ADV,後ろへ,бӧр
1538,zurück::ADV,後ろへ,atpakāļ
1539,unten::ADV,下に,улын
1540,unten::ADV,下に,уліын
1541,unten::ADV,下に,lejā
1542,unten::ADV,下に,apakšā
1543,hinab::ADV,下へ,улӧ
1544,hinab::ADV,下へ,увлан
1545,hinab::ADV,下へ,uz leju
1546,oben::ADV,上に,вылын
1547,oben::ADV,上に,выліын
1548,oben::ADV,上に,virsū
1549,hinauf::ADV,上へ,выліӧ
1550,hinauf::ADV,上へ,augšā
1551,hinauf::ADV,上へ,uz augšu
1552,überall::ADV,どこでも,быдлаын
1553,überall::ADV,どこでも,visur
1554,nicht::ADV,ない,oз
1555,nicht::ADV,ない,ne
1556,ein wenig::ADV,少し,неуна
1557,ein wenig::ADV,少し,drusku
1558,ein wenig::ADV,ちょっと,неуна
1559,ein wenig::ADV,ちょっと,drusku
1560,kaum::ADV,ほとんど～ない,мырдэм
1561,kaum::ADV,ほとんど～ない,diezin vai
1562,sehr::ADV,とても,зэв
1563,sehr::ADV,とても,ļoti
1564,sehr::ADV,とても,gaužām
1565,so::ADV,こう,тадз
1566,so::ADV,こう,сідз
1567,so::ADV,こう,tā
1568,so::ADV,こう,tik
1569,noch::ADV,まだ,на
1570,noch::ADV,まだ,нӧшта
1571,noch::ADV,まだ,vēl
1572,nur::ADV,～だけ,куш
1573,nur::ADV,～だけ,сӧмын
1574,nur::ADV,～だけ,vien
1575,nur::ADV,～だけ,tikai
1576,schon::ADV,もう,нин
1577,schon::ADV,もう,jau
1578,wieder::ADV,再び,бара
1579,wieder::ADV,再び,atkal
1580,vergebens::ADV,無駄に,весьшӧрӧ
1581,vergebens::ADV,無駄に,velti
1582,vor::PRP,前に,водзын
1583,vor::PRP,前に,priekš
1584,hinter::PRP,後ろに,бӧрнын
1585,hinter::PRP,後ろに,aiz
1586,unter::PRP,下に,улын
1587,unter::PRP,下に,zem
1588,durch::PRP,通して,пыр
1589,durch::PRP,通して,пырыс
1590,durch::PRP,通して,caur
1591,durch::PRP,通して,cauri
1592,neben::PRP,横に,бердын
1593,neben::PRP,横に,līdzās
1594,zwischen::PRP,間に,костын
1595,zwischen::PRP,間に,starp
1596,wegen::PRP,為に,вӧсна
1597,wegen::PRP,為に,pēc
1598,wegen::PRP,せいで,вӧсна
1599,wegen::PRP,せいで,pēc
1600,dies::PRN,これ,тайӧ
1601,dies::PRN,これ,šis
1602,das::PRN,それ,ciйö
1603,das::PRN,それ,tas
1604,alles::PRN,全部,став
1605,alles::PRN,全部,viss
1606,ich::PRN,私,ме
1607,ich::PRN,私,es
1608,du::PRN,あなた,тэ
