,Concept_ID,az,hi
748,Zeitung::N,qəzet,अख़बार
749,Zeitung::N,qəzet,समाचार-पत्र
750,Leben::N,həyat,जीवन
751,Leben::N,həyat,ज़िंदगी
752,Tod::N,ölüm,मौत
753,Tod::N,ölüm,मृत्यु
754,Grab::N,qəbir,क़ब्र
755,Kirche::N,kilsə,चर्च
756,Kirche::N,kilsə,गिरजा
757,Sünde::N,günah,पाप
758,Sünde::N,günah,गुनाह
759,Gott::N,tanrı,देव
760,Gott::N,tanrı,ईश्वर
761,Arbeiter::N,işçi,मज़दूर
762,Chef::N,şef,अध्यक्ष
763,Chef::N,rəis,अध्यक्ष
764,Meister::N,usta,शिल्पज्ञ
765,Arzt::N,həkim,वैद्य
766,Arzt::N,həkim,डॉक्टर
767,Arzt::N,həkim,चिकित्सक
768,Arzt::N,doktor,वैद्य
769,Arzt::N,doktor,डॉक्टर
770,Arzt::N,doktor,चिकित्सक
771,Lehrer::N,müəllim,शिक्षक
772,Lehrer::N,müəllim,अध्यापक
773,Geld::N,pul,धन
774,Geld::N,pul,पैसा
775,Geschäft::N,ticarət,सौदा
776,Geschäft::N,ticarət,व्यापार
777,Laden::N,dükan,दुकान
778,Preis::N,qiymət,दाम
779,Preis::N,qiymət,मूल्य
780,Ware::N,mal,माल
781,Ware::N,mal,पण्य
782,Nutzen::N,fayda,लाभ
783,Nutzen::N,fayda,फ़ायदा
784,Reichtum::N,zənginlik,धन
785,Reichtum::N,zənginlik,दौलत
786,Welt::N,aləm,विश्व
787,Welt::N,aləm,दुनिया
788,Welt::N,dünya,विश्व
789,Welt::N,dünya,दुनिया
790,Land::N,ölkə,देश
791,Land::N,ölkə,मुल्क
792,Staat::N,dövlət,राज्य
793,Staat::N,dövlət,राष्ट्र
794,König::N,kral,राजा
795,König::N,kral,बादशाह
796,König::N,məlik,राजा
797,König::N,məlik,बादशाह
798,Macht::N,qüdrət,शासन
799,Macht::N,qüdrət,सत्ता
800,Grenze::N,hüdud,सरहद
801,Grenze::N,sərhət,सरहद
802,Krieg::N,hərb,जंग
803,Krieg::N,hərb,युद्ध
804,Krieg::N,müharibə,जंग
805,Krieg::N,müharibə,युद्ध
806,Feind::N,düşmən,शत्रु
807,Feind::N,düşmən,दुश्मन
808,Gewalt::N,cəbr,हिंसा
809,Kampf::N,savaş,लड़ाई
810,Kampf::N,savaş,संघर्ष
811,Bogen[Waffe]::N,yay,कमान
812,Pfeil::N,ox,बान
813,Gewehr::N,tüfəng,बंदूक़
814,Fehler::N,xəta,भूल
815,Fehler::N,xəta,ग़लती
816,Lüge::N,yalan,झूठ
817,Lüge::N,yalan,असत्य
818,Schaden::N,ziyan,हानि
819,Schaden::N,ziyan,नुक़सान
820,Unglück::N,bəla,मुसीबत
821,Unglück::N,bəla,विपात्ति
822,Schuld::N,təqsir,दोष
823,Schuld::N,təqsir,क़सूर
824,Alter::N,yaş,आयु
825,Alter::N,yaş,उम्र
826,Schluss::N,son,अंत
827,Schluss::N,son,समाप्ति
828,Zeit::N,vaxt,काल
829,Zeit::N,vaxt,वक़्त
830,Zeit::N,zaman,काल
831,Zeit::N,zaman,वक़्त
832,Tag::N,gün,दिन
833,Tag::N,gün,रोज़
834,Morgen::N,sabah,सुबह
835,Mittag::N,günorta,दोपहर
836,Mittag::N,günorta,मध्याह्न
837,Abend::N,axşam,शाम
838,Abend::N,axşam,संध्या
839,Nacht::N,gecə,रात
840,Nacht::N,gecə,रात्रि
841,Woche::N,həftə,हफ़्ता
842,Monat::N,ay,मास
843,Monat::N,ay,महीना
844,Jahr::N,il,बरस
845,Jahr::N,il,वर्ष
846,Frühling::N,yaz,वसंत
847,Frühling::N,bahar,वसंत
848,Sommer::N,yay,गरमी
849,Sommer::N,yay,ग्रीष्म
850,Herbst::N,payız,शरत्
851,Herbst::N,payız,पतझड़
852,Winter::N,qış,जाड़ा
853,Winter::N,qış,सर्दियाँ
854,Januar::N,Janvar,जनवरी
855,Februar::N,Fevral,फ़रवरी
856,März::N,Mart,मार्च
857,April::N,Aprel,अप्रैल
858,Mai::N,May,मई
859,Juni::N,İyun,जून
860,Juli::N,İyul,जुलाई
861,August::N,Avqust,अगस्त
862,September::N,Sentyabr,सितंबर
863,Oktober::N,Oktyabr,अक्तूबर
864,November::N,Noyabr,नवंबर
865,Dezember::N,Dekabr,दिसंबर
866,Montag::N,bazar ertəsi,पीर
867,Montag::N,bazar ertəsi,सोमवार
868,Dienstag::N,çərşənbə axşamı,मंगलवार
869,Mittwoch::N,çərşənbə,बुधवार
870,Donnerstag::N,cüme axşamı,गुरुवार
871,Donnerstag::N,cüme axşamı,बृहस्पतिवार
872,Freitag::N,cüme,शुक्रवार
873,Samstag::N,şənbə,सनीचर
874,Samstag::N,şənbə,शनिवार
875,Sonntag::N,bazar,इतवार
876,Sonntag::N,bazar,रविवार
877,groß::A,böyük,बड़ा
878,klein::A,kiçik,कम
879,klein::A,kiçik,छोटा
880,lang::A,uzun,लंबा
881,lang::A,uzun,दीर्घ
882,kurz::A,qısa,लधु
883,kurz::A,qısa,छोटा
884,breit::A,enli,चौड़ा
885,breit::A,geniş,चौड़ा
886,schmal::A,dar,तंग
887,schmal::A,dar,सँकरा
888,dicht::A,sıx,सघन
889,dick[Gegenstand]::A,qalın,मोटा
890,dünn::A,nazik,महीन
891,dünn::A,nazik,बारीक
892,fein::A,incə,कोमल
893,fein::A,incə,सूक्ष्म
894,fest::A,bərk,दृढ़
895,fest::A,bərk,मज़बूत
896,fest::A,möhkəm,दृढ़
897,fest::A,möhkəm,मज़बूत
898,flach::A,düz,चपटा
899,glatt::A,hamar,चौरस
900,glatt::A,hamar,चिकना
901,hart::A,sərt,कठोर
902,hart::A,sərt,सख़्त
903,weich::A,yumşaq,नरम
904,weich::A,yumşaq,मुलायम
905,rund::A,yuvarlaq,गोल
906,rund::A,yuvarlaq,वर्तुल
907,spitz::A,uclu,नुकीला
908,spitz::A,sivri,नुकीला
909,scharf::A,kəskin,पैना
910,stumpf::A,küt,भोथरा
911,schwer::A,ağır,भारी
912,schwer::A,ağır,वज़नी
913,schön::A,gözəl,सुंदर
914,schön::A,gəşəng,सुंदर
915,heiß::A,isti,उष्ण
916,warm::A,ilıq,गरम
917,kalt::A,soyuq,सर्द
918,kühl::A,sərin,ठंडा
919,frisch::A,təzə,तर
920,frisch::A,təzə,ताज़ा
921,feucht::A,nəm,नम
922,feucht::A,nəm,भीगा
923,nass::A,yaş,गीला
924,trocken::A,quru,सूखा
925,trocken::A,quru,ख़ुश्क
926,voll::A,dolu,भरा
927,voll::A,dolu,पूरा
928,leer::A,boş,ख़ाली
929,offen::A,açıq,खुला
930,geschlossen::A,qapalı,बंद
931,sauber::A,təmiz,साफ़
932,sauber::A,təmiz,सुथरा
933,schmutzig::A,kirli,गंदा
934,roh::A,çiy,कच्चा
935,reif::A,yetişmiş,पक्व
936,reif::A,yetişmiş,पक्का
937,lecker::A,dadlı,मज़ेदार
938,lecker::A,dadlı,स्वादिष्ट
939,lecker::A,ləzzətli,मज़ेदार
940,lecker::A,ləzzətli,स्वादिष्ट
941,süß::A,şirin,मीठा
942,bitter::A,acı,कटु
943,bitter::A,acı,कड़वा
944,sauer::A,turş,खट्टा
945,hell::A,aydın,रोशन
946,dunkel::A,qaranlıq,अँधेरा
947,schwarz::A,qara,काला
948,schwarz::A,qara,स्याह
949,weiß::A,ağ,सफ़ेद
950,rot::A,qırmızı,लाल
951,rot::A,qırmızı,सुर्ख़
952,gelb::A,sarı,पीला
953,gelb::A,sarı,ज़र्द
954,blau::A,göy,नीला
955,blau::A,göy,आसमानी
956,blau::A,mavi,नीला
957,blau::A,mavi,आसमानी
958,grün::A,yaşıl,हरा
959,grau::A,boz,धूसर
960,bunt::A,əlvan,रंगीन
961,bunt::A,əlvan,बहुरंगा
962,bunt::A,rəngli,रंगीन
963,bunt::A,rəngli,बहुरंगा
964,billig::A,ucuz,सस्ता
965,teuer::A,bahalı,महँगा
966,wertvoll::A,qiymətli,क़ीमती
967,wertvoll::A,qiymətli,मूल्यवान्
968,blind::A,kor,अंधा
969,taub::A,kar,बहरा
970,kräftig::A,güclü,ताक़तवर
971,kräftig::A,güclü,शक्तिशाली
972,stark::A,qüvvətli,प्रबल
973,stark::A,qüvvətli,बलवान्
974,schwach::A,zəif,कमज़ोर
975,schwach::A,gücsüz,कमज़ोर
976,fett::A,şişman,मोटा
977,fett::A,şişman,मांसल
978,schlank::A,zərif,पतला
979,schlank::A,zərif,छरहरा
980,hübsch::A,göyçək,सुंदर
981,hübsch::A,göyçək,ख़ूबसूरत
982,böse::A,fəna,पापी
983,böse::A,fəna,दुष्ट
984,dumm::A,axmaq,मूर्ख
985,dumm::A,axmaq,बुद्धू
986,faul::A,tənbəl,आलसी
987,faul::A,tənbəl,सुस्त
988,fleißig::A,çalışqan,मेहनती
989,fleißig::A,çalışqan,परिश्रमी
990,geizig::A,xəsis,कृपण
991,geizig::A,xəsis,कंजूस
992,klug::A,ağıllı,समझदार
993,klug::A,ağıllı,होशियार
994,klug::A,ağıllı,अक़्लमंद
995,geschickt::A,bacarıqlı,किशल
996,lieb::A,əziz,प्रिय
997,lieb::A,əziz,प्यारा
998,lieb::A,sevimli,प्रिय
999,lieb::A,sevimli,प्यारा
1000,lustig::A,məzəli,हँसमुख
1001,lustig::A,məzəli,ख़ुशदिल
1002,lustig::A,gülməli,हँसमुख
1003,lustig::A,gülməli,ख़ुशदिल
1004,sanft::A,mülayim,नम्र
1005,hungrig::A,ac,भूखा
1006,krank::A,xəstə,बीमार
1007,krank::A,xəstə,अस्वस्थ
1008,nackt::A,çılpaq,नग्न
1009,traurig::A,qəmgin,उदास
1010,traurig::A,qəmgin,रंजीदा
1011,traurig::A,kədərli,उदास
1012,traurig::A,kədərli,रंजीदा
1013,lebendig::A,canlı,जीता
1014,lebendig::A,canlı,ज़िंदा
1015,gut::A,yaxşı,अच्छा
1016,schlecht::A,pis,बुरा
1017,schlecht::A,pis,ख़राब
1018,richtig::A,doğru,ठीक
1019,schlimm::A,fəna,बुरा
1020,schlimm::A,fəna,अप्रिय
1021,wahr::A,gərçək,सच
1022,alt::A,əski,पुराना
1023,alt::A,köhnə,पुराना
1024,neu::A,yeni,नया
1025,ehemalig::A,əvvəlki,भूतपूर्व
1026,alt[Lebewesen]::A,qoca,बूढ़ा
1027,alt[Lebewesen]::A,qoca,वृद्ध
1028,jung::A,gənc,जवान
1029,arm::A,kasıb,ग़रीब
1030,arm::A,yoxsul,ग़रीब
1031,reich::A,zəngin,धनी
1032,reich::A,zəngin,अमीर
1033,bekannt::A,tanış,मालूम
1034,berühmt::A,məşhur,मशहूर
1035,berühmt::A,məşhur,प्रसिद्ध
1036,fremd::A,yad,विदेशी
1037,fremd::A,yad,अपरिचित
1038,verschieden::A,dürlü,अलग
1039,verschieden::A,dürlü,भिन्न
1040,nah::A,yaxın,नज़दीकी
1041,fern::A,uzaq,दूर
1042,fern::A,uzaq,दूरस्थ
1043,linker::A,sol,बायाँ
1044,rechter::A,sağ,दायाँ
1045,rechter::A,sağ,दाहिना
1046,anderer::A,başqa,अन्य
1047,anderer::A,başqa,दूसरा
1048,erster::A,birinci,पहला
1049,erster::A,birinci,प्रथम
1050,zweiter::A,ikinci,दूसरा
1051,zweiter::A,ikinci,द्वितीय
1052,dritter::A,üçüncü,तीसरा
1053,letzter::A,sonuncu,अंतिम
1054,letzter::A,sonuncu,आख़िरी
1055,letzter::A,axırıncı,अंतिम
1056,letzter::A,axırıncı,आख़िरी
1057,allein::ADV,tək,तनहा
1058,allein::ADV,tək,अकेले
1059,allein::ADV,yalqız,तनहा
1060,allein::ADV,yalqız,अकेले
1061,auf einmal::ADV,birdən,वक़्त में
1062,zusammen::ADV,birlikdə,एक साथ
1063,zusammen::ADV,birlikdə,साथ साथ
1064,lange::ADV,uzun,देर तक
1065,plötzlich::ADV,qəfildən,सहसा
1066,plötzlich::ADV,qəfildən,अचानक
1067,sofort::ADV,həmən,तुरंत
1068,sofort::ADV,dərhal,तुरंत
1069,später::ADV,sonra,बाद को
1070,später::ADV,sonra,बाद में
1071,jetzt::ADV,indi,अब
1072,jetzt::ADV,indi,अभी
1073,heute::ADV,bugün,आज
1074,morgen::ADV,sabah,कल
1075,bald::ADV,yaxında,जल्दी
1076,bald::ADV,tezliklə,जल्दी
1077,dann::ADV,onda,तब
1078,gestern::ADV,dünən,कल
1079,einst::ADV,əvvəllər,एक दिन
1080,einst::ADV,əvvəllər,पहले कभी
1081,damals::ADV,o vaxt,उस समय
1082,damals::ADV,o vaxt,उन दिनों
1083,danach::ADV,sonra,इसके बाद
1084,danach::ADV,sonra,इसके पश्चात्
1085,vorher::ADV,qabaqcadan,पहले
1086,vorher::ADV,qabaqcadan,पेशतर
1087,zuerst::ADV,əvvəl,पहले
1088,einmal::ADV,bir dəfə,एक बार
1089,einmal::ADV,bir dəfə,एक दफ़ा
1090,manchmal::ADV,hərdənbir,कभी कभी
1091,oft::ADV,tez-tez,अक्सर
1092,oft::ADV,çox vaxt,अक्सर
1093,immer::ADV,daimi,सदा
1094,immer::ADV,daimi,हमेशा
1095,immer::ADV,həmişə,सदा
1096,immer::ADV,həmişə,हमेशा
1097,niemals::ADV,əsla,कभी नहीं
1098,niemals::ADV,əsla,कदापि नहीं
1099,niemals::ADV,heç bir zaman,कभी नहीं
1100,niemals::ADV,heç bir zaman,कदापि नहीं
1101,hier::ADV,bura,इधर
1102,hier::ADV,bura,यहाँ
1103,hier::ADV,burada,इधर
1104,hier::ADV,burada,यहाँ
1105,hierhin::ADV,buraya,इधर को
1106,hierhin::ADV,buraya,यहाँ को
1107,von hier::ADV,buradan,यहाँ से
1108,dort::ADV,ora,उधर
1109,dort::ADV,ora,वहाँ
1110,dort::ADV,orada,उधर
1111,dort::ADV,orada,वहाँ
1112,dorthin::ADV,oraya,उधर को
1113,dorthin::ADV,oraya,वहाँ को
1114,geradeaus::ADV,düz,सीधे
1115,vorwärts::ADV,irəli,आगे
1116,vorwärts::ADV,irəli,आगे को
1117,rückwärts::ADV,geri,पीछे को
1118,zurück::ADV,geriyə,वापस
1119,unten::ADV,aşağıda,नीचे
1120,hinab::ADV,aşağı,नीचे को
1121,oben::ADV,yuxarıda,ऊपर
1122,hinauf::ADV,yuxarı,ऊपर को
1123,überall::ADV,hər yerdə,हर जगह
1124,überall::ADV,hər yerdə,हर स्थान
1125,nicht::ADV,-ma-,न
1126,nicht::ADV,-ma-,नहीं
1127,ein wenig::ADV,bir az,कुछ
1128,ein wenig::ADV,bir az,ज़रा
1129,ein wenig::ADV,bir az,थोड़ा
1130,kaum::ADV,güclə,लगभग नहीं
1131,kaum::ADV,güclə,बराबर नहीं
1132,sehr::ADV,çox,बहुत
1133,so::ADV,belə,ऐसा
1134,noch::ADV,hələ,अभी तक
1135,nur::ADV,yalnız,केवल
1136,nur::ADV,yalnız,सिर्फ़
1137,schon::ADV,artıq,चुकना
1138,wieder::ADV,yenə,फिर
1139,wieder::ADV,yenə,दुबारा
1140,vergebens::ADV,boş yerə,व्यर्थ
1141,vor::PRP,önündə,के आगे
1142,vor::PRP,önündə,के सामने
1143,hinter::PRP,arxasında,के पीछे
1144,unter::PRP,altında,के तले
1145,unter::PRP,altında,के नीचे
1146,durch::PRP,içindən,के पार
1147,neben::PRP,yanında,के पास
1148,neben::PRP,yanında,की बग़ल में
1149,zwischen::PRP,arasında,के बीच
1150,wegen::PRP,üçün,के कारण
1151,wegen::PRP,üçün,की वजह से
1152,wegen::PRP,ötəri,के कारण
1153,wegen::PRP,ötəri,की वजह से
1154,dies::PRN,bu,यह
1155,das::PRN,o,वह
1156,alles::PRN,hər şey,सब
1157,alles::PRN,hər şey,सब कुछ
1158,ich::PRN,mən,मैं
1159,du::PRN,sən,तू
1160,er::PRN,o,यह
1161,wir::PRN,biz,हम
1162,ihr::PRN,siz,तुम
1163,sie::PRN,onlar,ये
1164,was::FPRN,nə,क्या
1165,wer::FPRN,kim,कौन
1166,wo::FADV,harada,किधर
1167,wohin::FADV,haraya,किधर
1168,wie::FADV,necə,कैसे
1169,warum::FADV,niyə,क्यों
1170,warum::FADV,nə üçün,क्यों
1171,wieviel::FNUM,neçə,कितना
1172,wieviel::FNUM,nə qədər,कितना
1173,eins::NUM,bir,एक
1174,zwei::NUM,iki,दो
1175,drei::NUM,üç,तीन
1176,vier::NUM,dörd,चार
1177,fünf::NUM,beş,पाँच
1178,sechs::NUM,altı,छह
1179,sieben::NUM,yeddi,सात
1180,acht::NUM,səkkiz,आठ
1181,neun::NUM,doqquz,नौ
1182,zehn::NUM,on,दस
1183,elf::NUM,on bir,ग्यारह
1184,zwölf::NUM,on iki,बारह
1185,zwanzig::NUM,iyirmi,बीस
1186,dreißig::NUM,otuz,तीस
1187,vierzig::NUM,qırx,चालीस
1188,fünfzig::NUM,əlli,पचास
1189,sechzig::NUM,altmış,साठ
1190,siebzig::NUM,yetmiş,सत्तर
1191,achtzig::NUM,səksən,अस्सी
1192,neunzig::NUM,doxsan,नव्वे
1193,hundert::NUM,yüz,सौ
1194,tausend::NUM,min,हज़ार
1195,und::CNJ,və,और
1196,oder::CNJ,ya,या
1197,stehen::V,durmaq,खड़ा होना
1198,sitzen::V,oturmaq,बैठना
1199,liegen::V,uzanmaq,लेटना
1200,hängen::V,asılmaq,लटकना
1201,werden::V,olmaq,बनना
1202,passieren::V,olmaq,होना
1203,passieren::V,baş vermək,होना
1204,beginnen::V,başlamaq,आरंभ होना
1205,beginnen::V,başlamaq,प्रारंभ होना
1206,enden::V,bitmək,अंत होना
1207,enden::V,bitmək,ख़तम होना
1208,wechseln::V,dəyişmək,बदलना
1209,aufgehen[Sonne]::V,doğmaq,चढ़ना
1210,aufgehen[Sonne]::V,doğmaq,उदित होना
1211,untergehen[Sonne]::V,batmaq,अस्त हो जाना
1212,scheinen[Sonne]::V,parlamaq,रोशनी देना
1213,donnern::V,guruldamaq,गरजना
1214,wehen::V,əsmək,चलना
1215,strömen::V,axmaq,बहना
1216,strömen::V,axmaq,प्रवाहित होना
1217,fließen::V,axmaq,बहना
1218,fließen::V,axmaq,प्रवाहित होना
1219,sich drehen::V,dönmək,घूमना
1220,schwanken::V,yellənmək,हिलना
1221,schwingen::V,yellənmək,हिलना
1222,fallen::V,düşmek,गिरना
1223,brennen::V,yanmaq,जलना
1224,rauchen::V,tüstüləmək,धुआँ उड़ाना
1225,regnen::V,yağmaq,बरसना
1226,gefrieren::V,donmaq,जमना
1227,tauen::V,ərimək,गलना
1228,tauen::V,ərimək,पिघलना
1229,schmelzen::V,ərimək,गलना
1230,schmelzen::V,ərimək,पिघलना
1231,trocknen::V,qurumaq,सूखना
1232,sieden::V,qaynamaq,उबलना
1233,faulen::V,çürümək,गलना
1234,faulen::V,çürümək,सड़ना
1235,verfaulen::V,çürümək,गलना
1236,verfaulen::V,çürümək,सड़ना
1237,reißen::V,yırtılmaq,फटना
1238,versinken::V,batmaq,डूबना
1239,vergehen::V,ötmək,बीतना
1240,vergehen::V,ötmək,गुज़रना
1241,erscheinen::V,görünmək,दिखाई देना
1242,verschwinden::V,yox olmaq,ग़ायब होना
1243,sinken::V,enmək,घटना
1244,sinken::V,enmək,उतरना
1245,abnehmen::V,azalmaq,घटना
1246,zunehmen::V,artmaq,बढ़ना
1247,steigen::V,yüksəlmək,बढ़ना
1248,wachsen::V,böyümək,उगना
1249,glänzen::V,parlamaq,चमकना
1250,funkeln::V,parıldamaq,जगमगाना
1251,funkeln::V,parıldamaq,टिमटिमाना
1252,lärmen::V,səs-küy etmək,शोर मचाना
1253,läuten::V,çalmaq,बजना
1254,klingeln::V,zəng etmək,बजना
1255,klirren::V,cingildəmək,झनझनाना
1256,brausen::V,gurlamaq,साँय-साँय करना
1257,rauschen::V,xışıldamaq,सरसराना
1258,klingen::V,səslənmək,बजना
1259,bellen::V,hürmək,भौंकना
1260,heulen::V,ulamaq,गुर्राना
1261,blasen::V,üfləmək,फूँकना
1262,pfeifen::V,fit vermek,सीटी देना
1263,schreien::V,bağırmaq,चिल्लाना
1264,schreien::V,qışqırmaq,चिल्लाना
1265,stöhnen::V,inləmək,कराहना
1266,stöhnen::V,inləmək,आहें भरना
1267,zittern::V,titrəmək,काँपना
1268,leben::V,yaşamaq,जीना
1269,geboren werden::V,doğmaq,पैदा होना
1270,atmen::V,nəfəs almaq,साँस लेना
1271,trinken::V,içmek,पीना
1272,essen::V,yemək,खाना
1273,schlucken::V,udmaq,निगलना
1274,müde werden::V,yorulmaq,थकना
1275,müde werden::V,yorulmaq,उकताना
1276,einschlafen::V,yuxuya getmək,सो जाना
1277,schlafen::V,uyumaq,सोना
1278,aufwachen::V,oyanmaq,जागना
1279,aufstehen::V,yuxudan durmaq,उठना
1280,sich erholen::V,dincəlmək,सुस्ताना
1281,sich erholen::V,dincəlmək,आराम करना
1282,krank werden::V,xəstə olmaq,बीमार पड़ना
1283,krank sein::V,azarlanmaq,बीमार होना
1284,krank sein::V,xəstələnmək,बीमार होना
1285,schmerzen::V,ağrimaq,दुखना
1286,schmerzen::V,ağrimaq,दर्द करना
1287,husten::V,öksürmək,खाँसना
1288,genesen::V,sağalmaq,ठीक हो जाना
1289,genesen::V,sağalmaq,स्वस्थ हो जाना
1290,sterben::V,ölmək,मरना
1291,sterben::V,vəfat etmək,मरना
1292,umkommen::V,həlak olmaq,मरना
1293,sich bewegen::V,hərəkət etmək,चलना
1294,sich bewegen::V,hərəkət etmək,हिलना
1295,sich rühren::V,tərpənmək,हिलना
1296,sich erheben::V,qalxmaq,उठना
1297,sich setzen::V,oturmaq,बैठना
1298,hinfallen::V,yıxılmaq,गिरना
1299,laufen::V,yerimək,चलना
1300,schreiten::V,addım atmaq,क़दम जाना
1301,spazierengehen::V,gəzmək,सैर करना
1302,eilen::V,atılmaq,तेज़ी से जाना
1303,eilen::V,atılmaq,शीघ्रता से चलना
1304,sich beeilen::V,tələsmək,जल्दी करना
1305,sich beeilen::V,tələsmək,शीघ्रता करना
1306,sausen::V,çırpmaq,बड़ी तेज़ी से चलना
1307,rennen::V,qaçmaq,भागना
1308,rennen::V,qaçmaq,दौड़ना
1309,springen::V,sıçramaq,उछलना
1310,klettern::V,dırmanmaq,चढ़ना
1311,schaukeln::V,sallanmaq,झूलना
1312,kriechen::V,sürünmək,रेंगना
1313,schwimmen::V,üzmek,तैरना
1314,tauchen::V,dalmaq,डूबना
1315,rudern::V,avarlamaq,खेना
1316,rudern::V,avarlamaq,चप्पू चलाना
1317,fahren::V,sürmək,चलना
1318,fahren::V,sürmək,यात्रा करना
1319,fliegen::V,uçmaq,उड़ना
1320,gehen::V,getmək,जाना
1321,weggehen::V,getmək,चला जाना
1322,weggehen::V,getmək,बाहर जाना
1323,abfahren::V,yola düşmək,छूटना
1324,abfahren::V,yola düşmək,रवाना होना
1325,anhalten::V,saxlamaq,रुकना
1326,anhalten::V,saxlamaq,खड़ा होना
1327,hineingehen::V,girmək,घुसना
1328,hineingehen::V,girmək,अंदर जाना
1329,eintreten::V,girmək,प्रवेश करना
1330,eintreten::V,daxil olmaq,प्रवेश करना
1331,kommen::V,gəlmək,आना
1332,ankommen::V,gəlib çatmaq,पहुँचना
1333,zurückkommen::V,qayıtmaq,लौटना
1334,zurückkommen::V,qayıtmaq,वापस आना
1335,bleiben::V,qalmaq,रहना
1336,bleiben::V,qalmaq,रुकना
1337,warten::V,gözləmək,इंतज़ार करना
1338,erwarten::V,bəkləmək,प्रतीक्षा करना
1339,suchen::V,aramaq,ढूँढ़ना
1340,suchen::V,axtarmaq,ढूँढ़ना
1341,finden::V,tapmaq,पाना
1342,finden::V,tapmaq,ढूँढ़ निकालना
1343,versuchen::V,çalışmaq,कोशिश करना
1344,vorbereiten::V,hazırlamaq,तैयार करना
1345,lieben::V,sevmək,प्यार करना
1346,mögen::V,xoşlamaq,पसंद होना
1347,lachen::V,gülmək,हँसना
1348,rühren::V,həyəcanlandırmaq,छूना
1349,weinen::V,ağlamaq,रोना
1350,schimpfen::V,küfr etmək,गाली देना
1351,sich ärgern::V,acıqlanmaq,चिढ़ना
1352,sich ärgern::V,acıqlanmaq,नाराज़ होना
1353,sich fürchten::V,qorxmaq,डरना
1354,sich fürchten::V,qorxmaq,भय खाना
1355,fürchten::V,qorxmaq,डरना से
1356,fürchten::V,qorxmaq,भय खाना से
1357,fliehen::V,qaçmaq,भागना
1358,flüchten::V,qaçmaq,निकल भागना
1359,sehen::V,görmək,देखना
1360,anschauen::V,baxmaq,देखना
1361,ansehen::V,baxmaq,दृष्टि डालना पर
1362,hören::V,duymaq,सुनना
1363,hören::V,eşitmək,सुनना
1364,zuhören::V,dinləmək,सुनना
1365,probieren::V,dadına baxmaq,चखना
1366,riechen::V,qoxlamaq,सूँघना
1367,fühlen::V,duymaq,महसूस करना
1368,scheinen::V,görünmək,लगना
1369,zu sehen sein::V,görünmək,दिखाई देना
1370,vernehmen::V,eşitmək,सुनना
1371,frieren::V,üşümək,ठंड लगना
1372,frieren::V,üşümək,सर्दी लगना
1373,tun::V,etmək,करना
1374,können::V,bilmək,सकना
1375,können::V,bilmək,जानना
1376,können::V,bacarmaq,सकना
1377,können::V,bacarmaq,जानना
1378,wollen::V,istəmək,चाहना
1379,anfangen::V,başlamaq,शुरू करना
1380,beenden::V,bitirmək,ख़त्म करना
1381,beenden::V,bitirmək,समाप्त करना
1382,aufhören::V,bitmək,बंद जाना
1383,aufhören::V,bitmək,समाप्त जाना
1384,aufhören::V,qurtarmaq,बंद जाना
1385,aufhören::V,qurtarmaq,समाप्त जाना
1386,gelingen::V,müvəffəq olmaq,बनना
1387,gelingen::V,müvəffəq olmaq,अच्छा होना
1388,geraten::V,düşmək,बन पड़ना
1389,öffnen::V,açmaq,खोलना
1390,schließen::V,qapamaq,बंद करना
1391,stellen::V,qoymaq,रखना
1392,setzen::V,oturtmaq,रखना
1393,setzen::V,oturtmaq,बिठाना
1394,legen::V,qoymaq,रखना
1395,legen::V,qoymaq,लिटाना
1396,berühren::V,toxunmaq,छूना
1397,berühren::V,toxunmaq,स्पर्श करना
1398,verbinden::V,bağlamaq,बाँधना
1399,bedecken::V,örtmək,ढकना
1400,aufhängen::V,asmaq,लटकाना
1401,anzünden::V,yandırmaq,जलाना
1402,aufheben::V,qaldırmaq,उठाना
1403,zurücklassen::V,buraxmaq,पीछे छोड़ना
1404,verlieren::V,itirmək,खोना
1405,verlieren::V,itirmək,गँवाना
1406,fallen lassen::V,düşürmək,गिराना
1407,machen::V,etmək,करना
1408,machen::V,etmək,बनाना
1409,herstellen::V,istehsal etmək,बनाना
1410,herstellen::V,istehsal etmək,तैयार करना
1411,bauen::V,tikmək,बनाना
1412,bauen::V,tikmək,निर्माण करना
1413,reparieren::V,təmir etmək,मरम्मत करना
1414,verbessern::V,düzəltmək,सुधारना
1415,ändern::V,dəyişdirmək,बदलना
1416,ändern::V,dəyişdirmək,परीवर्तन करना
1417,graben::V,qazımaq,खोदना
1418,beugen::V,əymək,झुकाना
1419,biegen::V,bükmək,झुकाना
1420,drehen::V,döndərmək,फेरना
1421,drehen::V,döndərmək,घुमाना
1422,wenden::V,çevirmək,पलटना
1423,wenden::V,çevirmək,मोड़ना
1424,umdrehen::V,çevirmək,घुमाना
1425,heben::V,qaldırmaq,उठाना
1426,heben::V,qaldırmaq,ऊँचा करना
1427,hochheben::V,qaldırmaq,उठाना
1428,hochheben::V,qaldırmaq,ऊपर को उठाना
1429,ergreifen::V,tutmaq,पकड़ना
1430,ergreifen::V,tutmaq,हाथ में लेना
1431,halten::V,saxlamaq,धरना
1432,halten::V,saxlamaq,पकड़ना
1433,drücken::V,sıxmaq,दबाना
1434,schieben::V,sürmək,सरकाना
1435,schieben::V,sürmək,खिसकाना
