,Concept_ID,pt,en
891,läuten::V,chocalhar,chime
892,klingeln::V,tocar,ring
893,klirren::V,tinir,tinkle
894,brausen::V,bramar,roar
895,rauschen::V,murmurar,rustle
896,rauschen::V,rumorejar,rustle
897,klingen::V,soar,sound
898,bellen::V,ladrar,bark
899,heulen::V,uivar,howl
900,blasen::V,soprar,blow
901,pfeifen::V,assobiar,whistle
902,schreien::V,gritar,shout
903,stöhnen::V,gemer,groan
904,zittern::V,tremer,tremble
905,leben::V,viver,be alive
906,geboren werden::V,nascer,be born
907,atmen::V,respirar,breathe
908,trinken::V,beber,drink
909,essen::V,comer,eat
910,schlucken::V,engolir,swallow
911,müde werden::V,cansar-se,get tired
912,einschlafen::V,adormecer,fall asleep
913,schlafen::V,dormir,sleep
914,aufwachen::V,acordar,wake up
915,aufstehen::V,levantar-se,get up
916,sich erholen::V,descansar,relax
917,krank werden::V,adoecer,fall ill
918,krank werden::V,ficar doente,fall ill
919,krank sein::V,estar doente,be ill
920,schmerzen::V,doer,ache
921,husten::V,tossir,cough
922,genesen::V,convalescer,recover
923,sterben::V,morrer,die
924,umkommen::V,perecer,perish
925,sich bewegen::V,mover-se,move
926,sich rühren::V,mexer-se,budge
927,sich erheben::V,levantar-se,stand up
928,sich setzen::V,sentar-se,sit down
929,hinfallen::V,cair,tumble
930,laufen::V,andar,walk
931,laufen::V,caminhar,walk
932,schreiten::V,andar,pace
933,schreiten::V,caminhar,pace
934,spazierengehen::V,passear,go for a walk
935,eilen::V,apressar-se,rush
936,sich beeilen::V,apressar-se,hurry
937,sich beeilen::V,despachar-se,hurry
938,sausen::V,correr,dash
939,rennen::V,correr,run
940,springen::V,saltar,jump
941,klettern::V,trepar,climb
942,schaukeln::V,baloiçar,seesaw
943,kriechen::V,rastejar,creep
944,kriechen::V,arrastar-se,creep
945,schwimmen::V,nadar,swim
946,tauchen::V,mergulhar,dive
947,rudern::V,remar,row
948,fahren::V,ir,drive
949,fliegen::V,voar,fly
950,gehen::V,ir,go
951,gehen::V,andar,go
952,weggehen::V,partir,go away
953,weggehen::V,ir-se embora,go away
954,abfahren::V,sair,depart
955,abfahren::V,partir,depart
956,anhalten::V,parar,stop
957,hineingehen::V,entrar,go in
958,eintreten::V,entrar,enter
959,kommen::V,vir,come
960,ankommen::V,chegar,arrive
961,zurückkommen::V,voltar,come back
962,zurückkommen::V,regressar,come back
963,bleiben::V,ficar,stay
964,bleiben::V,permanecer,stay
965,warten::V,esperar,wait
966,erwarten::V,esperar,wait for
967,erwarten::V,aguardar,wait for
968,suchen::V,buscar,seek
969,suchen::V,buscar,look for
970,suchen::V,procurar,seek
971,suchen::V,procurar,look for
972,finden::V,achar,find
973,finden::V,encontrar,find
974,versuchen::V,tentar,try
975,vorbereiten::V,preparar,prepare
976,lieben::V,amar,love
977,lieben::V,querer,love
978,mögen::V,gostar de,like
979,lachen::V,rir,laugh
980,lachen::V,rir-se,laugh
981,rühren::V,comover,move
982,weinen::V,chorar,weep
983,schimpfen::V,ralhar,grumble
984,sich ärgern::V,zangar-se,be annoyed
985,sich fürchten::V,ter medo de,be afraid
986,sich fürchten::V,ter receio de,be afraid
987,fürchten::V,temer,be afraid of
988,fürchten::V,recear,be afraid of
989,fliehen::V,fugir,flee
990,flüchten::V,refugiar-se,escape
991,sehen::V,ver,see
992,anschauen::V,olhar,look at
993,ansehen::V,mirar,watch
994,hören::V,ouvir,hear
995,zuhören::V,escutar,listen
996,probieren::V,provar,taste
997,probieren::V,saborear,taste
998,riechen::V,cheirar,smell
999,fühlen::V,sentir,feel
1000,scheinen::V,parecer,seem
1001,zu sehen sein::V,estar à vista,show
1002,vernehmen::V,ouvir,hear
1003,frieren::V,ter frio,be cold
1004,tun::V,fazer,do
1005,können::V,saber,can
1006,wollen::V,querer,want
1007,anfangen::V,iniciar,start
1008,beenden::V,acabar,finish
1009,beenden::V,terminar,finish
1010,aufhören::V,cessar,stop
1011,aufhören::V,desistir,stop
1012,gelingen::V,sair bem,succeed
1013,gelingen::V,dar bom resultado,succeed
1014,geraten::V,sair,turn out
1015,geraten::V,dar resultado,turn out
1016,öffnen::V,abrir,open
1017,schließen::V,fechar,close
1018,stellen::V,pôr,put
1019,stellen::V,colocar,put
1020,setzen::V,pôr,place
1021,setzen::V,meter,place
1022,legen::V,pôr,lay
1023,legen::V,meter,lay
1024,berühren::V,tocar,touch
1025,verbinden::V,unir,connect
1026,verbinden::V,ligar,connect
1027,bedecken::V,cobrir,cover
1028,aufhängen::V,pendurar,hang up
1029,anzünden::V,acender,light
1030,aufheben::V,apanhar,pick up
1031,aufheben::V,levantar,pick up
1032,zurücklassen::V,deixar,leave
1033,verlieren::V,perder,lose
1034,fallen lassen::V,deixar cair,drop
1035,machen::V,fazer,make
1036,herstellen::V,produzir,produce
1037,bauen::V,edificar,build
1038,bauen::V,construir,build
1039,reparieren::V,reparar,mend
1040,reparieren::V,consertar,mend
1041,verbessern::V,melhorar,improve
1042,ändern::V,mudar,alter
1043,ändern::V,alterar,alter
1044,graben::V,cavar,dig
1045,beugen::V,curvar,bow
1046,biegen::V,vergar,bend
1047,drehen::V,girar,spin
1048,wenden::V,virar,turn
1049,wenden::V,voltar,turn
1050,umdrehen::V,virar,turn around
1051,umdrehen::V,revolver,turn around
1052,heben::V,levantar,raise
1053,hochheben::V,erguer,lift
1054,hochheben::V,levantar,lift
1055,ergreifen::V,apanhar,seize
1056,halten::V,segurar,hold
1057,drücken::V,apertar,press
1058,schieben::V,empurrar,push
1059,kratzen::V,raspar,scrape
1060,lecken::V,lamber,lick
1061,beißen::V,morder,bite
1062,abreißen::V,arrancar,tear off
1063,abschneiden::V,talhar,cut off
1064,binden::V,ligar,tie
1065,stecken::V,meter,stick
1066,stecken::V,enfiar,stick
1067,brechen::V,romper,break
1068,brechen::V,quebrar,break
1069,klopfen::V,bater,knock
1070,hauen::V,bater,hit
1071,kleben::V,colar,glue
1072,reiben::V,esfregar,rub
1073,streichen::V,barrar,spread
1074,schleifen::V,afiar,grind
1075,schneiden::V,cortar,cut
1076,rütteln::V,sacudir,jolt
1077,schütteln::V,abanar,shake
1078,schütteln::V,sacudir,shake
1079,schwenken::V,agitar,swing
1080,schütten::V,deitar,pour
1081,füllen::V,encher,fill
1082,einwickeln::V,envolver,wrap
1083,einwickeln::V,embrulhar,wrap
1084,tragen::V,levar,carry
1085,tragen::V,trazer,carry
1086,schleppen::V,arrastar,drag
1087,ziehen::V,puxar,pull
1088,aufbewahren::V,guardar,keep
1089,aufbewahren::V,conservar,keep
1090,werfen::V,lançar,throw
1091,fangen::V,apanhar,catch
1092,packen::V,agarrar,grab
1093,verstecken::V,esconder,hide
1094,teilen::V,partir,divide
1095,teilen::V,dividir,divide
1096,schicken::V,enviar,send
1097,bringen::V,trazer,bring
1098,hinzufügen::V,acrescentar,add
1099,bekommen::V,obter,get
1100,erhalten::V,receber,receive
1101,nehmen::V,tomar,take
1102,wählen::V,eleger,choose
1103,wählen::V,escolher,choose
1104,auswählen::V,escolher,select
1105,auswählen::V,seleccionar,select
1106,bewahren::V,guardar,preserve
1107,bewahren::V,conservar,preserve
1108,behindern::V,impedir,hinder
1109,verderben::V,estragar,spoil
1110,verderben::V,corromper,spoil
1111,beschädigen::V,danificar,damage
1112,zerbrechen::V,romper,break
1113,zerbrechen::V,quebrar,break
1114,zerreißen::V,rasgar,tear
1115,zerstören::V,destruir,destroy
1116,verbrennen::V,queimar,burn
1117,geben::V,dar,give
1118,reichen::V,passar,hand
1119,schenken::V,oferecer,give
1120,versprechen::V,prometer,promise
1121,wünschen::V,desejar,wish
1122,loben::V,louvar,praise
1123,küssen::V,beijar,kiss
1124,wiegen::V,embalar,rock
1125,zudecken::V,tapar,cover
1126,zudecken::V,cobrir,cover
1127,wecken::V,acordar,wake
1128,wecken::V,despertar,wake
1129,zeigen::V,mostrar,show
1130,führen::V,guiar,guide
1131,führen::V,conduzir,guide
1132,lehren::V,ensinar,teach
1133,unterrichten::V,instruir,instruct
1134,aufziehen::V,criar,bring up
1135,leiten::V,dirigir,lead
1136,leiten::V,conduzir,lead
1137,antreiben::V,impelir,urge
1138,lassen::V,fazer,let
1139,einladen::V,convidar,invite
1140,vereinigen::V,unir,unite
1141,vereinigen::V,reunir,unite
1142,besuchen::V,ir ver,visit
1143,besuchen::V,visitar,visit
1144,treffen::V,encontrar,meet
1145,sich versammeln::V,reunir-se,assemble
1146,spielen::V,jogar,play
1147,spielen::V,brincar,play
1148,singen::V,cantar,sing
1149,tanzen::V,bailar,dance
1150,sich trennen::V,apartar-se,separate
1151,verlassen::V,deixar,leave
1152,verlassen::V,abandonar,leave
1153,retten::V,salvar,rescue
1154,bewachen::V,vigiar,guard
1155,bewachen::V,guardar,guard
1156,schützen::V,proteger,protect
1157,verteidigen::V,defender,defend
1158,sich schlagen::V,brigar,brawl
1159,sich schlagen::V,bater-se,brawl
1160,schießen::V,disparar,shoot
1161,siegen::V,vencer,win
1162,ärgern::V,irritar,annoy
1163,ärgern::V,aborrecer,annoy
1164,schlagen::V,bater,beat
1165,treten::V,pisar,kick
1166,stechen::V,picar,sting
1167,stoßen::V,empurrar,shove
1168,stehlen::V,furtar,steal
1169,stören::V,perturbar,disturb
1170,belästigen::V,incomodar,bother
1171,belästigen::V,importunar,bother
1172,verbergen::V,ocultar,conceal
1173,verbergen::V,esconder,conceal
1174,täuschen::V,iludir,deceive
1175,täuschen::V,enganar,deceive
1176,betrügen::V,burlar,cheat
1177,betrügen::V,enganar,cheat
1178,töten::V,matar,kill
1179,wohnen::V,morar,dwell
1180,arbeiten::V,trabalhar,work
1181,sammeln::V,recolher,gather
1182,sammeln::V,coleccionar,gather
1183,pflücken::V,colher,pick
1184,jagen::V,caçar,hunt
1185,fischen::V,pescar,fish
1186,fassen::V,apanhar,catch
1187,hüten::V,guardar,herd
1188,treiben::V,conduzir,drive
1189,anbinden::V,atar,tie up
1190,füttern::V,dar de comer a,feed
1191,melken::V,ordenhar,milk
1192,hacken::V,rachar,chop
1193,gießen::V,regar,water
1194,reifen::V,amadurecer,ripen
1195,zubereiten::V,preparar,cook
1196,kochen::V,cozer,boil
1197,backen::V,cozer,bake
1198,braten::V,assar,fry
1199,braten::V,fritar,fry
1200,umrühren::V,remexer,stir
1201,stricken::V,tricotar,knit
1202,stricken::V,fazer malha,knit
1203,nähen::V,coser,sew
1204,nähen::V,costurar,sew
1205,färben::V,tingir,dye
1206,färben::V,colorir,dye
1207,reinigen::V,limpar,clean
1208,reinigen::V,purificar,clean
1209,waschen::V,lavar,wash
1210,abwischen::V,limpar,wipe
1211,abwischen::V,esfregar,wipe
1212,spülen::V,lavar,rinse
1213,spülen::V,enxaguar,rinse
1214,fegen::V,varrer,sweep
1215,kehren::V,varrer,sweep
1216,baden::V,banhar,bath
1217,baden::V,tomar banho,bath
1218,sich waschen::V,lavar-se,wash
1219,ausziehen::V,despir,take off
1220,anziehen::V,vestir,put on
1221,sich anziehen::V,vestir-se,get dressed
1222,kämmen::V,pentear,comb
1223,schmücken::V,adornar,decorate
1224,sagen::V,dizer,say
1225,sprechen::V,falar,speak
1226,reden::V,falar,talk
1227,sich unterhalten::V,conversar,chat
1228,fragen::V,perguntar,ask
1229,bitten::V,pedir,request
1230,erzählen::V,contar,tell
1231,mitteilen::V,comunicar,convey
1232,mitteilen::V,participar,convey
1233,nennen::V,nomear,name
1234,nennen::V,apelidar,name
1235,rufen::V,chamar,call
1236,prahlen::V,gabar-se,brag
1237,prahlen::V,vangloriar-se,brag
1238,übersetzen::V,traduzir,translate
1239,denken::V,pensar,think
1240,glauben::V,crer,believe
1241,bemerken::V,notar,notice
1242,bemerken::V,observar,notice
1243,erkennen::V,reconhecer,recognize
1244,begreifen::V,apreender,grasp
1245,begreifen::V,compreender,grasp
1246,verstehen::V,entender,understand
1247,verstehen::V,compreender,understand
1248,lernen::V,aprender,learn
1249,wissen::V,saber,know
1250,sich erinnern an::V,lembrar-se de,remember
1251,sich erinnern an::V,recordar-se de,remember
1252,vergessen::V,esquecer,forget
1253,messen::V,medir,measure
1254,zählen::V,contar,count
1255,rechnen::V,calcular,calculate
1256,lesen::V,ler,read
1257,malen::V,pintar,paint
1258,zeichnen::V,desenhar,draw
1259,schreiben::V,escrever,write
1260,besitzen::V,possuir,own
1261,kaufen::V,comprar,buy
1262,verkaufen::V,vender,sell
1263,bezahlen::V,pagar,pay for
1264,zahlen::V,pagar,pay
1265,beherrschen::V,imperar,rule
1266,ertragen::V,suportar,endure
