,Concept_ID,vep,mrj
761,einmal::ADV,kerdan,гӓнӓ
762,manchmal::ADV,erašti,кынамжы
763,oft::ADV,paksus,чӹчкӹдӹн
764,immer::ADV,kaiken,со
765,immer::ADV,kaiken,соок
766,niemals::ADV,ei nikonz,нинам
767,niemals::ADV,ei nikonz,нигынам
768,niemals::ADV,ei nikonz,нигынамат
769,hier::ADV,täs,тиштӹ
770,hier::ADV,tägä,тиштӹ
771,hierhin::ADV,tänna,тишкӹ
772,von hier::ADV,täspäi,тишец
773,von hier::ADV,täspäi,тишецӹн
774,von hier::ADV,sid'päi,тишец
775,von hier::ADV,sid'päi,тишецӹн
776,dort::ADV,sigä,тӹштӹ
777,dorthin::ADV,sinna,тӹшкӹ
778,dorthin::ADV,sinna,тӹшкӹлӓ
779,dorthin::ADV,nakkale,тӹшкӹ
780,dorthin::ADV,nakkale,тӹшкӹлӓ
781,geradeaus::ADV,kohtha,вик
782,geradeaus::ADV,kohtha,тура
783,vorwärts::ADV,edehe,анзыкы
784,rückwärts::ADV,sel'gin,мӹнгеш
785,zurück::ADV,tagaze,мӹнгеш
786,unten::ADV,alahan,ӱлнӹ
787,unten::ADV,alahan,лӹвӓлнӹ
788,hinab::ADV,alaz,ӱлӹкӹ
789,hinab::ADV,alaz,лӹвӓкӹ
790,hinab::ADV,alahaks,ӱлӹкӹ
791,hinab::ADV,alahaks,лӹвӓкӹ
792,oben::ADV,ülähän,вӹлнӹ
793,hinauf::ADV,ülez,кӱшкӹлӓ
794,hinauf::ADV,ülez,кӱш
795,hinauf::ADV,ülähäks,кӱшкӹлӓ
796,hinauf::ADV,ülähäks,кӱш
797,überall::ADV,kaikjal,йӹлт
798,überall::ADV,kaikjal,цилӓ вӓре
799,nicht::ADV,ei,уке
800,ein wenig::ADV,vähän,изиш
801,ein wenig::ADV,vähän,иклаштык
802,kaum::ADV,habi,цылик
803,kaum::ADV,habi,чучок-чучок
804,sehr::ADV,lujas,чоте
805,so::ADV,muga,тенге
806,so::ADV,muga,тенгелӓ
807,so::ADV,ninga,тенге
808,so::ADV,ninga,тенгелӓ
809,noch::ADV,völ,мол
810,noch::ADV,völ,моло
811,nur::ADV,järg,веле
812,nur::ADV,vaiše,веле
813,schon::ADV,jo,уже
814,schon::ADV,jo,ӹнде
815,wieder::ADV,möst,уэш
816,vergebens::ADV,uhtei,зря
817,vergebens::ADV,uhtei,ӹзрӓ
818,vergebens::ADV,uhtei,ӹзӹрӓ
819,vor::PRP,edes,анзыц
820,vor::PRP,edes,анзыцын
821,hinter::PRP,taga,шайылан
822,hinter::PRP,taga,шайылный
823,unter::PRP,al,лӹвӓкӹ
824,durch::PRP,läbi,вашт
825,durch::PRP,kal't,вашт
826,neben::PRP,rindal,сага
827,zwischen::PRP,keskes,лош
828,zwischen::PRP,keskes,лошкы
829,wegen::PRP,tagut,мычыц
830,dies::PRN,nece,тидӹ
831,dies::PRN,nece,ти
832,das::PRN,se,тидӹ
833,das::PRN,se,ти
834,alles::PRN,kaik,цилӓ
835,ich::PRN,minä,мый
836,du::PRN,sinä,тӹнь
837,er::PRN,hän,тӹдӹ
838,wir::PRN,mö,мӓ
839,ihr::PRN,tö,вӓ
840,sie::PRN,hö,нӹнӹ
841,was::FPRN,mi,ма
842,wer::FPRN,ken,кӱ
843,wo::FADV,kus,кышан
844,wo::FADV,kus,кыштакен
845,wohin::FADV,kuna,кышкы
846,wie::FADV,kut,кыце
847,wie::FADV,mit',кыце
848,warum::FADV,mikš,малын
849,wieviel::FNUM,äjak,кынар
850,wieviel::FNUM,äjak,кынары
851,wieviel::FNUM,äjak,кынаркы
852,wieviel::FNUM,kuverz',кынар
853,wieviel::FNUM,kuverz',кынары
854,wieviel::FNUM,kuverz',кынаркы
855,eins::NUM,üks',иктӹ
856,eins::NUM,üks',иктӹт
857,zwei::NUM,kaks',кок
858,zwei::NUM,kaks',кокты
859,drei::NUM,koume,кым
860,drei::NUM,koume,кымыт
861,vier::NUM,nel'l',нӹл
862,fünf::NUM,viž,вӹц
863,sechs::NUM,kuz',куд
864,sechs::NUM,kuz',кудытмозн
865,sieben::NUM,seičeme,шӹм
866,sieben::NUM,seičeme,шӹмӹт
867,acht::NUM,kahesa,кӓндӓкш
868,acht::NUM,kahesa,кӓндӓкшӹ
869,neun::NUM,ühesa,ӹндекшшӱдӹ
870,zehn::NUM,kümne,лу
871,elf::NUM,üks'toštkümne,луатик
872,elf::NUM,üks'toštkümne,луатиктӹ
873,zwölf::NUM,kaks'toštkümne,луаткок
874,zwölf::NUM,kaks'toštkümne,луаткокты
875,zwanzig::NUM,kaks'kümne,коклы
876,dreißig::NUM,koumekümne,кымлы
877,vierzig::NUM,nel'l'kümne,нӹллӹ
878,fünfzig::NUM,vižkümne,вӹцлӹ
879,sechzig::NUM,kuz'kümne,кудлу
880,siebzig::NUM,seičemekümne,шӹмлу
881,achtzig::NUM,kahesakümne,кӓндӓкшлу
882,neunzig::NUM,ühesakümne,ӹндекшлу
883,hundert::NUM,sada,шӱдӹ
884,tausend::NUM,tuha,тӹжем
885,und::CNJ,i,дöн
886,und::CNJ,da,дöн
887,oder::CNJ,vai,льывы
888,stehen::V,seišta,шалшаг
889,sitzen::V,ištta,шӹнзӓш
890,liegen::V,venuda,киӓш
891,hängen::V,ripta,кечӓш
892,werden::V,lindä,шагалаш
893,werden::V,tehtas,шагалаш
894,passieren::V,ozaitas,ӹштӓ́лтӓш
895,beginnen::V,augotadas,тӹнгӓлӓлтӓш
896,enden::V,loptas,пӹтӓш
897,wechseln::V,vajehtadas,весемӓш
898,wechseln::V,vajehtadas,весемӓлтӓш
899,aufgehen[Sonne]::V,nousta,авараш
900,untergehen[Sonne]::V,lasktas,шӹ́нзӓш
901,scheinen[Sonne]::V,paštta,сотемдӓрӓш
902,donnern::V,juraita,хӹдӹртӓш
903,wehen::V,dölta,ӹфӹлӓш
904,wehen::V,puhuda,ӹфӹлӓш
905,strömen::V,valadas,йогащ
906,fließen::V,valuda,йогащ
907,sich drehen::V,punotas,пöрдӓш
908,schwanken::V,čibuda,лыпшалташ
909,schwingen::V,čibuda,кӓчӓйӓш
910,fallen::V,langeta,кенвазаш
911,fallen::V,langeta,шынгалташ
912,brennen::V,pallada,йылаш
913,rauchen::V,savustada,шыпшаш
914,regnen::V,vihmda,юраш
915,gefrieren::V,jäduda,гӓш
916,gefrieren::V,jäduda,кӹлмаш
917,gefrieren::V,kül'mdä,гӓш
918,gefrieren::V,kül'mdä,кӹлмаш
919,tauen::V,sulada,шылаш
920,schmelzen::V,sulada,шӹрӓнӓш
921,trocknen::V,kuida,кошкаш
922,trocknen::V,kuivehtuda,кошкаш
923,sieden::V,kehuda,шолаш
924,faulen::V,hapata,шӱӓш
925,faulen::V,traudäs,шӱӓш
926,verfaulen::V,hapata,йӓнгӓрӓлтӓш
927,reißen::V,rebita,кышкедӓлтӓш
928,versinken::V,upota,ва́лаш
929,vergehen::V,mända,эртӓш
930,erscheinen::V,ozutadas,каяш
931,verschwinden::V,hajeta,ямаш
932,sinken::V,väheta,пычаш
933,sinken::V,lasktas,пычаш
934,abnehmen::V,peneta,чӹдемӓш
935,abnehmen::V,peneta,кöтӹргӓш
936,zunehmen::V,ližaduda,когоэмӓш
937,steigen::V,nousta,лӱлта́лташ
938,wachsen::V,kazda,кушкаш
939,glänzen::V,loštta,йӹлгӹжӓш
940,funkeln::V,hoštta,валгалташ
941,lärmen::V,robaita,юкланаш
942,läuten::V,judaita,цоргаш
943,klingeln::V,kelotada,цоргаш
944,klirren::V,biraita,цонгырталгаш
945,brausen::V,bruncta,ышдымыла́наш
946,rauschen::V,šobaita,шу́жгаш
947,klingen::V,heläita,йо́нгаш
948,bellen::V,nutta,опташ
949,heulen::V,ulaita,урмыжаш
950,blasen::V,puhuda,ӹфӹлӓш
951,pfeifen::V,pistta,ши́шкаш
952,pfeifen::V,vihelta,ши́шкаш
953,schreien::V,kirkta,уташ
954,schreien::V,kirkta,саслаш
955,schreien::V,kirkta,варгынзаш
956,schreien::V,kidastada,уташ
957,schreien::V,kidastada,саслаш
958,schreien::V,kidastada,варгынзаш
959,stöhnen::V,ohkta,ӹнгӹрӓш
960,stöhnen::V,voivotada,ӹнгӹрӓш
961,zittern::V,säraita,цӹтӹрӓш
962,leben::V,eläda,ӹлӓш
963,geboren werden::V,sünduda,шачаш
964,atmen::V,henktä,шӱлӓш
965,trinken::V,joda,йӱӓш
966,essen::V,söda,качкаш
967,schlucken::V,lainata,нелӓш
968,müde werden::V,väzuda,янгылаш
969,müde werden::V,šuštuda,янгылаш
970,einschlafen::V,uinota,амален кеӓш
971,schlafen::V,magata,амалаш
972,schlafen::V,nukkuda,амалаш
973,aufwachen::V,heraštuda,понгыжалташ
974,aufstehen::V,nousta,кӹньӹл шагалаш
975,sich erholen::V,lebaitas,кӓнаш
976,krank werden::V,läžegata,церлӓнен вазаш
977,krank sein::V,läžuda,церлӓнӓш
978,krank sein::V,läžuda,ясланаш
979,krank sein::V,läžuda,ясыланаш
980,schmerzen::V,kibištada,каршташ
981,husten::V,rügda,кахыраш
982,genesen::V,tervehtuda,паремӓш
983,genesen::V,tervehtuda,тöрлӓнӓш
984,sterben::V,kolda,вазын колаш
985,umkommen::V,kolda,пӹтӓш
986,sich bewegen::V,likkuda,кашташ
987,sich rühren::V,likahtada,тӓрвӓнӓш
988,sich rühren::V,kubahtada,тӓрвӓнӓш
989,sich erheben::V,nousta,кӹньӹлӓш
990,sich setzen::V,išttas,шӹнзӓш
991,hinfallen::V,langeta,кенвазаш
992,hinfallen::V,langeta,шынгалташ
993,laufen::V,kävuda,кашташ
994,schreiten::V,astta,ашкедӓш
995,schreiten::V,haškta,ашкедӓш
996,spazierengehen::V,kävelta,мадын кашташ
997,eilen::V,kiruhtada,вӓшкӓш
998,sich beeilen::V,kiruhtada,вӓшкӓш
999,sich beeilen::V,kiruhtada,талашаш
1000,sausen::V,fun'urta,хойхаланаш
1001,sausen::V,fun'urta,хояш
1002,rennen::V,joksta,кыргыжаш
1003,springen::V,hüptä,тӹршештӓш
1004,klettern::V,libuda,ку́заш
1005,schaukeln::V,čibuda,лыпшалташ
1006,kriechen::V,ličtas,авалянаш
1007,kriechen::V,ličtas,ньыжиклӓш
1008,schwimmen::V,ujuda,илӓш
1009,tauchen::V,čukautas,цымаш
1010,rudern::V,souta,шуалташ
1011,fahren::V,ajada,кеӓш
1012,fahren::V,ajelda,кеӓш
1013,fliegen::V,leta,чонгештӓш
1014,gehen::V,mända,кеӓш
1015,gehen::V,kävuda,кеӓш
1016,weggehen::V,päzda,кеӓш
1017,weggehen::V,lähtta,кеӓш
1018,abfahren::V,tönduda,кеӓш
1019,anhalten::V,seižutadas,цӓрнӓш
1020,hineingehen::V,mända südäimehe,пыраш
1021,eintreten::V,tulda,пыраш
1022,kommen::V,tulda,толаш
1023,ankommen::V,tulda,шоаш
1024,zurückkommen::V,pörtas,пöртӹлӓш
1025,bleiben::V,jäda,кодаш
1026,warten::V,varastada,вычаш
1027,erwarten::V,varastada,вычаш
1028,suchen::V,ectä,кӹчӓлӓш
1029,finden::V,löuta,моаш
1030,versuchen::V,ladida,путаяш
1031,versuchen::V,ladida,цацаш
1032,versuchen::V,rohkaita,путаяш
1033,versuchen::V,rohkaita,цацаш
1034,vorbereiten::V,vaumita,поспейӹктӓш
1035,lieben::V,armastada,яраташ
1036,mögen::V,navedida,яраташ
1037,lachen::V,nagrda,ваштылаш
1038,rühren::V,likutada,тӓрвӓтӓш
1039,weinen::V,itkta,мӓгӹрӓш
1040,schimpfen::V,laidas,свырседӓлӓш
1041,schimpfen::V,pačatada,свырседӓлӓш
1042,sich ärgern::V,rändüda,шӹдешкӓш
1043,sich fürchten::V,varaita,лӱдӓш
1044,fürchten::V,varaita,лӱдӓш
1045,fliehen::V,pageta,кыргыжаш
1046,flüchten::V,pageta,кыргыж шӹлӓш
1047,flüchten::V,joksta,кыргыж шӹлӓш
1048,sehen::V,nähta,ужаш
1049,anschauen::V,kacta,анжалаш
1050,ansehen::V,kacta,анжаш
1051,hören::V,kulda,колаш
1052,zuhören::V,kundeltas,колышташ
1053,probieren::V,mujada,тотештӓш
1054,probieren::V,mujada,подыл анжаш
1055,riechen::V,rižada,ӱпшӹнзӓш
1056,fühlen::V,mujada,шижӓш
1057,scheinen::V,näguda,каяш
1058,zu sehen sein::V,näguda,каяш
1059,vernehmen::V,kulištada,колын колташ
1060,frieren::V,kül'mdä,кӹлмаш
1061,frieren::V,kül'mdä,тӹнгӹргӓш
1062,tun::V,tehta,ӹштӓш
1063,können::V,voida,кердӓш
1064,können::V,mahtta,кердӓш
1065,wollen::V,himoita,жалаяш
1066,wollen::V,tahtoida,жалаяш
1067,anfangen::V,zavottä,тӹнгӓлӓш
1068,anfangen::V,augotada,тӹнгӓлӓш
1069,beenden::V,loptä,пӹтӓрӓш
1070,aufhören::V,loptas,цӓрнӓш
1071,gelingen::V,lähtta,цӓш лиӓш
1072,gelingen::V,tehtas,цӓш лиӓш
1073,geraten::V,tulda,лиӓш
1074,öffnen::V,avaita,пачаш
1075,schließen::V,saubata,чӱчӓш
1076,stellen::V,panda,шӹндӓш
1077,stellen::V,seižutada,шӹндӓш
1078,setzen::V,ištutada,шӹндӓш
1079,legen::V,panda,опташ
1080,legen::V,panda,пиштӓш
1081,berühren::V,koskta,тӹкӓлӓш
1082,berühren::V,käziduda,тӹкӓлӓш
1083,verbinden::V,ühtenzoitta,пидӓш
1084,bedecken::V,katta,леведӓш
1085,bedecken::V,peitta,леведӓш
1086,aufhängen::V,riputada,сӓкӓш
1087,anzünden::V,sütutada,чӱктӓш
1088,aufheben::V,leta,кузыкташ
1089,zurücklassen::V,jätta,кодаш
1090,verlieren::V,kadotada,ямдаш
1091,fallen lassen::V,kirbotada,кенвацтараш
1092,machen::V,säta,ӹштӓш
1093,machen::V,tehta,ӹштӓш
1094,herstellen::V,tehta,йӓмдӹлӓш
1095,bauen::V,leta,ӹштӓш
1096,bauen::V,sauda,ӹштӓш
1097,reparieren::V,koheta,чиняш
1098,reparieren::V,koheta,алалаш
1099,verbessern::V,paremboita,яжоэмден шӹндӓш
1100,ändern::V,vajehtada,вашталташ
1101,graben::V,kaida,капаяш
1102,graben::V,čongoida,капаяш
1103,beugen::V,koverta,лывырташ
1104,beugen::V,koverta,каклярташ
1105,biegen::V,painda,лывырташ
1106,drehen::V,punotada,сӓрӓш
1107,drehen::V,punotada,сӓрӹкӓлӓш
1108,wenden::V,käta,сӓрӓлӓш
1109,wenden::V,kärauta,сӓрӓлӓш
1110,umdrehen::V,käta,сӓрӓлӓш
1111,heben::V,leta,лӱктӓш
1112,hochheben::V,libutada,кузыкташ
1113,ergreifen::V,tabata,хватяш
1114,halten::V,pidada,кычаш
1115,drücken::V,painda,темдӓш
1116,schieben::V,žigutada,шӹкӓш
1117,kratzen::V,künstä,нӹжӓш
1118,lecken::V,nolda,нылаш
1119,beißen::V,purda,пыралаш
1120,beißen::V,hambastada,пыралаш
1121,abreißen::V,ratketa,кӹрӓш
1122,abreißen::V,ratketa,кышкед нӓлӓш
1123,abschneiden::V,čapata,шулаш
1124,abschneiden::V,čapata,лаштыклаш
1125,abschneiden::V,leikata,шулаш
1126,abschneiden::V,leikata,лаштыклаш
1127,binden::V,sidoda,пидӓш
1128,stecken::V,čokaita,шыралаш
1129,brechen::V,katkaita,тодылаш
1130,brechen::V,katkaita,пыдырташ
1131,klopfen::V,kolkotada,рушткаш
1132,hauen::V,löda,шелӹштӓш
1133,kleben::V,klejata,клейӓш
1134,reiben::V,hosta,нӹжӓш
1135,reiben::V,törkita,нӹжӓш
1136,reiben::V,jorotada,нӹжӓш
1137,streichen::V,voita,шӹрӓш
1138,schleifen::V,hijoida,шымаш
1139,schleifen::V,teravzoitta,шымаш
1140,schneiden::V,leikata,пӹчкӓш
1141,rütteln::V,heilutada,мыльгыкташ
1142,schütteln::V,pudištada,цӹтӹртӓш
1143,schütteln::V,pudištada,мыльгыкташ
1144,schwenken::V,maihutada,машыяш
1145,schütten::V,valada,опталаш
1146,füllen::V,täutta,темӓш
1147,einwickeln::V,kärdä,пӹтӹрӓ́лӓш
1148,tragen::V,kantta,намалаш
1149,tragen::V,kandišta,намалаш
1150,schleppen::V,vedätada,шӹдӹрӓш
1151,ziehen::V,vedada,шыпшаш
1152,aufbewahren::V,kaita,перегӓш
1153,werfen::V,čuta,кӹшкӓш
1154,werfen::V,tactä,кӹшкӓш
1155,fangen::V,püta,кычаш
1156,packen::V,tabata,хватяш
1157,verstecken::V,peitta,шӹлтӓш
1158,teilen::V,jagada,пайылаш
1159,schicken::V,oigeta,колташ
1160,bringen::V,veda,кандаш
1161,hinzufügen::V,ližata,
1162,bekommen::V,sada,лыкташ
1163,erhalten::V,sada,получаяш
1164,nehmen::V,otta,налаш
1165,wählen::V,valita,айыраш
1166,auswählen::V,valita,айыраш
1167,bewahren::V,kaita,перегӓш
1168,behindern::V,telustada,мешӓйӓш
1169,verderben::V,travida,портяш
1170,beschädigen::V,satatada,шушырташ
1171,zerbrechen::V,mureta,пыдырташ
1172,zerreißen::V,rebitada,кӹрӓш
1173,zerstören::V,mureta,шӓлӓтӓш
1174,verbrennen::V,poltta,йылаташ
1175,verbrennen::V,poltta,йылалташ
1176,geben::V,antta,пуаш
1177,reichen::V,antta,пуаш
1178,schenken::V,lahjoita,подараш
1179,versprechen::V,toivotada,сöрӓш
1180,wünschen::V,toivotada,жалаяш
1181,loben::V,kitta,хваляш
1182,küssen::V,tervehtada,шышшалаш
1183,wiegen::V,likutada,лӱнгӓлтӓш
1184,zudecken::V,katta,пиштӓш
1185,wecken::V,noustatada,понгыжалтараш
1186,zeigen::V,ozutada,анжыкташ
1187,führen::V,astutada,видӓш
1188,lehren::V,opeta,тымдаш
1189,unterrichten::V,opeta,тымдаш
1190,aufziehen::V,kazvatada,кушташ
1191,leiten::V,ohjata,видӓш
1192,leiten::V,ohjata,вуйлаташ
1193,leiten::V,ohjata,вуйлалташ
1194,antreiben::V,rigehtoitta,талаштараш
1195,lassen::V,käskta,-ыкт
1196,einladen::V,kucta,ӱжӓш
1197,vereinigen::V,ühtenzoitta,иктештӓш
1198,besuchen::V,rižada,толаш
1199,treffen::V,vastata,вӓшлиӓш
1200,treffen::V,vastata,вӓшлиӓлтӓш
1201,sich versammeln::V,kägeta,цымыргаш
1202,sich versammeln::V,sätas,цымыргаш
1203,spielen::V,väta,мадаш
1204,singen::V,pajatada,мыраш
1205,tanzen::V,kargaita,кушташ
1206,sich trennen::V,erigata,айырлаш
1207,verlassen::V,jätta,шуаш
1208,retten::V,päzutada,ытараш
1209,bewachen::V,varjoita,оролаш
1210,schützen::V,kaita,перегӓш
1211,verteidigen::V,kaita,перегӓш
1212,sich schlagen::V,torata,шидӓлӓш
1213,sich schlagen::V,torata,шиэдӓлӓш
1214,schießen::V,ampta,лӱӓш
1215,siegen::V,vägestada,сӹнгӓш
1216,ärgern::V,verdutada,шӹдештӓрӓш
1217,ärgern::V,rändütada,шӹдештӓрӓш
1218,schlagen::V,löda,пӓрен колташ
1219,schlagen::V,löda,хӹрӹктен колташ
1220,schlagen::V,iškta,пӓрен колташ
1221,schlagen::V,iškta,хӹрӹктен колташ
1222,treten::V,peksta,чымаш
1223,treten::V,topsta,чымаш
1224,stechen::V,pystiä,пышкылаш
1225,stoßen::V,iškta,шыркедӓш
1226,stoßen::V,pudištada,шыркедӓш
1227,stehlen::V,vargastada,шолышт толаш
1228,stören::V,keskustada,ӓрештӹлӓш
1229,belästigen::V,tartuteldas,кӓньӹсӹрлӓндӓрӓш
1230,belästigen::V,tartuteldas,шытырланыкташ
1231,verbergen::V,katelda,шӹлтӓш
1232,täuschen::V,manitada,алталаш
1233,täuschen::V,manitada,аталаш
1234,betrügen::V,manitada,мошеньӹчӓйӓш
1235,töten::V,rikta,пуштын шуаш
1236,töten::V,surmita,пуштын шуаш
1237,wohnen::V,eläda,ӹлӓш
1238,arbeiten::V,rata,пӓшӓлӓш
1239,arbeiten::V,rata,ровотаяш
1240,sammeln::V,kogota,погаш
1241,pflücken::V,poimda,кӹрӓш
1242,jagen::V,mecata,охотничӓйӓш
1243,fischen::V,kalatada,кол кычаш
1244,fassen::V,tabata,кычаш
1245,hüten::V,paimeta,кӹтӓш
1246,treiben::V,ajada,шуруяш
1247,anbinden::V,küttestada,ялшташ
1248,anbinden::V,küttestada,ялышташ
1249,anbinden::V,sidoda,ялшташ
1250,anbinden::V,sidoda,ялышташ
1251,füttern::V,sötta,пукшаш
1252,melken::V,lüpsta,шыпшылаш
1253,hacken::V,sauda,роаш
1254,gießen::V,valada,шӓвӓш
1255,reifen::V,küpseta,кӱӓш
1256,reifen::V,küpseta,поспейӓш
1257,zubereiten::V,vaumištada,йӓмдӹлӓш
1258,kochen::V,keitta,шолташ
1259,backen::V,paštta,кӱктӓш
1260,braten::V,žarda,жӓрӓш
1261,umrühren::V,segoitada,намалаш
1262,stricken::V,kudoda,пидӓш
1263,nähen::V,ombelta,ыргаш
1264,färben::V,mujutada,пидӓш
1265,reinigen::V,puhtastada,чиӓлтӓш
1266,waschen::V,pesta,мышкаш
1267,abwischen::V,pühktä,ӹштӓш
1268,spülen::V,huhtoida,шӱӓлтӓш
1269,fegen::V,pühkta,ӹштӓш
1270,kehren::V,uhoita,ӹштӓш
1271,baden::V,kül'ptäs,нӱштӹлӓш
1272,sich waschen::V,pestas,мышкылташ
1273,ausziehen::V,riičta,кыдашаш
1274,ausziehen::V,rušta,кыдашаш
1275,anziehen::V,panda päle,чиӓш
1276,anziehen::V,panda kädehe,чиӓш
1277,anziehen::V,panda jaugha,чиӓш
1278,sich anziehen::V,sobdas,чиӓш
1279,kämmen::V,harjata,шерӓш
1280,schmücken::V,čomitada,цеверемдӓш
1281,sagen::V,sanuda,манаш
1282,sagen::V,sanuda,келесӓш
1283,sprechen::V,pagišta,манаш
1284,reden::V,pagišta,шайышташ
1285,sich unterhalten::V,lodaita,хытыраш
1286,sich unterhalten::V,lodaita,хытыргаш
1287,fragen::V,küzuda,ядаш
1288,bitten::V,pakita,ядаш
1289,erzählen::V,sanuda,келесӓш
1290,erzählen::V,starinoita,келесӓш
1291,mitteilen::V,tedotada,попаш
1292,mitteilen::V,tedotada,увертӓш
1293,mitteilen::V,tedotada,увертӓрӓш
1294,nennen::V,nimitada,лӹмдӓш
1295,rufen::V,kucta,ӱжӓш
1296,prahlen::V,kittäs,хайзаш
1297,prahlen::V,kittäs,шаргаланаш
1298,übersetzen::V,käta,вашташ
1299,denken::V,meletada,машанаш
1300,glauben::V,uskta,ӹнянӓш
1301,bemerken::V,homaita,цаклаш
1302,erkennen::V,tundištada,пӓлӓш
1303,begreifen::V,tabata,ынгылаш
1304,verstehen::V,el'geta,ынгылаш
1305,verstehen::V,toimetada,ынгылаш
1306,lernen::V,opetas,тыменяш
1307,wissen::V,teta,пӓлӓш
1308,sich erinnern an::V,johtutada,ышештӓрӓш
1309,vergessen::V,unohtada,монден кодаш
1310,messen::V,märita,висӓш
1311,zählen::V,lugeda,шотаяш
1312,rechnen::V,lugeda,шотаяш
1313,lesen::V,lugeda,лыдаш
1314,malen::V,pirta,рисуяш
1315,zeichnen::V,pirta,ыдырка́лаш
1316,schreiben::V,kirjutada,вазаш
1317,besitzen::V,omištada,кы́чаш
1318,kaufen::V,ostta,нӓлӓш
1319,verkaufen::V,möda,выжалаш
1320,bezahlen::V,maksta,тӱлӓш
1321,zahlen::V,maksta,тӱлӓш
1322,beherrschen::V,valdoita,кы́чаш
1323,ertragen::V,tirpta,цӹтӓш
