,Concept_ID,fr,udm
826,danach::ADV,ensuite,собере
827,vorher::ADV,auparavant,азьло
828,vorher::ADV,auparavant,азьвыл
829,zuerst::ADV,d'abord,азьло
830,zuerst::ADV,premièrement,азьло
831,einmal::ADV,une fois,огпол
832,manchmal::ADV,parfois,куддыръя
833,manchmal::ADV,quelquefois,куддыръя
834,oft::ADV,souvent,ӵем
835,immer::ADV,toujours,пыр
836,immer::ADV,toujours,котьку
837,niemals::ADV,ne ... jamais,уз ноку
838,hier::ADV,ici,татын
839,hierhin::ADV,par ici,татчы
840,von hier::ADV,d'ici,татысь
841,dort::ADV,là,отӥ
842,dort::ADV,là,отын
843,dort::ADV,là-bas,отӥ
844,dort::ADV,là-bas,отын
845,dorthin::ADV,y,отчы
846,dorthin::ADV,par là,отчы
847,geradeaus::ADV,tout droit,меӵак
848,vorwärts::ADV,en avant,азьлань
849,rückwärts::ADV,en arrière,берлань
850,zurück::ADV,de retour,берен
851,zurück::ADV,de retour,берлань
852,unten::ADV,en bas,улын
853,unten::ADV,au-dessous,улын
854,hinab::ADV,en bas,улэ
855,hinab::ADV,vers le bas,улэ
856,oben::ADV,dessus,вылын
857,oben::ADV,dessus,вылӥын
858,oben::ADV,en haut,вылын
859,oben::ADV,en haut,вылӥын
860,hinauf::ADV,en haut,вылэ
861,hinauf::ADV,en haut,вылӥе
862,hinauf::ADV,en haut,выллань
863,hinauf::ADV,vers le haut,вылэ
864,hinauf::ADV,vers le haut,вылӥе
865,hinauf::ADV,vers le haut,выллань
866,überall::ADV,partout,котькытын
867,überall::ADV,partout,пасьтана
868,nicht::ADV,ne ... pas,уз
869,ein wenig::ADV,un peu,ичи
870,ein wenig::ADV,un peu,ӧжыт
871,ein wenig::ADV,un peu,огшап
872,kaum::ADV,à peine,муртса
873,sehr::ADV,très,туж
874,sehr::ADV,très,лекос
875,so::ADV,si,озьы
876,so::ADV,si,тазьы
877,so::ADV,ainsi,озьы
878,so::ADV,ainsi,тазьы
879,noch::ADV,encore,на
880,nur::ADV,seulement,гинэ
881,nur::ADV,ne ... que,гинэ
882,schon::ADV,déjà,ни
883,schon::ADV,déjà,ини
884,wieder::ADV,de nouveau,нош
885,wieder::ADV,de nouveau,кайта
886,vergebens::ADV,en vain,юнме
887,vor::PRP,devant,азьын
888,hinter::PRP,derrière,берын
889,hinter::PRP,derrière,бӧрсьы
890,unter::PRP,sous,улын
891,unter::PRP,au-dessous de,улын
892,durch::PRP,par,пыр
893,durch::PRP,par,пыртӥ
894,durch::PRP,à travers,пыр
895,durch::PRP,à travers,пыртӥ
896,neben::PRP,à côté de,бордын
897,zwischen::PRP,entre,вискын
898,wegen::PRP,à cause de,сэрен
899,dies::PRN,ceci,та
900,das::PRN,ce,со
901,das::PRN,cela,со
902,alles::PRN,tout,ваньмыз
903,ich::PRN,je,мон
904,ich::PRN,moi,мон
905,du::PRN,tu,тон
906,du::PRN,toi,тон
907,er::PRN,il,со
908,er::PRN,lui,со
909,wir::PRN,nous,ми
910,ihr::PRN,vous,тӥ
911,sie::PRN,ils,соос
912,sie::PRN,elles,соос
913,was::FPRN,que,ма
914,was::FPRN,quoi,ма
915,wer::FPRN,qui,кин
916,wo::FADV,où,кытын
917,wohin::FADV,où,кытчы
918,wie::FADV,comment,кызьы
919,warum::FADV,pourquoi,малы
920,wieviel::FNUM,combien,кӧня
921,eins::NUM,un,одӥг
922,zwei::NUM,deux,кык
923,drei::NUM,trois,куинь
924,vier::NUM,quatre,ньыль
925,fünf::NUM,cinq,вить
926,sechs::NUM,six,куать
927,sieben::NUM,sept,сизьым
928,acht::NUM,huit,тямыс
929,neun::NUM,neuf,укмыс
930,zehn::NUM,dix,дас
931,elf::NUM,onze,дас одӥг
932,zwölf::NUM,douze,дас кык
933,zwanzig::NUM,vingt,кызь
934,dreißig::NUM,trente,куамын
935,vierzig::NUM,quarante,ньыльдон
936,fünfzig::NUM,cinquante,витьтон
937,sechzig::NUM,soixante,куатьтон
938,siebzig::NUM,soixante-dix,сизьымдон
939,achtzig::NUM,quatre-vingt,тямыстон
940,neunzig::NUM,quatre-vingt-dix,укмыстон
941,hundert::NUM,cent,сю
942,tausend::NUM,mille,сюрс
943,und::CNJ,et,и
944,und::CNJ,et,но
945,oder::CNJ,ou,яке
946,stehen::V,être debout,сылыны
947,sitzen::V,être assis,пукыны
948,liegen::V,être couché,кылльыны
949,hängen::V,pendre,ошкыса улыны
950,werden::V,devenir,луыны
951,passieren::V,se passer,луыны
952,beginnen::V,commencer,кутскыны
953,enden::V,finir,бырыны
954,enden::V,se terminer,бырыны
955,wechseln::V,changer,воштӥськыны
956,wechseln::V,alterner,воштӥськыны
957,aufgehen[Sonne]::V,se lever,ӝужаны
958,untergehen[Sonne]::V,se coucher,пуксьыны
959,scheinen[Sonne]::V,briller,пиштыны
960,scheinen[Sonne]::V,briller,чиляны
961,donnern::V,tonner,гудыръяны
962,wehen::V,souffler,пелляськыны
963,strömen::V,affluer,киськыны
964,strömen::V,affluer,исьтӥськыны
965,fließen::V,couler,бызьыны
966,sich drehen::V,tourner,берганы
967,schwanken::V,osciller,вошъяськыны
968,schwanken::V,chanceler,вошъяськыны
969,schwingen::V,vibrer,шонаськыны
970,schwingen::V,osciller,шонаськыны
971,fallen::V,tomber,усьыны
972,brennen::V,brûler,ӝуаны
973,brennen::V,flamber,ӝуаны
974,rauchen::V,fumer,ӵындыны
975,regnen::V,pleuvoir,зорыны
976,gefrieren::V,geler,кынмыны
977,tauen::V,dégeler,шунаны
978,schmelzen::V,fondre,шунаны
979,trocknen::V,sécher,куасьмыны
980,sieden::V,bouillir,пӧзьыны
981,faulen::V,pourrir,сисьмыны
982,faulen::V,se putréfier,сисьмыны
983,verfaulen::V,pourrir,сисьмыны
984,reißen::V,rompre,кеськыны
985,reißen::V,se déchirer,кеськыны
986,versinken::V,s'enfoncer,выйыны
987,vergehen::V,passer,ортчыны
988,erscheinen::V,apparaître,адскыны
989,verschwinden::V,disparaître,бырыны
990,sinken::V,descendre,усьыны
991,sinken::V,s'abaisser,усьыны
992,abnehmen::V,diminuer,синыны
993,zunehmen::V,augmenter,йылыны
994,steigen::V,monter,лӧпкыны
995,wachsen::V,croître,будыны
996,glänzen::V,briller,чиляны
997,glänzen::V,briller,пиштыны
998,funkeln::V,étinceler,чилекъяны
999,lärmen::V,faire du bruit,уретыны
1000,lärmen::V,faire du bruit,ӵашетыны
1001,läuten::V,sonner,жингыртыны
1002,klingeln::V,sonner,жингыртыны
1003,klirren::V,cliqueter,жильккетыны
1004,brausen::V,mugir,лекъяськыны
1005,rauschen::V,bruire,ӵашетыны
1006,klingen::V,sonner,кылӥськыны
1007,bellen::V,aboyer,утыны
1008,heulen::V,hurler,вузыны
1009,blasen::V,souffler,пельтыны
1010,pfeifen::V,siffler,шуланы
1011,schreien::V,crier,черекъяны
1012,schreien::V,crier,кесяськыны
1013,stöhnen::V,gémir,ӝуштыны
1014,zittern::V,trembler,дырекъяны
1015,zittern::V,trembler,куалекъяны
1016,leben::V,vivre,улыны
1017,geboren werden::V,naître,вордӥськыны
1018,atmen::V,respirer,шоканы
1019,trinken::V,boire,юыны
1020,essen::V,manger,сиыны
1021,schlucken::V,avaler,ньылыны
1022,müde werden::V,se lasser,жадьыны
1023,müde werden::V,se fatiguer,жадьыны
1024,einschlafen::V,s'endormir,умме усьыны
1025,schlafen::V,dormir,кӧлыны
1026,aufwachen::V,se réveiller,сайканы
1027,aufstehen::V,se lever,султыны
1028,sich erholen::V,se reposer,шутэтскыны
1029,sich erholen::V,se détendre,шутэтскыны
1030,krank werden::V,tomber malade,висьыны
1031,krank sein::V,être malade,висьыны
1032,schmerzen::V,faire mal,висьыны
1033,husten::V,tousser,кызыны
1034,genesen::V,guérir,юнматскыны
1035,genesen::V,guérir,бурмытскылыны
1036,genesen::V,se remettre,юнматскыны
1037,genesen::V,se remettre,бурмытскылыны
1038,sterben::V,mourir,кулыны
1039,umkommen::V,périr,бырыны
1040,sich bewegen::V,bouger,вырыны
1041,sich rühren::V,broncher,вырӟыны
1042,sich rühren::V,broncher,вырӟылыны
1043,sich erheben::V,se lever,султыны
1044,sich setzen::V,s'asseoir,пуксьыны
1045,hinfallen::V,tomber,усьыны
1046,laufen::V,marcher,мыныны
1047,laufen::V,aller à pied,мыныны
1048,schreiten::V,marcher,вамышъяны
1049,spazierengehen::V,se promener,мыныны
1050,spazierengehen::V,se promener,ветлыны
1051,eilen::V,courir,дыртыны
1052,sich beeilen::V,se hâter,дыртыны
1053,sich beeilen::V,se dépêcher,дыртыны
1054,sausen::V,filer,туж ӝог мыныны
1055,rennen::V,courir,бызьылыны
1056,springen::V,sauter,тэтчаны
1057,klettern::V,grimper,тубаны
1058,schaukeln::V,se balancer,лэйканы
1059,schaukeln::V,se balancer,шонаськыны
1060,kriechen::V,ramper,нюж ветлыны
1061,schwimmen::V,nager,уяны
1062,tauchen::V,plonger,зумылыны
1063,rudern::V,ramer,полсаны
1064,fahren::V,aller,ветлыны
1065,fahren::V,rouler,ветлыны
1066,fliegen::V,voler,лобаны
1067,gehen::V,aller,мыныны
1068,weggehen::V,s'en aller,кошкыны
1069,abfahren::V,partir,кошкыны
1070,anhalten::V,s'arrêter,дугдыны
1071,hineingehen::V,entrer,пырыны
1072,eintreten::V,entrer,пырыны
1073,kommen::V,venir,вуыны
1074,kommen::V,venir,лыктыны
1075,ankommen::V,arriver,вуыны
1076,zurückkommen::V,revenir,берытскыны
1077,bleiben::V,rester,кыльыны
1078,bleiben::V,demeurer,кыльыны
1079,warten::V,attendre,витьыны
1080,erwarten::V,attendre,витьыны
1081,erwarten::V,attendre,возьманы
1082,suchen::V,chercher,утчаны
1083,finden::V,trouver,шедьтыны
1084,versuchen::V,essayer,турттыны
1085,vorbereiten::V,préparer,дасяны
1086,lieben::V,aimer,гажаны
1087,mögen::V,aimer,яратыны
1088,mögen::V,vouloir,яратыны
1089,lachen::V,rire,серекъяны
1090,rühren::V,toucher,сюлме йӧтыны
1091,rühren::V,attendrir,сюлме йӧтыны
1092,weinen::V,pleurer,бӧрдыны
1093,schimpfen::V,gronder,даллашыны
1094,sich ärgern::V,se fâcher,лекъяськыны
1095,sich fürchten::V,avoir peur,кышканы
1096,sich fürchten::V,avoir peur,курданы
1097,fürchten::V,craindre,курданы
1098,fürchten::V,craindre,кышканы
1099,fürchten::V,avoir peur de,курданы
1100,fürchten::V,avoir peur de,кышканы
1101,fliehen::V,fuir,пегӟыны
1102,flüchten::V,s'enfuir,пегӟыны
1103,sehen::V,voir,адӟыны
1104,anschauen::V,regarder,учкыны
1105,ansehen::V,regarder,учкыны
1106,hören::V,entendre,кылыны
1107,zuhören::V,écouter,кылзыны
1108,probieren::V,goûter,веръяны
1109,riechen::V,sentir,зынъяны
1110,fühlen::V,sentir,шӧдыны
1111,scheinen::V,sembler,адскыны
1112,scheinen::V,paraître,адскыны
1113,zu sehen sein::V,se voir,адӟиськыны
1114,zu sehen sein::V,être visible,адӟиськыны
1115,vernehmen::V,entendre,кылыны
1116,vernehmen::V,percevoir,кылыны
1117,frieren::V,avoir froid,кынмыны
1118,tun::V,faire,карыны
1119,können::V,savoir,быгатыны
1120,können::V,pouvoir,быгатыны
1121,wollen::V,vouloir,потыны
1122,anfangen::V,commencer,кутскыны
1123,beenden::V,finir,быдтыны
1124,beenden::V,finir,быдэстыны
1125,beenden::V,terminer,быдтыны
1126,beenden::V,terminer,быдэстыны
1127,aufhören::V,cesser,дугдыны
1128,aufhören::V,arrêter,дугдыны
1129,gelingen::V,réussir,быгатыны
1130,gelingen::V,réussir,луыны
1131,geraten::V,réussir,лэсяны
1132,öffnen::V,ouvrir,усьтыны
1133,schließen::V,fermer,пытсаны
1134,stellen::V,poser,пуктыны
1135,stellen::V,mettre,пуктыны
1136,setzen::V,placer,пуктыны
1137,legen::V,placer,поныны
1138,berühren::V,toucher,исаны
1139,verbinden::V,lier,герӟаны
1140,bedecken::V,couvrir,пытсаны
1141,aufhängen::V,accrocher,ошыны
1142,anzünden::V,allumer,ӝуатыны
1143,aufheben::V,ramasser,ӝутыны
1144,zurücklassen::V,laisser,кельтыны
1145,verlieren::V,perdre,ыштыны
1146,fallen lassen::V,lâcher,уськытыны
1147,fallen lassen::V,laisser tomber,уськытыны
1148,machen::V,faire,лэсьтыны
1149,herstellen::V,produire,лэсьтыны
1150,herstellen::V,fabriquer,лэсьтыны
1151,bauen::V,bâtir,пуктыны
1152,bauen::V,construire,пуктыны
1153,reparieren::V,réparer,тупатыны
1154,verbessern::V,améliorer,умоятыны
1155,ändern::V,changer,воштыны
1156,ändern::V,modifier,воштыны
1157,graben::V,creuser,копаны
1158,beugen::V,plier,губыртыны
1159,beugen::V,ployer,губыртыны
1160,biegen::V,courber,куасаны
1161,drehen::V,tordre,бергатыны
1162,drehen::V,tourner,бергатыны
1163,wenden::V,retourner,берыктыны
1164,umdrehen::V,tourner,берыктыны
1165,heben::V,soulever,ӝутыны
1166,hochheben::V,lever,ӝутъяны
1167,ergreifen::V,saisir,кутыны
1168,ergreifen::V,saisir,кырмыны
1169,ergreifen::V,prendre,кутыны
1170,ergreifen::V,prendre,кырмыны
1171,halten::V,tenir,возьыны
1172,drücken::V,presser,зӥбыны
1173,drücken::V,presser,пачкатыны
1174,schieben::V,pousser,донганы
1175,kratzen::V,gratter,вуштыны
1176,kratzen::V,égratigner,вуштыны
1177,lecken::V,lécher,нюлыны
1178,beißen::V,mordre,куртчыны
1179,abreißen::V,arracher,ишкалтыны
1180,abschneiden::V,couper,шорыны
1181,abschneiden::V,couper,вандыны
1182,binden::V,lier,керттыны
1183,binden::V,attacher,керттыны
1184,stecken::V,enfoncer,мертчытыны
1185,brechen::V,rompre,тӥяны
1186,klopfen::V,frapper,йыганы
1187,klopfen::V,frapper,шарккетыны
1188,hauen::V,frapper,жугыны
1189,hauen::V,frapper,тышканы
1190,kleben::V,coller,лякыны
1191,reiben::V,frotter,зыраны
1192,reiben::V,frotter,вуштыны
1193,streichen::V,empâter,зыраны
1194,schleifen::V,affiler,шерыны
1195,schleifen::V,aiguiser,шерыны
1196,schneiden::V,couper,вандыны
1197,schneiden::V,trancher,вандыны
1198,rütteln::V,cahoter,зуркатыны
1199,schütteln::V,secouer,куалекъятыны
1200,schwenken::V,agiter,шонаны
1201,schütten::V,verser,лэзьыны
1202,füllen::V,remplir,тырмытыны
1203,einwickeln::V,envelopper,биньыны
1204,tragen::V,porter,нуыны
1205,schleppen::V,traîner,кыскыны
1206,ziehen::V,tirer,кыскыны
1207,aufbewahren::V,garder,возьыны
1208,aufbewahren::V,conserver,возьыны
1209,werfen::V,jeter,куяны
1210,werfen::V,jeter,лэзяны
1211,werfen::V,lancer,куяны
1212,werfen::V,lancer,лэзяны
1213,fangen::V,attraper,кутыны
1214,packen::V,agripper,кутыны
1215,packen::V,agripper,кырмыны
1216,verstecken::V,cacher,ватыны
1217,teilen::V,diviser,люкыны
1218,schicken::V,envoyer,ыстыны
1219,bringen::V,apporter,вайыны
1220,hinzufügen::V,ajouter,ватсаны
1221,bekommen::V,obtenir,басьтыны
1222,erhalten::V,recevoir,басьтыны
1223,nehmen::V,prendre,кутыны
1224,nehmen::V,prendre,басьтыны
1225,wählen::V,choisir,бырйыны
1226,auswählen::V,choisir,бырйыны
1227,auswählen::V,sélectionner,бырйыны
1228,bewahren::V,préserver,возьыны
1229,behindern::V,gêner,могӟытыны
1230,verderben::V,gâter,сӧрыны
1231,verderben::V,corrompre,сӧрыны
1232,beschädigen::V,endommager,урод лэсьтыны
1233,zerbrechen::V,casser,сӧрыны
1234,zerreißen::V,déchirer,кесяны
1235,zerstören::V,détruire,куашкатыны
1236,verbrennen::V,brûler,сутыны
1237,geben::V,donner,сётыны
1238,reichen::V,tendre,сётыны
1239,schenken::V,offrir,кузьманы
1240,versprechen::V,promettre,кыл сётыны
1241,wünschen::V,souhaiter,сӥзьыны
1242,loben::V,louer,ушъяны
1243,küssen::V,embrasser,чупаны
1244,wiegen::V,bercer,веттаны
1245,wiegen::V,bercer,лэйкатыны
1246,zudecken::V,couvrir,шобыртыны
1247,wecken::V,éveiller,сайкатыны
1248,wecken::V,réveiller,сайкатыны
1249,zeigen::V,montrer,возьматыны
1250,zeigen::V,faire voir,возьматыны
1251,führen::V,guider,нуыны
1252,lehren::V,apprendre,дышетыны
1253,unterrichten::V,instruire,дышетыны
1254,aufziehen::V,élever,будэтыны
1255,leiten::V,diriger,кивалтыны
1256,leiten::V,conduire,кивалтыны
1257,antreiben::V,pousser,дыртытыны
1258,lassen::V,faire,-ытыны
1259,einladen::V,inviter,ӧтьыны
1260,vereinigen::V,unir,огазеяны
1261,vereinigen::V,réunir,огазеяны
1262,besuchen::V,visiter,адӟыськыны
1263,besuchen::V,aller voir,адӟыськыны
1264,treffen::V,rencontrer,пумитаны
1265,sich versammeln::V,s'assembler,люкаськыны
1266,spielen::V,jouer,шудыны
1267,singen::V,chanter,кырӟаны
1268,tanzen::V,danser,эктыны
1269,sich trennen::V,se séparer,люкиськыны
1270,verlassen::V,quitter,куштыны
1271,retten::V,sauver,утьыны
1272,bewachen::V,garder,возьманы
1273,schützen::V,protéger,утялтыны
1274,verteidigen::V,défendre,возьманы
1275,sich schlagen::V,se taper,жугиськыны
1276,schießen::V,tirer,ыбылӥськны
1277,siegen::V,vaincre,вормыны
1278,ärgern::V,agacer,вожпоттыны
1279,schlagen::V,battre,жуккыны
1280,schlagen::V,frapper,жуккыны
1281,treten::V,botter,лёганы
1282,treten::V,donner un coup de pied à,лёганы
1283,stechen::V,piquer,бышкалтыны
1284,stoßen::V,heurter,донгыны
1285,stehlen::V,voler,вораны
1286,stehlen::V,voler,лушканы
1287,stören::V,gêner,люкетыны
1288,stören::V,déranger,люкетыны
1289,belästigen::V,molester,акыльтыны
1290,belästigen::V,molester,вукылмыны
1291,belästigen::V,importuner,акыльтыны
1292,belästigen::V,importuner,вукылмыны
1293,verbergen::V,cacher,ватыны
1294,verbergen::V,dissimuler,ватыны
1295,täuschen::V,abuser,алданы
1296,täuschen::V,tromper,алданы
1297,betrügen::V,duper,пӧяны
1298,betrügen::V,frauder,пӧяны
1299,töten::V,tuer,виыны
1300,wohnen::V,habiter,улыны
1301,wohnen::V,demeurer,улыны
1302,arbeiten::V,travailler,ужаны
1303,sammeln::V,collectionner,бичаны
1304,pflücken::V,cueillir,ишкыны
1305,jagen::V,chasser,пӧйшураны
1306,fischen::V,pêcher,чорыганы
1307,fassen::V,capturer,кутыны
1308,hüten::V,garder,возьманы
1309,treiben::V,mener,улляны
1310,anbinden::V,attacher,думыны
1311,füttern::V,faire manger,сюдыны
1312,melken::V,traire,кыскыны
1313,hacken::V,fendre,кораны
1314,gießen::V,arroser,киськаны
1315,reifen::V,mûrir,вуыны
1316,reifen::V,mûrir,кисьманы
1317,zubereiten::V,préparer,лесьтыны
1318,kochen::V,cuire,пӧзьтыны
1319,backen::V,cuire,пыжыны
1320,braten::V,rôtir,пыжыны
1321,umrühren::V,remuer,сураны
1322,stricken::V,tricoter,керттыны
1323,nähen::V,coudre,вурыны
1324,färben::V,teindre,буяны
1325,reinigen::V,nettoyer,сузяны
1326,waschen::V,laver,мисьтаськыны
1327,abwischen::V,essuyer,ӵушылыны
1328,spülen::V,rincer,гылъяны
1329,fegen::V,balayer,ӵужыны
1330,kehren::V,balayer,ӵужыны
1331,baden::V,se baigner,пыласькыны
1332,sich waschen::V,se laver,пыласькыны
1333,ausziehen::V,ôter,кыльыны
1334,ausziehen::V,enlever,кыльыны
1335,anziehen::V,mettre,дӥсяны
1336,sich anziehen::V,s'habiller,дӥсьяськыны
1337,kämmen::V,peigner,сынаны
1338,schmücken::V,orner,чеберъяны
1339,schmücken::V,décorer,чеберъяны
1340,sagen::V,dire,шуыны
1341,sagen::V,dire,вераны
1342,sprechen::V,parler,вераськыны
1343,reden::V,parler,вераськыны
1344,sich unterhalten::V,bavarder,вераськыны
1345,sich unterhalten::V,s'entretenir,вераськыны
1346,fragen::V,demander,юаны
1347,bitten::V,prier,курыны
1348,erzählen::V,raconter,вераны
1349,erzählen::V,raconter,мадьыны
1350,mitteilen::V,communiquer,ивортыны
1351,nennen::V,nommer,шуыны
1352,nennen::V,appeler,шуыны
1353,rufen::V,appeler,ӧтьыны
1354,prahlen::V,se vanter,ушъяськыны
1355,übersetzen::V,traduire,берыктыны
1356,denken::V,penser,малпаны
1357,glauben::V,croire,оскыны
1358,bemerken::V,remarquer,адӟыны
1359,bemerken::V,apercevoir,адӟыны
1360,erkennen::V,reconnaître,тодыны
1361,begreifen::V,concevoir,валаны
1362,verstehen::V,entendre,валаны
1363,verstehen::V,comprendre,валаны
1364,lernen::V,apprendre,дышетскыны
1365,wissen::V,savoir,тодыны
1366,sich erinnern an::V,se souvenir de,тодэ вайыны
1367,vergessen::V,oublier,вунэтыны
1368,messen::V,mesurer,мертаны
1369,zählen::V,compter,лыдъяны
1370,rechnen::V,calculer,лыдъяны
1371,lesen::V,lire,лыдӟыны
1372,malen::V,peindre,суреданы
1373,zeichnen::V,dessiner,суреданы
1374,schreiben::V,écrire,гожъяны
1375,besitzen::V,posséder,луыны
1376,kaufen::V,acheter,басьтыны
1377,verkaufen::V,vendre,вузаны
1378,bezahlen::V,payer,тырыны
1379,zahlen::V,payer,тырыны
1380,beherrschen::V,dominer,кузёяськыны
1381,beherrschen::V,maîtriser,кузёяськыны
1382,ertragen::V,tolérer,чиданы
1383,ertragen::V,supporter,чиданы
