,Concept_ID,ko,sk
839,fließen::V,흐르다,tiecť
840,sich drehen::V,돌다,točiť sa
841,sich drehen::V,돌다,krútiť sa
842,schwanken::V,동요하다,kolísať
843,schwanken::V,동요하다,klátiť sa
844,schwingen::V,흔들다,kývať sa
845,schwingen::V,흔들다,chvieť sa
846,fallen::V,떨어지다,padať
847,brennen::V,타다,páliť
848,brennen::V,타다,horieť
849,rauchen::V,김이나다,dymiť sa
850,regnen::V,비가오다,pršať
851,gefrieren::V,얼다,zamrznút
852,tauen::V,녹다,taviť sa
853,schmelzen::V,녹다,taviť sa
854,trocknen::V,홈치다,schnúť
855,sieden::V,끓다,vrieť
856,faulen::V,부패하다,hniť
857,verfaulen::V,썩다,zhniť
858,reißen::V,지바찢다,pretrhnúť sa
859,versinken::V,가라앉다,zapadnúť
860,versinken::V,가라앉다,potopiť sa
861,vergehen::V,지나가다,plynúť
862,erscheinen::V,나타나다,objaviť sa
863,verschwinden::V,사라지다,zmiznúť
864,sinken::V,가라앉다,klesať
865,abnehmen::V,떼어내다,ubúdať
866,zunehmen::V,증가하다,pribúdať
867,steigen::V,상승하다,stúpať
868,wachsen::V,생기하다,rásť
869,glänzen::V,뛰오나다,jagať sa
870,glänzen::V,뛰오나다,lesknúť sa
871,funkeln::V,불티가잍어나다,iskriť sa
872,lärmen::V,떠들다,lomoziť
873,läuten::V,울시다,cengať
874,klingeln::V,초닌총을울리다,zvoniť
875,klirren::V,탁탁울리다,rinčať
876,brausen::V,쏴쏴소리내다,hučať
877,rauschen::V,솨솨,šumieť
878,klingen::V,반향하다,znieť
879,klingen::V,반향하다,zvoniť
880,bellen::V,짖다,štekať
881,bellen::V,짖다,brechať
882,heulen::V,포효하다,vyť
883,blasen::V,불다,duť
884,blasen::V,불다,fúkať
885,pfeifen::V,피리를불다,pískať
886,pfeifen::V,피리를불다,hvízdať
887,schreien::V,절규하다,kričať
888,stöhnen::V,신음하다,stenať
889,zittern::V,저뉼하다,triasť sa
890,leben::V,살다,žiť
891,geboren werden::V,태어난,narodiť sa
892,atmen::V,숨쉬다,dýchať
893,trinken::V,마시다,piť
894,essen::V,먹다,jesť
895,schlucken::V,들이켜다,zhltnuť
896,einschlafen::V,잠들다,usnúť
897,einschlafen::V,잠들다,zaspať
898,schlafen::V,자다,spať
899,aufwachen::V,눈트다,zobudiť sa
900,aufstehen::V,서다,vstať
901,sich erholen::V,회복하다,zotavovať sa
902,sich erholen::V,회복하다,oddýchovať si
903,schmerzen::V,아프다,bolieť
904,husten::V,잔기침하다,kašľať
905,genesen::V,낫다,uzdraviť sa
906,sterben::V,죽다,umrieť
907,sterben::V,죽다,zomrieť
908,umkommen::V,못쓰게되다,zahynúť
909,sich bewegen::V,움직이다,pohybovať sa
910,sich rühren::V,움직이다,hnúť sa
911,sich erheben::V,이러서다,zdvihnúť sa
912,sich setzen::V,앉히다,sadnúť si
913,hinfallen::V,넘어지다,spadnúť
914,laufen::V,걷다,bežať
915,schreiten::V,보행하다,kráčať
916,spazierengehen::V,산보하다,prechádzať sa
917,eilen::V,서둘다,súriť
918,sich beeilen::V,서둘게하다,ponáhľať sa
919,sausen::V,서들러 떠나다,hučať
920,rennen::V,달리다,bežať
921,springen::V,도약하다,skákať
922,klettern::V,갑겨오르다,liezť
923,schaukeln::V,흔들리게하다,húpať
924,schaukeln::V,흔들리게하다,hojdať
925,kriechen::V,기다,liezť
926,kriechen::V,기다,plaziť sa
927,schwimmen::V,헤엄치다,plávať
928,tauchen::V,잠기다,ponoriť sa
929,rudern::V,물을헤치다,veslovať
930,fahren::V,가다,ísť
931,fahren::V,가다,jazdiť
932,fahren::V,나르다,ísť
933,fahren::V,나르다,jazdiť
934,fliegen::V,날다,letieť
935,gehen::V,가다,ísť
936,weggehen::V,팔리다,odísť
937,weggehen::V,팔리다,odchádzať
938,abfahren::V,출발하다,odcestovať
939,anhalten::V,멈추다,zadržať sa
940,anhalten::V,멈추다,zastaviť sa
941,hineingehen::V,(그리로)가다,vchádzať
942,eintreten::V,들러가다,vojsť
943,eintreten::V,들러가다,vstúpiť
944,kommen::V,오다,prísť
945,ankommen::V,고챀하다,prísť
946,ankommen::V,고챀하다,doraziť
947,zurückkommen::V,보기,vrátiť sa
948,bleiben::V,체류,ostať
949,bleiben::V,체류,zostať
950,warten::V,기다리다,čakať
951,erwarten::V,기대하다,očakávať
952,suchen::V,찾다,hľadať
953,suchen::V,구하다,hľadať
954,finden::V,찾아내다,nájsť
955,versuchen::V,시험하다,skúsiť
956,versuchen::V,시험하다,pokúsiť sa
957,vorbereiten::V,재비하다,pripraviť
958,lieben::V,사랑하다,ľúbiť
959,lieben::V,사랑하다,milovať
960,mögen::V,줗아하다,mať rád
961,lachen::V,웃다,smiať sa
962,rühren::V,건드리다,dojať
963,weinen::V,울다,plakať
964,schimpfen::V,꾸짖다,nadávať
965,sich ärgern::V,화를내게 하다,hnevať sa
966,sich ärgern::V,화를내게 하다,zlostiť sa
967,sich fürchten::V,두려원하다,báť sa
968,fürchten::V,두려원하다,báť sa
969,fliehen::V,도망치다,utekať
970,flüchten::V,도주하다,utiecť
971,sehen::V,보다,vidieť
972,anschauen::V,바라보다,pozrieť sa na
973,ansehen::V,바라보다,pozrieť
974,hören::V,듣다,počúvať
975,zuhören::V,듣다,počúvať
976,probieren::V,시식하다,ochutnať
977,riechen::V,내새를맡다,ňuchať
978,fühlen::V,느끼다,cítiť
979,fühlen::V,느끼다,pociťovať
980,scheinen::V,...것같다,zdať sa
981,zu sehen sein::V,보이는,byť vidieť
982,vernehmen::V,듣다,počuť
983,vernehmen::V,들어서일다,počuť
984,frieren::V,춥다,mrznúť
985,frieren::V,춥다,oziabať
986,tun::V,하다,robiť
987,können::V,할주릴다,môcť
988,wollen::V,바라다,chcieť
989,anfangen::V,시작하다,začať
990,beenden::V,다하다,skončiť
991,aufhören::V,그만두다,prestať
992,gelingen::V,성국하다,podariť sa
993,geraten::V,잘되어가다,dariť sa
994,öffnen::V,열다,otvoriť
995,schließen::V,추측하다,zavrieť
996,stellen::V,세우다,postaviť
997,setzen::V,놓다,posadiť
998,legen::V,눕히다,klásť
999,legen::V,눕히다,položiť
1000,berühren::V,대다,dotykať sa
1001,verbinden::V,옝열하다,spojiť
1002,bedecken::V,덮다,pokryť
1003,aufhängen::V,매달다,zavesiť
1004,anzünden::V,점화하다,zapáliť
1005,aufheben::V,위로올리다,zdvihnúť
1006,zurücklassen::V,튀에남기다,zanechať
1007,verlieren::V,잃다,stratiť
1008,fallen lassen::V,떨어뜨리다,pustiť
1009,machen::V,하다,robiť
1010,herstellen::V,제조하다,vyrobiť
1011,bauen::V,짓다,stavať
1012,bauen::V,짓다,budovať
1013,reparieren::V,수셩자다,opraviť
1014,verbessern::V,정정하다,zlepšiť
1015,ändern::V,바꾸다,zmeniť
1016,ändern::V,바꾸다,preinačiť
1017,graben::V,파다,ryť
1018,graben::V,파다,kopať
1019,beugen::V,구부리다,ohnúť
1020,biegen::V,굽히다,ohnúť
1021,drehen::V,회전,točiť
1022,drehen::V,회전,krútiť
1023,wenden::V,회전시키다,obrátiť
1024,wenden::V,회전시키다,prevrátiť
1025,umdrehen::V,회전시키다,otočiť
1026,umdrehen::V,회전시키다,obrátiť
1027,heben::V,일으아키다,dvíhať
1028,heben::V,일으아키다,povzniesť
1029,hochheben::V,틀어올리다,zdvihnúť
1030,ergreifen::V,잡다,uchopiť sa
1031,halten::V,잡다,držať
1032,drücken::V,누르다,tisnúť
1033,schieben::V,밀다,posunovať
1034,kratzen::V,긁다,škrabať
1035,lecken::V,핥다,lízať
1036,beißen::V,물다,kúsať
1037,abschneiden::V,귾어내다,odrezať
1038,abschneiden::V,귾어내다,odkrojiť
1039,binden::V,매다,zaviazať
1040,binden::V,매다,priviazať
1041,stecken::V,찌르다,strčiť
1042,brechen::V,금,zlomiť
1043,klopfen::V,치다,tĺcť
1044,klopfen::V,치다,klopať
1045,hauen::V,때리다,nabiť
1046,kleben::V,들러붙다,lepiť
1047,kleben::V,들러붙다,nalepiť
1048,reiben::V,문지르다,trieť
1049,streichen::V,쓰다듬다,namazať
1050,schleifen::V,갈다,ostríť
1051,schneiden::V,베다,rezať
1052,schneiden::V,베다,strihať
1053,rütteln::V,흔들다,triasť
1054,rütteln::V,흔들다,lomcovať
1055,schütteln::V,흔들다,triasť
1056,schütteln::V,흔들다,potriasť
1057,schwenken::V,흔들다,mávať
1058,schütten::V,따르다,sypať
1059,füllen::V,담다,plniť
1060,einwickeln::V,싸다,zabaliť
1061,tragen::V,지우다,niesť
1062,schleppen::V,끌다,vliecť
1063,ziehen::V,당기다,ťahať
1064,aufbewahren::V,간직하다,uložiť
1065,aufbewahren::V,간직하다,uschovať
1066,werfen::V,던지다,hodiť
1067,werfen::V,던지다,vrhnúť
1068,fangen::V,밥다,chytať
1069,packen::V,쥐다,baliť
1070,packen::V,쥐다,chytiť
1071,verstecken::V,숨기다,skryť
1072,verstecken::V,숨기다,schovať
1073,teilen::V,나누다,podeliť
1074,teilen::V,나누다,rozdeliť
1075,schicken::V,보내다,posielať
1076,bringen::V,가겨,priniesť
1077,hinzufügen::V,부가하다,pripojiť
1078,bekommen::V,얻다,dostať
1079,erhalten::V,지니다,prijať
1080,nehmen::V,잡다,vziať
1081,wählen::V,선거하다,voliť
1082,auswählen::V,선출하다,vybrať
1083,auswählen::V,선출하다,vyvoliť
1084,bewahren::V,저장보종,zachovať
1085,behindern::V,훼방하다,zavadzať
1086,behindern::V,훼방하다,byť v ceste
1087,verderben::V,못쓰게 되다,skaziť
1088,beschädigen::V,상하게하다,ublížiť
1089,beschädigen::V,상하게하다,poškodiť
1090,zerbrechen::V,깨뜨리다,rozbiť
1091,zerbrechen::V,깨뜨리다,prelomiť
1092,zerreißen::V,잡아쫓다,pretrhnúť
1093,zerstören::V,파괴하다,zničiť
1094,verbrennen::V,소실하다,spáliť
1095,geben::V,주다,dať
1096,reichen::V,내일다,podať
1097,schenken::V,주다,darovať
1098,versprechen::V,약속하다,sľúbiť
1099,wünschen::V,바라다,želať
1100,loben::V,칭찬하다,chváliť
1101,küssen::V,키스하다,bozkať
1102,wiegen::V,어르다,kolísať
1103,zudecken::V,뚜꺼을하다,prikryť
1104,wecken::V,깨우다,zobudiť
1105,zeigen::V,보이다,ukázať
1106,führen::V,가게하다,viesť
1107,lehren::V,가르치다,učiť
1108,unterrichten::V,가르지다,vyučovať
1109,aufziehen::V,사육하다,vychovať
1110,leiten::V,이끌다,viesť
1111,antreiben::V,몰다,popudiť
1112,lassen::V,내버려두다,dať
1113,einladen::V,초청하다,pozvať
1114,einladen::V,초청하다,povolať
1115,vereinigen::V,하나로하다,spojiť
1116,vereinigen::V,하나로하다,zjednotiť
1117,besuchen::V,방문하다,navštíviť
1118,treffen::V,만나다,stretnúť
1119,sich versammeln::V,조립하다,zhromaždiť sa
1120,spielen::V,눌다,hrať
1121,singen::V,노래하다,spievať
1122,tanzen::V,춤추하다,tancovať
1123,sich trennen::V,가르다,rozísť sa
1124,verlassen::V,버림받은,opustiť
1125,retten::V,구조하다,zachrániť
1126,bewachen::V,치키다,strážiť
1127,schützen::V,보호하다,chrániť
1128,verteidigen::V,막다,brániť
1129,sich schlagen::V,치다,biť sa
1130,schießen::V,쏘다,streliť
1131,schießen::V,쏘다,strieľať
1132,siegen::V,이기다,zvíťaziť
1133,ärgern::V,성을내게하다,hnevať
1134,ärgern::V,성을내게하다,zlostiť
1135,schlagen::V,치다,biť
1136,schlagen::V,치다,udrieť
1137,treten::V,디디다,kopnúť
1138,stechen::V,찌르다,bodnúť
1139,stechen::V,찌르다,pichnúť
1140,stoßen::V,찌르다,udrieť
1141,stehlen::V,훔치다,kradnúť
1142,stören::V,움직이다,vyrušiť
1143,belästigen::V,괴롭히다,obťažovať
1144,verbergen::V,숨기다,skryť
1145,täuschen::V,속이다,sklamať
1146,betrügen::V,속이다,klamať
1147,betrügen::V,속이다,podvádzať
1148,töten::V,죽이다,zabiť
1149,töten::V,죽이다,usmrtiť
1150,wohnen::V,실다,bývať
1151,arbeiten::V,일하다,pracovať
1152,sammeln::V,모으다,zbierať
1153,pflücken::V,꿔다,trhať
1154,pflücken::V,꿔다,oberať
1155,jagen::V,사냥하다,poľovať
1156,fischen::V,고기를잡다,loviť ryby
1157,fischen::V,고기를잡다,chytať ryby
1158,fassen::V,움켜쥐다,uloviť
1159,hüten::V,망보다,pásť
1160,treiben::V,몰아세우다,hnať
1161,anbinden::V,묶다,priviazať
1162,füttern::V,사료를주다,kŕmiť
1163,melken::V,젖을짜다,dojiť
1164,hacken::V,자르다,seknúť
1165,gießen::V,물을대다,polievať
1166,reifen::V,성숙하다,dozrieť
1167,zubereiten::V,조제하다,pripraviť
1168,kochen::V,요리하다,variť
1169,backen::V,쿱다,piecť
1170,backen::V,쿱다,smažiť
1171,braten::V,굽다,piecť
1172,braten::V,굽다,pražiť
1173,umrühren::V,교반하다,pomiešať
1174,stricken::V,뜨개질하다,pliesť
1175,nähen::V,꿰매다,šiť
1176,färben::V,채색하다,zafarbiť
1177,reinigen::V,청소하다,čistiť
1178,waschen::V,씻다,myť
1179,abwischen::V,닦다,utrieť
1180,spülen::V,씻다,vyplachovať
1181,fegen::V,소체하다,zametať
1182,kehren::V,청소하다,zametať
1183,baden::V,감다,kúpať sa
1184,sich waschen::V,모믈 씻다,umývať sa
1185,ausziehen::V,벗다,zobliecť
1186,anziehen::V,끌어움직이다,obliecť
1187,kämmen::V,빗다,česať
1188,schmücken::V,치레하다,ozdobiť
1189,sagen::V,말하다,povedať
1190,sprechen::V,말하다,hovoriť
1191,reden::V,이야기하다,rozprávať
1192,fragen::V,질문하다,spýtať sa
1193,bitten::V,원하다,prosiť
1194,erzählen::V,이야기하다,rozprávať
1195,mitteilen::V,이야기하다,oznámiť
1196,nennen::V,부르다,nazvať
1197,nennen::V,부르다,menovať
1198,rufen::V,불러내다,volať
1199,rufen::V,불러내다,zavolať
1200,prahlen::V,자랑하다,vystatovať sa
1201,übersetzen::V,번역하다,preložiť
1202,denken::V,생각하다,myslieť
1203,glauben::V,믿다,veriť
1204,bemerken::V,인자하다,podotknuť
1205,bemerken::V,인자하다,spozorovať
1206,erkennen::V,인식하다,poznať
1207,begreifen::V,파악하다,pochopiť
1208,begreifen::V,파악하다,porozumieť
1209,verstehen::V,이해하다,rozumieť
1210,lernen::V,배우다,učiť sa
1211,wissen::V,알다,vedieť
1212,sich erinnern an::V,상기하다,pamätať si na
1213,vergessen::V,잊다,zabudnuť
1214,messen::V,측정하다,merať
1215,zählen::V,세다,počítať
1216,rechnen::V,게산하다,rátať
1217,rechnen::V,게산하다,počítať
1218,lesen::V,읽다,čítať
1219,malen::V,그리다,maľovať
1220,zeichnen::V,소묘하다,kresliť
1221,schreiben::V,쓰다,písať
1222,besitzen::V,소유하다,mať
1223,besitzen::V,소유하다,vlastniť
1224,kaufen::V,사다,kúpiť
1225,verkaufen::V,팔다,predať
1226,bezahlen::V,지불하다,zaplatiť
1227,zahlen::V,치르다,platiť
1228,beherrschen::V,지배하다,ovládať
1229,ertragen::V,참다,znášať
1230,ertragen::V,참다,vydržať
1231,Raureif::N,,srieň
1232,Raureif::N,,inovať
1233,Grube::N,,jama
1234,Lust::N,,chuť
1235,Nachricht::N,,správa
1236,klug::A,,múdry
1237,klug::A,,bystrý
1238,von hier::ADV,,odtiaľto
1239,müde werden::V,,unaviť sa
1240,krank werden::V,,ochorieť
1241,krank sein::V,,chorieť
1242,krank sein::V,,byť chorý
1243,abreißen::V,,odtrhnúť
1244,sich anziehen::V,,obliecť sa
1245,sich unterhalten::V,,rozprávať sa
