,Concept_ID,ko,pt
857,aufgehen[Sonne]::V,뜨다,nascer
858,untergehen[Sonne]::V,지다,pôr-se
859,scheinen[Sonne]::V,빛나다,brilhar
860,donnern::V,천둥치다,trovejar
861,wehen::V,풀다,soprar
862,strömen::V,흐르다,correr
863,fließen::V,흐르다,fluir
864,sich drehen::V,돌다,girar
865,schwanken::V,동요하다,oscilar
866,schwingen::V,흔들다,vibrar
867,fallen::V,떨어지다,cair
868,brennen::V,타다,arder
869,rauchen::V,김이나다,fumegar
870,regnen::V,비가오다,chover
871,gefrieren::V,얼다,gelar
872,gefrieren::V,얼다,congelar
873,tauen::V,녹다,derreter
874,tauen::V,녹다,descongelar
875,schmelzen::V,녹다,fundir-se
876,trocknen::V,홈치다,secar
877,sieden::V,끓다,ferver
878,faulen::V,부패하다,estragar-se
879,verfaulen::V,썩다,apodrecer
880,reißen::V,지바찢다,romper-se
881,versinken::V,가라앉다,afundar-se
882,vergehen::V,지나가다,passar
883,erscheinen::V,나타나다,aparecer
884,verschwinden::V,사라지다,desaparecer
885,sinken::V,가라앉다,descer
886,abnehmen::V,떼어내다,diminuir
887,abnehmen::V,떼어내다,decrescer
888,zunehmen::V,증가하다,crescer
889,zunehmen::V,증가하다,aumentar
890,steigen::V,상승하다,subir
891,wachsen::V,생기하다,crescer
892,glänzen::V,뛰오나다,brilhar
893,funkeln::V,불티가잍어나다,cintilar
894,lärmen::V,떠들다,fazer barulho
895,läuten::V,울시다,chocalhar
896,klingeln::V,초닌총을울리다,tocar
897,klirren::V,탁탁울리다,tinir
898,brausen::V,쏴쏴소리내다,bramar
899,rauschen::V,솨솨,murmurar
900,rauschen::V,솨솨,rumorejar
901,klingen::V,반향하다,soar
902,bellen::V,짖다,ladrar
903,heulen::V,포효하다,uivar
904,blasen::V,불다,soprar
905,pfeifen::V,피리를불다,assobiar
906,schreien::V,절규하다,gritar
907,stöhnen::V,신음하다,gemer
908,zittern::V,저뉼하다,tremer
909,leben::V,살다,viver
910,geboren werden::V,태어난,nascer
911,atmen::V,숨쉬다,respirar
912,trinken::V,마시다,beber
913,essen::V,먹다,comer
914,schlucken::V,들이켜다,engolir
915,einschlafen::V,잠들다,adormecer
916,schlafen::V,자다,dormir
917,aufwachen::V,눈트다,acordar
918,aufstehen::V,서다,levantar-se
919,sich erholen::V,회복하다,descansar
920,schmerzen::V,아프다,doer
921,husten::V,잔기침하다,tossir
922,genesen::V,낫다,convalescer
923,sterben::V,죽다,morrer
924,umkommen::V,못쓰게되다,perecer
925,sich bewegen::V,움직이다,mover-se
926,sich rühren::V,움직이다,mexer-se
927,sich erheben::V,이러서다,levantar-se
928,sich setzen::V,앉히다,sentar-se
929,hinfallen::V,넘어지다,cair
930,laufen::V,걷다,andar
931,laufen::V,걷다,caminhar
932,schreiten::V,보행하다,andar
933,schreiten::V,보행하다,caminhar
934,spazierengehen::V,산보하다,passear
935,eilen::V,서둘다,apressar-se
936,sich beeilen::V,서둘게하다,apressar-se
937,sich beeilen::V,서둘게하다,despachar-se
938,sausen::V,서들러 떠나다,correr
939,rennen::V,달리다,correr
940,springen::V,도약하다,saltar
941,klettern::V,갑겨오르다,trepar
942,schaukeln::V,흔들리게하다,baloiçar
943,kriechen::V,기다,rastejar
944,kriechen::V,기다,arrastar-se
945,schwimmen::V,헤엄치다,nadar
946,tauchen::V,잠기다,mergulhar
947,rudern::V,물을헤치다,remar
948,fahren::V,가다,ir
949,fahren::V,나르다,ir
950,fliegen::V,날다,voar
951,gehen::V,가다,ir
952,gehen::V,가다,andar
953,weggehen::V,팔리다,partir
954,weggehen::V,팔리다,ir-se embora
955,abfahren::V,출발하다,sair
956,abfahren::V,출발하다,partir
957,anhalten::V,멈추다,parar
958,hineingehen::V,(그리로)가다,entrar
959,eintreten::V,들러가다,entrar
960,kommen::V,오다,vir
961,ankommen::V,고챀하다,chegar
962,zurückkommen::V,보기,voltar
963,zurückkommen::V,보기,regressar
964,bleiben::V,체류,ficar
965,bleiben::V,체류,permanecer
966,warten::V,기다리다,esperar
967,erwarten::V,기대하다,esperar
968,erwarten::V,기대하다,aguardar
969,suchen::V,찾다,buscar
970,suchen::V,찾다,procurar
971,suchen::V,구하다,buscar
972,suchen::V,구하다,procurar
973,finden::V,찾아내다,achar
974,finden::V,찾아내다,encontrar
975,versuchen::V,시험하다,tentar
976,vorbereiten::V,재비하다,preparar
977,lieben::V,사랑하다,amar
978,lieben::V,사랑하다,querer
979,mögen::V,줗아하다,gostar de
980,lachen::V,웃다,rir
981,lachen::V,웃다,rir-se
982,rühren::V,건드리다,comover
983,weinen::V,울다,chorar
984,schimpfen::V,꾸짖다,ralhar
985,sich ärgern::V,화를내게 하다,zangar-se
986,sich fürchten::V,두려원하다,ter medo de
987,sich fürchten::V,두려원하다,ter receio de
988,fürchten::V,두려원하다,temer
989,fürchten::V,두려원하다,recear
990,fliehen::V,도망치다,fugir
991,flüchten::V,도주하다,refugiar-se
992,sehen::V,보다,ver
993,anschauen::V,바라보다,olhar
994,ansehen::V,바라보다,mirar
995,hören::V,듣다,ouvir
996,zuhören::V,듣다,escutar
997,probieren::V,시식하다,provar
998,probieren::V,시식하다,saborear
999,riechen::V,내새를맡다,cheirar
1000,fühlen::V,느끼다,sentir
1001,scheinen::V,...것같다,parecer
1002,zu sehen sein::V,보이는,estar à vista
1003,vernehmen::V,듣다,ouvir
1004,vernehmen::V,들어서일다,ouvir
1005,frieren::V,춥다,ter frio
1006,tun::V,하다,fazer
1007,können::V,할주릴다,saber
1008,wollen::V,바라다,querer
1009,anfangen::V,시작하다,iniciar
1010,beenden::V,다하다,acabar
1011,beenden::V,다하다,terminar
1012,aufhören::V,그만두다,cessar
1013,aufhören::V,그만두다,desistir
1014,gelingen::V,성국하다,sair bem
1015,gelingen::V,성국하다,dar bom resultado
1016,geraten::V,잘되어가다,sair
1017,geraten::V,잘되어가다,dar resultado
1018,öffnen::V,열다,abrir
1019,schließen::V,추측하다,fechar
1020,stellen::V,세우다,pôr
1021,stellen::V,세우다,colocar
1022,setzen::V,놓다,pôr
1023,setzen::V,놓다,meter
1024,legen::V,눕히다,pôr
1025,legen::V,눕히다,meter
1026,berühren::V,대다,tocar
1027,verbinden::V,옝열하다,unir
1028,verbinden::V,옝열하다,ligar
1029,bedecken::V,덮다,cobrir
1030,aufhängen::V,매달다,pendurar
1031,anzünden::V,점화하다,acender
1032,aufheben::V,위로올리다,apanhar
1033,aufheben::V,위로올리다,levantar
1034,zurücklassen::V,튀에남기다,deixar
1035,verlieren::V,잃다,perder
1036,fallen lassen::V,떨어뜨리다,deixar cair
1037,machen::V,하다,fazer
1038,herstellen::V,제조하다,produzir
1039,bauen::V,짓다,edificar
1040,bauen::V,짓다,construir
1041,reparieren::V,수셩자다,reparar
1042,reparieren::V,수셩자다,consertar
1043,verbessern::V,정정하다,melhorar
1044,ändern::V,바꾸다,mudar
1045,ändern::V,바꾸다,alterar
1046,graben::V,파다,cavar
1047,beugen::V,구부리다,curvar
1048,biegen::V,굽히다,vergar
1049,drehen::V,회전,girar
1050,wenden::V,회전시키다,virar
1051,wenden::V,회전시키다,voltar
1052,umdrehen::V,회전시키다,virar
1053,umdrehen::V,회전시키다,revolver
1054,heben::V,일으아키다,levantar
1055,hochheben::V,틀어올리다,erguer
1056,hochheben::V,틀어올리다,levantar
1057,ergreifen::V,잡다,apanhar
1058,halten::V,잡다,segurar
1059,drücken::V,누르다,apertar
1060,schieben::V,밀다,empurrar
1061,kratzen::V,긁다,raspar
1062,lecken::V,핥다,lamber
1063,beißen::V,물다,morder
1064,abschneiden::V,귾어내다,talhar
1065,binden::V,매다,ligar
1066,stecken::V,찌르다,meter
1067,stecken::V,찌르다,enfiar
1068,brechen::V,금,romper
1069,brechen::V,금,quebrar
1070,klopfen::V,치다,bater
1071,hauen::V,때리다,bater
1072,kleben::V,들러붙다,colar
1073,reiben::V,문지르다,esfregar
1074,streichen::V,쓰다듬다,barrar
1075,schleifen::V,갈다,afiar
1076,schneiden::V,베다,cortar
1077,rütteln::V,흔들다,sacudir
1078,schütteln::V,흔들다,abanar
1079,schütteln::V,흔들다,sacudir
1080,schwenken::V,흔들다,agitar
1081,schütten::V,따르다,deitar
1082,füllen::V,담다,encher
1083,einwickeln::V,싸다,envolver
1084,einwickeln::V,싸다,embrulhar
1085,tragen::V,지우다,levar
1086,tragen::V,지우다,trazer
1087,schleppen::V,끌다,arrastar
1088,ziehen::V,당기다,puxar
1089,aufbewahren::V,간직하다,guardar
1090,aufbewahren::V,간직하다,conservar
1091,werfen::V,던지다,lançar
1092,fangen::V,밥다,apanhar
1093,packen::V,쥐다,agarrar
1094,verstecken::V,숨기다,esconder
1095,teilen::V,나누다,partir
1096,teilen::V,나누다,dividir
1097,schicken::V,보내다,enviar
1098,bringen::V,가겨,trazer
1099,hinzufügen::V,부가하다,acrescentar
1100,bekommen::V,얻다,obter
1101,erhalten::V,지니다,receber
1102,nehmen::V,잡다,tomar
1103,wählen::V,선거하다,eleger
1104,wählen::V,선거하다,escolher
1105,auswählen::V,선출하다,escolher
1106,auswählen::V,선출하다,seleccionar
1107,bewahren::V,저장보종,guardar
1108,bewahren::V,저장보종,conservar
1109,behindern::V,훼방하다,impedir
1110,verderben::V,못쓰게 되다,estragar
1111,verderben::V,못쓰게 되다,corromper
1112,beschädigen::V,상하게하다,danificar
1113,zerbrechen::V,깨뜨리다,romper
1114,zerbrechen::V,깨뜨리다,quebrar
1115,zerreißen::V,잡아쫓다,rasgar
1116,zerstören::V,파괴하다,destruir
1117,verbrennen::V,소실하다,queimar
1118,geben::V,주다,dar
1119,reichen::V,내일다,passar
1120,schenken::V,주다,oferecer
1121,versprechen::V,약속하다,prometer
1122,wünschen::V,바라다,desejar
1123,loben::V,칭찬하다,louvar
1124,küssen::V,키스하다,beijar
1125,wiegen::V,어르다,embalar
1126,zudecken::V,뚜꺼을하다,tapar
1127,zudecken::V,뚜꺼을하다,cobrir
1128,wecken::V,깨우다,acordar
1129,wecken::V,깨우다,despertar
1130,zeigen::V,보이다,mostrar
1131,führen::V,가게하다,guiar
1132,führen::V,가게하다,conduzir
1133,lehren::V,가르치다,ensinar
1134,unterrichten::V,가르지다,instruir
1135,aufziehen::V,사육하다,criar
1136,leiten::V,이끌다,dirigir
1137,leiten::V,이끌다,conduzir
1138,antreiben::V,몰다,impelir
1139,lassen::V,내버려두다,fazer
1140,einladen::V,초청하다,convidar
1141,vereinigen::V,하나로하다,unir
1142,vereinigen::V,하나로하다,reunir
1143,besuchen::V,방문하다,ir ver
1144,besuchen::V,방문하다,visitar
1145,treffen::V,만나다,encontrar
1146,sich versammeln::V,조립하다,reunir-se
1147,spielen::V,눌다,jogar
1148,spielen::V,눌다,brincar
1149,singen::V,노래하다,cantar
1150,tanzen::V,춤추하다,bailar
1151,sich trennen::V,가르다,apartar-se
1152,verlassen::V,버림받은,deixar
1153,verlassen::V,버림받은,abandonar
1154,retten::V,구조하다,salvar
1155,bewachen::V,치키다,vigiar
1156,bewachen::V,치키다,guardar
1157,schützen::V,보호하다,proteger
1158,verteidigen::V,막다,defender
1159,sich schlagen::V,치다,brigar
1160,sich schlagen::V,치다,bater-se
1161,schießen::V,쏘다,disparar
1162,siegen::V,이기다,vencer
1163,ärgern::V,성을내게하다,irritar
1164,ärgern::V,성을내게하다,aborrecer
1165,schlagen::V,치다,bater
1166,treten::V,디디다,pisar
1167,stechen::V,찌르다,picar
1168,stoßen::V,찌르다,empurrar
1169,stehlen::V,훔치다,furtar
1170,stören::V,움직이다,perturbar
1171,belästigen::V,괴롭히다,incomodar
1172,belästigen::V,괴롭히다,importunar
1173,verbergen::V,숨기다,ocultar
1174,verbergen::V,숨기다,esconder
1175,täuschen::V,속이다,iludir
1176,täuschen::V,속이다,enganar
1177,betrügen::V,속이다,burlar
1178,betrügen::V,속이다,enganar
1179,töten::V,죽이다,matar
1180,wohnen::V,실다,morar
1181,arbeiten::V,일하다,trabalhar
1182,sammeln::V,모으다,recolher
1183,sammeln::V,모으다,coleccionar
1184,pflücken::V,꿔다,colher
1185,jagen::V,사냥하다,caçar
1186,fischen::V,고기를잡다,pescar
1187,fassen::V,움켜쥐다,apanhar
1188,hüten::V,망보다,guardar
1189,treiben::V,몰아세우다,conduzir
1190,anbinden::V,묶다,atar
1191,füttern::V,사료를주다,dar de comer a
1192,melken::V,젖을짜다,ordenhar
1193,hacken::V,자르다,rachar
1194,gießen::V,물을대다,regar
1195,reifen::V,성숙하다,amadurecer
1196,zubereiten::V,조제하다,preparar
1197,kochen::V,요리하다,cozer
1198,backen::V,쿱다,cozer
1199,braten::V,굽다,assar
1200,braten::V,굽다,fritar
1201,umrühren::V,교반하다,remexer
1202,stricken::V,뜨개질하다,tricotar
1203,stricken::V,뜨개질하다,fazer malha
1204,nähen::V,꿰매다,coser
1205,nähen::V,꿰매다,costurar
1206,färben::V,채색하다,tingir
1207,färben::V,채색하다,colorir
1208,reinigen::V,청소하다,limpar
1209,reinigen::V,청소하다,purificar
1210,waschen::V,씻다,lavar
1211,abwischen::V,닦다,limpar
1212,abwischen::V,닦다,esfregar
1213,spülen::V,씻다,lavar
1214,spülen::V,씻다,enxaguar
1215,fegen::V,소체하다,varrer
1216,kehren::V,청소하다,varrer
1217,baden::V,감다,banhar
1218,baden::V,감다,tomar banho
1219,sich waschen::V,모믈 씻다,lavar-se
1220,ausziehen::V,벗다,despir
1221,anziehen::V,끌어움직이다,vestir
1222,kämmen::V,빗다,pentear
1223,schmücken::V,치레하다,adornar
1224,sagen::V,말하다,dizer
1225,sprechen::V,말하다,falar
1226,reden::V,이야기하다,falar
1227,fragen::V,질문하다,perguntar
1228,bitten::V,원하다,pedir
1229,erzählen::V,이야기하다,contar
1230,mitteilen::V,이야기하다,comunicar
1231,mitteilen::V,이야기하다,participar
1232,nennen::V,부르다,nomear
1233,nennen::V,부르다,apelidar
1234,rufen::V,불러내다,chamar
1235,prahlen::V,자랑하다,gabar-se
1236,prahlen::V,자랑하다,vangloriar-se
1237,übersetzen::V,번역하다,traduzir
1238,denken::V,생각하다,pensar
1239,glauben::V,믿다,crer
1240,bemerken::V,인자하다,notar
1241,bemerken::V,인자하다,observar
1242,erkennen::V,인식하다,reconhecer
1243,begreifen::V,파악하다,apreender
1244,begreifen::V,파악하다,compreender
1245,verstehen::V,이해하다,entender
1246,verstehen::V,이해하다,compreender
1247,lernen::V,배우다,aprender
1248,wissen::V,알다,saber
1249,sich erinnern an::V,상기하다,lembrar-se de
1250,sich erinnern an::V,상기하다,recordar-se de
1251,vergessen::V,잊다,esquecer
1252,messen::V,측정하다,medir
1253,zählen::V,세다,contar
1254,rechnen::V,게산하다,calcular
1255,lesen::V,읽다,ler
1256,malen::V,그리다,pintar
1257,zeichnen::V,소묘하다,desenhar
1258,schreiben::V,쓰다,escrever
1259,besitzen::V,소유하다,possuir
1260,kaufen::V,사다,comprar
1261,verkaufen::V,팔다,vender
1262,bezahlen::V,지불하다,pagar
1263,zahlen::V,치르다,pagar
1264,beherrschen::V,지배하다,imperar
1265,ertragen::V,참다,suportar
1266,Raureif::N,,geada
1267,Grube::N,,cova
1268,Grube::N,,fossa
1269,Lust::N,,vontade
1270,Nachricht::N,,mensagem
1271,klug::A,,prudente
1272,klug::A,,inteligente
1273,von hier::ADV,,daqui
1274,müde werden::V,,cansar-se
1275,krank werden::V,,adoecer
1276,krank werden::V,,ficar doente
1277,krank sein::V,,estar doente
1278,abreißen::V,,arrancar
1279,sich anziehen::V,,vestir-se
1280,sich unterhalten::V,,conversar
