,Concept_ID,ru,lv
826,Tasse::N,чашка,tase
827,Topf::N,кастрюля,гырнич
828,Topf::N,кастрюля,pods
829,Kessel::N,котел,пӧрт
830,Kessel::N,котел,katls
831,Essen::N,еда,сёйӧм
832,Essen::N,еда,ēdiens
833,Nahrung::N,пища,сёян
834,Nahrung::N,пища,barība
835,Speise::N,блюдо,сёян
836,Speise::N,блюдо,сёянтор
837,Speise::N,блюдо,ēdiens
838,Speise::N,кушанье,сёян
839,Speise::N,кушанье,сёянтор
840,Speise::N,кушанье,ēdiens
841,Fleisch::N,мясо,яй
842,Fleisch::N,мясо,gaļa
843,Getreide::N,хлеб,нянь
844,Getreide::N,хлеб,labība
845,Brei::N,каша,рок
846,Brei::N,каша,putra
847,Brei::N,каша,biezenis
848,Brot::N,хлеб,нянь
849,Brot::N,хлеб,maize
850,Scheibe::N,ломоть,шӧрӧм
851,Scheibe::N,ломоть,чӧлан
852,Scheibe::N,ломоть,šķēle
853,Scheibe::N,ломоть,rieciens
854,Fett::N,жир,гос
855,Fett::N,жир,тшог
856,Fett::N,жир,tauki
857,Butter::N,масло,вый
858,Butter::N,масло,sviests
859,Öl::N,масло,вый
860,Öl::N,масло,eļļa
861,Salz::N,соль,сов
862,Salz::N,соль,sāls
863,Suppe::N,суп,шыд
864,Suppe::N,суп,zupa
865,Honig::N,мед,ма
866,Honig::N,мед,medus
867,Milch::N,молоко,йӧв
868,Milch::N,молоко,piens
869,Tee::N,чай,чай
870,Tee::N,чай,tēja
871,Leder::N,кожа,ку
872,Leder::N,кожа,āda
873,Wolle::N,шерсть,вурун
874,Wolle::N,шерсть,vilna
875,Stoff::N,ткань,дӧра
876,Stoff::N,ткань,drāna
877,Stoff::N,ткань,audums
878,Nadel::N,игла,ем
879,Nadel::N,игла,adata
880,Faden::N,нитка,сунис
881,Faden::N,нитка,diegs
882,Faden::N,нитка,pavediens
883,Knopf::N,пуговица,кизь
884,Knopf::N,пуговица,poga
885,Knoten::N,узел,гӧрӧд
886,Knoten::N,узел,mezgls
887,Farbe::N,краска,краска
888,Farbe::N,краска,вап
889,Farbe::N,краска,krāsa
890,Kleidung::N,одежда,паськӧм
891,Kleidung::N,одежда,tērps
892,Kleidung::N,одежда,drēbes
893,Hemd::N,рубашка,дӧрӧм
894,Hemd::N,рубашка,krekls
895,Kragen::N,воротник,воротник
896,Kragen::N,воротник,apkakle
897,Ärmel::N,рукав,сос
898,Ärmel::N,рукав,piedurkne
899,Hose::N,брюки,гач
900,Hose::N,брюки,bikses
901,Gürtel::N,пояс,вӧнь
902,Gürtel::N,пояс,josta
903,Mütze::N,шапка,шапка
904,Mütze::N,шапка,cepure
905,Schuh::N,ботинок,башмак
906,Schuh::N,ботинок,ботинки
907,Schuh::N,ботинок,kurpe
908,Stiefel::N,сапог,сапӧг
909,Stiefel::N,сапог,zābaks
910,Ring::N,кольцо,кытш
911,Ring::N,кольцо,gredzens
912,Band::N,лента,лента
913,Band::N,лента,вундас
914,Band::N,лента,lente
915,Kamm::N,расческа,сынан
916,Kamm::N,расческа,ķemme
917,Spiegel::N,зеркало,рӧмпӧштан
918,Spiegel::N,зеркало,spogulis
919,Riemen::N,ремень,тасма
920,Riemen::N,ремень,siksna
921,Schnur::N,веревка,гез
922,Schnur::N,веревка,aukla
923,Leine::N,поводок,юргез
924,Leine::N,поводок,saite
925,Decke::N,одеяло,эшкын
926,Decke::N,одеяло,шебрас
927,Decke::N,одеяло,sega
928,Kissen::N,подушка,юрлӧс
929,Kissen::N,подушка,spilvens
930,Tuch::N,платок,чышъян
931,Tuch::N,платок,vadmala
932,Handtuch::N,полотенце,ки чышкӧд
933,Handtuch::N,полотенце,кизьчышъян
934,Handtuch::N,полотенце,dvielis
935,Kraft::N,сила,этш
936,Kraft::N,сила,эбӧс
937,Kraft::N,сила,spēks
938,Stärke::N,крепость,ёнлун
939,Stärke::N,крепость,чорыдлун
940,Stärke::N,крепость,stiprums
941,Gesundheit::N,здоровье,дзоньвидзалун
942,Gesundheit::N,здоровье,veselība
943,Krankheit::N,болезнь,висьӧм
944,Krankheit::N,болезнь,slimība
945,Schmerz::N,боль,висьӧм
946,Schmerz::N,боль,sāpes
947,Wunde::N,рана,дой
948,Wunde::N,рана,brūce
949,Wunde::N,рана,jēlums
950,Fieber::N,лихорадка,жар
951,Fieber::N,лихорадка,drudzis
952,Fieber::N,лихорадка,karstums
953,Fieber::N,температура,жар
954,Fieber::N,температура,drudzis
955,Fieber::N,температура,karstums
956,Arznei::N,лекарство,лекарство
957,Arznei::N,лекарство,зелля
958,Arznei::N,лекарство,zāles
959,Arznei::N,лекарство,medikaments
960,Brücke::N,мост,пос
961,Brücke::N,мост,tilts
962,Brunnen::N,колодец,юкмӧс
963,Brunnen::N,колодец,aka
964,Weide::N,пастбище,пӧскӧтина
965,Weide::N,пастбище,ganības
966,Pfad::N,тропа,туй
967,Pfad::N,тропа,кыснан
968,Pfad::N,тропа,taka
969,Weg::N,путь,туй
970,Weg::N,путь,ceļš
971,Weg::N,дорога,туй
972,Weg::N,дорога,ceļš
973,Straße::N,улица,туй
974,Straße::N,улица,iela
975,Straße::N,дорога,туй
976,Straße::N,дорога,iela
977,Dorf::N,деревня,сикт
978,Dorf::N,деревня,ciems
979,Stadt::N,город,кар
980,Stadt::N,город,pilsēta
981,Brief::N,письмо,письмӧ
982,Brief::N,письмо,vēstule
983,Buch::N,книга,небӧг
984,Buch::N,книга,grāmata
985,Buchstabe::N,буква,шыпас
986,Buchstabe::N,буква,burts
987,Zeitung::N,газета,газет
988,Zeitung::N,газета,avīze
989,Zeitung::N,газета,laikraksts
990,Leben::N,жизнь,лов
991,Leben::N,жизнь,олӧм
992,Leben::N,жизнь,dzīve
993,Tod::N,смерть,кулӧм
994,Tod::N,смерть,nāve
995,Grab::N,могила,гу
996,Grab::N,могила,kaps
997,Kirche::N,церковь,вичко
998,Kirche::N,церковь,baznīca
999,Sünde::N,грех,мыж
1000,Sünde::N,грех,grēks
1001,Gott::N,бог,ен
1002,Gott::N,бог,dievs
1003,Arbeiter::N,рабочий,уджалысь
1004,Arbeiter::N,рабочий,strādnieks
1005,Chef::N,начальник,юралысь
1006,Chef::N,начальник,веськӧдлысь
1007,Chef::N,начальник,šefs
1008,Chef::N,начальник,vadītajs
1009,Chef::N,начальник,priekšnieks
1010,Meister::N,мастер,вӧчысь
1011,Meister::N,мастер,meistars
1012,Arzt::N,врач,врач
1013,Arzt::N,врач,бурдӧдысь
1014,Arzt::N,врач,ārsts
1015,Lehrer::N,учитель,велӧдысь
1016,Lehrer::N,учитель,skolotājs
1017,Geld::N,деньги,сьӧм
1018,Geld::N,деньги,nauda
1019,Geschäft::N,занятие,удж
1020,Geschäft::N,занятие,bizness
1021,Geschäft::N,занятие,darījums
1022,Laden::N,магазин,вузасянін
1023,Laden::N,магазин,bode
1024,Laden::N,магазин,veikals
1025,Preis::N,цена,дон
1026,Preis::N,цена,cena
1027,Ware::N,товар,тӧвар
1028,Ware::N,товар,prece
1029,Nutzen::N,выгода,воӧм
1030,Nutzen::N,выгода,выгӧда
1031,Nutzen::N,выгода,labums
1032,Reichtum::N,богатство,озырлун
1033,Reichtum::N,богатство,bagātība
1034,Welt::N,мир,енкӧла
1035,Welt::N,мир,pasaule
1036,Land::N,страна,му
1037,Land::N,страна,zeme
1038,Staat::N,государство,канму
1039,Staat::N,государство,государство
1040,Staat::N,государство,valsts
1041,König::N,король,кан
1042,König::N,король,ķēniņš
1043,König::N,король,karalis
1044,Macht::N,власть,каналӧм
1045,Macht::N,власть,vara
1046,Grenze::N,граница,су
1047,Grenze::N,граница,суйӧр
1048,Grenze::N,граница,robeža
1049,Krieg::N,война,ожман
1050,Krieg::N,война,karš
1051,Feind::N,враг,враг
1052,Feind::N,враг,вӧрӧг
1053,Feind::N,враг,ienaidnieks
1054,Gewalt::N,насилие,мырдöналöм
1055,Gewalt::N,насилие,vara
1056,Gewalt::N,насилие,vardarbība
1057,Kampf::N,борьба,вермасьӧм
1058,Kampf::N,борьба,cīņa
1059,Bogen[Waffe]::N,лук,ньӧввуж
1060,Bogen[Waffe]::N,лук,loks
1061,Pfeil::N,стрела,ньӧв
1062,Pfeil::N,стрела,bulta
1063,Gewehr::N,ружье,пишшаль
1064,Gewehr::N,ружье,šautene
1065,Fehler::N,ошибка,сорсьӧм
1066,Fehler::N,ошибка,дзугсьӧм
1067,Fehler::N,ошибка,kļūda
1068,Lüge::N,ложь,пӧръясьӧм
1069,Lüge::N,ложь,ылӧдлӧм
1070,Lüge::N,ложь,meli
1071,Schaden::N,вред,лёк
1072,Schaden::N,вред,изъян
1073,Schaden::N,вред,пакӧсьт
1074,Schaden::N,вред,bojājums
1075,Schaden::N,вред,kaitējums
1076,Unglück::N,беда,шог
1077,Unglück::N,беда,kļūme
1078,Unglück::N,беда,klizma
1079,Unglück::N,беда,nelaime
1080,Schuld::N,вина,мыж
1081,Schuld::N,вина,vaina
1082,Alter::N,возраст,арлыд
1083,Alter::N,возраст,vecums
1084,Schluss::N,окончание,пом
1085,Schluss::N,окончание,beigas
1086,Zeit::N,время,кад
1087,Zeit::N,время,laiks
1088,Tag::N,день,лун
1089,Tag::N,день,diena
1090,Morgen::N,утро,асыв
1091,Morgen::N,утро,rīts
1092,Mittag::N,полдень,лун шӧр
1093,Mittag::N,полдень,pusdiena
1094,Abend::N,вечер,рыт
1095,Abend::N,вечер,vakars
1096,Nacht::N,ночь,вой
1097,Nacht::N,ночь,nakts
1098,Woche::N,неделя,вежон
1099,Woche::N,неделя,nedēļa
1100,Monat::N,месяц,тӧлысь
1101,Monat::N,месяц,mēnesis
1102,Jahr::N,год,во
1103,Jahr::N,год,gads
1104,Frühling::N,весна,тулыс
1105,Frühling::N,весна,pavasaris
1106,Sommer::N,лето,гожӧм
1107,Sommer::N,лето,vasara
1108,Herbst::N,осень,ар
1109,Herbst::N,осень,rudens
1110,Winter::N,зима,тӧв
1111,Winter::N,зима,ziema
1112,Januar::N,январь,тӧв шӧр
1113,Januar::N,январь,janvāris
1114,Februar::N,февраль,урасьӧм
1115,Februar::N,февраль,februāris
1116,März::N,март,рака
1117,März::N,март,marts
1118,April::N,апрель,кос му
1119,April::N,апрель,aprīlis
1120,Mai::N,май,ода-кора
1121,Mai::N,май,maijs
1122,Juni::N,июнь,лӧддза-номъя
1123,Juni::N,июнь,jūnijs
1124,Juli::N,июль,сора
1125,Juli::N,июль,jūlijs
1126,August::N,август,моз
1127,August::N,август,augusts
1128,September::N,сентябрь,кӧч
1129,September::N,сентябрь,septembris
1130,Oktober::N,октябрь,йирым
1131,Oktober::N,октябрь,oktobris
1132,November::N,ноябрь,вӧльгым
1133,November::N,ноябрь,novembris
1134,Dezember::N,декабрь,ӧшым
1135,Dezember::N,декабрь,decembris
1136,Montag::N,понедельник,выльлун
1137,Montag::N,понедельник,pirmdiena
1138,Dienstag::N,вторник,воторник
1139,Dienstag::N,вторник,otrdiena
1140,Mittwoch::N,среда,середа
1141,Mittwoch::N,среда,trešdiena
1142,Donnerstag::N,четверг,четверг
1143,Donnerstag::N,четверг,ceturtdiena
1144,Freitag::N,пятница,пекнича
1145,Freitag::N,пятница,piektdiena
1146,Samstag::N,суббота,субӧта
1147,Samstag::N,суббота,sestdiena
1148,Sonntag::N,воскресенье,вӧскресенньӧ
1149,Sonntag::N,воскресенье,svētdiena
1150,groß::A,большой,ыджыд
1151,groß::A,большой,dižs
1152,groß::A,большой,liels
1153,klein::A,маленький,ичӧт
1154,klein::A,маленький,mazs
1155,lang::A,длинный,кузь
1156,lang::A,длинный,garš
1157,kurz::A,короткий,дженьыд
1158,kurz::A,короткий,īss
1159,breit::A,широкий,ота
1160,breit::A,широкий,паськыд
1161,breit::A,широкий,plats
1162,schmal::A,узкий,оттӧм
1163,schmal::A,узкий,tievs
1164,dicht::A,густой,сук
1165,dicht::A,густой,blīvs
1166,dick[Gegenstand]::A,толстый,кыз
1167,dick[Gegenstand]::A,толстый,biezs
1168,dünn::A,тонкий,вӧсни
1169,dünn::A,тонкий,вӧсньыд
1170,dünn::A,тонкий,plāns
1171,fein::A,тонкий,посни
1172,fein::A,тонкий,smalks
1173,fest::A,крепкий,зумыд
1174,fest::A,крепкий,tvirts
1175,fest::A,крепкий,noturīgs
1176,flach::A,плоский,плавкӧс
1177,flach::A,плоский,тшӧтшкӧс
1178,flach::A,плоский,lēzens
1179,flach::A,плоский,līdzens
1180,glatt::A,гладкий,вольк
1181,glatt::A,гладкий,мольыд
1182,glatt::A,гладкий,gluds
1183,glatt::A,гладкий,slidens
1184,hart::A,твердый,зумыд
1185,hart::A,твердый,ciets
1186,weich::A,мягкий,небыд
1187,weich::A,мягкий,mīksts
1188,rund::A,круглый,гӧгрӧс
1189,rund::A,круглый,apaļš
1190,spitz::A,остроконечный,ёсь йыла
1191,spitz::A,остроконечный,smails
1192,scharf::A,острый,ёсь
1193,scharf::A,острый,ass
1194,stumpf::A,тупой,ныж
1195,stumpf::A,тупой,truls
1196,stumpf::A,тупой,strups
1197,schwer::A,тяжелый,сьӧкыд
1198,schwer::A,тяжелый,smags
1199,schön::A,красивый,мича
1200,schön::A,красивый,лӧсьыд
1201,schön::A,красивый,daiļš
1202,schön::A,красивый,skaists
1203,heiß::A,жаркий,пӧсь
1204,heiß::A,жаркий,karsts
1205,warm::A,теплый,шоныд
1206,warm::A,теплый,silts
1207,kalt::A,холодный,кӧдзыд
1208,kalt::A,холодный,salts
1209,kalt::A,холодный,auksts
1210,kühl::A,прохладный,юзыд
1211,kühl::A,прохладный,ыркыд
1212,kühl::A,прохладный,vēss
1213,kühl::A,прохладный,dzestrs
1214,frisch::A,свежий,выль
1215,frisch::A,свежий,svaigs
1216,feucht::A,влажный,уль
1217,feucht::A,влажный,mitrs
1218,feucht::A,влажный,drēgns
1219,nass::A,мокрый,ва
1220,nass::A,мокрый,slapjš
1221,trocken::A,сухой,кос
1222,trocken::A,сухой,sauss
1223,voll::A,полный,кыз
1224,voll::A,полный,pilns
1225,voll::A,наполненный,кыз
1226,voll::A,наполненный,pilns
1227,leer::A,пустой,куш
1228,leer::A,пустой,тыртӧм
1229,leer::A,пустой,tukšs
1230,offen::A,открытый,восьса
1231,offen::A,открытый,vaļējs
1232,offen::A,открытый,atvērts
1233,geschlossen::A,закрытый,пӧдса
1234,geschlossen::A,закрытый,slēgts
1235,sauber::A,чистый,сӧстӧм
1236,sauber::A,чистый,tīrs
1237,sauber::A,чистый,spodrs
1238,schmutzig::A,грязный,няйт
1239,schmutzig::A,грязный,netīrs
1240,schmutzig::A,грязный,dubļains
1241,roh::A,сырой,уль
1242,roh::A,сырой,jēls
1243,reif::A,зрелый,кисьмӧм
1244,reif::A,зрелый,gatavs
1245,reif::A,зрелый,nobriedis
1246,lecker::A,вкусный,чӧскыд
1247,lecker::A,вкусный,gards
1248,lecker::A,вкусный,garšīgs
1249,süß::A,сладкий,юмов
1250,süß::A,сладкий,чӧскыд
1251,süß::A,сладкий,salds
1252,bitter::A,горький,курыд
1253,bitter::A,горький,sūrs
1254,bitter::A,горький,rūgts
1255,sauer::A,кислый,шома
1256,sauer::A,кислый,skābs
1257,hell::A,светлый,югыд
1258,hell::A,светлый,gaišs
1259,dunkel::A,темный,пемыд
1260,dunkel::A,темный,tumšs
1261,schwarz::A,черный,сьӧд
1262,schwarz::A,черный,melns
1263,weiß::A,белый,еджыд
1264,weiß::A,белый,balts
1265,rot::A,красный,гӧрд
1266,rot::A,красный,sarkans
1267,gelb::A,желтый,виж
1268,gelb::A,желтый,dzeltens
1269,blau::A,синий,лӧз
1270,blau::A,синий,zils
1271,grün::A,зеленый,веж
1272,grün::A,зеленый,турунвиж
1273,grün::A,зеленый,zaļš
1274,grau::A,серый,руд
1275,grau::A,серый,pelēks
1276,bunt::A,пестрый,сера
1277,bunt::A,пестрый,raibs
1278,bunt::A,пестрый,krāsains
1279,billig::A,дешевый,донтӧг
1280,billig::A,дешевый,lēts
1281,teuer::A,дорогой,дона
1282,teuer::A,дорогой,dārgs
1283,wertvoll::A,ценный,дона
1284,wertvoll::A,ценный,vērtīgs
1285,blind::A,слепой,синтӧм
1286,blind::A,слепой,akls
1287,taub::A,глухой,пельтӧм
1288,taub::A,глухой,kurls
1289,kräftig::A,могучий,вынйӧра
1290,kräftig::A,могучий,spēcīgs
1291,stark::A,сильный,ён
1292,stark::A,сильный,вына
1293,stark::A,сильный,stiprs
1294,schwach::A,слабый,жеб
1295,schwach::A,слабый,vājš
1296,fett::A,жирный,госа
1297,fett::A,жирный,brangs
1298,schlank::A,стройный,веськыд
1299,schlank::A,стройный,slaids
1300,hübsch::A,прелестный,мича
1301,hübsch::A,прелестный,лӧсьыд
1302,hübsch::A,прелестный,glīts
1303,böse::A,злой,лёк
1304,böse::A,злой,ļauns
1305,böse::A,злой,negants
1306,dumm::A,глупый,йӧй
1307,dumm::A,глупый,вежӧртӧм
1308,dumm::A,глупый,stulbs
1309,dumm::A,глупый,muļķīgs
1310,faul::A,ленивый,дыш
1311,faul::A,ленивый,slinks
1312,fleißig::A,прилежный,зільысь
1313,fleißig::A,прилежный,čakls
1314,fleißig::A,прилежный,cītīgs
1315,geizig::A,жадный,топыд
1316,geizig::A,жадный,skops
1317,geizig::A,жадный,sīksts
1318,klug::A,умный,юра
1319,klug::A,умный,вежӧра
1320,klug::A,умный,gudrs
1321,geschickt::A,искусный,кипода
1322,geschickt::A,искусный,кужысь
1323,geschickt::A,искусный,manīgs
1324,lieb::A,милый,муса
1325,lieb::A,милый,мича
1326,lieb::A,милый,лӧсьыд
1327,lieb::A,милый,mīļš
1328,lustig::A,веселый,кыпыд
1329,lustig::A,веселый,jautrs
1330,sanft::A,нежный,мелі
1331,sanft::A,нежный,liegs
1332,hungrig::A,голодный,тшыг
1333,hungrig::A,голодный,izsalcis
1334,krank::A,больной,висьысь
1335,krank::A,больной,slims
1336,nackt::A,голый,пасьтӧм
1337,nackt::A,голый,pliks
1338,traurig::A,грустный,гажтӧм
1339,traurig::A,грустный,bēdīgs
1340,traurig::A,грустный,skumīgs
1341,lebendig::A,живой,ловъя
1342,lebendig::A,живой,dzīvs
1343,gut::A,хороший,бур
1344,gut::A,хороший,labs
1345,schlecht::A,плохой,лёк
1346,schlecht::A,плохой,омӧль
1347,schlecht::A,плохой,slikts
1348,richtig::A,правильный,инӧд
1349,richtig::A,правильный,riktīgs
1350,schlimm::A,отвратительный,омӧль
1351,schlimm::A,отвратительный,туйтӧм
1352,schlimm::A,отвратительный,nelāgs
1353,schlimm::A,отвратительный,nejauks
1354,schlimm::A,мерзкий,омӧль
1355,schlimm::A,мерзкий,туйтӧм
1356,schlimm::A,мерзкий,nelāgs
1357,schlimm::A,мерзкий,nejauks
1358,wahr::A,настоящий,абу ылӧг
1359,wahr::A,настоящий,īsts
1360,wahr::A,настоящий,patiess
1361,alt::A,старый,важ
1362,alt::A,старый,sens
1363,alt::A,старый,vęcs
1364,neu::A,новый,выль
1365,neu::A,новый,jauns
1366,ehemalig::A,бывший,вӧвлӧм
1367,ehemalig::A,бывший,bijušais
1368,alt[Lebewesen]::A,пожилой,пӧрысь
1369,alt[Lebewesen]::A,пожилой,vecs
1370,jung::A,молодой,том
1371,jung::A,молодой,jauns
1372,arm::A,бедный,гӧль
1373,arm::A,бедный,nabags
1374,reich::A,богатый,озыр
1375,reich::A,богатый,bagāts
1376,bekannt::A,знакомый,тӧдса
1377,bekannt::A,знакомый,zināms
1378,bekannt::A,знакомый,pazīstams
1379,berühmt::A,знаменитый,нималан
1380,berühmt::A,знаменитый,кывсян
1381,berühmt::A,знаменитый,slavens
1382,fremd::A,чужой,йӧз
1383,fremd::A,чужой,svešs
1384,verschieden::A,разный,абу ӧткодь
1385,verschieden::A,разный,разнӧй
1386,verschieden::A,разный,dažāds
1387,nah::A,близкий,матыс
1388,nah::A,близкий,tuvs
1389,fern::A,далекий,ылі
1390,fern::A,далекий,tāls
1391,linker::A,левый,шуйга
1392,linker::A,левый,kreisais
1393,rechter::A,правый,веськыд
1394,rechter::A,правый,labais
1395,anderer::A,другой,мукӧд
1396,anderer::A,другой,otrs
1397,erster::A,первый,медводдза
1398,erster::A,первый,pirmais
1399,zweiter::A,второй,мӧд
1400,zweiter::A,второй,otrais
1401,dritter::A,третий,коймӧд
1402,dritter::A,третий,trešais
1403,letzter::A,последний,бӧръя
1404,letzter::A,последний,beidzamais
1405,allein::ADV,один,ӧтка
1406,allein::ADV,один,viens pats
1407,auf einmal::ADV,сразу,ӧтпырйӧ
1408,auf einmal::ADV,сразу,reizē
1409,zusammen::ADV,вместе,тшӧтш
1410,zusammen::ADV,вместе,kopā
1411,zusammen::ADV,вместе,vienviet
1412,lange::ADV,долго,дыр
1413,lange::ADV,долго,ilgi
1414,plötzlich::ADV,вдруг,друг
1415,plötzlich::ADV,вдруг,pēkšņi
1416,sofort::ADV,тотчас,дзик пыр
1417,sofort::ADV,тотчас,tūlīt
1418,später::ADV,позже,сэсся
1419,später::ADV,позже,vēlāk
1420,jetzt::ADV,сейчас,ӧні
1421,jetzt::ADV,сейчас,tagad
1422,heute::ADV,сегодня,талун
1423,heute::ADV,сегодня,šodien
1424,morgen::ADV,завтра,аски
1425,morgen::ADV,завтра,rīt
1426,bald::ADV,скоро,регыд
1427,bald::ADV,скоро,drīz
1428,dann::ADV,потом,бӧрын
1429,dann::ADV,потом,бӧрти
1430,dann::ADV,потом,tad
1431,gestern::ADV,вчера,тӧнлун
1432,gestern::ADV,вчера,vakar
1433,einst::ADV,однажды,ӧтчыд
1434,einst::ADV,однажды,ӧтпыр
1435,einst::ADV,однажды,citreiz
1436,damals::ADV,тогда,сэки
1437,damals::ADV,тогда,toreiz
1438,danach::ADV,затем,сэсся
1439,danach::ADV,затем,pēc tam
1440,vorher::ADV,раньше,войдӧр
1441,vorher::ADV,раньше,iepriekš
1442,vorher::ADV,раньше,pirms tam
1443,zuerst::ADV,сперва,войдӧр
1444,zuerst::ADV,сперва,vis'pirms
1445,einmal::ADV,раз,ӧтчыдысь
1446,einmal::ADV,раз,reiz
1447,einmal::ADV,раз,vienreiz
1448,manchmal::ADV,иногда,корсюрӧ
1449,manchmal::ADV,иногда,dažkārt
1450,oft::ADV,часто,тшӧкыда
1451,oft::ADV,часто,bieži
1452,immer::ADV,всегда,век
1453,immer::ADV,всегда,allaž
1454,immer::ADV,всегда,vien'mēr
1455,niemals::ADV,никогда,оз некор
1456,niemals::ADV,никогда,nemūžam
1457,hier::ADV,здесь,со
1458,hier::ADV,здесь,тонӧ
1459,hier::ADV,здесь,te
1460,hier::ADV,здесь,šeit
1461,hierhin::ADV,сюда,татчӧ
1462,hierhin::ADV,сюда,талань
1463,hierhin::ADV,сюда,šurp
1464,hierhin::ADV,сюда,uz šejieni
1465,von hier::ADV,отсюда,тасянь
1466,von hier::ADV,отсюда,no šejienes
1467,dort::ADV,там,сэні
1468,dort::ADV,там,tur
1469,dorthin::ADV,туда,сэтчӧ
1470,dorthin::ADV,туда,turp
1471,dorthin::ADV,туда,uz turieni
1472,geradeaus::ADV,прямо,веськыда
1473,geradeaus::ADV,прямо,taisni uz priekšu
1474,vorwärts::ADV,вперед,водзӧ
1475,vorwärts::ADV,вперед,uz priekšu
1476,rückwärts::ADV,назад,бӧрӧ
1477,rückwärts::ADV,назад,atmuguriski
1478,zurück::ADV,обратно,бӧр
1479,zurück::ADV,обратно,atpakāļ
1480,unten::ADV,внизу,улын
1481,unten::ADV,внизу,уліын
1482,unten::ADV,внизу,lejā
1483,unten::ADV,внизу,apakšā
1484,hinab::ADV,вниз,улӧ
1485,hinab::ADV,вниз,увлан
1486,hinab::ADV,вниз,uz leju
1487,oben::ADV,наверху,вылын
1488,oben::ADV,наверху,выліын
1489,oben::ADV,наверху,virsū
1490,hinauf::ADV,вверх,выліӧ
1491,hinauf::ADV,вверх,augšā
1492,hinauf::ADV,вверх,uz augšu
1493,überall::ADV,везде,быдлаын
1494,überall::ADV,везде,visur
1495,nicht::ADV,не,oз
1496,nicht::ADV,не,ne
1497,ein wenig::ADV,немного,неуна
1498,ein wenig::ADV,немного,drusku
1499,kaum::ADV,едва,мырдэм
1500,kaum::ADV,едва,diezin vai
1501,sehr::ADV,очень,зэв
1502,sehr::ADV,очень,ļoti
1503,sehr::ADV,очень,gaužām
1504,so::ADV,так,тадз
1505,so::ADV,так,сідз
1506,so::ADV,так,tā
1507,so::ADV,так,tik
1508,noch::ADV,еще,на
1509,noch::ADV,еще,нӧшта
1510,noch::ADV,еще,vēl
1511,nur::ADV,только,куш
1512,nur::ADV,только,сӧмын
1513,nur::ADV,только,vien
1514,nur::ADV,только,tikai
1515,schon::ADV,уже,нин
1516,schon::ADV,уже,jau
1517,wieder::ADV,опять,бара
1518,wieder::ADV,опять,atkal
1519,vergebens::ADV,напрасно,весьшӧрӧ
1520,vergebens::ADV,напрасно,velti
1521,vor::PRP,перед,водзын
1522,vor::PRP,перед,priekš
1523,hinter::PRP,за,бӧрнын
1524,hinter::PRP,за,aiz
1525,hinter::PRP,позади,бӧрнын
1526,hinter::PRP,позади,aiz
1527,unter::PRP,под,улын
1528,unter::PRP,под,zem
1529,durch::PRP,сквозь,пыр
1530,durch::PRP,сквозь,пырыс
1531,durch::PRP,сквозь,caur
1532,durch::PRP,сквозь,cauri
1533,neben::PRP,возле,бердын
1534,neben::PRP,возле,līdzās
1535,zwischen::PRP,между,костын
1536,zwischen::PRP,между,starp
1537,wegen::PRP,из-за,вӧсна
1538,wegen::PRP,из-за,pēc
1539,dies::PRN,это,тайӧ
1540,dies::PRN,это,šis
1541,das::PRN,то,ciйö
1542,das::PRN,то,tas
1543,alles::PRN,все,став
1544,alles::PRN,все,viss
1545,ich::PRN,я,ме
1546,ich::PRN,я,es
1547,du::PRN,ты,тэ
1548,du::PRN,ты,tu
1549,er::PRN,он,сійӧ
1550,er::PRN,он,viņš
1551,wir::PRN,мы,ми
1552,wir::PRN,мы,mēs
1553,ihr::PRN,вы,тi
1554,ihr::PRN,вы,jūs
1555,sie::PRN,они,найö
1556,sie::PRN,они,viņi
1557,sie::PRN,они,viņas
1558,was::FPRN,что,мый
1559,was::FPRN,что,kas
1560,wer::FPRN,кто,код
1561,wer::FPRN,кто,kas
1562,wo::FADV,где,кыті
1563,wo::FADV,где,kur
1564,wohin::FADV,куда,кытчӧ
1565,wohin::FADV,куда,kurp
1566,wohin::FADV,куда,uz kurieni
1567,wie::FADV,как,кыдзи
1568,wie::FADV,как,kā
1569,warum::FADV,почему,мыйла
1570,warum::FADV,почему,kāpēc
1571,wieviel::FNUM,сколько,кымын
1572,wieviel::FNUM,сколько,cik
1573,eins::NUM,один,ӧтик
1574,eins::NUM,один,viens
1575,zwei::NUM,два,кык
1576,zwei::NUM,два,divi
1577,drei::NUM,три,куим
1578,drei::NUM,три,trīs
1579,vier::NUM,четыре,нель
1580,vier::NUM,четыре,četri
1581,fünf::NUM,пять,вит
1582,fünf::NUM,пять,pieci
1583,sechs::NUM,шесть,квайт
1584,sechs::NUM,шесть,seši
1585,sieben::NUM,семь,сизим
1586,sieben::NUM,семь,septiņi
1587,acht::NUM,восемь,кӧкъямыс
1588,acht::NUM,восемь,astoņi
1589,neun::NUM,девять,ӧкмыс
1590,neun::NUM,девять,deviņi
1591,zehn::NUM,десять,дас
1592,zehn::NUM,десять,desmit
1593,elf::NUM,одиннадцать,дас ӧтик
1594,elf::NUM,одиннадцать,vienpadsmit
1595,zwölf::NUM,двенадцать,дас кык
1596,zwölf::NUM,двенадцать,divpadsmit
1597,zwanzig::NUM,двадцать,кызь
1598,zwanzig::NUM,двадцать,divdesmit
1599,dreißig::NUM,тридцать,комын
1600,dreißig::NUM,тридцать,trīsdesmit
