,Concept_ID,it,lez
801,zuerst::ADV,dapprima,сифте
802,einmal::ADV,una volta,садра
803,manchmal::ADV,talvolta,гагь-гагь
804,manchmal::ADV,qualche volta,гагь-гагь
805,oft::ADV,spesso,гзаф вахтара
806,immer::ADV,sempre,гьамиша
807,niemals::ADV,non mai,са чӏавузни
808,niemals::ADV,non mai,са вахтундани
809,hier::ADV,qua,ина
810,hierhin::ADV,qua,иниз
811,von hier::ADV,ne,инай
812,von hier::ADV,da qui,инай
813,dort::ADV,lì,ана
814,dorthin::ADV,là,аниз
815,geradeaus::ADV,diritto,дуьз
816,vorwärts::ADV,avanti,вилик
817,vorwärts::ADV,avanti,виликди
818,rückwärts::ADV,all'indietro,кьулухъ
819,zurück::ADV,di indietro,
820,unten::ADV,giù,агъада
821,unten::ADV,sotto,агъада
822,hinab::ADV,giù,агъуз
823,hinab::ADV,in giù,агъуз
824,oben::ADV,su,винел
825,oben::ADV,sopra,винел
826,hinauf::ADV,in sù,виниз
827,hinauf::ADV,in alto,виниз
828,überall::ADV,dappertutto,вирина
829,nicht::ADV,non,ваъ
830,ein wenig::ADV,un po',са тӏимил
831,ein wenig::ADV,un poco,са тӏимил
832,kaum::ADV,a appena,жизви
833,sehr::ADV,molto,лап
834,so::ADV,così,икӏ
835,so::ADV,tanto,икӏ
836,noch::ADV,ancora,гьеле
837,nur::ADV,solo,анжах
838,nur::ADV,soltanto,анжах
839,schon::ADV,già,хъувуна
840,schon::ADV,già,мадни дардиз
841,schon::ADV,già,мадни гуьтӏуьз
842,schon::ADV,già,мадни гуьтӏуь я
843,wieder::ADV,di nuovo,
844,vergebens::ADV,invano,нагьакь
845,vergebens::ADV,invano,нагьакьа
846,vor::PRP,davanti a,вилик
847,hinter::PRP,dietro,кьулухъ
848,unter::PRP,sotto,кӏаник
849,durch::PRP,per,арадай
850,durch::PRP,per,-кай хкатна
851,durch::PRP,attraverso,арадай
852,durch::PRP,attraverso,-кай хкатна
853,neben::PRP,a accanto a,патав
854,neben::PRP,a accanto a,мукьув
855,zwischen::PRP,fra,ара
856,zwischen::PRP,fra,арада
857,wegen::PRP,a causa di,гъиляй
858,dies::PRN,ciò,и
859,dies::PRN,ciò,им
860,dies::PRN,questo,и
861,dies::PRN,questo,им
862,das::PRN,ciò,а
863,das::PRN,ciò,ам
864,das::PRN,quello,а
865,das::PRN,quello,ам
866,alles::PRN,tutto,вири
867,alles::PRN,tutto,михьиз
868,ich::PRN,ìo,за
869,ich::PRN,ìo,зун
870,du::PRN,tu,вун
871,er::PRN,lui,ам
872,er::PRN,lui,гьа
873,er::PRN,egli,ам
874,er::PRN,egli,гьа
875,wir::PRN,noi,чун
876,ihr::PRN,voi,куьн
877,sie::PRN,loro,абур
878,was::FPRN,che,вуч
879,was::FPRN,che cosa,вуч
880,wer::FPRN,chi,вуж
881,wo::FADV,dove,гьина
882,wohin::FADV,dove,гьиниз
883,wie::FADV,come,гьикӏ
884,warum::FADV,perche,вучиз
885,wieviel::FNUM,quanto,шумуд
886,eins::NUM,uno,са
887,zwei::NUM,due,кьвед
888,drei::NUM,tre,пуд
889,vier::NUM,quattro,кьуд
890,fünf::NUM,cinque,вад
891,sechs::NUM,sei,ругуд
892,sieben::NUM,sette,ирид
893,acht::NUM,otto,муьжуьд
894,neun::NUM,nove,кӏуьд
895,zehn::NUM,dieci,цӏуд
896,elf::NUM,ùndici,цӏусад
897,zwölf::NUM,dodici,цӏикьвед
898,zwanzig::NUM,venti,къад
899,dreißig::NUM,trenta,къанницӏуд
900,vierzig::NUM,quaranta,яхцӏур
901,fünfzig::NUM,cinquanta,яхцӏурни цӏуд
902,sechzig::NUM,sessanta,пудкъад
903,siebzig::NUM,settanta,пудкъанни цӏуд
904,achtzig::NUM,ottanta,кьудкъад
905,neunzig::NUM,novanta,кьудкъанни цӏуд
906,hundert::NUM,cento,виш
907,tausend::NUM,mille,агъзур
908,und::CNJ,e,ва
909,oder::CNJ,o,я
910,stehen::V,stare in piedi,акъвазун
911,sitzen::V,sedere,ацукьун
912,sitzen::V,stare seduto,ацукьун
913,liegen::V,giacere,къаткун
914,hängen::V,pèndere,куьрс хьун
915,hängen::V,èssere appeso,куьрс хьун
916,werden::V,farsi,хьун
917,werden::V,diventare,хьун
918,passieren::V,succèdere,хьун
919,beginnen::V,cominciare,башламиш хьун
920,enden::V,finire,куьтягь хьун
921,enden::V,terminare,куьтягь хьун
922,wechseln::V,variare,дегиш хьун
923,wechseln::V,cambiare,дегиш хьун
924,aufgehen[Sonne]::V,sòrgere,экъечӏун
925,aufgehen[Sonne]::V,spuntare,экъечӏун
926,untergehen[Sonne]::V,tramontare,акӏун
927,scheinen[Sonne]::V,splèndere,ишигь гун
928,donnern::V,tonare,къукърумар авун
929,wehen::V,soffiare,
930,strömen::V,fluire,авахьун
931,fließen::V,fluire,авахьун
932,fließen::V,scorrere,авахьун
933,sich drehen::V,girarsi,элкъуьн
934,schwanken::V,oscillare,юзун
935,schwanken::V,barcollare,юзун
936,schwingen::V,vibrare,галтад хьун
937,schwingen::V,oscillare,галтад хьун
938,fallen::V,cadere,аватун
939,brennen::V,àrdere,кун
940,brennen::V,àrdere,ккун
941,brennen::V,bruciare,кун
942,brennen::V,bruciare,ккун
943,rauchen::V,fumare,
944,regnen::V,piòvere,къун
945,gefrieren::V,gelarsi,муркӏади кьун
946,gefrieren::V,congelarsi,муркӏади кьун
947,tauen::V,sciògliersi,цӏурун
948,schmelzen::V,fòndere,цӏурун
949,schmelzen::V,sciògliersi,цӏурун
950,trocknen::V,asciugarsi,кьурун
951,sieden::V,bollire,ругун
952,faulen::V,marcire,кутӏун
953,verfaulen::V,imputridire,чуьруьтмиш хьун
954,verfaulen::V,imputridire,кутӏун
955,reißen::V,strapparsi,атӏун
956,reißen::V,strapparsi,къазунун
957,versinken::V,affondare,батмиш хьун
958,vergehen::V,passare,алатун
959,erscheinen::V,apparire,майдандиз акъатун
960,erscheinen::V,comparire,майдандиз акъатун
961,verschwinden::V,sparire,квахьун
962,verschwinden::V,scomparire,квахьун
963,sinken::V,calare,элекьун
964,sinken::V,scendere,элекьун
965,abnehmen::V,diminuire,тӏимил хьун
966,abnehmen::V,diminuire,гъвечӏи хьун
967,zunehmen::V,aumentare,артух хьун
968,steigen::V,salire,хкаж хьун
969,steigen::V,montare,хкаж хьун
970,wachsen::V,crescere,экъечӏун
971,glänzen::V,splèndere,цӏарцӏар гун
972,funkeln::V,brillare,нур гун
973,funkeln::V,scintillare,нур гун
974,lärmen::V,strepitare,ван авун
975,lärmen::V,fare chiasso,ван авун
976,läuten::V,suonare,зенг ягъун
977,klingeln::V,suonare,зенг ягъун
978,klirren::V,tintinnare,зигринг авун
979,brausen::V,rombare,къати хьун
980,brausen::V,rumoreggiare,къати хьун
981,rauschen::V,frusciare,вишриш авун
982,klingen::V,suonare,ван авун
983,bellen::V,latrare,элуькьун
984,bellen::V,abbaiare,элуькьун
985,heulen::V,urlare,къув ягъун
986,heulen::V,ululare,къув ягъун
987,blasen::V,soffiare,уф гун
988,pfeifen::V,fischiare,уьфт ягъун
989,schreien::V,gridare,гьараюн
990,stöhnen::V,gèmere,суза авун
991,zittern::V,tremare,зурзун
992,leben::V,vìvere,яшамиш хьун
993,geboren werden::V,nàscere,хьун
994,atmen::V,respirare,нефес чӏугун
995,trinken::V,bere,хъун
996,essen::V,mangiare,тӏуьн
997,schlucken::V,inghiottire,туькьуьнун
998,müde werden::V,stancarsi,галатун
999,müde werden::V,stancarsi,юргъун хьун
1000,einschlafen::V,addormentarsi,ксун
1001,schlafen::V,dormire,ксун
1002,aufwachen::V,svegliarsi,ахварай аватун
1003,aufstehen::V,levarsi,къарагъун
1004,sich erholen::V,riposarsi,ял ягъун
1005,krank werden::V,ammalarsi,кефсуз хьун
1006,krank sein::V,èssere malato,тӏа хьун
1007,schmerzen::V,dolere,тӏа хьун
1008,husten::V,tossire,уьгьуь ягъун
1009,genesen::V,guarire,сагъ хъхьун
1010,sterben::V,morire,кьин
1011,umkommen::V,perire,терг хьун
1012,sich bewegen::V,agitarsi,юзун
1013,sich rühren::V,muòversi,юзун
1014,sich erheben::V,alzarsi,къарагъун
1015,sich setzen::V,sedersi,ацукьун
1016,hinfallen::V,cadere,алукьун
1017,laufen::V,camminare,къекъуьн
1018,laufen::V,andare a piedi,къекъуьн
1019,schreiten::V,andare,ккамар къачун
1020,schreiten::V,procedere,ккамар къачун
1021,spazierengehen::V,passeggiare,сейр авун
1022,spazierengehen::V,andare a passeggio,сейр авун
1023,eilen::V,andare in fretta,тади авун
1024,sich beeilen::V,affrettarsi,гьерекатун
1025,sausen::V,volare,чкурун
1026,sausen::V,correre,чкурун
1027,rennen::V,correre,катун
1028,rennen::V,correre,зверун
1029,springen::V,saltare,хкадарун
1030,klettern::V,arrampicarsi,акьахун
1031,schaukeln::V,fare l'altalena,
1032,kriechen::V,strisciare,капаралди фин
1033,schwimmen::V,nuotare,сирнав авун
1034,tauchen::V,tuffarsi,кьилихъди циз вегьин
1035,tauchen::V,immèrgersi,кьилихъди циз вегьин
1036,rudern::V,remare,кьусуйралди лодка гьалун
1037,rudern::V,remare,цуьруьгъуьлдалди кӏватӏун
1038,fahren::V,andare,фин
1039,fahren::V,viaggiare,фин
1040,fliegen::V,volare,лув гун
1041,fliegen::V,volare,цавай фин
1042,gehen::V,andare,фин
1043,weggehen::V,andàrsene,хъфин
1044,weggehen::V,andare via,хъфин
1045,abfahren::V,partire,фин
1046,abfahren::V,partire,рекье гьатун
1047,anhalten::V,fermarsi,акъвазун
1048,hineingehen::V,entrare,гьахьун
1049,eintreten::V,entrare,гьахьун
1050,kommen::V,venire,атун
1051,ankommen::V,arrivare,атун
1052,zurückkommen::V,ritornare,хтун
1053,bleiben::V,restare,амукьун
1054,bleiben::V,rimanere,амукьун
1055,warten::V,aspettare,гуьзлемишун
1056,erwarten::V,attèndere,вил алаз акъвазун
1057,suchen::V,cercare,къекъуьн
1058,finden::V,trovare,жугъун
1059,versuchen::V,tentare,алахъун
1060,vorbereiten::V,preparare,гьазурун
1061,lieben::V,amare,кӏан хьун
1062,mögen::V,piacere a,рикӏ ацукьун
1063,mögen::V,volere bene a,рикӏ ацукьун
1064,lachen::V,rìdere,хъуьруьн
1065,rühren::V,commuòvere,
1066,weinen::V,piàngere,шехьун
1067,schimpfen::V,imprecare,сеперар гун
1068,schimpfen::V,imprecare,экъуьгъунар авун
1069,sich ärgern::V,stizzirsi,хъел акатун
1070,sich ärgern::V,arrabbiarsi,хъел акатун
1071,sich fürchten::V,avere paura,кичӏе хьун
1072,fürchten::V,temere,къурхутмиш хьун
1073,fliehen::V,fuggire,катун
1074,flüchten::V,sfuggire,катун
1075,sehen::V,vedere,акун
1076,anschauen::V,guardare,вил вегьин
1077,ansehen::V,guardare,килигун
1078,hören::V,udire,ван хьун
1079,hören::V,sentire,ван хьун
1080,zuhören::V,ascoltare,яб гун
1081,probieren::V,degustare,дад акун
1082,probieren::V,assaggiare,дад акун
1083,riechen::V,sentire,ни чӏугун
1084,fühlen::V,sentire,гьисс авун
1085,scheinen::V,parere,
1086,scheinen::V,sembrare,
1087,zu sehen sein::V,vedersi,
1088,vernehmen::V,sentire,
1089,vernehmen::V,percepire,
1090,frieren::V,aver freddo,кьун
1091,frieren::V,aver freddo,мекьи хьун
1092,tun::V,fare,авун
1093,können::V,sapere,хьун
1094,können::V,sapere,акъакьун
1095,wollen::V,volere,кӏан хьун
1096,anfangen::V,iniziare,башламишун
1097,anfangen::V,cominciare,башламишун
1098,beenden::V,finire,куьтягьун
1099,beenden::V,terminare,куьтягьун
1100,aufhören::V,finire,акъвазун
1101,aufhören::V,cessare,акъвазун
1102,gelingen::V,riuscire,арадал атун
1103,geraten::V,stare,акъатун
1104,öffnen::V,aprire,ахъаюн
1105,schließen::V,chiùdere,акьалун
1106,stellen::V,porre,эцигун
1107,stellen::V,mettere,эцигун
1108,setzen::V,porre,ацукьарун
1109,setzen::V,mettere,ацукьарун
1110,legen::V,posare,эцигун
1111,legen::V,mettere,эцигун
1112,berühren::V,toccare,хкӏурун
1113,verbinden::V,unire,гилигун
1114,verbinden::V,congiùngere,гилигун
1115,bedecken::V,coprire,кӏевун
1116,bedecken::V,ricoprire,кӏевун
1117,aufhängen::V,attaccare,куьрсарун
1118,anzünden::V,accèndere,куькӏуьрун
1119,anzünden::V,incendiare,куькӏуьрун
1120,aufheben::V,raccògliere,хкажун
1121,zurücklassen::V,lasciare,тун
1122,zurücklassen::V,lasciare indietro,тун
1123,verlieren::V,pèrdere,квадарун
1124,fallen lassen::V,lasciare cadere,авадрун
1125,machen::V,fare,авун
1126,machen::V,fare,кар авун
1127,herstellen::V,produrre,расун
1128,herstellen::V,fabbricare,расун
1129,bauen::V,costruire,туькӏуьрун
1130,reparieren::V,riparare,расун
1131,verbessern::V,migliorare,хъсанрун
1132,ändern::V,mutare,табдил авун
1133,ändern::V,cambiare,табдил авун
1134,graben::V,scavare,эгъуьнун
1135,beugen::V,chinare,акӏажарун
1136,beugen::V,chinare,кангур авун
1137,beugen::V,flettere,акӏажарун
1138,beugen::V,flettere,кангур авун
1139,biegen::V,tòrcere,патахъарун
1140,drehen::V,girare,алчударун
1141,wenden::V,girare,
1142,wenden::V,voltare,
1143,umdrehen::V,rivoltare,элкъуьрун
1144,heben::V,levare,хкажун
1145,hochheben::V,levare,хкажун
1146,hochheben::V,sollevare,хкажун
1147,ergreifen::V,afferrare,агалчна кьун
1148,halten::V,tenere,кьун
1149,drücken::V,premere,чуькьуьн
1150,schieben::V,spìngere,хуртӏ гун
1151,kratzen::V,grattare,къадгъунун
1152,kratzen::V,graffiare,къадгъунун
1153,lecken::V,leccare,мез гун
1154,beißen::V,mòrdere,кӏасун
1155,abreißen::V,staccarsi,галудун
1156,abreißen::V,strapparsi,галудун
1157,abschneiden::V,tagliare,атӏун
1158,binden::V,legare,
1159,binden::V,bendare,
1160,stecken::V,ficcare,сухун
1161,brechen::V,rompere,хун
1162,brechen::V,rompere,кукӏварун
1163,klopfen::V,bàttere,тахъ-тахъ авун
1164,hauen::V,picchiare,ягъун
1165,kleben::V,incollare,алкӏурун
1166,kleben::V,incollare,кукӏурун
1167,reiben::V,fregare,тӏушунун
1168,streichen::V,spalmare,алтадун
1169,schleifen::V,arrotare,кӏвенкӏв авун
1170,schneiden::V,tagliare,атӏун
1171,rütteln::V,scuòtere,къарсурун
1172,schütteln::V,agitare,къарсурун
1173,schütteln::V,scuòtere,къарсурун
1174,schwenken::V,agitare,элягъун
1175,schwenken::V,agitare,галтадун
1176,schwenken::V,sventolare,элягъун
1177,schwenken::V,sventolare,галтадун
1178,schütten::V,versare,цун
1179,füllen::V,riempire,ацӏурун
1180,einwickeln::V,involtare,кутун
1181,einwickeln::V,involtare,элкъуьрун
1182,tragen::V,portare,тухун
1183,schleppen::V,trainare,галчӏурун
1184,schleppen::V,trascinare,галчӏурун
1185,ziehen::V,tirare,ялун
1186,ziehen::V,tirare,чӏугун
1187,aufbewahren::V,custodire,хуьн
1188,aufbewahren::V,conservare,хуьн
1189,werfen::V,gettare,гадрун
1190,werfen::V,lanciare,гадрун
1191,fangen::V,prèndere,кьун
1192,fangen::V,acchiappare,кьун
1193,packen::V,pigliare,кьун
1194,packen::V,afferrare,кьун
1195,verstecken::V,nascondere,кӏевун
1196,teilen::V,divìdere,паюн
1197,schicken::V,inviare,ракъурун
1198,bringen::V,portare,гъун
1199,bringen::V,apportare,гъун
1200,hinzufügen::V,aggiùngere,алава авун
1201,bekommen::V,ricevere,къачун
1202,bekommen::V,ricevere,жугъурун
1203,erhalten::V,ricevere,къачун
1204,nehmen::V,prèndere,къачун
1205,wählen::V,elèggere,хкягъун
1206,wählen::V,scegliere,хкягъун
1207,auswählen::V,scegliere,хкягъун
1208,bewahren::V,conservare,хуьн
1209,behindern::V,impedire,манийвал авун
1210,verderben::V,guastare,чӏурун
1211,beschädigen::V,danneggiare,нукьсанвал гун
1212,zerbrechen::V,rompere,хун
1213,zerbrechen::V,spezzare,хун
1214,zerreißen::V,stracciare,къазунун
1215,zerstören::V,distrùggere,чӏурун
1216,zerstören::V,distrùggere,барбатӏун
1217,verbrennen::V,bruciare,ккун
1218,geben::V,dare,гун
1219,reichen::V,pòrgere,вугун
1220,reichen::V,pòrgere,гун
1221,schenken::V,regalare,пишкеш авун
1222,versprechen::V,promettere,гаф гун
1223,wünschen::V,augurare,дуьа авун
1224,loben::V,lodare,тариф авун
1225,küssen::V,baciare,темен гун
1226,wiegen::V,cullare,эчӏягъун
1227,wiegen::V,dondolare,эчӏягъун
1228,zudecken::V,coprire,гьалдун
1229,wecken::V,svegliare,ахварай авудун
1230,zeigen::V,indicare,къалурун
1231,führen::V,guidare,тухун
1232,führen::V,condurre,тухун
1233,lehren::V,insegnare,кӏелиз тун
1234,unterrichten::V,istruire,тарс гун
1235,unterrichten::V,insegnare,тарс гун
1236,aufziehen::V,allevare,тербия гун
1237,aufziehen::V,allevare,тербияламишун
1238,leiten::V,avviare,идара авун
1239,leiten::V,dirìgere,идара авун
1240,antreiben::V,incitare,тади кутун
1241,lassen::V,fare,
1242,einladen::V,invitare,теклиф авун
1243,vereinigen::V,unire,сад авун
1244,besuchen::V,visitare,кьилив атун
1245,besuchen::V,far vìsita a,кьилив атун
1246,treffen::V,incontrare,гьалтун
1247,sich versammeln::V,rinunirsi,алтӏушун
1248,spielen::V,giocare,къугъун
1249,singen::V,cantare,лугьун
1250,singen::V,cantare,мани лугьун
1251,tanzen::V,danzare,кьуьл авун
1252,sich trennen::V,separarsi,къакъатун
1253,verlassen::V,lasciare,гъил къачун
1254,verlassen::V,abbandonare,гъил къачун
1255,retten::V,salvare,къутармишун
1256,bewachen::V,custodire,хуьн
1257,schützen::V,protèggere,хуьн
1258,verteidigen::V,difèndere,хуьн
1259,sich schlagen::V,bàttersi,кукӏун
1260,schießen::V,sparare,акъатун
1261,siegen::V,vìncere,гъалиб хьун
1262,ärgern::V,stizzire,хъел гъун
1263,ärgern::V,stizzire,хъел кутун
1264,schlagen::V,bàttere,ягъун
1265,schlagen::V,bàttere,галукьарун
1266,treten::V,calciare,кьуьл къекъягъун
1267,treten::V,calciare,кьуьл эцягъун
1268,stechen::V,pùngere,акьадарун
1269,stoßen::V,urtare,эцягъун
1270,stoßen::V,spìngere,эцягъун
1271,stehlen::V,rubare,чуьнуьхун
1272,stören::V,disturbare,хкуьрун
1273,belästigen::V,molestare,хкуьрун
1274,belästigen::V,molestare,азият гун
1275,belästigen::V,importunare,хкуьрун
1276,belästigen::V,importunare,азият гун
1277,verbergen::V,celare,далдаламишун
1278,verbergen::V,nascondere,далдаламишун
1279,täuschen::V,ingannare,алцурарун
1280,täuschen::V,ingannare,алцуррун
1281,betrügen::V,frodare,алцурарун
1282,betrügen::V,frodare,гьарамзадавал авун
1283,betrügen::V,truffare,алцурарун
1284,betrügen::V,truffare,гьарамзадавал авун
1285,töten::V,uccìdere,яна кьин
1286,wohnen::V,abitare,дуланмиш хьун
1287,arbeiten::V,lavorare,кӏвалахун
1288,arbeiten::V,lavorare,кӏвалах авун
1289,sammeln::V,raccògliere,кӏватӏун
1290,sammeln::V,collezionare,кӏватӏун
1291,pflücken::V,cògliere,атӏун
1292,jagen::V,cacciare,гъуьрч авун
1293,fischen::V,pescare,гъетер кьун
1294,fassen::V,catturare,кьун
1295,fassen::V,acchiappare,кьун
1296,hüten::V,pascolare,чӏура хуьн
1297,treiben::V,spìngere,гьалун
1298,anbinden::V,legare,акалун
1299,anbinden::V,attaccare,акалун
1300,füttern::V,dar da mangiare a,ем гун
1301,melken::V,mùngere,ацун
1302,hacken::V,tritare,куьткуьнун
1303,hacken::V,spaccare,куьткуьнун
1304,gießen::V,annaffiare,яд гун
1305,reifen::V,maturare,чурун
1306,reifen::V,maturare,агакьун
1307,zubereiten::V,preparare,гьазурун
1308,kochen::V,cuòcere,ругун
1309,backen::V,cuòcere,чурун
1310,backen::V,cuòcere al forno,чурун
1311,braten::V,frìggere,чурун
1312,braten::V,arrostire,чурун
1313,umrühren::V,mescolare,какадарун
1314,stricken::V,llavorare a maglia,хурун
1315,nähen::V,cucire,цун
1316,färben::V,tìngere,шир ягъун
1317,reinigen::V,pulire,михьун
1318,reinigen::V,nettare,михьун
1319,waschen::V,lavare,чуьхуьн
1320,abwischen::V,asciugare,гуьцӏун
1321,spülen::V,lavare,экъуьрун
1322,spülen::V,sciacquare,экъуьрун
1323,fegen::V,spazzare,шуткун
1324,kehren::V,spazzare,кул алтадун
1325,baden::V,bagnarsi,эхъуьн
1326,baden::V,fare il bagno,эхъуьн
1327,sich waschen::V,lavarsi,жендек чуьхуьн
1328,ausziehen::V,tògliersi,хутӏунун
1329,ausziehen::V,tògliersi,галудун
1330,anziehen::V,mettersi,алукӏун
1331,anziehen::V,indossare,алукӏун
1332,sich anziehen::V,vestirsi,алукӏун
1333,sich anziehen::V,vestirsi,парталар алукӏун
1334,kämmen::V,pettinare,эвягъун
1335,schmücken::V,ornare,безетмишун
1336,schmücken::V,ornare,гуьрчегарун
1337,schmücken::V,decorare,безетмишун
1338,schmücken::V,decorare,гуьрчегарун
1339,sagen::V,dire,лугьун
1340,sprechen::V,parlare,рахун
1341,reden::V,parlare,рахун
1342,sich unterhalten::V,conversare,ихтилат авун
1343,fragen::V,chièdere,жузун
1344,fragen::V,domandare,жузун
1345,bitten::V,pregare,тӏалабун
1346,erzählen::V,narrare,ахъаюн
1347,erzählen::V,raccontare,ахъаюн
1348,mitteilen::V,comunicare,хабар гун
1349,nennen::V,nominare,тӏвар гун
1350,rufen::V,chiamare,эверун
1351,prahlen::V,vantarsi,яцӏу гафар авун
1352,übersetzen::V,tradurre,таржума авун
1353,übersetzen::V,tradurre,гафладун
1354,denken::V,pensare,фикир авун
1355,glauben::V,credere,агъун
1356,bemerken::V,notare,фикир гун
1357,bemerken::V,osservare,фикир гун
1358,erkennen::V,riconoscere,
1359,begreifen::V,capire,гъавурда акьун
1360,begreifen::V,comprèndere,гъавурда акьун
1361,verstehen::V,intèndere,
1362,verstehen::V,comprèndere,
1363,lernen::V,imparare,кӏелун
1364,lernen::V,apprèndere,кӏелун
1365,wissen::V,sapere,чир хьун
1366,wissen::V,sapere,чирхьун
1367,sich erinnern an::V,ricordare,рикӏел хуьн
1368,sich erinnern an::V,ricordarsi di,рикӏел хуьн
1369,vergessen::V,dimenticare,рикӏелай фин
1370,vergessen::V,dimenticare,рикӏелай алатун
1371,messen::V,misurare,алцумун
1372,zählen::V,contare,гьисабун
1373,rechnen::V,contare,гьисабун
1374,rechnen::V,calcolare,гьисабун
1375,lesen::V,lèggere,кӏелун
1376,malen::V,dipìngere,кхьин
1377,malen::V,dipìngere,шикилар чӏугун
1378,zeichnen::V,disegnare,чӏугун
1379,schreiben::V,scrìvere,кхьин
1380,besitzen::V,possedere,иеси хьун
1381,kaufen::V,comprare,къачун
1382,kaufen::V,comprare,маса къачун
1383,kaufen::V,acquistare,къачун
1384,kaufen::V,acquistare,маса къачун
1385,verkaufen::V,vendere,гун
1386,verkaufen::V,vendere,маса гун
1387,bezahlen::V,pagare,къимет гун
1388,bezahlen::V,pagare,эвезда авун
1389,bezahlen::V,pagare,гьакъи агакьрун
1390,zahlen::V,pagare,къимет гун
1391,zahlen::V,pagare,эвезда авун
1392,zahlen::V,pagare,гьакъи агакьрун
1393,beherrschen::V,dominare,иеси хьун
1394,ertragen::V,sopportare,таб гун
