,Concept_ID,se,et
2431,Tisch::N,på´rdd,laud
2432,Tisch::N,stue´ll,laud
2433,Tisch::N,туэлль,laud
2434,Stuhl::N,stovle,tool
2435,Stuhl::N,ståvllå,tool
2436,Stuhl::N,stuollu,tool
2437,Stuhl::N,stovli,tool
2438,Stuhl::N,stuu´l,tool
2439,Stuhl::N,стула,tool
2440,Wiege::N,gïerhkeme,häll
2441,Wiege::N,gïerhkeme,kätki
2442,Wiege::N,vuoggo,häll
2443,Wiege::N,vuoggo,kätki
2444,Wiege::N,geaŧŧu,häll
2445,Wiege::N,geaŧŧu,kätki
2446,Wiege::N,geaktu,häll
2447,Wiege::N,geaktu,kätki
2448,Wiege::N,gietkka,häll
2449,Wiege::N,gietkka,kätki
2450,Wiege::N,kiäh'tu,häll
2451,Wiege::N,kiäh'tu,kätki
2452,Wiege::N,vogga,häll
2453,Wiege::N,vogga,kätki
2454,Wiege::N,кӣткэм,häll
2455,Wiege::N,кӣткэм,kätki
2456,Bett::N,seangkoe,voodi
2457,Bett::N,sæŋŋga,voodi
2458,Bett::N,seaŋga,voodi
2459,Bett::N,seŋgâ,voodi
2460,Bett::N,sââ´jj,voodi
2461,Bett::N,вуэдтӭмсайй,voodi
2462,Regal::N,hælla,riiul
2463,Regal::N,hilldo,riiul
2464,Regal::N,hildu,riiul
2465,Regal::N,ildee,riiul
2466,Regal::N,i´lddi,riiul
2467,Regal::N,ылльтэ,riiul
2468,Kiste::N,aeskie,kast
2469,Kiste::N,kássa,kast
2470,Kiste::N,kássa,kast
2471,Kiste::N,árkku,kast
2472,Kiste::N,ču´ǩǩ,kast
2473,Kiste::N,чуххьк,kast
2474,Fenster::N,klaase,aken
2475,Fenster::N,vinndek,aken
2476,Fenster::N,láse,aken
2477,Fenster::N,laasâ,aken
2478,Fenster::N,ikkân,aken
2479,Fenster::N,эххкан,aken
2480,Tür::N,okse,uks
2481,Tür::N,uksa,uks
2482,Tür::N,uksa,uks
2483,Tür::N,uksâ,uks
2484,Tür::N,uhss,uks
2485,Tür::N,уккс,uks
2486,Tor::N,okse,värav
2487,Tor::N,pårttå,värav
2488,Tor::N,uksa,värav
2489,Tor::N,poarta,värav
2490,Tor::N,porttâ,värav
2491,Tor::N,uustõk,värav
2492,Tor::N,čuâlluhss,värav
2493,Tor::N,уккс,värav
2494,Zaun::N,haakene,aed
2495,Zaun::N,haakene,tara
2496,Zaun::N,jerra,aed
2497,Zaun::N,jerra,tara
2498,Zaun::N,gárdde,aed
2499,Zaun::N,gárdde,tara
2500,Zaun::N,áidi,aed
2501,Zaun::N,áidi,tara
2502,Zaun::N,äiđi,aed
2503,Zaun::N,äiđi,tara
2504,Zaun::N,äidd,aed
2505,Zaun::N,äidd,tara
2506,Zaun::N,čuâll,aed
2507,Zaun::N,čuâll,tara
2508,Zaun::N,а̄ййт,aed
2509,Zaun::N,а̄ййт,tara
2510,Dach::N,rehpie,katus
2511,Dach::N,dæhkko,katus
2512,Dach::N,gáhttu,katus
2513,Dach::N,káttu,katus
2514,Dach::N,laakk,katus
2515,Dach::N,пэ̄ҏҏтэ̄ля,katus
2516,Dach::N,кры̄ша,katus
2517,Leiter::N,raajtere,redel
2518,Leiter::N,tjajmos,redel
2519,Leiter::N,boagos,redel
2520,Leiter::N,ráidalas,redel
2521,Leiter::N,raidlâs,redel
2522,Leiter::N,лествец,redel
2523,Besen::N,saehpie,luud
2524,Besen::N,gaerpene,luud
2525,Besen::N,njáman,luud
2526,Besen::N,luvdá,luud
2527,Besen::N,luvdá,luud
2528,Besen::N,västt,luud
2529,Besen::N,ва̄сст,luud
2530,Spaten::N,gåajvoe,labidas
2531,Spaten::N,spádá,labidas
2532,Spaten::N,goajvvo,labidas
2533,Spaten::N,goaivu,labidas
2534,Spaten::N,kuái'vu,labidas
2535,Spaten::N,kuäivv,labidas
2536,Spaten::N,куаййв,labidas
2537,Schaufel::N,gåajvoe,kühvel
2538,Schaufel::N,gåjvun,kühvel
2539,Schaufel::N,goajvvo,kühvel
2540,Schaufel::N,goaivu,kühvel
2541,Schaufel::N,kuái'vu,kühvel
2542,Schaufel::N,kuäivv,kühvel
2543,Schaufel::N,куаййв,kühvel
2544,Gabel::N,tjåagka,kahvel
2545,Gabel::N,gáffil,kahvel
2546,Gabel::N,káffal,kahvel
2547,Gabel::N,kaahvâl,kahvel
2548,Gabel::N,velkk,kahvel
2549,Gabel::N,а̄лльс,kahvel
2550,Löffel::N,buste,lusikas
2551,Löffel::N,bassti,lusikas
2552,Löffel::N,baste,lusikas
2553,Löffel::N,pastem,lusikas
2554,Löffel::N,pâ´sttem,lusikas
2555,Löffel::N,пасьтэмь,lusikas
2556,Messer::N,nejpie,nuga
2557,Messer::N,nijbbe,nuga
2558,Messer::N,niibi,nuga
2559,Messer::N,nijbe,nuga
2560,Messer::N,nei´bb,nuga
2561,Messer::N,ныййп,nuga
2562,Nagel::N,spæjhkere,nael
2563,Nagel::N,spiger,nael
2564,Nagel::N,návlle,nael
2565,Nagel::N,spiikkár,nael
2566,Nagel::N,spijkkár,nael
2567,Nagel::N,näu´ll,nael
2568,Nagel::N,на̄ввьл,nael
2569,Netz::N,viermie,võrk
2570,Netz::N,viermme,võrk
2571,Netz::N,næhtta,võrk
2572,Netz::N,fierbmi,võrk
2573,Netz::N,viermi,võrk
2574,Netz::N,säi´mm,võrk
2575,Netz::N,нӯжхьт,võrk
2576,Haken::N,kruehkie,haak
2577,Haken::N,kruehkie,konks
2578,Haken::N,ruohkke,haak
2579,Haken::N,ruohkke,konks
2580,Haken::N,vagge,haak
2581,Haken::N,vagge,konks
2582,Haken::N,roahkki,haak
2583,Haken::N,roahkki,konks
2584,Haken::N,faggi,haak
2585,Haken::N,faggi,konks
2586,Haken::N,kuák'ki,haak
2587,Haken::N,kuák'ki,konks
2588,Haken::N,kuä´ǩ'ǩ,haak
2589,Haken::N,kuä´ǩ'ǩ,konks
2590,Haken::N,ва̄ӈӈк,haak
2591,Haken::N,ва̄ӈӈк,konks
2592,Haken::N,куэххьк,haak
2593,Haken::N,куэххьк,konks
2594,Griff::N,rehpie,sang
2595,Griff::N,rehpie,käepide
2596,Griff::N,taatje,sang
2597,Griff::N,taatje,käepide
2598,Griff::N,gavlla,sang
2599,Griff::N,gavlla,käepide
2600,Griff::N,guottáldahka,sang
2601,Griff::N,guottáldahka,käepide
2602,Griff::N,geavja,sang
2603,Griff::N,geavja,käepide
2604,Griff::N,novdâ,sang
2605,Griff::N,novdâ,käepide
2606,Griff::N,nõđđ,sang
2607,Griff::N,nõđđ,käepide
2608,Griff::N,kå´ǧǧ,sang
2609,Griff::N,kå´ǧǧ,käepide
2610,Griff::N,нэ̄дт,sang
2611,Griff::N,нэ̄дт,käepide
2612,Schloss::N,laesie,lukk
2613,Schloss::N,lássa,lukk
2614,Schloss::N,lohkka,lukk
2615,Schloss::N,lukkâ,lukk
2616,Schloss::N,lokk,lukk
2617,Schloss::N,ло̄ххк,lukk
2618,Bild::N,guvvie,pilt
2619,Bild::N,gåvvå,pilt
2620,Bild::N,govva,pilt
2621,Bild::N,koṿe,pilt
2622,Bild::N,kartt,pilt
2623,Bild::N,картина,pilt
2624,Figur::N,guvvie,kuju
2625,Figur::N,guvvie,kujund
2626,Figur::N,gåvos,kuju
2627,Figur::N,gåvos,kujund
2628,Figur::N,figuvrra,kuju
2629,Figur::N,figuvrra,kujund
2630,Figur::N,figuvra,kuju
2631,Figur::N,figuvra,kujund
2632,Figur::N,kovos,kuju
2633,Figur::N,kovos,kujund
2634,Figur::N,kuâŋas,kuju
2635,Figur::N,kuâŋas,kujund
2636,Puppe::N,dåahka,nukk
2637,Puppe::N,dåhkko,nukk
2638,Puppe::N,doahkko,nukk
2639,Puppe::N,dohkká,nukk
2640,Puppe::N,duhkká,nukk
2641,Puppe::N,kuuhlaž,nukk
2642,Puppe::N,кукла,nukk
2643,Beutel::N,voessetje,paun
2644,Beutel::N,påvsså,paun
2645,Beutel::N,seahkaš,paun
2646,Beutel::N,bursa,paun
2647,Beutel::N,guhkkár,paun
2648,Beutel::N,čooṿâs,paun
2649,Beutel::N,siâk'k,paun
2650,Beutel::N,kå´ššel,paun
2651,Beutel::N,ве̄ҏҏц,paun
2652,Bündel::N,paantje,kimp
2653,Bündel::N,buduk,kimp
2654,Bündel::N,gurppe,kimp
2655,Bündel::N,gihppu,kimp
2656,Bündel::N,kiäs'tu,kimp
2657,Bündel::N,šnâpp,kimp
2658,Bündel::N,пуччк,kimp
2659,Tasche::N,veaskoe,kott
2660,Tasche::N,væssko,kott
2661,Tasche::N,lávkka,kott
2662,Tasche::N,lávka,kott
2663,Tasche::N,seahkka,kott
2664,Tasche::N,lavkkâ,kott
2665,Tasche::N,laukk,kott
2666,Tasche::N,суӎӎьк,kott
2667,Tasche::N,ло̄а̄ффк,kott
2668,Eimer::N,bæhtoe,pang
2669,Eimer::N,bæhtoe,ämber
2670,Eimer::N,skiello,pang
2671,Eimer::N,skiello,ämber
2672,Eimer::N,skállu,pang
2673,Eimer::N,skállu,ämber
2674,Eimer::N,eebir,pang
2675,Eimer::N,eebir,ämber
2676,Eimer::N,skääll,pang
2677,Eimer::N,skääll,ämber
2678,Eimer::N,е̄мьперь,pang
2679,Eimer::N,е̄мьперь,ämber
2680,Deckel::N,luehkie,kaas
2681,Deckel::N,låhkke,kaas
2682,Deckel::N,lohkki,kaas
2683,Deckel::N,lokke,kaas
2684,Deckel::N,lå´ǩǩ,kaas
2685,Deckel::N,ко̄а̄ххтнэсс,kaas
2686,Geschirr::N,lihtie,nõud
2687,Geschirr::N,lihte,nõud
2688,Geschirr::N,lihtit,nõud
2689,Geschirr::N,litte,nõud
2690,Geschirr::N,kärldõk,nõud
2691,Geschirr::N,ка̄ррь,nõud
2692,Sack::N,voesse,kott
2693,Sack::N,vuossa,kott
2694,Sack::N,seahkka,kott
2695,Sack::N,sekkâ,kott
2696,Sack::N,siâk'k,kott
2697,Sack::N,ве̄ҏҏц,kott
2698,Tasse::N,guksie,tass
2699,Tasse::N,gåhppå,tass
2700,Tasse::N,gohppu,tass
2701,Tasse::N,pollo,tass
2702,Tasse::N,kopp,tass
2703,Tasse::N,на̄ххьп,tass
2704,Topf::N,baetie,pada
2705,Topf::N,krovhte,pada
2706,Topf::N,rujtta,pada
2707,Topf::N,giebbme,pada
2708,Topf::N,báhti,pada
2709,Topf::N,gievdni,pada
2710,Topf::N,pääti,pada
2711,Topf::N,kruâitt,pada
2712,Topf::N,кӣммьн,pada
2713,Kessel::N,giebnie,pada
2714,Kessel::N,skallo,pada
2715,Kessel::N,giebbme,pada
2716,Kessel::N,gieđbmi,pada
2717,Kessel::N,kiem'ni,pada
2718,Kessel::N,ǩie´mnn,pada
2719,Kessel::N,кӣммьн,pada
2720,Essen::N,åesie,söök
2721,Essen::N,beapmoe,söök
2722,Essen::N,biebbmo,söök
2723,Essen::N,borramuš,söök
2724,Essen::N,purrâmâš,söök
2725,Essen::N,porrmõš,söök
2726,Essen::N,по̄ррмушш,söök
2727,Nahrung::N,beapmoe,toit
2728,Nahrung::N,biebbmo,toit
2729,Nahrung::N,biebmu,toit
2730,Nahrung::N,purrâmâš,toit
2731,Nahrung::N,porrmõš,toit
2732,Nahrung::N,по̄ррмушш,toit
2733,Speise::N,beapmoe,roog
2734,Speise::N,biebbmo,roog
2735,Speise::N,biebmu,roog
2736,Speise::N,määlis,roog
2737,Speise::N,aasâs,roog
2738,Speise::N,porrmõš,roog
2739,Speise::N,по̄ррмушш,roog
2740,Fleisch::N,bearkoe,liha
2741,Fleisch::N,oadtje,liha
2742,Fleisch::N,bierggo,liha
2743,Fleisch::N,biergu,liha
2744,Fleisch::N,uáž'ži,liha
2745,Fleisch::N,vuä´ǯ'ǯ,liha
2746,Fleisch::N,вуэннч,liha
2747,Getreide::N,gernie,teravili
2748,Getreide::N,gårnne,teravili
2749,Getreide::N,gordni,teravili
2750,Getreide::N,valje,teravili
2751,Getreide::N,ле̄ййп,teravili
2752,Brei::N,kraavhtse,puder
2753,Brei::N,ráktsa,puder
2754,Brei::N,buvru,puder
2755,Brei::N,suoḥâd,puder
2756,Brei::N,hutt,puder
2757,Brei::N,уххт,puder
2758,Brot::N,gaahkoe,sai
2759,Brot::N,gaahkoe,leib
2760,Brot::N,lájbbe,sai
2761,Brot::N,lájbbe,leib
2762,Brot::N,stummpa,sai
2763,Brot::N,stummpa,leib
2764,Brot::N,láibi,sai
2765,Brot::N,láibi,leib
2766,Brot::N,gáhkku,sai
2767,Brot::N,gáhkku,leib
2768,Brot::N,leibi,sai
2769,Brot::N,leibi,leib
2770,Brot::N,lei´bb,sai
2771,Brot::N,lei´bb,leib
2772,Brot::N,ле̄ййп,sai
2773,Brot::N,ле̄ййп,leib
2774,Scheibe::N,snaejrie,viil
2775,Scheibe::N,snaejrie,viilukas
2776,Scheibe::N,sárdde,viil
2777,Scheibe::N,sárdde,viilukas
2778,Scheibe::N,vajahas,viil
2779,Scheibe::N,vajahas,viilukas
2780,Scheibe::N,časkkis,viil
2781,Scheibe::N,časkkis,viilukas
2782,Scheibe::N,ča'skes,viil
2783,Scheibe::N,ča'skes,viilukas
2784,Scheibe::N,ku´sǩǩ,viil
2785,Scheibe::N,ku´sǩǩ,viilukas
2786,Scheibe::N,кусськ,viil
2787,Scheibe::N,кусськ,viilukas
2788,Fett::N,buejtie,rasv
2789,Fett::N,vuodja,rasv
2790,Fett::N,buoidi,rasv
2791,Fett::N,pyei'di,rasv
2792,Fett::N,puõi´dd,rasv
2793,Fett::N,пуййт,rasv
2794,Butter::N,voeje,või
2795,Butter::N,vuodja,või
2796,Butter::N,vuodja,või
2797,Butter::N,vuojâ,või
2798,Butter::N,vuõjj,või
2799,Butter::N,вӯйй,või
2800,Öl::N,ålja,õli
2801,Öl::N,ulljo,õli
2802,Öl::N,oalljo,õli
2803,Öl::N,olju,õli
2804,Öl::N,oljo,õli
2805,Öl::N,vuõjj,õli
2806,Öl::N,вӯйй,õli
2807,Salz::N,saelhtie,sool
2808,Salz::N,sállte,sool
2809,Salz::N,sálti,sool
2810,Salz::N,sältti,sool
2811,Salz::N,sä´ltt,sool
2812,Salz::N,сӯлль,sool
2813,Suppe::N,joptse,supp
2814,Suppe::N,jupptsa,supp
2815,Suppe::N,málli,supp
2816,Suppe::N,määḷi,supp
2817,Suppe::N,lieṃâ,supp
2818,Suppe::N,liõmm,supp
2819,Suppe::N,лӣмм,supp
2820,Honig::N,hååneske,mesi
2821,Honig::N,meda,mesi
2822,Honig::N,miehta,mesi
2823,Honig::N,mietâ,mesi
2824,Honig::N,miõtt,mesi
2825,Honig::N,мӣдт,mesi
2826,Milch::N,mielhkie,piim
2827,Milch::N,mielkke,piim
2828,Milch::N,mielki,piim
2829,Milch::N,miel'kki,piim
2830,Milch::N,mie´lǩǩ,piim
2831,Milch::N,ма̄ййт,piim
2832,Tee::N,löövje,tee
2833,Tee::N,tedja,tee
2834,Tee::N,deadju,tee
2835,Tee::N,čee,tee
2836,Tee::N,teej̣â,tee
2837,Tee::N,čee,tee
2838,Tee::N,чайй,tee
2839,Leder::N,hovre,nahk
2840,Leder::N,sassne,nahk
2841,Leder::N,náhkki,nahk
2842,Leder::N,leaira,nahk
2843,Leder::N,čevđi,nahk
2844,Leder::N,čåu´dd,nahk
2845,Leder::N,на̄ххьк,nahk
2846,Wolle::N,ålloe,vill
2847,Wolle::N,hullo,vill
2848,Wolle::N,ullu,vill
2849,Wolle::N,ullo,vill
2850,Wolle::N,oll,vill
2851,Wolle::N,улл,vill
2852,Stoff::N,tyjje,kangas
2853,Stoff::N,gápptás,kangas
2854,Stoff::N,stoaffa,kangas
2855,Stoff::N,ávnnas,kangas
2856,Stoff::N,käägus,kangas
2857,Stoff::N,aaunâs,kangas
2858,Stoff::N,лыййн,kangas
2859,Nadel::N,naaloe,nõel
2860,Nadel::N,nállo,nõel
2861,Nadel::N,nállu,nõel
2862,Nadel::N,nááḷu,nõel
2863,Nadel::N,neu´ll,nõel
2864,Nadel::N,нӣввьл,nõel
2865,Faden::N,laejkie,niit
2866,Faden::N,hárppo,niit
2867,Faden::N,árpu,niit
2868,Faden::N,läigi,niit
2869,Faden::N,lääi´j,niit
2870,Faden::N,сӯнн,niit
2871,Knopf::N,balhka,nööp
2872,Knopf::N,boallo,nööp
2873,Knopf::N,boallu,nööp
2874,Knopf::N,puál'lu,nööp
2875,Knopf::N,puäll,nööp
2876,Knopf::N,пуалл,nööp
2877,Knoten::N,tjoelme,sõlm
2878,Knoten::N,tjuolmma,sõlm
2879,Knoten::N,čuolbma,sõlm
2880,Knoten::N,čuol'mâ,sõlm
2881,Knoten::N,čuõlmm,sõlm
2882,Knoten::N,чӯллм,sõlm
2883,Farbe::N,klaerie,värv
2884,Farbe::N,ivnne,värv
2885,Farbe::N,bájnno,värv
2886,Farbe::N,mola,värv
2887,Farbe::N,fearga,värv
2888,Farbe::N,maalâ,värv
2889,Farbe::N,páinu,värv
2890,Farbe::N,kälkk,värv
2891,Farbe::N,по̄а̄ййн,värv
2892,Kleidung::N,tyjje,riided
2893,Kleidung::N,tyjje,riietus
2894,Kleidung::N,gárvvo,riided
2895,Kleidung::N,gárvvo,riietus
2896,Kleidung::N,bivttas,riided
2897,Kleidung::N,bivttas,riietus
2898,Kleidung::N,piivtâs,riided
2899,Kleidung::N,piivtâs,riietus
2900,Kleidung::N,pivoh,riided
2901,Kleidung::N,pivoh,riietus
2902,Kleidung::N,piiutâs,riided
2903,Kleidung::N,piiutâs,riietus
2904,Kleidung::N,о̄а̄з,riided
2905,Kleidung::N,о̄а̄з,riietus
2906,Hemd::N,sjåarhtoe,särk
2907,Hemd::N,skirtto,särk
2908,Hemd::N,báidi,särk
2909,Hemd::N,päiđi,särk
2910,Hemd::N,päidd,särk
2911,Hemd::N,па̄ййт,särk
2912,Kragen::N,döörhke,krae
2913,Kragen::N,tjiebet,krae
2914,Kragen::N,tjehpuris,krae
2915,Kragen::N,čeabet,krae
2916,Kragen::N,kráva,krae
2917,Kragen::N,siä'pulâs,krae
2918,Kragen::N,seäp'plõs,krae
2919,Kragen::N,ко̄а̄влас,krae
2920,Ärmel::N,sissie,varrukas
2921,Ärmel::N,sasse,varrukas
2922,Ärmel::N,soadji,varrukas
2923,Ärmel::N,suájá,varrukas
2924,Ärmel::N,suäjj,varrukas
2925,Ärmel::N,суэйй,varrukas
2926,Hose::N,måvhka,püksid
2927,Hose::N,båkså,püksid
2928,Hose::N,buvssat,püksid
2929,Hose::N,puuvsah,püksid
2930,Hose::N,puus,püksid
2931,Hose::N,пукс,püksid
2932,Hose::N,ко̄а̄дтӭ,püksid
2933,Gürtel::N,juvvie,vöö
2934,Gürtel::N,beelhte,vöö
2935,Gürtel::N,avve,vöö
2936,Gürtel::N,getsam,vöö
2937,Gürtel::N,boagán,vöö
2938,Gürtel::N,pooṿij,vöö
2939,Gürtel::N,puäǥǥanj,vöö
2940,Gürtel::N,эвв,vöö
2941,Mütze::N,tjohpe,müts
2942,Mütze::N,gahper,müts
2943,Mütze::N,gahpir,müts
2944,Mütze::N,kappeer,müts
2945,Mütze::N,keä´p'per,müts
2946,Mütze::N,кабперь,müts
2947,Schuh::N,gaamege,king
2948,Schuh::N,gáma,king
2949,Schuh::N,skuovva,king
2950,Schuh::N,gáma,king
2951,Schuh::N,kaamâ,king
2952,Schuh::N,kaammi,king
2953,Schuh::N,камаша,king
2954,Stiefel::N,steeblege,saabas
2955,Stiefel::N,stiebil,saabas
2956,Stiefel::N,sáhpis,saabas
2957,Stiefel::N,sáppat,saabas
2958,Stiefel::N,steevvil,saabas
2959,Stiefel::N,sa´ppi,saabas
2960,Stiefel::N,са̄ххпе,saabas
2961,Ring::N,rïngke,sõrmus
2962,Ring::N,suormas,sõrmus
2963,Ring::N,suorpmas,sõrmus
2964,Ring::N,suormâs,sõrmus
2965,Ring::N,suõrmâs,sõrmus
2966,Ring::N,сӯрмас,sõrmus
2967,Band::N,baante,lint
2968,Band::N,bádde,lint
2969,Band::N,báddi,lint
2970,Band::N,päddi,lint
2971,Band::N,liântt,lint
2972,Band::N,källre´ppiǩ,lint
2973,Band::N,ля̄ӊӊт,lint
2974,Kamm::N,gaampe,kamm
2975,Kamm::N,rájdam,kamm
2976,Kamm::N,tjåhkom,kamm
2977,Kamm::N,čohkun,kamm
2978,Kamm::N,čohhoom,kamm
2979,Kamm::N,čååǥǥam,kamm
2980,Kamm::N,чоагкь,kamm
2981,Spiegel::N,guelmiedahke,peegel
2982,Spiegel::N,spiedjil,peegel
2983,Spiegel::N,speajal,peegel
2984,Spiegel::N,speeijal,peegel
2985,Spiegel::N,suei´mkar,peegel
2986,Spiegel::N,кыффкэмка̄ррь,peegel
2987,Spiegel::N,зе̄ркал,peegel
2988,Riemen::N,györtenje,rihm
2989,Riemen::N,rájppe,rihm
2990,Riemen::N,garttsa,rihm
2991,Riemen::N,lávži,rihm
2992,Riemen::N,läbži,rihm
2993,Riemen::N,läbǯǯ,rihm
2994,Riemen::N,ре̄ммь,rihm
2995,Schnur::N,gurrie,nöör
2996,Schnur::N,gáras,nöör
2997,Schnur::N,garca,nöör
2998,Schnur::N,orrâ,nöör
2999,Schnur::N,nue´rr,nöör
3000,Schnur::N,нӯррь,nöör
3001,Leine::N,baante,jalutusrihm
3002,Leine::N,gájnno,jalutusrihm
3003,Leine::N,báddi,jalutusrihm
3004,Leine::N,oarra,jalutusrihm
3005,Leine::N,läbži,jalutusrihm
3006,Leine::N,läbǯǯ,jalutusrihm
3007,Leine::N,ла̄ммч,jalutusrihm
3008,Decke::N,gaptjese,tekk
3009,Decke::N,rádno,tekk
3010,Decke::N,gåbtjås,tekk
3011,Decke::N,tæhppin,tekk
3012,Decke::N,govččas,tekk
3013,Decke::N,loovdâ,tekk
3014,Decke::N,räänn,tekk
3015,Decke::N,ра̄нн,tekk
3016,Kissen::N,nalhke,padi
3017,Kissen::N,guoddá,padi
3018,Kissen::N,oajvevuolle,padi
3019,Kissen::N,guoddá,padi
3020,Kissen::N,bolsttar,padi
3021,Kissen::N,polster,padi
3022,Kissen::N,pee´ren,padi
3023,Kissen::N,pooddâšǩ,padi
3024,Kissen::N,по̄дэшк,padi
3025,Tuch::N,tyjje,kalev
3026,Tuch::N,tyddja,kalev
3027,Tuch::N,gådo,kalev
3028,Tuch::N,liidni,kalev
3029,Tuch::N,läđđee,kalev
3030,Tuch::N,re´ppiǩ,kalev
3031,Tuch::N,ree´ppiǩ,kalev
3032,Tuch::N,ребпехь,kalev
3033,Handtuch::N,njaamelijnie,käterätik
3034,Handtuch::N,sigárdahka,käterätik
3035,Handtuch::N,sihkaldat,käterätik
3036,Handtuch::N,siholdâs,käterätik
3037,Handtuch::N,seekkldõs,käterätik
3038,Handtuch::N,u´tree´lniǩ,käterätik
3039,Handtuch::N,отеральнэхьк,käterätik
3040,Kraft::N,faamoe,jõud
3041,Kraft::N,fábmo,jõud
3042,Kraft::N,fápmu,jõud
3043,Kraft::N,fááṃu,jõud
3044,Kraft::N,viõkk,jõud
3045,Kraft::N,вӣгк,jõud
3046,Stärke::N,vieksiesvoete,tugevus
3047,Stärke::N,gievrrudahka,tugevus
3048,Stärke::N,gievrrodus,tugevus
3049,Stärke::N,veahka,tugevus
3050,Stärke::N,vuoibmi,tugevus
3051,Stärke::N,viek'sâvuotâ,tugevus
3052,Stärke::N,viõkk,tugevus
3053,Stärke::N,са̄м,tugevus
3054,Stärke::N,вӣгк,tugevus
3055,Gesundheit::N,healsoe,tervis
3056,Gesundheit::N,starne,tervis
3057,Gesundheit::N,hælsso,tervis
3058,Gesundheit::N,varresvuohta,tervis
3059,Gesundheit::N,dearvvasvuohta,tervis
3060,Gesundheit::N,tie'rvâsvuotâ,tervis
3061,Gesundheit::N,tiõrvâsvuõtt,tervis
3062,Gesundheit::N,тӣрвасвӯдт,tervis
3063,Krankheit::N,skïemtjelasse,haigus
3064,Krankheit::N,skihpudahka,haigus
3065,Krankheit::N,dávdda,haigus
3066,Krankheit::N,vihke,haigus
3067,Krankheit::N,dávda,haigus
3068,Krankheit::N,tavdâ,haigus
3069,Krankheit::N,puá'cuvuotâ,haigus
3070,Krankheit::N,kõpp,haigus
3071,Krankheit::N,puõccmoš,haigus
3072,Krankheit::N,кэ̄бп,haigus
3073,Schmerz::N,haerhpie,valu
3074,Schmerz::N,bávtjas,valu
3075,Schmerz::N,bávčča,valu
3076,Schmerz::N,tuške,valu
3077,Schmerz::N,poovčâs,valu
3078,Schmerz::N,tå´sǩǩ,valu
3079,Schmerz::N,кэ̄бп,valu
3080,Wunde::N,saejrie,haav
3081,Wunde::N,hávve,haav
3082,Wunde::N,hávvi,haav
3083,Wunde::N,hävvi,haav
3084,Wunde::N,hää´vv,haav
3085,Wunde::N,ра̄ӊӊҍ,haav
3086,Fieber::N,vaejlie,palavik
3087,Fieber::N,fiebar,palavik
3088,Fieber::N,báhkkadávda,palavik
3089,Fieber::N,žaar,palavik
3090,Fieber::N,жоарр,palavik
3091,Arznei::N,daalhkesh,ravim
3092,Arznei::N,dálkas,ravim
3093,Arznei::N,dálkkas,ravim
3094,Arznei::N,taalhâs,ravim
3095,Arznei::N,lekittâs,ravim
3096,Arznei::N,taalkâs,ravim
3097,Arznei::N,лоаддв,ravim
3098,Brücke::N,pruvvie,sild
3099,Brücke::N,råvve,sild
3100,Brücke::N,šaldi,sild
3101,Brücke::N,šalde,sild
3102,Brücke::N,mostt,sild
3103,Brücke::N,мо̄сст,sild
3104,Brunnen::N,prutnie,kaev
3105,Brunnen::N,ruddne,kaev
3106,Brunnen::N,gáivo,kaev
3107,Brunnen::N,káivu,kaev
3108,Brunnen::N,käivv,kaev
3109,Brunnen::N,ка̄ййв,kaev
3110,Weide::N,gåatome,karjamaa
3111,Weide::N,guohtom,karjamaa
3112,Weide::N,guohtun,karjamaa
3113,Weide::N,kuátu,karjamaa
3114,Weide::N,luátu,karjamaa
3115,Weide::N,та̄нтар,karjamaa
3116,Pfad::N,baalka,rada
3117,Pfad::N,bálges,rada
3118,Pfad::N,bálggis,rada
3119,Pfad::N,päälgis,rada
3120,Pfad::N,pää´ljes,rada
3121,Pfad::N,поалкас,rada
3122,Weg::N,geajnoe,tee
3123,Weg::N,gæjnno,tee
3124,Weg::N,væddja,tee
3125,Weg::N,geaidnu,tee
3126,Weg::N,luod'dâ,tee
3127,Weg::N,čuâǥǥas,tee
3128,Weg::N,чуэкас,tee
3129,Straße::N,geajnoe,tee
3130,Straße::N,joene,tee
3131,Straße::N,gahttun,tee
3132,Straße::N,geaidnu,tee
3133,Straße::N,maađij,tee
3134,Straße::N,uu´lec,tee
3135,Straße::N,чуэкас,tee
3136,Dorf::N,sïjte,küla
3137,Dorf::N,bájkke,küla
3138,Dorf::N,gilli,küla
3139,Dorf::N,sijdâ,küla
3140,Dorf::N,sijdd,küla
3141,Dorf::N,сыййт,küla
3142,Stadt::N,staare,linn
3143,Stadt::N,sjeltie,linn
3144,Stadt::N,stáda,linn
3145,Stadt::N,gávpot,linn
3146,Stadt::N,kaavpug,linn
3147,Stadt::N,lâ´nn,linn
3148,Stadt::N,gåårad,linn
3149,Stadt::N,ланнҍ,linn
3150,Brief::N,prievie,kiri
3151,Brief::N,girjje,kiri
3152,Brief::N,reive,kiri
3153,Brief::N,kirje,kiri
3154,Brief::N,ǩe´rjj,kiri
3155,Brief::N,кыррьй,kiri
3156,Buch::N,gærja,raamat
3157,Buch::N,girjje,raamat
3158,Buch::N,girji,raamat
3159,Buch::N,kirje,raamat
3160,Buch::N,ǩe´rjj,raamat
3161,Buch::N,кыррьй,raamat
3162,Buchstabe::N,baakoe,täht
3163,Buchstabe::N,bokstávva,täht
3164,Buchstabe::N,bustávva,täht
