,Concept_ID,fr,br
836,wohin::FADV,où,da belec'h
837,wie::FADV,comment,penaos
838,warum::FADV,pourquoi,perak
839,wieviel::FNUM,combien,pet
840,eins::NUM,un,unan
841,zwei::NUM,deux,daou
842,drei::NUM,trois,tri
843,vier::NUM,quatre,pevar
844,fünf::NUM,cinq,pemp
845,sechs::NUM,six,c'hwec'h
846,sieben::NUM,sept,seizh
847,acht::NUM,huit,eizh
848,neun::NUM,neuf,nav
849,zehn::NUM,dix,dek
850,elf::NUM,onze,unnek
851,zwölf::NUM,douze,daouzek
852,zwanzig::NUM,vingt,ugent
853,dreißig::NUM,trente,tregont
854,vierzig::NUM,quarante,daou-ugent
855,fünfzig::NUM,cinquante,hanter-kant
856,sechzig::NUM,soixante,tri-ugent
857,siebzig::NUM,soixante-dix,dek ha tri-ugent
858,achtzig::NUM,quatre-vingt,pevar-ugent
859,neunzig::NUM,quatre-vingt-dix,dek ha pevar-ugent
860,hundert::NUM,cent,kant
861,tausend::NUM,mille,mil
862,und::CNJ,et,ha
863,oder::CNJ,ou,pe
864,stehen::V,être debout,bezañ a-sav
865,sitzen::V,être assis,azezañ
866,sitzen::V,être assis,bezañ en e goazez
867,liegen::V,être couché,bezañ en e c'hourvez
868,hängen::V,pendre,krougañ
869,werden::V,devenir,dazonet
870,passieren::V,se passer,c'hoarvezout
871,beginnen::V,commencer,stagañ
872,enden::V,finir,achuiñ
873,enden::V,se terminer,achuiñ
874,wechseln::V,changer,cheñch
875,wechseln::V,alterner,cheñch
876,aufgehen[Sonne]::V,se lever,dirouzañ
877,untergehen[Sonne]::V,se coucher,
878,scheinen[Sonne]::V,briller,lugernañ
879,donnern::V,tonner,taranal
880,wehen::V,souffler,c'hwezhañ
881,strömen::V,affluer,deredek
882,fließen::V,couler,redek
883,sich drehen::V,tourner,troiñ
884,schwanken::V,osciller,trantellat
885,schwanken::V,chanceler,trantellat
886,schwingen::V,vibrer,froumal
887,schwingen::V,osciller,froumal
888,fallen::V,tomber,kouezhañ
889,brennen::V,brûler,deviñ
890,brennen::V,flamber,deviñ
891,rauchen::V,fumer,divogedañ
892,regnen::V,pleuvoir,glavañ
893,gefrieren::V,geler,reviñ
894,tauen::V,dégeler,diskornañ
895,schmelzen::V,fondre,teuziñ
896,trocknen::V,sécher,sec'hañ
897,sieden::V,bouillir,berviñ
898,faulen::V,pourrir,breinañ
899,faulen::V,se putréfier,breinañ
900,verfaulen::V,pourrir,breinañ
901,reißen::V,rompre,darnaouiñ
902,reißen::V,se déchirer,darnaouiñ
903,versinken::V,s'enfoncer,sodellañ
904,vergehen::V,passer,tremen
905,erscheinen::V,apparaître,donet war-wel
906,verschwinden::V,disparaître,monet diwar wel
907,sinken::V,descendre,en em izelat
908,sinken::V,s'abaisser,en em izelat
909,abnehmen::V,diminuer,nebeutaat
910,zunehmen::V,augmenter,kreskiñ
911,steigen::V,monter,sevel
912,wachsen::V,croître,kreskiñ
913,glänzen::V,briller,lugernañ
914,funkeln::V,étinceler,elieniñ
915,lärmen::V,faire du bruit,rabotat
916,läuten::V,sonner,
917,klingeln::V,sonner,
918,klirren::V,cliqueter,diridignat
919,klirren::V,cliqueter,sterlinkañ
920,brausen::V,mugir,gwegal
921,rauschen::V,bruire,trouzal
922,klingen::V,sonner,seniñ
923,bellen::V,aboyer,harzhal
924,heulen::V,hurler,yudal
925,blasen::V,souffler,c'hwezhañ
926,pfeifen::V,siffler,c'hwitellat
927,schreien::V,crier,huchal
928,stöhnen::V,gémir,hirvoudiñ
929,zittern::V,trembler,krenañ
930,leben::V,vivre,bevañ
931,geboren werden::V,naître,genel
932,atmen::V,respirer,tennañ e anal
933,trinken::V,boire,evañ
934,essen::V,manger,debriñ
935,schlucken::V,avaler,lonkañ
936,müde werden::V,se lasser,skuizhañ
937,müde werden::V,se fatiguer,skuizhañ
938,einschlafen::V,s'endormir,menel kousket
939,schlafen::V,dormir,kousket
940,aufwachen::V,se réveiller,dihuniñ
941,aufstehen::V,se lever,sevel
942,sich erholen::V,se reposer,diskuizhañ
943,sich erholen::V,se détendre,diskuizhañ
944,krank werden::V,tomber malade,klañviñ
945,krank sein::V,être malade,bezañ klañv
946,schmerzen::V,faire mal,skourjezañ
947,husten::V,tousser,pasaat
948,husten::V,tousser,peudal
949,genesen::V,guérir,pareañ
950,genesen::V,se remettre,pareañ
951,sterben::V,mourir,mervel
952,umkommen::V,périr,perisañ
953,sich bewegen::V,bouger,bouljal
954,sich rühren::V,broncher,fiñval
955,sich erheben::V,se lever,sevel
956,sich setzen::V,s'asseoir,azezañ
957,sich setzen::V,s'asseoir,mont en e goazez
958,hinfallen::V,tomber,kouezhañ
959,laufen::V,marcher,redek
960,laufen::V,aller à pied,redek
961,schreiten::V,marcher,kerzhet
962,spazierengehen::V,se promener,pourmen
963,eilen::V,courir,hastañ
964,sich beeilen::V,se hâter,hastañ
965,sich beeilen::V,se dépêcher,hastañ
966,sausen::V,filer,karzhañ
967,rennen::V,courir,redek
968,springen::V,sauter,lammat
969,klettern::V,grimper,krimpat
970,schaukeln::V,se balancer,brañsellat
971,kriechen::V,ramper,skrampañ
972,schwimmen::V,nager,neuial
973,tauchen::V,plonger,splujañ
974,rudern::V,ramer,roeñvat
975,fahren::V,aller,kas
976,fahren::V,aller,bleniañ
977,fahren::V,rouler,kas
978,fahren::V,rouler,bleniañ
979,fliegen::V,voler,nijal
980,gehen::V,aller,mont
981,weggehen::V,s'en aller,mont kuit
982,abfahren::V,partir,mont kuit
983,anhalten::V,s'arrêter,chom a-sav
984,hineingehen::V,entrer,monet e-barzh
985,eintreten::V,entrer,monet e-barzh
986,kommen::V,venir,dont
987,ankommen::V,arriver,erruout
988,zurückkommen::V,revenir,addonet
989,bleiben::V,rester,chom
990,bleiben::V,demeurer,chom
991,warten::V,attendre,gortoz
992,erwarten::V,attendre,gortoz
993,suchen::V,chercher,klask
994,finden::V,trouver,kavout
995,versuchen::V,essayer,klask
996,vorbereiten::V,préparer,aozañ
997,lieben::V,aimer,karout
998,mögen::V,aimer,karout
999,mögen::V,vouloir,karout
1000,lachen::V,rire,c'hoarzin
1001,rühren::V,toucher,tenerañ
1002,rühren::V,attendrir,tenerañ
1003,weinen::V,pleurer,gouelañ
1004,schimpfen::V,gronder,krozal
1005,sich ärgern::V,se fâcher,fachañ
1006,sich ärgern::V,se fâcher,en em fachañ
1007,sich fürchten::V,avoir peur,
1008,fürchten::V,craindre,
1009,fürchten::V,avoir peur de,
1010,fliehen::V,fuir,tec'het
1011,flüchten::V,s'enfuir,tuzañ
1012,sehen::V,voir,gwelet
1013,anschauen::V,regarder,sellout ouzh
1014,ansehen::V,regarder,sellout ouzh
1015,hören::V,entendre,klevet
1016,zuhören::V,écouter,selaou
1017,probieren::V,goûter,blasa
1018,riechen::V,sentir,klevet
1019,fühlen::V,sentir,santout
1020,scheinen::V,sembler,diskouez bezañ
1021,scheinen::V,paraître,diskouez bezañ
1022,zu sehen sein::V,se voir,bezañ gwelus
1023,zu sehen sein::V,être visible,bezañ gwelus
1024,vernehmen::V,entendre,merzhañ
1025,vernehmen::V,percevoir,merzhañ
1026,frieren::V,avoir froid,anoued
1027,tun::V,faire,ober
1028,können::V,savoir,gouzout
1029,können::V,pouvoir,gouzout
1030,wollen::V,vouloir,fellout da
1031,wollen::V,vouloir,kaout c'hoant da
1032,anfangen::V,commencer,kregiñ
1033,beenden::V,finir,achuiñ
1034,beenden::V,terminer,achuiñ
1035,aufhören::V,cesser,paouez
1036,aufhören::V,arrêter,paouez
1037,gelingen::V,réussir,
1038,geraten::V,réussir,
1039,öffnen::V,ouvrir,digeriñ
1040,schließen::V,fermer,serriñ
1041,stellen::V,poser,lakaat
1042,stellen::V,mettre,lakaat
1043,setzen::V,placer,lakaat
1044,legen::V,placer,lakaat
1045,berühren::V,toucher,touch
1046,verbinden::V,lier,eren
1047,bedecken::V,couvrir,goloiñ
1048,aufhängen::V,accrocher,istribilhañ
1049,anzünden::V,allumer,alumiñ
1050,anzünden::V,allumer,c'hwezzañ
1051,aufheben::V,ramasser,dastum
1052,zurücklassen::V,laisser,lezel
1053,verlieren::V,perdre,koll
1054,fallen lassen::V,lâcher,laoskel
1055,fallen lassen::V,lâcher,lezel da gouezhel
1056,fallen lassen::V,laisser tomber,laoskel
1057,fallen lassen::V,laisser tomber,lezel da gouezhel
1058,machen::V,faire,ober
1059,herstellen::V,produire,fardañ
1060,herstellen::V,fabriquer,fardañ
1061,bauen::V,bâtir,sevel
1062,bauen::V,construire,sevel
1063,reparieren::V,réparer,adaozañ
1064,verbessern::V,améliorer,gwellaat
1065,ändern::V,changer,cheñch
1066,ändern::V,modifier,cheñch
1067,graben::V,creuser,kleuzañ
1068,beugen::V,plier,plegañ
1069,beugen::V,ployer,plegañ
1070,biegen::V,courber,krommañ
1071,drehen::V,tordre,treiñ
1072,drehen::V,tourner,treiñ
1073,wenden::V,retourner,treiñ
1074,umdrehen::V,tourner,treiñ
1075,heben::V,soulever,sevel
1076,hochheben::V,lever,sevel
1077,ergreifen::V,saisir,kemer
1078,ergreifen::V,prendre,kemer
1079,halten::V,tenir,dalc'hen
1080,drücken::V,presser,bountañ
1081,schieben::V,pousser,poulzañ
1082,kratzen::V,gratter,skrabat
1083,kratzen::V,égratigner,skrabat
1084,lecken::V,lécher,lipat
1085,beißen::V,mordre,kregiñ
1086,abreißen::V,arracher,diframmañ
1087,abschneiden::V,couper,troc'hañ
1088,binden::V,lier,stagañ
1089,binden::V,attacher,stagañ
1090,stecken::V,enfoncer,sankañ
1091,brechen::V,rompre,darnaouiñ
1092,klopfen::V,frapper,skoiñ
1093,hauen::V,frapper,dornañ
1094,kleben::V,coller,pegañ
1095,reiben::V,frotter,taravat
1096,reiben::V,frotter,trekiñ
1097,streichen::V,empâter,toazañ
1098,schleifen::V,affiler,lemmañ
1099,schleifen::V,aiguiser,lemmañ
1100,schneiden::V,couper,troc'hañ
1101,schneiden::V,trancher,troc'hañ
1102,rütteln::V,cahoter,tordorosañ
1103,schütteln::V,secouer,hejañ
1104,schwenken::V,agiter,
1105,schütten::V,verser,diskargañ
1106,füllen::V,remplir,kargañ
1107,einwickeln::V,envelopper,gronnañ
1108,tragen::V,porter,dougen
1109,schleppen::V,traîner,stlejal
1110,ziehen::V,tirer,sachañ
1111,aufbewahren::V,garder,miret
1112,aufbewahren::V,conserver,miret
1113,werfen::V,jeter,teuler
1114,werfen::V,lancer,teuler
1115,fangen::V,attraper,tapañ
1116,packen::V,agripper,krapat
1117,verstecken::V,cacher,kuzhat
1118,teilen::V,diviser,rannañ
1119,schicken::V,envoyer,kas
1120,bringen::V,apporter,degas
1121,hinzufügen::V,ajouter,lakat ouzhpenn
1122,bekommen::V,obtenir,kaout
1123,erhalten::V,recevoir,kaout
1124,nehmen::V,prendre,kemer
1125,wählen::V,choisir,choaz
1126,auswählen::V,choisir,dibab
1127,auswählen::V,sélectionner,dibab
1128,bewahren::V,préserver,mirout
1129,behindern::V,gêner,diaezañ
1130,verderben::V,gâter,lovrañ
1131,verderben::V,corrompre,lovrañ
1132,beschädigen::V,endommager,gwallegañ
1133,zerbrechen::V,casser,torriñ
1134,zerreißen::V,déchirer,diroegiñ
1135,zerstören::V,détruire,distrujañ
1136,verbrennen::V,brûler,deviñ
1137,geben::V,donner,reiñ
1138,reichen::V,tendre,
1139,schenken::V,offrir,donezonañ
1140,versprechen::V,promettre,prometiñ
1141,wünschen::V,souhaiter,hetiñ
1142,loben::V,louer,feurmiñ
1143,küssen::V,embrasser,pokat
1144,wiegen::V,bercer,pouezañ
1145,zudecken::V,couvrir,goloiñ
1146,wecken::V,éveiller,dihuniñ
1147,wecken::V,réveiller,dihuniñ
1148,zeigen::V,montrer,diskouez
1149,zeigen::V,faire voir,diskouez
1150,führen::V,guider,kas
1151,lehren::V,apprendre,deskiñ
1152,unterrichten::V,instruire,kelenn
1153,aufziehen::V,élever,
1154,leiten::V,diriger,bleinañ
1155,leiten::V,conduire,bleinañ
1156,antreiben::V,pousser,poulzañ
1157,lassen::V,faire,leuskel
1158,einladen::V,inviter,pediñ
1159,vereinigen::V,unir,unisañ
1160,vereinigen::V,réunir,unisañ
1161,besuchen::V,visiter,gweladenniñ
1162,besuchen::V,aller voir,gweladenniñ
1163,treffen::V,rencontrer,kejal
1164,treffen::V,rencontrer,ankontrañ
1165,sich versammeln::V,s'assembler,bodennañ
1166,spielen::V,jouer,c'hoari
1167,singen::V,chanter,kanañ
1168,tanzen::V,danser,dañsal
1169,sich trennen::V,se séparer,dispartiañ
1170,verlassen::V,quitter,lezel
1171,retten::V,sauver,saveteiñ
1172,bewachen::V,garder,mesa
1173,schützen::V,protéger,diwall
1174,verteidigen::V,défendre,difenn
1175,sich schlagen::V,se taper,lopañ
1176,schießen::V,tirer,
1177,siegen::V,vaincre,trec'hiñ
1178,ärgern::V,agacer,hegasiñ
1179,schlagen::V,battre,skeiñ
1180,schlagen::V,frapper,skeiñ
1181,treten::V,botter,botaouiñ
1182,treten::V,donner un coup de pied à,botaouiñ
1183,stechen::V,piquer,pikat
1184,stoßen::V,heurter,stokañ
1185,stehlen::V,voler,laerezh
1186,stören::V,gêner,direnkañ
1187,stören::V,déranger,direnkañ
1188,belästigen::V,molester,dregasiñ
1189,belästigen::V,importuner,dregasiñ
1190,verbergen::V,cacher,skoachañ
1191,verbergen::V,dissimuler,skoachañ
1192,täuschen::V,abuser,tromplañ
1193,täuschen::V,tromper,tromplañ
1194,betrügen::V,duper,lorbañ
1195,betrügen::V,frauder,lorbañ
1196,töten::V,tuer,lazhañ
1197,wohnen::V,habiter,bezañ o chom
1198,wohnen::V,demeurer,bezañ o chom
1199,arbeiten::V,travailler,labourat
1200,sammeln::V,collectionner,dastum
1201,pflücken::V,cueillir,kuntuilhañ
1202,jagen::V,chasser,chaseal
1203,fischen::V,pêcher,pesketa
1204,fassen::V,capturer,pakañ
1205,hüten::V,garder,geota
1206,treiben::V,mener,
1207,anbinden::V,attacher,stagañ
1208,füttern::V,faire manger,boueta
1209,melken::V,traire,goro
1210,hacken::V,fendre,difrakal
1211,gießen::V,arroser,dourañ
1212,reifen::V,mûrir,azviñ
1213,zubereiten::V,préparer,keginañ
1214,kochen::V,cuire,poazhañ
1215,backen::V,cuire,fritañ
1216,braten::V,rôtir,rostañ
1217,umrühren::V,remuer,
1218,stricken::V,tricoter,stammañ
1219,nähen::V,coudre,gwriat
1220,färben::V,teindre,livañ
1221,reinigen::V,nettoyer,naetañ
1222,waschen::V,laver,gwalc'hiñ
1223,abwischen::V,essuyer,torchañ
1224,spülen::V,rincer,disgwalc'hiñ
1225,fegen::V,balayer,skubañ
1226,kehren::V,balayer,skubañ
1227,baden::V,se baigner,kouronkañ
1228,sich waschen::V,se laver,en em walc'hiñ
1229,ausziehen::V,ôter,
1230,ausziehen::V,enlever,
1231,anziehen::V,mettre,
1232,sich anziehen::V,s'habiller,gwiskañ
1233,kämmen::V,peigner,kribat
1234,schmücken::V,orner,kinklañ
1235,schmücken::V,décorer,kinklañ
1236,sagen::V,dire,larêt
1237,sagen::V,dire,lavaret
1238,sprechen::V,parler,komz
1239,reden::V,parler,kaozeal
1240,sich unterhalten::V,bavarder,balbotal
1241,sich unterhalten::V,s'entretenir,balbotal
1242,fragen::V,demander,goulenn
1243,bitten::V,prier,goulenn
1244,erzählen::V,raconter,kontañ
1245,mitteilen::V,communiquer,kemenn
1246,nennen::V,nommer,anviñ
1247,nennen::V,appeler,anviñ
1248,rufen::V,appeler,gelver
1249,prahlen::V,se vanter,fougeal
1250,übersetzen::V,traduire,treiñ
1251,denken::V,penser,soñjal
1252,glauben::V,croire,krediñ
1253,bemerken::V,remarquer,apresevañ
1254,bemerken::V,apercevoir,apresevañ
1255,erkennen::V,reconnaître,anavout
1256,begreifen::V,concevoir,meizañ
1257,verstehen::V,entendre,kompren
1258,verstehen::V,comprendre,kompren
1259,lernen::V,apprendre,deskiñ
1260,wissen::V,savoir,gouzout
1261,sich erinnern an::V,se souvenir de,kaout soñj e
1262,vergessen::V,oublier,ankouaat
1263,messen::V,mesurer,muzuliañ
1264,zählen::V,compter,kontañ
1265,rechnen::V,calculer,jedañ
1266,lesen::V,lire,lenn
1267,malen::V,peindre,livañ
1268,zeichnen::V,dessiner,tresañ
1269,schreiben::V,écrire,skrivañ
1270,besitzen::V,posséder,kaout
1271,kaufen::V,acheter,prenañ
1272,verkaufen::V,vendre,gwerzhañ
1273,bezahlen::V,payer,paeañ
1274,zahlen::V,payer,paeañ
1275,beherrschen::V,dominer,mestroniañ
1276,beherrschen::V,maîtriser,mestroniañ
1277,ertragen::V,tolérer,anduriñ
1278,ertragen::V,supporter,anduriñ
