,Concept_ID,ka,it
737,billig::A,იაფი,a buon prezzo
738,billig::A,იაფი,a buon mercato
739,teuer::A,ძვირი,caro
740,wertvoll::A,ღირსიანი,prezioso
741,blind::A,ბრმა,cieco
742,taub::A,ყრუ,sordo
743,kräftig::A,ძალავანი,forte
744,kräftig::A,ძალავანი,robusto
745,stark::A,ძლიერი,forte
746,stark::A,ძლიერი,vigoroso
747,stark::A,ღონიერი,forte
748,stark::A,ღონიერი,vigoroso
749,schwach::A,სუსტი,dèbole
750,fett::A,სქელი,grasso
751,schlank::A,გამხდარი,snello
752,schlank::A,გამხდარი,slanciato
753,hübsch::A,ეშხიანი,bello
754,hübsch::A,ეშხიანი,carino
755,hübsch::A,მშვენიერი,bello
756,hübsch::A,მშვენიერი,carino
757,böse::A,ავი,cattivo
758,böse::A,ბოროტი,cattivo
759,dumm::A,ბოთე,stùpido
760,dumm::A,სულელი,stùpido
761,faul::A,ზანტი,pigro
762,faul::A,ზარმაცი,pigro
763,fleißig::A,ბეჯითი,diligente
764,fleißig::A,მუყაითი,diligente
765,geizig::A,ძუნწი,avaro
766,klug::A,ჭკვიანი,intelligente
767,geschickt::A,მარჯვე,àbile
768,geschickt::A,გაწაფული,àbile
769,lieb::A,სატრფიალო,caro
770,lustig::A,მხიარული,gaio
771,lustig::A,მხიარული,allegro
772,sanft::A,ალერსიანი,dolce
773,sanft::A,გრძნობიერი,dolce
774,hungrig::A,მშიერი,affamato
775,krank::A,სნეული,malato
776,krank::A,სნეული,infermo
777,krank::A,ავადმყოფი,malato
778,krank::A,ავადმყოფი,infermo
779,nackt::A,ტიტველი,nudo
780,traurig::A,მწუხარე,triste
781,traurig::A,სევდიანი,triste
782,lebendig::A,ცოცხალი,vivo
783,gut::A,კარგი,buono
784,schlecht::A,უხეირო,cattivo
785,richtig::A,ნამდვილი,giusto
786,schlimm::A,ცუდი,grave
787,wahr::A,სწორი,vero
788,wahr::A,ჭეშმარიტი,vero
789,alt::A,ძველი,vecchio
790,neu::A,ახალი,nuovo
791,ehemalig::A,ყოფილი,vecchio
792,ehemalig::A,ყოფილი,d'una_volta
793,alt[Lebewesen]::A,ბებერი,anziano
794,jung::A,ნორჩი,giovane
795,jung::A,ახალგაზრდა,giovane
796,arm::A,ღარიბი,pòvero
797,reich::A,მდიდარი,ricco
798,bekannt::A,ცნობილი,noto
799,bekannt::A,ცნობილი,conosciuto
800,berühmt::A,გამოჩენილი,famoso
801,berühmt::A,გამოჩენილი,cèlebre
802,fremd::A,უცხო,estràneo
803,fremd::A,უცხო,straniero
804,fremd::A,გარეშე,estràneo
805,fremd::A,გარეშე,straniero
806,verschieden::A,სხვაგვარი,diverso
807,verschieden::A,სხვაგვარი,differente
808,nah::A,ახლო,vicino
809,nah::A,ახლო,propinquo
810,fern::A,შორი,lontano
811,fern::A,შორეული,lontano
812,linker::A,მარცხენა,sinistro
813,rechter::A,მარჯვენა,destro
814,anderer::A,სხვა,altro
815,erster::A,პირველი,primo
816,zweiter::A,მეორე,secondo
817,dritter::A,მესამე,terzo
818,letzter::A,ბოლო,ùltimo
819,letzter::A,უკანასკნელი,ùltimo
820,allein::ADV,მარტო,solo
821,allein::ADV,მარტო,da solo
822,auf einmal::ADV,ერთდროულად,insieme
823,zusammen::ADV,ერთად,insieme
824,lange::ADV,დიდხანს,a lungo
825,plötzlich::ADV,მოულოდნელად,all'improvviso
826,sofort::ADV,ახლავე,sùbito
827,sofort::ADV,ახლავე,all'istante
828,später::ADV,მოგვიანებით,più tardi
829,jetzt::ADV,ახლა,ora
830,jetzt::ADV,ახლა,adesso
831,heute::ADV,დღეს,oggi
832,morgen::ADV,ხვალ,domani
833,bald::ADV,მალე,presto
834,bald::ADV,მალე,tra poco
835,dann::ADV,მერე,allora
836,gestern::ADV,გუშინ,ieri
837,einst::ADV,ოდესღაც,prima
838,einst::ADV,ოდესღაც,un tempo
839,damals::ADV,მაშინ,allora
840,danach::ADV,მერმე,poi
841,danach::ADV,მერმე,dopo
842,danach::ADV,შემდეგ,poi
843,danach::ADV,შემდეგ,dopo
844,vorher::ADV,ადრე,prima
845,vorher::ADV,წინათ,prima
846,zuerst::ADV,ჯერ,prima
847,zuerst::ADV,ჯერ,dapprima
848,einmal::ADV,ერთხელ,una volta
849,manchmal::ADV,ხან,talvolta
850,manchmal::ADV,ხან,qualche volta
851,manchmal::ADV,ზოგჯერ,talvolta
852,manchmal::ADV,ზოგჯერ,qualche volta
853,oft::ADV,ხშირად,spesso
854,immer::ADV,მუდამ,sempre
855,immer::ADV,ყოველთვის,sempre
856,niemals::ADV,არასდროს,non mai
857,hier::ADV,აქ,qua
858,hierhin::ADV,აქეთ,qua
859,von hier::ADV,აქედან,ne
860,von hier::ADV,აქედან,da qui
861,dort::ADV,იქ,lì
862,dorthin::ADV,იქით,là
863,geradeaus::ADV,პირდაპირ,diritto
864,vorwärts::ADV,წინ,avanti
865,rückwärts::ADV,უკან,all'indietro
866,zurück::ADV,უკანვე,di indietro
867,unten::ADV,დაბლა,giù
868,unten::ADV,დაბლა,sotto
869,unten::ADV,ქვევით,giù
870,unten::ADV,ქვევით,sotto
871,hinab::ADV,ძირს,giù
872,hinab::ADV,ძირს,in giù
873,oben::ADV,ზემოთ,su
874,oben::ADV,ზემოთ,sopra
875,hinauf::ADV,ზევით,in sù
876,hinauf::ADV,ზევით,in alto
877,überall::ADV,ყველგან,dappertutto
878,nicht::ADV,არ,non
879,ein wenig::ADV,ცოტა,un po'
880,ein wenig::ADV,ცოტა,un poco
881,kaum::ADV,ძლივს,a appena
882,sehr::ADV,მეტად,molto
883,sehr::ADV,ძალიან,molto
884,so::ADV,ისე,così
885,so::ADV,ისე,tanto
886,noch::ADV,ჯერ,ancora
887,nur::ADV,მხოლოდ,solo
888,nur::ADV,მხოლოდ,soltanto
889,schon::ADV,უკვე,già
890,wieder::ADV,ისევ,di nuovo
891,wieder::ADV,კიდევ,di nuovo
892,vergebens::ADV,ამაოდ,invano
893,vergebens::ADV,ტყუილად,invano
894,vor::PRP,წინ,davanti a
895,hinter::PRP,უკან,dietro
896,hinter::PRP,მიღმა,dietro
897,unter::PRP,ქვეშ,sotto
898,unter::PRP,ქვევით,sotto
899,durch::PRP,გავლით,per
900,durch::PRP,გავლით,attraverso
901,neben::PRP,გვერდით,a accanto a
902,zwischen::PRP,შუა,fra
903,zwischen::PRP,შორის,fra
904,wegen::PRP,გამო,a causa di
905,wegen::PRP,შედეგად,a causa di
906,dies::PRN,ეს,ciò
907,dies::PRN,ეს,questo
908,das::PRN,ეგ,ciò
909,das::PRN,ეგ,quello
910,alles::PRN,ყველაფერი,tutto
911,ich::PRN,მე,ìo
912,du::PRN,შენ,tu
913,er::PRN,ის,lui
914,er::PRN,ის,egli
915,er::PRN,იგი,lui
916,er::PRN,იგი,egli
917,wir::PRN,ჩვენ,noi
918,ihr::PRN,თქვენ,voi
919,sie::PRN,ისინი,loro
920,was::FPRN,რა,che
921,was::FPRN,რა,che cosa
922,wer::FPRN,ვინ,chi
923,wo::FADV,სად,dove
924,wohin::FADV,საით,dove
925,wie::FADV,როგორ,come
926,warum::FADV,რაზე,perche
927,warum::FADV,რატომ,perche
928,wieviel::FNUM,რამდენი,quanto
929,eins::NUM,ერთი,uno
930,zwei::NUM,ორი,due
931,drei::NUM,სამი,tre
932,vier::NUM,ოთხი,quattro
933,fünf::NUM,ხუთი,cinque
934,sechs::NUM,ექვსი,sei
935,sieben::NUM,შვიდი,sette
936,acht::NUM,რვა,otto
937,neun::NUM,ცხრა,nove
938,zehn::NUM,ათი,dieci
939,elf::NUM,თერთმეტი,ùndici
940,zwölf::NUM,თორმეტი,dodici
941,zwanzig::NUM,ოცი,venti
942,dreißig::NUM,ოცდაათი,trenta
943,vierzig::NUM,ორმოცი,quaranta
944,fünfzig::NUM,ორმოცდაათი,cinquanta
945,sechzig::NUM,სამოცი,sessanta
946,siebzig::NUM,სამოცდაათი,settanta
947,achtzig::NUM,ოთხმოცი,ottanta
948,neunzig::NUM,ოთხმოცდაათი,novanta
949,hundert::NUM,ასი,cento
950,tausend::NUM,ათასი,mille
951,und::CNJ,და,e
952,oder::CNJ,ან,o
953,stehen::V,დგას,stare in piedi
954,sitzen::V,ზის,sedere
955,sitzen::V,ზის,stare seduto
956,liegen::V,აწევს,giacere
957,hängen::V,კიდია,pèndere
958,hängen::V,კიდია,èssere appeso
959,werden::V,გახდება,farsi
960,werden::V,გახდება,diventare
961,passieren::V,მოხდება,succèdere
962,beginnen::V,იწყება,cominciare
963,enden::V,გათავდება,finire
964,enden::V,გათავდება,terminare
965,wechseln::V,იცვლება,variare
966,wechseln::V,იცვლება,cambiare
967,aufgehen[Sonne]::V,ამოდის,sòrgere
968,aufgehen[Sonne]::V,ამოდის,spuntare
969,untergehen[Sonne]::V,ჩადის,tramontare
970,scheinen[Sonne]::V,ანათებს,splèndere
971,donnern::V,ქუხს,tonare
972,wehen::V,ქრის,soffiare
973,wehen::V,დაუბერავს,soffiare
974,strömen::V,იღვრება,fluire
975,fließen::V,დის,fluire
976,fließen::V,დის,scorrere
977,fließen::V,მიედინება,fluire
978,fließen::V,მიედინება,scorrere
979,sich drehen::V,ტრიალებს,girarsi
980,schwanken::V,ირხევა,oscillare
981,schwanken::V,ირხევა,barcollare
982,schwingen::V,ირხევა,vibrare
983,schwingen::V,ირხევა,oscillare
984,fallen::V,დავარდება,cadere
985,brennen::V,იწვის,àrdere
986,brennen::V,იწვის,bruciare
987,rauchen::V,ბოლავს,fumare
988,rauchen::V,აბოლებს,fumare
989,regnen::V,წვიმს,piòvere
990,gefrieren::V,იყინება,gelarsi
991,gefrieren::V,იყინება,congelarsi
992,tauen::V,დნება,sciògliersi
993,schmelzen::V,დნება,fòndere
994,schmelzen::V,დნება,sciògliersi
995,trocknen::V,გაშრება,asciugarsi
996,sieden::V,დუღს,bollire
997,faulen::V,ლპება,marcire
998,verfaulen::V,ლპება,imputridire
999,reißen::V,დაიხევა,strapparsi
1000,versinken::V,ეფლობა,affondare
1001,versinken::V,ჩაიძირება,affondare
1002,vergehen::V,გადის,passare
1003,erscheinen::V,გამოჩნდება,apparire
1004,erscheinen::V,გამოჩნდება,comparire
1005,verschwinden::V,გააქრება,sparire
1006,verschwinden::V,გააქრება,scomparire
1007,verschwinden::V,დაიკარგება,sparire
1008,verschwinden::V,დაიკარგება,scomparire
1009,sinken::V,დაიწევს,calare
1010,sinken::V,დაიწევს,scendere
1011,abnehmen::V,შემცირდება,diminuire
1012,zunehmen::V,გასუქდება,aumentare
1013,steigen::V,მოიმატებს,salire
1014,steigen::V,მოიმატებს,montare
1015,wachsen::V,იზრდება,crescere
1016,wachsen::V,მრავლდება,crescere
1017,glänzen::V,ბრწყინავს,splèndere
1018,funkeln::V,კაშკაშებს,brillare
1019,funkeln::V,კაშკაშებს,scintillare
1020,lärmen::V,ხმაურობს,strepitare
1021,lärmen::V,ხმაურობს,fare chiasso
1022,läuten::V,დარეკავს,suonare
1023,klingeln::V,დარეკავს,suonare
1024,klirren::V,დააწკარუნებს,tintinnare
1025,brausen::V,ბობოქრობს,rombare
1026,brausen::V,ბობოქრობს,rumoreggiare
1027,rauschen::V,შრიალებს,frusciare
1028,klingen::V,ხმას გამოსცემს,suonare
1029,bellen::V,უყეფს,latrare
1030,bellen::V,უყეფს,abbaiare
1031,heulen::V,ღმუის,urlare
1032,heulen::V,ღმუის,ululare
1033,blasen::V,დაუბერავს,soffiare
1034,pfeifen::V,უსტვენს,fischiare
1035,schreien::V,ყვირის,gridare
1036,stöhnen::V,კვნესის,gèmere
1037,zittern::V,აძაგძაგებს,tremare
1038,leben::V,ცოცხლობს,vìvere
1039,geboren werden::V,იშვება,nàscere
1040,geboren werden::V,იბადება,nàscere
1041,atmen::V,სუნთქავს,respirare
1042,trinken::V,სვამს,bere
1043,trinken::V,დალევს,bere
1044,essen::V,შეჭამს,mangiare
1045,schlucken::V,ყლაპავს,inghiottire
1046,müde werden::V,დაიქანცება,stancarsi
1047,einschlafen::V,დაიძინებს,addormentarsi
1048,schlafen::V,სძინავს,dormire
1049,aufwachen::V,გაიღვიძებს,svegliarsi
1050,aufstehen::V,ადგება,levarsi
1051,sich erholen::V,დაისვენებს,riposarsi
1052,krank werden::V,ავად გახდება,ammalarsi
1053,krank sein::V,ავადმყოფობს,èssere malato
1054,schmerzen::V,სტკივა,dolere
1055,husten::V,ახველებს,tossire
1056,genesen::V,მორჩება,guarire
1057,sterben::V,კვდება,morire
1058,umkommen::V,დაიღუპება,perire
1059,sich bewegen::V,იძვრის,agitarsi
1060,sich bewegen::V,მოძრაობს,agitarsi
1061,sich rühren::V,გაინძრევა,muòversi
1062,sich erheben::V,ადგება,alzarsi
1063,sich setzen::V,დაჯდება,sedersi
1064,hinfallen::V,დაეცემა,cadere
1065,laufen::V,დადის,camminare
1066,laufen::V,დადის,andare a piedi
1067,schreiten::V,აბიჯებს,andare
1068,schreiten::V,აბიჯებს,procedere
1069,spazierengehen::V,დასეირნობს,passeggiare
1070,spazierengehen::V,დასეირნობს,andare a passeggio
1071,eilen::V,მიიჩქარის,andare in fretta
1072,sich beeilen::V,აჩქარდება,affrettarsi
1073,sausen::V,მიქრის,volare
1074,sausen::V,მიქრის,correre
1075,rennen::V,დარბის,correre
1076,springen::V,ხტის,saltare
1077,klettern::V,ძვრება,arrampicarsi
1078,schaukeln::V,ქანაობს,fare l'altalena
1079,kriechen::V,დაბობღავს,strisciare
1080,schwimmen::V,ცურავს,nuotare
1081,tauchen::V,ჩაიძირება,tuffarsi
1082,tauchen::V,ჩაიძირება,immèrgersi
1083,rudern::V,ნიჩაბს უსვამს,remare
1084,fahren::V,დადის,andare
1085,fahren::V,დადის,viaggiare
1086,fahren::V,მგზავრობს,andare
1087,fahren::V,მგზავრობს,viaggiare
1088,fliegen::V,იფრენს,volare
1089,fliegen::V,გაფრინდება,volare
1090,gehen::V,მიდის,andare
1091,weggehen::V,წამოდის,andàrsene
1092,weggehen::V,წამოდის,andare via
1093,abfahren::V,მიემგზავრება,partire
1094,anhalten::V,ჩერდება,fermarsi
1095,hineingehen::V,შედის,entrare
1096,eintreten::V,შედის,entrare
1097,kommen::V,მოდის,venire
1098,ankommen::V,ჩადის,arrivare
1099,zurückkommen::V,დაბრუნდება,ritornare
1100,bleiben::V,დარჩება,restare
1101,bleiben::V,დარჩება,rimanere
1102,warten::V,ელოდება,aspettare
1103,erwarten::V,ელის,attèndere
1104,erwarten::V,დაიცდის,attèndere
1105,suchen::V,ეძებს,cercare
1106,suchen::V,მოძებნის,cercare
1107,finden::V,მიაგნებს,trovare
1108,finden::V,გამოძებნის,trovare
1109,versuchen::V,ცდის,tentare
1110,versuchen::V,ცდილობს,tentare
1111,vorbereiten::V,მოამზადებს,preparare
1112,lieben::V,უყვარს,amare
1113,mögen::V,ეტრფის,piacere a
1114,mögen::V,ეტრფის,volere bene a
1115,lachen::V,იცინის,rìdere
1116,rühren::V,გულს აუჩუყებს,commuòvere
1117,weinen::V,ტირის,piàngere
1118,schimpfen::V,შეიგინება,imprecare
1119,sich ärgern::V,გაბრაზობს,stizzirsi
1120,sich ärgern::V,გაბრაზობს,arrabbiarsi
1121,sich fürchten::V,შიშობს,avere paura
1122,fürchten::V,ფრთხილობს,temere
1123,fliehen::V,გაიქცევა,fuggire
1124,flüchten::V,გაიქცევა,sfuggire
1125,sehen::V,ხედავს,vedere
1126,anschauen::V,ნახავს,guardare
1127,ansehen::V,უყურებს,guardare
1128,hören::V,ისმენს,udire
1129,hören::V,ისმენს,sentire
1130,zuhören::V,მოისმენს,ascoltare
1131,probieren::V,გასინჯავს,degustare
1132,probieren::V,გასინჯავს,assaggiare
1133,riechen::V,ყნოსავს,sentire
1134,fühlen::V,გრძნობს,sentire
1135,scheinen::V,ეჩვენება,parere
1136,scheinen::V,ეჩვენება,sembrare
1137,zu sehen sein::V,მოჩანს,vedersi
1138,vernehmen::V,გაიგებს,sentire
1139,vernehmen::V,გაიგებს,percepire
1140,frieren::V,იყინება,aver freddo
1141,tun::V,აკეთებს,fare
1142,können::V,შეიძლება,sapere
1143,wollen::V,უნდა,volere
1144,anfangen::V,დაიწყებს,iniziare
1145,anfangen::V,დაიწყებს,cominciare
1146,beenden::V,ამთავრებს,finire
1147,beenden::V,ამთავრებს,terminare
1148,aufhören::V,შეწყვეტს,finire
1149,aufhören::V,შეწყვეტს,cessare
1150,gelingen::V,მოახერხებს,riuscire
1151,geraten::V,გამოდის,stare
1152,öffnen::V,გახსნის,aprire
1153,schließen::V,ხურავს,chiùdere
1154,schließen::V,დაკეტავს,chiùdere
1155,stellen::V,დადგამს,porre
1156,stellen::V,დადგამს,mettere
1157,setzen::V,დასვამს,porre
1158,setzen::V,დასვამს,mettere
1159,legen::V,დადებს,posare
1160,legen::V,დადებს,mettere
1161,berühren::V,შეახებს,toccare
1162,berühren::V,მიაკარებს,toccare
1163,verbinden::V,შეაერთებს,unire
1164,verbinden::V,შეაერთებს,congiùngere
1165,bedecken::V,გადააფარებს,coprire
1166,bedecken::V,გადააფარებს,ricoprire
1167,aufhängen::V,დაკიდებს,attaccare
1168,anzünden::V,დაანთებს,accèndere
1169,anzünden::V,დაანთებს,incendiare
1170,anzünden::V,მოუკიდებს,accèndere
1171,anzünden::V,მოუკიდებს,incendiare
1172,aufheben::V,აიღებს,raccògliere
1173,aufheben::V,აიყვანს,raccògliere
1174,zurücklassen::V,დატოვებს,lasciare
1175,zurücklassen::V,დატოვებს,lasciare indietro
1176,verlieren::V,დაკარგავს,pèrdere
1177,fallen lassen::V,გაუვარდება,lasciare cadere
1178,machen::V,გააკეთებს,fare
1179,machen::V,გამოიწვევს,fare
1180,herstellen::V,დაამზადებს,produrre
1181,herstellen::V,დაამზადებს,fabbricare
1182,bauen::V,ააშენებს,costruire
1183,reparieren::V,შეაკეთებს,riparare
1184,reparieren::V,გაარემონტებს,riparare
1185,verbessern::V,გამოაკეთებს,migliorare
1186,verbessern::V,გააუმჯობესებს,migliorare
1187,ändern::V,შეცვლის,mutare
1188,ändern::V,შეცვლის,cambiare
1189,graben::V,თხრის,scavare
1190,beugen::V,ხრის,chinare
1191,beugen::V,ხრის,flettere
1192,biegen::V,გაღუნავს,tòrcere
1193,drehen::V,ატრიალებს,girare
1194,wenden::V,მოაბრუნებს,girare
1195,wenden::V,მოაბრუნებს,voltare
1196,umdrehen::V,შეატრიალებს,rivoltare
1197,heben::V,ასწევს,levare
1198,hochheben::V,აიყვანს,levare
1199,hochheben::V,აიყვანს,sollevare
1200,ergreifen::V,სტაცებს,afferrare
1201,halten::V,უჭირავს,tenere
1202,drücken::V,დააწვება,premere
1203,schieben::V,მისწევს,spìngere
1204,kratzen::V,მოფხანს,grattare
1205,kratzen::V,მოფხანს,graffiare
1206,lecken::V,ლოკავს,leccare
1207,beißen::V,უკბენს,mòrdere
1208,abreißen::V,გლეჯს,staccarsi
1209,abreißen::V,გლეჯს,strapparsi
1210,abreißen::V,მოწყვეტს,staccarsi
1211,abreißen::V,მოწყვეტს,strapparsi
1212,abschneiden::V,გაჭრის,tagliare
1213,binden::V,შეკრავს,legare
1214,binden::V,შეკრავს,bendare
1215,binden::V,გადააბამს,legare
1216,binden::V,გადააბამს,bendare
1217,stecken::V,ჩაასობს,ficcare
1218,brechen::V,მოიტეხს,rompere
1219,klopfen::V,აკაკუნებს,bàttere
1220,hauen::V,ლეწავს,picchiare
1221,kleben::V,წებავს,incollare
1222,kleben::V,დააწებებს,incollare
1223,reiben::V,დაზელს,fregare
1224,streichen::V,უსვამს,spalmare
1225,schleifen::V,ლესავს,arrotare
1226,schneiden::V,გაჭრის,tagliare
1227,rütteln::V,არხევს,scuòtere
1228,schütteln::V,არყევს,agitare
1229,schütteln::V,არყევს,scuòtere
1230,schütteln::V,ანძრევს,agitare
1231,schütteln::V,ანძრევს,scuòtere
1232,schwenken::V,აქნევს,agitare
1233,schwenken::V,აქნევს,sventolare
1234,schütten::V,ღვრის,versare
1235,schütten::V,დააქცევს,versare
1236,füllen::V,გაავსებს,riempire
1237,einwickeln::V,შეახვევს,involtare
1238,tragen::V,მიიტანს,portare
1239,schleppen::V,მიათრევს,trainare
1240,schleppen::V,მიათრევს,trascinare
1241,ziehen::V,წევს,tirare
1242,ziehen::V,ათრევს,tirare
1243,aufbewahren::V,შეინახავს,custodire
1244,aufbewahren::V,შეინახავს,conservare
1245,werfen::V,ისვრის,gettare
1246,werfen::V,ისვრის,lanciare
1247,fangen::V,დაიჭერს,prèndere
1248,fangen::V,დაიჭერს,acchiappare
1249,packen::V,სტაცებს,pigliare
1250,packen::V,სტაცებს,afferrare
1251,verstecken::V,მალავს,nascondere
1252,teilen::V,დაყოფს,divìdere
1253,schicken::V,გაგზავნის,inviare
1254,bringen::V,მოიტანს,portare
1255,bringen::V,მოიტანს,apportare
1256,hinzufügen::V,დაამატებს,aggiùngere
1257,bekommen::V,ამოიღებს,ricevere
1258,erhalten::V,იღებს,ricevere
1259,nehmen::V,აიღებს,prèndere
1260,wählen::V,გადაარჩევს,elèggere
1261,wählen::V,გადაარჩევს,scegliere
1262,auswählen::V,ამოარჩევს,scegliere
1263,bewahren::V,ინარჩუნებს,conservare
1264,behindern::V,აბრკოლებს,impedire
1265,behindern::V,გააძნელებს,impedire
1266,verderben::V,გააფუჭებს,guastare
1267,beschädigen::V,დააზიანებს,danneggiare
1268,zerbrechen::V,დაამტვრევს,rompere
1269,zerbrechen::V,დაამტვრევს,spezzare
1270,zerreißen::V,გახევს,stracciare
1271,zerstören::V,მოსპობს,distrùggere
1272,zerstören::V,დაანგრევს,distrùggere
1273,verbrennen::V,დაწვავს,bruciare
1274,geben::V,აძლევს,dare
1275,reichen::V,მიაწოდებს,pòrgere
1276,schenken::V,აჩუქებს,regalare
1277,versprechen::V,აღუთქვამს,promettere
1278,wünschen::V,უსურვებს,augurare
1279,loben::V,აქებს,lodare
1280,loben::V,ამკობს,lodare
1281,küssen::V,აკოცებს,baciare
1282,wiegen::V,არხევს,cullare
1283,wiegen::V,არხევს,dondolare
1284,zudecken::V,გადახურავს,coprire
1285,wecken::V,გააღვიძებს,svegliare
1286,zeigen::V,დაანახვებს,indicare
1287,führen::V,მიჰყავს,guidare
1288,führen::V,მიჰყავს,condurre
1289,lehren::V,ასწავლის,insegnare
1290,unterrichten::V,ასწავლის,istruire
1291,unterrichten::V,ასწავლის,insegnare
1292,aufziehen::V,აღზრდის,allevare
1293,leiten::V,აწარმოებს,avviare
1294,leiten::V,აწარმოებს,dirìgere
1295,leiten::V,ხელმძღვანელობს,avviare
1296,leiten::V,ხელმძღვანელობს,dirìgere
1297,antreiben::V,დააჩქარებს,incitare
1298,lassen::V,ა--ინებს,fare
1299,einladen::V,მოიპატიჟებს,invitare
1300,vereinigen::V,შეაერთებს,unire
1301,besuchen::V,სანახავად მიდის,visitare
1302,besuchen::V,სანახავად მიდის,far vìsita a
1303,treffen::V,შეხვდება,incontrare
1304,sich versammeln::V,შეიკრიბება,rinunirsi
1305,spielen::V,ეთამაშება,giocare
1306,singen::V,მღერის,cantare
1307,tanzen::V,ცეკვავს,danzare
1308,sich trennen::V,მოშორდება,separarsi
1309,verlassen::V,მიატოვებს,lasciare
1310,verlassen::V,მიატოვებს,abbandonare
1311,retten::V,იხსნის,salvare
1312,retten::V,გადაარჩენს,salvare
1313,bewachen::V,დარაჯობს,custodire
1314,bewachen::V,უთვალთვალებს,custodire
1315,schützen::V,დაიფარავს,protèggere
1316,verteidigen::V,დაიცავს,difèndere
1317,sich schlagen::V,იჩხუბებს,bàttersi
1318,schießen::V,ისვრის,sparare
1319,siegen::V,გაიმარჯვებს,vìncere
1320,ärgern::V,აჯავრებს,stizzire
1321,schlagen::V,ცემს,bàttere
1322,treten::V,პანღურს ამოჰკრავს,calciare
1323,stechen::V,სჩხვლეტს,pùngere
1324,stoßen::V,დაეჯახება,urtare
1325,stoßen::V,დაეჯახება,spìngere
1326,stehlen::V,ქურდობს,rubare
1327,stehlen::V,მოიპარავს,rubare
1328,stören::V,შეაწუხებს,disturbare
1329,belästigen::V,მობეზრდება,molestare
1330,belästigen::V,მობეზრდება,importunare
1331,verbergen::V,დამალავს,celare
1332,verbergen::V,დამალავს,nascondere
1333,täuschen::V,შეცდებს,ingannare
1334,betrügen::V,მოატყუებს,frodare
1335,betrügen::V,მოატყუებს,truffare
1336,töten::V,მოკლავს,uccìdere
1337,wohnen::V,ცხოვრობს,abitare
1338,wohnen::V,ბინადრობს,abitare
1339,arbeiten::V,მუშაობს,lavorare
1340,sammeln::V,შეკრებს,raccògliere
1341,sammeln::V,შეკრებს,collezionare
1342,pflücken::V,კრეფს,cògliere
1343,jagen::V,ნადირობს,cacciare
1344,fischen::V,თევზაობს,pescare
1345,fassen::V,დააჭერს,catturare
1346,fassen::V,დააჭერს,acchiappare
1347,hüten::V,მწყემსავს,pascolare
1348,treiben::V,მიერეკება,spìngere
1349,anbinden::V,მიაბამს,legare
1350,anbinden::V,მიაბამს,attaccare
1351,füttern::V,აჭმევს,dar da mangiare a
1352,melken::V,წველის,mùngere
1353,hacken::V,კეპავს,tritare
1354,hacken::V,კეპავს,spaccare
1355,gießen::V,რწყავს,annaffiare
1356,reifen::V,მწიფდება,maturare
1357,zubereiten::V,მოამზადებს,preparare
1358,kochen::V,მოხარშავს,cuòcere
1359,backen::V,გამოაცხობს,cuòcere
1360,backen::V,გამოაცხობს,cuòcere al forno
1361,braten::V,შეწვავს,frìggere
1362,braten::V,შეწვავს,arrostire
1363,umrühren::V,შეურევს,mescolare
1364,umrühren::V,გათქვეფს,mescolare
1365,stricken::V,ქსოვს,llavorare a maglia
1366,nähen::V,გაკერავს,cucire
1367,färben::V,შეღებავს,tìngere
1368,reinigen::V,გაწმენდს,pulire
1369,reinigen::V,გაწმენდს,nettare
1370,reinigen::V,გასუფთავებს,pulire
1371,reinigen::V,გასუფთავებს,nettare
1372,waschen::V,გარეცხავს,lavare
1373,abwischen::V,წაშლის,asciugare
1374,spülen::V,გაავლებს,lavare
1375,spülen::V,გაავლებს,sciacquare
1376,fegen::V,დაბლანდავს,spazzare
1377,kehren::V,დაგვის,spazzare
1378,baden::V,ბანაობს,bagnarsi
1379,baden::V,ბანაობს,fare il bagno
1380,sich waschen::V,იბანება,lavarsi
1381,ausziehen::V,გაიხდის,tògliersi
1382,anziehen::V,ჩაიცვამს,mettersi
1383,anziehen::V,ჩაიცვამს,indossare
1384,sich anziehen::V,ჩაიცვამს,vestirsi
1385,kämmen::V,დავარცხნის,pettinare
1386,schmücken::V,მორთავს,ornare
1387,schmücken::V,მორთავს,decorare
1388,sagen::V,იტყვის,dire
1389,sprechen::V,ლაპარაკობს,parlare
1390,reden::V,საუბრობს,parlare
1391,sich unterhalten::V,ბაასობს,conversare
1392,sich unterhalten::V,მუსაიფობს,conversare
1393,fragen::V,ჰკითხავს,chièdere
1394,fragen::V,ჰკითხავს,domandare
1395,bitten::V,სთხოვს,pregare
1396,erzählen::V,მოუთხრობს,narrare
1397,erzählen::V,მოუთხრობს,raccontare
1398,mitteilen::V,აუწყებს,comunicare
1399,mitteilen::V,აცნობებს,comunicare
1400,nennen::V,უწოდებს,nominare
1401,rufen::V,დაუძახებს,chiamare
1402,prahlen::V,ტრაბახობს,vantarsi
1403,übersetzen::V,გადათარგმნის,tradurre
1404,denken::V,ფიქრობს,pensare
1405,denken::V,აზროვნებს,pensare
1406,glauben::V,სჯერა,credere
1407,bemerken::V,შენიშვნავს,notare
1408,bemerken::V,შენიშვნავს,osservare
1409,erkennen::V,გამოიცნობს,riconoscere
1410,begreifen::V,გაიგებს,capire
1411,begreifen::V,გაიგებს,comprèndere
1412,verstehen::V,გაიგონებს,intèndere
