,Concept_ID,de,ca
819,schlucken::V,schlucken,empassar-se
820,müde werden::V,müde werden,cansar-se
821,einschlafen::V,einschlafen,adormir-se
822,schlafen::V,schlafen,dormir
823,aufwachen::V,aufwachen,despertar-se
824,aufstehen::V,aufstehen,llevar-se
825,sich erholen::V,sich erholen,descansar
826,krank werden::V,krank werden,posar-se malalt
827,krank sein::V,krank sein,estar malalt
828,schmerzen::V,schmerzen,doldre
829,husten::V,husten,tossir
830,genesen::V,genesen,recuperar-se
831,sterben::V,sterben,morir
832,umkommen::V,umkommen,perir
833,sich bewegen::V,sich bewegen,moure's
834,sich rühren::V,sich rühren,moure's
835,sich erheben::V,sich erheben,aixecar-se
836,sich setzen::V,sich setzen,asseure's
837,hinfallen::V,hinfallen,caure's
838,laufen::V,laufen,caminar
839,schreiten::V,schreiten,procedir
840,spazierengehen::V,spazierengehen,passejar
841,eilen::V,eilen,anar corrent
842,sich beeilen::V,sich beeilen,afanyar-se
843,sausen::V,sausen,córrer
844,rennen::V,rennen,córrer
845,springen::V,springen,saltar
846,klettern::V,klettern,escalar
847,schaukeln::V,schaukeln,gronxar-se
848,schaukeln::V,schaukeln,balancejar-se
849,kriechen::V,kriechen,reptar
850,kriechen::V,kriechen,arrossegar-se
851,schwimmen::V,schwimmen,nadar
852,tauchen::V,tauchen,bussejar
853,tauchen::V,tauchen,submergir-se
854,rudern::V,rudern,remar
855,fahren::V,fahren,anar
856,fliegen::V,fliegen,volar
857,gehen::V,gehen,caminar
858,weggehen::V,weggehen,anar-se'n
859,abfahren::V,abfahren,partir
860,anhalten::V,anhalten,aturar-se
861,hineingehen::V,hineingehen,entrar
862,eintreten::V,eintreten,entrar
863,kommen::V,kommen,venir
864,ankommen::V,ankommen,arribar
865,zurückkommen::V,zurückkommen,tornar
866,bleiben::V,bleiben,quedar-se
867,warten::V,warten,esperar
868,erwarten::V,erwarten,esperar
869,suchen::V,suchen,buscar
870,finden::V,finden,trobar
871,versuchen::V,versuchen,intentar
872,vorbereiten::V,vorbereiten,preparar
873,lieben::V,lieben,estimar
874,mögen::V,mögen,agradar a
875,lachen::V,lachen,riure
876,rühren::V,rühren,commoure
877,rühren::V,rühren,emocionar
878,weinen::V,weinen,plorar
879,schimpfen::V,schimpfen,renyar
880,sich ärgern::V,sich ärgern,enfadar-se
881,sich fürchten::V,sich fürchten,tenir por
882,fürchten::V,fürchten,témer
883,fliehen::V,fliehen,fugir
884,flüchten::V,flüchten,refugiar-se
885,sehen::V,sehen,veure
886,anschauen::V,anschauen,mirar
887,ansehen::V,ansehen,mirar
888,hören::V,hören,oir
889,zuhören::V,zuhören,escoltar
890,probieren::V,probieren,provar
891,riechen::V,riechen,olorar
892,fühlen::V,fühlen,sentīr
893,scheinen::V,scheinen,semblar
894,zu sehen sein::V,zu sehen sein,poder-se veure
895,vernehmen::V,vernehmen,percebre
896,frieren::V,frieren,tenir fred
897,tun::V,tun,fer
898,können::V,können,poder
899,wollen::V,wollen,voler
900,anfangen::V,anfangen,iniciar
901,beenden::V,beenden,acabar
902,aufhören::V,aufhören,deixar
903,gelingen::V,gelingen,sortir bé
904,geraten::V,geraten,sortir
905,öffnen::V,öffnen,obrir
906,schließen::V,schließen,tancar
907,stellen::V,stellen,posar
908,stellen::V,stellen,col·locar
909,setzen::V,setzen,assentar
910,legen::V,legen,posar
911,berühren::V,berühren,tocar
912,verbinden::V,verbinden,unir
913,verbinden::V,verbinden,connectar
914,bedecken::V,bedecken,tapar
915,bedecken::V,bedecken,cobrir
916,aufhängen::V,aufhängen,penjar
917,anzünden::V,anzünden,encendre
918,aufheben::V,aufheben,aixecar
919,zurücklassen::V,zurücklassen,deixar
920,verlieren::V,verlieren,pērdre
921,fallen lassen::V,fallen lassen,deixar caure
922,machen::V,machen,fer
923,herstellen::V,herstellen,producir
924,bauen::V,bauen,construir
925,reparieren::V,reparieren,reparar
926,verbessern::V,verbessern,millorar
927,ändern::V,ändern,canviar
928,graben::V,graben,cavar
929,beugen::V,beugen,doblegar
930,biegen::V,biegen,corbar
931,biegen::V,biegen,arquejar
932,drehen::V,drehen,girar
933,wenden::V,wenden,girar
934,umdrehen::V,umdrehen,voltar
935,heben::V,heben,pujar
936,heben::V,heben,aixecar
937,hochheben::V,hochheben,aixecar
938,ergreifen::V,ergreifen,agafar
939,halten::V,halten,mantenir
940,drücken::V,drücken,prémer
941,drücken::V,drücken,estrènyer
942,schieben::V,schieben,empènyer
943,kratzen::V,kratzen,raspar
944,lecken::V,lecken,llepar
945,beißen::V,beißen,mossegar
946,abreißen::V,abreißen,arrencar
947,abschneiden::V,abschneiden,tallar
948,binden::V,binden,lligar
949,stecken::V,stecken,ficar
950,brechen::V,brechen,trencar
951,klopfen::V,klopfen,trucar
952,hauen::V,hauen,picar
953,hauen::V,hauen,colpejar
954,kleben::V,kleben,enganxar
955,reiben::V,reiben,fregar
956,streichen::V,streichen,untar
957,schleifen::V,schleifen,afilar
958,schleifen::V,schleifen,esmolar
959,schneiden::V,schneiden,tallar
960,rütteln::V,rütteln,sacsejar
961,schütteln::V,schütteln,agitar
962,schütteln::V,schütteln,sacsejar
963,schwenken::V,schwenken,agitar
964,schütten::V,schütten,abocar
965,füllen::V,füllen,omplir
966,einwickeln::V,einwickeln,embolicar
967,tragen::V,tragen,dur
968,tragen::V,tragen,portar
969,schleppen::V,schleppen,arrossegar
970,ziehen::V,ziehen,tirar
971,ziehen::V,ziehen,estirar
972,aufbewahren::V,aufbewahren,conservar
973,werfen::V,werfen,llançar
974,fangen::V,fangen,agafar
975,fangen::V,fangen,atrapar
976,packen::V,packen,engrapar
977,verstecken::V,verstecken,amagar
978,teilen::V,teilen,dividir
979,schicken::V,schicken,enviar
980,bringen::V,bringen,portar
981,hinzufügen::V,hinzufügen,afegir
982,bekommen::V,bekommen,obtenir
983,erhalten::V,erhalten,rebre
984,nehmen::V,nehmen,prendre
985,wählen::V,wählen,triar
986,wählen::V,wählen,elegir
987,auswählen::V,auswählen,escollir
988,auswählen::V,auswählen,seleccionar
989,bewahren::V,bewahren,conservar
990,behindern::V,behindern,impedir
991,behindern::V,behindern,obstaculitzar
992,verderben::V,verderben,espatllar
993,beschädigen::V,beschädigen,danyar
994,beschädigen::V,beschädigen,destrossar
995,zerbrechen::V,zerbrechen,trencar
996,zerreißen::V,zerreißen,estripar
997,zerstören::V,zerstören,destruir
998,verbrennen::V,verbrennen,cremar
999,geben::V,geben,donar
1000,reichen::V,reichen,passar
1001,schenken::V,schenken,regalar
1002,versprechen::V,versprechen,prometre
1003,wünschen::V,wünschen,desitjar
1004,loben::V,loben,elogiar
1005,küssen::V,küssen,fer un petó a
1006,wiegen::V,wiegen,bressolar
1007,zudecken::V,zudecken,tapar
1008,zudecken::V,zudecken,cobrir
1009,wecken::V,wecken,despertar
1010,zeigen::V,zeigen,mostrar
1011,zeigen::V,zeigen,ensenyar
1012,führen::V,führen,guiar
1013,führen::V,führen,conduir
1014,lehren::V,lehren,ensenyar
1015,unterrichten::V,unterrichten,ensenyar
1016,aufziehen::V,aufziehen,criar
1017,leiten::V,leiten,dirigir
1018,antreiben::V,antreiben,impel·lir
1019,lassen::V,lassen,fer
1020,einladen::V,einladen,invitar
1021,einladen::V,einladen,convidar
1022,vereinigen::V,vereinigen,unir
1023,besuchen::V,besuchen,visitar
1024,besuchen::V,besuchen,anar a veure
1025,treffen::V,treffen,trobar
1026,sich versammeln::V,sich versammeln,reunir-se
1027,spielen::V,spielen,jugar
1028,singen::V,singen,cantār
1029,tanzen::V,tanzen,ballar
1030,sich trennen::V,sich trennen,separar-se
1031,verlassen::V,verlassen,deixar
1032,verlassen::V,verlassen,abandonar
1033,retten::V,retten,salvar
1034,bewachen::V,bewachen,vigilar
1035,schützen::V,schützen,protegir
1036,verteidigen::V,verteidigen,defensar
1037,sich schlagen::V,sich schlagen,barallar-se
1038,schießen::V,schießen,tirar
1039,schießen::V,schießen,disparar
1040,siegen::V,siegen,vèncer
1041,ärgern::V,ärgern,enfadar
1042,schlagen::V,schlagen,pegar
1043,schlagen::V,schlagen,colpejar
1044,treten::V,treten,donar un cop de peu a
1045,stechen::V,stechen,punxar
1046,stechen::V,stechen,apunyalar
1047,stoßen::V,stoßen,empènyer
1048,stehlen::V,stehlen,robar
1049,stören::V,stören,molestar
1050,belästigen::V,belästigen,importunar
1051,verbergen::V,verbergen,amagar
1052,verbergen::V,verbergen,ocultar
1053,täuschen::V,täuschen,enganyar
1054,betrügen::V,betrügen,estafar
1055,töten::V,töten,matar
1056,wohnen::V,wohnen,vīure
1057,wohnen::V,wohnen,habitar
1058,arbeiten::V,arbeiten,treballar
1059,sammeln::V,sammeln,col·leccionar
1060,pflücken::V,pflücken,collir
1061,jagen::V,jagen,caçar
1062,fischen::V,fischen,pescar
1063,fassen::V,fassen,atrapar
1064,hüten::V,hüten,pasturar
1065,treiben::V,treiben,arriar
1066,anbinden::V,anbinden,lligar
1067,füttern::V,füttern,donar menjar a
1068,melken::V,melken,munyir
1069,hacken::V,hacken,picar
1070,hacken::V,hacken,tallar
1071,gießen::V,gießen,regar
1072,reifen::V,reifen,madurar
1073,zubereiten::V,zubereiten,preparar
1074,kochen::V,kochen,coure
1075,backen::V,backen,coure al forn
1076,braten::V,braten,rostir
1077,umrühren::V,umrühren,remenar
1078,stricken::V,stricken,tricotar
1079,stricken::V,stricken,fer punt de mitja
1080,nähen::V,nähen,cosir
1081,färben::V,färben,tenyir
1082,reinigen::V,reinigen,netejar
1083,waschen::V,waschen,rentār
1084,abwischen::V,abwischen,eixugar
1085,spülen::V,spülen,esbandir
1086,fegen::V,fegen,escombrar
1087,kehren::V,kehren,escombrar
1088,baden::V,baden,banyar-se
1089,sich waschen::V,sich waschen,rentār-se
1090,ausziehen::V,ausziehen,treure's
1091,anziehen::V,anziehen,posar-se
1092,sich anziehen::V,sich anziehen,vestir-se
1093,kämmen::V,kämmen,pentinar
1094,schmücken::V,schmücken,adornar
1095,sagen::V,sagen,dir
1096,sprechen::V,sprechen,parlar
1097,reden::V,reden,parlar
1098,sich unterhalten::V,sich unterhalten,conversar
1099,fragen::V,fragen,preguntar
1100,bitten::V,bitten,demanar
1101,erzählen::V,erzählen,contar
1102,erzählen::V,erzählen,explicar
1103,mitteilen::V,mitteilen,comunicar
1104,nennen::V,nennen,nomenar
1105,rufen::V,rufen,cridar
1106,prahlen::V,prahlen,lloar-se
1107,prahlen::V,prahlen,jactar-se
1108,übersetzen::V,übersetzen,traduir
1109,denken::V,denken,pensar
1110,glauben::V,glauben,creure
1111,bemerken::V,bemerken,notar
1112,erkennen::V,erkennen,reconèixer
1113,begreifen::V,begreifen,comprendre
1114,verstehen::V,verstehen,entendre
1115,lernen::V,lernen,aprendre
1116,wissen::V,wissen,saber
1117,sich erinnern an::V,sich erinnern an,recordar
1118,vergessen::V,vergessen,oblidar
1119,messen::V,messen,mesurar
1120,zählen::V,zählen,comptar
1121,rechnen::V,rechnen,calcular
1122,lesen::V,lesen,llegir
1123,malen::V,malen,pintar
1124,zeichnen::V,zeichnen,dibuixar
1125,schreiben::V,schreiben,escrīure
1126,besitzen::V,besitzen,posseir
1127,kaufen::V,kaufen,comprar
1128,verkaufen::V,verkaufen,vendre
1129,bezahlen::V,bezahlen,pagar
1130,zahlen::V,zahlen,pagar per
1131,beherrschen::V,beherrschen,dominar
1132,ertragen::V,ertragen,aguantar
