,Concept_ID,nl,se
1870,Volk::N,volk,aalmug
1871,Volk::N,volk,aalmi
1872,Volk::N,volk,нарэдт
1873,Arbeit::N,werk,barkoe
1874,Arbeit::N,werk,barggo
1875,Arbeit::N,werk,rahtjam
1876,Arbeit::N,werk,bargu
1877,Arbeit::N,werk,pargo
1878,Arbeit::N,werk,tyej̣i
1879,Arbeit::N,werk,likk
1880,Arbeit::N,werk,tue´jj
1881,Arbeit::N,werk,лыххк
1882,Arbeit::N,arbeid,barkoe
1883,Arbeit::N,arbeid,barggo
1884,Arbeit::N,arbeid,rahtjam
1885,Arbeit::N,arbeid,bargu
1886,Arbeit::N,arbeid,pargo
1887,Arbeit::N,arbeid,tyej̣i
1888,Arbeit::N,arbeid,likk
1889,Arbeit::N,arbeid,tue´jj
1890,Arbeit::N,arbeid,лыххк
1891,Gast::N,gast,guessie
1892,Gast::N,gast,guosse
1893,Gast::N,gast,guossi
1894,Gast::N,gast,kyes'si
1895,Gast::N,gast,kue´s's
1896,Gast::N,gast,кӯссь
1897,Geschenk::N,cadeau,daevere
1898,Geschenk::N,cadeau,sjielege
1899,Geschenk::N,cadeau,vadda
1900,Geschenk::N,cadeau,vattáldahka
1901,Geschenk::N,cadeau,skeaŋka
1902,Geschenk::N,cadeau,adaldâh
1903,Geschenk::N,cadeau,sǩiâŋkk
1904,Geschenk::N,cadeau,тӯмаш
1905,Geschenk::N,geschenk,daevere
1906,Geschenk::N,geschenk,sjielege
1907,Geschenk::N,geschenk,vadda
1908,Geschenk::N,geschenk,vattáldahka
1909,Geschenk::N,geschenk,skeaŋka
1910,Geschenk::N,geschenk,adaldâh
1911,Geschenk::N,geschenk,sǩiâŋkk
1912,Geschenk::N,geschenk,тӯмаш
1913,Spiel::N,spel,spïele
1914,Spiel::N,spel,stååkedimmie
1915,Spiel::N,spel,spella
1916,Spiel::N,spel,stoagos
1917,Spiel::N,spel,speallu
1918,Spiel::N,spel,leikkâ
1919,Spiel::N,spel,siõrr
1920,Spiel::N,spel,сӣрр
1921,Gesellschaft::N,gezelschap,sïelte
1922,Gesellschaft::N,gezelschap,rádnastallam
1923,Gesellschaft::N,gezelschap,searvi
1924,Gesellschaft::N,gezelschap,servi
1925,Gesellschaft::N,gezelschap,seä´brr
1926,Gesellschaft::N,gezelschap,се̄ббр
1927,Hilfe::N,hulp,viehkie
1928,Hilfe::N,hulp,viehkke
1929,Hilfe::N,hulp,veahkki
1930,Hilfe::N,hulp,iše
1931,Hilfe::N,hulp,veä´ǩ'ǩ
1932,Hilfe::N,hulp,ве̄ххьк
1933,Freund::N,vriend,voelpe
1934,Freund::N,vriend,ráddna
1935,Freund::N,vriend,venak
1936,Freund::N,vriend,ustit
1937,Freund::N,vriend,verdde
1938,Freund::N,vriend,veerdi
1939,Freund::N,vriend,na´zvan
1940,Freund::N,vriend,ка̄ннҌц
1941,Kamerad::N,maat,guejmie
1942,Kamerad::N,maat,ráddna
1943,Kamerad::N,maat,guojmme
1944,Kamerad::N,maat,guoibmi
1945,Kamerad::N,maat,kyei'mi
1946,Kamerad::N,maat,taaurõš
1947,Kamerad::N,maat,то̄а̄врэшш
1948,Kamerad::N,metgezel,guejmie
1949,Kamerad::N,metgezel,ráddna
1950,Kamerad::N,metgezel,guojmme
1951,Kamerad::N,metgezel,guoibmi
1952,Kamerad::N,metgezel,kyei'mi
1953,Kamerad::N,metgezel,taaurõš
1954,Kamerad::N,metgezel,то̄а̄врэшш
1955,Angelegenheit::N,zaak,aate
1956,Angelegenheit::N,zaak,saake
1957,Angelegenheit::N,zaak,ássje
1958,Angelegenheit::N,zaak,ášši
1959,Angelegenheit::N,zaak,äšši
1960,Angelegenheit::N,zaak,ä´šš
1961,Angelegenheit::N,zaak,тӯйй
1962,Angelegenheit::N,aangelegenheid,aate
1963,Angelegenheit::N,aangelegenheid,saake
1964,Angelegenheit::N,aangelegenheid,ássje
1965,Angelegenheit::N,aangelegenheid,ášši
1966,Angelegenheit::N,aangelegenheid,äšši
1967,Angelegenheit::N,aangelegenheid,ä´šš
1968,Angelegenheit::N,aangelegenheid,тӯйй
1969,Anzahl::N,tal,taale
1970,Anzahl::N,tal,låhkoe
1971,Anzahl::N,tal,låhko
1972,Anzahl::N,tal,mierre
1973,Anzahl::N,tal,mearri
1974,Anzahl::N,tal,lohkomearra
1975,Anzahl::N,tal,meeṛi
1976,Anzahl::N,tal,mie´rr
1977,Anzahl::N,tal,чӣссел
1978,Anzahl::N,aantal,taale
1979,Anzahl::N,aantal,låhkoe
1980,Anzahl::N,aantal,låhko
1981,Anzahl::N,aantal,mierre
1982,Anzahl::N,aantal,mearri
1983,Anzahl::N,aantal,lohkomearra
1984,Anzahl::N,aantal,meeṛi
1985,Anzahl::N,aantal,mie´rr
1986,Anzahl::N,aantal,чӣссел
1987,Art::N,slag,aarhte
1988,Art::N,slag,sládja
1989,Art::N,slag,tjærdda
1990,Art::N,slag,čearda
1991,Art::N,slag,šlaaj̣â
1992,Art::N,slag,nää´ll
1993,Art::N,slag,на̄лль
1994,Art::N,soort,aarhte
1995,Art::N,soort,sládja
1996,Art::N,soort,tjærdda
1997,Art::N,soort,čearda
1998,Art::N,soort,šlaaj̣â
1999,Art::N,soort,nää´ll
2000,Art::N,soort,на̄лль
2001,Stück::N,stuk,bæhta
2002,Stück::N,stuk,biehkie
2003,Stück::N,stuk,biehkke
2004,Stück::N,stuk,bihttá
2005,Stück::N,stuk,pittá
2006,Stück::N,stuk,káppálâh
2007,Stück::N,stuk,ku´sǩǩ
2008,Stück::N,stuk,кусськ
2009,Teil::N,deel,stuhtje
2010,Teil::N,deel,oasse
2011,Teil::N,deel,bielle
2012,Teil::N,deel,guovllo
2013,Teil::N,deel,oassi
2014,Teil::N,deel,bihttá
2015,Teil::N,deel,uási
2016,Teil::N,deel,vuâ´ss
2017,Teil::N,deel,pie´ǩ'ǩ
2018,Teil::N,deel,кусськ
2019,Hälfte::N,helft,lehkie
2020,Hälfte::N,helft,lahkke
2021,Hälfte::N,helft,bealli
2022,Hälfte::N,helft,peeḷi
2023,Hälfte::N,helft,lâ´ǩǩ
2024,Hälfte::N,helft,pie´ll
2025,Hälfte::N,helft,пе̄лль
2026,Kreis::N,kring,rïngke
2027,Kreis::N,kring,gievlle
2028,Kreis::N,kring,gierdu
2029,Kreis::N,kring,riggee
2030,Kreis::N,kring,kruugg
2031,Kreis::N,kring,круг
2032,Kreis::N,cirkel,rïngke
2033,Kreis::N,cirkel,gievlle
2034,Kreis::N,cirkel,gierdu
2035,Kreis::N,cirkel,riggee
2036,Kreis::N,cirkel,kruugg
2037,Kreis::N,cirkel,круг
2038,Kreuz::N,kruis,kroesse
2039,Kreuz::N,kruis,ruossa
2040,Kreuz::N,kruis,rista
2041,Kreuz::N,kruis,ristâ
2042,Kreuz::N,kruis,ristt
2043,Kreuz::N,kruis,рысст
2044,Linie::N,lijn,sïeve
2045,Linie::N,lijn,linnja
2046,Linie::N,lijn,linjá
2047,Linie::N,lijn,linnjá
2048,Linie::N,lijn,njuálgus
2049,Linie::N,lijn,certldõk
2050,Linie::N,lijn,це̄кесь
2051,Strich::N,haal,sïeve
2052,Strich::N,haal,sáhtso
2053,Strich::N,haal,sárggis
2054,Strich::N,haal,čálástâh
2055,Strich::N,haal,certldõk
2056,Strich::N,haal,ця̄кас
2057,Strich::N,haal,це̄кесь
2058,Strich::N,streep,sïeve
2059,Strich::N,streep,sáhtso
2060,Strich::N,streep,sárggis
2061,Strich::N,streep,čálástâh
2062,Strich::N,streep,certldõk
2063,Strich::N,streep,ця̄кас
2064,Strich::N,streep,це̄кесь
2065,Abstand::N,afstand,gåhkoe
2066,Abstand::N,afstand,gåhkaldahke
2067,Abstand::N,afstand,lahka
2068,Abstand::N,afstand,gasska
2069,Abstand::N,afstand,gaska
2070,Abstand::N,afstand,koskâ
2071,Abstand::N,afstand,kõskk
2072,Abstand::N,afstand,кэ̄сск
2073,Entfernung::N,afstand,gåhkoe
2074,Entfernung::N,afstand,gåhkaldahke
2075,Entfernung::N,afstand,gasska
2076,Entfernung::N,afstand,mælggat
2077,Entfernung::N,afstand,gaska
2078,Entfernung::N,afstand,mátkegaska
2079,Entfernung::N,afstand,koskâ
2080,Entfernung::N,afstand,kõskk
2081,Entfernung::N,afstand,jäämkõskk
2082,Entfernung::N,afstand,кэ̄сск
2083,Gegend::N,streek,haerie
2084,Gegend::N,streek,guovvlo
2085,Gegend::N,streek,bájkke
2086,Gegend::N,streek,guovlu
2087,Gegend::N,streek,duovdda
2088,Gegend::N,streek,kuáv'lu
2089,Gegend::N,streek,vu´vdd
2090,Gegend::N,streek,па̄йхьк
2091,Platz::N,ruimte,sijjie
2092,Platz::N,ruimte,sadje
2093,Platz::N,ruimte,sadji
2094,Platz::N,ruimte,tááḷu
2095,Platz::N,ruimte,tääll
2096,Platz::N,ruimte,сайй
2097,Ort::N,oord,sijjie
2098,Ort::N,oord,bájkke
2099,Ort::N,oord,sadje
2100,Ort::N,oord,báiki
2101,Ort::N,oord,päikki
2102,Ort::N,oord,pâi´ǩǩ
2103,Ort::N,oord,сайй
2104,Ort::N,oord,па̄йхьк
2105,Ort::N,plaats,sijjie
2106,Ort::N,plaats,bájkke
2107,Ort::N,plaats,sadje
2108,Ort::N,plaats,báiki
2109,Ort::N,plaats,päikki
2110,Ort::N,plaats,pâi´ǩǩ
2111,Ort::N,plaats,сайй
2112,Ort::N,plaats,па̄йхьк
2113,Seite::N,zij,bielie
2114,Seite::N,zij,sijddo
2115,Seite::N,zij,bealli
2116,Seite::N,zij,ertti
2117,Seite::N,zij,jeä´rtt
2118,Seite::N,zij,пе̄лль
2119,Seite::N,zij,е̄ммьне
2120,Seite::N,kant,bielie
2121,Seite::N,kant,sijddo
2122,Seite::N,kant,bealli
2123,Seite::N,kant,ertti
2124,Seite::N,kant,jeä´rtt
2125,Seite::N,kant,пе̄лль
2126,Seite::N,kant,е̄ммьне
2127,Seite::N,zijde,bielie
2128,Seite::N,zijde,sijddo
2129,Seite::N,zijde,bealli
2130,Seite::N,zijde,ertti
2131,Seite::N,zijde,jeä´rtt
2132,Seite::N,zijde,пе̄лль
2133,Seite::N,zijde,е̄ммьне
2134,Mitte::N,midden,gaske
2135,Mitte::N,midden,jarnge
2136,Mitte::N,midden,gasska
2137,Mitte::N,midden,guovddaš
2138,Mitte::N,midden,gaskamuddu
2139,Mitte::N,midden,koskâ
2140,Mitte::N,midden,kõskk
2141,Mitte::N,midden,кэ̄сск
2142,Gegenstand::N,voorwerp,daevere
2143,Gegenstand::N,voorwerp,oabme
2144,Gegenstand::N,voorwerp,gávnne
2145,Gegenstand::N,voorwerp,bierggas
2146,Gegenstand::N,voorwerp,ettâ
2147,Gegenstand::N,voorwerp,kápulâh
2148,Gegenstand::N,voorwerp,käu´nn
2149,Gegenstand::N,voorwerp,ка̄ввьн
2150,Sache::N,zaak,aate
2151,Sache::N,zaak,saake
2152,Sache::N,zaak,ássje
2153,Sache::N,zaak,ášši
2154,Sache::N,zaak,äšši
2155,Sache::N,zaak,ä´šš
2156,Sache::N,zaak,ве̄шш
2157,Rand::N,rand,raedtie
2158,Rand::N,rand,rabdda
2159,Rand::N,rand,ravda
2160,Rand::N,rand,robdâ
2161,Rand::N,rand,čårr
2162,Rand::N,rand,ruõbdd
2163,Rand::N,rand,рӯммт
2164,Rand::N,rand,ре̄ввьн
2165,Rand::N,boord,raedtie
2166,Rand::N,boord,rabdda
2167,Rand::N,boord,ravda
2168,Rand::N,boord,robdâ
2169,Rand::N,boord,čårr
2170,Rand::N,boord,ruõbdd
2171,Rand::N,boord,рӯммт
2172,Rand::N,boord,ре̄ввьн
2173,Kante::N,kant,raedtie
2174,Kante::N,kant,rabdda
2175,Kante::N,kant,ravda
2176,Kante::N,kant,robdâ
2177,Kante::N,kant,å´rdd
2178,Kante::N,kant,ruõbdd
2179,Kante::N,kant,рӯммт
2180,Kante::N,kant,ре̄ввьн
2181,Ecke::N,hoek,roene
2182,Ecke::N,hoek,kråane
2183,Ecke::N,hoek,náhpo
2184,Ecke::N,hoek,nusske
2185,Ecke::N,hoek,nurki
2186,Ecke::N,hoek,čiehka
2187,Ecke::N,hoek,čiehâ
2188,Ecke::N,hoek,čiõkk
2189,Ecke::N,hoek,suåp'p
2190,Ecke::N,hoek,уггл
2191,Spitze::N,punt,gietjie
2192,Spitze::N,punt,snjuhtje
2193,Spitze::N,punt,gihttje
2194,Spitze::N,punt,geahči
2195,Spitze::N,punt,picci
2196,Spitze::N,punt,keeči
2197,Spitze::N,punt,ǩie´čč
2198,Spitze::N,punt,кя̄женч
2199,Spitze::N,spits,gietjie
2200,Spitze::N,spits,snjuhtje
2201,Spitze::N,spits,gihttje
2202,Spitze::N,spits,geahči
2203,Spitze::N,spits,picci
2204,Spitze::N,spits,keeči
2205,Spitze::N,spits,ǩie´čč
2206,Spitze::N,spits,кя̄женч
2207,Ende::N,einde,gietjie
2208,Ende::N,einde,giehtje
2209,Ende::N,einde,geahči
2210,Ende::N,einde,keeči
2211,Ende::N,einde,puäš'š
2212,Ende::N,einde,ке̄джь
2213,Ende::N,uiteinde,gietjie
2214,Ende::N,uiteinde,giehtje
2215,Ende::N,uiteinde,geahči
2216,Ende::N,uiteinde,keeči
2217,Ende::N,uiteinde,puäš'š
2218,Ende::N,uiteinde,ке̄джь
2219,Loch::N,gat,raejkie
2220,Loch::N,gat,rájgge
2221,Loch::N,gat,ráigi
2222,Loch::N,gat,räigi
2223,Loch::N,gat,loikk
2224,Loch::N,gat,râi´ǧǧ
2225,Loch::N,gat,ра̄ййк
2226,Winkel::N,hoek,skaavhte
2227,Winkel::N,hoek,tjiehka
2228,Winkel::N,hoek,soahppa
2229,Winkel::N,hoek,čiehka
2230,Winkel::N,hoek,sogge
2231,Winkel::N,hoek,suåp'p
2232,Winkel::N,hoek,уггл
2233,Muster::N,dessin,goere
2234,Muster::N,dessin,girjja
2235,Muster::N,dessin,girjjit
2236,Muster::N,dessin,kovos
2237,Muster::N,dessin,кыррьй
2238,Muster::N,dessin,кырьйнесс
2239,Muster::N,patroon,goere
2240,Muster::N,patroon,girjja
2241,Muster::N,patroon,girjjit
2242,Muster::N,patroon,kovos
2243,Muster::N,patroon,кыррьй
2244,Muster::N,patroon,кырьйнесс
2245,Größe::N,grootte,ståaroe
2246,Größe::N,grootte,stuorrudahka
2247,Größe::N,grootte,stūrrodat
2248,Größe::N,grootte,mahtodat
2249,Größe::N,grootte,allodat
2250,Größe::N,grootte,stuá'ṛudâh
2251,Größe::N,grootte,роаӈӈьк
2252,Länge::N,lengte,gåhkoe
2253,Länge::N,lengte,guhkkudahka
2254,Länge::N,lengte,guhkkodat
2255,Länge::N,lengte,kukkodâh
2256,Länge::N,lengte,õllâdvuõtt
2257,Länge::N,lengte,куххьквӯдт
2258,Höhe::N,hoogte,jalloe
2259,Höhe::N,hoogte,jalladahke
2260,Höhe::N,hoogte,alludahka
2261,Höhe::N,hoogte,allatvuohta
2262,Höhe::N,hoogte,allodat
2263,Höhe::N,hoogte,aḷodâh
2264,Höhe::N,hoogte,âlladvuõtt
2265,Höhe::N,hoogte,э̄ллвӯдт
2266,Gewicht::N,gewicht,leavloe
2267,Gewicht::N,gewicht,dædda
2268,Gewicht::N,gewicht,låssudahka
2269,Gewicht::N,gewicht,deaddu
2270,Gewicht::N,gewicht,tiäd'du
2271,Gewicht::N,gewicht,teäd'd
2272,Gewicht::N,gewicht,тя̄ннт
2273,Gewicht::N,gewicht,вӣссь
2274,Menge::N,hoeveelheid,mierie
2275,Menge::N,hoeveelheid,ållo
2276,Menge::N,hoeveelheid,mearri
2277,Menge::N,hoeveelheid,doahkki
2278,Menge::N,hoeveelheid,meeṛi
2279,Menge::N,hoeveelheid,tukk
2280,Menge::N,hoeveelheid,mie´rr
2281,Menge::N,hoeveelheid,туххк
2282,Menge::N,hoeveelheid,ла̄ннҍт
2283,Haufen::N,hoop,deava
2284,Haufen::N,hoop,håevkie
2285,Haufen::N,hoop,hårre
2286,Haufen::N,hoop,látna
2287,Haufen::N,hoop,laaṇâ
2288,Haufen::N,hoop,laađđ
2289,Haufen::N,hoop,поанн
2290,Reihe::N,rij,raajroe
2291,Reihe::N,rij,rájddo
2292,Reihe::N,rij,gurgadas
2293,Reihe::N,rij,kuáḷus
2294,Reihe::N,rij,riâd'd
2295,Reihe::N,rij,по̄ллт
2296,Reihe::N,reeks,raajroe
2297,Reihe::N,reeks,rájddo
2298,Reihe::N,reeks,gurgadas
2299,Reihe::N,reeks,kuáḷus
2300,Reihe::N,reeks,riâd'd
2301,Reihe::N,reeks,по̄ллт
2302,Boot::N,boot,vïnhtse
2303,Boot::N,boot,vanás
2304,Boot::N,boot,vanntsa
2305,Boot::N,boot,fanas
2306,Boot::N,boot,voonâs
2307,Boot::N,boot,käärbis
2308,Boot::N,boot,võõnâs
2309,Boot::N,boot,вэнс
2310,Ruder::N,roeiriem,aajroe
2311,Ruder::N,roeiriem,ájrro
2312,Ruder::N,roeiriem,áiru
2313,Ruder::N,roeiriem,áiru
2314,Ruder::N,roeiriem,äirr
2315,Ruder::N,roeiriem,а̄ррьй
2316,Schlitten::N,slee,slærra
2317,Schlitten::N,slee,tjïelhke
2318,Schlitten::N,slee,gieris
2319,Schlitten::N,slee,tjielkká
2320,Schlitten::N,slee,gielká
2321,Schlitten::N,slee,kiäl'kká
2322,Schlitten::N,slee,saan
2323,Schlitten::N,slee,ǩeâlkk
2324,Schlitten::N,slee,со̄а̄н
2325,Schlitten::N,slede,slærra
2326,Schlitten::N,slede,tjïelhke
2327,Schlitten::N,slede,gieris
2328,Schlitten::N,slede,tjielkká
2329,Schlitten::N,slede,gielká
2330,Schlitten::N,slede,kiäl'kká
2331,Schlitten::N,slede,saan
2332,Schlitten::N,slede,ǩeâlkk
2333,Schlitten::N,slede,со̄а̄н
2334,Ski::N,ski,treavka
2335,Ski::N,ski,sabek
2336,Ski::N,ski,sabet
2337,Ski::N,ski,saaveeh
2338,Ski::N,ski,koolâs
2339,Ski::N,ski,коаллас
2340,Ski::N,ski,са̄вехь
2341,Lagerfeuer::N,kampvuur,dålle
2342,Lagerfeuer::N,kampvuur,sajijdållå
2343,Lagerfeuer::N,kampvuur,dolla
2344,Lagerfeuer::N,kampvuur,tullâ
2345,Lagerfeuer::N,kampvuur,toll
2346,Lagerfeuer::N,kampvuur,то̄лл
2347,Last::N,last,maajsoe
2348,Last::N,last,noade
2349,Last::N,last,guorbmi
2350,Last::N,last,kye'rmi
2351,Last::N,last,nue´đđ
2352,Last::N,last,kue´rmm
2353,Last::N,last,нуэдът
2354,Last::N,vracht,maajsoe
2355,Last::N,vracht,noade
2356,Last::N,vracht,guorbmi
2357,Last::N,vracht,kye'rmi
2358,Last::N,vracht,nue´đđ
2359,Last::N,vracht,kue´rmm
2360,Last::N,vracht,нуэдът
2361,Gang::N,wandeling,vaedtseme
2362,Gang::N,wandeling,mannulahka
2363,Gang::N,wandeling,johtu
2364,Gang::N,wandeling,jotteem
2365,Gang::N,wandeling,joto
2366,Gang::N,wandeling,jäl'lmõš
2367,Gang::N,wandeling,ёадтмушш
2368,Gang::N,wandeling,ёадтҌмушш
2369,Schritt::N,stap,sïlle
2370,Schritt::N,stap,lávkke
2371,Schritt::N,stap,lávki
2372,Schritt::N,stap,lävkki
2373,Schritt::N,stap,läu´ǩǩ
2374,Schritt::N,stap,ла̄ффьк
2375,Schritt::N,schrede,sïlle
2376,Schritt::N,schrede,lávkke
2377,Schritt::N,schrede,lávki
2378,Schritt::N,schrede,lävkki
2379,Schritt::N,schrede,läu´ǩǩ
2380,Schritt::N,schrede,ла̄ффьк
2381,Norden::N,noorden,noerhte
2382,Norden::N,noorden,nuortta
2383,Norden::N,noorden,davvi
2384,Norden::N,noorden,taṿe
2385,Norden::N,noorden,tâ´vv
2386,Norden::N,noorden,таввял
2387,Süden::N,zuiden,åarjel
2388,Süden::N,zuiden,oarjje
2389,Süden::N,zuiden,lulli
2390,Süden::N,zuiden,mäddi
2391,Süden::N,zuiden,kesipieg'gâ
2392,Süden::N,zuiden,saujj
2393,Süden::N,zuiden,со̄а̄ййв
2394,Westen::N,westen,jillie
2395,Westen::N,westen,alle
2396,Westen::N,westen,oarji
2397,Westen::N,westen,uár'ji
2398,Westen::N,westen,viõstâr
2399,Westen::N,westen,вуэрьял
2400,Osten::N,oosten,luvlie
2401,Osten::N,oosten,lulle
2402,Osten::N,oosten,nuorta
2403,Osten::N,oosten,nuor'ttâ
2404,Osten::N,oosten,nuõrti
2405,Osten::N,oosten,нуҏҏьт
2406,Holz::N,hout,moere
2407,Holz::N,hout,muorra
2408,Holz::N,hout,muorra
2409,Holz::N,hout,muoṛâ
2410,Holz::N,hout,muõrr
2411,Holz::N,hout,мӯрр
2412,Brett::N,plank,fealloe
2413,Brett::N,plank,fiello
2414,Brett::N,plank,lávdi
2415,Brett::N,plank,lyev'di
2416,Brett::N,plank,lu´vdd
2417,Brett::N,plank,лаййт
2418,Platte::N,plaat,spaagkoe
2419,Platte::N,plaat,skierro
2420,Platte::N,plaat,skearru
2421,Platte::N,plaat,ráptu
2422,Platte::N,plaat,ка̄ррьт
2423,Stütze::N,stut,dovtege
2424,Stütze::N,stut,dåarjege
2425,Stütze::N,stut,tsagge
2426,Stütze::N,stut,nihta
2427,Stütze::N,stut,duvdda
2428,Stütze::N,stut,caggi
2429,Stütze::N,stut,cagge
2430,Stütze::N,stut,cõgldõk
2431,Stütze::N,stut,стуэлльп
2432,Stütze::N,steun,dovtege
2433,Stütze::N,steun,dåarjege
2434,Stütze::N,steun,tsagge
2435,Stütze::N,steun,nihta
2436,Stütze::N,steun,duvdda
2437,Stütze::N,steun,caggi
2438,Stütze::N,steun,cagge
2439,Stütze::N,steun,cõgldõk
2440,Stütze::N,steun,стуэлльп
2441,Stange::N,stang,staavra
2442,Stange::N,stang,stággo
2443,Stange::N,stang,hålggå
2444,Stange::N,stang,stávrá
2445,Stange::N,stang,stággu
2446,Stange::N,stang,čuálgui
2447,Stange::N,stang,kaŋgg
2448,Stange::N,stang,кэ̄ллт
2449,Stange::N,stang,пе̄лльк
2450,Stock::N,stok,galte
2451,Stock::N,stok,klåbpoe
2452,Stock::N,stok,soabbe
2453,Stock::N,stok,soabbi
2454,Stock::N,stok,suáb'bi
2455,Stock::N,stok,suä´b'b
2456,Stock::N,stok,суэммьп
2457,Stab::N,staf,klaahka
2458,Stab::N,staf,soabbe
2459,Stab::N,staf,soabbi
2460,Stab::N,staf,suáb'bi
2461,Stab::N,staf,suä´b'b
2462,Stab::N,staf,суэммьп
2463,Rohr::N,pijp,gïrse
2464,Rohr::N,pijp,båhttså
2465,Rohr::N,pijp,bohcci
2466,Rohr::N,pijp,poccee
2467,Rohr::N,pijp,puu´lčiǩ
2468,Rohr::N,pijp,туррьп
2469,Haus::N,huis,ståapoe
2470,Haus::N,huis,goahte
2471,Haus::N,huis,stohpu
2472,Haus::N,huis,tááḷu
2473,Haus::N,huis,tääll
2474,Haus::N,huis,пэ̄ҏҏт
2475,Heim::N,tehuis,hïejme
2476,Heim::N,tehuis,viesso
2477,Heim::N,tehuis,ruoktu
2478,Heim::N,tehuis,päikki
2479,Heim::N,tehuis,päi´ǩǩ
2480,Heim::N,tehuis,пэ̄ҏҏт
2481,Ofen::N,kachel,vuebnie
2482,Ofen::N,kachel,vuodná
2483,Ofen::N,kachel,vuobnne
2484,Ofen::N,kachel,uvdna
2485,Ofen::N,kachel,uvnâ
2486,Ofen::N,kachel,ǩiiuǥân
2487,Ofen::N,kachel,пе̄ххц
2488,Ofen::N,kachel,кыввкан
2489,Fußboden::N,vloer,guelpie
2490,Fußboden::N,vloer,guolbbe
2491,Fußboden::N,vloer,láhtti
2492,Fußboden::N,vloer,šalde
2493,Fußboden::N,vloer,šâ´ldd
2494,Fußboden::N,vloer,шалльт
2495,Tisch::N,tafel,buertie
2496,Tisch::N,tafel,bievdde
2497,Tisch::N,tafel,beavdi
2498,Tisch::N,tafel,pevdi
2499,Tisch::N,tafel,på´rdd
2500,Tisch::N,tafel,stue´ll
2501,Tisch::N,tafel,туэлль
2502,Stuhl::N,stoel,stovle
2503,Stuhl::N,stoel,ståvllå
2504,Stuhl::N,stoel,stuollu
2505,Stuhl::N,stoel,stovli
2506,Stuhl::N,stoel,stuu´l
2507,Stuhl::N,stoel,стула
2508,Wiege::N,wieg,gïerhkeme
2509,Wiege::N,wieg,vuoggo
2510,Wiege::N,wieg,geaŧŧu
2511,Wiege::N,wieg,geaktu
2512,Wiege::N,wieg,gietkka
2513,Wiege::N,wieg,kiäh'tu
2514,Wiege::N,wieg,vogga
2515,Wiege::N,wieg,кӣткэм
2516,Bett::N,bed,seangkoe
2517,Bett::N,bed,sæŋŋga
2518,Bett::N,bed,seaŋga
2519,Bett::N,bed,seŋgâ
2520,Bett::N,bed,sââ´jj
2521,Bett::N,bed,вуэдтӭмсайй
2522,Regal::N,rek,hælla
2523,Regal::N,rek,hilldo
2524,Regal::N,rek,hildu
2525,Regal::N,rek,ildee
2526,Regal::N,rek,i´lddi
2527,Regal::N,rek,ылльтэ
2528,Kiste::N,kist,aeskie
2529,Kiste::N,kist,kássa
2530,Kiste::N,kist,kássa
2531,Kiste::N,kist,árkku
2532,Kiste::N,kist,ču´ǩǩ
2533,Kiste::N,kist,чуххьк
2534,Fenster::N,raam,klaase
2535,Fenster::N,raam,vinndek
2536,Fenster::N,raam,láse
2537,Fenster::N,raam,laasâ
2538,Fenster::N,raam,ikkân
2539,Fenster::N,raam,эххкан
2540,Fenster::N,venster,klaase
2541,Fenster::N,venster,vinndek
2542,Fenster::N,venster,láse
2543,Fenster::N,venster,laasâ
2544,Fenster::N,venster,ikkân
2545,Fenster::N,venster,эххкан
2546,Tür::N,deur,okse
2547,Tür::N,deur,uksa
2548,Tür::N,deur,uksa
2549,Tür::N,deur,uksâ
2550,Tür::N,deur,uhss
2551,Tür::N,deur,уккс
2552,Tor::N,poort,okse
2553,Tor::N,poort,pårttå
2554,Tor::N,poort,uksa
2555,Tor::N,poort,poarta
2556,Tor::N,poort,porttâ
2557,Tor::N,poort,uustõk
2558,Tor::N,poort,čuâlluhss
2559,Tor::N,poort,уккс
2560,Zaun::N,omheining,haakene
2561,Zaun::N,omheining,jerra
2562,Zaun::N,omheining,gárdde
2563,Zaun::N,omheining,áidi
2564,Zaun::N,omheining,äiđi
2565,Zaun::N,omheining,äidd
2566,Zaun::N,omheining,čuâll
2567,Zaun::N,omheining,а̄ййт
2568,Dach::N,dak,rehpie
2569,Dach::N,dak,dæhkko
2570,Dach::N,dak,gáhttu
2571,Dach::N,dak,káttu
2572,Dach::N,dak,laakk
2573,Dach::N,dak,пэ̄ҏҏтэ̄ля
2574,Dach::N,dak,кры̄ша
2575,Leiter::N,ladder,raajtere
2576,Leiter::N,ladder,tjajmos
2577,Leiter::N,ladder,boagos
2578,Leiter::N,ladder,ráidalas
2579,Leiter::N,ladder,raidlâs
2580,Leiter::N,ladder,лествец
2581,Besen::N,bezem,saehpie
2582,Besen::N,bezem,gaerpene
2583,Besen::N,bezem,njáman
2584,Besen::N,bezem,luvdá
2585,Besen::N,bezem,luvdá
2586,Besen::N,bezem,västt
2587,Besen::N,bezem,ва̄сст
2588,Spaten::N,schop,gåajvoe
2589,Spaten::N,schop,spádá
2590,Spaten::N,schop,goajvvo
2591,Spaten::N,schop,goaivu
2592,Spaten::N,schop,kuái'vu
2593,Spaten::N,schop,kuäivv
2594,Spaten::N,schop,куаййв
2595,Schaufel::N,schep,gåajvoe
2596,Schaufel::N,schep,gåjvun
2597,Schaufel::N,schep,goajvvo
2598,Schaufel::N,schep,goaivu
2599,Schaufel::N,schep,kuái'vu
