,Concept_ID,sv,tr
849,vorwärts::ADV,fram,ileri
850,vorwärts::ADV,framåt,ileri
851,rückwärts::ADV,baklänges,geri
852,zurück::ADV,tillbaka,geriye
853,unten::ADV,nere,aşağıda
854,unten::ADV,nedanför,aşağıda
855,hinab::ADV,ned,aşağıya
856,hinab::ADV,nedåt,aşağıya
857,oben::ADV,ovan,yukarıda
858,oben::ADV,ovanpå,yukarıda
859,hinauf::ADV,upp,yukarı
860,hinauf::ADV,upp,yukarıya
861,hinauf::ADV,uppåt,yukarı
862,hinauf::ADV,uppåt,yukarıya
863,überall::ADV,överallt,her yerde
864,nicht::ADV,ej,-mi-
865,nicht::ADV,ej,değil
866,nicht::ADV,inte,-mi-
867,nicht::ADV,inte,değil
868,ein wenig::ADV,litet,biraz
869,kaum::ADV,knappt,dar
870,kaum::ADV,knappt,hemen hemen değil
871,kaum::ADV,knappast,dar
872,kaum::ADV,knappast,hemen hemen değil
873,sehr::ADV,mycket,pek
874,sehr::ADV,mycket,gayet
875,so::ADV,så,öyle
876,so::ADV,så,böyle
877,noch::ADV,än,hâlâ
878,noch::ADV,än,henüz
879,noch::ADV,ännu,hâlâ
880,noch::ADV,ännu,henüz
881,nur::ADV,bara,ancak
882,nur::ADV,bara,yalnız
883,nur::ADV,endast,ancak
884,nur::ADV,endast,yalnız
885,schon::ADV,redan,çoktan
886,wieder::ADV,åter,tekrar
887,wieder::ADV,åter,yeniden
888,vergebens::ADV,förgäves,boşuna
889,vor::PRP,utanför,önünde
890,hinter::PRP,bakom,arkasında
891,unter::PRP,under,altında
892,durch::PRP,genom,sayesinde
893,durch::PRP,genom,ortasından
894,durch::PRP,igenom,sayesinde
895,durch::PRP,igenom,ortasından
896,neben::PRP,bredvid,yanında
897,neben::PRP,vid sidan av,yanında
898,zwischen::PRP,mellan,arasında
899,wegen::PRP,på grund av,dolayı
900,dies::PRN,detta,bu
901,das::PRN,det,o
902,das::PRN,det,şu
903,alles::PRN,allt,hepsi
904,alles::PRN,allt,her şey
905,ich::PRN,jag,ben
906,du::PRN,du,sen
907,er::PRN,han,o
908,wir::PRN,vi,biz
909,ihr::PRN,ni,siz
910,sie::PRN,de,onlar
911,was::FPRN,vad,ne
912,wer::FPRN,vem,kim
913,wo::FADV,var,nerede
914,wohin::FADV,vart,nereye
915,wie::FADV,hur,nasıl
916,warum::FADV,varför,neden
917,wieviel::FNUM,hur mycket,kaç
918,wieviel::FNUM,hur mycket,ne kadar
919,eins::NUM,en,bir
920,eins::NUM,ett,bir
921,zwei::NUM,två,iki
922,drei::NUM,tre,üç
923,vier::NUM,fyra,dört
924,fünf::NUM,fem,beş
925,sechs::NUM,sex,altı
926,sieben::NUM,sju,yedi
927,acht::NUM,åtta,sekiz
928,neun::NUM,nio,dokuz
929,zehn::NUM,tio,on
930,elf::NUM,elva,on bir
931,zwölf::NUM,tolv,on iki
932,zwanzig::NUM,tjugo,yirmi
933,dreißig::NUM,trettio,otuz
934,vierzig::NUM,fyrtio,kırk
935,fünfzig::NUM,femtio,elli
936,sechzig::NUM,sextio,altmış
937,siebzig::NUM,sjuttio,yetmiş
938,achtzig::NUM,åttio,seksen
939,neunzig::NUM,nittio,doksan
940,hundert::NUM,hundra,yüz
941,tausend::NUM,tusen,bin
942,und::CNJ,och,ve
943,und::CNJ,och,ile
944,oder::CNJ,eller,ya
945,oder::CNJ,eller,yahut
946,stehen::V,stå,durmak
947,sitzen::V,sitta,oturmak
948,liegen::V,ligga,yatmak
949,hängen::V,hänga,asılı olmak
950,werden::V,bli,olmak
951,werden::V,bli,olunmak
952,passieren::V,ske,olmak
953,passieren::V,hända,olmak
954,beginnen::V,börja,başlamak
955,enden::V,ända,bitmek
956,enden::V,ända,sona ermek
957,wechseln::V,växla,değişmek
958,aufgehen[Sonne]::V,gå upp,doğmak
959,untergehen[Sonne]::V,gå ned,batmak
960,scheinen[Sonne]::V,skina,parlamak
961,donnern::V,dundra,gök gürlemek
962,wehen::V,blåsa,esmek
963,strömen::V,forsa,akmak
964,strömen::V,strömma,akmak
965,fließen::V,flyta,akmak
966,sich drehen::V,snurra,dönmek
967,schwanken::V,vackla,sallanmak
968,schwingen::V,svinga,titremek
969,fallen::V,falla,düşmek
970,brennen::V,brinna,yanmak
971,rauchen::V,ryka,tütmek
972,regnen::V,regna,yağmak
973,gefrieren::V,frysa,donmak
974,tauen::V,töa,erimek
975,schmelzen::V,smälta,erimek
976,trocknen::V,torka,kurumak
977,sieden::V,koka,kaynamak
978,sieden::V,sjuda,kaynamak
979,faulen::V,ruttna,çürümek
980,verfaulen::V,ruttna,çürümek
981,reißen::V,brista,yırtılmak
982,versinken::V,sjunka,batmak
983,vergehen::V,förgå,geçmek
984,erscheinen::V,synas,görünmek
985,erscheinen::V,visa sig,görünmek
986,verschwinden::V,försvinna,kaybolmak
987,sinken::V,sjunka,inmek
988,abnehmen::V,avta,azalmak
989,abnehmen::V,minskas,azalmak
990,zunehmen::V,tilltaga,artmak
991,zunehmen::V,tilltaga,çoğalmak
992,steigen::V,stiga,artmak
993,steigen::V,stiga,yükselmek
994,wachsen::V,växa,büyümek
995,wachsen::V,växa,gelişmek
996,glänzen::V,glimma,parlamak
997,funkeln::V,tindra,parıldamak
998,funkeln::V,gnistra,parıldamak
999,lärmen::V,bråka,gürültü yapmak
1000,lärmen::V,väsnas,gürültü yapmak
1001,läuten::V,ringa,çalmak
1002,klingeln::V,ringa,zil çalmak
1003,klirren::V,klirra,şakırdamak
1004,klirren::V,klirra,zangırdamak
1005,brausen::V,brusa,köpürmek
1006,brausen::V,brusa,kükremek
1007,rauschen::V,susa,fışırdamak
1008,klingen::V,låta,tınlamak
1009,klingen::V,klinga,tınlamak
1010,bellen::V,skälla,havlamak
1011,heulen::V,yla,ulumak
1012,heulen::V,tjuta,ulumak
1013,blasen::V,blåsa,üflemek
1014,pfeifen::V,vissla,düdük çalmak
1015,schreien::V,skrika,bağırmak
1016,schreien::V,skrika,haykırmak
1017,stöhnen::V,stöna,inlemek
1018,zittern::V,darra,titremek
1019,zittern::V,skälva,titremek
1020,leben::V,leva,yaşamak
1021,leben::V,leva,hayatta olmak
1022,geboren werden::V,födas,doğmak
1023,atmen::V,andas,solunmak
1024,atmen::V,andas,nefes almak
1025,trinken::V,dricka,içmek
1026,essen::V,äta,yemek
1027,schlucken::V,svälja,yutmak
1028,müde werden::V,tröttna,yorulmak
1029,einschlafen::V,somna,uykuya dalmak
1030,schlafen::V,sova,uyumak
1031,aufwachen::V,vakna,uyanmak
1032,aufstehen::V,stiga upp,kalkmak
1033,aufstehen::V,stiga upp,yataktan kalkmak
1034,sich erholen::V,repa sig,dinlenmek
1035,sich erholen::V,hämta sig,dinlenmek
1036,krank werden::V,insjukna,hastalanmak
1037,krank sein::V,vara sjuk,hasta olmak
1038,schmerzen::V,smärta,ağrımak
1039,schmerzen::V,göra ont,ağrımak
1040,husten::V,hosta,öksürmek
1041,genesen::V,tillfriskna,şifa bulmak
1042,sterben::V,dö,ölmek
1043,sterben::V,dö,vefat etmek
1044,umkommen::V,omkomma,ölmek
1045,sich bewegen::V,röra sig,hareket etmek
1046,sich rühren::V,röra på sig,kımıldanmak
1047,sich erheben::V,resa sig,kalkmak
1048,sich erheben::V,resa sig,ayağa kalkmak
1049,sich setzen::V,sätta sig,oturmak
1050,hinfallen::V,falla omkull,yere düşmek
1051,laufen::V,löpa,yürümek
1052,schreiten::V,skrida,yürümek
1053,schreiten::V,skrida,adım atmak
1054,spazierengehen::V,promenera,gezmek
1055,spazierengehen::V,promenera,dolaşmak
1056,eilen::V,ila,seğirtmek
1057,sich beeilen::V,skynda sig,acele etmek
1058,sausen::V,susa,hızla gitmek
1059,rennen::V,löpa,koşmak
1060,rennen::V,springa,koşmak
1061,springen::V,hoppa,atlamak
1062,springen::V,hoppa,sıçramak
1063,klettern::V,klättra,tırmanmak
1064,schaukeln::V,gunga,sallanmak
1065,kriechen::V,kräla,sürünmek
1066,schwimmen::V,simma,yüzmek
1067,tauchen::V,dyka,dalmak
1068,rudern::V,ro,kürek çekmek
1069,fahren::V,köra,gitmek
1070,fliegen::V,flyga,uçmak
1071,gehen::V,gå,gitmek
1072,weggehen::V,gå bort,gitmek
1073,abfahren::V,resa,kalkmak
1074,abfahren::V,avresa,kalkmak
1075,anhalten::V,stanna,durmak
1076,hineingehen::V,gå in,içeri girmek
1077,eintreten::V,träda in,girmek
1078,kommen::V,komma,gelmek
1079,ankommen::V,ankomma,varmak
1080,zurückkommen::V,återkomma,dönmek
1081,bleiben::V,bli,kalmak
1082,bleiben::V,förbli,kalmak
1083,warten::V,vänta,beklemek
1084,erwarten::V,vänta,beklemek
1085,suchen::V,leta,aramak
1086,finden::V,finna,bulmak
1087,versuchen::V,försöka,denemek
1088,vorbereiten::V,förbereda,hazırlamak
1089,lieben::V,älska,sevmek
1090,mögen::V,tycka om,beğenmek
1091,lachen::V,skratta,gülmek
1092,rühren::V,röra,dokunmak
1093,rühren::V,röra,duygulandırmak
1094,weinen::V,gråta,ağlamak
1095,schimpfen::V,skälla,küfretmek
1096,sich ärgern::V,förargas,kızmak
1097,sich fürchten::V,vara rädd,korkmak
1098,fürchten::V,frukta,korkmak
1099,fliehen::V,fly,kaçmak
1100,fliehen::V,rymma,kaçmak
1101,flüchten::V,fly,kaçmak
1102,sehen::V,se,görmek
1103,anschauen::V,se på,seyretmek
1104,anschauen::V,betrakta,seyretmek
1105,ansehen::V,åse,bakmak
1106,hören::V,höra,duymak
1107,hören::V,höra,işitmek
1108,zuhören::V,höra på,dinlemek
1109,zuhören::V,lyssna till,dinlemek
1110,probieren::V,smaka,denemek
1111,probieren::V,smaka,tadına bakmak
1112,probieren::V,smaka på,denemek
1113,probieren::V,smaka på,tadına bakmak
1114,riechen::V,lukta,kokusunu almak
1115,fühlen::V,känna,duymak
1116,fühlen::V,känna,hissetmek
1117,scheinen::V,verka,görünmek
1118,scheinen::V,tyckas,görünmek
1119,zu sehen sein::V,synas,görünmek
1120,zu sehen sein::V,kunna ses,görünmek
1121,vernehmen::V,få veta,haber almak
1122,vernehmen::V,förnimma,haber almak
1123,frieren::V,frysa,üşümek
1124,tun::V,göra,etmek
1125,tun::V,göra,yapmak
1126,können::V,kunna,bilmek
1127,wollen::V,vilja,istemek
1128,anfangen::V,börja,başlamak
1129,beenden::V,avsluta,bitirmek
1130,aufhören::V,sluta,bitmek
1131,aufhören::V,upphöra,bitmek
1132,gelingen::V,lyckas,başarmak
1133,geraten::V,bli,düşmek
1134,öffnen::V,öppna,açmak
1135,schließen::V,låsa,kapamak
1136,schließen::V,stänga,kapamak
1137,stellen::V,ställa,koymak
1138,setzen::V,sätta,koymak
1139,setzen::V,sätta,oturtmak
1140,legen::V,lägga,koymak
1141,legen::V,lägga,yatırmak
1142,berühren::V,beröra,dokunmak
1143,verbinden::V,förbinda,bağlamak
1144,verbinden::V,förbinda,birleştirmek
1145,bedecken::V,täcka,örtmek
1146,bedecken::V,täcka,kaplamak
1147,bedecken::V,betäcka,örtmek
1148,bedecken::V,betäcka,kaplamak
1149,aufhängen::V,hänga,asmak
1150,aufhängen::V,hänga upp,asmak
1151,anzünden::V,tända,yakmak
1152,anzünden::V,tända,ateşlemek
1153,anzünden::V,antända,yakmak
1154,anzünden::V,antända,ateşlemek
1155,anzünden::V,tända på,yakmak
1156,anzünden::V,tända på,ateşlemek
1157,aufheben::V,lyfta,kaldırmak
1158,zurücklassen::V,lämna,geride bırakmak
1159,zurücklassen::V,efterlämna,geride bırakmak
1160,verlieren::V,mista,yitirmek
1161,verlieren::V,mista,kaybetmek
1162,verlieren::V,förlora,yitirmek
1163,verlieren::V,förlora,kaybetmek
1164,fallen lassen::V,tappa,düşürmek
1165,fallen lassen::V,släppa,düşürmek
1166,machen::V,göra,yapmak
1167,herstellen::V,tillverka,yapmak
1168,herstellen::V,tillverka,imal etmek
1169,herstellen::V,framställa,yapmak
1170,herstellen::V,framställa,imal etmek
1171,bauen::V,bygga,kurmak
1172,bauen::V,bygga,inşa etmek
1173,reparieren::V,reparera,onarmak
1174,reparieren::V,reparera,tamir etmek
1175,verbessern::V,rätta,düzeltmek
1176,verbessern::V,förbättra,düzeltmek
1177,ändern::V,ändra,değiştirmek
1178,ändern::V,förändra,değiştirmek
1179,graben::V,gräva,kazmak
1180,beugen::V,böja,eğmek
1181,biegen::V,böja,bükmek
1182,biegen::V,kröka,bükmek
1183,drehen::V,vrida,çevirmek
1184,drehen::V,vrida,döndürmek
1185,wenden::V,vända,çevirmek
1186,umdrehen::V,vrida om,çevirmek
1187,heben::V,häva,kaldırmak
1188,hochheben::V,lyfta,yukarı kaldırmak
1189,ergreifen::V,gripa,tutmak
1190,ergreifen::V,gripa,yakalamak
1191,halten::V,hålla,tutmak
1192,drücken::V,trycka,sıkmak
1193,schieben::V,skjuta,itmek
1194,schieben::V,skjuta,sürmek
1195,kratzen::V,riva,kaşımak
1196,kratzen::V,skrapa,kaşımak
1197,lecken::V,slicka,yalamak
1198,beißen::V,bita,ısırmak
1199,abreißen::V,slita_av,koparmak
1200,abreißen::V,riva_av,koparmak
1201,abschneiden::V,skära av,keserek ayırmak
1202,binden::V,binda,bağlamak
1203,stecken::V,sticka,sokmak
1204,brechen::V,bryta,kırmak
1205,brechen::V,brista,kırmak
1206,klopfen::V,banka,çalmak
1207,klopfen::V,klappa,çalmak
1208,hauen::V,hugga,vurmak
1209,kleben::V,klistra,yapıştırmak
1210,reiben::V,gnida,ovmak
1211,reiben::V,gnida,sürtmek
1212,streichen::V,smörja,sürmek
1213,schleifen::V,slipa,bilemek
1214,schneiden::V,skära,kesmek
1215,schneiden::V,klippa,kesmek
1216,rütteln::V,skaka,sallamak
1217,schütteln::V,rista,sarsmak
1218,schütteln::V,rista,çalkamak
1219,schwenken::V,svänga,sallamak
1220,schütten::V,hälla,dökmek
1221,schütten::V,hälla,akıtmak
1222,füllen::V,fylla,doldurmak
1223,einwickeln::V,slå in,sarmak
1224,einwickeln::V,veckla in,sarmak
1225,tragen::V,bära,taşımak
1226,schleppen::V,släpa,sürüklemek
1227,ziehen::V,dra,çekmek
1228,aufbewahren::V,förvara,saklamak
1229,aufbewahren::V,ta vara på,saklamak
1230,werfen::V,kasta,atmak
1231,fangen::V,fånga,tutmak
1232,fangen::V,fånga,yakalamak
1233,packen::V,gripa,tutmak
1234,packen::V,gripa,yakalamak
1235,packen::V,gripa tag,tutmak
1236,packen::V,gripa tag,yakalamak
1237,verstecken::V,gömma,saklamak
1238,teilen::V,dela,bölmek
1239,teilen::V,dela,ayırmak
1240,schicken::V,skicka,yollamak
1241,schicken::V,skicka,göndermek
1242,bringen::V,bringa,getirmek
1243,hinzufügen::V,tillägga,katmak
1244,hinzufügen::V,tillägga,eklemek
1245,bekommen::V,få,almak
1246,bekommen::V,få,eline geçmek
1247,bekommen::V,erhålla,almak
1248,bekommen::V,erhålla,eline geçmek
1249,erhalten::V,få,almak
1250,erhalten::V,erhålla,almak
1251,nehmen::V,ta,almak
1252,nehmen::V,taga,almak
1253,wählen::V,välja,seçmek
1254,auswählen::V,utvälja,seçmek
1255,auswählen::V,utvälja,ayırmak
1256,bewahren::V,bevara,korumak
1257,behindern::V,hindra,engellemek
1258,behindern::V,förhindra,engellemek
1259,verderben::V,förstöra,bozmak
1260,beschädigen::V,skada,zedelemek
1261,beschädigen::V,skada,ziyan vermek
1262,zerbrechen::V,bryta isär,kırmak
1263,zerbrechen::V,bryta sönder,kırmak
1264,zerreißen::V,riva sönder,yırtmak
1265,zerreißen::V,slita sönder,yırtmak
1266,zerstören::V,förstöra,yıkmak
1267,zerstören::V,förstöra,tahrip etmek
1268,verbrennen::V,bränna,yakmak
1269,verbrennen::V,bränna upp,yakmak
1270,geben::V,ge,vermek
1271,reichen::V,räcka,uzatmak
1272,schenken::V,skänka,hediye etmek
1273,versprechen::V,lova,vaat etmek
1274,wünschen::V,önska,kutlamak
1275,loben::V,lova,övmek
1276,loben::V,beröma,övmek
1277,küssen::V,pussa,öpmek
1278,wiegen::V,vagga,sallamak
1279,zudecken::V,täcka,örtmek
1280,wecken::V,väcka,uyandırmak
1281,zeigen::V,visa,göstermek
1282,führen::V,föra,gezdirmek
1283,führen::V,föra,yol göstermek
1284,lehren::V,lära,okutmak
1285,lehren::V,lära,öğretmek
1286,unterrichten::V,undervisa,öğretmek
1287,aufziehen::V,uppfostra,yetiştirmek
1288,leiten::V,leda,yönetmek
1289,leiten::V,leda,idare etmek
1290,antreiben::V,driva på,teşvik etmek
1291,lassen::V,få att,-tırmak
1292,einladen::V,bjuda,davet etmek
1293,einladen::V,inbjuda,davet etmek
1294,vereinigen::V,förena,birleştirmek
1295,besuchen::V,besöka,uğramak
1296,besuchen::V,besöka,ziyaret etmek
1297,besuchen::V,besöka,görmeye gitmek
1298,treffen::V,möta,rastlamak
1299,treffen::V,möta,isabet etmek
1300,treffen::V,träffa,rastlamak
1301,treffen::V,träffa,isabet etmek
1302,sich versammeln::V,församla sig,toplanmak
1303,spielen::V,leka,oynamak
1304,spielen::V,spela,oynamak
1305,singen::V,sjunga,söylemek
1306,singen::V,sjunga,şarkı söylemek
1307,tanzen::V,dansa,oynamak
1308,tanzen::V,dansa,dans etmek
1309,sich trennen::V,skiljas,ayrılmak
1310,verlassen::V,lämna,bırakmak
1311,verlassen::V,lämna,terk etmek
1312,verlassen::V,överge,bırakmak
1313,verlassen::V,överge,terk etmek
1314,retten::V,rädda,kurtarmak
1315,bewachen::V,bevaka,gözetmek
1316,schützen::V,skydda,korumak
1317,schützen::V,beskydda,korumak
1318,verteidigen::V,försvara,savunmak
1319,sich schlagen::V,slåss,dövüşmek
1320,schießen::V,skjuta,ateş etmek
1321,siegen::V,segra,yenmek
1322,ärgern::V,förarga,kızdırmak
1323,schlagen::V,slå,dövmek
1324,treten::V,sparka,tepmek
1325,stechen::V,sticka,sokmak
1326,stechen::V,sticka,batırmak
1327,stoßen::V,stöta,itmek
1328,stehlen::V,stjäla,çalmak
1329,stören::V,störa,bozmak
1330,stören::V,störa,etkilemek
1331,belästigen::V,genera,rahatsız etmek
1332,belästigen::V,besvära,rahatsız etmek
1333,verbergen::V,dölja,saklamak
1334,täuschen::V,vilseleda,aldatmak
1335,betrügen::V,bedra,aldatmak
1336,betrügen::V,bedra,dolandırmak
1337,töten::V,döda,öldürmek
1338,wohnen::V,bo,oturmak
1339,arbeiten::V,arbeta,çalışmak
1340,sammeln::V,samla,toplamak
1341,pflücken::V,plocka,koparmak
1342,jagen::V,jaga,avlanmak
1343,fischen::V,fiska,balık tutmak
1344,fassen::V,fånga,tutmak
1345,fassen::V,fånga,yakalamak
1346,hüten::V,vakta,otlatmak
1347,treiben::V,driva,gütmek
1348,anbinden::V,binda fast,bağlamak
1349,füttern::V,fodra,beslemek
1350,melken::V,mjölka,sağmak
1351,hacken::V,hacka,yarmak
1352,gießen::V,hälla,sulamak
1353,gießen::V,vattna,sulamak
1354,reifen::V,mogna,olgunlaşmak
1355,zubereiten::V,tillaga,hazırlamak
1356,zubereiten::V,tillreda,hazırlamak
1357,kochen::V,koka,pişirmek
1358,kochen::V,koka,kaynatmak
1359,backen::V,baka,pişirmek
1360,backen::V,baka,fırında pişirmek
1361,braten::V,steka,kızartmak
1362,umrühren::V,röra om,karıştırmak
1363,stricken::V,sticka,örmek
1364,nähen::V,sy,dikmek
1365,färben::V,färga,boyamak
1366,reinigen::V,rensa,temizlemek
1367,reinigen::V,rengöra,temizlemek
1368,waschen::V,tvätta,yıkamak
1369,abwischen::V,torka av,silmek
1370,spülen::V,spola,çalkamak
1371,spülen::V,skölja,çalkamak
1372,fegen::V,feja,süpürmek
1373,kehren::V,sopa,süpürmek
1374,baden::V,bada,yıkanmak
1375,baden::V,bada,banyo yapmak
1376,sich waschen::V,tvätta sig,yıkanmak
1377,ausziehen::V,ta av,çıkarmak
1378,anziehen::V,ta på,giymek
1379,sich anziehen::V,klä på sig,giyinmek
1380,kämmen::V,kamma,taramak
1381,schmücken::V,pynta,süslemek
1382,schmücken::V,smycka,süslemek
1383,sagen::V,säga,demek
1384,sagen::V,säga,söylemek
1385,sprechen::V,tala,konuşmak
1386,reden::V,tala,konuşmak
1387,reden::V,prata,konuşmak
1388,sich unterhalten::V,prata,sohbet etmek
1389,fragen::V,fråga,sormak
1390,fragen::V,spörja,sormak
1391,bitten::V,be,dilemek
1392,bitten::V,be,rica etmek
1393,erzählen::V,berätta,bahsetmek
1394,erzählen::V,berätta,hikâye etmek
1395,mitteilen::V,meddela,bildirmek
1396,nennen::V,kalla,adlandırmak
1397,rufen::V,ropa,çağırmak
1398,prahlen::V,pråla,övünmek
1399,prahlen::V,skryta,övünmek
1400,übersetzen::V,tolka,çevirmek
1401,übersetzen::V,tolka,tercüme etmek
1402,übersetzen::V,översätta,çevirmek
1403,übersetzen::V,översätta,tercüme etmek
1404,denken::V,tänka,düşünmek
1405,glauben::V,tro,inanmak
1406,glauben::V,tro,zannetmek
1407,bemerken::V,uppmärksamma,farkına varmak
1408,bemerken::V,lägga märke till,farkına varmak
1409,erkennen::V,känna igen,tanımak
1410,begreifen::V,begripa,anlamak
1411,begreifen::V,begripa,kavramak
1412,verstehen::V,förstå,duymak
1413,verstehen::V,förstå,anlamak
1414,lernen::V,lära sig,öğrenmek
1415,wissen::V,veta,bilmek
1416,sich erinnern an::V,minnas,hatırlamak
1417,sich erinnern an::V,komma ihåg,hatırlamak
1418,vergessen::V,glömma,unutmak
1419,messen::V,mäta,ölçmek
1420,zählen::V,räkna,saymak
1421,rechnen::V,räkna,hesap etmek
1422,lesen::V,läsa,okumak
1423,malen::V,måla,resmini yapmak
1424,zeichnen::V,teckna,çizmek
1425,schreiben::V,skriva,yazmak
1426,besitzen::V,äga,haiz olmak
1427,besitzen::V,äga,sahip olmak
1428,besitzen::V,besitta,haiz olmak
1429,besitzen::V,besitta,sahip olmak
1430,kaufen::V,köpa,almak
1431,verkaufen::V,sälja,satmak
1432,bezahlen::V,betala,ödemek
1433,zahlen::V,betala,ödemek
1434,beherrschen::V,behärska,hâkim olmak
1435,ertragen::V,tåla,dayanmak
1436,ertragen::V,tåla,katlanmak
1437,ertragen::V,uthärda,dayanmak
1438,ertragen::V,uthärda,katlanmak
