,Concept_ID,ru,ka
751,zwischen::PRP,между,შუა
752,zwischen::PRP,между,შორის
753,wegen::PRP,из-за,გამო
754,wegen::PRP,из-за,შედეგად
755,dies::PRN,это,ეს
756,das::PRN,то,ეგ
757,alles::PRN,все,ყველაფერი
758,ich::PRN,я,მე
759,du::PRN,ты,შენ
760,er::PRN,он,ის
761,er::PRN,он,იგი
762,wir::PRN,мы,ჩვენ
763,ihr::PRN,вы,თქვენ
764,sie::PRN,они,ისინი
765,was::FPRN,что,რა
766,wer::FPRN,кто,ვინ
767,wo::FADV,где,სად
768,wohin::FADV,куда,საით
769,wie::FADV,как,როგორ
770,warum::FADV,почему,რაზე
771,warum::FADV,почему,რატომ
772,wieviel::FNUM,сколько,რამდენი
773,eins::NUM,один,ერთი
774,zwei::NUM,два,ორი
775,drei::NUM,три,სამი
776,vier::NUM,четыре,ოთხი
777,fünf::NUM,пять,ხუთი
778,sechs::NUM,шесть,ექვსი
779,sieben::NUM,семь,შვიდი
780,acht::NUM,восемь,რვა
781,neun::NUM,девять,ცხრა
782,zehn::NUM,десять,ათი
783,elf::NUM,одиннадцать,თერთმეტი
784,zwölf::NUM,двенадцать,თორმეტი
785,zwanzig::NUM,двадцать,ოცი
786,dreißig::NUM,тридцать,ოცდაათი
787,vierzig::NUM,сорок,ორმოცი
788,fünfzig::NUM,пятьдесят,ორმოცდაათი
789,sechzig::NUM,шестьдесят,სამოცი
790,siebzig::NUM,семьдесят,სამოცდაათი
791,achtzig::NUM,восемьдесят,ოთხმოცი
792,neunzig::NUM,девяносто,ოთხმოცდაათი
793,hundert::NUM,сто,ასი
794,tausend::NUM,тысяча,ათასი
795,und::CNJ,и,და
796,oder::CNJ,или,ან
797,oder::CNJ,либо,ან
798,stehen::V,стоять,დგას
799,sitzen::V,сидеть,ზის
800,liegen::V,лежать,აწევს
801,hängen::V,висеть,კიდია
802,werden::V,стать,გახდება
803,passieren::V,случиться,მოხდება
804,beginnen::V,начаться,იწყება
805,enden::V,кончиться,გათავდება
806,wechseln::V,меняться,იცვლება
807,aufgehen[Sonne]::V,взойти,ამოდის
808,untergehen[Sonne]::V,зайти,ჩადის
809,scheinen[Sonne]::V,светить,ანათებს
810,donnern::V,греметь,ქუხს
811,wehen::V,дуть,ქრის
812,wehen::V,дуть,დაუბერავს
813,strömen::V,литься,იღვრება
814,fließen::V,течь,დის
815,fließen::V,течь,მიედინება
816,sich drehen::V,вращаться,ტრიალებს
817,schwanken::V,колебаться,ირხევა
818,schwingen::V,качаться,ირხევა
819,fallen::V,падать,დავარდება
820,brennen::V,гореть,იწვის
821,rauchen::V,дымить,ბოლავს
822,rauchen::V,дымить,აბოლებს
823,regnen::V,дождить,წვიმს
824,gefrieren::V,замерзнуть,იყინება
825,tauen::V,таять,დნება
826,schmelzen::V,плавиться,დნება
827,trocknen::V,сохнуть,გაშრება
828,sieden::V,кипеть,დუღს
829,faulen::V,гнить,ლპება
830,verfaulen::V,сгнить,ლპება
831,reißen::V,рваться,დაიხევა
832,versinken::V,тонуть,ეფლობა
833,versinken::V,тонуть,ჩაიძირება
834,vergehen::V,проходить,გადის
835,erscheinen::V,появиться,გამოჩნდება
836,verschwinden::V,исчезнуть,გააქრება
837,verschwinden::V,исчезнуть,დაიკარგება
838,sinken::V,спадать,დაიწევს
839,abnehmen::V,уменьшиться,შემცირდება
840,zunehmen::V,увеличиваться,გასუქდება
841,steigen::V,подниматься,მოიმატებს
842,wachsen::V,расти,იზრდება
843,wachsen::V,расти,მრავლდება
844,glänzen::V,блестеть,ბრწყინავს
845,funkeln::V,сверкать,კაშკაშებს
846,lärmen::V,шуметь,ხმაურობს
847,läuten::V,звонить,დარეკავს
848,klingeln::V,звонить,დარეკავს
849,klirren::V,звякать,დააწკარუნებს
850,brausen::V,бушевать,ბობოქრობს
851,rauschen::V,шелестеть,შრიალებს
852,klingen::V,звучать,ხმას გამოსცემს
853,bellen::V,лаять,უყეფს
854,heulen::V,выть,ღმუის
855,blasen::V,дунуть,დაუბერავს
856,pfeifen::V,свистеть,უსტვენს
857,schreien::V,кричать,ყვირის
858,stöhnen::V,стонать,კვნესის
859,zittern::V,дрожать,აძაგძაგებს
860,leben::V,жить,ცოცხლობს
861,geboren werden::V,родиться,იშვება
862,geboren werden::V,родиться,იბადება
863,atmen::V,дышать,სუნთქავს
864,trinken::V,пить,სვამს
865,trinken::V,пить,დალევს
866,essen::V,есть,შეჭამს
867,essen::V,кушать,შეჭამს
868,schlucken::V,глотать,ყლაპავს
869,müde werden::V,устать,დაიქანცება
870,einschlafen::V,заснуть,დაიძინებს
871,schlafen::V,спать,სძინავს
872,aufwachen::V,проснуться,გაიღვიძებს
873,aufstehen::V,встать,ადგება
874,sich erholen::V,отдыхать,დაისვენებს
875,krank werden::V,заболеть,ავად გახდება
876,krank sein::V,болеть,ავადმყოფობს
877,schmerzen::V,болеть,სტკივა
878,husten::V,кашлять,ახველებს
879,genesen::V,поправиться,მორჩება
880,sterben::V,умереть,კვდება
881,umkommen::V,погибнуть,დაიღუპება
882,sich bewegen::V,двигаться,იძვრის
883,sich bewegen::V,двигаться,მოძრაობს
884,sich rühren::V,шевельнуться,გაინძრევა
885,sich erheben::V,встать,ადგება
886,sich setzen::V,сесть,დაჯდება
887,hinfallen::V,упасть,დაეცემა
888,laufen::V,ходить,დადის
889,schreiten::V,шагать,აბიჯებს
890,spazierengehen::V,гулять,დასეირნობს
891,eilen::V,спешить,მიიჩქარის
892,sich beeilen::V,торопиться,აჩქარდება
893,sausen::V,мчаться,მიქრის
894,rennen::V,бегать,დარბის
895,springen::V,прыгать,ხტის
896,klettern::V,лазать,ძვრება
897,schaukeln::V,раскачиваться,ქანაობს
898,kriechen::V,ползать,დაბობღავს
899,schwimmen::V,плавать,ცურავს
900,tauchen::V,нырять,ჩაიძირება
901,rudern::V,грести,ნიჩაბს უსვამს
902,fahren::V,ехать,დადის
903,fahren::V,ехать,მგზავრობს
904,fliegen::V,летать,იფრენს
905,fliegen::V,летать,გაფრინდება
906,gehen::V,идти,მიდის
907,weggehen::V,уйти,წამოდის
908,abfahren::V,отправиться,მიემგზავრება
909,anhalten::V,остановиться,ჩერდება
910,hineingehen::V,входить,შედის
911,eintreten::V,войти,შედის
912,kommen::V,прийти,მოდის
913,ankommen::V,прибыть,ჩადის
914,zurückkommen::V,возвратиться,დაბრუნდება
915,bleiben::V,остаться,დარჩება
916,warten::V,ждать,ელოდება
917,erwarten::V,ожидать,ელის
918,erwarten::V,ожидать,დაიცდის
919,suchen::V,искать,ეძებს
920,suchen::V,искать,მოძებნის
921,finden::V,найти,მიაგნებს
922,finden::V,найти,გამოძებნის
923,versuchen::V,пытаться,ცდის
924,versuchen::V,пытаться,ცდილობს
925,vorbereiten::V,подготовить,მოამზადებს
926,lieben::V,любить,უყვარს
927,mögen::V,любить,ეტრფის
928,lachen::V,смеяться,იცინის
929,rühren::V,растрогать,გულს აუჩუყებს
930,weinen::V,плакать,ტირის
931,schimpfen::V,ругаться,შეიგინება
932,sich ärgern::V,сердиться,გაბრაზობს
933,sich fürchten::V,бояться,შიშობს
934,fürchten::V,бояться,ფრთხილობს
935,fliehen::V,убегать,გაიქცევა
936,flüchten::V,убежать,გაიქცევა
937,sehen::V,видеть,ხედავს
938,anschauen::V,посмотреть,ნახავს
939,ansehen::V,смотреть,უყურებს
940,hören::V,слышать,ისმენს
941,zuhören::V,слушать,მოისმენს
942,probieren::V,пробовать,გასინჯავს
943,riechen::V,нюхать,ყნოსავს
944,fühlen::V,чувствовать,გრძნობს
945,scheinen::V,казаться,ეჩვენება
946,zu sehen sein::V,виднеться,მოჩანს
947,vernehmen::V,услышать,გაიგებს
948,frieren::V,мерзнуть,იყინება
949,tun::V,делать,აკეთებს
950,können::V,мочь,შეიძლება
951,können::V,уметь,შეიძლება
952,wollen::V,хотеть,უნდა
953,anfangen::V,начать,დაიწყებს
954,beenden::V,закончить,ამთავრებს
955,aufhören::V,перестать,შეწყვეტს
956,gelingen::V,удаться,მოახერხებს
957,geraten::V,оказаться,გამოდის
958,öffnen::V,открыть,გახსნის
959,schließen::V,закрыть,ხურავს
960,schließen::V,закрыть,დაკეტავს
961,stellen::V,поставить,დადგამს
962,setzen::V,посадить,დასვამს
963,legen::V,класть,დადებს
964,berühren::V,трогать,შეახებს
965,berühren::V,трогать,მიაკარებს
966,verbinden::V,связать,შეაერთებს
967,bedecken::V,покрыть,გადააფარებს
968,aufhängen::V,повесить,დაკიდებს
969,anzünden::V,зажечь,დაანთებს
970,anzünden::V,зажечь,მოუკიდებს
971,aufheben::V,поднять,აიღებს
972,aufheben::V,поднять,აიყვანს
973,zurücklassen::V,оставить,დატოვებს
974,verlieren::V,потерять,დაკარგავს
975,fallen lassen::V,уронить,გაუვარდება
976,machen::V,сделать,გააკეთებს
977,machen::V,сделать,გამოიწვევს
978,herstellen::V,изготовить,დაამზადებს
979,bauen::V,строить,ააშენებს
980,reparieren::V,чинить,შეაკეთებს
981,reparieren::V,чинить,გაარემონტებს
982,verbessern::V,улучшить,გამოაკეთებს
983,verbessern::V,улучшить,გააუმჯობესებს
984,ändern::V,изменить,შეცვლის
985,graben::V,копать,თხრის
986,beugen::V,согнуть,ხრის
987,biegen::V,погнуть,გაღუნავს
988,drehen::V,вертеть,ატრიალებს
989,wenden::V,повернуть,მოაბრუნებს
990,umdrehen::V,перевернуть,შეატრიალებს
991,heben::V,поднимать,ასწევს
992,hochheben::V,поднять,აიყვანს
993,ergreifen::V,схватить,სტაცებს
994,halten::V,держать,უჭირავს
995,drücken::V,нажимать,დააწვება
996,schieben::V,толкать,მისწევს
997,kratzen::V,скрести,მოფხანს
998,lecken::V,лизать,ლოკავს
999,beißen::V,кусать,უკბენს
1000,abreißen::V,оторвать,გლეჯს
1001,abreißen::V,оторвать,მოწყვეტს
1002,abschneiden::V,отрезать,გაჭრის
1003,binden::V,вязать,შეკრავს
1004,binden::V,вязать,გადააბამს
1005,stecken::V,воткнуть,ჩაასობს
1006,brechen::V,сломать,მოიტეხს
1007,klopfen::V,стучать,აკაკუნებს
1008,hauen::V,бить,ლეწავს
1009,kleben::V,клеить,წებავს
1010,kleben::V,клеить,დააწებებს
1011,reiben::V,тереть,დაზელს
1012,streichen::V,намазать,უსვამს
1013,schleifen::V,точить,ლესავს
1014,schneiden::V,резать,გაჭრის
1015,rütteln::V,шатать,არხევს
1016,schütteln::V,трясти,არყევს
1017,schütteln::V,трясти,ანძრევს
1018,schwenken::V,махать,აქნევს
1019,schütten::V,налить,ღვრის
1020,schütten::V,налить,დააქცევს
1021,füllen::V,наполнить,გაავსებს
1022,einwickeln::V,завернуть,შეახვევს
1023,tragen::V,нести,მიიტანს
1024,schleppen::V,тащить,მიათრევს
1025,ziehen::V,тянуть,წევს
1026,ziehen::V,тянуть,ათრევს
1027,aufbewahren::V,хранить,შეინახავს
1028,werfen::V,бросать,ისვრის
1029,fangen::V,ловить,დაიჭერს
1030,packen::V,схватить,სტაცებს
1031,verstecken::V,спрятать,მალავს
1032,teilen::V,разделить,დაყოფს
1033,schicken::V,посылать,გაგზავნის
1034,bringen::V,принести,მოიტანს
1035,hinzufügen::V,добавить,დაამატებს
1036,bekommen::V,достать,ამოიღებს
1037,erhalten::V,получить,იღებს
1038,nehmen::V,взять,აიღებს
1039,wählen::V,выбрать,გადაარჩევს
1040,auswählen::V,отобрать,ამოარჩევს
1041,bewahren::V,сохранить,ინარჩუნებს
1042,behindern::V,препятствовать,აბრკოლებს
1043,behindern::V,препятствовать,გააძნელებს
1044,verderben::V,испортить,გააფუჭებს
1045,beschädigen::V,повредить,დააზიანებს
1046,zerbrechen::V,разбить,დაამტვრევს
1047,zerreißen::V,разорвать,გახევს
1048,zerstören::V,разрушить,მოსპობს
1049,zerstören::V,разрушить,დაანგრევს
1050,verbrennen::V,сжечь,დაწვავს
1051,geben::V,дать,აძლევს
1052,reichen::V,передать,მიაწოდებს
1053,schenken::V,дарить,აჩუქებს
1054,versprechen::V,обещать,აღუთქვამს
1055,wünschen::V,желать,უსურვებს
1056,loben::V,хвалить,აქებს
1057,loben::V,хвалить,ამკობს
1058,küssen::V,целовать,აკოცებს
1059,wiegen::V,качать,არხევს
1060,zudecken::V,накрыть,გადახურავს
1061,wecken::V,разбудить,გააღვიძებს
1062,zeigen::V,показать,დაანახვებს
1063,führen::V,вести,მიჰყავს
1064,lehren::V,учить,ასწავლის
1065,unterrichten::V,преподавать,ასწავლის
1066,aufziehen::V,воспитать,აღზრდის
1067,leiten::V,руководить,აწარმოებს
1068,leiten::V,руководить,ხელმძღვანელობს
1069,antreiben::V,подгонять,დააჩქარებს
1070,lassen::V,заставить,ა--ინებს
1071,einladen::V,пригласить,მოიპატიჟებს
1072,vereinigen::V,объединить,შეაერთებს
1073,besuchen::V,посетить,სანახავად მიდის
1074,treffen::V,встретить,შეხვდება
1075,sich versammeln::V,собраться,შეიკრიბება
1076,spielen::V,играть,ეთამაშება
1077,singen::V,петь,მღერის
1078,tanzen::V,плясать,ცეკვავს
1079,tanzen::V,танцевать,ცეკვავს
1080,sich trennen::V,расстаться,მოშორდება
1081,verlassen::V,покинуть,მიატოვებს
1082,retten::V,спасти,იხსნის
1083,retten::V,спасти,გადაარჩენს
1084,bewachen::V,охранять,დარაჯობს
1085,bewachen::V,охранять,უთვალთვალებს
1086,schützen::V,уберегать,დაიფარავს
1087,verteidigen::V,защитить,დაიცავს
1088,sich schlagen::V,драться,იჩხუბებს
1089,schießen::V,стрелять,ისვრის
1090,siegen::V,победить,გაიმარჯვებს
1091,ärgern::V,сердить,აჯავრებს
1092,schlagen::V,ударить,ცემს
1093,treten::V,пинать,პანღურს ამოჰკრავს
1094,stechen::V,уколоть,სჩხვლეტს
1095,stoßen::V,толкнуть,დაეჯახება
1096,stehlen::V,украсть,ქურდობს
1097,stehlen::V,украсть,მოიპარავს
1098,stören::V,помешать,შეაწუხებს
1099,belästigen::V,надоедать,მობეზრდება
1100,verbergen::V,скрыть,დამალავს
1101,täuschen::V,обмануть,შეცდებს
1102,betrügen::V,смошенничать,მოატყუებს
1103,töten::V,убить,მოკლავს
1104,wohnen::V,проживать,ცხოვრობს
1105,wohnen::V,проживать,ბინადრობს
1106,arbeiten::V,работать,მუშაობს
1107,sammeln::V,собрать,შეკრებს
1108,pflücken::V,рвать,კრეფს
1109,pflücken::V,срывать,კრეფს
1110,jagen::V,охотиться,ნადირობს
1111,fischen::V,рыбачить,თევზაობს
1112,fassen::V,поймать,დააჭერს
1113,hüten::V,пасти,მწყემსავს
1114,treiben::V,гнать,მიერეკება
1115,anbinden::V,привязать,მიაბამს
1116,füttern::V,кормить,აჭმევს
1117,melken::V,доить,წველის
1118,hacken::V,рубить,კეპავს
1119,gießen::V,полить,რწყავს
1120,reifen::V,созреть,მწიფდება
1121,zubereiten::V,приготовить,მოამზადებს
1122,kochen::V,варить,მოხარშავს
1123,backen::V,печь,გამოაცხობს
1124,braten::V,жарить,შეწვავს
1125,umrühren::V,перемешать,შეურევს
1126,umrühren::V,перемешать,გათქვეფს
1127,stricken::V,вязать,ქსოვს
1128,nähen::V,шить,გაკერავს
1129,färben::V,покрасить,შეღებავს
1130,reinigen::V,очистить,გაწმენდს
1131,reinigen::V,очистить,გასუფთავებს
1132,waschen::V,стирать,გარეცხავს
1133,abwischen::V,вытереть,წაშლის
1134,spülen::V,полоскать,გაავლებს
1135,fegen::V,подметать,დაბლანდავს
1136,kehren::V,мести,დაგვის
1137,baden::V,купаться,ბანაობს
1138,sich waschen::V,мыться,იბანება
1139,ausziehen::V,снять,გაიხდის
1140,anziehen::V,надеть,ჩაიცვამს
1141,sich anziehen::V,одеться,ჩაიცვამს
1142,kämmen::V,причесать,დავარცხნის
1143,schmücken::V,украсить,მორთავს
1144,sagen::V,сказать,იტყვის
1145,sprechen::V,говорить,ლაპარაკობს
1146,reden::V,разговаривать,საუბრობს
1147,sich unterhalten::V,беседовать,ბაასობს
1148,sich unterhalten::V,беседовать,მუსაიფობს
1149,fragen::V,спросить,ჰკითხავს
1150,bitten::V,просить,სთხოვს
1151,erzählen::V,рассказать,მოუთხრობს
1152,mitteilen::V,сообщить,აუწყებს
1153,mitteilen::V,сообщить,აცნობებს
1154,nennen::V,назвать,უწოდებს
1155,rufen::V,звать,დაუძახებს
1156,prahlen::V,хвастаться,ტრაბახობს
1157,übersetzen::V,перевести,გადათარგმნის
1158,denken::V,думать,ფიქრობს
1159,denken::V,думать,აზროვნებს
1160,glauben::V,верить,სჯერა
1161,bemerken::V,заметить,შენიშვნავს
1162,erkennen::V,узнать,გამოიცნობს
1163,begreifen::V,понять,გაიგებს
1164,begreifen::V,постичь,გაიგებს
1165,verstehen::V,услышать,გაიგონებს
1166,lernen::V,учиться,ისწავლის
1167,wissen::V,знать,ეცოდინება
1168,sich erinnern an::V,вспомнить,მოიგონებს
1169,sich erinnern an::V,вспомнить,გაიხსენებს
1170,vergessen::V,забыть,ივიწყებს
1171,messen::V,мерить,ზომავს
1172,zählen::V,считать,ითვლის
1173,rechnen::V,считать,გაიანგარიშებს
1174,lesen::V,читать,კითხულობს
1175,malen::V,рисовать,ხატავს
1176,zeichnen::V,рисовать,ხაზავს
1177,schreiben::V,писать,დაწერს
1178,besitzen::V,иметь,ექნება
1179,kaufen::V,купить,ყიდულობს
1180,verkaufen::V,продать,გაყიდის
1181,bezahlen::V,заплатить,გადაიხდის
1182,zahlen::V,платить,გადაიხდის
1183,beherrschen::V,владеть,ფლობს
1184,ertragen::V,вытерпеть,მოითმენს
