,Concept_ID,ko,hu
850,vergehen::V,지나가다,elmúlik
851,erscheinen::V,나타나다,feltűnik
852,erscheinen::V,나타나다,megjelenik
853,verschwinden::V,사라지다,letűnik
854,sinken::V,가라앉다,süllyed
855,abnehmen::V,떼어내다,apad
856,abnehmen::V,떼어내다,csökken
857,zunehmen::V,증가하다,növekszik
858,zunehmen::V,증가하다,gyarapszik
859,steigen::V,상승하다,emelkedik
860,wachsen::V,생기하다,nő
861,wachsen::V,생기하다,terem
862,wachsen::V,생기하다,növekszik
863,glänzen::V,뛰오나다,ragyog
864,glänzen::V,뛰오나다,fénylik
865,funkeln::V,불티가잍어나다,csillog
866,funkeln::V,불티가잍어나다,tündöklik
867,lärmen::V,떠들다,lármázik
868,läuten::V,울시다,cseng
869,klingeln::V,초닌총을울리다,csenget
870,klirren::V,탁탁울리다,csörömpöl
871,brausen::V,쏴쏴소리내다,zúg
872,brausen::V,쏴쏴소리내다,morajlik
873,rauschen::V,솨솨,zúg
874,klingen::V,반향하다,hangzik
875,bellen::V,짖다,ugat
876,heulen::V,포효하다,bőg
877,heulen::V,포효하다,üvölt
878,blasen::V,불다,fúj
879,pfeifen::V,피리를불다,fütyül
880,schreien::V,절규하다,kiált
881,schreien::V,절규하다,kiabál
882,stöhnen::V,신음하다,nyög
883,zittern::V,저뉼하다,remeg
884,zittern::V,저뉼하다,reszket
885,leben::V,살다,él
886,geboren werden::V,태어난,születik
887,atmen::V,숨쉬다,lélegzik
888,trinken::V,마시다,iszik
889,essen::V,먹다,eszik
890,schlucken::V,들이켜다,nyel
891,einschlafen::V,잠들다,elalszik
892,schlafen::V,자다,alszik
893,aufwachen::V,눈트다,felébred
894,aufstehen::V,서다,felkel
895,sich erholen::V,회복하다,pihen
896,schmerzen::V,아프다,fáj
897,husten::V,잔기침하다,köhög
898,genesen::V,낫다,meggyógyul
899,sterben::V,죽다,hal
900,umkommen::V,못쓰게되다,elpusztul
901,sich bewegen::V,움직이다,mozog
902,sich rühren::V,움직이다,mozdul
903,sich erheben::V,이러서다,feláll
904,sich erheben::V,이러서다,felemelkedik
905,sich setzen::V,앉히다,ül
906,sich setzen::V,앉히다,leül
907,hinfallen::V,넘어지다,bukik
908,hinfallen::V,넘어지다,elesik
909,laufen::V,걷다,jár
910,schreiten::V,보행하다,lép
911,spazierengehen::V,산보하다,sétál
912,eilen::V,서둘다,siet
913,sich beeilen::V,서둘게하다,siet
914,sausen::V,서들러 떠나다,robog
915,rennen::V,달리다,fut
916,rennen::V,달리다,szalad
917,springen::V,도약하다,ugrik
918,klettern::V,갑겨오르다,kúszik
919,schaukeln::V,흔들리게하다,hintázik
920,kriechen::V,기다,kúszik
921,schwimmen::V,헤엄치다,úszik
922,tauchen::V,잠기다,merül
923,rudern::V,물을헤치다,evez
924,fahren::V,가다,jár
925,fahren::V,가다,megy
926,fahren::V,가다,utazik
927,fahren::V,나르다,jár
928,fahren::V,나르다,megy
929,fahren::V,나르다,utazik
930,fliegen::V,날다,száll
931,gehen::V,가다,megy
932,weggehen::V,팔리다,elmegy
933,abfahren::V,출발하다,indul
934,anhalten::V,멈추다,megáll
935,hineingehen::V,(그리로)가다,bemegy
936,eintreten::V,들러가다,belép
937,kommen::V,오다,jön
938,ankommen::V,고챀하다,érkezik
939,ankommen::V,고챀하다,megérkezik
940,zurückkommen::V,보기,visszajön
941,bleiben::V,체류,marad
942,bleiben::V,체류,megmarad
943,warten::V,기다리다,vár
944,warten::V,기다리다,várakozik
945,erwarten::V,기대하다,vár
946,erwarten::V,기대하다,megvár
947,suchen::V,찾다,kutat
948,suchen::V,구하다,kutat
949,finden::V,찾아내다,talál
950,versuchen::V,시험하다,megpróbál
951,versuchen::V,시험하다,megkísérel
952,vorbereiten::V,재비하다,előkészít
953,lieben::V,사랑하다,szeret
954,mögen::V,줗아하다,szeret
955,lachen::V,웃다,nevet
956,rühren::V,건드리다,mozdít
957,weinen::V,울다,sír
958,schimpfen::V,꾸짖다,szid
959,schimpfen::V,꾸짖다,szitkozódik
960,sich ärgern::V,화를내게 하다,mérgelődik
961,sich ärgern::V,화를내게 하다,bosszankodik
962,sich fürchten::V,두려원하다,fél
963,sich fürchten::V,두려원하다,retteg
964,fürchten::V,두려원하다,fél
965,fliehen::V,도망치다,menekül
966,flüchten::V,도주하다,elmenekül
967,sehen::V,보다,néz
968,anschauen::V,바라보다,megnéz
969,ansehen::V,바라보다,néz
970,ansehen::V,바라보다,ránéz
971,ansehen::V,바라보다,megnéz
972,hören::V,듣다,hall
973,zuhören::V,듣다,hallgat
974,zuhören::V,듣다,meghallgat
975,probieren::V,시식하다,kóstol
976,probieren::V,시식하다,megkóstol
977,riechen::V,내새를맡다,szagol
978,fühlen::V,느끼다,érez
979,scheinen::V,...것같다,tűnik
980,scheinen::V,...것같다,látszik
981,zu sehen sein::V,보이는,mutatkozik
982,vernehmen::V,듣다,hall
983,vernehmen::V,들어서일다,hall
984,frieren::V,춥다,fázik
985,tun::V,하다,csinál
986,tun::V,하다,cselekszik
987,können::V,할주릴다,tud
988,wollen::V,바라다,akar
989,anfangen::V,시작하다,kezd
990,beenden::V,다하다,befejez
991,aufhören::V,그만두다,megszűnik
992,gelingen::V,성국하다,sikerül
993,geraten::V,잘되어가다,kerül
994,geraten::V,잘되어가다,jut
995,öffnen::V,열다,nyit
996,öffnen::V,열다,kinyit
997,schließen::V,추측하다,csuk
998,schließen::V,추측하다,becsuk
999,stellen::V,세우다,állít
1000,stellen::V,세우다,helyez
1001,setzen::V,놓다,ültet
1002,setzen::V,놓다,helyez
1003,legen::V,눕히다,tesz
1004,legen::V,눕히다,fektet
1005,berühren::V,대다,érint
1006,verbinden::V,옝열하다,beköt
1007,verbinden::V,옝열하다,összeköt
1008,bedecken::V,덮다,betakar
1009,bedecken::V,덮다,beborít
1010,aufhängen::V,매달다,felakaszt
1011,anzünden::V,점화하다,gyújt
1012,anzünden::V,점화하다,meggyújt
1013,aufheben::V,위로올리다,felemel
1014,zurücklassen::V,튀에남기다,hátrahagy
1015,verlieren::V,잃다,veszít
1016,verlieren::V,잃다,elveszít
1017,fallen lassen::V,떨어뜨리다,elejt
1018,machen::V,하다,tesz
1019,machen::V,하다,csinál
1020,herstellen::V,제조하다,gyárt
1021,herstellen::V,제조하다,előállít
1022,bauen::V,짓다,épít
1023,reparieren::V,수셩자다,javít
1024,reparieren::V,수셩자다,kijavít
1025,reparieren::V,수셩자다,megjavít
1026,verbessern::V,정정하다,megjavít
1027,ändern::V,바꾸다,változtat
1028,ändern::V,바꾸다,megváltoztat
1029,graben::V,파다,ás
1030,beugen::V,구부리다,meghajt
1031,biegen::V,굽히다,hajlít
1032,drehen::V,회전,forgat
1033,wenden::V,회전시키다,fordít
1034,wenden::V,회전시키다,megfordít
1035,umdrehen::V,회전시키다,megfordít
1036,umdrehen::V,회전시키다,megforgat
1037,heben::V,일으아키다,emel
1038,hochheben::V,틀어올리다,felemel
1039,ergreifen::V,잡다,megfog
1040,halten::V,잡다,tart
1041,drücken::V,누르다,nyom
1042,drücken::V,누르다,megnyom
1043,schieben::V,밀다,tol
1044,kratzen::V,긁다,vakar
1045,lecken::V,핥다,nyal
1046,beißen::V,물다,harap
1047,abschneiden::V,귾어내다,levág
1048,binden::V,매다,köt
1049,binden::V,매다,kötöz
1050,stecken::V,찌르다,dug
1051,brechen::V,금,tör
1052,brechen::V,금,eltör
1053,klopfen::V,치다,kopogtat
1054,hauen::V,때리다,vág
1055,hauen::V,때리다,levág
1056,kleben::V,들러붙다,tapaszt
1057,reiben::V,문지르다,dörzsöl
1058,reiben::V,문지르다,súrol
1059,streichen::V,쓰다듬다,simít
1060,schleifen::V,갈다,fen
1061,schleifen::V,갈다,csiszol
1062,schleifen::V,갈다,köszörül
1063,schneiden::V,베다,vág
1064,schneiden::V,베다,szel
1065,schneiden::V,베다,metsz
1066,rütteln::V,흔들다,ráz
1067,schütteln::V,흔들다,ráz
1068,schütteln::V,흔들다,megráz
1069,schwenken::V,흔들다,lóbál
1070,schwenken::V,흔들다,lobogtat
1071,schütten::V,따르다,önt
1072,füllen::V,담다,tölt
1073,füllen::V,담다,megtölt
1074,einwickeln::V,싸다,becsavar
1075,tragen::V,지우다,hord
1076,schleppen::V,끌다,vonszol
1077,ziehen::V,당기다,húz
1078,aufbewahren::V,간직하다,megőriz
1079,werfen::V,던지다,dob
1080,werfen::V,던지다,hajít
1081,fangen::V,밥다,fog
1082,packen::V,쥐다,megragad
1083,verstecken::V,숨기다,eldug
1084,verstecken::V,숨기다,elrejt
1085,teilen::V,나누다,oszt
1086,teilen::V,나누다,megoszt
1087,schicken::V,보내다,küld
1088,bringen::V,가겨,hoz
1089,bringen::V,가겨,visz
1090,hinzufügen::V,부가하다,hozzáad
1091,bekommen::V,얻다,kap
1092,bekommen::V,얻다,megkap
1093,erhalten::V,지니다,kap
1094,erhalten::V,지니다,megkap
1095,nehmen::V,잡다,vesz
1096,wählen::V,선거하다,választ
1097,auswählen::V,선출하다,kiválaszt
1098,bewahren::V,저장보종,megtart
1099,behindern::V,훼방하다,akadályoz
1100,behindern::V,훼방하다,gátol
1101,verderben::V,못쓰게 되다,elront
1102,beschädigen::V,상하게하다,rongál
1103,zerbrechen::V,깨뜨리다,eltör
1104,zerbrechen::V,깨뜨리다,széttör
1105,zerbrechen::V,깨뜨리다,kettétör
1106,zerreißen::V,잡아쫓다,eltép
1107,zerreißen::V,잡아쫓다,széttép
1108,zerstören::V,파괴하다,elpusztít
1109,verbrennen::V,소실하다,éget
1110,verbrennen::V,소실하다,eléget
1111,geben::V,주다,ad
1112,reichen::V,내일다,nyújt
1113,schenken::V,주다,ajándékoz
1114,versprechen::V,약속하다,ígér
1115,wünschen::V,바라다,kíván
1116,loben::V,칭찬하다,dicsér
1117,küssen::V,키스하다,csókol
1118,wiegen::V,어르다,ringat
1119,zudecken::V,뚜꺼을하다,betakar
1120,wecken::V,깨우다,kelt
1121,wecken::V,깨우다,ébreszt
1122,zeigen::V,보이다,mutat
1123,führen::V,가게하다,visz
1124,führen::V,가게하다,vezet
1125,lehren::V,가르치다,tanít
1126,unterrichten::V,가르지다,tanít
1127,aufziehen::V,사육하다,felnevel
1128,leiten::V,이끌다,vezet
1129,leiten::V,이끌다,vezérel
1130,antreiben::V,몰다,hajt
1131,lassen::V,내버려두다,-tat
1132,lassen::V,내버려두다,-at
1133,einladen::V,초청하다,meghív
1134,vereinigen::V,하나로하다,egyesít
1135,besuchen::V,방문하다,látogat
1136,treffen::V,만나다,talál
1137,sich versammeln::V,조립하다,gyülekezik
1138,sich versammeln::V,조립하다,összegyűlik
1139,spielen::V,눌다,játszik
1140,singen::V,노래하다,énekel
1141,tanzen::V,춤추하다,táncol
1142,sich trennen::V,가르다,elválik
1143,verlassen::V,버림받은,elhagy
1144,retten::V,구조하다,ment
1145,bewachen::V,치키다,őriz
1146,schützen::V,보호하다,óv
1147,schützen::V,보호하다,véd
1148,verteidigen::V,막다,véd
1149,sich schlagen::V,치다,verekszik
1150,schießen::V,쏘다,lő
1151,siegen::V,이기다,győz
1152,ärgern::V,성을내게하다,bosszant
1153,schlagen::V,치다,üt
1154,schlagen::V,치다,ver
1155,treten::V,디디다,rúg
1156,stechen::V,찌르다,döf
1157,stechen::V,찌르다,szúr
1158,stoßen::V,찌르다,lök
1159,stehlen::V,훔치다,lop
1160,stören::V,움직이다,zavar
1161,belästigen::V,괴롭히다,zaklat
1162,verbergen::V,숨기다,rejt
1163,verbergen::V,숨기다,elrejt
1164,täuschen::V,속이다,megtéveszt
1165,betrügen::V,속이다,csal
1166,töten::V,죽이다,öl
1167,wohnen::V,실다,lakik
1168,arbeiten::V,일하다,dolgozik
1169,sammeln::V,모으다,szed
1170,sammeln::V,모으다,gyűjt
1171,pflücken::V,꿔다,szed
1172,jagen::V,사냥하다,vadászik
1173,fischen::V,고기를잡다,halászik
1174,fassen::V,움켜쥐다,fog
1175,hüten::V,망보다,őriz
1176,hüten::V,망보다,legeltet
1177,treiben::V,몰아세우다,hajt
1178,anbinden::V,묶다,köt
1179,füttern::V,사료를주다,etet
1180,melken::V,젖을짜다,fej
1181,hacken::V,자르다,vág
1182,gießen::V,물을대다,öntöz
1183,reifen::V,성숙하다,érik
1184,zubereiten::V,조제하다,elkészít
1185,kochen::V,요리하다,főz
1186,backen::V,쿱다,süt
1187,braten::V,굽다,süt
1188,umrühren::V,교반하다,megkever
1189,stricken::V,뜨개질하다,köt
1190,nähen::V,꿰매다,varr
1191,färben::V,채색하다,fest
1192,reinigen::V,청소하다,tisztít
1193,waschen::V,씻다,mos
1194,abwischen::V,닦다,letöröl
1195,spülen::V,씻다,mosogat
1196,fegen::V,소체하다,söpör
1197,kehren::V,청소하다,söpör
1198,baden::V,감다,fürdik
1199,sich waschen::V,모믈 씻다,mosdik
1200,sich waschen::V,모믈 씻다,mosakszik
1201,ausziehen::V,벗다,levesz
1202,anziehen::V,끌어움직이다,felölt
1203,anziehen::V,끌어움직이다,felvesz
1204,kämmen::V,빗다,fésül
1205,schmücken::V,치레하다,díszít
1206,sagen::V,말하다,mond
1207,sprechen::V,말하다,beszél
1208,reden::V,이야기하다,beszél
1209,fragen::V,질문하다,kérdez
1210,bitten::V,원하다,kér
1211,erzählen::V,이야기하다,mesél
1212,erzählen::V,이야기하다,elbeszél
1213,mitteilen::V,이야기하다,közöl
1214,nennen::V,부르다,hív
1215,nennen::V,부르다,nevez
1216,rufen::V,불러내다,hív
1217,prahlen::V,자랑하다,dicsekszik
1218,übersetzen::V,번역하다,fordít
1219,denken::V,생각하다,gondol
1220,glauben::V,믿다,hisz
1221,bemerken::V,인자하다,észrevesz
1222,erkennen::V,인식하다,ráismer
1223,erkennen::V,인식하다,felismer
1224,begreifen::V,파악하다,felfog
1225,verstehen::V,이해하다,ért
1226,verstehen::V,이해하다,megért
1227,lernen::V,배우다,tanul
1228,lernen::V,배우다,megtanul
1229,wissen::V,알다,tud
1230,sich erinnern an::V,상기하다,emlékszik
1231,vergessen::V,잊다,felejt
1232,vergessen::V,잊다,elfelejt
1233,messen::V,측정하다,mér
1234,messen::V,측정하다,megmér
1235,zählen::V,세다,számol
1236,zählen::V,세다,megszámol
1237,rechnen::V,게산하다,számít
1238,lesen::V,읽다,olvas
1239,malen::V,그리다,fest
1240,zeichnen::V,소묘하다,rajzol
1241,schreiben::V,쓰다,ír
1242,besitzen::V,소유하다,birtokol
1243,kaufen::V,사다,vesz
1244,kaufen::V,사다,megvesz
1245,verkaufen::V,팔다,elad
1246,bezahlen::V,지불하다,fizet
1247,bezahlen::V,지불하다,kifizet
1248,zahlen::V,치르다,fizet
1249,zahlen::V,치르다,megfizet
1250,beherrschen::V,지배하다,ural
1251,ertragen::V,참다,elbír
1252,ertragen::V,참다,elvisel
1253,Raureif::N,,zúzmara
1254,Grube::N,,verem
1255,Lust::N,,kedv
1256,Nachricht::N,,hír
1257,Nachricht::N,,híradás
1258,klug::A,,okos
1259,klug::A,,eszes
1260,von hier::ADV,,innen
1261,müde werden::V,,elfárad
1262,müde werden::V,,kifárad
1263,krank werden::V,,megbetegedik
1264,krank werden::V,,belebetegszik
1265,krank sein::V,,betegeskedik
1266,abreißen::V,,letép
1267,sich anziehen::V,,öltözik
1268,sich anziehen::V,,felöltözik
1269,sich unterhalten::V,,beszélget
