,Concept_ID,bg,ga
847,jung::A,млад,óg
848,arm::A,беден,bocht
849,reich::A,богат,saibhir
850,reich::A,богат,rachmasach
851,bekannt::A,познат,atá eolas air
852,bekannt::A,известен,atá eolas air
853,berühmt::A,почут,cailiúil
854,berühmt::A,почут,clúiteach
855,berühmt::A,известен,cailiúil
856,berühmt::A,известен,clúiteach
857,fremd::A,чужд,coimhthíoch
858,verschieden::A,разен,éagsúil
859,verschieden::A,разен,difriúil
860,verschieden::A,различен,éagsúil
861,verschieden::A,различен,difriúil
862,nah::A,близък,gar
863,nah::A,близък,deas
864,fern::A,далечен,i bhfad uainn
865,fern::A,далечен,i bhfad i gcéin
866,linker::A,ляв,clé
867,rechter::A,прав,deas
868,anderer::A,друг,eile
869,erster::A,пръв,céad
870,erster::A,първи,céad
871,zweiter::A,втори,dóú
872,zweiter::A,втори,dara
873,dritter::A,трети,tríú
874,dritter::A,трети,treas
875,letzter::A,последен,déanach
876,letzter::A,последен,deireanach
877,allein::ADV,само,i d'aonar
878,auf einmal::ADV,същевременно,ag an am céanna
879,zusammen::ADV,заедно,le chéile
880,zusammen::ADV,заедно,in eineacht
881,lange::ADV,дълго,fada
882,plötzlich::ADV,изведнъж,go tobann
883,plötzlich::ADV,изведнъж,i dtobainne
884,sofort::ADV,веднага,ar an toirt
885,sofort::ADV,веднага,ar an bpointe
886,später::ADV,по-късно,níos déanaí
887,jetzt::ADV,сега,anois
888,heute::ADV,днес,inniu
889,morgen::ADV,утре,amárach
890,bald::ADV,скоро,go luath
891,bald::ADV,скоро,gan mhoill
892,dann::ADV,после,ansin
893,dann::ADV,тогава,ansin
894,gestern::ADV,вчера,inné
895,einst::ADV,някога,tráth
896,einst::ADV,някога,uair amháin
897,damals::ADV,тогава,ag an am
898,damals::ADV,тогава,an t-am sin
899,danach::ADV,после,ina dhiaidh sin
900,danach::ADV,след това,ina dhiaidh sin
901,vorher::ADV,преди,cheana
902,vorher::ADV,преди,roimhe sin
903,vorher::ADV,преди това,cheana
904,vorher::ADV,преди това,roimhe sin
905,zuerst::ADV,най-напред,ar dtús
906,einmal::ADV,веднъж,uair amháin
907,einmal::ADV,един път,uair amháin
908,manchmal::ADV,понякога,uaireanta
909,oft::ADV,често,minic
910,immer::ADV,винаги,i gcónaí
911,niemals::ADV,никога,riamh
912,hier::ADV,тук,anseo
913,hier::ADV,тука,anseo
914,hierhin::ADV,насам,anseo
915,von hier::ADV,оттук,an áit seo
916,von hier::ADV,оттука,an áit seo
917,dort::ADV,там,ann
918,dort::ADV,там,ansin
919,dorthin::ADV,натам,ann
920,dorthin::ADV,натам,ansin
921,dorthin::ADV,нататък,ann
922,dorthin::ADV,нататък,ansin
923,geradeaus::ADV,направо,ar aghaidh
924,vorwärts::ADV,напред,
925,rückwärts::ADV,назад,siar
926,zurück::ADV,обратно,ar ais
927,unten::ADV,долу,thíos
928,hinab::ADV,надолу,síos
929,oben::ADV,горе,thuas
930,hinauf::ADV,нагоре,suas
931,überall::ADV,навсякъде,i ngach áit
932,überall::ADV,навсякъде,ar fud na háite
933,nicht::ADV,не,ní
934,nicht::ADV,не,cha
935,ein wenig::ADV,малко,beagán
936,kaum::ADV,едва,ar éigean
937,kaum::ADV,едвам,ar éigean
938,sehr::ADV,много,an-
939,sehr::ADV,твърде,an-
940,so::ADV,тъй,chomh
941,so::ADV,тъй,mar sin
942,so::ADV,така,chomh
943,so::ADV,така,mar sin
944,noch::ADV,още,fós
945,noch::ADV,още,go fóill
946,nur::ADV,само,amháin
947,nur::ADV,само,níl ach
948,schon::ADV,вече,cheana
949,schon::ADV,вече,cheana féin
950,wieder::ADV,пак,arís
951,wieder::ADV,пак,athuair
952,wieder::ADV,отново,arís
953,wieder::ADV,отново,athuair
954,vergebens::ADV,напразно,amú
955,vergebens::ADV,напразно,in aisce
956,vor::PRP,пред,ar thosach
957,hinter::PRP,зад,laistiar de
958,hinter::PRP,зад,taobh thiar de
959,unter::PRP,под,faoi
960,durch::PRP,през,trí
961,neben::PRP,до,taobh le
962,neben::PRP,до,in aice le
963,neben::PRP,при,taobh le
964,neben::PRP,при,in aice le
965,zwischen::PRP,между,idir
966,zwischen::PRP,помежду,idir
967,wegen::PRP,заради,de bharr
968,wegen::PRP,заради,mar gheall ar
969,dies::PRN,този,seo
970,das::PRN,туй,sin
971,das::PRN,това,sin
972,alles::PRN,всичко,gach rud
973,ich::PRN,аз,mé
974,ich::PRN,аз,mise
975,du::PRN,ти,tú
976,du::PRN,ти,tusa
977,er::PRN,той,sé
978,er::PRN,той,seisean
979,wir::PRN,ние,sinn
980,ihr::PRN,вие,sibh
981,ihr::PRN,вие,sibhse
982,sie::PRN,те,siad
983,sie::PRN,те,siadsan
984,was::FPRN,що,cad
985,was::FPRN,що,céard
986,was::FPRN,какво,cad
987,was::FPRN,какво,céard
988,wer::FPRN,кой,cé
989,wo::FADV,къде,cá
990,wo::FADV,къде,cén áit
991,wohin::FADV,накъде,cá
992,wohin::FADV,накъде,cén áit
993,wohin::FADV,накъдето,cá
994,wohin::FADV,накъдето,cén áit
995,wie::FADV,как,conas
996,wie::FADV,как,cén chaoi
997,warum::FADV,защо,cén fáth
998,warum::FADV,защо,cad chuige
999,wieviel::FNUM,колко,cá mhéad
1000,eins::NUM,един,aon
1001,zwei::NUM,два,dhá
1002,drei::NUM,три,trí
1003,vier::NUM,четири,ceathair
1004,fünf::NUM,пет,cúig
1005,sechs::NUM,шест,sé
1006,sieben::NUM,седем,seacht
1007,acht::NUM,осем,ocht
1008,neun::NUM,девет,naoi
1009,zehn::NUM,десет,deich
1010,elf::NUM,единайсет,aon déag
1011,elf::NUM,единадесет,aon déag
1012,zwölf::NUM,дванайсет,dó dhéag
1013,zwölf::NUM,дванадесет,dó dhéag
1014,zwanzig::NUM,двайсет,fiche
1015,zwanzig::NUM,двадесет,fiche
1016,dreißig::NUM,тридесет,tríocha
1017,vierzig::NUM,четиридесет,daichead
1018,vierzig::NUM,четиридесет,ceathracha
1019,fünfzig::NUM,петдесет,caoga
1020,sechzig::NUM,шестдесет,seasca
1021,siebzig::NUM,седемдесет,seachtó
1022,achtzig::NUM,осемдесет,ochtó
1023,neunzig::NUM,деветдесет,nócha
1024,hundert::NUM,сто,céad
1025,tausend::NUM,хиляда,míle
1026,und::CNJ,а,agus
1027,und::CNJ,та,agus
1028,oder::CNJ,или,nó
1029,stehen::V,стоя,seas
1030,sitzen::V,седя,suigh
1031,liegen::V,лежа,luigh
1032,hängen::V,вися,tá crochta
1033,werden::V,бъда,éirigh
1034,werden::V,стана,éirigh
1035,passieren::V,случа се,tarlaigh
1036,beginnen::V,започна,tosaigh
1037,enden::V,свърша,críochnaigh
1038,wechseln::V,променям,athraigh
1039,aufgehen[Sonne]::V,изгрея,éirigh
1040,untergehen[Sonne]::V,заляза,fuin
1041,untergehen[Sonne]::V,заляза,téigh faoi
1042,scheinen[Sonne]::V,грея,taitin
1043,scheinen[Sonne]::V,грея,soilsigh
1044,scheinen[Sonne]::V,светя,taitin
1045,scheinen[Sonne]::V,светя,soilsigh
1046,donnern::V,гърмя,tá toirneach ann
1047,wehen::V,вея,séid
1048,wehen::V,духам,séid
1049,strömen::V,тека,sil
1050,strömen::V,лея се,sil
1051,fließen::V,тека,rith
1052,fließen::V,тека,snigh
1053,sich drehen::V,въртя се,cas
1054,sich drehen::V,въртя се,imrothlaigh
1055,schwanken::V,клатя се,luasc
1056,schwingen::V,трептя,luasc
1057,fallen::V,падам,tit
1058,brennen::V,горя,dóigh
1059,rauchen::V,димя,plúch toite
1060,regnen::V,вали дъжд,báistigh
1061,regnen::V,вали дъжд,tá ag cur báistí
1062,gefrieren::V,замръзна,sioc
1063,gefrieren::V,замръзна,reoigh
1064,tauen::V,топя се,leáigh
1065,tauen::V,топя се,coscair
1066,schmelzen::V,разтопя се,leáigh
1067,trocknen::V,съхна,triomaigh
1068,sieden::V,вря,fiuch
1069,sieden::V,вря,beirigh
1070,sieden::V,кипя,fiuch
1071,sieden::V,кипя,beirigh
1072,faulen::V,гния,lobh
1073,faulen::V,гния,dreoigh
1074,verfaulen::V,изгния,lobh
1075,verfaulen::V,изгния,feoigh
1076,reißen::V,напукам се,bris
1077,versinken::V,потъна,téigh síos
1078,vergehen::V,минавам,téigh thart
1079,erscheinen::V,явя се,tar
1080,verschwinden::V,изчезна,imigh
1081,sinken::V,падна,tit
1082,sinken::V,падна,ísligh
1083,abnehmen::V,отслабна,maolaigh
1084,abnehmen::V,отслабна,laghdaigh
1085,zunehmen::V,нарасна,méadaigh
1086,steigen::V,увелича се,éirigh
1087,steigen::V,покачвам се,éirigh
1088,wachsen::V,раста,fás
1089,glänzen::V,лъщя,lonraigh
1090,glänzen::V,блестя,lonraigh
1091,funkeln::V,искря,drithligh
1092,lärmen::V,шумя,tóg callán
1093,läuten::V,звъня,buail
1094,klingeln::V,звъня,buail
1095,klirren::V,звънтя,cling
1096,klirren::V,дрънкам,cling
1097,brausen::V,буча,búir
1098,rauschen::V,шумя,tá ag siosarnach
1099,klingen::V,звуча,tá glór ag
1100,bellen::V,лая,amhastraigh
1101,heulen::V,вия,glam
1102,heulen::V,рева,glam
1103,blasen::V,духна,séid
1104,pfeifen::V,свиря,lig fead
1105,schreien::V,крещя,béic
1106,schreien::V,крещя,glaoigh
1107,stöhnen::V,стена,lig cnead
1108,stöhnen::V,пъшкам,lig cnead
1109,zittern::V,треперя,crith
1110,zittern::V,треперя,creathnaigh
1111,leben::V,живея,mair
1112,geboren werden::V,родя се,rugadh
1113,atmen::V,дишам,análaigh
1114,trinken::V,пия,ól
1115,essen::V,ям,ith
1116,schlucken::V,гълтам,slog
1117,müde werden::V,уморя се,tuirsigh
1118,einschlafen::V,заспя,tit ina chodladh
1119,schlafen::V,спя,codail
1120,aufwachen::V,събудя се,múscail
1121,aufstehen::V,стана,éirigh
1122,sich erholen::V,отдъхвам си,lig scíth
1123,krank werden::V,заболея,éirigh tinn
1124,krank sein::V,боледувам,tá tinn
1125,schmerzen::V,боля,tá pian i
1126,husten::V,кашлям,déan casacht
1127,genesen::V,оздравея,téarnaigh
1128,sterben::V,умра,éag
1129,sterben::V,умра,faigh bás
1130,umkommen::V,загина,caill
1131,sich bewegen::V,движа се,bog
1132,sich bewegen::V,движа се,gluais
1133,sich bewegen::V,мърдам се,bog
1134,sich bewegen::V,мърдам се,gluais
1135,sich rühren::V,движа се,corraigh
1136,sich erheben::V,стана,seas suas
1137,sich setzen::V,седна,suigh
1138,hinfallen::V,падна,tit
1139,laufen::V,ходя,siúil
1140,schreiten::V,крача,siúil
1141,spazierengehen::V,разхождам се,téigh ag spaisteoireacht
1142,eilen::V,бързам,deifrigh
1143,eilen::V,бързам,brostaigh
1144,sich beeilen::V,побързам,deifrigh
1145,sich beeilen::V,побързам,déan deifir
1146,sausen::V,тичам,luathaigh
1147,rennen::V,бягам,rith
1148,springen::V,скачам,léim
1149,klettern::V,катеря се,dreap
1150,schaukeln::V,люлея се,téigh ar an maide corrach
1151,kriechen::V,лазя,snámh
1152,kriechen::V,пълзя,snámh
1153,schwimmen::V,плувам,snámh
1154,tauchen::V,гмуркам се,tum
1155,rudern::V,греба,iomair
1156,rudern::V,греба,rámhaigh
1157,fahren::V,пътувам,tiomáin
1158,fliegen::V,летя,eitil
1159,fliegen::V,хвърча,eitil
1160,gehen::V,ида,téigh
1161,gehen::V,вървя,téigh
1162,weggehen::V,отида си,imigh
1163,abfahren::V,отпътувам,imigh
1164,anhalten::V,спра се,stad
1165,hineingehen::V,влизам,téigh isteach
1166,eintreten::V,вляза,téigh isteach
1167,kommen::V,ида,tar
1168,kommen::V,дойда,tar
1169,ankommen::V,пристигна,tar
1170,zurückkommen::V,върна се,fill
1171,bleiben::V,остана,fan
1172,warten::V,чакам,fan
1173,erwarten::V,очаквам,tá ag súil le
1174,erwarten::V,очаквам,tá ag dréim le
1175,suchen::V,търся,lorg
1176,finden::V,намеря,faigh
1177,finden::V,намеря,aimsigh
1178,versuchen::V,опитам,triail
1179,vorbereiten::V,подготвя,réitigh
1180,lieben::V,любя,gráigh
1181,mögen::V,обичам,taitin le
1182,mögen::V,обичам,is maith le
1183,lachen::V,смея се,gáir
1184,rühren::V,трогна,téigh i bhfeidhm ar
1185,weinen::V,плача,goil
1186,weinen::V,плача,caoin
1187,schimpfen::V,ругая,tá ag clamhsán
1188,schimpfen::V,псувам,tá ag clamhsán
1189,sich ärgern::V,ядосам се,tá corraithe
1190,sich fürchten::V,боя се,tá eagla ar
1191,sich fürchten::V,страхувам се,tá eagla ar
1192,fürchten::V,боя се от,tá eagla ar
1193,fürchten::V,страхувам се от,tá eagla ar
1194,fliehen::V,бягам,teith
1195,flüchten::V,бягам,éalaigh
1196,flüchten::V,избягам,éalaigh
1197,sehen::V,видя,feic
1198,anschauen::V,гледам,dearc
1199,anschauen::V,гледам,féach ar
1200,ansehen::V,поглеждам,breathnaigh
1201,hören::V,чувам,cluin
1202,zuhören::V,слушам,éist
1203,probieren::V,опитам,bliais
1204,riechen::V,подуша,bolaigh
1205,fühlen::V,усещам,braith
1206,fühlen::V,усещам,mothaigh
1207,fühlen::V,чувствувам,braith
1208,fühlen::V,чувствувам,mothaigh
1209,scheinen::V,изглеждам,tá an chuma ar
1210,zu sehen sein::V,виждам се,tá le feiceáil
1211,vernehmen::V,доловя,clois
1212,frieren::V,мръзна,tá fuar
1213,tun::V,правя,déan
1214,können::V,мога,féad
1215,können::V,мога,is féidir le
1216,wollen::V,ща,tá ag iarraidh
1217,wollen::V,искам,tá ag iarraidh
1218,anfangen::V,започна,tosaigh
1219,anfangen::V,започна,cuir tús le
1220,beenden::V,свърша,críochnaigh
1221,beenden::V,свърша,cuir deireadh le
1222,beenden::V,завърша,críochnaigh
1223,beenden::V,завърша,cuir deireadh le
1224,aufhören::V,престана,stad
1225,gelingen::V,успея,éirigh le
1226,gelingen::V,сполуча,éirigh le
1227,geraten::V,удам се,tá deireadh ar
1228,öffnen::V,отворя,oscail
1229,schließen::V,затворя,dún
1230,schließen::V,затворя,iaigh
1231,stellen::V,поставя,cuir
1232,setzen::V,туря,cuir
1233,setzen::V,туря,socraigh
1234,legen::V,сложа,cuir
1235,legen::V,слагам,cuir
1236,berühren::V,докосна,teagmhaigh le
1237,verbinden::V,свържа,ceangail
1238,bedecken::V,покрия,clúdaigh
1239,bedecken::V,покрия,cumhdaigh
1240,aufhängen::V,закача,croch
1241,anzünden::V,запаля,las
1242,anzünden::V,запаля,adhain
1243,aufheben::V,вдигна,tóg
1244,aufheben::V,вдигна,ardaigh
1245,aufheben::V,повдигна,tóg
1246,aufheben::V,повдигна,ardaigh
1247,zurücklassen::V,оставя,fág
1248,verlieren::V,загубя,caill
1249,fallen lassen::V,изпусна,lig uait
1250,fallen lassen::V,изпусна,caith uait
1251,machen::V,направя,déan
1252,machen::V,направя,réitigh
1253,herstellen::V,произведа,táirg
1254,bauen::V,строя,tóg
1255,reparieren::V,поправя,deisigh
1256,verbessern::V,подобря,feabhsaigh
1257,ändern::V,променя,athraigh
1258,graben::V,копая,tochail
1259,beugen::V,прегъна,crom
1260,biegen::V,прегъна,lúb
1261,drehen::V,въртя,cas
1262,wenden::V,обърна,tiontaigh
1263,umdrehen::V,обърна,iompaigh
1264,umdrehen::V,обърна,tiontaigh
1265,heben::V,вдигам,ardaigh
1266,hochheben::V,издигна,tóg
1267,ergreifen::V,хвана,beir ar
1268,ergreifen::V,обхвана,beir ar
1269,halten::V,държа,coimeád
1270,halten::V,държа,coinnigh
1271,drücken::V,натискам,brúigh
1272,drücken::V,притискам,brúigh
1273,schieben::V,тикам,brúigh
1274,kratzen::V,одраскам,scríob
1275,lecken::V,лижа,ligh
1276,lecken::V,лижа,leadhb
1277,lecken::V,ближа,ligh
1278,lecken::V,ближа,leadhb
1279,beißen::V,хапя,bain greim as
1280,beißen::V,ухапя,bain greim as
1281,abreißen::V,откъсна,stróic
1282,abreißen::V,откъсна,tarraing
1283,abschneiden::V,отрежа,scoith
1284,binden::V,вържа,ceangail
1285,stecken::V,пъхна,sáigh
1286,brechen::V,троша,bris
1287,klopfen::V,чукам,cnag
1288,hauen::V,бия,buail
1289,kleben::V,лепя,gliúáil
1290,kleben::V,залепя,gliúáil
1291,reiben::V,трия,cuimil
1292,reiben::V,търкам,cuimil
1293,streichen::V,намажа,leath
1294,schleifen::V,остря,líomh
1295,schneiden::V,режа,gearr
1296,rütteln::V,разтърсвам,croith
1297,schütteln::V,клатя,croith
1298,schütteln::V,друсам,croith
1299,schwenken::V,размахам,luasc
1300,schütten::V,сипя,doirt
1301,füllen::V,напълня,líon
1302,einwickeln::V,увия,cuach
1303,einwickeln::V,увия,clúdaigh
1304,einwickeln::V,завия,cuach
1305,einwickeln::V,завия,clúdaigh
1306,tragen::V,нося,iompair
1307,schleppen::V,влача,tarraing
1308,ziehen::V,тегля,tarraing
1309,ziehen::V,дръпна,tarraing
1310,aufbewahren::V,съхраня,coinnigh
1311,werfen::V,хвърля,caith
1312,fangen::V,ловя,ceap
1313,fangen::V,уловя,ceap
1314,packen::V,хвана,beir ar
1315,verstecken::V,крия,folaigh
1316,verstecken::V,крия,cuir i bhfolach
1317,verstecken::V,скрия,folaigh
1318,verstecken::V,скрия,cuir i bhfolach
1319,teilen::V,разделя,roinn
1320,schicken::V,изпращам,seol
1321,bringen::V,донеса,beir
1322,bringen::V,донеса,tabhair
1323,hinzufügen::V,прибавя,cuir le
1324,bekommen::V,сдобия се,faigh
1325,erhalten::V,получа,faigh
1326,nehmen::V,взема,tóg
1327,nehmen::V,взема,glac
1328,wählen::V,избирам,pioc
1329,wählen::V,избирам,roghnaigh
1330,auswählen::V,избера,roghnaigh
1331,bewahren::V,пазя,caomhnaigh
1332,behindern::V,преча,cuir bac ar
1333,behindern::V,спъвам,cuir bac ar
1334,verderben::V,разваля,mill
1335,beschädigen::V,повредя,loit
1336,beschädigen::V,повредя,déan damáiste do
1337,zerbrechen::V,счупя,bris
1338,zerreißen::V,скъсам,stiall
1339,zerstören::V,разруша,mill
1340,zerstören::V,разруша,scrios
1341,verbrennen::V,изгоря,las
1342,verbrennen::V,изгоря,dóigh
1343,geben::V,дам,tabhair
1344,reichen::V,подам,sín
1345,reichen::V,подам,cuir
1346,schenken::V,подаря,bronn
1347,schenken::V,подаря,tabhair
1348,versprechen::V,обещая,geall
1349,wünschen::V,желая,guigh
1350,loben::V,хваля,mol
1351,küssen::V,целувам,póg
1352,wiegen::V,люлея,bog
1353,wiegen::V,люлея,luasc
1354,zudecken::V,покрия,clúdaigh
1355,wecken::V,събудя,dúisigh
1356,zeigen::V,покажа,taispeáin
1357,führen::V,водя,treoraigh
1358,führen::V,заведа,treoraigh
1359,lehren::V,уча,múin
1360,lehren::V,уча,teagasc
1361,unterrichten::V,преподавам,múin
1362,unterrichten::V,преподавам,teagasc
1363,aufziehen::V,отгледам,tóg
1364,leiten::V,ръководя,tá i gceannas ar
1365,leiten::V,управлявам,tá i gceannas ar
1366,antreiben::V,подкарвам,gríosaigh
1367,lassen::V,накарам,cuir ag
1368,einladen::V,поканя,cuir cuireadh ar
1369,vereinigen::V,съединя,aontaigh
1370,besuchen::V,посетя,tabhair cuairt ar
1371,treffen::V,срещна,cas ar
1372,treffen::V,срещна,buail le
1373,sich versammeln::V,събера се,bailigh
1374,sich versammeln::V,събера се,cruinnigh
1375,spielen::V,играя,imir
1376,spielen::V,играя,tá ag spraoi
1377,singen::V,пея,can
1378,tanzen::V,танцувам,rinc
1379,tanzen::V,танцувам,damhsaigh
1380,sich trennen::V,разделя се,scar
1381,verlassen::V,напусна,fág
1382,retten::V,спася,tarrtháil
1383,bewachen::V,охранявам,cosain
1384,bewachen::V,охранявам,gardáil
1385,schützen::V,запазя,cosain
1386,verteidigen::V,защитя,cosain
1387,sich schlagen::V,бия се,tá ag bruíon
1388,schießen::V,стрелям,caith
1389,schießen::V,стрелям,scaoil
1390,siegen::V,победя,bain
1391,siegen::V,победя,buaigh
1392,ärgern::V,ядосам,cuir isteach ar
1393,schlagen::V,бия,buail
1394,schlagen::V,ударя,buail
1395,treten::V,ритам,ciceáil
1396,stechen::V,бодна,sáigh
1397,stoßen::V,бутна,brúigh
1398,stoßen::V,бутна,soncáil
1399,stoßen::V,блъсна,brúigh
1400,stoßen::V,блъсна,soncáil
1401,stören::V,смутя,cuir isteach ar
1402,belästigen::V,отегча,cuir as do
1403,belästigen::V,безпокоя,cuir as do
1404,verbergen::V,скрия,ceil
1405,täuschen::V,измамя,cuir dallamullóg ar
1406,betrügen::V,измамя,déan calaois ar
1407,töten::V,убия,maraigh
1408,töten::V,умъртвя,maraigh
1409,wohnen::V,живея,cuir faoi
1410,wohnen::V,живея,tá ina chónaí
1411,arbeiten::V,работя,oibrigh
1412,sammeln::V,събера,bailigh
1413,sammeln::V,събера,cruinnigh
1414,pflücken::V,бера,pioc
1415,pflücken::V,откъсна,pioc
1416,jagen::V,ловувам,seilg
1417,fischen::V,ловя риба,iasc
1418,fassen::V,хвана,beir ar
1419,hüten::V,пазя,aoirigh
1420,treiben::V,карам,seol
1421,treiben::V,карам,tiomáin
1422,anbinden::V,завържа,ceangail
1423,füttern::V,храня,cothaigh
1424,füttern::V,храня,beathaigh
1425,melken::V,доя,bligh
1426,melken::V,доя,crúigh
1427,hacken::V,сека,gearr
1428,gießen::V,полея,uiscigh
1429,reifen::V,узрея,aibigh
1430,zubereiten::V,приготвя,cócaráil
1431,kochen::V,варя,bruith
1432,kochen::V,варя,beirigh
1433,backen::V,пека,bácáil
1434,braten::V,пържа,róst
1435,braten::V,пържа,frioch
1436,umrühren::V,разбъркам,measc
1437,stricken::V,плета,cniotáil
1438,nähen::V,шия,fuaigh
1439,färben::V,боядисам,dathaigh
1440,reinigen::V,почистя,glan
1441,waschen::V,мия,nigh
1442,waschen::V,пера,nigh
1443,abwischen::V,избърша,glan
1444,spülen::V,плакна,sruthlaigh
1445,fegen::V,измета,scuab
1446,kehren::V,мета,scuab
1447,baden::V,къпя се,folc
1448,sich waschen::V,мия се,nigh é féin
1449,ausziehen::V,съблека,bain de
1450,anziehen::V,облека,cuir ar
1451,sich anziehen::V,облека се,gléas é féin
1452,kämmen::V,реша,cíor
1453,kämmen::V,вчеша,cíor
1454,schmücken::V,накича,maisigh
1455,sagen::V,кажа,abair
1456,sprechen::V,говоря,labhair
1457,reden::V,говоря,caintigh
1458,sich unterhalten::V,разговарям,caintigh
1459,sich unterhalten::V,разговарям,tá ag comhrá
1460,fragen::V,запитам,fiafraigh
1461,fragen::V,запитам,cuir ceist
1462,bitten::V,моля,iarr
1463,erzählen::V,разкажа,inis
1464,erzählen::V,разкажа,eachtraigh
1465,mitteilen::V,съобщя,aithris
1466,mitteilen::V,съобщя,cuir in iúl
1467,nennen::V,нарека,ainmnigh
1468,rufen::V,викам,glaoigh
1469,rufen::V,повикам,glaoigh
1470,prahlen::V,хваля се,maígh
1471,übersetzen::V,преведа,aistrigh
1472,denken::V,мисля,síl
1473,denken::V,мисля,ceap
1474,glauben::V,вярвам,creid
1475,bemerken::V,забележа,tabhair faoi deara
1476,erkennen::V,позная,aithin
1477,begreifen::V,схвана,tuig
1478,verstehen::V,разбера,tuig
1479,lernen::V,уча се,foghlaim
1480,wissen::V,зная,tá a fhios ag
1481,sich erinnern an::V,спомня си за,cuimhnigh ar
1482,sich erinnern an::V,спомня си за,is cuimhne ar
1483,vergessen::V,забравя,dearmad
1484,messen::V,меря,tomhais
1485,zählen::V,броя,cuntais
1486,rechnen::V,сметна,ríomh
1487,rechnen::V,сметна,áirigh
1488,lesen::V,чета,léigh
1489,malen::V,рисувам,péinteáil
1490,zeichnen::V,рисувам,línigh
1491,zeichnen::V,рисувам,tarraing
1492,schreiben::V,пиша,scríobh
1493,besitzen::V,имам,is le
1494,besitzen::V,притежавам,is le
1495,kaufen::V,купя,ceannaigh
1496,kaufen::V,купувам,ceannaigh
1497,verkaufen::V,продам,díol
1498,bezahlen::V,заплатя,íoc as
1499,zahlen::V,платя,íoc
1500,beherrschen::V,владея,rialaigh
1501,ertragen::V,понеса,seas
1502,ertragen::V,понеса,fulaing
1503,ertragen::V,понеса,foighnigh
1504,Platte::N,,leac
1505,Stütze::N,,taca
1506,stehlen::V,,goid
