,Concept_ID,,el
868,schaukeln::V,,κουνιέμαι
869,kriechen::V,,έρπω
870,kriechen::V,,σέρνομαι
871,schwimmen::V,,κολυμπώ
872,tauchen::V,,βουτώ
873,rudern::V,,κωπηλατώ
874,fahren::V,,πηγαίνω
875,fliegen::V,,πετώ
876,gehen::V,,βαδίζω
877,gehen::V,,πηγαίνω
878,weggehen::V,,φεύγω
879,abfahren::V,,ξεκινώ
880,abfahren::V,,αναχωρώ
881,anhalten::V,,σταματώ
882,hineingehen::V,,μπαίνω
883,eintreten::V,,μπαίνω
884,eintreten::V,,εισέρχομαι
885,kommen::V,,έρχομαι
886,ankommen::V,,φτάνω
887,zurückkommen::V,,επιστρέφω
888,bleiben::V,,μένω
889,warten::V,,περιμένω
890,erwarten::V,,αναμένω
891,erwarten::V,,περιμένω
892,suchen::V,,ψάχνω
893,finden::V,,βρίσκω
894,versuchen::V,,προσπαθώ
895,vorbereiten::V,,προετοιμάζω
896,lieben::V,,αγαπώ
897,mögen::V,,μου αρέσει
898,lachen::V,,γελώ
899,rühren::V,,συγκινώ
900,weinen::V,,κλαίω
901,schimpfen::V,,βρίζω
902,sich ärgern::V,,θυμώνω
903,sich fürchten::V,,φοβάμαι
904,fürchten::V,,φοβάμαι
905,fliehen::V,,φεύγω
906,flüchten::V,,δραπετεύω
907,sehen::V,,βλέπω
908,anschauen::V,,κοιτάζω
909,ansehen::V,,βλέπω
910,hören::V,,ακούω
911,zuhören::V,,ακούω
912,probieren::V,,δοκιμάζω
913,riechen::V,,μυρίζω
914,riechen::V,,οσφραίνομαι
915,fühlen::V,,αισθάνομαι
916,scheinen::V,,φαίνομαι
917,zu sehen sein::V,,φαίνομαι
918,vernehmen::V,,ακούω
919,vernehmen::V,,μαθαίνω
920,frieren::V,,κρυώνω
921,tun::V,,κάνω
922,können::V,,ξέρω
923,können::V,,μπορώ
924,wollen::V,,θέλω
925,anfangen::V,,αρχίζω
926,beenden::V,,τελειώνω
927,aufhören::V,,παύω
928,gelingen::V,,πετυχαίνω
929,geraten::V,,γίνομαι
930,öffnen::V,,ανοίγω
931,schließen::V,,κλείνω
932,stellen::V,,θέτω
933,setzen::V,,θέτω
934,legen::V,,θέτω
935,berühren::V,,εγγίζω
936,verbinden::V,,συνδέω
937,bedecken::V,,σκεπάζω
938,aufhängen::V,,κρεμώ
939,anzünden::V,,ανάβω
940,aufheben::V,,σηκώνω
941,zurücklassen::V,,εγκαταλείπω
942,verlieren::V,,χάνω
943,fallen lassen::V,,αφήνω να πέσει
944,machen::V,,κάνω
945,machen::V,,φτιάχνω
946,herstellen::V,,κατασκευάζω
947,bauen::V,,χτίζω
948,bauen::V,,οικοδομώ
949,reparieren::V,,επισκευάζω
950,reparieren::V,,επιδιορθώνω
951,verbessern::V,,βελτιώνω
952,verbessern::V,,καλυτερεύω
953,ändern::V,,αλλάζω
954,graben::V,,σκάβω
955,beugen::V,,λυγίζω
956,biegen::V,,κάμπτω
957,drehen::V,,στρέφω
958,wenden::V,,γυρίζω
959,umdrehen::V,,γυρίζω
960,heben::V,,υψώνω
961,heben::V,,σηκώνω
962,hochheben::V,,υψώνω
963,hochheben::V,,σηκώνω
964,ergreifen::V,,πιάνω
965,ergreifen::V,,αρπάζω
966,halten::V,,βαστώ
967,drücken::V,,πιέζω
968,schieben::V,,σπρώχνω
969,kratzen::V,,γρατσουνίζω
970,lecken::V,,γλείφω
971,beißen::V,,δαγκάνω
972,abreißen::V,,κόβω
973,abreißen::V,,σχίζω
974,abschneiden::V,,αποκόπτω
975,binden::V,,δένω
976,stecken::V,,χώνω
977,brechen::V,,σπάζω
978,klopfen::V,,χτυπώ
979,klopfen::V,,τινάζω
980,hauen::V,,χτυπώ
981,kleben::V,,κολλώ
982,reiben::V,,τρίβω
983,streichen::V,,αλείφω
984,schleifen::V,,ακονίζω
985,schneiden::V,,κόβω
986,rütteln::V,,σείω
987,rütteln::V,,τινάζω
988,schütteln::V,,σείω
989,schütteln::V,,κουνώ
990,schwenken::V,,κουνώ
991,schütten::V,,χύνω
992,füllen::V,,γεμίζω
993,einwickeln::V,,τυλίγω
994,tragen::V,,φέρνω
995,schleppen::V,,κουβαλώ
996,ziehen::V,,τραβώ
997,aufbewahren::V,,φυλάω
998,werfen::V,,ρίχνω
999,fangen::V,,πιάνω
1000,packen::V,,τσακώνω
1001,verstecken::V,,κρύβω
1002,teilen::V,,μερίζω
1003,schicken::V,,στέλνω
1004,bringen::V,,φέρνω
1005,hinzufügen::V,,προσθέτω
1006,bekommen::V,,προσκομίζω
1007,erhalten::V,,παίρνω
1008,erhalten::V,,λαμβάνω
1009,nehmen::V,,πιάνω
1010,nehmen::V,,παίρνω
1011,wählen::V,,εκλέγω
1012,auswählen::V,,διαλέγω
1013,bewahren::V,,διατηρώ
1014,behindern::V,,εμποδίζω
1015,verderben::V,,χαλώ
1016,beschädigen::V,,ζημιώνω
1017,zerbrechen::V,,σπάζω
1018,zerreißen::V,,σχίζω
1019,zerstören::V,,καταστρέφω
1020,verbrennen::V,,καίω
1021,geben::V,,δίνω
1022,reichen::V,,δίνω
1023,schenken::V,,χαρίζω
1024,versprechen::V,,υπόσχομαι
1025,wünschen::V,,εύχομαι
1026,loben::V,,επαινώ
1027,küssen::V,,φιλώ
1028,wiegen::V,,κουνώ
1029,wiegen::V,,νανουρίζω
1030,zudecken::V,,σκεπάζω
1031,wecken::V,,ξυπνώ
1032,zeigen::V,,δείχνω
1033,führen::V,,οδηγώ
1034,lehren::V,,διδάσκω
1035,unterrichten::V,,διδάσκω
1036,aufziehen::V,,ανατρέφω
1037,leiten::V,,ηγούμαι
1038,leiten::V,,διευθύνω
1039,antreiben::V,,σπρώχνω
1040,antreiben::V,,παρακινώ
1041,lassen::V,,αφήνω
1042,einladen::V,,προσκαλώ
1043,vereinigen::V,,ενώνω
1044,besuchen::V,,επισκέπτομαι
1045,treffen::V,,συναντώ
1046,sich versammeln::V,,μαζεύομαι
1047,spielen::V,,παίζω
1048,singen::V,,τραγουδώ
1049,tanzen::V,,χορεύω
1050,sich trennen::V,,αποχωρίζομαι
1051,verlassen::V,,εγκαταλείπω
1052,retten::V,,σώζω
1053,bewachen::V,,φρουρώ
1054,schützen::V,,προστατεύω
1055,verteidigen::V,,υπερασπίζω
1056,sich schlagen::V,,χτυπιέμαι
1057,schießen::V,,πυροβολώ
1058,siegen::V,,νικώ
1059,ärgern::V,,τσαντίζω
1060,schlagen::V,,χτυπώ
1061,treten::V,,κλοτσώ
1062,stechen::V,,τρυπώ
1063,stoßen::V,,ωθώ
1064,stoßen::V,,σπρώχνω
1065,stehlen::V,,κλέβω
1066,stören::V,,διαταράσσω
1067,belästigen::V,,ενοχλώ
1068,verbergen::V,,κρύβω
1069,täuschen::V,,παραπλανώ
1070,betrügen::V,,απατώ
1071,töten::V,,σκοτώνω
1072,töten::V,,θανατώνω
1073,wohnen::V,,μένω
1074,wohnen::V,,κατοικώ
1075,arbeiten::V,,δουλεύω
1076,arbeiten::V,,εργάζομαι
1077,sammeln::V,,μαζεύω
1078,sammeln::V,,συλλέγω
1079,pflücken::V,,κόβω
1080,jagen::V,,κυνηγώ
1081,fischen::V,,ψαρεύω
1082,fassen::V,,πιάνω
1083,hüten::V,,φυλάγω
1084,hüten::V,,προσέχω
1085,treiben::V,,οδηγώ
1086,anbinden::V,,δένω
1087,füttern::V,,ταΐζω
1088,melken::V,,αρμέγω
1089,hacken::V,,κόβω
1090,gießen::V,,ποτίζω
1091,reifen::V,,ωριμάζω
1092,zubereiten::V,,ετοιμάζω
1093,kochen::V,,βράζω
1094,backen::V,,ψήνω
1095,braten::V,,τηγανίζω
1096,umrühren::V,,ανακατεύω
1097,stricken::V,,πλέκω
1098,nähen::V,,ράβω
1099,färben::V,,βάφω
1100,färben::V,,χρωματίζω
1101,reinigen::V,,καθαρίζω
1102,waschen::V,,πλένω
1103,abwischen::V,,σφουγγίζω
1104,spülen::V,,ξεπλένω
1105,fegen::V,,σκουπίζω
1106,kehren::V,,σκουπίζω
1107,baden::V,,κάνω μπάνιο
1108,sich waschen::V,,πλένομαι
1109,ausziehen::V,,βγάζω
1110,anziehen::V,,φορώ
1111,sich anziehen::V,,ντύνομαι
1112,kämmen::V,,χτενίζω
1113,schmücken::V,,στολίζω
1114,sagen::V,,λέω
1115,sprechen::V,,μιλώ
1116,reden::V,,μιλώ
1117,reden::V,,κουβεντιάζω
1118,sich unterhalten::V,,συνομιλώ
1119,sich unterhalten::V,,κουβεντιάζω
1120,fragen::V,,ρωτώ
1121,bitten::V,,ζητώ
1122,bitten::V,,παρακαλώ
1123,erzählen::V,,διηγούμαι
1124,mitteilen::V,,πληροφορώ
1125,nennen::V,,ονομάζω
1126,rufen::V,,φωνάζω
1127,prahlen::V,,καυχιέμαι
1128,übersetzen::V,,μεταφράζω
1129,denken::V,,σκέφτομαι
1130,glauben::V,,πιστεύω
1131,bemerken::V,,παρατηρώ
1132,erkennen::V,,αναγνωρίζω
1133,begreifen::V,,καταλαβαίνω
1134,verstehen::V,,ακούω
1135,lernen::V,,μαθαίνω
1136,wissen::V,,ξέρω
1137,sich erinnern an::V,,θυμάμαι
1138,vergessen::V,,ξεχνώ
1139,messen::V,,μετρώ
1140,zählen::V,,μετρώ
1141,rechnen::V,,λογαριάζω
1142,lesen::V,,διαβάζω
1143,malen::V,,ζωγραφίζω
1144,zeichnen::V,,σχεδιάζω
1145,schreiben::V,,γράφω
1146,besitzen::V,,κατέχω
1147,kaufen::V,,αγοράζω
1148,verkaufen::V,,πουλώ
1149,bezahlen::V,,πληρώνω
1150,zahlen::V,,πληρώνω
1151,beherrschen::V,,κυριαρχώ
1152,ertragen::V,,βαστώ
1153,ertragen::V,,αντέχω
