,Concept_ID,mdf,kk
778,faul::A,нола,еріншек
779,fleißig::A,ку́лхцонды,ұқыпты
780,geizig::A,кирьжя,сараң
781,geizig::A,жаднай,сараң
782,klug::A,ёню,жетік
783,klug::A,ёню,ақылды
784,klug::A,пря́ви,жетік
785,klug::A,пря́ви,ақылды
786,geschickt::A,маштозь тиф,шебер
787,lieb::A,цебярь,абзал
788,lieb::A,цебярь,айналайын
789,lustig::A,ра́хси,көңілді
790,sanft::A,сетьме,жуас
791,hungrig::A,вача,аш
792,hungrig::A,вачеда,аш
793,krank::A,сяряди,кеселді
794,nackt::A,штада,жалаңаш
795,nackt::A,кърхтапа,жалаңаш
796,traurig::A,ла́жнай,қапа
797,lebendig::A,эряй,тірі
798,lebendig::A,эряй,жанды
799,gut::A,пара,жақсы
800,gut::A,цебярь,жақсы
801,schlecht::A,кальдяв,жаман
802,richtig::A,виде,дұрыс
803,schlimm::A,кальдяв,жаман
804,wahr::A,афкуксонь,нағыз
805,alt::A,ташта,ескі
806,neu::A,од,жаңа
807,ehemalig::A,и́нгольдень,өткен
808,ehemalig::A,и́нгольдень,бұрынғы
809,alt[Lebewesen]::A,сире,кексе
810,jung::A,од,науша
811,arm::A,а́шу,кедей
812,arm::A,а́шу,дәулетсіз
813,reich::A,козя,малды
814,bekannt::A,содаф,таныс
815,bekannt::A,содаф,көзтаныс
816,berühmt::A,содавикс,атақты
817,fremd::A,лия,бөтен
818,fremd::A,аф содаф,бөтен
819,verschieden::A,аф фкя ла́цонь,түрлі
820,nah::A,мала,жуық
821,nah::A,мала,етене
822,nah::A,аф ичкоздень,жуық
823,nah::A,аф ичкоздень,етене
824,fern::A,и́чкоздень,алыс
825,fern::A,и́чкоздень,алыстағы
826,fern::A,куна́рдонь,алыс
827,fern::A,куна́рдонь,алыстағы
828,linker::A,кержи,сол
829,linker::A,кержи,солшыл
830,rechter::A,види,оң
831,anderer::A,лия,өзге
832,anderer::A,лия,былайғы
833,erster::A,васенце,алғашқы
834,zweiter::A,омбоце,екінші
835,dritter::A,колмоце,үшінші
836,letzter::A,ме́кольце,артқы
837,letzter::A,ме́кольце,кейінгі
838,allein::ADV,ськамонза,серіксіз
839,auf einmal::ADV,вихцок,бірден
840,zusammen::ADV,марс,бірлесіп
841,zusammen::ADV,ма́рса,бірлесіп
842,lange::ADV,кува́тьс,ұзақ
843,plötzlich::ADV,а́пак учт,кенет
844,sofort::ADV,тяникиге,әне-міне дегенше
845,später::ADV,ме́ле,артынан
846,jetzt::ADV,тяни,енді
847,jetzt::ADV,тяни,қазір
848,heute::ADV,тячи,бүгін
849,morgen::ADV,ва́нды,ертең
850,bald::ADV,курок,тез
851,dann::ADV,меле,онан соң
852,dann::ADV,меле,сонан соң
853,dann::ADV,сяда меле,онан соң
854,dann::ADV,сяда меле,сонан соң
855,gestern::ADV,ися́к,кеше
856,einst::ADV,весть,бірде
857,einst::ADV,весть,бір кезде
858,einst::ADV,мзя́рда-бди,бірде
859,einst::ADV,мзя́рда-бди,бір кезде
860,damals::ADV,эста,анада
861,danach::ADV,меле,онан соң
862,danach::ADV,меле,сонан соң
863,vorher::ADV,инголи,бұрын
864,zuerst::ADV,ва́сенда,әуелі
865,zuerst::ADV,ва́сенда,алдымен
866,einmal::ADV,весть,бір жолы
867,manchmal::ADV,лия́ста,кейде
868,manchmal::ADV,ко́ста-ко́ста,кейде
869,oft::ADV,си́деста,ылғи
870,immer::ADV,фалу,өнебойы
871,immer::ADV,най,өнебойы
872,niemals::ADV,аф мзя́рдонга,ешуақытта
873,hier::ADV,тяса,бұнда
874,hier::ADV,тяса,осында
875,hierhin::ADV,сей,бермен
876,hierhin::ADV,тяза,бермен
877,von hier::ADV,тя́ста,бер жақтан
878,dort::ADV,тоса,анда
879,dorthin::ADV,тов,әрі
880,dorthin::ADV,тоза,әрі
881,geradeaus::ADV,ви́деста,тура
882,vorwärts::ADV,и́нголи,ілгері
883,rückwärts::ADV,ме́ки,артқа
884,zurück::ADV,ме́ки,кейін қарай
885,unten::ADV,ала,төменде
886,hinab::ADV,алу,астына
887,hinab::ADV,алу,төмен
888,oben::ADV,вяре,жоғарыда
889,hinauf::ADV,вяри,өрге
890,überall::ADV,се́мбе ва́стова,әрқайда
891,nicht::ADV,аф,емес
892,ein wenig::ADV,аф лама,азырақ
893,ein wenig::ADV,аф лама,аздаған
894,ein wenig::ADV,аф лама,азғантай
895,kaum::ADV,а́ньцек,зорға
896,sehr::ADV,пяк,орасан
897,so::ADV,ста́не,бұлай
898,so::ADV,ста́не,былайша
899,noch::ADV,нинге,әлі
900,nur::ADV,аньцек,ғана
901,schon::ADV,ни,түге
902,wieder::ADV,та́га,жаңа
903,wieder::ADV,та́га,қайта
904,wieder::ADV,та́га,жаңадан
905,vergebens::ADV,стак,бекер
906,vor::PRP,инголе,алды
907,hinter::PRP,фтала,артынан
908,hinter::PRP,мельге,артынан
909,unter::PRP,ала,түп
910,unter::PRP,ала,маңында
911,durch::PRP,пачк,арқылы
912,neben::PRP,ваксса,іргеде
913,neben::PRP,ваксса,жанында
914,zwischen::PRP,ёткса,арада
915,wegen::PRP,сюнеда,үшін
916,dies::PRN,тя,бұ
917,dies::PRN,тя,осы
918,das::PRN,ся,сол
919,das::PRN,тона,сол
920,alles::PRN,сембе,дүйім
921,alles::PRN,сембе,күллі
922,ich::PRN,мон,мен
923,du::PRN,тон,сен
924,er::PRN,сон,ол
925,wir::PRN,минь,біз
926,ihr::PRN,тинь,сіз
927,sie::PRN,синь,олар
928,was::FPRN,мезе,не
929,wer::FPRN,кие,кім
930,wo::FADV,коса,кәні
931,wo::FADV,коса,қайда
932,wohin::FADV,ков,қайда
933,wohin::FADV,коза,қайда
934,wie::FADV,ко́да,калай
935,warum::FADV,мес,неғып
936,wieviel::FNUM,мзя́ра,неше
937,wieviel::FNUM,мзя́ра,қанша
938,eins::NUM,фкя,бір
939,zwei::NUM,кафта,екі
940,drei::NUM,колма,үш
941,vier::NUM,ниле,төрт
942,fünf::NUM,вете,бес
943,sechs::NUM,кота,алты
944,sieben::NUM,сисем,жеті
945,acht::NUM,кафкса,сегіз
946,neun::NUM,ве́йхкса,тоғыз
947,zehn::NUM,кемонь,он
948,elf::NUM,кефкие,он бір
949,zwölf::NUM,кемгафтува,он екі
950,zwanzig::NUM,комсь,жиырма
951,dreißig::NUM,колмогемонь,отыз
952,vierzig::NUM,нильге́монь,қырық
953,fünfzig::NUM,ве́дьгемонь,елу
954,sechzig::NUM,ко́дгемонь,алпыс
955,siebzig::NUM,сизьге́монь,жетпіс
956,achtzig::NUM,ка́фксогемонь,сексен
957,neunzig::NUM,ве́йхксогемонь,тоқсан
958,hundert::NUM,сяда,жүз
959,tausend::NUM,тёжянь,мың
960,und::CNJ,и,та
961,und::CNJ,дъ,та
962,oder::CNJ,или,әлде
963,oder::CNJ,или,немесе
964,oder::CNJ,али,әлде
965,oder::CNJ,али,немесе
966,stehen::V,а́щемс стя́да,тұру
967,sitzen::V,ащемс озада,отыру
968,liegen::V,ма́дозь а́щемс,жату
969,hängen::V,нюрьгомс,ілу
970,werden::V,арамс,болу
971,werden::V,арамс,түрегелу
972,werden::V,тиевомс,болу
973,werden::V,тиевомс,түрегелу
974,passieren::V,лисэмс,болу
975,passieren::V,эвондамс,болу
976,beginnen::V,ушедомс,басталу
977,enden::V,лоткамс,ада болу
978,wechseln::V,по́лафнемс,құбылу
979,wechseln::V,по́лафнемс,өзгеру
980,aufgehen[Sonne]::V,стямс,шығу
981,aufgehen[Sonne]::V,лисемс,шығу
982,untergehen[Sonne]::V,валгомс,батыру
983,scheinen[Sonne]::V,ва́лдоптомс,жылтырау
984,donnern::V,торамс,күркіреу
985,wehen::V,уфа́мс,огып тур
986,strömen::V,шудемс,сорғалау
987,fließen::V,шудемс,ағу
988,sich drehen::V,шаромс,айналу
989,schwanken::V,якамс,толықсу
990,schwingen::V,люксемс,тербелу
991,schwingen::V,нюрьсемс,тербелу
992,fallen::V,прамс,құлау
993,fallen::V,прамс,жығылу
994,fallen::V,прамс,төмендеу
995,fallen::V,прашендомс,құлау
996,fallen::V,прашендомс,жығылу
997,fallen::V,прашендомс,төмендеу
998,brennen::V,паломс,жану
999,rauchen::V,качадомс,түтету
1000,regnen::V,пиземс,жауу
1001,gefrieren::V,эйндамс,мұздай қату
1002,gefrieren::V,эйндамс,мұз боп қату
1003,gefrieren::V,кельмомс,мұздай қату
1004,gefrieren::V,кельмомс,мұз боп қату
1005,tauen::V,соламс,жібу
1006,schmelzen::V,соламс,еру
1007,trocknen::V,коськомс,курау
1008,sieden::V,лакамс,қайнау
1009,faulen::V,наксадомс,иістену
1010,verfaulen::V,наксадомс,шіру
1011,reißen::V,сязевомс,жыртылу
1012,versinken::V,ваямс,малтығу
1013,vergehen::V,ётамс,өту
1014,erscheinen::V,эвондамс,көріну
1015,erscheinen::V,эвондамс,көрініп қалу
1016,verschwinden::V,юма́мс,ғайып_болу
1017,sinken::V,валгомс,ылдилау
1018,sinken::V,валгомс,төмендеу
1019,abnehmen::V,киремс,кемітілу
1020,zunehmen::V,ламокстомс,көбею
1021,zunehmen::V,рашнемс,көбею
1022,steigen::V,кеподемс,қобу
1023,steigen::V,кеподемс,көтерілу
1024,steigen::V,кеподемс,жоғарылау
1025,wachsen::V,касомс,өсу
1026,glänzen::V,цинзелдомс,жалтырау
1027,glänzen::V,цифордомс,жалтырау
1028,funkeln::V,ци́фтордомс,жарқырау
1029,funkeln::V,ци́фтордомс,нұрлану
1030,funkeln::V,ци́фтордомс,жылтылдау
1031,lärmen::V,жалнамс,шулау
1032,lärmen::V,жалнамс,шуылдау
1033,läuten::V,гайфтемс,қоңыраулату
1034,klingeln::V,гайфтемс,дыңғырлау
1035,klirren::V,ка́нзеркшнемс,дыңылдату
1036,brausen::V,жоледемс,тасу
1037,rauschen::V,вжнамс,сусылдау
1038,rauschen::V,вжнамс,сыбдырлау
1039,rauschen::V,гамнамс,сусылдау
1040,rauschen::V,гамнамс,сыбдырлау
1041,klingen::V,кайгомс,дыбыс шығару
1042,bellen::V,ува́мс,үру
1043,heulen::V,сувомс,ұлу
1044,heulen::V,урнамс,ұлу
1045,blasen::V,уфа́мс,үру
1046,pfeifen::V,вяшкомс,ысқыру
1047,schreien::V,пешкодомс,шыңғыру
1048,schreien::V,пешкодомс,айғайлау
1049,schreien::V,пешкодомс,байбайлау
1050,schreien::V,пешкодомс,бажалақтау
1051,stöhnen::V,куфцемс,ыңырсу
1052,stöhnen::V,куфцемс,ыңкылдау
1053,zittern::V,таромс,қалш
1054,zittern::V,таромс,қалшылдату
1055,leben::V,эрямс,жасау
1056,leben::V,эрямс,күнелту
1057,leben::V,эрямс,күн көру
1058,leben::V,эрямс,тіршілік ету
1059,geboren werden::V,шачемс,туу
1060,atmen::V,ажнамс,дем алу
1061,atmen::V,ажнамс,ауа жұту
1062,trinken::V,симомс,ішу
1063,trinken::V,симомс,ұрттау
1064,essen::V,ярхцамс,жеу
1065,essen::V,ярхцамс,тамақтану
1066,schlucken::V,нилемс,жұту
1067,müde werden::V,сиземс,болдыру
1068,einschlafen::V,матодовомс,үйыктап калу
1069,schlafen::V,удомс,ұйықтау
1070,aufwachen::V,съргоземс,ояну
1071,aufstehen::V,стямс,ояну
1072,sich erholen::V,ваймосемс,тынығу
1073,krank werden::V,сярядькстомс,кеселдену
1074,krank werden::V,сярядькстомс,сырқаттану
1075,krank werden::V,сярядькстомс,ауырып қалу
1076,krank werden::V,сярядькстомс,ауыра бастау
1077,krank werden::V,сярядькстомс,кеселге ұшырау
1078,krank werden::V,сярядькстомс,сырқаттанып қалу
1079,krank sein::V,сярядемс,ауыру
1080,krank sein::V,сярядемс,сырқаттану
1081,schmerzen::V,сярядемс,ауырады
1082,husten::V,козомс,жөтелу
1083,genesen::V,пъ́чкамс,айығу
1084,sterben::V,куломс,өлу
1085,sterben::V,куломс,қайтыс
1086,sterben::V,куломс,жантапсыру
1087,umkommen::V,юма́мс,өлу
1088,umkommen::V,юма́мс,қаза табу
1089,sich bewegen::V,шаштомс,жылжу
1090,sich rühren::V,сърхка́мс,қыбырлау
1091,sich erheben::V,стямс,тұру
1092,sich setzen::V,озамс,отыру
1093,hinfallen::V,прамс,жығылу
1094,hinfallen::V,сяворемс,жығылу
1095,laufen::V,якамс,жояу жүру
1096,schreiten::V,молемс,кадамдау
1097,schreiten::V,аськолямс,кадамдау
1098,spazierengehen::V,якамс,қыдыру
1099,eilen::V,эряскодомс,асығу
1100,eilen::V,эряскодомс,жеделдену
1101,eilen::V,эряскодомс,жедепдеу
1102,sich beeilen::V,эряскодомс,асығу
1103,sich beeilen::V,эряскодомс,жеделдену
1104,sausen::V,лиемс,заулау
1105,rennen::V,арнемс,жүгіру
1106,springen::V,комотнемс,секіру
1107,klettern::V,ку́цемс,өрмелеп шығу
1108,schaukeln::V,нюрямс,тербелу
1109,kriechen::V,шаштомс комада,еңбектеу
1110,schwimmen::V,уемс,жүзу
1111,schwimmen::V,уемс,малту
1112,schwimmen::V,уемс,қалықтау
1113,tauchen::V,юпиемс,сүңгу
1114,tauchen::V,чёпафнемс,сүңгу
1115,rudern::V,па́немс ве́неж,есу
1116,fahren::V,ардомс,бару
1117,fliegen::V,лиемс,ұшу
1118,gehen::V,молемс,бару
1119,weggehen::V,тумс,кету
1120,abfahren::V,тумс,жөнелу
1121,anhalten::V,лоткамс,тоқтау
1122,hineingehen::V,сува́мс,кіру
1123,eintreten::V,сува́мс,ену
1124,kommen::V,самс,жету
1125,ankommen::V,самс,келу
1126,ankommen::V,пачкодемс,келу
1127,zurückkommen::V,мърдамс,қайту
1128,bleiben::V,иля́домс,қалу
1129,warten::V,учемс,тосу
1130,erwarten::V,учемс,күту
1131,suchen::V,вешемс,іздеу
1132,finden::V,мумс,табу
1133,versuchen::V,варчсемс,талпыну
1134,vorbereiten::V,анокламс,әзірлеу
1135,lieben::V,кельгомс,сүю
1136,mögen::V,кельгомс,жарату
1137,mögen::V,кельгомс,жақсы_көру
1138,lachen::V,рахамс,күлу
1139,lachen::V,рахамс,күлісу
1140,lachen::V,рахсемс,күлу
1141,lachen::V,рахсемс,күлісу
1142,rühren::V,токамс седи,көңілін бұзу
1143,weinen::V,авардемс,жылау
1144,schimpfen::V,сюцемс,ақырып-бақыру
1145,sich ärgern::V,кяжиямс,ашулану
1146,sich fürchten::V,пелемс,сескену
1147,fürchten::V,пелемс,қауіптену
1148,fürchten::V,пелемс,сақсыну
1149,fliehen::V,ворьгодемс,қашу
1150,fliehen::V,ворьгодемс,қашып кету
1151,flüchten::V,ша́домс,қашу
1152,flüchten::V,ша́домс,қашып кету
1153,flüchten::V,во́рьгодемс,қашу
1154,flüchten::V,во́рьгодемс,қашып кету
1155,sehen::V,няемс,көру
1156,anschauen::V,ваномс,назар салу
1157,ansehen::V,ваномс,тамашалау
1158,hören::V,марямс,есту
1159,zuhören::V,ку́лхдоньомс,тыңдау
1160,zuhören::V,ку́лхдоньомс,құлақ қою
1161,probieren::V,варжамс,тату
1162,probieren::V,варжамс,дәм тату
1163,riechen::V,никса́мс,иіскеу
1164,fühlen::V,марямс,сезу
1165,fühlen::V,марямс,сезіну
1166,scheinen::V,ня́евомс,болып көріну
1167,zu sehen sein::V,ня́евомс,көріну
1168,vernehmen::V,марямс,есту
1169,vernehmen::V,марямс,есітіп қалу
1170,frieren::V,паломс,тоңу
1171,frieren::V,паломс,жаурау
1172,frieren::V,кельмомс,тоңу
1173,frieren::V,кельмомс,жаурау
1174,tun::V,тиемс,ету
1175,tun::V,тиемс,істеу
1176,können::V,маштомс,білу
1177,wollen::V,-не-,қалау
1178,anfangen::V,ушедомс,бастау
1179,beenden::V,аде́ламс,бітіру
1180,beenden::V,аде́ламс,адақтау
1181,beenden::V,аде́ламс,тамамдау
1182,beenden::V,аде́ламс,аяқтап шығу
1183,aufhören::V,лоткамс,доғару
1184,gelingen::V,удалакшнемс,жолы түсу
1185,geraten::V,лисемс,калу
1186,öffnen::V,панжемс,ашу
1187,öffnen::V,панжемс,ашып қою
1188,schließen::V,сёлгомс,жабу
1189,stellen::V,путомс,қою
1190,stellen::V,путомс,қойдыру
1191,setzen::V,озафнемс,отырғызу
1192,setzen::V,озавтнемс,отырғызу
1193,legen::V,путомс,салу
1194,legen::V,путомс,калау
1195,berühren::V,токамс,тию
1196,verbinden::V,сотомс,байлап алу
1197,verbinden::V,сотомс,сабақтастыру
1198,bedecken::V,комачамс,бүркеу
1199,bedecken::V,вельхтямс,бүркеу
1200,aufhängen::V,повфтамс,ілу
1201,aufhängen::V,повфтамс,асып қою
1202,anzünden::V,крьвя́стемс,тұтату
1203,aufheben::V,кеподемс,көтеру
1204,aufheben::V,касфтомс,көтеру
1205,zurücklassen::V,ка́домс,қалдыру
1206,verlieren::V,юма́фтомс,жоғалту
1207,fallen lassen::V,прафтомс,құлатып алу
1208,fallen lassen::V,прафтомс,қолдан түсіріп алу
1209,machen::V,тиемс,ету
1210,machen::V,тиемс,жасау
1211,machen::V,тиемс,жасап шығару
1212,herstellen::V,анокламс,жасап шығару
1213,bauen::V,путомс,тұрғызу
1214,reparieren::V,петемс,оңдау
1215,verbessern::V,цебярьгофтомс,дұрыстау
1216,ändern::V,полафтомс,өзгерту
1217,graben::V,шу́вомс,үңгу
1218,graben::V,та́ргамс,үңгу
1219,beugen::V,мяндемс,буғу
1220,biegen::V,комафтомс,ию
1221,biegen::V,комафтомс,майыстыру
1222,drehen::V,шо́вамс,айналдыру
1223,drehen::V,ша́рфнемс,айналдыру
1224,wenden::V,ша́рфтомс,екінші жағын айналдыру
1225,umdrehen::V,шарфтомс,бұру
1226,heben::V,ке́подемс,көтеру
1227,hochheben::V,ке́подемс,жоғарылату
1228,hochheben::V,ке́подемс,көтеру
1229,hochheben::V,ка́сфтомс,жоғарылату
1230,hochheben::V,ка́сфтомс,көтеру
1231,ergreifen::V,фатямс,бас_салу
1232,ergreifen::V,фатямс,шап_беріп_ұстап_алу
1233,ergreifen::V,фатямс,шап_беру
1234,ergreifen::V,фатямс,шап_ете_түсу
1235,halten::V,кирдемс,тұту
1236,halten::V,кирдемс,ұстау
1237,drücken::V,люпшта́мс,басу
1238,schieben::V,шашфтомс,итеру
1239,kratzen::V,а́нгорямс,қыру
1240,kratzen::V,киськоря́мс,қыру
1241,lecken::V,нолсемс,жалау
1242,beißen::V,сускомс,қабу
1243,beißen::V,сускомс,тістеу
1244,beißen::V,сускомс,қауып алу
1245,abreißen::V,сяземс,үзу
1246,abschneiden::V,керомс,қырқу
1247,binden::V,сотомс,байланыстыру
1248,binden::V,сотомс,байлап_алу
1249,binden::V,сотомс,байластыру
1250,binden::V,сотомс,байлау
1251,binden::V,сотомс,буу
1252,binden::V,сотомс,матау
1253,binden::V,сотомс,сабақтастыру
1254,binden::V,сотомс,ұштастыру
1255,stecken::V,сялгомс,сұғу
1256,brechen::V,си́ннемс,сындыру
1257,brechen::V,ка́лафтомс,сындыру
1258,klopfen::V,чакамс,қағу
1259,klopfen::V,чакиемс,қағу
1260,hauen::V,шавомс,соғу
1261,hauen::V,пиксомс,соғу
1262,kleben::V,пе́тфнемс,желімдеу
1263,reiben::V,шо́вамс,үйкеу
1264,streichen::V,вадемс,сүйкеу
1265,schleifen::V,шо́вамс,егеу
1266,schleifen::V,шо́вамс,қайрау
1267,schleifen::V,шо́вамс,егеулеу
1268,schneiden::V,керомс,кесу
1269,rütteln::V,та́рфтомс,қозғау
1270,rütteln::V,та́рфтомс,жұлмалау
1271,schütteln::V,шука́демс,дірілдету
1272,schütteln::V,шука́демс,селкілдету
1273,schwenken::V,яфодемс,бұлғау
1274,schwenken::V,яфодемс,сермеу
1275,schütten::V,каямс,құю
1276,schütten::V,нюрьхтя́мс,құю
1277,füllen::V,пяшкодемс,толтыру
1278,einwickeln::V,тапардамс,орау
1279,tragen::V,кандомс,алып жүру
1280,schleppen::V,ускомс,тарту
1281,ziehen::V,ускомс,тарту
1282,aufbewahren::V,ванфтомс,сақтау
1283,werfen::V,ёрямс,лақтыру
1284,fangen::V,кунда́мс,қармау
1285,fangen::V,кунда́мс,қағып алу
1286,packen::V,фатямс,шап беру
1287,packen::V,фатямс,шап ете түсу
1288,packen::V,фатямс,шап беріп ұстап алу
1289,verstecken::V,кяшемс,тығу
1290,verstecken::V,кяшемс,жасыру
1291,teilen::V,явомс,бөлу
1292,schicken::V,кучемс,жіберу
1293,bringen::V,кандомс,әкелу
1294,bringen::V,кандомс,алып келу
1295,bringen::V,пачфтемс,әкелу
1296,bringen::V,пачфтемс,алып келу
1297,hinzufügen::V,пу́томс та́га,қосу
1298,hinzufügen::V,пу́томс та́га,үстеу
1299,hinzufügen::V,ма́ксомс та́га,қосу
1300,hinzufügen::V,ма́ксомс та́га,үстеу
1301,bekommen::V,сявомс,алу
1302,erhalten::V,сявомс,алмақ
1303,nehmen::V,сявомс,алу
1304,nehmen::V,сявомс,алмақ
1305,wählen::V,ко́чкамс,таңдау
1306,auswählen::V,кочкамс,екшеу
1307,auswählen::V,кочкамс,саралау
1308,auswählen::V,кочкамс,сұрыптау
1309,auswählen::V,кочкамс,сайлап алу
1310,bewahren::V,ванфтомс,сақтау
1311,behindern::V,шорямс,оралғы болу
1312,verderben::V,коламс,бүлдіру
1313,verderben::V,гастямс,бүлдіру
1314,beschädigen::V,тиендемс зиян,бұзу
1315,zerbrechen::V,тапамс,уату
1316,zerreißen::V,сяземс,жырту
1317,zerstören::V,ка́лафтомс,қирату
1318,zerstören::V,ка́лафтомс,талқандау
1319,verbrennen::V,пълхта́мс,өртеу
1320,verbrennen::V,пълхта́мс,жандыру
1321,verbrennen::V,пълхта́мс,өртеп жіберу
1322,verbrennen::V,пълхта́мс,жандырып жіберу
1323,geben::V,ма́ксомс,беру
1324,reichen::V,максомс,беру
1325,schenken::V,каземс,тарту
1326,versprechen::V,ма́ксомс вал,уәде беру
1327,wünschen::V,арьсемс,тілеу
1328,loben::V,шна́мс,мақтау
1329,loben::V,шна́мс,дәріптеу
1330,küssen::V,палсемс,сүю
1331,wiegen::V,нюря́фтомс,тербеу
1332,zudecken::V,вельхтямс,бүркеу
1333,wecken::V,стя́фтомс,ояту
1334,wecken::V,съ́ргозьфтемс,ояту
1335,zeigen::V,няфтемс,көрсету
1336,führen::V,вятемс,ерту
1337,führen::V,вятемс,жетектеу
1338,lehren::V,тонафтомс,оқыту
1339,unterrichten::V,тонафтомс,оқыту
1340,aufziehen::V,касфтомс,бағу
1341,leiten::V,вятемс,басқару
1342,leiten::V,вятемс,жетекшілік ету
1343,antreiben::V,вятемс,асықтыру
1344,lassen::V,кошардомс,-ткізу
1345,lassen::V,кошардомс,мәжбүр ету
1346,einladen::V,тердемс,шақыру
1347,einladen::V,серьгядемс,шақыру
1348,vereinigen::V,пуроптомс,біріктіру
1349,vereinigen::V,пуроптомс,біріктіріп қою
1350,vereinigen::V,кочкамс марса,біріктіру
1351,vereinigen::V,кочкамс марса,біріктіріп қою
1352,besuchen::V,варжамс,кіріп шығу
1353,besuchen::V,варжамс,барып шығу
1354,treffen::V,васьфтомс,кездесу
1355,sich versammeln::V,кочкавомс,топталу
1356,spielen::V,налхксемс,ойнау
1357,singen::V,морамс,сайрау
1358,tanzen::V,кштимс,билеу
1359,sich trennen::V,явомс,айрылысу
1360,verlassen::V,кадондомс,тастау
1361,retten::V,идемс,құтқару
1362,retten::V,араламс,құтқару
1363,bewachen::V,ваномс,күзету
1364,schützen::V,а́раламс,жақтау
1365,schützen::V,а́раламс,жақтасу
1366,verteidigen::V,а́раламс,қорғау
1367,sich schlagen::V,тюремс,алысу
1368,schießen::V,ляцемс,ату
1369,siegen::V,сяськомс,жеңу
1370,ärgern::V,кяжияфтомс,ашуландыру
1371,schlagen::V,токамс,ұру
1372,treten::V,тапамс,тебу
1373,stechen::V,пупамс,шаншу
1374,stechen::V,сялгомс,шаншу
1375,stoßen::V,тостядемс,түрту
1376,stehlen::V,саламс,ұрлау
1377,stören::V,шорсемс,кесірлен
1378,belästigen::V,токсамс,мазасын алу
1379,belästigen::V,аф кадомс ваймама,мазасын алу
1380,verbergen::V,кяшемс,сездірмеу
1381,täuschen::V,васькафтомс,жалған айту
1382,täuschen::V,кяльготнемс,жалған айту
1383,betrügen::V,васькафнемс,алдау
1384,betrügen::V,васькафнемс,алдап кету
1385,betrügen::V,васькафнемс,ақымақ қылу
1386,töten::V,шавомс,құрту
1387,töten::V,шавомс,өлтіру
1388,töten::V,аде́ламс,құрту
1389,töten::V,аде́ламс,өлтіру
1390,wohnen::V,эрямс,мекендеу
1391,wohnen::V,эрямс,өмір сүру
1392,arbeiten::V,покодемс,істеу
1393,arbeiten::V,покодемс,еңбектену
1394,sammeln::V,кочкамс,жыю
1395,sammeln::V,пу́роптомс,жыю
1396,pflücken::V,фатнемс,жұлу
1397,pflücken::V,нотфнемс,жұлу
1398,jagen::V,кунда́мс,аулау
1399,fischen::V,калонь кунда́мс,балык_аулау
1400,fassen::V,кунда́мс,ұстау
1401,hüten::V,ваномс,жаю
1402,hüten::V,ваномс,бағу
1403,treiben::V,панемс,айдау
1404,anbinden::V,сотомс,байлау
1405,füttern::V,трямс,ас ішкізу
1406,füttern::V,трямс,азықтандыру
1407,füttern::V,трямс,қоректендіру
1408,füttern::V,а́ндомс,ас ішкізу
1409,füttern::V,а́ндомс,азықтандыру
1410,füttern::V,а́ндомс,қоректендіру
1411,melken::V,потямс,сауу
1412,hacken::V,лазондомс,турау
1413,gießen::V,валомс,суару
1414,reifen::V,кенеремс,жетілу
1415,zubereiten::V,анокламс,даяр ету
1416,kochen::V,пидемс,асу
1417,backen::V,пидемс,пісіру
1418,braten::V,пуштомс,қуыру
1419,umrühren::V,шорямс,былғалау
1420,umrühren::V,шорямс,сапырылыстыру
1421,stricken::V,кодамс,торлау
1422,stricken::V,кодамс,тоқу
1423,nähen::V,стамс,тігу
1424,färben::V,а́рхтомс,бояу
1425,färben::V,а́рхтомс,сырлау
1426,reinigen::V,ва́ткамс,аршу
1427,reinigen::V,ва́ткамс,тазалау
1428,reinigen::V,а́роптомс,аршу
1429,reinigen::V,а́роптомс,тазалау
1430,waschen::V,муськомс,жуу
1431,abwischen::V,нардамс,сүрту
1432,spülen::V,оргалдомс,шаю
1433,fegen::V,тяемс,сыпыру
1434,kehren::V,тяемс,сыпыру
1435,baden::V,э́шелямс,шомылу
1436,sich waschen::V,штамс,жуыну
1437,ausziehen::V,кайсефтемс,шешу
1438,anziehen::V,ща́фтомс,кигізу
1439,sich anziehen::V,щамс,киіну
1440,kämmen::V,се́ендемс,тарау
1441,schmücken::V,на́ряжамс,әсемдеу
1442,schmücken::V,на́ряжамс,мәнерлеу
1443,schmücken::V,на́ряжамс,көріктендіру
1444,schmücken::V,ма́зоптомс,әсемдеу
1445,schmücken::V,ма́зоптомс,мәнерлеу
1446,schmücken::V,ма́зоптомс,көріктендіру
1447,sagen::V,азомс,деу
1448,sagen::V,азомс,айту
1449,sagen::V,мярьгомс,деу
1450,sagen::V,мярьгомс,айту
1451,sprechen::V,корхтамс,деу
1452,sprechen::V,корхтамс,айту
1453,reden::V,корхнемс,сөйлеу
1454,reden::V,корхнемс,сөйлесу
1455,reden::V,корхнемс,тіл қатысу
1456,sich unterhalten::V,корхнемс,сұхбаттасу
1457,fragen::V,ки́зефтемс,сұрау
1458,bitten::V,а́намс,өтіну
1459,bitten::V,а́намс,жалыну
1460,bitten::V,ве́шемс,өтіну
1461,bitten::V,ве́шемс,жалыну
1462,erzählen::V,а́зондомс,айту
1463,mitteilen::V,азомс,білдіру
1464,nennen::V,лемдемс,атау
1465,nennen::V,путомс лем,атау
1466,rufen::V,серьгядемс,шақыру
1467,prahlen::V,шна́фтомс пря́,бөсу
