,Concept_ID,os,lv
0,Auge::N,цӕст,син
1,Auge::N,цӕст,acs
2,Ohr::N,хъус,пель
3,Ohr::N,хъус,auss
4,Nase::N,фындз,ныр
5,Nase::N,фындз,deguns
6,Mund::N,дзых,вом
7,Mund::N,дзых,mute
8,Zahn::N,дӕндаг,пинь
9,Zahn::N,дӕндаг,zobs
10,Zunge::N,ӕвзаг,кыв
11,Zunge::N,ӕвзаг,mēle
12,Lippe::N,был,вом дор
13,Lippe::N,был,lūpa
14,Wange::N,рус,бан
15,Wange::N,рус,vaigs
16,Wange::N,уадул,бан
17,Wange::N,уадул,vaigs
18,Wange::N,ӕхсӕрфарс,бан
19,Wange::N,ӕхсӕрфарс,vaigs
20,Gesicht::N,цӕсгом,чужӧм
21,Gesicht::N,цӕсгом,seja
22,Gesicht::N,цӕсгом,ģīmis
23,Stirn::N,ных,плеш
24,Stirn::N,ных,кымӧс
25,Stirn::N,ных,piere
26,Haar::N,хил,си
27,Haar::N,хил,юрси
28,Haar::N,хил,mats
29,Schnurrbart::N,рихи,ус
30,Schnurrbart::N,рихи,пыртсим
31,Schnurrbart::N,рихи,ūsas
32,Bart::N,зачъе,тош
33,Bart::N,зачъе,bārda
34,Kinn::N,роцъо,тшӧка
35,Kinn::N,роцъо,zods
36,Kinn::N,роцъо,smakrs
37,Kiefer[Anatomie]::N,ӕфсӕр,черлы
38,Kiefer[Anatomie]::N,ӕфсӕр,алака лы
39,Kiefer[Anatomie]::N,ӕфсӕр,вомкӧтш лы
40,Kiefer[Anatomie]::N,ӕфсӕр,žoklis
41,Kehle::N,хъуыр,голя
42,Kehle::N,хъуыр,rīkle
43,Hals::N,къубал,сьылі
44,Hals::N,къубал,kakls
45,Genick::N,къӕбут,юрбӧр
46,Genick::N,къӕбут,балябӧж
47,Genick::N,къӕбут,sprands
48,Kopf::N,сӕр,юр
49,Kopf::N,сӕр,galva
50,Rücken::N,фӕсонтӕ,мыш
51,Rücken::N,фӕсонтӕ,mugura
52,Bauch::N,гуыбын,рушку
53,Bauch::N,гуыбын,vēders
54,Nabel::N,бикъ,гӧг
55,Nabel::N,бикъ,naba
56,Busen::N,дзидзи,морӧс
57,Busen::N,дзидзи,krūts
58,Brust::N,риу,морӧс
59,Brust::N,риу,krūts
60,Schulter::N,уӕхск,пельпом
61,Schulter::N,уӕхск,plecs
62,Arm::N,цонг,ки
63,Arm::N,цонг,roka
64,Arm::N,цонг,delms
65,Ellenbogen::N,рæмбын,гырддза
66,Ellenbogen::N,рæмбын,elkonis
67,Hand::N,къух,ки
68,Hand::N,къух,roka
69,Hand::N,къух,plauksta
70,Handfläche::N,армытъӕпӕн,ки пыдӧс
71,Handfläche::N,армытъӕпӕн,delna
72,Handfläche::N,армытъӕпӕн,plauksta
73,Finger::N,ӕнруылдз,чунь
74,Finger::N,ӕнруылдз,pirksts
75,Fingernagel::N,ных,гыж
76,Fingernagel::N,ных,nags
77,Nagel[Anatomie]::N,ных,гыж
78,Nagel[Anatomie]::N,ных,nags
79,Zeh::N,къух,кок чунь
80,Zeh::N,къух,pirksts
81,Fuß::N,фад,кок
82,Fuß::N,фад,kāja
83,Ferse::N,зӕвӕт,кокбӧр
84,Ferse::N,зӕвӕт,papēdis
85,Knie::N,уӕраг,пидзӧс
86,Knie::N,уӕраг,celis
87,Oberschenkel::N,агъд,лядьвей
88,Oberschenkel::N,агъд,бек
89,Oberschenkel::N,агъд,ciska
90,Oberschenkel::N,агъд,augšstilbs
91,Bein::N,зӕнг,кок
92,Bein::N,зӕнг,kāja
93,Körper::N,буар,туша
94,Körper::N,буар,вывтыр
95,Körper::N,буар,miesa
96,Körper::N,буар,ķermenis
97,Haut::N,царм,ку
98,Haut::N,царм,āda
99,Blut::N,туг,вир
100,Blut::N,туг,asins
101,Ader::N,дадзин,сӧн
102,Ader::N,дадзин,asinsvads
103,Ader::N,тугдадзин,сӧн
104,Ader::N,тугдадзин,asinsvads
105,Sehne::N,хъиутæ,вез
106,Sehne::N,хъиутæ,dzīsla
107,Sehne::N,нуар,вез
108,Sehne::N,нуар,dzīsla
109,Knochen::N,стӕг,лы
110,Knochen::N,стӕг,kauls
111,Gehirn::N,магъз,вем
112,Gehirn::N,магъз,smadzenes
113,Herz::N,зӕрдӕ,сьӧлӧм
114,Herz::N,зӕрдӕ,sirds
115,Magen::N,ахсӕн,кынӧм
116,Magen::N,ахсӕн,kuņģis
117,Leber::N,игæр,мус
118,Leber::N,игæр,aknas
119,Atem::N,улӕфт,лов
120,Atem::N,улӕфт,elpa
121,Hunger::N,стонг,тшыг
122,Hunger::N,стонг,bads
123,Hunger::N,стонг,izsalkums
124,Träne::N,цæссыг,синва
125,Träne::N,цæссыг,asara
126,Geschmack::N,ад,кӧр
127,Geschmack::N,ад,чӧсмӧс
128,Geschmack::N,ад,garša
129,Geruch::N,смаг,зын
130,Geruch::N,смаг,дук
131,Geruch::N,смаг,smaka
132,Schlaf::N,хуыссӕг,узьӧм
133,Schlaf::N,хуыссӕг,miegs
134,Traum::N,фын,вӧт
135,Traum::N,фын,вӧтасьӧм
136,Traum::N,фын,sapnis
137,Himmel::N,арв,енэж
138,Himmel::N,арв,debess
139,Himmel::N,уӕларв,енэж
140,Himmel::N,уӕларв,debess
141,Sonne::N,хур,шонді
142,Sonne::N,хур,saule
143,Mond::N,мӕй,тӧлысь
144,Mond::N,мӕй,mēness
145,Stern::N,стъалы,кодзув
146,Stern::N,стъалы,zvaigzne
147,Luft::N,уӕлдӕф,сынӧд
148,Luft::N,уӕлдӕф,gaiss
149,Wind::N,дымгӕ,тӧв
150,Wind::N,дымгӕ,vējš
151,Welle::N,уылӕн,гы
152,Welle::N,уылӕн,vilnis
153,Wasser::N,дон,ва
154,Wasser::N,дон,ūdens
155,Stein::N,дур,из
156,Stein::N,дур,akmens
157,Boden::N,зӕхх,му
158,Boden::N,зӕхх,augsne
159,Erde::N,сыджыт,му
160,Erde::N,сыджыт,му-ва
161,Erde::N,сыджыт,zeme
162,Staub::N,рыг,бус
163,Staub::N,рыг,putekļi
164,Rauch::N,фӕздӕг,тшын
165,Rauch::N,фӕздӕг,dūmi
166,Funke::N,цӕхӕр,кинь
167,Funke::N,цӕхӕр,би кинь
168,Funke::N,цӕхӕр,dzirkstele
169,Feuer::N,зынг,би
170,Feuer::N,зынг,uguns
171,Licht::N,рухс,югӧр
172,Licht::N,рухс,gaisma
173,Schatten::N,аууон,вуджӧр
174,Schatten::N,аууон,ēna
175,Wetter::N,боныхъӕд,поводдя
176,Wetter::N,боныхъӕд,laiks
177,Nebel::N,мигъ,ру
178,Nebel::N,мигъ,онь
179,Nebel::N,мигъ,migla
180,Wolke::N,ӕврагъ,кымӧр
181,Wolke::N,ӕврагъ,mākonis
182,Regen::N,уарын,зэр
183,Regen::N,уарын,lietus
184,Schnee::N,мит,лым
185,Schnee::N,мит,sniegs
186,Eis::N,их,йи
187,Eis::N,их,ledus
188,Frost::N,ихæн,кӧдзыд
189,Frost::N,ихæн,sals
190,Kälte::N,уазал,кӧдзыд
191,Kälte::N,уазал,saltums
192,Kälte::N,уазал,aukstums
193,Hitze::N,ӕнтӕф,пӧсь
194,Hitze::N,ӕнтӕф,гожӧд
195,Hitze::N,ӕнтӕф,karstums
196,Raureif::N,халас,пуж
197,Raureif::N,халас,гыӧр
198,Raureif::N,халас,sarma
199,Regenbogen::N,арвырон,ӧшкамӧшка
200,Regenbogen::N,арвырон,varavīksne
201,Regenbogen::N,арвырдын,ӧшкамӧшка
202,Regenbogen::N,арвырдын,varavīksne
203,Donner::N,æрвнæрын,гым
204,Donner::N,æрвнæрын,pērkons
205,Strömung::N,цыд,ва ныр
206,Strömung::N,цыд,визувтӧм
207,Strömung::N,цыд,straume
208,Strömung::N,цыд,strāvojums
209,Tropfen::N,æртах,войт
210,Tropfen::N,æртах,lāse
211,Schaum::N,фынк,быг
212,Schaum::N,фынк,быгзьӧм
213,Schaum::N,фынк,putas
214,Schmutz::N,цъыф,няйт
215,Schmutz::N,цъыф,dubļi
216,See::N,цад,ты
217,See::N,цад,ezers
218,Sumpf::N,цъыфдзаст,гыбад
219,Sumpf::N,цъыфдзаст,кад
220,Sumpf::N,цъыфдзаст,dumbrājs
221,Sumpf::N,цъыфдзаст,staignājs
222,Moor::N,цъыфдзаст,нюр
223,Moor::N,цъыфдзаст,purvs
224,Moor::N,цъыфдзаст,muklājs
225,Wiese::N,уыгӕрдӕн,видз
226,Wiese::N,уыгӕрдӕн,pļava
227,Wald::N,хъӕд,вӧр
228,Wald::N,хъӕд,mežs
229,Hügel::N,обау,дзиб
230,Hügel::N,обау,мыльк
231,Hügel::N,обау,нӧрыс
232,Hügel::N,обау,paugurs
233,Hügel::N,къуыбыр,дзиб
234,Hügel::N,къуыбыр,мыльк
235,Hügel::N,къуыбыр,нӧрыс
236,Hügel::N,къуыбыр,paugurs
237,Anhöhe::N,уæлвæз,мыльк
238,Anhöhe::N,уæлвæз,нӧрыс
239,Anhöhe::N,уæлвæз,paugurs
240,Anhöhe::N,уæлхох,мыльк
241,Anhöhe::N,уæлхох,нӧрыс
242,Anhöhe::N,уæлхох,paugurs
243,Berg::N,хох,чой
244,Berg::N,хох,керӧс
245,Berg::N,хох,kalns
246,Gipfel::N,цъупп,чук
247,Gipfel::N,цъупп,virsotne
248,Höhle::N,лӕгӕт,рудӧг
249,Höhle::N,лӕгӕт,ala
250,Abhang::N,къул,ньывк
251,Abhang::N,къул,бокша
252,Abhang::N,къул,nogāze
253,Quelle::N,суадон,ӧшмӧс
254,Quelle::N,суадон,avots
255,Bach::N,мӕсчъыдон,шор
256,Bach::N,мӕсчъыдон,urga
257,Bach::N,мӕсчъыдон,strauts
258,Fluss::N,дон,ю
259,Fluss::N,дон,upe
260,Fluss::N,цӕугӕдон,ю
261,Fluss::N,цӕугӕдон,upe
262,Ufer::N,был,вадор
263,Ufer::N,был,krasts
264,Küste::N,донбыл,вадор
265,Küste::N,донбыл,piekraste
266,Festland::N,сурзæхх,му
267,Festland::N,сурзæхх,sauszeme
268,Meer::N,денджыз,саридз
269,Meer::N,денджыз,jūra
270,Bucht::N,донбакæлæн,куръя
271,Bucht::N,донбакæлæн,līcis
272,Insel::N,сакъадах,ді
273,Insel::N,сакъадах,sala
274,Blume::N,дидинӕг,дзоридз
275,Blume::N,дидинӕг,puķe
276,Blume::N,дидинӕг,zieds
277,Gras::N,кӕрдӕг,турун
278,Gras::N,кӕрдӕг,zāle
279,Wurzel::N,уидаг,вуж
280,Wurzel::N,уидаг,sakne
281,Baum::N,бӕлас,пу
282,Baum::N,бӕлас,koks
283,Stamm::N,хӕтӕл,пучер
284,Stamm::N,хӕтӕл,stumbrs
285,Rinde::N,цъар,кырсь
286,Rinde::N,цъар,miza
287,Ast::N,арх,ув
288,Ast::N,арх,zars
289,Zweig::N,къалиу,вож
290,Zweig::N,къалиу,nozare
291,Blatt::N,сыф,кор
292,Blatt::N,сыф,lapa
293,Birke::N,бæрз,кыдз
294,Birke::N,бæрз,bērzs
295,Kiefer[Baum]::N,нӕзы,пожӧм
296,Kiefer[Baum]::N,нӕзы,priede
297,Weide[Baum]::N,хӕрис,бадь
298,Weide[Baum]::N,хӕрис,kārkls
299,Tanne::N,наз,коз
300,Tanne::N,наз,egle
301,Horn::N,сыкъа,сюр
302,Horn::N,сыкъа,rags
303,Feder::N,сис,гӧн
304,Feder::N,сис,тывборд
305,Feder::N,сис,spalva
306,Fell::N,царм,ку
307,Fell::N,царм,āda
308,Flügel::N,базыр,борд
309,Flügel::N,базыр,spārns
310,Klaue::N,ных,гыж
311,Klaue::N,ных,nags
312,Kralle::N,дзӕмбы,гыж
313,Kralle::N,дзӕмбы,nags
314,Schwanz::N,къӕдзил,бӧж
315,Schwanz::N,къӕдзил,ļipa
316,Ei::N,айк,кольк
317,Ei::N,айк,ola
318,Nest::N,ахстон,поз
319,Nest::N,ахстон,ligzda
320,Bau::N,хуынкъ,горс
321,Bau::N,хуынкъ,пырмӧс
322,Bau::N,хуынкъ,гу
323,Bau::N,хуынкъ,ala
324,Tier::N,сырд,пемӧс
325,Tier::N,сырд,dzīvnieks
326,Tier::N,цӕрӕгой,пемӧс
327,Tier::N,цӕрӕгой,dzīvnieks
328,Herde::N,дзуг,стада
329,Herde::N,дзуг,кельӧб
330,Herde::N,дзуг,ganāmpulks
331,Herde::N,рӕгъау,стада
332,Herde::N,рӕгъау,кельӧб
333,Herde::N,рӕгъау,ganāmpulks
334,Kuh::N,хъуг,мӧс
335,Kuh::N,хъуг,govs
336,Bulle::N,гал,ӧш
337,Bulle::N,гал,bullis
338,Pferd::N,бӕх,вӧв
339,Pferd::N,бӕх,zirgs
340,Schaf::N,фыс,ыж
341,Schaf::N,фыс,aita
342,Schwein::N,хуы,порсь
343,Schwein::N,хуы,cūka
344,Hund::N,куыдз,пон
345,Hund::N,куыдз,suns
346,Katze::N,гӕды,кань
347,Katze::N,гӕды,kaķis
348,Bär::N,арс,ош
349,Bär::N,арс,lācis
350,Eichhörnchen::N,æхсæрæг,ур
351,Eichhörnchen::N,æхсæрæг,vāvere
352,Elch::N,цæгатаг саг,йӧра
353,Elch::N,цæгатаг саг,alnis
354,Fuchs::N,рувас,руч
355,Fuchs::N,рувас,lapsa
356,Hase::N,тæрхъус,кӧч
357,Hase::N,тæрхъус,zaķis
358,Maus::N,мыст,шыр
359,Maus::N,мыст,pele
360,Wolf::N,бирӕгъ,кӧин
361,Wolf::N,бирӕгъ,vilks
362,Vogel::N,цъиу,кай
363,Vogel::N,цъиу,лэбач
364,Vogel::N,цъиу,putns
365,Vogel::N,маргъ,кай
366,Vogel::N,маргъ,лэбач
367,Vogel::N,маргъ,putns
368,Schwarm::N,бал,чукӧр
369,Schwarm::N,бал,spiets
370,Huhn::N,карк,курӧг
371,Huhn::N,карк,vista
372,Hahn::N,уасӕг,петук
373,Hahn::N,уасӕг,gailis
374,Gans::N,хъаз,дзодзӧг
375,Gans::N,хъаз,zoss
376,Adler::N,цӕргӕс,кутш
377,Adler::N,цӕргӕс,ērglis
378,Ente::N,ацц,утка
379,Ente::N,ацц,pīle
380,Eule::N, уыг,сюзь
381,Eule::N, уыг,pūce
382,Eule::N,сидахъ,сюзь
383,Eule::N,сидахъ,pūce
384,Kranich::N,зырнæг,тури
385,Kranich::N,зырнæг,dzērve
386,Kranich::N,хърихъупп,тури
387,Kranich::N,хърихъупп,dzērve
388,Krähe::N,халон,рака
389,Krähe::N,халон,vārna
390,Kuckuck::N,гаккук,кӧк
391,Kuckuck::N,гаккук,dzeguze
392,Schwan::N,доныхъаз,юсь
393,Schwan::N,доныхъаз,gulbis
394,Fisch::N,кӕсаг,чери
395,Fisch::N,кӕсаг,zivs
396,Barsch::N,окунь,ёкыш
397,Barsch::N,окунь,asaris
398,Hecht::N,хихор кӕсаг,сир
399,Hecht::N,хихор кӕсаг,līdaka
400,Schlange[Tier]::N,калм,кый
401,Schlange[Tier]::N,калм,čūska
402,Wurm::N,зулкъ,номыр
403,Wurm::N,зулкъ,tārps
404,Wurm::N,къуыдыргалм,номыр
405,Wurm::N,къуыдыргалм,tārps
406,Spinne::N,хӕлуарӕг,черань
407,Spinne::N,хӕлуарӕг,zirneklis
408,Ameise::N,мæлдзыг,кодзувкот
409,Ameise::N,мæлдзыг,skudra
410,Laus::N,сыст,той
411,Laus::N,сыст,uts
412,Mücke::N,къогъо,ном
413,Mücke::N,къогъо,ods
414,Fliege::N,бындз,гут
415,Fliege::N,бындз,muša
416,Schmetterling::N,гæлæбу,бобув
417,Schmetterling::N,гæлæбу,tauriņš
418,Beere::N,гагадыргъ,тусь
419,Beere::N,гагадыргъ,вотӧс
420,Beere::N,гагадыргъ,oga
421,Apfel::N,фӕткъуы,яблӧг
422,Apfel::N,фӕткъуы,ābols
423,Pilz::N,зокъо,тшак
424,Pilz::N,зокъо,sēne
425,Pilz::N,къозо,тшак
426,Pilz::N,къозо,sēne
427,Zwiebel::N,хъӕдындз,луккок
428,Zwiebel::N,хъӕдындз,йӧнгыль
429,Zwiebel::N,хъӕдындз,sīpols
430,Saat::N,тауинаг,тусь
431,Saat::N,тауинаг,кӧйдыс
432,Saat::N,тауинаг,sēkla
433,Saat::N,мыггаг,тусь
434,Saat::N,мыггаг,кӧйдыс
435,Saat::N,мыггаг,sēkla
436,Korn::N,мыггаг,тусь
437,Korn::N,мыггаг,grauds
438,Korn::N,тауинаг,тусь
439,Korn::N,тауинаг,grauds
440,Heu::N,хос,турун
441,Heu::N,хос,siens
442,Schale::N,цъар,кор
443,Schale::N,цъар,čaula
444,Schale::N,цъар,čaumala
445,Grube::N,урм,гу
446,Grube::N,урм,bedre
447,Grube::N,къахт,гу
448,Grube::N,къахт,bedre
449,Grube::N,дзыхъхъ,гу
450,Grube::N,дзыхъхъ,bedre
451,Falle::N,цъысым,лэч
452,Falle::N,цъысым,slazds
453,Falle::N,цъысым,lamatas
454,Falle::N,къӕппӕг,лэч
455,Falle::N,къӕппӕг,slazds
456,Falle::N,къӕппӕг,lamatas
457,Schlinge::N,цасм,лэч
458,Schlinge::N,цасм,cilpa
459,Spur::N,фæд,туй
460,Spur::N,фæд,pēda
461,Asche::N,фӕнык,пӧм
462,Asche::N,фӕнык,pelni
463,Asche::N,ӕртхутӕг,пӧм
464,Asche::N,ӕртхутӕг,pelni
465,Dreck::N,цъыф,няйт
466,Dreck::N,цъыф,dubļi
467,Eisen::N,ӕфсӕйнаг,кӧрт
468,Eisen::N,ӕфсӕйнаг,dzelzs
469,Gold::N,сыгъзӕрин,зарни
470,Gold::N,сыгъзӕрин,zelts
471,Silber::N,ӕвзист,эзысь
472,Silber::N,ӕвзист,sudrabs
473,Kohle::N,ӕвзалы,шом
474,Kohle::N,ӕвзалы,ogle
475,Glas::N,авг,стеклӧ
476,Glas::N,авг,stikls
477,Lehm::N,ӕлыг,сёй
478,Lehm::N,ӕлыг,māls
479,Sand::N,змис,лыа
480,Sand::N,змис,smiltis
481,Mensch::N,лӕг,морт
482,Mensch::N,лӕг,cilvēks
483,Mensch::N,адӕймаг,морт
484,Mensch::N,адӕймаг,cilvēks
485,Mensch::N,удгоймаг,морт
486,Mensch::N,удгоймаг,cilvēks
487,Mann::N,лӕг,аймӧрт
488,Mann::N,лӕг,мужичӧй
489,Mann::N,лӕг,vīrietis
490,Mann::N,нӕлгоймаг,аймӧрт
491,Mann::N,нӕлгоймаг,мужичӧй
492,Mann::N,нӕлгоймаг,vīrietis
493,Frau::N,сылгоймаг,ань
494,Frau::N,сылгоймаг,нывбаба
495,Frau::N,сылгоймаг,sieviete
496,Kind::N,сывӕллон,кага
497,Kind::N,сывӕллон,bērns
498,Junge::N,лӕппу,пи
499,Junge::N,лӕппу,zēns
500,Junge::N,лӕппу,puika
501,Junge::N,лӕппу,puisis
502,Mädchen::N,чызг,ныв
503,Mädchen::N,чызг,meiča
504,Mädchen::N,чызг,skuķis
505,Mädchen::N,чызг,meitene
506,Familie::N,бинонтæ,семья
507,Familie::N,бинонтæ,ģimene
508,Großvater::N,фыдыфыд,пӧль
509,Großvater::N,фыдыфыд,vecaistēvs
510,Großvater::N,мадыфыд,пӧль
511,Großvater::N,мадыфыд,vecaistēvs
512,Großmutter::N,фыды мад,баб
513,Großmutter::N,фыды мад,vecāmāte
514,Großmutter::N,мады мад,баб
515,Großmutter::N,мады мад,vecāmāte
516,Eltern::N,ныййарджытæ,ай-мам
517,Eltern::N,ныййарджытæ,бать-мам
518,Eltern::N,ныййарджытæ,vecāki
519,Vater::N,фыд,бать
520,Vater::N,фыд,ай
521,Vater::N,фыд,tēvs
522,Mutter::N,мад,мам
523,Mutter::N,мад,māte
524,Sohn::N,фырт,пи
525,Sohn::N,фырт,dēls
526,Tochter::N,чызг,ныв
527,Tochter::N,чызг,meita
528,Bruder::N,ӕфсымӕр,вок
529,Bruder::N,ӕфсымӕр,brālis
530,Schwester::N,хо,чой
531,Schwester::N,хо,māsa
532,Onkel::N,фыдыфсымӕр,дядь
533,Onkel::N,фыдыфсымӕр,tēvocis
534,Tante::N,мадыхо,тьӧт
535,Tante::N,мадыхо,tante
536,Ehemann::N,мой,верӧс
537,Ehemann::N,мой,vīrs
538,Ehefrau::N,ус,гӧтыр
539,Ehefrau::N,ус,sieva
540,Freude::N,цин,радлун
541,Freude::N,цин,prieks
542,Freude::N,циндзинад,радлун
543,Freude::N,циндзинад,prieks
544,Gelächter::N,худын,серам
545,Gelächter::N,худын,smiekli
546,Gelächter::N,худт,серам
547,Gelächter::N,худт,smiekli
548,Gelächter::N,худæг,серам
549,Gelächter::N,худæг,smiekli
550,Glück::N,амонд,шуд
551,Glück::N,амонд,laime
552,Kummer::N,хъыг,шог
553,Kummer::N,хъыг,bēdas
554,Kummer::N,хъыг,raizes
555,Wunsch::N,бӕллиц,кӧсйӧм
556,Wunsch::N,бӕллиц,vēlme
557,Wunsch::N,бӕллиц,vēlējums
558,Lust::N,монц,кыскӧм
559,Lust::N,монц,радейтӧм
560,Lust::N,монц,kāre
561,Geist::N,уд,лов
562,Geist::N,уд,gars
563,Gedanke::N,хъуыды,мӧвп
564,Gedanke::N,хъуыды,doma
565,Gedächtnis::N,мысæн,паметь
566,Gedächtnis::N,мысæн,atmiņa
567,Gedächtnis::N,мысын,паметь
568,Gedächtnis::N,мысын,atmiņa
569,Gedächtnis::N,зæрдылдарын,паметь
570,Gedächtnis::N,зæрдылдарын,atmiņa
571,Verstand::N,зонд,вежӧр
572,Verstand::N,зонд,prāts
573,Sinn::N,нысаниуæг,мог
574,Sinn::N,нысаниуæг,вежӧртас
575,Sinn::N,нысаниуæг,nozīme
576,Grund::N,ӕфсон,помка
577,Grund::N,ӕфсон,pamats
578,Grund::N,ӕфсон,iemesls
579,Wahrheit::N,æцæг,збыль
580,Wahrheit::N,æцæг,збыльтор
581,Wahrheit::N,æцæг,taisnība
582,Wahrheit::N,æцæг,patiesība
583,Gespräch::N,ныхас,сёрни
584,Gespräch::N,ныхас,saruna
585,Märchen::N,аргъау,мойд
586,Märchen::N,аргъау,pasaka
587,Erzählung::N,радзырд,висьт
588,Erzählung::N,радзырд,stāsts
589,Erzählung::N,радзырд,nostāsts
590,Nachricht::N,уац,юӧртӧм
591,Nachricht::N,уац,ziņa
592,Neuigkeit::N,хабар,выльтор
593,Neuigkeit::N,хабар,jaunums
594,Name::N,ном,ним
595,Name::N,ном,vārds
596,Rätsel::N,уыци-уыци,нӧдкыв
597,Rätsel::N,уыци-уыци,mīkla
598,Rätsel::N,базон-базон,нӧдкыв
599,Rätsel::N,базон-базон,mīkla
600,Rede::N,раныхас,сёрни
601,Rede::N,раныхас,runa
602,Sprache::N,ӕвзаг,кыв
603,Sprache::N,ӕвзаг,valoda
604,Stimme::N,хъӕлӕс,гӧлӧс
605,Stimme::N,хъӕлӕс,вом шы
606,Stimme::N,хъӕлӕс,balss
607,Wort::N,дзырд,кыв
608,Wort::N,дзырд,vārds
609,Zeichen::N,нысан,пас
610,Zeichen::N,нысан,zīme
611,Ruf::N,сидт,чукӧстчӧм
612,Ruf::N,сидт,корӧм
613,Ruf::N,сидт,sauciens
614,Lärm::N,уынæр,шы
615,Lärm::N,уынæр,зык
616,Lärm::N,уынæр,зычитӧм
617,Lärm::N,уынæр,troksnis
618,Laut::N,зӕл,шы
619,Laut::N,зӕл,skaņa
620,Laut::N,мыр,шы
621,Laut::N,мыр,skaņa
622,Ton::N,мыр,шы
623,Ton::N,мыр,tonis
624,Lied::N,зарӕг,сьылан
625,Lied::N,зарӕг,сьыланкыв
626,Lied::N,зарӕг,dziesma
627,Ruhe::N,æнцой,чӧв
628,Ruhe::N,æнцой,miers
629,Leute::N,адӕм,йӧз
630,Leute::N,адӕм,войтыр
631,Leute::N,адӕм,ļaudis
632,Leute::N,адӕм,cilvēki
633,Volk::N,адӕм,йӧз
634,Volk::N,адӕм,войтыр
635,Volk::N,адӕм,tauta
636,Arbeit::N,фӕллой,удж
637,Arbeit::N,фӕллой,darbs
638,Gast::N,уазӕг,гӧсть
639,Gast::N,уазӕг,viešņa
640,Gast::N,уазӕг,ciemiņš
641,Geschenk::N,хуын,козин
642,Geschenk::N,хуын,dāvana
643,Spiel::N,хъазт,ворсан
644,Spiel::N,хъазт,rotaļa
645,Gesellschaft::N,дзыллæ,котыр
646,Gesellschaft::N,дзыллæ,biedrība
647,Gesellschaft::N,дзыллæ,kompānija
648,Gesellschaft::N,æхсæнад,котыр
649,Gesellschaft::N,æхсæнад,biedrība
650,Gesellschaft::N,æхсæнад,kompānija
651,Hilfe::N,æххуыс,отсӧг
652,Hilfe::N,æххуыс,palīdzība
653,Hilfe::N,ахъаз,отсӧг
654,Hilfe::N,ахъаз,palīdzība
655,Freund::N,лымӕн,ёрт
656,Freund::N,лымӕн,draugs
657,Kamerad::N,ӕмбал,ёрт
658,Kamerad::N,ӕмбал,biedrs
659,Angelegenheit::N,хъуыддаг,мог
660,Angelegenheit::N,хъуыддаг,делӧ
661,Angelegenheit::N,хъуыддаг,darīšana
662,Anzahl::N,бӕрц,лыд
663,Anzahl::N,бӕрц,тшӧт
664,Anzahl::N,бӕрц,skaits
665,Anzahl::N,бӕрц,daudzums
666,Art::N,хуыз,сикас
667,Art::N,хуыз,suga
668,Art::N,хуыз,šķira
669,Art::N,хуызад,сикас
670,Art::N,хуызад,suga
671,Art::N,хуызад,šķira
672,Stück::N,кæрдих,тор
673,Stück::N,кæрдих,gabals
674,Stück::N,комдзаг,тор
675,Stück::N,комдзаг,gabals
676,Teil::N,хай,юкӧн
677,Teil::N,хай,daļa
678,Hälfte::N,æрдæг,пӧв
679,Hälfte::N,æрдæг,джын
680,Hälfte::N,æрдæг,puse
681,Hälfte::N,æмбис,пӧв
682,Hälfte::N,æмбис,джын
683,Hälfte::N,æмбис,puse
684,Kreis::N,зиллакк,кытш
685,Kreis::N,зиллакк,aplis
686,Kreis::N,зиллакк,riņķis
687,Kreuz::N,дзуар,перна
688,Kreuz::N,дзуар,крест
689,Kreuz::N,дзуар,krusts
690,Linie::N,хахх,визь
691,Linie::N,хахх,līnija
692,Strich::N,хахх,визь
693,Strich::N,хахх,svītra
694,Abstand::N,æхсæнуат,кост
695,Abstand::N,æхсæнуат,коласт
696,Abstand::N,æхсæнуат,atstarpe
697,Entfernung::N,дæрддзæг,ылна
698,Entfernung::N,дæрддзæг,attālums
699,Entfernung::N,дæрддзæг,atstatums
700,Entfernung::N,дардцæг,ылна
701,Entfernung::N,дардцæг,attālums
702,Entfernung::N,дардцæг,atstatums
703,Gegend::N,ран,му-ва
704,Gegend::N,ран,apvidus
705,Gegend::N,ран,apgabals
706,Platz::N,бууат,ылдӧс
707,Platz::N,бууат,йир
708,Platz::N,бууат,гӧгӧртас
709,Platz::N,бууат,vieta
710,Ort::N,ран,ин
711,Ort::N,ран,места
712,Ort::N,ран,vieta
713,Ort::N,бынат,ин
714,Ort::N,бынат,места
715,Ort::N,бынат,vieta
716,Seite::N,фахс,бок
717,Seite::N,фахс,ӧтарладор
718,Seite::N,фахс,sāns
719,Mitte::N,астӕу,шӧр
720,Mitte::N,астӕу,vidus
721,Gegenstand::N,дзаума,кӧлуй
722,Gegenstand::N,дзаума,priekšmets
723,Sache::N,дзаума,добра
724,Sache::N,дзаума,lieta
725,Rand::N,кӕрон,дор
726,Rand::N,кӕрон,mala
727,Rand::N,кӕрон,apmale
728,Kante::N,фӕрск,дор
729,Kante::N,фӕрск,šķautne
730,Ecke::N,тигъ,пельӧс
731,Ecke::N,тигъ,kakts
732,Ecke::N,тигъ,stūris
733,Ecke::N,фисын,пельӧс
734,Ecke::N,фисын,kakts
735,Ecke::N,фисын,stūris
736,Spitze::N,бырынкъ,йыв
737,Spitze::N,бырынкъ,smaile
