,Concept_ID,br,se
1610,Sprache::N,yezh,ǩiõll
1611,Sprache::N,yezh,кӣлл
1612,Stimme::N,mouezh,tjoeje
1613,Stimme::N,mouezh,jiedna
1614,Stimme::N,mouezh,giella
1615,Stimme::N,mouezh,jietna
1616,Stimme::N,mouezh,jieṇâ
1617,Stimme::N,mouezh,jiõnn
1618,Stimme::N,mouezh,ӣнн
1619,Wort::N,ger,baakoe
1620,Wort::N,ger,báhko
1621,Wort::N,ger,sátni
1622,Wort::N,ger,pááhu
1623,Wort::N,ger,sää´nn
1624,Wort::N,ger,са̄ннҍ
1625,Zeichen::N,sin,væhta
1626,Zeichen::N,sin,mærkka
1627,Zeichen::N,sin,mearka
1628,Zeichen::N,sin,merkkâ
1629,Zeichen::N,sin,meârkk
1630,Zeichen::N,sin,тӣххт
1631,Ruf::N,galv,ruodja
1632,Ruf::N,galv,tjuorvas
1633,Ruf::N,galv,čurvestat
1634,Ruf::N,galv,koččom
1635,Ruf::N,galv,pákkum
1636,Ruf::N,galv,čuârvvmoš
1637,Lärm::N,trouz,stujmie
1638,Lärm::N,trouz,juhtsa
1639,Lärm::N,trouz,šlápma
1640,Lärm::N,trouz,ruojâ
1641,Lärm::N,trouz,šlaaṃâ
1642,Lärm::N,trouz,šuumm'mõš
1643,Lärm::N,trouz,шэҏҏ
1644,Lärm::N,trouz,ё̄афф
1645,Ton::N,ton,tjoeje
1646,Ton::N,ton,tåvnnå
1647,Ton::N,ton,tjuodja
1648,Ton::N,ton,šuokŋa
1649,Ton::N,ton,nuot'tâ
1650,Ton::N,ton,suõmm
1651,Ton::N,ton,ӣнн
1652,Lied::N,kanaouenn,laavloe
1653,Lied::N,kanaouenn,lávla
1654,Lied::N,kanaouenn,lávlla
1655,Lied::N,kanaouenn,laavlâ
1656,Lied::N,kanaouenn,laaul
1657,Lied::N,kanaouenn,ла̄ввл
1658,Ruhe::N,sioulded,frïere
1659,Ruhe::N,sioulded,raeffie
1660,Ruhe::N,sioulded,vuojŋadibme
1661,Ruhe::N,sioulded,vuojŋadallam
1662,Ruhe::N,sioulded,ráfi
1663,Ruhe::N,sioulded,máššu
1664,Ruhe::N,sioulded,vuo'iŋâstus
1665,Ruhe::N,sioulded,ráávhu
1666,Ruhe::N,sioulded,rääuh
1667,Ruhe::N,sioulded,vuâŋŋmõš
1668,Ruhe::N,sioulded,юэв
1669,Ruhe::N,sioulded,вуэӈӈмушш
1670,Leute::N,tud,aalmoge
1671,Leute::N,tud,ulmutja
1672,Leute::N,tud,álbmot
1673,Leute::N,tud,viehâ
1674,Leute::N,tud,aalmi
1675,Leute::N,tud,о̄ллмэ
1676,Volk::N,pobl,aalmoge
1677,Volk::N,pobl,álmmuk
1678,Volk::N,pobl,fuolkke
1679,Volk::N,pobl,álbmot
1680,Volk::N,pobl,aalmug
1681,Volk::N,pobl,aalmi
1682,Volk::N,pobl,нарэдт
1683,Arbeit::N,labour,barkoe
1684,Arbeit::N,labour,barggo
1685,Arbeit::N,labour,rahtjam
1686,Arbeit::N,labour,bargu
1687,Arbeit::N,labour,pargo
1688,Arbeit::N,labour,tyej̣i
1689,Arbeit::N,labour,likk
1690,Arbeit::N,labour,tue´jj
1691,Arbeit::N,labour,лыххк
1692,Gast::N,kouviad,guessie
1693,Gast::N,kouviad,guosse
1694,Gast::N,kouviad,guossi
1695,Gast::N,kouviad,kyes'si
1696,Gast::N,kouviad,kue´s's
1697,Gast::N,kouviad,кӯссь
1698,Geschenk::N,prof,daevere
1699,Geschenk::N,prof,sjielege
1700,Geschenk::N,prof,vadda
1701,Geschenk::N,prof,vattáldahka
1702,Geschenk::N,prof,skeaŋka
1703,Geschenk::N,prof,adaldâh
1704,Geschenk::N,prof,sǩiâŋkk
1705,Geschenk::N,prof,тӯмаш
1706,Spiel::N,c'hoari,spïele
1707,Spiel::N,c'hoari,stååkedimmie
1708,Spiel::N,c'hoari,spella
1709,Spiel::N,c'hoari,stoagos
1710,Spiel::N,c'hoari,speallu
1711,Spiel::N,c'hoari,leikkâ
1712,Spiel::N,c'hoari,siõrr
1713,Spiel::N,c'hoari,сӣрр
1714,Gesellschaft::N,kompagnunezh,sïelte
1715,Gesellschaft::N,kompagnunezh,rádnastallam
1716,Gesellschaft::N,kompagnunezh,searvi
1717,Gesellschaft::N,kompagnunezh,servi
1718,Gesellschaft::N,kompagnunezh,seä´brr
1719,Gesellschaft::N,kompagnunezh,се̄ббр
1720,Gesellschaft::N,kavandad,sïelte
1721,Gesellschaft::N,kavandad,rádnastallam
1722,Gesellschaft::N,kavandad,searvi
1723,Gesellschaft::N,kavandad,servi
1724,Gesellschaft::N,kavandad,seä´brr
1725,Gesellschaft::N,kavandad,се̄ббр
1726,Hilfe::N,sikour,viehkie
1727,Hilfe::N,sikour,viehkke
1728,Hilfe::N,sikour,veahkki
1729,Hilfe::N,sikour,iše
1730,Hilfe::N,sikour,veä´ǩ'ǩ
1731,Hilfe::N,sikour,ве̄ххьк
1732,Freund::N,mignon,voelpe
1733,Freund::N,mignon,ráddna
1734,Freund::N,mignon,venak
1735,Freund::N,mignon,ustit
1736,Freund::N,mignon,verdde
1737,Freund::N,mignon,veerdi
1738,Freund::N,mignon,na´zvan
1739,Freund::N,mignon,ка̄ннҌц
1740,Kamerad::N,kamarad,guejmie
1741,Kamerad::N,kamarad,ráddna
1742,Kamerad::N,kamarad,guojmme
1743,Kamerad::N,kamarad,guoibmi
1744,Kamerad::N,kamarad,kyei'mi
1745,Kamerad::N,kamarad,taaurõš
1746,Kamerad::N,kamarad,то̄а̄врэшш
1747,Angelegenheit::N,afer,aate
1748,Angelegenheit::N,afer,saake
1749,Angelegenheit::N,afer,ássje
1750,Angelegenheit::N,afer,ášši
1751,Angelegenheit::N,afer,äšši
1752,Angelegenheit::N,afer,ä´šš
1753,Angelegenheit::N,afer,тӯйй
1754,Anzahl::N,niver,taale
1755,Anzahl::N,niver,låhkoe
1756,Anzahl::N,niver,låhko
1757,Anzahl::N,niver,mierre
1758,Anzahl::N,niver,mearri
1759,Anzahl::N,niver,lohkomearra
1760,Anzahl::N,niver,meeṛi
1761,Anzahl::N,niver,mie´rr
1762,Anzahl::N,niver,чӣссел
1763,Art::N,sort,aarhte
1764,Art::N,sort,sládja
1765,Art::N,sort,tjærdda
1766,Art::N,sort,čearda
1767,Art::N,sort,šlaaj̣â
1768,Art::N,sort,nää´ll
1769,Art::N,sort,на̄лль
1770,Stück::N,tamm,bæhta
1771,Stück::N,tamm,biehkie
1772,Stück::N,tamm,biehkke
1773,Stück::N,tamm,bihttá
1774,Stück::N,tamm,pittá
1775,Stück::N,tamm,káppálâh
1776,Stück::N,tamm,ku´sǩǩ
1777,Stück::N,tamm,кусськ
1778,Teil::N,pezh,stuhtje
1779,Teil::N,pezh,oasse
1780,Teil::N,pezh,bielle
1781,Teil::N,pezh,guovllo
1782,Teil::N,pezh,oassi
1783,Teil::N,pezh,bihttá
1784,Teil::N,pezh,uási
1785,Teil::N,pezh,vuâ´ss
1786,Teil::N,pezh,pie´ǩ'ǩ
1787,Teil::N,pezh,кусськ
1788,Hälfte::N,hanterenn,lehkie
1789,Hälfte::N,hanterenn,lahkke
1790,Hälfte::N,hanterenn,bealli
1791,Hälfte::N,hanterenn,peeḷi
1792,Hälfte::N,hanterenn,lâ´ǩǩ
1793,Hälfte::N,hanterenn,pie´ll
1794,Hälfte::N,hanterenn,пе̄лль
1795,Kreis::N,kelc'h,rïngke
1796,Kreis::N,kelc'h,gievlle
1797,Kreis::N,kelc'h,gierdu
1798,Kreis::N,kelc'h,riggee
1799,Kreis::N,kelc'h,kruugg
1800,Kreis::N,kelc'h,круг
1801,Kreuz::N,kroaz,kroesse
1802,Kreuz::N,kroaz,ruossa
1803,Kreuz::N,kroaz,rista
1804,Kreuz::N,kroaz,ristâ
1805,Kreuz::N,kroaz,ristt
1806,Kreuz::N,kroaz,рысст
1807,Linie::N,linenn,sïeve
1808,Linie::N,linenn,linnja
1809,Linie::N,linenn,linjá
1810,Linie::N,linenn,linnjá
1811,Linie::N,linenn,njuálgus
1812,Linie::N,linenn,certldõk
1813,Linie::N,linenn,це̄кесь
1814,Strich::N,tenn,sïeve
1815,Strich::N,tenn,sáhtso
1816,Strich::N,tenn,sárggis
1817,Strich::N,tenn,čálástâh
1818,Strich::N,tenn,certldõk
1819,Strich::N,tenn,ця̄кас
1820,Strich::N,tenn,це̄кесь
1821,Abstand::N,distok,gåhkoe
1822,Abstand::N,distok,gåhkaldahke
1823,Abstand::N,distok,lahka
1824,Abstand::N,distok,gasska
1825,Abstand::N,distok,gaska
1826,Abstand::N,distok,koskâ
1827,Abstand::N,distok,kõskk
1828,Abstand::N,distok,кэ̄сск
1829,Entfernung::N,keid,gåhkoe
1830,Entfernung::N,keid,gåhkaldahke
1831,Entfernung::N,keid,gasska
1832,Entfernung::N,keid,mælggat
1833,Entfernung::N,keid,gaska
1834,Entfernung::N,keid,mátkegaska
1835,Entfernung::N,keid,koskâ
1836,Entfernung::N,keid,kõskk
1837,Entfernung::N,keid,jäämkõskk
1838,Entfernung::N,keid,кэ̄сск
1839,Entfernung::N,kehid,gåhkoe
1840,Entfernung::N,kehid,gåhkaldahke
1841,Entfernung::N,kehid,gasska
1842,Entfernung::N,kehid,mælggat
1843,Entfernung::N,kehid,gaska
1844,Entfernung::N,kehid,mátkegaska
1845,Entfernung::N,kehid,koskâ
1846,Entfernung::N,kehid,kõskk
1847,Entfernung::N,kehid,jäämkõskk
1848,Entfernung::N,kehid,кэ̄сск
1849,Gegend::N,korn-bro,haerie
1850,Gegend::N,korn-bro,guovvlo
1851,Gegend::N,korn-bro,bájkke
1852,Gegend::N,korn-bro,guovlu
1853,Gegend::N,korn-bro,duovdda
1854,Gegend::N,korn-bro,kuáv'lu
1855,Gegend::N,korn-bro,vu´vdd
1856,Gegend::N,korn-bro,па̄йхьк
1857,Platz::N,plasenn,sijjie
1858,Platz::N,plasenn,sadje
1859,Platz::N,plasenn,sadji
1860,Platz::N,plasenn,tááḷu
1861,Platz::N,plasenn,tääll
1862,Platz::N,plasenn,сайй
1863,Ort::N,lec'h,sijjie
1864,Ort::N,lec'h,bájkke
1865,Ort::N,lec'h,sadje
1866,Ort::N,lec'h,báiki
1867,Ort::N,lec'h,päikki
1868,Ort::N,lec'h,pâi´ǩǩ
1869,Ort::N,lec'h,сайй
1870,Ort::N,lec'h,па̄йхьк
1871,Seite::N,tu,bielie
1872,Seite::N,tu,sijddo
1873,Seite::N,tu,bealli
1874,Seite::N,tu,ertti
1875,Seite::N,tu,jeä´rtt
1876,Seite::N,tu,пе̄лль
1877,Seite::N,tu,е̄ммьне
1878,Mitte::N,kreiz,gaske
1879,Mitte::N,kreiz,jarnge
1880,Mitte::N,kreiz,gasska
1881,Mitte::N,kreiz,guovddaš
1882,Mitte::N,kreiz,gaskamuddu
1883,Mitte::N,kreiz,koskâ
1884,Mitte::N,kreiz,kõskk
1885,Mitte::N,kreiz,кэ̄сск
1886,Gegenstand::N,tra,daevere
1887,Gegenstand::N,tra,oabme
1888,Gegenstand::N,tra,gávnne
1889,Gegenstand::N,tra,bierggas
1890,Gegenstand::N,tra,ettâ
1891,Gegenstand::N,tra,kápulâh
1892,Gegenstand::N,tra,käu´nn
1893,Gegenstand::N,tra,ка̄ввьн
1894,Sache::N,tra,aate
1895,Sache::N,tra,saake
1896,Sache::N,tra,ássje
1897,Sache::N,tra,ášši
1898,Sache::N,tra,äšši
1899,Sache::N,tra,ä´šš
1900,Sache::N,tra,ве̄шш
1901,Rand::N,kantenn,raedtie
1902,Rand::N,kantenn,rabdda
1903,Rand::N,kantenn,ravda
1904,Rand::N,kantenn,robdâ
1905,Rand::N,kantenn,čårr
1906,Rand::N,kantenn,ruõbdd
1907,Rand::N,kantenn,рӯммт
1908,Rand::N,kantenn,ре̄ввьн
1909,Kante::N,kantenn,raedtie
1910,Kante::N,kantenn,rabdda
1911,Kante::N,kantenn,ravda
1912,Kante::N,kantenn,robdâ
1913,Kante::N,kantenn,å´rdd
1914,Kante::N,kantenn,ruõbdd
1915,Kante::N,kantenn,рӯммт
1916,Kante::N,kantenn,ре̄ввьн
1917,Ecke::N,korn,roene
1918,Ecke::N,korn,kråane
1919,Ecke::N,korn,náhpo
1920,Ecke::N,korn,nusske
1921,Ecke::N,korn,nurki
1922,Ecke::N,korn,čiehka
1923,Ecke::N,korn,čiehâ
1924,Ecke::N,korn,čiõkk
1925,Ecke::N,korn,suåp'p
1926,Ecke::N,korn,уггл
1927,Spitze::N,begell,gietjie
1928,Spitze::N,begell,snjuhtje
1929,Spitze::N,begell,gihttje
1930,Spitze::N,begell,geahči
1931,Spitze::N,begell,picci
1932,Spitze::N,begell,keeči
1933,Spitze::N,begell,ǩie´čč
1934,Spitze::N,begell,кя̄женч
1935,Ende::N,dibenn,gietjie
1936,Ende::N,dibenn,giehtje
1937,Ende::N,dibenn,geahči
1938,Ende::N,dibenn,keeči
1939,Ende::N,dibenn,puäš'š
1940,Ende::N,dibenn,ке̄джь
1941,Loch::N,toull,raejkie
1942,Loch::N,toull,rájgge
1943,Loch::N,toull,ráigi
1944,Loch::N,toull,räigi
1945,Loch::N,toull,loikk
1946,Loch::N,toull,râi´ǧǧ
1947,Loch::N,toull,ра̄ййк
1948,Muster::N,tresadenn,goere
1949,Muster::N,tresadenn,girjja
1950,Muster::N,tresadenn,girjjit
1951,Muster::N,tresadenn,kovos
1952,Muster::N,tresadenn,кыррьй
1953,Muster::N,tresadenn,кырьйнесс
1954,Größe::N,ment,ståaroe
1955,Größe::N,ment,stuorrudahka
1956,Größe::N,ment,stūrrodat
1957,Größe::N,ment,mahtodat
1958,Größe::N,ment,allodat
1959,Größe::N,ment,stuá'ṛudâh
1960,Größe::N,ment,роаӈӈьк
1961,Länge::N,hirder,gåhkoe
1962,Länge::N,hirder,guhkkudahka
1963,Länge::N,hirder,guhkkodat
1964,Länge::N,hirder,kukkodâh
1965,Länge::N,hirder,õllâdvuõtt
1966,Länge::N,hirder,куххьквӯдт
1967,Höhe::N,uhelder,jalloe
1968,Höhe::N,uhelder,jalladahke
1969,Höhe::N,uhelder,alludahka
1970,Höhe::N,uhelder,allatvuohta
1971,Höhe::N,uhelder,allodat
1972,Höhe::N,uhelder,aḷodâh
1973,Höhe::N,uhelder,âlladvuõtt
1974,Höhe::N,uhelder,э̄ллвӯдт
1975,Gewicht::N,pouez,leavloe
1976,Gewicht::N,pouez,dædda
1977,Gewicht::N,pouez,låssudahka
1978,Gewicht::N,pouez,deaddu
1979,Gewicht::N,pouez,tiäd'du
1980,Gewicht::N,pouez,teäd'd
1981,Gewicht::N,pouez,тя̄ннт
1982,Gewicht::N,pouez,вӣссь
1983,Menge::N,bern,mierie
1984,Menge::N,bern,ållo
1985,Menge::N,bern,mearri
1986,Menge::N,bern,doahkki
1987,Menge::N,bern,meeṛi
1988,Menge::N,bern,tukk
1989,Menge::N,bern,mie´rr
1990,Menge::N,bern,туххк
1991,Menge::N,bern,ла̄ннҍт
1992,Haufen::N,bern,deava
1993,Haufen::N,bern,håevkie
1994,Haufen::N,bern,hårre
1995,Haufen::N,bern,látna
1996,Haufen::N,bern,laaṇâ
1997,Haufen::N,bern,laađđ
1998,Haufen::N,bern,поанн
1999,Reihe::N,steud,raajroe
2000,Reihe::N,steud,rájddo
2001,Reihe::N,steud,gurgadas
2002,Reihe::N,steud,kuáḷus
2003,Reihe::N,steud,riâd'd
2004,Reihe::N,steud,по̄ллт
2005,Boot::N,bag,vïnhtse
2006,Boot::N,bag,vanás
2007,Boot::N,bag,vanntsa
2008,Boot::N,bag,fanas
2009,Boot::N,bag,voonâs
2010,Boot::N,bag,käärbis
2011,Boot::N,bag,võõnâs
2012,Boot::N,bag,вэнс
2013,Ruder::N,roeñv,aajroe
2014,Ruder::N,roeñv,ájrro
2015,Ruder::N,roeñv,áiru
2016,Ruder::N,roeñv,áiru
2017,Ruder::N,roeñv,äirr
2018,Ruder::N,roeñv,а̄ррьй
2019,Schlitten::N,trainell,slærra
2020,Schlitten::N,trainell,tjïelhke
2021,Schlitten::N,trainell,gieris
2022,Schlitten::N,trainell,tjielkká
2023,Schlitten::N,trainell,gielká
2024,Schlitten::N,trainell,kiäl'kká
2025,Schlitten::N,trainell,saan
2026,Schlitten::N,trainell,ǩeâlkk
2027,Schlitten::N,trainell,со̄а̄н
2028,Ski::N,ski,treavka
2029,Ski::N,ski,sabek
2030,Ski::N,ski,sabet
2031,Ski::N,ski,saaveeh
2032,Ski::N,ski,koolâs
2033,Ski::N,ski,коаллас
2034,Ski::N,ski,са̄вехь
2035,Last::N,karg,maajsoe
2036,Last::N,karg,noade
2037,Last::N,karg,guorbmi
2038,Last::N,karg,kye'rmi
2039,Last::N,karg,nue´đđ
2040,Last::N,karg,kue´rmm
2041,Last::N,karg,нуэдът
2042,Gang::N,kerzh,vaedtseme
2043,Gang::N,kerzh,mannulahka
2044,Gang::N,kerzh,johtu
2045,Gang::N,kerzh,jotteem
2046,Gang::N,kerzh,joto
2047,Gang::N,kerzh,jäl'lmõš
2048,Gang::N,kerzh,ёадтмушш
2049,Gang::N,kerzh,ёадтҌмушш
2050,Schritt::N,paz,sïlle
2051,Schritt::N,paz,lávkke
2052,Schritt::N,paz,lávki
2053,Schritt::N,paz,lävkki
2054,Schritt::N,paz,läu´ǩǩ
2055,Schritt::N,paz,ла̄ффьк
2056,Norden::N,norzh,noerhte
2057,Norden::N,norzh,nuortta
2058,Norden::N,norzh,davvi
2059,Norden::N,norzh,taṿe
2060,Norden::N,norzh,tâ´vv
2061,Norden::N,norzh,таввял
2062,Norden::N,hanternoz,noerhte
2063,Norden::N,hanternoz,nuortta
2064,Norden::N,hanternoz,davvi
2065,Norden::N,hanternoz,taṿe
2066,Norden::N,hanternoz,tâ´vv
2067,Norden::N,hanternoz,таввял
2068,Süden::N,su,åarjel
2069,Süden::N,su,oarjje
2070,Süden::N,su,lulli
2071,Süden::N,su,mäddi
2072,Süden::N,su,kesipieg'gâ
2073,Süden::N,su,saujj
2074,Süden::N,su,со̄а̄ййв
2075,Süden::N,kreisteiz,åarjel
2076,Süden::N,kreisteiz,oarjje
2077,Süden::N,kreisteiz,lulli
2078,Süden::N,kreisteiz,mäddi
2079,Süden::N,kreisteiz,kesipieg'gâ
2080,Süden::N,kreisteiz,saujj
2081,Süden::N,kreisteiz,со̄а̄ййв
2082,Westen::N,kuzh-heol,jillie
2083,Westen::N,kuzh-heol,alle
2084,Westen::N,kuzh-heol,oarji
2085,Westen::N,kuzh-heol,uár'ji
2086,Westen::N,kuzh-heol,viõstâr
2087,Westen::N,kuzh-heol,вуэрьял
2088,Osten::N,reter,luvlie
2089,Osten::N,reter,lulle
2090,Osten::N,reter,nuorta
2091,Osten::N,reter,nuor'ttâ
2092,Osten::N,reter,nuõrti
2093,Osten::N,reter,нуҏҏьт
2094,Osten::N,sav-heol,luvlie
2095,Osten::N,sav-heol,lulle
2096,Osten::N,sav-heol,nuorta
2097,Osten::N,sav-heol,nuor'ttâ
2098,Osten::N,sav-heol,nuõrti
2099,Osten::N,sav-heol,нуҏҏьт
2100,Holz::N,koad,moere
2101,Holz::N,koad,muorra
2102,Holz::N,koad,muorra
2103,Holz::N,koad,muoṛâ
2104,Holz::N,koad,muõrr
2105,Holz::N,koad,мӯрр
2106,Brett::N,plankenn,fealloe
2107,Brett::N,plankenn,fiello
2108,Brett::N,plankenn,lávdi
2109,Brett::N,plankenn,lyev'di
2110,Brett::N,plankenn,lu´vdd
2111,Brett::N,plankenn,лаййт
2112,Platte::N,plakenn,spaagkoe
2113,Platte::N,plakenn,skierro
2114,Platte::N,plakenn,skearru
2115,Platte::N,plakenn,ráptu
2116,Platte::N,plakenn,ка̄ррьт
2117,Stütze::N,harp,dovtege
2118,Stütze::N,harp,dåarjege
2119,Stütze::N,harp,tsagge
2120,Stütze::N,harp,nihta
2121,Stütze::N,harp,duvdda
2122,Stütze::N,harp,caggi
2123,Stütze::N,harp,cagge
2124,Stütze::N,harp,cõgldõk
2125,Stütze::N,harp,стуэлльп
2126,Stange::N,sparl,staavra
2127,Stange::N,sparl,stággo
2128,Stange::N,sparl,hålggå
2129,Stange::N,sparl,stávrá
2130,Stange::N,sparl,stággu
2131,Stange::N,sparl,čuálgui
2132,Stange::N,sparl,kaŋgg
2133,Stange::N,sparl,кэ̄ллт
2134,Stange::N,sparl,пе̄лльк
2135,Stock::N,bazh,galte
2136,Stock::N,bazh,klåbpoe
2137,Stock::N,bazh,soabbe
2138,Stock::N,bazh,soabbi
2139,Stock::N,bazh,suáb'bi
2140,Stock::N,bazh,suä´b'b
2141,Stock::N,bazh,суэммьп
2142,Stab::N,bazh,klaahka
2143,Stab::N,bazh,soabbe
2144,Stab::N,bazh,soabbi
2145,Stab::N,bazh,suáb'bi
2146,Stab::N,bazh,suä´b'b
2147,Stab::N,bazh,суэммьп
2148,Rohr::N,tub,gïrse
2149,Rohr::N,tub,båhttså
2150,Rohr::N,tub,bohcci
2151,Rohr::N,tub,poccee
2152,Rohr::N,tub,puu´lčiǩ
2153,Rohr::N,tub,туррьп
2154,Rohr::N,korz,gïrse
2155,Rohr::N,korz,båhttså
2156,Rohr::N,korz,bohcci
2157,Rohr::N,korz,poccee
2158,Rohr::N,korz,puu´lčiǩ
2159,Rohr::N,korz,туррьп
2160,Haus::N,ti,ståapoe
2161,Haus::N,ti,goahte
2162,Haus::N,ti,stohpu
2163,Haus::N,ti,tááḷu
2164,Haus::N,ti,tääll
2165,Haus::N,ti,пэ̄ҏҏт
2166,Heim::N,kêr,hïejme
2167,Heim::N,kêr,viesso
2168,Heim::N,kêr,ruoktu
2169,Heim::N,kêr,päikki
2170,Heim::N,kêr,päi´ǩǩ
2171,Heim::N,kêr,пэ̄ҏҏт
2172,Ofen::N,forn,vuebnie
2173,Ofen::N,forn,vuodná
2174,Ofen::N,forn,vuobnne
2175,Ofen::N,forn,uvdna
2176,Ofen::N,forn,uvnâ
2177,Ofen::N,forn,ǩiiuǥân
2178,Ofen::N,forn,пе̄ххц
2179,Ofen::N,forn,кыввкан
2180,Fußboden::N,plañchod,guelpie
2181,Fußboden::N,plañchod,guolbbe
2182,Fußboden::N,plañchod,láhtti
2183,Fußboden::N,plañchod,šalde
2184,Fußboden::N,plañchod,šâ´ldd
2185,Fußboden::N,plañchod,шалльт
2186,Tisch::N,taol,buertie
2187,Tisch::N,taol,bievdde
2188,Tisch::N,taol,beavdi
2189,Tisch::N,taol,pevdi
2190,Tisch::N,taol,på´rdd
2191,Tisch::N,taol,stue´ll
2192,Tisch::N,taol,туэлль
2193,Stuhl::N,kador,stovle
2194,Stuhl::N,kador,ståvllå
2195,Stuhl::N,kador,stuollu
2196,Stuhl::N,kador,stovli
2197,Stuhl::N,kador,stuu´l
2198,Stuhl::N,kador,стула
2199,Wiege::N,kavell,gïerhkeme
2200,Wiege::N,kavell,vuoggo
2201,Wiege::N,kavell,geaŧŧu
2202,Wiege::N,kavell,geaktu
2203,Wiege::N,kavell,gietkka
2204,Wiege::N,kavell,kiäh'tu
2205,Wiege::N,kavell,vogga
2206,Wiege::N,kavell,кӣткэм
2207,Bett::N,gwele,seangkoe
2208,Bett::N,gwele,sæŋŋga
2209,Bett::N,gwele,seaŋga
2210,Bett::N,gwele,seŋgâ
2211,Bett::N,gwele,sââ´jj
2212,Bett::N,gwele,вуэдтӭмсайй
2213,Regal::N,estajerenn,hælla
2214,Regal::N,estajerenn,hilldo
2215,Regal::N,estajerenn,hildu
2216,Regal::N,estajerenn,ildee
2217,Regal::N,estajerenn,i´lddi
2218,Regal::N,estajerenn,ылльтэ
2219,Kiste::N,kased,aeskie
2220,Kiste::N,kased,kássa
2221,Kiste::N,kased,kássa
2222,Kiste::N,kased,árkku
2223,Kiste::N,kased,ču´ǩǩ
2224,Kiste::N,kased,чуххьк
2225,Fenster::N,prenestr,klaase
2226,Fenster::N,prenestr,vinndek
2227,Fenster::N,prenestr,láse
2228,Fenster::N,prenestr,laasâ
2229,Fenster::N,prenestr,ikkân
2230,Fenster::N,prenestr,эххкан
2231,Tür::N,dor,okse
2232,Tür::N,dor,uksa
2233,Tür::N,dor,uksa
2234,Tür::N,dor,uksâ
2235,Tür::N,dor,uhss
2236,Tür::N,dor,уккс
2237,Tor::N,portal,okse
2238,Tor::N,portal,pårttå
2239,Tor::N,portal,uksa
2240,Tor::N,portal,poarta
2241,Tor::N,portal,porttâ
2242,Tor::N,portal,uustõk
2243,Tor::N,portal,čuâlluhss
2244,Tor::N,portal,уккс
2245,Zaun::N,sklotur,haakene
2246,Zaun::N,sklotur,jerra
2247,Zaun::N,sklotur,gárdde
2248,Zaun::N,sklotur,áidi
2249,Zaun::N,sklotur,äiđi
2250,Zaun::N,sklotur,äidd
2251,Zaun::N,sklotur,čuâll
2252,Zaun::N,sklotur,а̄ййт
2253,Dach::N,toenn,rehpie
2254,Dach::N,toenn,dæhkko
2255,Dach::N,toenn,gáhttu
2256,Dach::N,toenn,káttu
2257,Dach::N,toenn,laakk
2258,Dach::N,toenn,пэ̄ҏҏтэ̄ля
2259,Dach::N,toenn,кры̄ша
2260,Leiter::N,skeul,raajtere
2261,Leiter::N,skeul,tjajmos
2262,Leiter::N,skeul,boagos
2263,Leiter::N,skeul,ráidalas
2264,Leiter::N,skeul,raidlâs
2265,Leiter::N,skeul,лествец
2266,Besen::N,skubell,saehpie
2267,Besen::N,skubell,gaerpene
2268,Besen::N,skubell,njáman
2269,Besen::N,skubell,luvdá
2270,Besen::N,skubell,luvdá
2271,Besen::N,skubell,västt
2272,Besen::N,skubell,ва̄сст
2273,Spaten::N,pal,gåajvoe
2274,Spaten::N,pal,spádá
2275,Spaten::N,pal,goajvvo
2276,Spaten::N,pal,goaivu
2277,Spaten::N,pal,kuái'vu
2278,Spaten::N,pal,kuäivv
2279,Spaten::N,pal,куаййв
2280,Schaufel::N,pal,gåajvoe
2281,Schaufel::N,pal,gåjvun
2282,Schaufel::N,pal,goajvvo
2283,Schaufel::N,pal,goaivu
2284,Schaufel::N,pal,kuái'vu
2285,Schaufel::N,pal,kuäivv
2286,Schaufel::N,pal,куаййв
2287,Gabel::N,fourchetez,tjåagka
2288,Gabel::N,fourchetez,gáffil
2289,Gabel::N,fourchetez,káffal
2290,Gabel::N,fourchetez,kaahvâl
2291,Gabel::N,fourchetez,velkk
2292,Gabel::N,fourchetez,а̄лльс
2293,Löffel::N,loa,buste
2294,Löffel::N,loa,bassti
2295,Löffel::N,loa,baste
2296,Löffel::N,loa,pastem
2297,Löffel::N,loa,pâ´sttem
2298,Löffel::N,loa,пасьтэмь
2299,Messer::N,kontell,nejpie
2300,Messer::N,kontell,nijbbe
2301,Messer::N,kontell,niibi
2302,Messer::N,kontell,nijbe
2303,Messer::N,kontell,nei´bb
2304,Messer::N,kontell,ныййп
2305,Nagel::N,tach,spæjhkere
2306,Nagel::N,tach,spiger
2307,Nagel::N,tach,návlle
2308,Nagel::N,tach,spiikkár
2309,Nagel::N,tach,spijkkár
2310,Nagel::N,tach,näu´ll
2311,Nagel::N,tach,на̄ввьл
2312,Netz::N,roued,viermie
2313,Netz::N,roued,viermme
2314,Netz::N,roued,næhtta
2315,Netz::N,roued,fierbmi
2316,Netz::N,roued,viermi
2317,Netz::N,roued,säi´mm
2318,Netz::N,roued,нӯжхьт
2319,Haken::N,krog,kruehkie
2320,Haken::N,krog,ruohkke
2321,Haken::N,krog,vagge
2322,Haken::N,krog,roahkki
2323,Haken::N,krog,faggi
2324,Haken::N,krog,kuák'ki
2325,Haken::N,krog,kuä´ǩ'ǩ
2326,Haken::N,krog,ва̄ӈӈк
2327,Haken::N,krog,куэххьк
2328,Griff::N,kemer,rehpie
