,Concept_ID,hr,sq
823,gut::A,dobar,mirë
824,schlecht::A,loš,keq
825,schlecht::A,rđav,keq
826,richtig::A,tačan,drejtë
827,richtig::A,ispravan,drejtë
828,schlimm::A,zao,keq
829,schlimm::A,zločest,keq
830,wahr::A,istinit,vërtetë
831,alt::A,star,vjetër
832,neu::A,nov,i ri
833,ehemalig::A,bivši,dikurshëm
834,alt[Lebewesen]::A,star,plak
835,jung::A,mlad,i ri
836,arm::A,ubog,varfër
837,arm::A,ubog,vobektë
838,arm::A,siromašan,varfër
839,arm::A,siromašan,vobektë
840,reich::A,bogat,pasur
841,bekannt::A,poznat,njohur
842,berühmt::A,čuven,famshëm
843,berühmt::A,slavan,famshëm
844,fremd::A,tuđ,huaj
845,fremd::A,stran,huaj
846,verschieden::A,razan,ndryshëm
847,verschieden::A,različan,ndryshëm
848,nah::A,blizak,afërt
849,fern::A,dalek,largët
850,fern::A,daljnji,largët
851,linker::A,lijevi,majtë
852,rechter::A,desni,djathtë
853,anderer::A,drugi,tjetër
854,anderer::A,drugačiji,tjetër
855,erster::A,prvi,parë
856,zweiter::A,drugi,dytë
857,dritter::A,treći,i tretë
858,letzter::A,zadnji,fundit
859,allein::ADV,sam,vetëm
860,auf einmal::ADV,istodobno,njëkohësisht
861,zusammen::ADV,skupa,bashkë
862,zusammen::ADV,skupa,së bashku
863,zusammen::ADV,zajedno,bashkë
864,zusammen::ADV,zajedno,së bashku
865,lange::ADV,dugo,për një kohë të gjatë
866,plötzlich::ADV,naglo,befas
867,plötzlich::ADV,iznenada,befas
868,sofort::ADV,odmah,menjëherë
869,sofort::ADV,odmah,aty për aty
870,später::ADV,kasnije,më vonë
871,jetzt::ADV,sad,tash
872,jetzt::ADV,sada,tash
873,heute::ADV,danas,sot
874,morgen::ADV,sutra,nesër
875,bald::ADV,skoro,shpejt
876,bald::ADV,skoro,së shpejti
877,bald::ADV,doskora,shpejt
878,bald::ADV,doskora,së shpejti
879,dann::ADV,zatim,pastaj
880,gestern::ADV,juče,dje
881,gestern::ADV,jučer,dje
882,einst::ADV,negda,dikur
883,einst::ADV,nekada,dikur
884,damals::ADV,tada,atëherë
885,damals::ADV,onda,atëherë
886,danach::ADV,poslije,mandej
887,danach::ADV,nakon toga,mandej
888,vorher::ADV,prije,më parë
889,vorher::ADV,prije toga,më parë
890,zuerst::ADV,prvo,së pari
891,zuerst::ADV,najprije,së pari
892,einmal::ADV,jednom,njëherë
893,einmal::ADV,jedanput,njëherë
894,manchmal::ADV,katkad,nganjëherë
895,manchmal::ADV,katkada,nganjëherë
896,oft::ADV,često,shpesh
897,immer::ADV,vazda,përherë
898,immer::ADV,vazda,gjithnjë
899,immer::ADV,uvijek,përherë
900,immer::ADV,uvijek,gjithnjë
901,niemals::ADV,nikad,kurrë
902,niemals::ADV,nikad,asnjëherë
903,niemals::ADV,nikada,kurrë
904,niemals::ADV,nikada,asnjëherë
905,hier::ADV,tu,këtu
906,hier::ADV,ovdje,këtu
907,hierhin::ADV,amo,knej
908,hierhin::ADV,ovamo,knej
909,von hier::ADV,odavde,që këtej
910,von hier::ADV,odavde,prej këtej
911,dort::ADV,ondje,aty
912,dort::ADV,ondje,atje
913,dorthin::ADV,onamo,anej
914,geradeaus::ADV,ravno,drejt
915,vorwärts::ADV,naprijed,mbroth
916,vorwärts::ADV,naprijed,përpara
917,rückwärts::ADV,natrag,mbrapsht
918,zurück::ADV,nazad,prapa
919,zurück::ADV,nazad,mbrapsht
920,zurück::ADV,natrag,prapa
921,zurück::ADV,natrag,mbrapsht
922,unten::ADV,dolje,poshtë
923,hinab::ADV,nizbrdo,përposh
924,oben::ADV,gore,lart
925,oben::ADV,gore,sipër
926,hinauf::ADV,uzbrdo,lart
927,hinauf::ADV,uzbrdo,përpjetë
928,überall::ADV,svuda,kudo
929,überall::ADV,svagdje,kudo
930,nicht::ADV,ne,s'
931,nicht::ADV,ne,nuk
932,ein wenig::ADV,malo,një tis
933,kaum::ADV,tek,mezi
934,kaum::ADV,jedva,mezi
935,sehr::ADV,jako,fort
936,sehr::ADV,jako,shumë
937,sehr::ADV,veoma,fort
938,sehr::ADV,veoma,shumë
939,so::ADV,tako,ashtu
940,so::ADV,tako,kështu
941,so::ADV,ovako,ashtu
942,so::ADV,ovako,kështu
943,noch::ADV,još,ende
944,noch::ADV,još,akoma
945,nur::ADV,samo,vetëm
946,schon::ADV,već,tashmë
947,wieder::ADV,opet,përsëri
948,wieder::ADV,ponovo,përsëri
949,vergebens::ADV,uzalud,kot
950,vergebens::ADV,zabadava,kot
951,vor::PRP,pred,para
952,vor::PRP,ispred,para
953,hinter::PRP,za,prapa
954,hinter::PRP,za,mbrapa
955,hinter::PRP,iza,prapa
956,hinter::PRP,iza,mbrapa
957,unter::PRP,pod,nën
958,unter::PRP,ispod,nën
959,durch::PRP,po,nëpër
960,durch::PRP,kroz,nëpër
961,neben::PRP,kraj,pranë
962,neben::PRP,kraj,përbri
963,neben::PRP,pored,pranë
964,neben::PRP,pored,përbri
965,neben::PRP,pokraj,pranë
966,neben::PRP,pokraj,përbri
967,zwischen::PRP,među,midis
968,zwischen::PRP,među,ndërmjet
969,zwischen::PRP,između,midis
970,zwischen::PRP,između,ndërmjet
971,wegen::PRP,radi,për
972,wegen::PRP,zbog,për
973,dies::PRN,ovo,ky
974,das::PRN,to,ky
975,das::PRN,ono,ky
976,alles::PRN,sve,gjithçka
977,ich::PRN,ja,unë
978,du::PRN,ti,ti
979,er::PRN,on,ai
980,wir::PRN,mi,ne
981,ihr::PRN,vi,ju
982,sie::PRN,oni,ata
983,was::FPRN,što,ç'
984,was::FPRN,što,çfarë
985,wer::FPRN,tko,kush
986,wo::FADV,gdje,ku
987,wohin::FADV,kuda,për ku
988,wohin::FADV,kamo,për ku
989,wie::FADV,kako,si
990,warum::FADV,zašto,pse
991,warum::FADV,zašto,përse
992,wieviel::FNUM,koliko,sa
993,eins::NUM,jedan,një
994,zwei::NUM,dva,dy
995,drei::NUM,tri,tre
996,vier::NUM,četiri,katër
997,fünf::NUM,pet,pesë
998,sechs::NUM,šest,gjashtë
999,sieben::NUM,sedam,shtatë
1000,acht::NUM,osam,tetë
1001,neun::NUM,devet,nëntë
1002,zehn::NUM,deset,dhjetë
1003,elf::NUM,jedanaest,njëmbëdhjetë
1004,zwölf::NUM,dvanaest,dymbëdhjetë
1005,zwanzig::NUM,dvadeset,njëzet
1006,dreißig::NUM,trideset,tridhjetë
1007,vierzig::NUM,četrdeset,dyzet
1008,fünfzig::NUM,pedeset,pesëdhjetë
1009,sechzig::NUM,šezdeset,gjashtëdhjetë
1010,siebzig::NUM,sedamdeset,shtatëdhjetë
1011,achtzig::NUM,osamdeset,tetëdhjetë
1012,neunzig::NUM,devetdeset,nëntëdhjetë
1013,hundert::NUM,sto,qind
1014,tausend::NUM,tisuća,mijë
1015,und::CNJ,i,e
1016,und::CNJ,i,dhe
1017,und::CNJ,te,e
1018,und::CNJ,te,dhe
1019,oder::CNJ,ili,a
1020,oder::CNJ,ili,apo
1021,stehen::V,stajati,rri
1022,sitzen::V,sjediti,rri
1023,liegen::V,ležati,rri shtrirë
1024,hängen::V,visiti,varem
1025,werden::V,postati,bëhem
1026,werden::V,činiti se,bëhem
1027,passieren::V,desiti se,ndodh
1028,passieren::V,dogoditi se,ndodh
1029,beginnen::V,početi,filloj
1030,enden::V,prestati,përfundoj
1031,enden::V,svršiti se,përfundoj
1032,wechseln::V,mijenjati se,ndërroj
1033,aufgehen[Sonne]::V,izići,hapem
1034,untergehen[Sonne]::V,zaći,hyj
1035,untergehen[Sonne]::V,zaći,perëndoj
1036,scheinen[Sonne]::V,sijati,ndriçoj
1037,donnern::V,grmjeti,gjëmoj
1038,donnern::V,grmjeti,bubulloj
1039,wehen::V,duhati,fryj
1040,strömen::V,strujati,derdh
1041,fließen::V,teći,rrjedh
1042,sich drehen::V,obrtati se,rrotullohem
1043,sich drehen::V,vrtjeti se,rrotullohem
1044,schwanken::V,teturati,dyzoj
1045,schwanken::V,kolebati se,dyzoj
1046,schwingen::V,njihati,dridhem
1047,schwingen::V,titrati,dridhem
1048,fallen::V,padati,bie
1049,brennen::V,gorjeti,digjem
1050,rauchen::V,dimiti se,nxjerr tym
1051,regnen::V,kišiti,bie shi
1052,regnen::V,daždjeti,bie shi
1053,gefrieren::V,smrznuti se,ngrij
1054,tauen::V,kopnjeti,shkrij
1055,tauen::V,kraviti se,shkrij
1056,schmelzen::V,topiti se,shkrij
1057,trocknen::V,sušiti se,thaj
1058,sieden::V,kipjeti,ziej
1059,sieden::V,ključati,ziej
1060,faulen::V,gnjiti,kalbem
1061,faulen::V,gnjiti,prishem
1062,verfaulen::V,sagnjiti,kalbem
1063,reißen::V,otrgnuti se,grisem
1064,reißen::V,otrgnuti se,shqyhem
1065,versinken::V,tonuti,humboj
1066,versinken::V,propasti,humboj
1067,vergehen::V,prolaziti,kaloj
1068,erscheinen::V,pojaviti se,dukem
1069,verschwinden::V,nestati,zhdukem
1070,verschwinden::V,izgubiti se,zhdukem
1071,sinken::V,trgnuti,ulem
1072,sinken::V,spustiti se,ulem
1073,abnehmen::V,opasti,pakësohem
1074,abnehmen::V,opasti,zvogëlohem
1075,zunehmen::V,povećati se,shtohem
1076,steigen::V,uzići,rritem
1077,steigen::V,nadoći,rritem
1078,wachsen::V,rasti,rritem
1079,glänzen::V,blistati,vezulloj
1080,glänzen::V,sjati se,vezulloj
1081,funkeln::V,svjetlucati,xixoj
1082,funkeln::V,svjetlucati,xixëlloj
1083,lärmen::V,bučati,oshtij
1084,lärmen::V,bučati,zhurmoj
1085,lärmen::V,galamiti,oshtij
1086,lärmen::V,galamiti,zhurmoj
1087,läuten::V,zvoniti,bie
1088,klingeln::V,zvoniti,i bie ziles
1089,klirren::V,zvečati,kërcëlloj
1090,brausen::V,hujati,gjëmoj
1091,rauschen::V,šumiti,fëshfërij
1092,rauschen::V,šuškati,fëshfërij
1093,klingen::V,zvučati,tingëlloj
1094,bellen::V,lajati,leh
1095,heulen::V,zavijati,ulërij
1096,blasen::V,puhati,fryj
1097,pfeifen::V,fućkati,fishkëllej
1098,schreien::V,vikati,bërtas
1099,schreien::V,kričati,bërtas
1100,stöhnen::V,stenjati,rënkoj
1101,zittern::V,drhtati,trembem
1102,zittern::V,trepetati,trembem
1103,leben::V,živjeti,rroj
1104,leben::V,živjeti,jetoj
1105,geboren werden::V,roditi se,lind
1106,atmen::V,disati,marr frymë
1107,trinken::V,piti,pi
1108,essen::V,jesti,ha
1109,schlucken::V,gutati,gëlltis
1110,schlucken::V,gutati,kapërdij
1111,müde werden::V,umoriti se,lodhem
1112,einschlafen::V,usnuti,bie të fle
1113,einschlafen::V,zaspati,bie të fle
1114,schlafen::V,spati,fle
1115,aufwachen::V,probuditi se,zgjohem
1116,aufstehen::V,ustati,çohem
1117,aufstehen::V,ustati,ngrihem
1118,sich erholen::V,odmoriti se,qetësohem
1119,sich erholen::V,odmoriti se,shtendosem
1120,krank werden::V,oboljeti se,bie i sëmurë
1121,krank werden::V,razboljeti se,bie i sëmurë
1122,krank sein::V,bolovati,jam i sëmurë
1123,schmerzen::V,boljeti,dhemb
1124,husten::V,kašljati,kollitem
1125,genesen::V,ozdraviti,shërohem
1126,genesen::V,oporaviti se,shërohem
1127,sterben::V,umrijeti,vdes
1128,umkommen::V,skapati,vdes
1129,umkommen::V,skapati,mbaroj
1130,sich bewegen::V,gibati se,shkundem
1131,sich bewegen::V,kretati se,shkundem
1132,sich rühren::V,maknuti se,lëviz
1133,sich erheben::V,dići se,ngrihem
1134,sich setzen::V,sjesti,ulem
1135,hinfallen::V,pasti,gremisem
1136,laufen::V,hodati,eci
1137,schreiten::V,stupati,çapem
1138,spazierengehen::V,šetati se,shëtis
1139,eilen::V,hitati,ngas
1140,sich beeilen::V,požuriti se,nxitoj
1141,sausen::V,juriti,eci shpejt
1142,rennen::V,trčati,vrapoj
1143,springen::V,skakati,kërcej
1144,klettern::V,popeti se,hipi
1145,klettern::V,penjati se,hipi
1146,schaukeln::V,ljuljati se,kolovitem
1147,kriechen::V,puzati,zvarritem
1148,kriechen::V,gmizati,zvarritem
1149,schwimmen::V,plivati,notoj
1150,tauchen::V,roniti,zhytem
1151,tauchen::V,gnjuriti,zhytem
1152,rudern::V,veslati,vozis
1153,fahren::V,voziti se,shkoj
1154,fliegen::V,letjeti,fluturoj
1155,fliegen::V,lijetati,fluturoj
1156,gehen::V,ići,eci
1157,gehen::V,ići,shkoj
1158,weggehen::V,otići,vete
1159,abfahren::V,krenuti,nisem
1160,abfahren::V,otputovati,nisem
1161,anhalten::V,stati,ndalem
1162,anhalten::V,zaustaviti,ndalem
1163,hineingehen::V,ulaziti,futem
1164,eintreten::V,ući,hyj
1165,kommen::V,doći,vij
1166,ankommen::V,stići,arrij
1167,ankommen::V,stići,mbërrij
1168,zurückkommen::V,vratiti se,kthehem
1169,zurückkommen::V,povratiti se,kthehem
1170,bleiben::V,ostati,mbetem
1171,bleiben::V,ostati,qëndroj
1172,warten::V,čekati,pres
1173,erwarten::V,očekivati,pres
1174,suchen::V,tražiti,kërkoj
1175,finden::V,naći,gjej
1176,versuchen::V,pokušati,mundohem
1177,vorbereiten::V,spremiti,përgatis
1178,vorbereiten::V,pripremiti,përgatis
1179,lieben::V,voljeti,dashuroj
1180,mögen::V,voljeti,dua
1181,lachen::V,smijati se,qesh
1182,rühren::V,taknuti,mallëngjej
1183,weinen::V,plakati,qaj
1184,schimpfen::V,psovati,shaj
1185,sich ärgern::V,ljutiti se,bëhem verem
1186,sich fürchten::V,bojati se,kam frikë
1187,sich fürchten::V,bojati se,frikësohem
1188,fürchten::V,bojati se,kam frikë nga
1189,fliehen::V,pobjeći,arratisem
1190,flüchten::V,utjeći,iki
1191,sehen::V,vidjeti,shoh
1192,anschauen::V,ogledati,shikoj
1193,ansehen::V,gledati,shikoj
1194,hören::V,čuti,dëgjoj
1195,zuhören::V,slušati,veshtoj
1196,probieren::V,probati,provoj
1197,riechen::V,osjećati miris,nuhas
1198,fühlen::V,osjećati,ndiej
1199,scheinen::V,činiti se,ndriçoj
1200,zu sehen sein::V,biti vidljiv,dukem
1201,vernehmen::V,saznati,dëgjoj
1202,frieren::V,zima je,mërdhij
1203,tun::V,raditi,bëj
1204,können::V,moći,mund
1205,wollen::V,htjeti,dua
1206,wollen::V,htjeti,dëshiroj
1207,anfangen::V,početi,filloj
1208,beenden::V,svršiti,kryej
1209,beenden::V,svršiti,mbaroj
1210,beenden::V,dovršiti,kryej
1211,beenden::V,dovršiti,mbaroj
1212,aufhören::V,prestati,pushoj
1213,gelingen::V,uspjeti,më shkon mbarë
1214,geraten::V,desiti se,del
1215,öffnen::V,otvoriti,hap
1216,schließen::V,zatvoriti,mbyll
1217,stellen::V,metnuti,vë
1218,stellen::V,postaviti,vë
1219,setzen::V,posaditi,vë
1220,legen::V,polagati,vë
1221,berühren::V,doticati,rrok
1222,berühren::V,dodirivati,rrok
1223,verbinden::V,spojiti,bashkoj
1224,verbinden::V,zavezati,bashkoj
1225,bedecken::V,pokriti,mbuloj
1226,aufhängen::V,objesiti,var
1227,anzünden::V,upaliti,ndez
1228,anzünden::V,zapaliti,ndez
1229,aufheben::V,podići,ngre
1230,aufheben::V,podignuti,ngre
1231,zurücklassen::V,ostaviti,lë pas
1232,zurücklassen::V,pustiti natrag,lë pas
1233,verlieren::V,izgubiti,humb
1234,fallen lassen::V,ispustiti,lëshoj
1235,machen::V,uraditi,bëj
1236,machen::V,načiniti,bëj
1237,machen::V,napraviti,bëj
1238,herstellen::V,proizvesti,prodhoj
1239,bauen::V,graditi,ndërtoj
1240,reparieren::V,popraviti,ndreq
1241,reparieren::V,popraviti,meremetoj
1242,verbessern::V,poboljšati,përmirësoj
1243,ändern::V,promijeniti,ndërroj
1244,graben::V,kopati,gërmoj
1245,graben::V,kopkati,gërmoj
1246,beugen::V,saviti,kërrus
1247,biegen::V,saviti,përkul
1248,biegen::V,sagnuti,përkul
1249,drehen::V,vrtjeti,dredh
1250,drehen::V,vrtjeti,rrotulloj
1251,wenden::V,obrnuti,kthej
1252,umdrehen::V,okrenuti,kthej
1253,umdrehen::V,prevŕnuti,kthej
1254,heben::V,dizati,ngre
1255,hochheben::V,dignuti,ngre
1256,ergreifen::V,uhvatiti,rrëmbej
1257,ergreifen::V,prihvatiti,rrëmbej
1258,halten::V,držati,mbaj
1259,drücken::V,pritiskivati,shtyp
1260,schieben::V,gurati,shtyj
1261,kratzen::V,česati,kruaj
1262,kratzen::V,česati,gërvisht
1263,kratzen::V,grepsti,kruaj
1264,kratzen::V,grepsti,gërvisht
1265,lecken::V,lizati,lëpij
1266,beißen::V,ujesti,kafshoj
1267,beißen::V,gristi,kafshoj
1268,abreißen::V,otkinuti,shkëpus
1269,abschneiden::V,odrezati,cungoj
1270,binden::V,vezati,lidh
1271,stecken::V,turiti,fus
1272,stecken::V,turiti,ngul
1273,brechen::V,slomiti,thyej
1274,klopfen::V,lupati,trokas
1275,klopfen::V,kucati,trokas
1276,hauen::V,tući,godas
1277,hauen::V,udarati,godas
1278,kleben::V,lijepiti,ngjis
1279,reiben::V,trti,fërkoj
1280,streichen::V,namazati,lyej
1281,schleifen::V,brusiti,mpreh
1282,schneiden::V,rezati,pres
1283,rütteln::V,drmati,shkund
1284,schütteln::V,tresti,lëkund
1285,schwenken::V,mahati,valëvit
1286,schütten::V,sipati,mbush
1287,schütten::V,lijevati,mbush
1288,füllen::V,napuniti,mbush
1289,einwickeln::V,umotati,mbështjell
1290,einwickeln::V,zamotati,mbështjell
1291,tragen::V,nositi,mbaj
1292,tragen::V,nositi,mbart
1293,schleppen::V,tegliti,heq
1294,schleppen::V,tegliti,zhgërryej
1295,ziehen::V,vući,tërheq
1296,aufbewahren::V,čuvati,ruaj
1297,werfen::V,bacati,hedh
1298,fangen::V,loviti,kap
1299,fangen::V,hvatati,kap
1300,packen::V,ščepati,rrëmbej
1301,packen::V,zgrabiti,rrëmbej
1302,verstecken::V,sakriti,fsheh
1303,teilen::V,podijeliti,ndaj
1304,schicken::V,slati,dërgoj
1305,bringen::V,donijeti,sjell
1306,hinzufügen::V,dodati,shtoj
1307,hinzufügen::V,pridati,shtoj
1308,bekommen::V,dobiti,kap
1309,erhalten::V,primiti,marr
1310,nehmen::V,uzeti,marr
1311,wählen::V,izabrati,zgjedh
1312,auswählen::V,odabrati,përzgjedh
1313,bewahren::V,sačuvati,ruaj
1314,behindern::V,smetati,pengoj
1315,verderben::V,pokvariti,prish
1316,beschädigen::V,oštetiti,dëmtoj
1317,zerbrechen::V,razbiti,thyej
1318,zerbrechen::V,prelomiti,thyej
1319,zerreißen::V,poderati,çjerr
1320,zerreißen::V,poderati,zheloj
1321,zerreißen::V,rastrgnuti,çjerr
1322,zerreißen::V,rastrgnuti,zheloj
1323,zerstören::V,razoriti,prish
1324,zerstören::V,razoriti,shkatërroj
1325,zerstören::V,razrušiti,prish
1326,zerstören::V,razrušiti,shkatërroj
1327,verbrennen::V,spaliti,djeg
1328,verbrennen::V,sagorjeti,djeg
1329,geben::V,dati,jap
1330,reichen::V,pružiti,jap
1331,schenken::V,darivati,fal
1332,schenken::V,darivati,dhuroj
1333,versprechen::V,obećati,premtoj
1334,wünschen::V,željeti,uroj
1335,loben::V,hvaliti,lëvdoj
1336,loben::V,hvaliti,lavdëroj
1337,küssen::V,ljubiti,puth
1338,wiegen::V,njihati,tund
1339,wiegen::V,ljuljati,tund
1340,zudecken::V,pokriti,mbuloj
1341,wecken::V,probuditi,zgjoj
1342,zeigen::V,pokazati,dëftej
1343,führen::V,voditi,çoj
1344,lehren::V,učiti,arsej
1345,unterrichten::V,poučiti,arsimoj
1346,aufziehen::V,uzgajati,rris
1347,leiten::V,upravljati,udhëheq
1348,antreiben::V,natjeravati,nxis
1349,lassen::V,dati,detyroj
1350,einladen::V,pozvati,ftoj
1351,vereinigen::V,ujediniti,bashkoj
1352,besuchen::V,posjetiti,vizitoj
1353,treffen::V,sresti,ndesh
1354,sich versammeln::V,okupiti se,tubohem
1355,spielen::V,igrati se,loz
1356,spielen::V,igrati se,luaj
1357,singen::V,pjevati,këndoj
1358,tanzen::V,plesati,kërcej
1359,tanzen::V,plesati,vallëzoj
1360,sich trennen::V,razići se,ndahem
1361,verlassen::V,ostaviti,braktis
1362,verlassen::V,napustiti,braktis
1363,retten::V,spasiti,shpëtoj
1364,bewachen::V,čuvati,ruaj
1365,bewachen::V,stražariti,ruaj
1366,schützen::V,čuvati,ruaj
1367,schützen::V,čuvati,mbroj
1368,verteidigen::V,obraniti,mbroj
1369,sich schlagen::V,biti se,zihem
1370,sich schlagen::V,udariti se,zihem
1371,schießen::V,pucati,shtie
1372,schießen::V,strijeljati,shtie
1373,siegen::V,pobijediti,fitoj
1374,siegen::V,pobijediti,ngadhënjej
1375,ärgern::V,ljutiti,zemëroj
1376,schlagen::V,biti,rrah
1377,schlagen::V,biti,godas
1378,schlagen::V,udariti,rrah
1379,schlagen::V,udariti,godas
1380,treten::V,šutnuti,shtyj
1381,treten::V,šutnuti,shtyj më këmbë
1382,stechen::V,ubosti,ther
1383,stechen::V,ubosti,shpoj
1384,stoßen::V,gurnuti,shtyj
1385,stehlen::V,ukrasti,vjedh
1386,stören::V,smetati,pengoj
1387,belästigen::V,smetati,bezdis
1388,belästigen::V,dosaditi,bezdis
1389,verbergen::V,skriti,fsheh
1390,täuschen::V,obmanuti,mashtroj
1391,betrügen::V,prevarati,kobis
1392,töten::V,ubiti,vras
1393,wohnen::V,stanovati,banoj
1394,arbeiten::V,raditi,punoj
1395,arbeiten::V,raditi,vardoj
1396,sammeln::V,sabrati,mbledh
1397,sammeln::V,sabrati,grumbulloj
1398,pflücken::V,ubrati,vjel
1399,pflücken::V,ubrati,mbledh
1400,jagen::V,loviti,gjuaj
1401,fischen::V,ribati,peshkoj
1402,fischen::V,ribati,gjuaj peshk
1403,fischen::V,loviti ribu,peshkoj
1404,fischen::V,loviti ribu,gjuaj peshk
1405,fassen::V,uloviti,zë
1406,hüten::V,pasti,kullos
1407,treiben::V,goniti,vë përpara
1408,anbinden::V,privezati,lidh
1409,füttern::V,hraniti,grazhdoj
1410,melken::V,musti,mjel
1411,hacken::V,sjeckati,grij
1412,gießen::V,politi,ujis
1413,reifen::V,sazreti,piqem
1414,zubereiten::V,prigotoviti,gatuaj
1415,kochen::V,kuhati,ziej
1416,backen::V,peći,pjek
1417,backen::V,peći,furroj
1418,braten::V,peći,fërgoj
1419,braten::V,peći,tiganis
1420,braten::V,pržiti,fërgoj
1421,braten::V,pržiti,tiganis
1422,umrühren::V,promiješati,trazoj
1423,stricken::V,plesti,thur
1424,nähen::V,šiti,qep
1425,färben::V,obojiti,ngjyej
1426,färben::V,obojiti,bojatis
1427,reinigen::V,očistiti,qëroj
1428,reinigen::V,očistiti,pastroj
1429,reinigen::V,počistiti,qëroj
1430,reinigen::V,počistiti,pastroj
1431,waschen::V,prati,laj
1432,waschen::V,prati,finjos
1433,abwischen::V,otrti,fshij
1434,spülen::V,isprati,kulloj
1435,spülen::V,oplakati,kulloj
1436,fegen::V,mesti,fshij
1437,fegen::V,pomesti,fshij
1438,kehren::V,mesti,fshij
1439,baden::V,kupati se,lahem
1440,sich waschen::V,umiti se,lahem
1441,sich waschen::V,prati se,lahem
1442,ausziehen::V,svući,heq
1443,ausziehen::V,svući,zbath
1444,anziehen::V,obući,vesh
1445,anziehen::V,obući,mbath
1446,sich anziehen::V,obući se,vishem
1447,kämmen::V,češljati,kreh
1448,schmücken::V,uresiti,hijeshoj
1449,schmücken::V,nakititi,hijeshoj
1450,sagen::V,reći,them
1451,sagen::V,kazati,them
1452,sprechen::V,govoriti,flas
1453,reden::V,govoriti,fjalos
1454,reden::V,govoriti,fjalëtoj
1455,reden::V,besjediti,fjalos
1456,reden::V,besjediti,fjalëtoj
1457,sich unterhalten::V,razgovarati se,bisedoj
1458,fragen::V,pitati,pyes
1459,bitten::V,moliti,lus
1460,bitten::V,moliti,lutem
1461,erzählen::V,ispričati,rrëfej
1462,erzählen::V,pripovjediti,rrëfej
1463,mitteilen::V,saopćiti,kumtoj
1464,nennen::V,nazvati,quaj
1465,rufen::V,zvati,thërras
1466,rufen::V,dozvati,thërras
1467,prahlen::V,hvalisati se,mburrem
1468,prahlen::V,hvalisati se,kapardisem
1469,übersetzen::V,prevesti,përkthej
1470,denken::V,misliti,mendoj
1471,glauben::V,vjerovati,besoj
1472,bemerken::V,zapaziti,vërej
1473,bemerken::V,primijetiti,vërej
1474,erkennen::V,prepoznati,njoh
1475,erkennen::V,prepoznati,shquaj
1476,begreifen::V,pojmiti,marr vesh
1477,begreifen::V,shvatiti,marr vesh
1478,verstehen::V,razabrati,marr vesh
1479,lernen::V,učiti se,mësoj
1480,wissen::V,znati,di
1481,sich erinnern an::V,sjetiti se,kujtoj
1482,vergessen::V,zaboraviti,harroj
1483,messen::V,mjeriti,mas
1484,zählen::V,brojiti,njeh
1485,rechnen::V,računati,llogaris
1486,lesen::V,čitati,lexoj
1487,lesen::V,čitati,këndoj
1488,malen::V,slikati,lyej
1489,zeichnen::V,crtati,vizatoj
1490,schreiben::V,pisati,shkruaj
1491,besitzen::V,imati,kam
1492,besitzen::V,posjedovati,kam
1493,kaufen::V,kupiti,blej
1494,verkaufen::V,prodati,shes
1495,verkaufen::V,raspačati,shes
1496,bezahlen::V,platiti,paguaj
1497,zahlen::V,plaćati,paguaj
1498,beherrschen::V,vladati,zotëroj
1499,beherrschen::V,gospodariti,zotëroj
1500,ertragen::V,trpjeti,duroj
1501,ertragen::V,podnijeti,duroj
1502,Gehirn::N,,tru
