,Concept_ID,mn,lt
1476,zudecken::V,бүтээх,uždengti
1477,wecken::V,сэрээх,žadinti
1478,zeigen::V,үзүүлэх,rodyti
1479,führen::V,хөтлөх,vesti
1480,führen::V,хөтлөх,vadovauti
1481,lehren::V,заах,mokyti
1482,lehren::V,заах,išmokyti
1483,unterrichten::V,сургах,dėstyti
1484,aufziehen::V,өсгөх,išauginti
1485,aufziehen::V,хүмүүжүүлэх,išauginti
1486,leiten::V,удирдах,valdyti
1487,leiten::V,удирдах,vadovauti
1488,antreiben::V,шамдуулах,uiti
1489,antreiben::V,шамдуулах,raginti
1490,antreiben::V,шамдуулах,skubinti
1491,lassen::V,-уулах,paliepti
1492,einladen::V,залах,kviesti
1493,einladen::V,залах,pakviesti
1494,vereinigen::V,нэгтгэх,sujungti
1495,vereinigen::V,нэгтгэх,suvienyti
1496,vereinigen::V,хамтруулах,sujungti
1497,vereinigen::V,хамтруулах,suvienyti
1498,besuchen::V,зочлох,lankyti
1499,besuchen::V,зочлох,aplankyti
1500,treffen::V,учрах,sutikti
1501,treffen::V,учрах,pasitikti
1502,treffen::V,дайралдах,sutikti
1503,treffen::V,дайралдах,pasitikti
1504,sich versammeln::V,хуралдах,susirinkti
1505,spielen::V,наадах,groti
1506,spielen::V,наадах,žaisti
1507,singen::V,дуулах,dainuoti
1508,tanzen::V,бүжиглэх,šokti
1509,sich trennen::V,салах,skirtis
1510,sich trennen::V,салах,išsiskirti
1511,verlassen::V,хаях,palikti
1512,retten::V,гэтэлгэх,gelbėti
1513,bewachen::V,сахих,sergėti
1514,schützen::V,хамгаалах,ginti
1515,schützen::V,хамгаалах,apginti
1516,verteidigen::V,хамгаалах,ginti
1517,verteidigen::V,хамгаалах,apginti
1518,sich schlagen::V,зодолдох,muštis
1519,schießen::V,харвах,šauti
1520,schießen::V,харвах,šaudyti
1521,schießen::V,буу буудах,šauti
1522,schießen::V,буу буудах,šaudyti
1523,siegen::V,ялах,nugalėti
1524,ärgern::V,уурлуулах,pykinti
1525,ärgern::V,уур хүргэх,pykinti
1526,schlagen::V,цохих,mušti
1527,schlagen::V,цохих,smogti
1528,schlagen::V,цохих,trenkti
1529,treten::V,өшиглөх,mygti
1530,stechen::V,хатгах,gelti
1531,stechen::V,хатгах,smeigti
1532,stoßen::V,ёврох,stumti
1533,stoßen::V,ёврох,pastumti
1534,stoßen::V,нудрах,stumti
1535,stoßen::V,нудрах,pastumti
1536,stehlen::V,хулгайлах,vogti
1537,stören::V,саад болох,trikdyti
1538,belästigen::V,зовоох,apsunkinti
1539,belästigen::V,амраахгүй байх,apsunkinti
1540,verbergen::V,нуух,slėpti
1541,verbergen::V,нуух,paslėpti
1542,verbergen::V,далдлах,slėpti
1543,verbergen::V,далдлах,paslėpti
1544,täuschen::V,мэхлэх,klaidinti
1545,betrügen::V,хуурах,apgauti
1546,töten::V,алах,žudyti
1547,töten::V,алах,nužudyti
1548,wohnen::V,суух,gyventi
1549,wohnen::V,амьдрах,gyventi
1550,arbeiten::V,ажиллах,dirbti
1551,arbeiten::V,ажиллах,triūsti
1552,arbeiten::V,хөдөлмөрлөх,dirbti
1553,arbeiten::V,хөдөлмөрлөх,triūsti
1554,sammeln::V,түүх,rinkti
1555,sammeln::V,хураах,rinkti
1556,pflücken::V,түүх,skinti
1557,pflücken::V,түүх,raškyti
1558,jagen::V,агнах,medžioti
1559,jagen::V,гөрөөлөх,medžioti
1560,fischen::V,загасчлах,žvejoti
1561,fischen::V,загас барих,žvejoti
1562,fassen::V,барих,sučiupti
1563,hüten::V,маллах,ganyti
1564,hüten::V,хариулах,ganyti
1565,treiben::V,туух,ginti
1566,anbinden::V,уях,pririšti
1567,füttern::V,тэжээх,šerti
1568,melken::V,саах,melžti
1569,hacken::V,цавчих,kapoti
1570,gießen::V,услах,lieti
1571,gießen::V,услах,laistyti
1572,reifen::V,боловсрох,nokti
1573,reifen::V,боловсрох,sirpti
1574,zubereiten::V,бэлдэх,ruošti
1575,zubereiten::V,бэлдэх,gaminti
1576,kochen::V,чанах,virti
1577,kochen::V,чанах,virinti
1578,backen::V,жигнэх,kepti
1579,braten::V,шарах,kepti
1580,braten::V,шарах,kepinti
1581,braten::V,хайрах,kepti
1582,braten::V,хайрах,kepinti
1583,umrühren::V,хутгах,maišyti
1584,umrühren::V,хутгах,pamaišyti
1585,stricken::V,нэхэх,megzti
1586,stricken::V,сүлжих,megzti
1587,nähen::V,оёх,siūti
1588,färben::V,будах,dažyti
1589,färben::V,будах,nudažyti
1590,reinigen::V,арилгах,valyti
1591,reinigen::V,арилгах,švarinti
1592,reinigen::V,цэвэрлэх,valyti
1593,reinigen::V,цэвэрлэх,švarinti
1594,waschen::V,угаах,plauti
1595,waschen::V,угаах,mazgoti
1596,waschen::V,угаах,skalbti
1597,abwischen::V,арчих,nušluostyti
1598,spülen::V,зайлах,plauti
1599,spülen::V,зайлах,skalauti
1600,fegen::V,хамах,šluoti
1601,fegen::V,шүүрдэх,šluoti
1602,kehren::V,шүүрдэх,šluoti
1603,kehren::V,туужуудах,šluoti
1604,baden::V,усанд орох,maudytis
1605,sich waschen::V,биеэ угаах,praustis
1606,ausziehen::V,тайлах,numauti
1607,ausziehen::V,тайлах,nuvilkti
1608,anziehen::V,өмсөх,mauti
1609,anziehen::V,өмсөх,apsivilkti
1610,sich anziehen::V,хувцаслах,rengtis
1611,sich anziehen::V,хувцаслах,apsirengti
1612,kämmen::V,самнах,šukuoti
1613,schmücken::V,гоёх,puošti
1614,schmücken::V,гоёх,dabinti
1615,schmücken::V,гоёх,gražinti
1616,schmücken::V,чимэх,puošti
1617,schmücken::V,чимэх,dabinti
1618,schmücken::V,чимэх,gražinti
1619,sagen::V,гэх,tarti
1620,sagen::V,хэлэх,tarti
1621,sprechen::V,ярих,kalbėti
1622,sprechen::V,өгүүлэх,kalbėti
1623,reden::V,хэлэх,šnekėti
1624,reden::V,хөөрөлдөх,šnekėti
1625,sich unterhalten::V,ярилцах,kalbėtis
1626,sich unterhalten::V,ярилцах,šnekučiuotis
1627,fragen::V,асуух,klausti
1628,bitten::V,гуйх,prašyti
1629,erzählen::V,өгүүлэх,pasakoti
1630,mitteilen::V,дуулгах,skelbti
1631,mitteilen::V,дуулгах,pranešti
1632,mitteilen::V,мэдээлэх,skelbti
1633,mitteilen::V,мэдээлэх,pranešti
1634,nennen::V,нэрлэх,vadinti
1635,nennen::V,нэрлэх,vardyti
1636,rufen::V,дуудах,šaukti
1637,rufen::V,дуудах,kviesti
1638,prahlen::V,бардах,girtis
1639,prahlen::V,сайрхах,girtis
1640,übersetzen::V,орчуулах,versti
1641,übersetzen::V,орчуулах,išversti
1642,denken::V,санах,galvoti
1643,glauben::V,итгэх,manyti
1644,glauben::V,итгэх,tikėti
1645,bemerken::V,ажих,pamatyti
1646,bemerken::V,ажих,pastebėti
1647,bemerken::V,ажиглах,pamatyti
1648,bemerken::V,ажиглах,pastebėti
1649,erkennen::V,таних,pažinti
1650,erkennen::V,таних,atpažinti
1651,begreifen::V,ойлгох,suvokti
1652,verstehen::V,мэдэж авах,suprasti
1653,lernen::V,сурах,mokytis
1654,wissen::V,мэдэх,žinoti
1655,sich erinnern an::V,дурсах,prisiminti
1656,vergessen::V,мартах,užmiršti
1657,messen::V,хэмжих,matuoti
1658,zählen::V,тоолох,skaičiuoti
1659,rechnen::V,тооцоох,skaičiuoti
1660,lesen::V,унших,skaityti
1661,malen::V,зурах,tapyti
1662,zeichnen::V,дүрслэн бичих,piešti
1663,zeichnen::V,дүрслэн бичих,žymėti
1664,zeichnen::V,дүрслэн бичих,braižyti
1665,schreiben::V,бичих,rašyti
1666,besitzen::V,эзэмших,turėti
1667,kaufen::V,худалдан авах,pirkti
1668,verkaufen::V,худалдах,parduoti
1669,bezahlen::V,төлөх,apmokėti
1670,zahlen::V,төлөх,mokėti
1671,beherrschen::V,эзэмших,valdyti
1672,ertragen::V,тэсэх,kę̃sti
1673,ertragen::V,тэсэх,pakelti
1674,ertragen::V,тэсэх,iškę̃sti
