,Concept_ID,kl,lt
1373,zählen::V,kisitsivoq,skaičiuoti
1374,rechnen::V,kisitsivoq,skaičiuoti
1375,lesen::V,atuarpoq,skaityti
1376,malen::V,qalipappaa,tapyti
1377,schreiben::V,allappoq,rašyti
1378,kaufen::V,pisiaraa,pirkti
1379,verkaufen::V,akigaa,parduoti
1380,bezahlen::V,akilerpaa,apmokėti
1381,beherrschen::V,inappaa,valdyti
1382,ertragen::V,ernertaaraa,kę̃sti
1383,ertragen::V,ernertaaraa,pakelti
1384,ertragen::V,ernertaaraa,iškę̃sti
1385,Nase::N,,nosis
1386,Schnurrbart::N,,ūsai
1387,Fuß::N,,pėda
1388,Schlaf::N,,miegas
1389,Strömung::N,,tėkmė
1390,Moor::N,,pelkė
1391,Wald::N,,miškas
1392,Anhöhe::N,,kauburys
1393,Gipfel::N,,viršūnė
1394,Quelle::N,,versmė
1395,Quelle::N,,šaltinis
1396,Festland::N,,sausuma
1397,Kiefer[Baum]::N,,pušis
1398,Pferd::N,,arklys
1399,Elch::N,,briedis
1400,Schwarm::N,,spiečius
1401,Ente::N,,antis
1402,Barsch::N,,ešerys
1403,Hecht::N,,lydeka
1404,Wurm::N,,kirmėlė
1405,Heu::N,,šienas
1406,Kummer::N,,vargas
1407,Kummer::N,,rūpestis
1408,Gespräch::N,,pokalbis
1409,Spiel::N,,žaismas
1410,Spiel::N,,žaidimas
1411,Gesellschaft::N,,draugija
1412,Gesellschaft::N,,kompanija
1413,Angelegenheit::N,,dalykas
1414,Angelegenheit::N,,reikalas
1415,Anzahl::N,,kiekis
1416,Anzahl::N,,skaičius
1417,Strich::N,,brėžis
1418,Strich::N,,brūkšnys
1419,Gegenstand::N,,dalykas
1420,Höhe::N,,aukštis
1421,Höhe::N,,aukštuma
1422,Lagerfeuer::N,,laužas
1423,Gang::N,,eisena
1424,Heim::N,,namai
1425,Beutel::N,,krepšys
1426,Beutel::N,,maišelis
1427,Eimer::N,,kibiras
1428,Sack::N,,maišas
1429,Brei::N,,košė
1430,Leder::N,,oda
1431,Gott::N,,dievas
1432,Reichtum::N,,turtas
1433,Staat::N,,valstija
1434,Gewalt::N,,jėga
1435,Gewalt::N,,smurtas
1436,Gewalt::N,,prievarta
1437,Bogen[Waffe]::N,,lankas
1438,Lüge::N,,melas
1439,Schaden::N,,nuostolis
1440,Schaden::N,,apgadinimas
1441,April::N,,balandis
1442,frisch::A,,šviežias
1443,lecker::A,,gardus
1444,sauer::A,,gižus
1445,sauer::A,,rūgštus
1446,bunt::A,,margas
1447,bunt::A,,spalvotas
1448,teuer::A,,brangus
1449,geschickt::A,,apsukrus
1450,nackt::A,,nuogas
1451,ehemalig::A,,buvęs
1452,bekannt::A,,žinomas
1453,bekannt::A,,pažįstamas
1454,anderer::A,,kitas
1455,zuerst::ADV,,pirma
1456,zuerst::ADV,,iš pradžių̃
1457,niemals::ADV,,niekada
1458,niemals::ADV,,niekuomet
1459,von hier::ADV,,iš čia
1460,dort::ADV,,ten
1461,dort::ADV,,tenai
1462,oben::ADV,,viršuj
1463,hinauf::ADV,,aukštyn
1464,hinauf::ADV,,į viršų
1465,nicht::ADV,,ne
1466,ein wenig::ADV,,truputį
1467,so::ADV,,taip
1468,nur::ADV,,tik
1469,nur::ADV,,vien
1470,vor::PRP,,prieš
1471,hinter::PRP,,už
1472,unter::PRP,,po
1473,durch::PRP,,pro
1474,durch::PRP,,per
1475,neben::PRP,,prie
1476,neben::PRP,,šalia
1477,zwischen::PRP,,tarp
1478,wegen::PRP,,dėl
1479,wegen::PRP,,dėlei
1480,alles::PRN,,visas
1481,aufgehen[Sonne]::V,,tekėti
1482,aufgehen[Sonne]::V,,patekėti
1483,strömen::V,,lietis
1484,strömen::V,,plūsti
1485,fließen::V,,tekėti
1486,faulen::V,,pūti
1487,verfaulen::V,,švinkti
1488,verschwinden::V,,dingti
1489,verschwinden::V,,išnykti
1490,verschwinden::V,,pranykti
1491,lärmen::V,,triukšmauti
1492,klirren::V,,žvangėti
1493,rauschen::V,,ošti
1494,rauschen::V,,šlamėti
1495,klingen::V,,skardėti
1496,müde werden::V,,nuvargti
1497,müde werden::V,,privargti
1498,krank werden::V,,susirgti
1499,krank sein::V,,sirgti
1500,umkommen::V,,žūti
1501,sich rühren::V,,krutėti
1502,sich erheben::V,,pakilti
1503,sich erheben::V,,atsikelti
1504,hinfallen::V,,parkristi
1505,hinfallen::V,,pargriūti
1506,kriechen::V,,ropoti
1507,kriechen::V,,šliaužti
1508,gehen::V,,eiti
1509,abfahren::V,,išvykti
1510,abfahren::V,,išvažiuoti
1511,erwarten::V,,laukti
1512,lachen::V,,juoktis
1513,anschauen::V,,žiūŕėti
1514,probieren::V,,ragauti
1515,probieren::V,,paragauti
1516,zu sehen sein::V,,pasirodyti
1517,vernehmen::V,,išgirsti
1518,können::V,,galėti
1519,können::V,,pajėgti
1520,gelingen::V,,pavykti
1521,gelingen::V,,pasisekti
1522,geraten::V,,nusisekti
1523,ändern::V,,keisti
1524,ändern::V,,pakeisti
1525,drehen::V,,sukti
1526,schieben::V,,stumti
1527,rütteln::V,,purtyti
1528,schütten::V,,pilti
1529,schütten::V,,berti
1530,packen::V,,čiupti
1531,packen::V,,griebti
1532,hinzufügen::V,,pridėti
1533,wählen::V,,rinkti
1534,wählen::V,,išsirinkti
1535,auswählen::V,,išrinkti
1536,behindern::V,,trukdyti
1537,beschädigen::V,,žaloti
1538,beschädigen::V,,gadinti
1539,reichen::V,,paduoti
1540,schenken::V,,dovanoti
1541,wiegen::V,,supti
1542,lassen::V,,paliepti
1543,verlassen::V,,palikti
1544,bewachen::V,,sergėti
1545,verteidigen::V,,ginti
1546,verteidigen::V,,apginti
1547,sich schlagen::V,,muštis
1548,siegen::V,,nugalėti
1549,belästigen::V,,apsunkinti
1550,täuschen::V,,klaidinti
1551,pflücken::V,,skinti
1552,pflücken::V,,raškyti
1553,fassen::V,,sučiupti
1554,hüten::V,,ganyti
1555,treiben::V,,ginti
1556,melken::V,,melžti
1557,hacken::V,,kapoti
1558,reifen::V,,nokti
1559,reifen::V,,sirpti
1560,zubereiten::V,,ruošti
1561,zubereiten::V,,gaminti
1562,backen::V,,kepti
1563,stricken::V,,megzti
1564,nähen::V,,siūti
1565,spülen::V,,plauti
1566,spülen::V,,skalauti
1567,kehren::V,,šluoti
1568,kämmen::V,,šukuoti
1569,schmücken::V,,puošti
1570,schmücken::V,,dabinti
1571,schmücken::V,,gražinti
1572,sich unterhalten::V,,kalbėtis
1573,sich unterhalten::V,,šnekučiuotis
1574,nennen::V,,vadinti
1575,nennen::V,,vardyti
1576,bemerken::V,,pamatyti
1577,bemerken::V,,pastebėti
1578,begreifen::V,,suvokti
1579,zeichnen::V,,piešti
1580,zeichnen::V,,žymėti
1581,zeichnen::V,,braižyti
1582,besitzen::V,,turėti
1583,zahlen::V,,mokėti
