,Concept_ID,ro,mrj
1446,bitten::V,ruga,ядаш
1447,erzählen::V,spune,келесӓш
1448,erzählen::V,povesti,келесӓш
1449,mitteilen::V,comunica,попаш
1450,mitteilen::V,comunica,увертӓш
1451,mitteilen::V,comunica,увертӓрӓш
1452,mitteilen::V,înștiința,попаш
1453,mitteilen::V,înștiința,увертӓш
1454,mitteilen::V,înștiința,увертӓрӓш
1455,nennen::V,numi,лӹмдӓш
1456,nennen::V,chema,лӹмдӓш
1457,rufen::V,chema,ӱжӓш
1458,prahlen::V,se făli,хайзаш
1459,prahlen::V,se făli,шаргаланаш
1460,übersetzen::V,traduce,вашташ
1461,denken::V,gândi,машанаш
1462,glauben::V,crede,ӹнянӓш
1463,bemerken::V,observa,цаклаш
1464,erkennen::V,cunoaște,пӓлӓш
1465,erkennen::V,recunoaște,пӓлӓш
1466,begreifen::V,pricepe,ынгылаш
1467,begreifen::V,înțelege,ынгылаш
1468,verstehen::V,înțelege,ынгылаш
1469,lernen::V,învăța,тыменяш
1470,wissen::V,ști,пӓлӓш
1471,sich erinnern an::V,a-și aminti de,ышештӓрӓш
1472,vergessen::V,uita,монден кодаш
1473,messen::V,măsura,висӓш
1474,zählen::V,număra,шотаяш
1475,rechnen::V,calcula,шотаяш
1476,lesen::V,citi,лыдаш
1477,malen::V,picta,рисуяш
1478,zeichnen::V,desena,ыдырка́лаш
1479,schreiben::V,scrie,вазаш
1480,besitzen::V,avea,кы́чаш
1481,besitzen::V,poseda,кы́чаш
1482,kaufen::V,cumpăra,нӓлӓш
1483,verkaufen::V,vinde,выжалаш
1484,bezahlen::V,plăti,тӱлӓш
1485,bezahlen::V,achita,тӱлӓш
1486,zahlen::V,plăti,тӱлӓш
1487,beherrschen::V,stăpâni,кы́чаш
1488,ertragen::V,răbda,цӹтӓш
1489,ertragen::V,suporta,цӹтӓш
